,GPN
2014-08-04,33.315818786621094
2014-08-05,32.72971725463867
2014-08-06,32.65285873413086
2014-08-07,32.67687225341797
2014-08-08,33.128456115722656
2014-08-11,33.378265380859375
2014-08-12,33.21013641357422
2014-08-13,33.99822235107422
2014-08-14,34.13276290893555
2014-08-15,34.10393524169922
2014-08-18,34.382652282714844
2014-08-19,34.55083084106445
2014-08-20,34.57486343383789
2014-08-21,34.61330032348633
2014-08-22,34.66136932373047
2014-08-25,34.76707077026367
2014-08-26,34.82474899291992
2014-08-27,34.75746536254883
2014-08-28,34.690181732177734
2014-08-29,34.94487380981445
2014-09-02,35.00733947753906
2014-09-03,34.66616439819336
2014-09-04,34.57966613769531
2014-09-05,34.8343505859375
2014-09-08,34.690181732177734
2014-09-09,34.09431838989258
2014-09-10,34.435508728027344
2014-09-11,34.27691650390625
2014-09-12,34.142372131347656
2014-09-15,34.06547546386719
2014-09-16,34.373046875
2014-09-17,34.31055450439453
2014-09-18,34.50758743286133
2014-09-19,34.137577056884766
2014-09-22,33.89249801635742
2014-09-23,33.37831115722656
2014-09-24,33.459999084472656
2014-09-25,33.320640563964844
2014-09-26,33.93093490600586
2014-09-29,33.73872375488281
2014-09-30,33.58012771606445
2014-10-01,33.05635452270508
2014-10-02,34.719024658203125
2014-10-03,36.67481231689453
2014-10-06,37.09770202636719
2014-10-07,36.33845520019531
2014-10-08,36.39131164550781
2014-10-09,35.5455436706543
2014-10-10,35.02176284790039
2014-10-13,34.445098876953125
2014-10-14,34.5988883972168
2014-10-15,34.51719665527344
2014-10-16,34.51719665527344
2014-10-17,34.76707077026367
2014-10-20,35.03618240356445
2014-10-21,36.3047981262207
2014-10-22,36.963172912597656
2014-10-23,37.17458724975586
2014-10-24,37.76084899902344
2014-10-27,37.765647888183594
2014-10-28,38.49606704711914
2014-10-29,38.25579833984375
2014-10-30,38.342315673828125
2014-10-31,38.6834831237793
2014-11-03,38.630619049072266
2014-11-04,39.78390884399414
2014-11-05,39.55806350708008
2014-11-06,40.024173736572266
2014-11-07,39.769508361816406
2014-11-10,40.423030853271484
2014-11-11,40.442256927490234
2014-11-12,40.50473403930664
2014-11-13,40.413421630859375
2014-11-14,40.01448059082031
2014-11-17,40.15386199951172
2014-11-18,40.11540985107422
2014-11-19,39.95198059082031
2014-11-20,40.15869140625
2014-11-21,40.240379333496094
2014-11-24,41.038265228271484
2014-11-25,40.8892707824707
2014-11-26,41.18246078491211
2014-11-28,41.509315490722656
2014-12-01,40.048126220703125
2014-12-02,40.879642486572266
2014-12-03,41.20649719238281
2014-12-04,40.78351593017578
2014-12-05,40.644126892089844
2014-12-08,39.82701873779297
2014-12-09,40.13945770263672
2014-12-10,39.27425765991211
2014-12-11,39.26466369628906
2014-12-12,38.082244873046875
2014-12-15,37.84672927856445
2014-12-16,37.14015579223633
2014-12-17,38.07262420654297
2014-12-18,39.00510025024414
2014-12-19,39.07719039916992
2014-12-22,39.26945495605469
2014-12-23,39.25503158569336
2014-12-24,39.37999725341797
2014-12-26,39.17332458496094
2014-12-29,39.27425765991211
2014-12-30,38.918582916259766
2014-12-31,38.8032341003418
2015-01-02,38.764774322509766
2015-01-05,38.106266021728516
2015-01-06,37.668888092041016
2015-01-07,38.111083984375
2015-01-08,40.749874114990234
2015-01-09,41.086334228515625
2015-01-12,40.71140670776367
2015-01-13,40.846012115478516
2015-01-14,40.71140670776367
2015-01-15,40.70180892944336
2015-01-16,42.11493682861328
2015-01-20,41.86018371582031
2015-01-21,41.63427734375
2015-01-22,42.46581268310547
2015-01-23,42.43215560913086
2015-01-26,42.71094512939453
2015-01-27,42.297584533691406
2015-01-28,42.00436782836914
2015-01-29,42.27354049682617
2015-01-30,41.9659309387207
2015-02-02,42.63883972167969
2015-02-03,43.052215576171875
2015-02-04,42.797454833984375
2015-02-05,43.595340728759766
2015-02-06,43.35981369018555
2015-02-09,43.17716979980469
2015-02-10,43.431922912597656
2015-02-11,43.58095932006836
2015-02-12,44.31652069091797
2015-02-13,44.16269302368164
2015-02-17,44.08575439453125
2015-02-18,44.29729461669922
2015-02-19,44.33095169067383
2015-02-20,44.571327209472656
2015-02-23,44.340553283691406
2015-02-24,44.1915283203125
2015-02-25,44.2924919128418
2015-02-26,44.614585876464844
2015-02-27,44.16269302368164
2015-03-02,44.60017013549805
2015-03-03,44.229984283447266
2015-03-04,44.23479080200195
2015-03-05,44.470375061035156
2015-03-06,43.52806854248047
2015-03-09,43.475181579589844
2015-03-10,42.43193817138672
2015-03-11,42.89347839355469
2015-03-12,43.48480224609375
2015-03-13,42.85980987548828
2015-03-16,43.55211639404297
2015-03-17,44.09537124633789
2015-03-18,44.22518539428711
2015-03-19,44.68670654296875
2015-03-20,44.25883102416992
2015-03-23,44.100189208984375
2015-03-24,43.79729461669922
2015-03-25,43.01365280151367
2015-03-26,43.20115661621094
2015-03-27,43.2540397644043
2015-03-30,44.07133102416992
2015-03-31,44.076133728027344
2015-04-01,44.148250579833984
2015-04-02,44.1915283203125
2015-04-06,44.51362609863281
2015-04-07,44.340553283691406
2015-04-08,47.40781021118164
2015-04-09,47.417442321777344
2015-04-10,47.922218322753906
2015-04-13,47.16263198852539
2015-04-14,47.42704391479492
2015-04-15,48.104915618896484
2015-04-16,47.9366455078125
2015-04-17,47.95588302612305
2015-04-20,48.21548843383789
2015-04-21,48.85970687866211
2015-04-22,48.9751091003418
2015-04-23,48.89817810058594
2015-04-24,48.93663024902344
2015-04-27,48.72990798950195
2015-04-28,48.54721450805664
2015-04-29,48.98951721191406
2015-04-30,48.21068572998047
2015-05-01,48.590476989746094
2015-05-04,48.51836013793945
2015-05-05,48.590476989746094
2015-05-06,48.696250915527344
2015-05-07,48.72990798950195
2015-05-08,48.97990417480469
2015-05-11,49.11931610107422
2015-05-12,48.787593841552734
2015-05-13,49.39828109741211
2015-05-14,50.27825927734375
2015-05-15,50.10514831542969
2015-05-18,50.60523223876953
2015-05-19,50.672542572021484
2015-05-20,50.09070587158203
2015-05-21,50.682159423828125
2015-05-22,50.53791046142578
2015-05-26,50.177268981933594
2015-05-27,50.201316833496094
2015-05-28,50.220558166503906
2015-05-29,50.19169616699219
2015-06-01,50.364810943603516
2015-06-02,50.83605194091797
2015-06-03,51.29286575317383
2015-06-04,50.41289138793945
2015-06-05,50.81200408935547
2015-06-08,50.177268981933594
2015-06-09,50.470603942871094
2015-06-10,51.07167053222656
2015-06-11,50.89373779296875
2015-06-12,50.54753112792969
2015-06-15,50.48982238769531
2015-06-16,51.03317642211914
2015-06-17,51.07167053222656
2015-06-18,51.62946701049805
2015-06-19,51.06684875488281
2015-06-22,51.54289245605469
2015-06-23,51.331329345703125
2015-06-24,50.83123016357422
2015-06-25,50.91779327392578
2015-06-26,50.64369583129883
2015-06-29,49.417510986328125
2015-06-30,49.74449920654297
2015-07-01,50.53310012817383
2015-07-02,50.28305435180664
2015-07-06,50.27825927734375
2015-07-07,50.60523223876953
2015-07-08,49.91279220581055
2015-07-09,50.25419998168945
2015-07-10,50.94664001464844
2015-07-13,51.18707275390625
2015-07-14,51.206295013427734
2015-07-15,51.163028717041016
2015-07-16,51.711204528808594
2015-07-17,51.249576568603516
2015-07-20,51.93239212036133
2015-07-21,51.374603271484375
2015-07-22,51.172637939453125
2015-07-23,50.672542572021484
2015-07-24,50.23017501831055
2015-07-27,49.128997802734375
2015-07-28,52.850830078125
2015-07-29,53.71635818481445
2015-07-30,53.778900146484375
2015-07-31,53.89909362792969
2015-08-03,53.98564910888672
2015-08-04,54.09623718261719
2015-08-05,54.48572540283203
2015-08-06,54.105865478515625
2015-08-07,54.21164321899414
2015-08-10,55.149314880371094
2015-08-11,54.85599899291992
2015-08-12,55.106082916259766
2015-08-13,55.78901290893555
2015-08-14,56.245914459228516
2015-08-17,56.37575912475586
2015-08-18,56.568153381347656
2015-08-19,56.707611083984375
2015-08-20,55.90925598144531
2015-08-21,53.83159255981445
2015-08-24,50.93153381347656
2015-08-25,50.99885559082031
2015-08-26,52.48014831542969
2015-08-27,53.86045455932617
2015-08-28,54.09130096435547
2015-08-31,53.57187271118164
2015-09-01,52.11464309692383
2015-09-02,53.13423156738281
2015-09-03,53.38431930541992
2015-09-04,53.04283905029297
2015-09-08,54.553009033203125
2015-09-09,53.932594299316406
2015-09-10,54.312530517578125
2015-09-11,54.86561584472656
2015-09-14,54.15382766723633
2015-09-15,55.029136657714844
2015-09-16,55.07242202758789
2015-09-17,55.130130767822266
2015-09-18,54.70209503173828
2015-09-21,55.90443420410156
2015-09-22,55.81787872314453
2015-09-23,56.40461349487305
2015-09-24,55.5533561706543
2015-09-25,55.66396713256836
2015-09-28,53.86526107788086
2015-09-29,54.80309295654297
2015-09-30,55.178226470947266
2015-10-01,56.048728942871094
2015-10-02,56.967308044433594
2015-10-05,56.22185134887695
2015-10-06,55.486019134521484
2015-10-07,61.65648651123047
2015-10-08,63.700477600097656
2015-10-09,63.974605560302734
2015-10-12,64.32088470458984
2015-10-13,62.363460540771484
2015-10-14,61.04087448120117
2015-10-15,62.401947021484375
2015-10-16,62.9357795715332
2015-10-19,64.09484100341797
2015-10-20,62.926170349121094
2015-10-21,63.11372756958008
2015-10-22,64.26317596435547
2015-10-23,64.41707611083984
2015-10-26,63.91205596923828
2015-10-27,62.99351119995117
2015-10-28,66.1003646850586
2015-10-29,65.61463165283203
2015-10-30,65.6050033569336
2015-11-02,65.5184326171875
2015-11-03,64.98460388183594
2015-11-04,65.47512817382812
2015-11-05,65.98494720458984
2015-11-06,67.27386474609375
2015-11-09,66.61017608642578
2015-11-10,66.37928771972656
2015-11-11,67.05265045166016
2015-11-12,66.27345275878906
2015-11-13,66.40815734863281
2015-11-16,66.52359008789062
2015-11-17,67.41825866699219
2015-11-18,68.20711517333984
2015-11-19,68.56305694580078
2015-11-20,68.55343627929688
2015-11-23,69.90029907226562
2015-11-24,69.5058364868164
2015-11-25,69.68864440917969
2015-11-27,69.54431915283203
2015-11-30,68.15901947021484
2015-12-01,68.38990783691406
2015-12-02,68.94788360595703
2015-12-03,66.70635223388672
2015-12-04,67.71649169921875
2015-12-07,67.11038970947266
2015-12-08,67.64915466308594
2015-12-09,66.9853515625
2015-12-10,68.73619842529297
2015-12-11,67.0431137084961
2015-12-14,67.6587905883789
2015-12-15,68.7073745727539
2015-12-16,63.19499969482422
2015-12-17,61.74236297607422
2015-12-18,61.37677764892578
2015-12-21,61.4537467956543
2015-12-22,61.91551971435547
2015-12-23,63.1276741027832
2015-12-24,63.01221466064453
2015-12-28,63.09879684448242
2015-12-29,63.99346160888672
2015-12-30,62.78134536743164
2015-12-31,62.05979919433594
2016-01-04,60.20311737060547
2016-01-05,61.13628387451172
2016-01-06,61.32868957519531
2016-01-07,59.02946853637695
2016-01-08,57.8942756652832
2016-01-11,56.297340393066406
2016-01-12,56.297340393066406
2016-01-13,54.25785446166992
2016-01-14,55.18137741088867
2016-01-15,54.93126678466797
2016-01-19,55.14289474487305
2016-01-20,55.82593536376953
2016-01-21,55.11404800415039
2016-01-22,56.62440490722656
2016-01-25,55.47000503540039
2016-01-26,56.4320068359375
2016-01-27,54.402137756347656
2016-01-28,53.728729248046875
2016-01-29,56.71099090576172
2016-02-01,57.355533599853516
2016-02-02,54.402137756347656
2016-02-03,55.15251922607422
2016-02-04,55.49884796142578
2016-02-05,53.642154693603516
2016-02-08,50.544456481933594
2016-02-09,50.47711944580078
2016-02-10,52.42075729370117
2016-02-11,52.824893951416016
2016-02-12,54.653053283691406
2016-02-16,55.903926849365234
2016-02-17,56.952728271484375
2016-02-18,55.81733703613281
2016-02-19,56.923866271972656
2016-02-22,59.13692855834961
2016-02-23,58.290191650390625
2016-02-24,59.55067443847656
2016-02-25,60.02215576171875
2016-02-26,59.27163314819336
2016-02-29,58.64619827270508
2016-03-01,60.33967971801758
2016-03-02,59.86820983886719
2016-03-03,60.58023452758789
2016-03-04,60.868892669677734
2016-03-07,58.2420768737793
2016-03-08,56.702552795410156
2016-03-09,57.02970886230469
2016-03-10,57.56853485107422
2016-03-11,57.88605880737305
2016-03-14,56.702552795410156
2016-03-15,56.25994873046875
2016-03-16,56.846885681152344
2016-03-17,57.63589859008789
2016-03-18,57.106689453125
2016-03-21,57.23176193237305
2016-03-22,57.36647415161133
2016-03-23,57.41458511352539
2016-03-24,57.89569091796875
2016-03-28,57.81871032714844
2016-03-29,60.58023452758789
2016-03-30,60.40703582763672
2016-03-31,62.8317756652832
2016-04-01,62.687461853027344
2016-04-04,62.32181930541992
2016-04-05,62.687461853027344
2016-04-06,68.18162536621094
2016-04-07,69.02835845947266
2016-04-08,69.47099304199219
2016-04-11,69.55757904052734
2016-04-12,69.09571838378906
2016-04-13,72.81944274902344
2016-04-14,72.45381164550781
2016-04-15,72.82905578613281
2016-04-18,74.01255798339844
2016-04-19,73.70466613769531
2016-04-20,73.12736511230469
2016-04-21,71.46273803710938
2016-04-22,70.51978302001953
2016-04-25,70.51978302001953
2016-04-26,70.42357635498047
2016-04-27,71.92459106445312
2016-04-28,70.05794525146484
2016-04-29,69.45175170898438
2016-05-02,70.49090576171875
2016-05-03,70.29846954345703
2016-05-04,69.88471221923828
2016-05-05,69.5768051147461
2016-05-06,70.10603332519531
2016-05-09,70.27921295166016
2016-05-10,71.49160766601562
2016-05-11,71.27989196777344
2016-05-12,71.56858825683594
2016-05-13,71.44349670410156
2016-05-16,71.54934692382812
2016-05-17,71.35685729980469
2016-05-18,71.48197174072266
2016-05-19,71.40497589111328
2016-05-20,72.12672424316406
2016-05-23,72.07862854003906
2016-05-24,74.31123352050781
2016-05-25,73.38739013671875
2016-05-26,73.49325561523438
2016-05-27,74.20537567138672
2016-05-31,74.76354217529297
2016-06-01,74.78275299072266
2016-06-02,75.94717407226562
2016-06-03,73.1949234008789
2016-06-06,74.2438735961914
2016-06-07,74.04177856445312
2016-06-08,73.44512176513672
2016-06-09,73.71459197998047
2016-06-10,71.92463684082031
2016-06-13,71.00082397460938
2016-06-14,70.96232604980469
2016-06-15,71.27025604248047
2016-06-16,71.73218536376953
2016-06-17,71.20292663574219
2016-06-20,72.2710952758789
2016-06-21,72.05938720703125
2016-06-22,71.46273803710938
2016-06-23,73.03134155273438
2016-06-24,67.62300872802734
2016-06-27,64.93812561035156
2016-06-28,67.13224029541016
2016-06-29,68.17154693603516
2016-06-30,68.69120788574219
2016-07-01,69.03765869140625
2016-07-05,69.15313720703125
2016-07-06,69.34561920166016
2016-07-07,69.09540557861328
2016-07-08,70.7698745727539
2016-07-11,71.9823989868164
2016-07-12,72.59827423095703
2016-07-13,72.8292465209961
2016-07-14,73.59911346435547
2016-07-15,73.8300552368164
2016-07-18,73.86858367919922
2016-07-19,73.87816619873047
2016-07-20,74.98487854003906
2016-07-21,74.30160522460938
2016-07-22,74.87899780273438
2016-07-25,75.36978149414062
2016-07-26,76.24552154541016
2016-07-27,75.47567749023438
2016-07-28,75.24469757080078
2016-07-29,71.84766387939453
2016-08-01,70.93346405029297
2016-08-02,68.80670166015625
2016-08-03,70.4041519165039
2016-08-04,70.78910827636719
2016-08-05,71.73218536376953
2016-08-08,71.15477752685547
2016-08-09,72.06901550292969
2016-08-10,71.90538787841797
2016-08-11,72.04012298583984
2016-08-12,71.88611602783203
2016-08-15,72.12672424316406
2016-08-16,70.76966857910156
2016-08-17,71.43376922607422
2016-08-18,71.37604522705078
2016-08-19,71.94386291503906
2016-08-22,72.5887222290039
2016-08-23,73.3875732421875
2016-08-24,72.66572570800781
2016-08-25,73.73405456542969
2016-08-26,73.28172302246094
2016-08-29,73.0699691772461
2016-08-30,73.58007049560547
2016-08-31,73.09883117675781
2016-09-01,73.9361801147461
2016-09-02,73.45494079589844
2016-09-06,73.8302993774414
2016-09-07,73.56082153320312
2016-09-08,73.4068374633789
2016-09-09,70.85629272460938
2016-09-12,71.7898941040039
2016-09-13,70.43283081054688
2016-09-14,70.76004791259766
2016-09-15,73.1950912475586
2016-09-16,71.51078033447266
2016-09-19,71.64550018310547
2016-09-20,71.63587951660156
2016-09-21,73.46456146240234
2016-09-22,73.1950912475586
2016-09-23,72.5887222290039
2016-09-26,72.78121948242188
2016-09-27,73.22396850585938
2016-09-28,73.89766693115234
2016-09-29,73.23357391357422
2016-09-30,73.87844848632812
2016-10-03,74.22491455078125
2016-10-04,73.57044219970703
2016-10-05,76.07286071777344
2016-10-06,76.01509857177734
2016-10-07,73.15657806396484
2016-10-10,72.761962890625
2016-10-11,70.93331146240234
2016-10-12,71.03917694091797
2016-10-13,70.596435546875
2016-10-14,70.29808807373047
2016-10-17,70.26918029785156
2016-10-18,71.42414855957031
