,TECH
2015-05-28,23.86625862121582
2015-05-29,23.702388763427734
2015-06-01,23.526813507080078
2015-06-02,23.451902389526367
2015-06-03,23.451902389526367
2015-06-04,23.456581115722656
2015-06-05,23.117145538330078
2015-06-08,23.2529239654541
2015-06-09,23.004776000976562
2015-06-10,23.199077606201172
2015-06-11,23.3980655670166
2015-06-12,23.2552547454834
2015-06-15,22.96263885498047
2015-06-16,22.885379791259766
2015-06-17,22.925180435180664
2015-06-18,23.318466186523438
2015-06-19,23.51276969909668
2015-06-22,23.68834114074707
2015-06-23,23.72813606262207
2015-06-24,23.285690307617188
2015-06-25,23.444881439208984
2015-06-26,23.4776554107666
2015-06-29,22.96965789794922
2015-06-30,23.051599502563477
2015-07-01,22.833881378173828
2015-07-02,22.599782943725586
2015-07-06,22.91347885131836
2015-07-07,22.805789947509766
2015-07-08,22.578712463378906
2015-07-09,22.761310577392578
2015-07-10,23.12417221069336
2015-07-13,23.561927795410156
2015-07-14,24.03012466430664
2015-07-15,24.1776065826416
2015-07-16,24.479591369628906
2015-07-17,24.31572151184082
2015-07-20,24.465547561645508
2015-07-21,24.584932327270508
2015-07-22,25.08824920654297
2015-07-23,25.160810470581055
2015-07-24,25.106969833374023
2015-07-27,25.099946975708008
2015-07-28,25.50493621826172
2015-07-29,25.67582893371582
2015-07-30,25.753080368041992
2015-07-31,25.60560417175293
2015-08-03,25.75074577331543
2015-08-04,25.699235916137695
2015-08-05,25.998884201049805
2015-08-06,25.734352111816406
2015-08-07,25.397254943847656
2015-08-10,25.50493621826172
2015-08-11,25.2731876373291
2015-08-12,24.933744430541992
2015-08-13,24.88912582397461
2015-08-14,24.806941986083984
2015-08-17,25.006526947021484
2015-08-18,24.839820861816406
2015-08-19,24.727113723754883
2015-08-20,24.34908103942871
2015-08-21,23.834863662719727
2015-08-24,22.22646141052246
2015-08-25,21.89773941040039
2015-08-26,22.42369842529297
2015-08-27,22.658504486083984
2015-08-28,22.541099548339844
2015-08-31,22.18419647216797
2015-09-01,21.59014892578125
2015-09-02,21.83668327331543
2015-09-03,21.611284255981445
2015-09-04,21.658241271972656
2015-09-08,22.158369064331055
2015-09-09,21.902433395385742
2015-09-10,22.24994659423828
2015-09-11,22.414304733276367
2015-09-14,22.498825073242188
2015-09-15,22.707809448242188
2015-09-16,22.47065544128418
2015-09-17,22.61858367919922
2015-09-18,22.31334114074707
2015-09-21,22.26873016357422
2015-09-22,22.33681869506836
2015-09-23,22.219419479370117
2015-09-24,22.0057430267334
2015-09-25,21.327163696289062
2015-09-28,20.88103675842285
2015-09-29,21.327163696289062
2015-09-30,21.709896087646484
2015-10-01,21.3858642578125
2015-10-02,21.963485717773438
2015-10-05,22.008089065551758
2015-10-06,21.869558334350586
2015-10-07,22.132539749145508
2015-10-08,21.99870491027832
2015-10-09,22.170108795166016
2015-10-12,22.376741409301758
2015-10-13,21.886003494262695
2015-10-14,21.50092124938965
2015-10-15,22.02452850341797
2015-10-16,22.29924964904785
2015-10-19,22.519960403442383
2015-10-20,22.480052947998047
2015-10-21,22.510574340820312
2015-10-22,21.85546875
2015-10-23,22.426042556762695
2015-10-26,22.447175979614258
2015-10-27,22.52701187133789
2015-10-28,20.533531188964844
2015-10-29,20.507707595825195
2015-10-30,20.709632873535156
2015-11-02,21.233240127563477
2015-11-03,20.993743896484375
2015-11-04,20.90686798095703
2015-11-05,20.876344680786133
2015-11-06,21.03835678100586
2015-11-09,20.85051918029785
2015-11-10,21.328886032104492
2015-11-11,20.99190330505371
2015-11-12,20.52060317993164
2015-11-13,20.501750946044922
2015-11-16,20.66670799255371
2015-11-17,20.77039337158203
2015-11-18,21.60696029663086
2015-11-19,21.24169921875
2015-11-20,21.213415145874023
2015-11-23,21.51740837097168
2015-11-24,21.30296516418457
2015-11-25,21.540977478027344
2015-11-27,21.82847023010254
2015-11-30,21.493846893310547
2015-12-01,21.562183380126953
2015-12-02,21.68236541748047
2015-12-03,21.59517478942871
2015-12-04,21.713001251220703
2015-12-07,21.637588500976562
2015-12-08,21.665876388549805
2015-12-09,21.30296516418457
2015-12-10,21.317102432250977
2015-12-11,20.782175064086914
2015-12-14,20.98954963684082
2015-12-15,20.97776985168457
2015-12-16,21.354812622070312
2015-12-17,21.119157791137695
2015-12-18,20.77039337158203
2015-12-21,20.709121704101562
2015-12-22,20.97776985168457
2015-12-23,21.1804256439209
2015-12-24,21.493846893310547
2015-12-28,21.59517478942871
2015-12-29,21.644664764404297
2015-12-30,21.493846893310547
2015-12-31,21.208707809448242
2016-01-04,20.79159927368164
2016-01-05,20.730335235595703
2016-01-06,20.66670799255371
2016-01-07,20.537092208862305
2016-01-08,20.20953941345215
2016-01-11,19.856060028076172
2016-01-12,20.087005615234375
2016-01-13,19.42245864868164
2016-01-14,19.68403434753418
2016-01-15,19.634553909301758
2016-01-19,19.35883903503418
2016-01-20,19.415393829345703
2016-01-21,19.476665496826172
2016-01-22,20.23546600341797
2016-01-25,19.4860897064209
2016-01-26,19.797151565551758
2016-01-27,19.636911392211914
2016-01-28,19.139680862426758
2016-01-29,19.4860897064209
2016-02-01,19.278718948364258
2016-02-02,20.32501220703125
2016-02-03,20.226037979125977
2016-02-04,19.98331069946289
2016-02-05,20.626644134521484
2016-02-08,20.025733947753906
2016-02-09,19.9573917388916
2016-02-10,20.082761764526367
2016-02-11,19.723209381103516
2016-02-12,20.007070541381836
2016-02-16,20.68832015991211
2016-02-17,20.76164436340332
2016-02-18,20.610260009765625
2016-02-19,20.917766571044922
2016-02-22,20.927234649658203
2016-02-23,20.473060607910156
2016-02-24,20.53219985961914
2016-02-25,20.591339111328125
2016-02-26,20.56768035888672
2016-02-29,20.305112838745117
2016-03-01,21.286771774291992
2016-03-02,21.395591735839844
2016-03-03,21.52569580078125
2016-03-04,21.897066116333008
2016-03-07,22.062652587890625
2016-03-08,21.823740005493164
2016-03-09,21.837934494018555
2016-03-10,21.837934494018555
2016-03-11,22.29210090637207
2016-03-14,22.301565170288086
2016-03-15,21.785890579223633
2016-03-16,22.095766067504883
2016-03-17,22.098133087158203
2016-03-18,22.40801239013672
2016-03-21,22.422204971313477
2016-03-22,22.429296493530273
2016-03-23,21.953842163085938
2016-03-24,22.20457649230957
2016-03-28,21.99405288696289
2016-03-29,22.23296546936035
2016-03-30,22.604347229003906
2016-03-31,22.35833168029785
2016-04-01,22.590147018432617
2016-04-04,22.389083862304688
2016-04-05,21.797718048095703
2016-04-06,22.426929473876953
2016-04-07,22.20457649230957
2016-04-08,22.01770782470703
2016-04-11,21.77170181274414
2016-04-12,21.757503509521484
2016-04-13,21.913625717163086
2016-04-14,21.72438621520996
2016-04-15,21.982221603393555
2016-04-18,22.228229522705078
2016-04-19,21.91598892211914
2016-04-20,21.899438858032227
2016-04-21,22.216402053833008
2016-04-22,22.429296493530273
2016-04-25,22.02007293701172
2016-04-26,22.162004470825195
2016-04-27,22.23296546936035
2016-04-28,21.894704818725586
2016-04-29,22.041366577148438
2016-05-02,22.069753646850586
2016-05-03,23.784709930419922
2016-05-04,23.640413284301758
2016-05-05,23.749225616455078
2016-05-06,23.8698673248291
2016-05-09,24.09221839904785
2016-05-10,24.115863800048828
2016-05-11,24.035194396972656
2016-05-12,24.009090423583984
2016-05-13,24.1799373626709
2016-05-16,24.464683532714844
2016-05-17,24.32468605041504
2016-05-18,24.34841537475586
2016-05-19,24.440961837768555
2016-05-20,24.77790641784668
2016-05-23,24.939273834228516
2016-05-24,25.34503746032715
2016-05-25,25.413862228393555
2016-05-26,25.42809295654297
2016-05-27,26.009449005126953
2016-05-31,26.07351303100586
2016-06-01,26.424711227416992
2016-06-02,26.50539207458496
2016-06-03,26.246742248535156
2016-06-06,26.602676391601562
2016-06-07,26.79488754272461
2016-06-08,27.0938720703125
2016-06-09,27.00844383239746
2016-06-10,26.832847595214844
2016-06-13,26.657255172729492
2016-06-14,26.69997215270996
2016-06-15,26.72844696044922
2016-06-16,26.752164840698242
2016-06-17,26.135211944580078
2016-06-20,26.327417373657227
2016-06-21,26.291828155517578
2016-06-22,26.384368896484375
2016-06-23,26.752164840698242
2016-06-24,26.448440551757812
2016-06-27,25.55148696899414
2016-06-28,25.89554786682129
2016-06-29,25.859960556030273
2016-06-30,26.759288787841797
2016-07-01,26.633520126342773
2016-07-05,26.68573570251465
2016-07-06,26.802003860473633
2016-07-07,27.328786849975586
2016-07-08,27.328786849975586
2016-07-11,27.150815963745117
2016-07-12,27.200653076171875
2016-07-13,27.12946319580078
2016-07-14,26.54810333251953
2016-07-15,26.320301055908203
2016-07-18,26.49115753173828
2016-07-19,26.310810089111328
2016-07-20,26.45318603515625
2016-07-21,26.313182830810547
2016-07-22,26.27996253967285
2016-07-25,26.20166015625
2016-07-26,26.194538116455078
2016-07-27,26.27047348022461
2016-07-28,26.287084579467773
2016-07-29,26.676240921020508
2016-08-01,26.99895477294922
2016-08-02,26.74267578125
2016-08-03,26.73082160949707
2016-08-04,26.688106536865234
2016-08-05,26.72369956970215
2016-08-08,26.47691535949707
2016-08-09,26.400981903076172
2016-08-10,26.34878158569336
2016-08-11,26.48641014099121
2016-08-12,26.313182830810547
2016-08-15,26.448440551757812
2016-08-16,26.1803035736084
2016-08-17,26.612167358398438
2016-08-18,25.292835235595703
2016-08-19,25.42572021484375
2016-08-22,25.435205459594727
2016-08-23,25.302322387695312
2016-08-24,24.90130615234375
2016-08-25,25.013172149658203
2016-08-26,25.15359878540039
2016-08-29,25.236913681030273
2016-08-30,24.87274169921875
2016-08-31,25.07505989074707
2016-09-01,25.355913162231445
2016-09-02,25.439218521118164
2016-09-06,25.53919219970703
2016-09-07,26.15803337097168
2016-09-08,26.30560302734375
2016-09-09,25.258331298828125
2016-09-12,25.67723846435547
2016-09-13,25.12980079650879
2016-09-14,25.470165252685547
2016-09-15,26.108049392700195
2016-09-16,25.582029342651367
2016-09-19,26.02473258972168
2016-09-20,25.855751037597656
2016-09-21,25.58441162109375
2016-09-22,26.06521224975586
2016-09-23,25.78672981262207
2016-09-26,25.765302658081055
2016-09-27,26.03188133239746
2016-09-28,25.874792098999023
2016-09-29,25.76768684387207
2016-09-30,26.062824249267578
2016-10-03,26.100908279418945
2016-10-04,26.267528533935547
2016-10-05,26.3936710357666
2016-10-06,26.460309982299805
2016-10-07,26.410329818725586
2016-10-10,26.417469024658203
2016-10-11,25.398759841918945
2016-10-12,25.03221321105957
2016-10-13,25.158363342285156
2016-10-14,25.158363342285156
2016-10-17,25.013172149658203
2016-10-18,25.04411506652832
2016-10-19,24.92510414123535
2016-10-20,25.215484619140625
2016-10-21,24.977468490600586
2016-10-24,25.11551284790039
2016-10-25,24.47763442993164
2016-10-26,24.158693313598633
2016-10-27,24.084911346435547
2016-10-28,24.044443130493164
2016-10-31,24.7513484954834
2016-11-01,24.118228912353516
2016-11-02,23.86832046508789
2016-11-03,23.630294799804688
2016-11-04,23.668373107910156
2016-11-07,23.989702224731445
2016-11-08,23.980180740356445
2016-11-09,24.789628982543945
2016-11-10,25.14539909362793
2016-11-11,25.427152633666992
2016-11-14,25.441482543945312
2016-11-15,25.33881187438965
2016-11-16,25.088096618652344
2016-11-17,25.17644500732422
2016-11-18,25.01885414123535
2016-11-21,24.98064613342285
2016-11-22,25.13585090637207
2016-11-23,25.37701416015625
2016-11-25,25.58236312866211
2016-11-28,25.300601959228516
2016-11-29,25.520280838012695
2016-11-30,25.157337188720703
2016-12-01,25.279117584228516
2016-12-02,25.16689109802246
2016-12-05,25.396120071411133
2016-12-06,25.847402572631836
2016-12-07,25.451032638549805
2016-12-08,25.797258377075195
2016-12-09,25.66832160949707
2016-12-12,25.095256805419922
2016-12-13,25.16450309753418
2016-12-14,25.090482711791992
2016-12-15,25.15256118774414
2016-12-16,25.030790328979492
2016-12-19,24.887523651123047
2016-12-20,25.002138137817383
2016-12-21,24.481611251831055
2016-12-22,24.414749145507812
2016-12-23,24.646358489990234
2016-12-27,24.8421630859375
2016-12-28,24.667848587036133
2016-12-29,24.703670501708984
2016-12-30,24.553241729736328
2017-01-03,24.500707626342773
2017-01-04,25.066604614257812
2017-01-05,24.634418487548828
2017-01-06,24.765748977661133
2017-01-09,24.651134490966797
2017-01-10,24.83499526977539
2017-01-11,24.27387046813965
2017-01-12,24.357444763183594
2017-01-13,24.20940589904785
2017-01-17,23.653059005737305
2017-01-18,23.63872528076172
2017-01-19,23.39995574951172
2017-01-20,23.404726028442383
2017-01-23,23.37607765197754
2017-01-24,23.388017654418945
2017-01-25,23.631563186645508
2017-01-26,23.619626998901367
2017-01-27,23.844074249267578
2017-01-30,23.667387008666992
2017-01-31,24.295366287231445
2017-02-01,24.393260955810547
2017-02-02,24.25476837158203
2017-02-03,24.546070098876953
2017-02-06,24.092403411865234
2017-02-07,24.159257888793945
2017-02-08,23.844074249267578
2017-02-09,24.725160598754883
2017-02-10,24.65352439880371
2017-02-13,24.81111717224121
2017-02-14,24.956769943237305
2017-02-15,25.196277618408203
2017-02-16,25.15077018737793
2017-02-17,25.205862045288086
2017-02-21,25.24657440185547
2017-02-22,25.318422317504883
2017-02-23,25.469318389892578
2017-02-24,25.52918815612793
2017-02-27,25.732776641845703
2017-02-28,25.464529037475586
2017-03-01,25.9148006439209
2017-03-02,25.567514419555664
2017-03-03,25.699243545532227
2017-03-06,25.646549224853516
2017-03-07,25.555543899536133
2017-03-08,25.613021850585938
2017-03-09,25.66092300415039
2017-03-10,25.88606071472168
2017-03-13,25.684871673583984
2017-03-14,25.586673736572266
2017-03-15,25.74714469909668
2017-03-16,25.031017303466797
2017-03-17,25.102867126464844
2017-03-20,24.90167808532715
2017-03-21,24.49930763244629
2017-03-22,24.561580657958984
2017-03-23,24.789112091064453
2017-03-24,24.865753173828125
2017-03-27,24.195125579833984
2017-03-28,23.95322608947754
2017-03-29,23.941253662109375
2017-03-30,24.19992446899414
2017-03-31,24.346025466918945
2017-04-03,24.159202575683594
2017-04-04,24.029878616333008
2017-04-05,23.77838897705078
2017-04-06,24.128070831298828
2017-04-07,24.120882034301758
2017-04-10,23.974788665771484
2017-04-11,24.051427841186523
2017-04-12,23.919696807861328
2017-04-13,23.91490936279297
2017-04-17,24.231060028076172
2017-04-18,24.257402420043945
2017-04-19,24.40350341796875
2017-04-20,24.561580657958984
2017-04-21,24.37236976623535
2017-04-24,24.702884674072266
2017-04-25,24.997486114501953
2017-04-26,25.33040428161621
2017-04-27,25.53638458251953
2017-04-28,25.646549224853516
2017-05-01,25.76630973815918
2017-05-02,26.614164352416992
2017-05-03,26.29083251953125
2017-05-04,26.55190086364746
2017-05-05,26.54471206665039
2017-05-08,26.403400421142578
2017-05-09,26.477642059326172
2017-05-10,26.62135124206543
2017-05-11,26.475252151489258
2017-05-12,26.441713333129883
2017-05-15,26.61176872253418
2017-05-16,26.688413619995117
2017-05-17,26.32331085205078
2017-05-18,26.1864013671875
2017-05-19,26.40978240966797
2017-05-22,26.503459930419922
2017-05-23,26.623558044433594
2017-05-24,26.676403045654297
2017-05-25,26.710031509399414
2017-05-26,26.75806999206543
2017-05-30,26.774885177612305
2017-05-31,26.921405792236328
2017-06-01,27.200027465820312
2017-06-02,27.74768829345703
2017-06-05,27.485872268676758
2017-06-06,27.36336898803711
2017-06-07,27.348957061767578
2017-06-08,27.300918579101562
2017-06-09,26.971851348876953
2017-06-12,26.76047134399414
2017-06-13,26.748464584350586
2017-06-14,26.94061851501465
2017-06-15,26.61155128479004
2017-06-16,26.813318252563477
2017-06-19,27.1231689453125
2017-06-20,27.1159610748291
2017-06-21,27.372976303100586
2017-06-22,27.93503761291504
2017-06-23,28.223276138305664
2017-06-26,28.348188400268555
2017-06-27,28.24489402770996
2017-06-28,28.525928497314453
2017-06-29,28.180042266845703
2017-06-30,28.223276138305664
2017-07-03,28.071956634521484
2017-07-05,27.92303466796875
2017-07-06,27.867786407470703
2017-07-07,28.26651382446289
2017-07-10,27.959062576293945
2017-07-11,28.076751708984375
2017-07-12,27.927837371826172
2017-07-13,27.78131675720215
2017-07-14,27.682830810546875
2017-07-17,27.88219451904297
2017-07-18,28.16082191467285
2017-07-19,28.091167449951172
2017-07-20,28.086368560791016
2017-07-21,28.33857536315918
2017-07-24,28.37460708618164
2017-07-25,28.39381980895996
2017-07-26,28.158430099487305
2017-07-27,27.942241668701172
2017-07-28,27.983083724975586
2017-07-31,27.841367721557617
2017-08-01,27.810134887695312
2017-08-02,27.723663330078125
2017-08-03,27.7188663482666
2017-08-04,27.704450607299805
2017-08-07,27.918235778808594
2017-08-08,27.284107208251953
2017-08-09,27.48827362060547
2017-08-10,28.043132781982422
2017-08-11,28.23288345336914
2017-08-14,28.216073989868164
2017-08-15,28.11038589477539
2017-08-16,28.49334716796875
2017-08-17,28.41145896911621
2017-08-18,28.39701271057129
2017-08-21,28.539112091064453
2017-08-22,28.76551628112793
2017-08-23,28.678810119628906
2017-08-24,28.888355255126953
2017-08-25,28.895584106445312
2017-08-28,29.32671356201172
2017-08-29,29.345985412597656
2017-08-30,29.05695915222168
2017-08-31,29.813243865966797
2017-09-01,29.52181053161621
2017-09-05,29.179794311523438
2017-09-06,29.302627563476562
2017-09-07,29.05213737487793
2017-09-08,28.881128311157227
2017-09-11,29.27613639831543
2017-09-12,29.468814849853516
2017-09-13,29.584436416625977
2017-09-14,29.637418746948242
2017-09-15,29.283363342285156
2017-09-18,29.317081451416016
2017-09-19,29.360429763793945
2017-09-20,29.203876495361328
2017-09-21,29.19424057006836
2017-09-22,29.24000358581543
2017-09-25,29.27613639831543
2017-09-26,28.866676330566406
2017-09-27,29.19424057006836
2017-09-28,29.05695915222168
2017-09-29,29.117170333862305
2017-10-02,29.538663864135742
2017-10-03,29.43991470336914
2017-10-04,29.492904663085938
2017-10-05,29.55071449279785
2017-10-06,29.519399642944336
2017-10-09,29.18461036682129
2017-10-10,29.45677375793457
2017-10-11,29.731355667114258
2017-10-12,29.849376678466797
2017-10-13,29.300214767456055
2017-10-16,29.514583587646484
2017-10-17,29.707265853881836
2017-10-18,29.656688690185547
2017-10-19,29.736173629760742
2017-10-20,29.926448822021484
2017-10-23,29.83732795715332
2017-10-24,29.851783752441406
2017-10-25,29.972209930419922
2017-10-26,30.119138717651367
2017-10-27,30.335899353027344
2017-10-30,29.77470588684082
2017-10-31,31.55704116821289
2017-11-01,30.926002502441406
2017-11-02,30.82965660095215
2017-11-03,31.14035987854004
2017-11-06,30.940458297729492
2017-11-07,30.39852523803711
2017-11-08,30.521360397338867
2017-11-09,30.110870361328125
2017-11-10,29.999797821044922
2017-11-13,30.023948669433594
2017-11-14,30.23642921447754
2017-11-15,30.405460357666016
2017-11-16,31.055002212524414
2017-11-17,31.202295303344727
2017-11-20,31.397886276245117
2017-11-21,31.902549743652344
2017-11-22,31.977401733398438
2017-11-24,31.80354881286621
2017-11-27,31.9870662689209
2017-11-28,32.14402389526367
2017-11-29,32.262332916259766
2017-11-30,32.5376091003418
2017-12-01,32.160919189453125
2017-12-04,31.34476089477539
2017-12-05,31.021198272705078
2017-12-06,31.081560134887695
2017-12-07,31.12502670288086
2017-12-08,31.09122657775879
2017-12-11,30.666242599487305
2017-12-12,30.743507385253906
2017-12-13,30.85458755493164
2017-12-14,30.849760055541992
2017-12-15,31.272319793701172
2017-12-18,31.289226531982422
2017-12-19,31.22161865234375
2017-12-20,31.190221786499023
2017-12-21,31.093645095825195
2017-12-22,30.987398147583008
2017-12-26,31.023609161376953
2017-12-27,30.95600128173828
2017-12-28,31.09122657775879
2017-12-29,31.281982421875
2018-01-02,31.743183135986328
2018-01-03,32.474830627441406
2018-01-04,32.57865905761719
2018-01-05,32.93119430541992
2018-01-08,32.93361282348633
2018-01-09,33.25716781616211
2018-01-10,33.175071716308594
2018-01-11,33.363426208496094
2018-01-12,33.81013488769531
2018-01-16,33.86808395385742
2018-01-17,33.96709060668945
2018-01-18,33.81013488769531
2018-01-19,33.979164123535156
2018-01-22,34.04677200317383
2018-01-23,34.16508102416992
2018-01-24,34.13370132446289
2018-01-25,34.314796447753906
2018-01-26,34.365509033203125
2018-01-29,34.2906494140625
2018-01-30,33.899471282958984
2018-01-31,33.875343322753906
2018-02-01,33.81013488769531
2018-02-02,33.36825942993164
2018-02-05,31.999134063720703
2018-02-06,33.26441955566406
2018-02-07,32.94810485839844
2018-02-08,31.863920211791992
2018-02-09,32.25749588012695
2018-02-12,32.704219818115234
2018-02-13,33.08091354370117
2018-02-14,34.061275482177734
2018-02-15,34.24519729614258
2018-02-16,34.172584533691406
2018-02-20,33.763580322265625
2018-02-21,33.77326202392578
2018-02-22,33.76117706298828
2018-02-23,34.3637809753418
2018-02-26,34.50898742675781
2018-02-27,34.257301330566406
2018-02-28,34.206459045410156
2018-03-01,34.08304214477539
2018-03-02,33.97897720336914
2018-03-05,34.23793029785156
2018-03-06,35.04142379760742
2018-03-07,34.92041778564453
2018-03-08,34.83570861816406
2018-03-09,35.421382904052734
2018-03-12,35.501251220703125
2018-03-13,35.46978759765625
2018-03-14,35.5327033996582
2018-03-15,35.4649543762207
2018-03-16,35.86186599731445
2018-03-19,35.813453674316406
2018-03-20,35.98286437988281
2018-03-21,35.92719650268555
2018-03-22,35.71180725097656
2018-03-23,35.03416061401367
2018-03-26,36.108726501464844
2018-03-27,35.52545928955078
2018-03-28,35.680335998535156
2018-03-29,36.55401611328125
2018-04-02,35.06803894042969
2018-04-03,35.44801330566406
2018-04-04,35.62952423095703
2018-04-05,35.869117736816406
2018-04-06,35.1721076965332
2018-04-09,35.414127349853516
2018-04-10,36.03852844238281
2018-04-11,36.15469741821289
2018-04-12,36.103878021240234
2018-04-13,36.04821014404297
2018-04-16,36.285377502441406
2018-04-17,37.03079605102539
2018-04-18,37.113075256347656
2018-04-19,36.83234786987305
2018-04-20,36.975128173828125
2018-04-23,37.28490447998047
2018-04-24,36.90251922607422
2018-04-25,36.67987060546875
2018-04-26,36.931575775146484
2018-04-27,36.8275032043457
2018-04-30,36.522552490234375
2018-05-01,36.49109649658203
2018-05-02,35.52061462402344
2018-05-03,35.46253204345703
2018-05-04,35.789249420166016
2018-05-07,35.99738693237305
2018-05-08,36.089351654052734
2018-05-09,36.04821014404297
2018-05-10,36.27570724487305
2018-05-11,36.73651885986328
2018-05-14,36.8577766418457
2018-05-15,36.2150764465332
2018-05-16,36.80927276611328
2018-05-17,36.77290725708008
2018-05-18,37.100318908691406
2018-05-21,36.95721435546875
2018-05-22,36.89659881591797
2018-05-23,37.01785659790039
2018-05-24,36.73651885986328
2018-05-25,36.09381103515625
2018-05-29,35.72030258178711
2018-05-30,36.355751037597656
2018-05-31,36.457603454589844
2018-06-01,36.6152458190918
2018-06-04,37.27252197265625
2018-06-05,37.66057586669922
2018-06-06,38.63312530517578
2018-06-07,38.5142822265625
2018-06-08,38.739837646484375
2018-06-11,39.02846145629883
2018-06-12,39.33647155761719
2018-06-13,39.43592071533203
2018-06-14,39.790016174316406
2018-06-15,40.15866470336914
2018-06-18,39.697853088378906
2018-06-19,39.66874313354492
2018-06-20,39.53291702270508
2018-06-21,39.0890998840332
2018-06-22,39.15943145751953
2018-06-25,38.380889892578125
2018-06-26,38.08500671386719
2018-06-27,35.44139862060547
2018-06-28,35.68391799926758
2018-06-29,35.88279724121094
2018-07-02,35.948280334472656
2018-07-03,35.75912094116211
2018-07-05,35.97010803222656
2018-07-06,36.47944641113281
2018-07-09,37.005733489990234
2018-07-10,37.05908966064453
2018-07-11,36.894161224365234
2018-07-12,37.18519973754883
2018-07-13,37.13427734375
2018-07-16,36.755924224853516
2018-07-17,36.97904968261719
2018-07-18,36.908714294433594
2018-07-19,37.32344055175781
2018-07-20,37.93706512451172
2018-07-23,38.53853988647461
2018-07-24,39.40924072265625
2018-07-25,40.17321014404297
2018-07-26,40.408477783203125
2018-07-27,39.39468765258789
2018-07-30,38.17231750488281
2018-07-31,38.960548400878906
2018-08-01,39.933101654052734
2018-08-02,40.31631088256836
2018-08-03,40.342987060546875
2018-08-06,40.951751708984375
2018-08-07,43.68994903564453
2018-08-08,43.006004333496094
2018-08-09,43.23883819580078
2018-08-10,43.335853576660156
2018-08-13,43.09816360473633
2018-08-14,43.68994903564453
2018-08-15,43.6511344909668
2018-08-16,43.66571807861328
2018-08-17,43.8552360534668
2018-08-20,44.04717254638672
2018-08-21,44.9170036315918
2018-08-22,44.90727996826172
2018-08-23,45.66288757324219
2018-08-24,45.738216400146484
2018-08-27,45.56327819824219
2018-08-28,45.76007843017578
2018-08-29,46.581302642822266
2018-08-30,46.488975524902344
2018-08-31,46.690635681152344
2018-09-04,46.42580795288086
2018-09-05,45.96903610229492
2018-09-06,46.29216766357422
2018-09-07,46.49384307861328
2018-09-10,47.509429931640625
2018-09-11,47.55316162109375
2018-09-12,47.61389923095703
2018-09-13,47.9710693359375
2018-09-14,48.5468864440918
2018-09-17,47.82771682739258
2018-09-18,47.94919967651367
2018-09-19,48.252906799316406
2018-09-20,48.345237731933594
2018-09-21,47.601749420166016
2018-09-24,48.6489372253418
2018-09-25,49.064414978027344
2018-09-26,48.96235656738281
2018-09-27,49.523624420166016
2018-09-28,49.59164047241211
2018-10-01,49.51632308959961
2018-10-02,48.998809814453125
2018-10-03,48.67323303222656
2018-10-04,46.97248077392578
2018-10-05,46.69792938232422
2018-10-08,46.02733612060547
2018-10-09,45.806236267089844
2018-10-10,44.316864013671875
2018-10-11,43.891693115234375
2018-10-12,44.955867767333984
2018-10-15,44.265838623046875
2018-10-16,45.043338775634766
2018-10-17,44.48937225341797
