,CHRW
2014-05-30,46.154022216796875
2014-06-02,46.09233856201172
2014-06-03,46.04607391357422
2014-06-04,46.05384063720703
2014-06-05,46.875938415527344
2014-06-06,47.442108154296875
2014-06-09,47.24046325683594
2014-06-10,47.876441955566406
2014-06-11,48.016029357910156
2014-06-12,47.94624710083008
2014-06-13,48.09360122680664
2014-06-16,48.442604064941406
2014-06-17,48.271976470947266
2014-06-18,49.272483825683594
2014-06-19,49.396568298339844
2014-06-20,49.574951171875
2014-06-23,49.48963165283203
2014-06-24,48.830406188964844
2014-06-25,49.24921417236328
2014-06-26,49.4276123046875
2014-06-27,49.481895446777344
2014-06-30,49.4741325378418
2014-07-01,49.272483825683594
2014-07-02,49.73781967163086
2014-07-03,49.931732177734375
2014-07-07,49.72231674194336
2014-07-08,49.16389846801758
2014-07-09,49.636993408203125
2014-07-10,49.21818542480469
2014-07-11,49.20268249511719
2014-07-14,49.43534851074219
2014-07-15,49.87743377685547
2014-07-16,50.56769561767578
2014-07-17,49.75333786010742
2014-07-18,50.31174850463867
2014-07-21,50.78485870361328
2014-07-22,51.157135009765625
2014-07-23,51.27347946166992
2014-07-24,51.59144592285156
2014-07-25,51.35102462768555
2014-07-28,50.88568115234375
2014-07-29,49.954986572265625
2014-07-30,53.150386810302734
2014-07-31,52.320499420166016
2014-08-01,52.50662612915039
2014-08-04,53.09606170654297
2014-08-05,52.2119140625
2014-08-06,51.3587760925293
2014-08-07,51.70777893066406
2014-08-08,52.26620101928711
2014-08-11,52.35928726196289
2014-08-12,52.51438903808594
2014-08-13,52.35152053833008
2014-08-14,52.13438034057617
2014-08-15,52.095558166503906
2014-08-18,52.85564422607422
2014-08-19,53.227935791015625
2014-08-20,53.2512092590332
2014-08-21,53.22018051147461
2014-08-22,53.088314056396484
2014-08-25,53.173648834228516
2014-08-26,53.088314056396484
2014-08-27,52.909934997558594
2014-08-28,52.785850524902344
2014-08-29,52.94096374511719
2014-09-02,53.026283264160156
2014-09-03,52.15315628051758
2014-09-04,52.4883918762207
2014-09-05,52.8236083984375
2014-09-08,52.62870407104492
2014-09-09,52.160945892333984
2014-09-10,52.02063751220703
2014-09-11,52.22332000732422
2014-09-12,52.363616943359375
2014-09-15,52.270084381103516
2014-09-16,52.38703536987305
2014-09-17,53.07307052612305
2014-09-18,53.18999099731445
2014-09-19,52.870361328125
2014-09-22,52.02842330932617
2014-09-23,51.794559478759766
2014-09-24,51.98945617675781
2014-09-25,51.108543395996094
2014-09-26,51.72439956665039
2014-09-29,51.802364349365234
2014-09-30,51.701026916503906
2014-10-01,50.820098876953125
2014-10-02,51.52950668334961
2014-10-03,52.4182243347168
2014-10-06,52.02063751220703
2014-10-07,51.00719451904297
2014-10-08,51.669837951660156
2014-10-09,50.82789611816406
2014-10-10,50.37575149536133
2014-10-13,49.463645935058594
2014-10-14,51.12411880493164
2014-10-15,52.309078216552734
2014-10-16,52.121978759765625
2014-10-17,52.9951057434082
2014-10-20,53.78244400024414
2014-10-21,54.5152587890625
2014-10-22,54.20342254638672
2014-10-23,55.04536437988281
2014-10-24,55.46632766723633
2014-10-27,55.895084381103516
2014-10-28,56.394004821777344
2014-10-29,56.20691680908203
2014-10-30,53.961761474609375
2014-10-31,53.9539680480957
2014-11-03,53.54859924316406
2014-11-04,54.66337966918945
2014-11-05,55.700191497802734
2014-11-06,55.81712341308594
2014-11-07,55.7079963684082
2014-11-10,56.261497497558594
2014-11-11,55.9340705871582
2014-11-12,56.799373626708984
2014-11-13,56.99429702758789
2014-11-14,56.96310806274414
2014-11-17,56.53433609008789
2014-11-18,56.5499267578125
2014-11-19,55.72358322143555
2014-11-20,56.35504913330078
2014-11-21,56.76820755004883
2014-11-24,56.6123161315918
2014-11-25,56.9397087097168
2014-11-26,57.22036361694336
2014-11-28,57.48542785644531
2014-12-01,56.526554107666016
2014-12-02,57.38406753540039
2014-12-03,58.132476806640625
2014-12-04,58.03889846801758
2014-12-05,58.17921829223633
2014-12-08,57.742679595947266
2014-12-09,57.10341262817383
2014-12-10,55.9808349609375
2014-12-11,56.80376052856445
2014-12-12,56.65485382080078
2014-12-15,56.56863784790039
2014-12-16,56.36487579345703
2014-12-17,56.333518981933594
2014-12-18,58.04987716674805
2014-12-19,59.80537033081055
2014-12-22,60.19723129272461
2014-12-23,60.361812591552734
2014-12-24,60.471553802490234
2014-12-26,60.150211334228516
2014-12-29,59.868080139160156
2014-12-30,59.319496154785156
2014-12-31,58.69251251220703
2015-01-02,57.86961364746094
2015-01-05,55.33036804199219
2015-01-06,54.60932159423828
2015-01-07,54.63285827636719
2015-01-08,57.08590316772461
2015-01-09,56.474613189697266
2015-01-12,57.13291549682617
2015-01-13,57.689361572265625
2015-01-14,57.18775939941406
2015-01-15,56.82726287841797
2015-01-16,57.563941955566406
2015-01-20,57.109405517578125
2015-01-21,57.07021713256836
2015-01-22,58.567115783691406
2015-01-23,58.08903884887695
2015-01-26,58.49658966064453
2015-01-27,57.791236877441406
2015-01-28,57.16425704956055
2015-01-29,57.454261779785156
2015-01-30,55.816261291503906
2015-02-02,57.55611801147461
2015-02-03,58.95896530151367
2015-02-04,55.25200271606445
2015-02-05,55.620330810546875
2015-02-06,55.25983810424805
2015-02-09,55.25200271606445
2015-02-10,55.76140213012695
2015-02-11,55.839778900146484
2015-02-12,56.29432678222656
2015-02-13,56.88212585449219
2015-02-17,56.27865219116211
2015-02-18,55.941654205322266
2015-02-19,56.30216598510742
2015-02-20,56.81943130493164
2015-02-23,57.32099151611328
2015-02-24,57.97932434082031
2015-02-25,57.642337799072266
2015-02-26,58.159584045410156
2015-02-27,58.230106353759766
2015-03-02,57.68151092529297
2015-03-03,58.520076751708984
2015-03-04,58.26011657714844
2015-03-05,58.386165618896484
2015-03-06,57.960811614990234
2015-03-09,58.22075271606445
2015-03-10,57.1021728515625
2015-03-11,57.094303131103516
2015-03-12,58.26801681518555
2015-03-13,57.8583869934082
2015-03-16,59.355079650878906
2015-03-17,58.81154251098633
2015-03-18,59.22903060913086
2015-03-19,59.20539855957031
2015-03-20,59.39445495605469
2015-03-23,59.66227722167969
2015-03-24,59.126617431640625
2015-03-25,57.74814224243164
2015-03-26,57.614192962646484
2015-03-27,57.52755355834961
2015-03-30,57.66145324707031
2015-03-31,57.67723846435547
2015-04-01,56.708316802978516
2015-04-02,56.188419342041016
2015-04-06,56.14902114868164
2015-04-07,56.2514533996582
2015-04-08,56.101768493652344
2015-04-09,56.43260955810547
2015-04-10,56.76348114013672
2015-04-13,55.43220901489258
2015-04-14,55.75516891479492
2015-04-15,55.32192611694336
2015-04-16,54.754764556884766
2015-04-17,54.014305114746094
2015-04-20,55.211647033691406
2015-04-21,55.56611633300781
2015-04-22,55.47947692871094
2015-04-23,55.629127502441406
2015-04-24,55.652767181396484
2015-04-27,54.30575180053711
2015-04-28,51.77716064453125
2015-04-29,50.981563568115234
2015-04-30,50.72160720825195
2015-05-01,50.997310638427734
2015-05-04,52.0528678894043
2015-05-05,50.406524658203125
2015-05-06,50.847633361816406
2015-05-07,51.383296966552734
2015-05-08,51.753517150878906
2015-05-11,51.4148063659668
2015-05-12,51.194252014160156
2015-05-13,50.83977127075195
2015-05-14,50.71372985839844
2015-05-15,50.82401657104492
2015-05-18,51.52508544921875
2015-05-19,51.091835021972656
2015-05-20,50.343509674072266
2015-05-21,50.61921310424805
2015-05-22,50.43801498413086
2015-05-26,49.57152557373047
2015-05-27,49.91025161743164
2015-05-28,49.23280334472656
2015-05-29,48.62627029418945
2015-06-01,48.925601959228516
2015-06-02,48.555362701416016
2015-06-03,51.218544006347656
2015-06-04,50.211910247802734
2015-06-05,50.86977767944336
2015-06-08,50.211910247802734
2015-06-09,50.544830322265625
2015-06-10,50.58445358276367
2015-06-11,50.980751037597656
2015-06-12,50.48933792114258
2015-06-15,50.52897644042969
2015-06-16,50.67164611816406
2015-06-17,50.75088119506836
2015-06-18,51.3612174987793
2015-06-19,50.89356231689453
2015-06-22,50.85395050048828
2015-06-23,50.544830322265625
2015-06-24,49.61746597290039
2015-06-25,49.514427185058594
2015-06-26,49.96621322631836
2015-06-29,48.89619827270508
2015-06-30,49.451019287109375
2015-07-01,49.35590744018555
2015-07-02,49.9820671081543
2015-07-06,49.268714904785156
2015-07-07,50.0930290222168
2015-07-08,49.054718017578125
2015-07-09,49.268714904785156
2015-07-10,50.37044143676758
2015-07-13,51.384986877441406
2015-07-14,50.980751037597656
2015-07-15,49.96621322631836
2015-07-16,50.188148498535156
2015-07-17,49.934513092041016
2015-07-20,50.46556091308594
2015-07-21,51.828857421875
2015-07-22,51.71788787841797
2015-07-23,51.060020446777344
2015-07-24,50.972835540771484
2015-07-27,51.32950210571289
2015-07-28,52.890960693359375
2015-07-29,55.3638916015625
2015-07-30,55.37975311279297
2015-07-31,55.60169219970703
2015-08-03,56.05348205566406
2015-08-04,55.81568908691406
2015-08-05,55.72849655151367
2015-08-06,55.22124099731445
2015-08-07,54.5712776184082
2015-08-10,55.14989471435547
2015-08-11,55.355979919433594
2015-08-12,54.76943588256836
2015-08-13,54.46031951904297
2015-08-14,55.00721740722656
2015-08-17,55.23707580566406
2015-08-18,55.28463363647461
2015-08-19,56.14065933227539
2015-08-20,54.86454772949219
2015-08-21,53.295188903808594
2015-08-24,51.64655303955078
2015-08-25,50.83808517456055
2015-08-26,53.3110237121582
2015-08-27,53.7548942565918
2015-08-28,53.295188903808594
2015-08-31,53.4457893371582
2015-09-01,52.312339782714844
2015-09-02,54.799625396728516
2015-09-03,54.36912536621094
2015-09-04,53.97051239013672
2015-09-08,54.95905685424805
2015-09-09,54.87135696411133
2015-09-10,55.006858825683594
2015-09-11,54.75177764892578
2015-09-14,54.687992095947266
2015-09-15,55.397518157958984
2015-09-16,55.63665008544922
2015-09-17,55.030799865722656
2015-09-18,53.86687469482422
2015-09-21,54.62421417236328
2015-09-22,53.300872802734375
2015-09-23,53.73136520385742
2015-09-24,53.834999084472656
2015-09-25,54.63219451904297
2015-09-28,54.09807205200195
2015-09-29,54.329261779785156
2015-09-30,54.034297943115234
2015-10-01,53.97849655151367
2015-10-02,54.85542297363281
2015-10-05,55.83597946166992
2015-10-06,55.99543380737305
2015-10-07,55.94757080078125
2015-10-08,56.513587951660156
2015-10-09,57.167293548583984
2015-10-12,57.39848327636719
2015-10-13,56.88030242919922
2015-10-14,56.56940460205078
2015-10-15,57.637638092041016
2015-10-16,57.199195861816406
2015-10-19,57.318756103515625
2015-10-20,57.502105712890625
2015-10-21,57.286869049072266
2015-10-22,57.97249984741211
2015-10-23,58.028263092041016
2015-10-26,57.79708480834961
2015-10-27,55.796112060546875
2015-10-28,54.20170974731445
2015-10-29,55.30982208251953
2015-10-30,55.30982208251953
2015-11-02,55.99543380737305
2015-11-03,55.915687561035156
2015-11-04,54.77570343017578
2015-11-05,54.44883346557617
2015-11-06,54.78366470336914
2015-11-09,54.066200256347656
2015-11-10,54.80759048461914
2015-11-11,54.80759048461914
2015-11-12,53.79515075683594
2015-11-13,53.42841720581055
2015-11-16,53.73933410644531
2015-11-17,54.07416915893555
2015-11-18,54.432899475097656
2015-11-19,54.456817626953125
2015-11-20,54.63219451904297
2015-11-23,54.40898513793945
2015-11-24,54.385066986083984
2015-11-25,54.69597625732422
2015-11-27,54.89527893066406
2015-11-30,53.75528335571289
2015-12-01,54.16981506347656
2015-12-02,50.686038970947266
2015-12-03,49.601863861083984
2015-12-04,50.06423568725586
2015-12-07,49.490257263183594
2015-12-08,48.2386474609375
2015-12-09,48.27052688598633
2015-12-10,49.386566162109375
2015-12-11,49.779991149902344
2015-12-14,49.52306365966797
2015-12-15,50.269775390625
2015-12-16,51.60256576538086
2015-12-17,51.546382904052734
2015-12-18,50.069034576416016
2015-12-21,50.181434631347656
2015-12-22,50.904056549072266
2015-12-23,51.36973190307617
2015-12-24,51.00844192504883
2015-12-28,50.72742462158203
2015-12-29,50.735443115234375
2015-12-30,50.069034576416016
2015-12-31,49.79605484008789
2016-01-04,49.61138153076172
2016-01-05,50.96025848388672
2016-01-06,50.71136474609375
2016-01-07,50.65516662597656
2016-01-08,50.67924880981445
2016-01-11,49.579261779785156
2016-01-12,50.566837310791016
2016-01-13,50.33399963378906
2016-01-14,50.6872673034668
2016-01-15,51.03252410888672
2016-01-19,51.11281967163086
2016-01-20,51.16901397705078
2016-01-21,51.79528045654297
2016-01-22,51.57046890258789
2016-01-25,50.358089447021484
2016-01-26,51.44198989868164
2016-01-27,50.72742462158203
2016-01-28,50.62303924560547
2016-01-29,52.004032135009766
2016-02-01,52.35731887817383
2016-02-02,50.96828079223633
2016-02-03,52.116451263427734
2016-02-04,54.15581130981445
2016-02-05,54.661643981933594
2016-02-08,55.817813873291016
2016-02-09,55.95431900024414
2016-02-10,55.10322189331055
2016-02-11,55.26381301879883
2016-02-12,56.331687927246094
2016-02-16,57.17474365234375
2016-02-17,56.877655029296875
2016-02-18,56.9740104675293
2016-02-19,56.588619232177734
2016-02-22,56.25942611694336
2016-02-23,55.82584762573242
2016-02-24,56.38788604736328
2016-02-25,56.331687927246094
2016-02-26,56.484214782714844
2016-02-29,56.06671905517578
2016-03-01,56.79737091064453
2016-03-02,57.685970306396484
2016-03-03,57.7667350769043
2016-03-04,58.711883544921875
2016-03-07,57.839447021484375
2016-03-08,57.86368179321289
2016-03-09,57.69403839111328
2016-03-10,57.7667350769043
2016-03-11,58.671485900878906
2016-03-14,58.53416061401367
2016-03-15,59.02694320678711
2016-03-16,59.059242248535156
2016-03-17,59.64085006713867
2016-03-18,60.05284881591797
2016-03-21,59.49547576904297
2016-03-22,59.35812759399414
2016-03-23,59.35812759399414
2016-03-24,59.568180084228516
2016-03-28,59.81052780151367
2016-03-29,60.182106018066406
2016-03-30,60.22248077392578
2016-03-31,59.963993072509766
2016-04-01,59.49547576904297
2016-04-04,59.35003662109375
2016-04-05,59.39853286743164
2016-04-06,59.503536224365234
2016-04-07,58.0413932800293
2016-04-08,58.0333251953125
2016-04-11,57.97677230834961
2016-04-12,58.55837631225586
2016-04-13,58.93000030517578
2016-04-14,58.88960266113281
2016-04-15,59.38236618041992
2016-04-18,59.86705780029297
2016-04-19,60.771812438964844
2016-04-20,60.36790466308594
2016-04-21,60.02863311767578
2016-04-22,60.23056411743164
2016-04-25,60.26290512084961
2016-04-26,61.1595344543457
2016-04-27,58.00906753540039
2016-04-28,57.21742630004883
2016-04-29,57.33053207397461
2016-05-02,58.00906753540039
2016-05-03,57.22550582885742
2016-05-04,57.95253372192383
2016-05-05,57.233577728271484
2016-05-06,58.82497787475586
2016-05-09,59.083465576171875
2016-05-10,59.01077651977539
2016-05-11,58.63917922973633
2016-05-12,58.54224395751953
2016-05-13,58.4129753112793
2016-05-16,58.518001556396484
2016-05-17,58.79267120361328
2016-05-18,59.091548919677734
2016-05-19,59.0511589050293
2016-05-20,60.036678314208984
2016-05-23,60.069000244140625
2016-05-24,60.335601806640625
2016-05-25,60.43251037597656
2016-05-26,60.56178283691406
2016-05-27,60.731422424316406
2016-05-31,60.56985092163086
2016-06-01,60.326114654541016
2016-06-02,59.95238494873047
2016-06-03,59.60300827026367
2016-06-06,59.4892692565918
2016-06-07,59.269901275634766
2016-06-08,59.854881286621094
2016-06-09,60.212364196777344
2016-06-10,59.302391052246094
2016-06-13,59.294281005859375
2016-06-14,58.87991714477539
2016-06-15,58.920536041259766
2016-06-16,58.57115173339844
2016-06-17,58.4818000793457
2016-06-20,58.93677520751953
2016-06-21,58.57115173339844
2016-06-22,58.38429641723633
2016-06-23,58.433048248291016
2016-06-24,58.20556640625
2016-06-27,58.644309997558594
2016-06-28,59.65176010131836
2016-06-29,59.83864974975586
2016-06-30,60.326114654541016
2016-07-01,61.08982849121094
2016-07-05,60.9598388671875
2016-07-06,60.77299880981445
2016-07-07,59.60300827026367
2016-07-08,60.47235107421875
2016-07-11,58.38429641723633
2016-07-12,58.86367416381836
2016-07-13,59.17239761352539
2016-07-14,58.74178695678711
2016-07-15,58.449310302734375
2016-07-18,58.04307556152344
2016-07-19,58.18932342529297
2016-07-20,57.82369613647461
2016-07-21,57.8724479675293
2016-07-22,58.52241516113281
2016-07-25,58.0918083190918
2016-07-26,58.61178970336914
2016-07-27,55.532527923583984
2016-07-28,56.24748611450195
2016-07-29,56.56437301635742
2016-08-01,56.25563430786133
2016-08-02,55.54063034057617
2016-08-03,55.89002227783203
2016-08-04,55.646263122558594
2016-08-05,56.23937225341797
2016-08-08,56.26374053955078
2016-08-09,55.995635986328125
2016-08-10,56.076881408691406
2016-08-11,56.08500671386719
2016-08-12,56.61309814453125
2016-08-15,56.24748611450195
2016-08-16,56.72686767578125
2016-08-17,56.79184341430664
2016-08-18,56.02811813354492
2016-08-19,56.40185546875
2016-08-22,56.418113708496094
2016-08-23,56.38561248779297
2016-08-24,56.58873748779297
2016-08-25,55.95502471923828
2016-08-26,55.88187789916992
2016-08-29,56.40998077392578
2016-08-30,56.48310470581055
2016-08-31,56.75290298461914
2016-09-01,58.077308654785156
2016-09-02,58.30620574951172
2016-09-06,57.48050308227539
2016-09-07,57.406917572021484
2016-09-08,57.2843017578125
2016-09-09,56.3277702331543
2016-09-12,56.417724609375
2016-09-13,55.39581298828125
2016-09-14,54.995201110839844
2016-09-15,55.06879425048828
2016-09-16,55.207763671875
2016-09-19,55.00339126586914
2016-09-20,55.62471008300781
2016-09-21,56.03347396850586
2016-09-22,56.613914489746094
2016-09-23,56.89187240600586
2016-09-26,56.85100173950195
2016-09-27,57.325172424316406
2016-09-28,57.43144989013672
2016-09-29,57.48050308227539
2016-09-30,57.60314178466797
2016-10-03,57.635833740234375
2016-10-04,57.390567779541016
2016-10-05,57.37420654296875
2016-10-06,57.43962860107422
2016-10-07,57.50503158569336
2016-10-10,57.96284866333008
2016-10-11,57.80750274658203
2016-10-12,57.5458984375
2016-10-13,57.48050308227539
2016-10-14,57.43962860107422
2016-10-17,56.13974380493164
2016-10-18,56.24602508544922
2016-10-19,56.21332550048828
