,PEP
2017-09-19,92.56588745117188
2017-09-20,91.83015441894531
2017-09-21,91.19951629638672
2017-09-22,90.43143463134766
2017-09-25,90.50421142578125
2017-09-26,90.39909362792969
2017-09-27,89.82505798339844
2017-09-28,90.26165771484375
2017-09-29,90.09186553955078
2017-10-02,88.22421264648438
2017-10-03,88.2322998046875
2017-10-04,88.4020767211914
2017-10-05,89.2995376586914
2017-10-06,89.25910949707031
2017-10-09,88.94378662109375
2017-10-10,89.56632995605469
2017-10-11,90.15653991699219
2017-10-12,90.91653442382812
2017-10-13,91.05399322509766
2017-10-16,91.82207489013672
2017-10-17,90.70634460449219
2017-10-18,90.51227569580078
2017-10-19,91.09441375732422
2017-10-20,90.23738861083984
2017-10-23,90.30207061767578
2017-10-24,89.54208374023438
2017-10-25,88.99230194091797
2017-10-26,89.52591705322266
2017-10-27,89.42080688476562
2017-10-30,88.6527099609375
2017-10-31,89.1216812133789
2017-11-01,89.0407943725586
2017-11-02,88.97614288330078
2017-11-03,89.11357879638672
2017-11-06,88.33740997314453
2017-11-07,89.31571960449219
2017-11-08,90.55270385742188
2017-11-09,90.13229370117188
2017-11-10,91.15909576416016
2017-11-13,92.20206451416016
2017-11-14,93.59270477294922
2017-11-15,93.05908966064453
2017-11-16,93.16419219970703
2017-11-17,92.71952056884766
2017-11-20,92.90548706054688
2017-11-21,93.82716369628906
2017-11-22,93.04291534423828
2017-11-24,93.70589447021484
2017-11-27,93.66548156738281
2017-11-28,94.4093017578125
2017-11-29,94.46589660644531
2017-11-30,94.86072540283203
2017-12-01,95.07239532470703
2017-12-04,95.62598419189453
2017-12-05,95.7318344116211
2017-12-06,96.79832458496094
2017-12-07,95.03169250488281
2017-12-08,94.90145874023438
2017-12-11,95.56901550292969
2017-12-12,95.57715606689453
2017-12-13,95.90280151367188
2017-12-14,96.08190155029297
2017-12-15,97.05884552001953
2017-12-18,96.10633087158203
2017-12-19,96.56222534179688
2017-12-20,96.89602661132812
2017-12-21,96.27728271484375
2017-12-22,96.55408477783203
2017-12-26,96.79019927978516
2017-12-27,97.12395477294922
2017-12-28,97.1646728515625
2017-12-29,97.62871551513672
2018-01-02,96.1144790649414
2018-01-03,95.86209106445312
2018-01-04,96.33429718017578
2018-01-05,96.611083984375
2018-01-08,96.05751037597656
2018-01-09,96.13076782226562
2018-01-10,95.64227294921875
2018-01-11,95.15382385253906
2018-01-12,95.56087493896484
2018-01-16,95.9516372680664
2018-01-17,97.02628326416016
2018-01-18,96.92044830322266
2018-01-19,97.83224487304688
2018-01-22,98.92317962646484
2018-01-23,98.752197265625
2018-01-24,98.6219253540039
2018-01-25,98.42655181884766
2018-01-26,99.1266860961914
2018-01-29,97.42520141601562
2018-01-30,97.60429382324219
2018-01-31,97.93807983398438
2018-02-01,97.93807983398438
2018-02-02,96.611083984375
2018-02-05,93.18364715576172
2018-02-06,92.45094299316406
2018-02-07,92.40210723876953
2018-02-08,89.6748275756836
2018-02-09,90.51335906982422
2018-02-12,91.12394714355469
2018-02-13,91.29488372802734
2018-02-14,88.82814025878906
2018-02-15,90.34239196777344
2018-02-16,90.4156494140625
2018-02-20,89.12936401367188
2018-02-21,87.92446899414062
2018-02-22,88.95025634765625
2018-02-23,89.29217529296875
2018-02-26,90.31796264648438
2018-02-27,90.27723693847656
2018-02-28,89.33287048339844
2018-03-01,88.67269897460938
2018-03-02,89.42720031738281
2018-03-05,89.7470474243164
2018-03-06,89.87005615234375
2018-03-07,90.08332061767578
2018-03-08,91.92041778564453
2018-03-09,92.29766845703125
2018-03-12,92.46990203857422
2018-03-13,93.16699981689453
2018-03-14,92.35508728027344
2018-03-15,91.84659576416016
2018-03-16,91.5595474243164
2018-03-19,90.509765625
2018-03-20,90.13249969482422
2018-03-21,89.1811752319336
2018-03-22,88.52508544921875
2018-03-23,87.05703735351562
2018-03-26,87.59829711914062
2018-03-27,88.27900695800781
2018-03-28,89.54202270507812
2018-03-29,89.51741790771484
2018-04-02,87.795166015625
2018-04-03,88.73008728027344
2018-04-04,90.36215209960938
2018-04-05,90.68199157714844
2018-04-06,89.64042663574219
2018-04-09,89.7060546875
2018-04-10,89.72244262695312
2018-04-11,89.1319580078125
2018-04-12,88.82848358154297
2018-04-13,89.60763549804688
2018-04-16,90.14891815185547
2018-04-17,89.28778839111328
2018-04-18,87.73773956298828
2018-04-19,86.58135986328125
2018-04-20,84.04713439941406
2018-04-23,84.12915802001953
2018-04-24,83.19417572021484
2018-04-25,82.95636749267578
2018-04-26,84.68684387207031
2018-04-27,83.41560363769531
2018-04-30,82.78413391113281
2018-05-01,81.2996826171875
2018-05-02,79.74144744873047
2018-05-03,80.04489135742188
2018-05-04,81.18487548828125
2018-05-07,80.56156158447266
2018-05-08,79.38058471679688
2018-05-09,78.8638916015625
2018-05-10,79.77423858642578
2018-05-11,79.90547943115234
2018-05-14,79.67583465576172
2018-05-15,79.38876342773438
2018-05-16,79.70863342285156
2018-05-17,80.30732727050781
2018-05-18,79.97107696533203
2018-05-21,81.611328125
2018-05-22,81.95580291748047
2018-05-23,82.38224792480469
2018-05-24,82.16083526611328
2018-05-25,82.26744842529297
2018-05-29,82.91535949707031
2018-05-30,83.51404571533203
2018-05-31,82.97440338134766
2018-06-01,82.97440338134766
2018-06-04,82.86680603027344
2018-06-05,82.94129180908203
2018-06-06,83.45447540283203
2018-06-07,83.72760009765625
2018-06-08,84.82841491699219
2018-06-11,85.42431640625
2018-06-12,86.47547149658203
2018-06-13,87.12933349609375
2018-06-14,87.01345825195312
2018-06-15,89.06611633300781
2018-06-18,87.2203598022461
2018-06-19,87.70043182373047
2018-06-20,87.57628631591797
2018-06-21,88.75987243652344
2018-06-22,89.69513702392578
2018-06-25,90.20828247070312
2018-06-26,89.43029022216797
2018-06-27,89.61235046386719
2018-06-28,89.95170593261719
2018-06-29,90.10897064208984
2018-07-02,90.65522003173828
2018-07-03,90.05103302001953
2018-07-05,90.67179870605469
2018-07-06,90.68006134033203
2018-07-09,89.19025421142578
2018-07-10,93.43622589111328
2018-07-11,93.14653015136719
2018-07-12,92.31057739257812
2018-07-13,93.27068328857422
2018-07-16,93.4941635131836
2018-07-17,95.08328247070312
2018-07-18,95.04190826416016
2018-07-19,95.8199234008789
2018-07-20,96.01856231689453
2018-07-23,94.67774200439453
2018-07-24,94.96741485595703
2018-07-25,95.35643005371094
2018-07-26,95.18260955810547
2018-07-27,94.58667755126953
2018-07-30,94.50392150878906
2018-07-31,95.18260955810547
2018-08-01,94.03214263916016
2018-08-02,94.92604064941406
2018-08-03,96.25859069824219
2018-08-06,97.15248107910156
2018-08-07,94.53703308105469
2018-08-08,93.93282318115234
2018-08-09,94.10665130615234
2018-08-10,93.41966247558594
2018-08-13,93.54380798339844
2018-08-14,93.61003112792969
2018-08-15,93.89971160888672
2018-08-16,94.5618667602539
2018-08-17,95.14950561523438
2018-08-20,95.0501708984375
2018-08-21,94.12317657470703
2018-08-22,92.89823150634766
2018-08-23,92.64163970947266
2018-08-24,92.82373809814453
2018-08-27,93.03893280029297
2018-08-28,92.01261901855469
2018-08-29,92.7409896850586
2018-08-30,92.66647338867188
2018-08-31,92.70787048339844
2018-09-04,91.87191772460938
2018-09-05,93.62657928466797
2018-09-06,94.71813201904297
2018-09-07,94.08390045166016
2018-09-10,94.77655792236328
2018-09-11,94.57627868652344
2018-09-12,95.01020812988281
2018-09-13,95.96156311035156
2018-09-14,95.61106872558594
2018-09-17,96.30371856689453
2018-09-18,95.11872100830078
2018-09-19,94.9434585571289
2018-09-20,96.15350341796875
2018-09-21,95.89482116699219
2018-09-24,93.69168090820312
2018-09-25,93.44132232666016
2018-09-26,93.04910278320312
2018-09-27,92.673583984375
2018-09-28,93.2994613647461
2018-10-01,92.38982391357422
2018-10-02,90.7291259765625
2018-10-03,89.72770690917969
2018-10-04,88.9682846069336
2018-10-05,88.86814880371094
2018-10-08,90.28683471679688
2018-10-09,90.22840881347656
2018-10-10,89.5774917602539
2018-10-11,87.6747817993164
2018-10-12,87.85838317871094
2018-10-15,88.15045166015625
2018-10-16,89.61922454833984
2018-10-17,90.38695526123047
2018-10-18,90.06986236572266
2018-10-19,92.03933715820312
2018-10-22,91.29661560058594
2018-10-23,91.90579986572266
2018-10-24,94.26750946044922
2018-10-25,94.17569732666016
2018-10-26,92.17285919189453
2018-10-29,94.2090835571289
2018-10-30,94.9434585571289
2018-10-31,93.7834701538086
2018-11-01,93.05744171142578
2018-11-02,92.773681640625
2018-11-05,95.46086120605469
2018-11-06,96.14517211914062
2018-11-07,96.47897338867188
2018-11-08,96.85452270507812
2018-11-09,98.03952026367188
2018-11-12,97.61392211914062
2018-11-13,97.75579071044922
2018-11-14,97.34687805175781
2018-11-15,97.47205352783203
2018-11-16,98.76557159423828
2018-11-19,99.31636047363281
2018-11-20,96.804443359375
2018-11-21,96.20358276367188
2018-11-23,96.31207275390625
2018-11-26,96.68760681152344
2018-11-27,97.171630859375
2018-11-28,98.89076232910156
2018-11-29,98.69879150390625
2018-11-30,101.76152038574219
2018-12-03,99.29133605957031
2018-12-04,98.30657196044922
2018-12-06,98.2796630859375
2018-12-07,97.42170715332031
2018-12-10,97.7329330444336
2018-12-11,98.65819549560547
2018-12-12,98.41424560546875
2018-12-13,99.54978942871094
2018-12-14,95.8487319946289
2018-12-17,94.9403076171875
2018-12-18,94.07391357421875
2018-12-19,92.5598373413086
2018-12-20,92.7028579711914
2018-12-21,92.0383529663086
2018-12-24,89.18684387207031
2018-12-26,91.12151336669922
2018-12-27,92.0383529663086
2018-12-28,92.82903289794922
2018-12-31,92.92997741699219
2019-01-02,91.92058563232422
2019-01-03,91.0626220703125
2019-01-04,92.92997741699219
2019-01-07,92.13087463378906
2019-01-08,93.01406860351562
2019-01-09,90.41493225097656
2019-01-10,90.9700927734375
2019-01-11,90.978515625
2019-01-14,90.2719497680664
2019-01-15,91.67665100097656
2019-01-16,91.1299057006836
2019-01-17,91.87010955810547
2019-01-18,92.58509063720703
2019-01-22,92.45050811767578
2019-01-23,93.1402587890625
2019-01-24,92.10564422607422
2019-01-25,91.97946166992188
2019-01-28,91.5336685180664
2019-01-29,91.68506622314453
2019-01-30,93.2159423828125
2019-01-31,94.77207946777344
2019-02-01,94.36832427978516
2019-02-04,95.1253662109375
2019-02-05,94.96553802490234
2019-02-06,95.09171295166016
2019-02-07,95.1253662109375
2019-02-08,95.06648254394531
2019-02-11,95.02442169189453
2019-02-12,95.71416473388672
2019-02-13,95.99175262451172
2019-02-14,94.70479583740234
2019-02-15,97.49739837646484
2019-02-19,97.51423645019531
2019-02-20,97.43009185791016
2019-02-21,97.65719604492188
2019-02-22,98.21237182617188
2019-02-25,97.62357330322266
2019-02-26,97.54788208007812
2019-02-27,97.04318237304688
2019-02-28,98.05904388427734
2019-03-01,98.51695251464844
2019-03-04,98.50846862792969
2019-03-05,98.38973236083984
2019-03-06,98.92398071289062
2019-03-07,98.44908905029297
2019-03-08,97.71138763427734
2019-03-11,98.86461639404297
2019-03-12,98.84765625
2019-03-13,98.85613250732422
2019-03-14,97.94031524658203
2019-03-15,98.07600402832031
2019-03-18,99.44123840332031
2019-03-19,100.1365737915039
2019-03-20,100.33158874511719
2019-03-21,101.28131866455078
2019-03-22,102.3667221069336
2019-03-25,102.47695922851562
2019-03-26,103.4690933227539
2019-03-27,103.35882568359375
2019-03-28,103.31644439697266
2019-03-29,103.91850280761719
2019-04-01,103.4521255493164
2019-04-02,103.18077087402344
2019-04-03,103.0790023803711
2019-04-04,103.00269317626953
2019-04-05,103.1299057006836
2019-04-08,103.4521255493164
2019-04-09,103.5962905883789
2019-04-10,103.48605346679688
2019-04-11,103.17229461669922
2019-04-12,103.64715576171875
2019-04-15,104.85973358154297
2019-04-16,103.7997817993164
2019-04-17,107.700439453125
2019-04-18,107.76827239990234
2019-04-22,107.21711730957031
2019-04-23,107.76827239990234
2019-04-24,107.62413787841797
2019-04-25,106.95423126220703
2019-04-26,107.18318939208984
2019-04-29,107.42909240722656
2019-04-30,108.58232116699219
2019-05-01,107.89546966552734
2019-05-02,107.54779815673828
2019-05-03,108.26010131835938
2019-05-06,107.92090606689453
2019-05-07,106.82704162597656
2019-05-08,106.8609619140625
2019-05-09,106.88639068603516
2019-05-10,108.54840087890625
2019-05-13,107.82763671875
2019-05-14,108.03961944580078
2019-05-15,109.68467712402344
2019-05-16,110.46482849121094
2019-05-17,110.66834259033203
2019-05-20,110.22740936279297
2019-05-21,109.4302978515625
2019-05-22,110.29522705078125
2019-05-23,110.21040344238281
2019-05-24,109.8118896484375
2019-05-28,108.22618865966797
2019-05-29,108.68408203125
2019-05-30,109.05719757080078
2019-05-31,108.5399169921875
2019-06-03,109.37094116210938
2019-06-04,109.447265625
2019-06-05,111.4145278930664
2019-06-06,112.73422241210938
2019-06-07,114.0069808959961
2019-06-10,114.10948944091797
2019-06-11,113.7763442993164
2019-06-12,113.72509765625
2019-06-13,113.55424499511719
2019-06-14,113.37488555908203
2019-06-17,113.19552612304688
2019-06-18,112.80257415771484
2019-06-19,113.4773941040039
2019-06-20,114.59637451171875
2019-06-21,114.4255142211914
2019-06-24,114.57928466796875
2019-06-25,114.2973861694336
2019-06-26,113.02467346191406
2019-06-27,112.48651885986328
2019-06-28,112.00820922851562
2019-07-01,112.64028930664062
2019-07-02,113.11863708496094
2019-07-03,114.45114135742188
2019-07-05,113.62259674072266
2019-07-08,113.22969055175781
2019-07-09,112.52925109863281
2019-07-10,114.8099136352539
2019-07-11,114.75865173339844
2019-07-12,113.84468078613281
2019-07-15,114.58779907226562
2019-07-16,114.28883361816406
2019-07-17,113.4175796508789
2019-07-18,113.50301361083984
2019-07-19,111.11985778808594
2019-07-22,111.28215026855469
2019-07-23,111.67506408691406
2019-07-24,110.36817932128906
2019-07-25,110.18026733398438
2019-07-26,112.08507537841797
2019-07-29,112.349853515625
2019-07-30,111.45297241210938
2019-07-31,109.17233276367188
2019-08-01,108.60004425048828
2019-08-02,109.26626586914062
2019-08-05,106.25959014892578
2019-08-06,108.01065063476562
2019-08-07,109.14669799804688
2019-08-08,110.59026336669922
2019-08-09,109.8471450805664
2019-08-12,109.63358306884766
2019-08-13,110.98316955566406
2019-08-14,110.29129791259766
2019-08-15,111.65798950195312
2019-08-16,112.54632568359375
2019-08-19,113.23822784423828
2019-08-20,112.80257415771484
2019-08-21,113.04175567626953
2019-08-22,113.31510162353516
2019-08-23,111.27359771728516
2019-08-26,114.23757934570312
2019-08-27,115.10884857177734
2019-08-28,115.47615051269531
2019-08-29,116.18513488769531
2019-08-30,116.79158020019531
2019-09-03,117.41514587402344
2019-09-04,118.85868072509766
2019-09-05,116.95362091064453
2019-09-06,118.14910888671875
2019-09-09,117.31484985351562
2019-09-10,116.85040283203125
2019-09-11,117.28044891357422
2019-09-12,118.08033752441406
2019-09-13,117.34927368164062
2019-09-16,116.00752258300781
2019-09-17,116.71279907226562
2019-09-18,116.54076385498047
2019-09-19,116.5235824584961
2019-09-20,115.8613052368164
2019-09-23,116.48915100097656
2019-09-24,116.42036437988281
2019-09-25,116.18814086914062
2019-09-26,116.7300033569336
2019-09-27,116.62680053710938
2019-09-30,117.91690826416016
2019-10-01,118.14910888671875
2019-10-02,115.19905853271484
2019-10-03,118.63075256347656
2019-10-04,120.6519546508789
2019-10-07,118.98341369628906
2019-10-08,118.03732299804688
2019-10-09,118.56194305419922
2019-10-10,118.59638977050781
2019-10-11,118.38134765625
2019-10-14,118.21792602539062
2019-10-15,117.2546615600586
2019-10-16,117.33207702636719
2019-10-17,117.79650115966797
2019-10-18,117.18582153320312
2019-10-21,117.07400512695312
2019-10-22,117.53845977783203
2019-10-23,118.21792602539062
2019-10-24,118.59638977050781
2019-10-25,117.52128601074219
2019-10-28,117.4610595703125
2019-10-29,117.03965759277344
2019-10-30,117.74488830566406
2019-10-31,117.97711181640625
2019-11-01,117.77069091796875
2019-11-04,116.24835205078125
2019-11-05,115.25927734375
2019-11-06,115.62908172607422
2019-11-07,114.66578674316406
2019-11-08,114.50239562988281
2019-11-11,113.86593627929688
2019-11-12,113.5132827758789
2019-11-13,114.63998413085938
2019-11-14,114.6744155883789
2019-11-15,115.0872573852539
2019-11-18,115.3022689819336
2019-11-19,115.74089813232422
2019-11-20,115.02703094482422
2019-11-21,115.17326354980469
2019-11-22,115.31086730957031
2019-11-25,115.10446166992188
2019-11-26,116.71279907226562
2019-11-27,116.89341735839844
2019-11-29,116.8246078491211
2019-12-02,116.86763000488281
2019-12-03,116.5063705444336
2019-12-04,118.08894348144531
2019-12-05,118.0845718383789
2019-12-06,118.968017578125
2019-12-09,118.79478454589844
2019-12-10,118.02397155761719
2019-12-11,118.74283599853516
2019-12-12,118.81209564208984
2019-12-13,119.47038269042969
2019-12-16,118.70817565917969
2019-12-17,117.9373550415039
2019-12-18,117.76411437988281
2019-12-19,118.19718933105469
2019-12-20,119.45304107666016
2019-12-23,118.69086456298828
2019-12-24,118.56094360351562
2019-12-26,118.38774108886719
2019-12-27,119.12393188476562
2019-12-30,118.49166107177734
2019-12-31,118.37041473388672
2020-01-02,117.63423919677734
2020-01-03,117.46964263916016
2020-01-06,117.92000579833984
2020-01-07,116.06658935546875
2020-01-08,116.66417694091797
2020-01-09,116.74213409423828
2020-01-10,116.5169448852539
2020-01-13,118.2491455078125
2020-01-14,118.52632141113281
2020-01-15,120.56163787841797
2020-01-16,120.91677856445312
2020-01-17,122.34577941894531
2020-01-21,122.86547088623047
2020-01-22,124.18196105957031
2020-01-23,124.41580963134766
2020-01-24,123.7835464477539
2020-01-27,123.10798645019531
2020-01-28,123.36781311035156
2020-01-29,122.75288391113281
2020-01-30,124.57170867919922
2020-01-31,123.00407409667969
2020-02-03,123.42843627929688
2020-02-04,124.04338073730469
2020-02-05,124.9787826538086
2020-02-06,125.00476837158203
2020-02-07,125.90552520751953
2020-02-10,126.15668487548828
2020-02-11,126.52045440673828
2020-02-12,126.52045440673828
2020-02-13,126.85823059082031
2020-02-14,127.30857849121094
2020-02-18,126.1047134399414
2020-02-19,126.0440673828125
2020-02-20,125.72364807128906
2020-02-21,126.32125854492188
2020-02-24,123.54105377197266
2020-02-25,122.2072525024414
2020-02-26,122.96942138671875
2020-02-27,118.11056518554688
2020-02-28,114.35167694091797
2020-03-02,119.15855407714844
2020-03-03,117.42633819580078
2020-03-04,123.32452392578125
2020-03-05,120.41657257080078
2020-03-06,119.68413543701172
2020-03-09,113.49327087402344
2020-03-10,116.96365356445312
2020-03-11,113.13578033447266
2020-03-12,100.57093048095703
2020-03-13,111.13029479980469
2020-03-16,98.60904693603516
2020-03-17,111.3656997680664
2020-03-18,105.4364242553711
2020-03-19,102.3148193359375
2020-03-20,90.62197875976562
2020-03-23,91.7119140625
2020-03-24,99.26300811767578
2020-03-25,98.09458923339844
2020-03-26,104.86092376708984
2020-03-27,105.03533935546875
2020-03-30,109.41252899169922
2020-03-31,104.72142791748047
2020-04-01,102.99495697021484
2020-04-02,107.99996948242188
2020-04-03,108.63648986816406
2020-04-06,114.365234375
2020-04-07,113.77229309082031
2020-04-08,115.62956237792969
2020-04-09,116.51893615722656
2020-04-13,114.12979125976562
2020-04-14,120.67813110351562
2020-04-15,117.73968505859375
2020-04-16,118.27156066894531
2020-04-17,119.9369888305664
2020-04-20,117.32113647460938
2020-04-21,114.17340087890625
2020-04-22,115.63825988769531
2020-04-23,113.5804443359375
2020-04-24,117.15548706054688
2020-04-27,117.24268341064453
2020-04-28,118.86449432373047
2020-04-29,116.28350067138672
2020-04-30,115.35050964355469
2020-05-01,113.475830078125
2020-05-04,114.15594482421875
2020-05-05,114.8099136352539
2020-05-06,114.03386688232422
2020-05-07,114.70529174804688
2020-05-08,117.0421142578125
2020-05-11,117.17290496826172
2020-05-12,115.91728973388672
2020-05-13,115.93474578857422
2020-05-14,116.03937530517578
2020-05-15,118.5418701171875
2020-05-18,118.16692352294922
2020-05-19,114.86222076416016
2020-05-20,114.4524154663086
2020-05-21,113.53687286376953
2020-05-22,113.77229309082031
2020-05-26,113.13578033447266
2020-05-27,114.06005096435547
2020-05-28,115.35050964355469
2020-05-29,114.70529174804688
2020-06-01,115.9609146118164
2020-06-02,115.64698028564453
2020-06-03,115.81265258789062
2020-06-04,114.73448181152344
2020-06-05,116.37767028808594
2020-06-08,116.17559051513672
2020-06-09,116.84339141845703
2020-06-10,117.86270904541016
2020-06-11,112.33555603027344
2020-06-12,113.35489654541016
2020-06-15,114.6553726196289
2020-06-16,115.70105743408203
2020-06-17,115.7801284790039
2020-06-18,116.67643737792969
2020-06-19,115.35836029052734
2020-06-22,115.15625
2020-06-23,115.42867279052734
2020-06-24,113.84696197509766
2020-06-25,115.47259521484375
2020-06-26,113.29335021972656
2020-06-29,115.18262481689453
2020-06-30,116.21949768066406
2020-07-01,116.30736541748047
2020-07-02,116.73795318603516
2020-07-06,117.1333999633789
2020-07-07,117.3706283569336
2020-07-08,117.94181060791016
2020-07-09,116.61494445800781
2020-07-10,118.15270233154297
2020-07-13,118.54810333251953
2020-07-14,119.08413696289062
2020-07-15,117.47607421875
2020-07-16,117.64303588867188
2020-07-17,118.32843017578125
2020-07-20,116.9664306640625
2020-07-21,118.12633514404297
2020-07-22,119.51470184326172
2020-07-23,120.45492553710938
2020-07-24,119.55863952636719
2020-07-27,120.97337341308594
2020-07-28,120.71855926513672
2020-07-29,121.20182800292969
2020-07-30,120.99098205566406
2020-07-31,120.96461486816406
2020-08-03,120.12101745605469
2020-08-04,120.79762268066406
2020-08-05,119.72559356689453
2020-08-06,119.38291931152344
2020-08-07,120.1561508178711
2020-08-10,119.48836517333984
2020-08-11,118.73263549804688
2020-08-12,121.08759307861328
2020-08-13,121.35123443603516
2020-08-14,120.87672424316406
2020-08-17,121.19308471679688
2020-08-18,121.36002349853516
2020-08-19,119.90132904052734
2020-08-20,120.13861083984375
2020-08-21,119.9101333618164
2020-08-24,120.94702911376953
2020-08-25,120.64825439453125
2020-08-26,121.6763687133789
2020-08-27,121.61483764648438
2020-08-28,122.96807861328125
2020-08-31,123.0735092163086
2020-09-01,122.30903625488281
2020-09-02,125.91175079345703
2020-09-03,123.34783172607422
2020-09-04,122.8079605102539
2020-09-08,119.96699523925781
2020-09-09,121.34764862060547
2020-09-10,119.26780700683594
2020-09-11,120.19710540771484
2020-09-14,120.95822143554688
2020-09-15,120.02894592285156
2020-09-16,119.4625244140625
2020-09-17,117.88713073730469
2020-09-18,116.35602569580078
2020-09-21,116.15247344970703
2020-09-22,116.9578628540039
2020-09-23,115.94005584716797
2020-09-24,116.45338439941406
2020-09-25,118.1968994140625
2020-09-28,122.10875701904297
2020-09-29,121.39192962646484
2020-09-30,122.66638946533203
2020-10-01,124.61344146728516
2020-10-02,122.18842315673828
2020-10-05,122.07337188720703
2020-10-06,120.09971618652344
2020-10-07,121.25914764404297
2020-10-08,122.00257873535156
2020-10-09,122.52474975585938
2020-10-12,125.7905502319336
2020-10-13,127.0384750366211
2020-10-14,126.13569641113281
2020-10-15,125.1710205078125
2020-10-16,125.43653869628906
2020-10-19,123.62217712402344
2020-10-20,123.64875793457031
2020-10-21,123.55140686035156
2020-10-22,123.56026458740234
2020-10-23,123.51599884033203
2020-10-26,122.18842315673828
2020-10-27,123.12653350830078
2020-10-28,118.7456283569336
2020-10-29,118.58634185791016
2020-10-30,117.96678924560547
2020-11-02,119.61297607421875
2020-11-03,121.28569793701172
2020-11-04,122.01141357421875
2020-11-05,122.17959594726562
2020-11-06,122.4716567993164
2020-11-09,122.53363037109375
2020-11-10,125.42769622802734
2020-11-11,127.3570556640625
2020-11-12,127.30396270751953
2020-11-13,128.07391357421875
2020-11-16,129.0032501220703
2020-11-17,128.54302978515625
2020-11-18,126.89686584472656
2020-11-19,126.84371948242188
2020-11-20,126.93224334716797
2020-11-23,126.57823181152344
2020-11-24,127.47210693359375
2020-11-25,127.58712768554688
2020-11-27,127.9765853881836
2020-11-30,127.64913177490234
2020-12-01,129.27764892578125
2020-12-02,127.99427032470703
2020-12-03,128.7545928955078
2020-12-04,130.00247192382812
2020-12-07,129.57464599609375
2020-12-08,129.70834350585938
2020-12-09,129.85989379882812
2020-12-10,128.95068359375
2020-12-11,129.21810913085938
2020-12-14,128.55853271484375
2020-12-15,129.03981018066406
2020-12-16,129.14678955078125
2020-12-17,129.8777313232422
2020-12-18,130.96510314941406
2020-12-21,129.6013641357422
2020-12-22,128.371337890625
2020-12-23,128.71896362304688
2020-12-24,129.29832458496094
2020-12-28,130.94732666015625
2020-12-29,131.40188598632812
2020-12-30,131.30384826660156
2020-12-31,132.186279296875
2021-01-04,128.59417724609375
2021-01-05,128.97744750976562
2021-01-06,127.39974975585938
2021-01-07,126.98973846435547
2021-01-08,128.51390075683594
2021-01-11,126.65103149414062
2021-01-12,126.06275177001953
2021-01-13,127.0966796875
2021-01-14,126.35689544677734
2021-01-15,126.02706909179688
2021-01-19,126.62430572509766
2021-01-20,125.97359466552734
2021-01-21,124.44052124023438
2021-01-22,123.53132629394531
2021-01-25,124.94857025146484
2021-01-26,126.39251708984375
2021-01-27,123.04109191894531
2021-01-28,124.06612396240234
2021-01-29,121.73082733154297
2021-02-01,122.09626770019531
2021-02-02,123.34415435791016
2021-02-03,123.02326202392578
2021-02-04,124.50286102294922
2021-02-05,125.6438217163086
2021-02-08,125.1446533203125
2021-02-09,124.43161010742188
2021-02-10,122.738037109375
2021-02-11,120.30467224121094
2021-02-12,119.32418060302734
2021-02-16,119.77879333496094
2021-02-17,119.85009765625
2021-02-18,120.66121673583984
2021-02-19,118.1119613647461
2021-02-22,117.6484603881836
2021-02-23,118.35260772705078
2021-02-24,117.73760223388672
2021-02-25,115.87467193603516
2021-02-26,115.1527099609375
2021-03-01,116.42730712890625
2021-03-02,116.82842254638672
2021-03-03,115.10812377929688
2021-03-04,115.74874114990234
2021-03-05,119.52227020263672
2021-03-08,118.71366119384766
2021-03-09,118.82144927978516
2021-03-10,120.01641845703125
2021-03-11,119.69298553466797
2021-03-12,119.53123474121094
2021-03-15,119.52227020263672
2021-03-16,120.40276336669922
2021-03-17,120.05233764648438
2021-03-18,119.07302856445312
2021-03-19,120.843017578125
2021-03-22,123.80792999267578
2021-03-23,125.29940032958984
2021-03-24,124.71538543701172
2021-03-25,125.45210266113281
2021-03-26,128.2103729248047
2021-03-29,130.1061248779297
2021-03-30,128.06661987304688
2021-03-31,127.0872802734375
2021-04-01,126.93457794189453
2021-04-05,128.62367248535156
2021-04-06,129.0819091796875
2021-04-07,128.84828186035156
2021-04-08,128.06661987304688
2021-04-09,128.0935821533203
2021-04-12,128.4978790283203
2021-04-13,128.5248565673828
2021-04-14,127.68029022216797
2021-04-15,127.85995483398438
2021-04-16,129.5221405029297
2021-04-19,130.0522003173828
2021-04-20,130.91476440429688
2021-04-21,132.05580139160156
2021-04-22,131.2382354736328
2021-04-23,131.0225830078125
2021-04-26,128.80332946777344
2021-04-27,128.3810577392578
2021-04-28,127.4287109375
2021-04-29,129.324462890625
2021-04-30,129.5221405029297
2021-05-03,130.98663330078125
2021-05-04,129.34243774414062
2021-05-05,129.279541015625
2021-05-06,130.78001403808594
2021-05-07,130.78001403808594
2021-05-10,131.8221893310547
2021-05-11,130.86085510253906
2021-05-12,129.58502197265625
2021-05-13,131.50775146484375
2021-05-14,131.70541381835938
2021-05-17,131.32806396484375
2021-05-18,130.735107421875
2021-05-19,130.66319274902344
2021-05-20,132.28041076660156
2021-05-21,132.16363525390625
2021-05-24,132.83746337890625
2021-05-25,133.2417755126953
2021-05-26,133.2417755126953
2021-05-27,131.63352966308594
2021-05-28,132.91830444335938
2021-06-01,132.63980102539062
2021-06-02,133.16989135742188
2021-06-03,133.64501953125
2021-06-04,133.7988739013672
2021-06-07,133.71743774414062
2021-06-08,132.46852111816406
