,AMP
2014-09-08,100.86923217773438
2014-09-09,99.59949493408203
2014-09-10,100.30224609375
2014-09-11,99.73521423339844
2014-09-12,99.69534301757812
2014-09-15,98.82489776611328
2014-09-16,99.6314468383789
2014-09-17,101.06089782714844
2014-09-18,101.87545776367188
2014-09-19,101.14077758789062
2014-09-22,99.6314468383789
2014-09-23,98.92070770263672
2014-09-24,99.99876403808594
2014-09-25,98.17802429199219
2014-09-26,99.13630676269531
2014-09-29,98.68911743164062
2014-09-30,98.52938079833984
2014-10-01,95.55066680908203
2014-10-02,95.76626586914062
2014-10-03,97.29957580566406
2014-10-06,97.33950805664062
2014-10-07,95.08747863769531
2014-10-08,96.32530975341797
2014-10-09,93.47435760498047
2014-10-10,91.47787475585938
2014-10-13,89.26581573486328
2014-10-14,89.28175354003906
2014-10-15,87.32524108886719
2014-10-16,87.74051666259766
2014-10-17,89.68109893798828
2014-10-20,90.61540985107422
2014-10-21,93.09100341796875
2014-10-22,91.6375961303711
2014-10-23,93.04312896728516
2014-10-24,93.95349884033203
2014-10-27,94.63228607177734
2014-10-28,96.06974029541016
2014-10-29,98.83284759521484
2014-10-30,99.11236572265625
2014-10-31,100.7574234008789
2014-11-03,100.97305297851562
2014-11-04,102.20288848876953
2014-11-05,102.674072265625
2014-11-06,103.39602661132812
2014-11-07,103.52437591552734
2014-11-10,104.41484832763672
2014-11-11,104.57527160644531
2014-11-12,104.51107788085938
2014-11-13,104.310546875
2014-11-14,103.78910827636719
2014-11-17,103.46018981933594
2014-11-18,104.53514862060547
2014-11-19,104.29450988769531
2014-11-20,104.65550231933594
2014-11-21,105.385498046875
2014-11-24,106.02722930908203
2014-11-25,106.02722930908203
2014-11-26,106.04330444335938
2014-11-28,105.70637512207031
2014-12-01,104.83198547363281
2014-12-02,106.3962631225586
2014-12-03,107.04605865478516
2014-12-04,107.17440032958984
2014-12-05,108.41780853271484
2014-12-08,108.99539947509766
2014-12-09,108.66651153564453
2014-12-10,107.198486328125
2014-12-11,107.40704345703125
2014-12-12,102.45745086669922
2014-12-15,101.43863677978516
2014-12-16,100.1470947265625
2014-12-17,103.70087432861328
2014-12-18,107.75201416015625
2014-12-19,107.76000213623047
2014-12-22,108.13704681396484
2014-12-23,109.7093505859375
2014-12-24,108.88310241699219
2014-12-26,108.51409912109375
2014-12-29,108.54620361328125
2014-12-30,107.65573120117188
2014-12-31,106.09144592285156
2015-01-02,105.96307373046875
2015-01-05,102.56171417236328
2015-01-06,99.80216217041016
2015-01-07,101.57501983642578
2015-01-08,103.37998962402344
2015-01-09,102.42538452148438
2015-01-12,101.38248443603516
2015-01-13,102.12055206298828
2015-01-14,100.25138854980469
2015-01-15,98.55875396728516
2015-01-16,100.0027084350586
2015-01-20,100.40382385253906
2015-01-21,101.35040283203125
2015-01-22,104.47097778320312
2015-01-23,103.86930847167969
2015-01-26,104.91220092773438
2015-01-27,103.49227142333984
2015-01-28,101.39054107666016
2015-01-29,102.890625
2015-01-30,100.22733306884766
2015-02-02,103.2917251586914
2015-02-03,106.30802917480469
2015-02-04,105.79462432861328
2015-02-05,106.7453842163086
2015-02-06,108.60665893554688
2015-02-09,108.52610778808594
2015-02-10,109.71861267089844
2015-02-11,109.77500915527344
2015-02-12,110.84664154052734
2015-02-13,111.0400390625
2015-02-17,110.81442260742188
2015-02-18,109.46881103515625
2015-02-19,109.46075439453125
2015-02-20,109.74278259277344
2015-02-23,108.58251190185547
2015-02-24,109.16265106201172
2015-02-25,109.03373718261719
2015-02-26,109.04985809326172
2015-02-27,107.6720199584961
2015-03-02,108.69530487060547
2015-03-03,108.34884643554688
2015-03-04,107.66395568847656
2015-03-05,108.30052947998047
2015-03-06,107.14827728271484
2015-03-09,108.08292388916016
2015-03-10,104.94052124023438
2015-03-11,105.2547607421875
2015-03-12,108.32466125488281
2015-03-13,107.45443725585938
2015-03-16,109.36407470703125
2015-03-17,108.67916870117188
2015-03-18,109.07401275634766
2015-03-19,107.4383316040039
2015-03-20,109.71861267089844
2015-03-23,108.76782989501953
2015-03-24,107.23690795898438
2015-03-25,105.15806579589844
2015-03-26,104.9485855102539
2015-03-27,103.98168182373047
2015-03-30,105.56903839111328
2015-03-31,105.42399597167969
2015-04-01,105.1177978515625
2015-04-02,104.9002456665039
2015-04-06,104.28785705566406
2015-04-07,103.26457214355469
2015-04-08,103.71577453613281
2015-04-09,100.94402313232422
2015-04-10,100.33969116210938
2015-04-13,102.03175354003906
2015-04-14,103.35318756103516
2015-04-15,103.87691497802734
2015-04-16,105.36754608154297
2015-04-17,104.09449005126953
2015-04-20,105.19029998779297
2015-04-21,105.01300048828125
2015-04-22,106.05243682861328
2015-04-23,102.4668960571289
2015-04-24,102.93419647216797
2015-04-27,102.08014678955078
2015-04-28,102.4427261352539
2015-04-29,102.72471618652344
2015-04-30,101.4773178100586
2015-05-01,101.58262634277344
2015-05-04,102.05242919921875
2015-05-05,100.9427261352539
2015-05-06,100.02741241455078
2015-05-07,100.89412689208984
2015-05-08,102.34402465820312
2015-05-11,101.59070587158203
2015-05-12,101.03179931640625
2015-05-13,102.46553039550781
2015-05-14,103.92355346679688
2015-05-15,103.6805419921875
2015-05-18,104.46621704101562
2015-05-19,104.46621704101562
2015-05-20,104.05314636230469
2015-05-21,103.9154281616211
2015-05-22,103.89921569824219
2015-05-26,102.71659851074219
2015-05-27,102.77333068847656
2015-05-28,102.87862396240234
2015-05-29,100.91842651367188
2015-06-01,100.91842651367188
2015-06-02,102.12531280517578
2015-06-03,103.16211700439453
2015-06-04,101.51780700683594
2015-06-05,102.55461120605469
2015-06-08,102.16581726074219
2015-06-09,102.32781982421875
2015-06-10,105.1871109008789
2015-06-11,105.00083923339844
2015-06-12,103.94783782958984
2015-06-15,103.59142303466797
2015-06-16,104.06123352050781
2015-06-17,103.9640121459961
2015-06-18,104.87931823730469
2015-06-19,103.55091094970703
2015-06-22,104.77403259277344
2015-06-23,105.10612487792969
2015-06-24,103.98831939697266
2015-06-25,103.56712341308594
2015-06-26,104.020751953125
2015-06-29,100.27037811279297
2015-06-30,101.19381713867188
2015-07-01,102.18202209472656
2015-07-02,101.43680572509766
2015-07-06,100.18133544921875
2015-07-07,100.30282592773438
2015-07-08,98.79620361328125
2015-07-09,99.70339965820312
2015-07-10,100.18133544921875
2015-07-13,101.61502838134766
2015-07-14,101.79320526123047
2015-07-15,102.00383758544922
2015-07-16,103.59142303466797
2015-07-17,103.38082885742188
2015-07-20,103.9154281616211
2015-07-21,103.388916015625
2015-07-22,102.71659851074219
2015-07-23,102.23062133789062
2015-07-24,100.472900390625
2015-07-27,99.5981216430664
2015-07-28,101.46112823486328
2015-07-29,102.64373016357422
2015-07-30,103.0752944946289
2015-07-31,102.33427429199219
2015-08-03,102.26912689208984
2015-08-04,101.90269470214844
2015-08-05,101.92710876464844
2015-08-06,100.73009490966797
2015-08-07,100.20081329345703
2015-08-10,101.90269470214844
2015-08-11,100.5020751953125
2015-08-12,99.22361755371094
2015-08-13,99.03631591796875
2015-08-14,100.12752532958984
2015-08-17,101.08838653564453
2015-08-18,99.72848510742188
2015-08-19,98.50704193115234
2015-08-20,96.80513000488281
2015-08-21,93.51531219482422
2015-08-24,88.8656234741211
2015-08-25,87.35911560058594
2015-08-26,91.24337005615234
2015-08-27,93.61305236816406
2015-08-28,92.94529724121094
2015-08-31,91.74825286865234
2015-09-01,88.84117889404297
2015-09-02,89.21575927734375
2015-09-03,89.26460266113281
2015-09-04,88.3688735961914
2015-09-08,90.44538116455078
2015-09-09,88.67015838623047
2015-09-10,89.21575927734375
2015-09-11,89.34606170654297
2015-09-14,88.69461059570312
2015-09-15,89.44377899169922
2015-09-16,90.08709716796875
2015-09-17,89.18318176269531
2015-09-18,87.46500396728516
2015-09-21,88.5887222290039
2015-09-22,87.53828430175781
2015-09-23,87.06596374511719
2015-09-24,87.04153442382812
2015-09-25,87.99427032470703
2015-09-28,84.51720428466797
2015-09-29,86.68326568603516
2015-09-30,88.8656234741211
2015-10-01,89.2564468383789
2015-10-02,88.4258804321289
2015-10-05,91.10498046875
2015-10-06,90.4046401977539
2015-10-07,91.08866882324219
2015-10-08,91.24337005615234
2015-10-09,90.46981048583984
2015-10-12,89.43560791015625
2015-10-13,87.9372787475586
2015-10-14,87.59530639648438
2015-10-15,90.07894134521484
2015-10-16,90.85253143310547
2015-10-19,90.5919418334961
2015-10-20,91.44698333740234
2015-10-21,90.84437561035156
2015-10-22,92.90457916259766
2015-10-23,94.5250473022461
2015-10-26,94.05274200439453
2015-10-27,92.01700592041016
2015-10-28,94.443603515625
2015-10-29,94.52552795410156
2015-10-30,94.48458862304688
2015-11-02,95.99980926513672
2015-11-03,96.48303985595703
2015-11-04,94.91867065429688
2015-11-05,95.86878204345703
2015-11-06,97.6952133178711
2015-11-09,96.14722442626953
2015-11-10,95.45923614501953
2015-11-11,95.04972839355469
2015-11-12,93.1659164428711
2015-11-13,92.13392639160156
2015-11-16,92.93658447265625
2015-11-17,92.52706909179688
2015-11-18,94.57466125488281
2015-11-19,94.16514587402344
2015-11-20,93.7719955444336
2015-11-23,93.05946350097656
2015-11-24,92.22400665283203
2015-11-25,92.56802368164062
2015-11-27,92.96934509277344
2015-11-30,92.51069641113281
2015-12-01,93.87029266357422
2015-12-02,92.55166625976562
2015-12-03,91.15926361083984
2015-12-04,94.14055633544922
2015-12-07,92.80553436279297
2015-12-08,91.38041687011719
2015-12-09,89.13624572753906
2015-12-10,89.10346221923828
2015-12-11,86.12213134765625
2015-12-14,85.966552734375
2015-12-15,86.72007751464844
2015-12-16,88.09605407714844
2015-12-17,86.0811996459961
2015-12-18,84.42676544189453
2015-12-21,86.35149383544922
2015-12-22,87.77661895751953
2015-12-23,89.01338958740234
2015-12-24,88.40727233886719
2015-12-28,88.29261779785156
2015-12-29,88.93144989013672
2015-12-30,87.87491607666016
2015-12-31,87.16236114501953
2016-01-04,85.385009765625
2016-01-05,85.0492172241211
2016-01-06,82.15802001953125
2016-01-07,79.5534439086914
2016-01-08,77.759765625
2016-01-11,78.3494644165039
2016-01-12,78.75080871582031
2016-01-13,75.68758392333984
2016-01-14,77.88260650634766
2016-01-15,76.03158569335938
2016-01-19,75.7940673828125
2016-01-20,75.03234100341797
2016-01-21,74.18054962158203
2016-01-22,76.37557983398438
2016-01-25,73.97578430175781
2016-01-26,75.6466293334961
2016-01-27,74.62284088134766
2016-01-28,71.19105529785156
2016-01-29,74.24608612060547
2016-02-01,71.90362548828125
2016-02-02,68.75029754638672
2016-02-03,69.47103118896484
2016-02-04,70.00345611572266
2016-02-05,67.80839538574219
2016-02-08,66.15396118164062
2016-02-09,64.84349060058594
2016-02-10,66.3386001586914
2016-02-11,63.00143051147461
2016-02-12,66.20642852783203
2016-02-16,68.49453735351562
2016-02-17,70.18791198730469
2016-02-18,69.6179428100586
2016-02-19,68.30455780029297
2016-02-22,69.83271789550781
2016-02-23,68.91580963134766
2016-02-24,68.91580963134766
2016-02-25,69.69229125976562
2016-02-26,71.44349670410156
2016-02-29,69.3453598022461
2016-03-01,72.69904327392578
2016-03-02,72.59991455078125
2016-03-03,73.96287536621094
2016-03-04,74.72281646728516
2016-03-07,74.14459228515625
2016-03-08,73.36812591552734
2016-03-09,73.23594665527344
2016-03-10,73.07074737548828
2016-03-11,76.49053192138672
2016-03-14,75.8544921875
2016-03-15,74.4254379272461
2016-03-16,75.53233337402344
2016-03-17,77.13481903076172
2016-03-18,77.94435119628906
2016-03-21,77.76261901855469
2016-03-22,77.11003875732422
2016-03-23,76.62267303466797
2016-03-24,75.9784164428711
2016-03-28,77.14308166503906
2016-03-29,77.78739166259766
2016-03-30,78.94383239746094
2016-03-31,77.65523529052734
2016-04-01,78.20043182373047
2016-04-04,76.96959686279297
2016-04-05,75.92057037353516
2016-04-06,77.0191879272461
2016-04-07,75.20191955566406
2016-04-08,75.41669464111328
2016-04-11,76.44922637939453
2016-04-12,77.78739166259766
2016-04-13,80.64545440673828
2016-04-14,80.24070739746094
2016-04-15,79.64596557617188
2016-04-18,79.77812194824219
2016-04-19,79.99288177490234
2016-04-20,81.57888793945312
2016-04-21,81.63671112060547
2016-04-22,82.53706359863281
2016-04-25,81.66149139404297
2016-04-26,82.80142211914062
2016-04-27,83.48699951171875
2016-04-28,81.0584716796875
2016-04-29,79.21643829345703
2016-05-02,80.80241394042969
2016-05-03,78.94383239746094
2016-05-04,78.29125213623047
2016-05-05,77.57518768310547
2016-05-06,77.64181518554688
2016-05-09,77.37539672851562
2016-05-10,79.28208923339844
2016-05-11,79.24044036865234
2016-05-12,79.38201141357422
2016-05-13,78.124755859375
2016-05-16,78.73258972167969
2016-05-17,79.173828125
