,BR
2017-09-15,70.0626220703125
2017-09-18,69.76171875
2017-09-19,70.01836395263672
2017-09-20,70.5317153930664
2017-09-21,70.6910171508789
2017-09-22,71.62919616699219
2017-09-25,72.1867904663086
2017-09-26,71.99205780029297
2017-09-27,71.85044860839844
2017-09-28,71.3548355102539
2017-09-29,71.53184509277344
2017-10-02,71.77964782714844
2017-10-03,72.31956481933594
2017-10-04,72.31956481933594
2017-10-05,72.30184936523438
2017-10-06,72.29301452636719
2017-10-09,72.673583984375
2017-10-10,72.5319595336914
2017-10-11,72.57622528076172
2017-10-12,72.76210021972656
2017-10-13,73.09839630126953
2017-10-16,73.5497817993164
2017-10-17,73.45246124267578
2017-10-18,74.00121307373047
2017-10-19,74.05429077148438
2017-10-20,74.66499328613281
2017-10-23,74.63846588134766
2017-10-24,74.6827163696289
2017-10-25,74.57649230957031
2017-10-26,75.3022689819336
2017-10-27,76.07228088378906
2017-10-30,75.79791259765625
2017-10-31,76.04572296142578
2017-11-01,76.48825073242188
2017-11-02,76.34666442871094
2017-11-03,76.85999298095703
2017-11-06,77.1432113647461
2017-11-07,77.3290786743164
2017-11-08,80.0816650390625
2017-11-09,77.73622131347656
2017-11-10,78.28496551513672
2017-11-13,77.51493835449219
2017-11-14,79.40015411376953
2017-11-15,78.5239486694336
2017-11-16,78.47084045410156
2017-11-17,78.99303436279297
2017-11-20,79.49750518798828
2017-11-21,80.27641296386719
2017-11-22,78.55050659179688
2017-11-24,79.07268524169922
2017-11-27,78.80717468261719
2017-11-28,79.84270477294922
2017-11-29,78.87797546386719
2017-11-30,79.88697052001953
2017-12-01,79.77189636230469
2017-12-04,79.80730438232422
2017-12-05,78.38233184814453
2017-12-06,78.46198272705078
2017-12-07,79.0107192993164
2017-12-08,79.2408447265625
2017-12-11,79.47981262207031
2017-12-12,79.10808563232422
2017-12-13,79.19660949707031
2017-12-14,78.95220184326172
2017-12-15,80.00977325439453
2017-12-18,80.80070495605469
2017-12-19,81.01400756835938
2017-12-20,81.01400756835938
2017-12-21,81.41390991210938
2017-12-22,80.82735443115234
2017-12-26,80.74739074707031
2017-12-27,80.72071075439453
2017-12-28,80.7651596069336
2017-12-29,80.49854278564453
2018-01-02,80.69407653808594
2018-01-03,80.62296295166016
2018-01-04,81.2628402709961
2018-01-05,82.25816345214844
2018-01-08,82.76472473144531
2018-01-09,82.92469024658203
2018-01-10,82.63143157958984
2018-01-11,83.04911804199219
2018-01-12,83.57342529296875
2018-01-16,83.60011291503906
2018-01-17,84.5865707397461
2018-01-18,84.54212951660156
2018-01-19,85.25308990478516
2018-01-22,86.07958221435547
2018-01-23,85.89297485351562
2018-01-24,85.47527313232422
2018-01-25,85.65301513671875
2018-01-26,86.58615112304688
2018-01-29,86.04402923583984
2018-01-30,85.68855285644531
2018-01-31,85.6796875
2018-02-01,85.47527313232422
2018-02-02,84.2221908569336
2018-02-05,80.53408813476562
2018-02-06,80.75627899169922
2018-02-07,81.44058227539062
2018-02-08,80.64073181152344
2018-02-09,81.92936706542969
2018-02-12,83.43124389648438
2018-02-13,84.862060546875
2018-02-14,86.50615692138672
2018-02-15,87.9814224243164
2018-02-16,87.78589630126953
2018-02-20,87.6170425415039
2018-02-21,88.1058349609375
2018-02-22,88.73682403564453
2018-02-23,90.09651184082031
2018-02-26,89.73216247558594
2018-02-27,89.58995819091797
2018-02-28,89.20781707763672
2018-03-01,88.41686248779297
2018-03-02,90.94966125488281
2018-03-05,91.82060241699219
2018-03-06,93.80242156982422
2018-03-07,94.2645263671875
2018-03-08,94.89550018310547
2018-03-09,96.29076385498047
2018-03-12,96.48627471923828
2018-03-13,96.30855560302734
2018-03-14,96.13463592529297
2018-03-15,95.5193862915039
2018-03-16,95.66204071044922
2018-03-19,95.34099578857422
2018-03-20,97.10659790039062
2018-03-21,96.95500946044922
2018-03-22,94.81493377685547
2018-03-23,93.3525390625
2018-03-26,96.3040771484375
2018-03-27,95.71554565429688
2018-03-28,95.53721618652344
2018-03-29,97.81104278564453
2018-04-02,95.86714935302734
2018-04-03,96.29515075683594
2018-04-04,96.8212661743164
2018-04-05,97.20468139648438
2018-04-06,95.0111083984375
2018-04-09,95.31428527832031
2018-04-10,96.4378433227539
2018-04-11,95.617431640625
2018-04-12,95.5906982421875
2018-04-13,95.43912506103516
2018-04-16,97.82890319824219
2018-04-17,99.97791290283203
2018-04-18,99.6033935546875
2018-04-19,98.94352722167969
2018-04-20,97.95372772216797
2018-04-23,97.9180679321289
2018-04-24,97.0085220336914
2018-04-25,95.73340606689453
2018-04-26,96.41999053955078
2018-04-27,95.77796173095703
2018-04-30,95.5996322631836
2018-05-01,96.31299591064453
2018-05-02,95.76013946533203
2018-05-03,96.13463592529297
2018-05-04,96.8123550415039
2018-05-07,96.70531463623047
2018-05-08,100.04922485351562
2018-05-09,101.54728698730469
2018-05-10,104.5701904296875
2018-05-11,104.7930908203125
2018-05-14,103.46446990966797
2018-05-15,103.0899429321289
2018-05-16,102.62625122070312
2018-05-17,101.48487854003906
2018-05-18,102.33199310302734
2018-05-21,103.02751922607422
2018-05-22,101.93073272705078
2018-05-23,103.46446990966797
2018-05-24,103.66064453125
2018-05-25,103.35743713378906
2018-05-29,101.81482696533203
2018-05-30,103.59822082519531
2018-05-31,102.947265625
2018-06-01,103.68738555908203
2018-06-04,105.09628295898438
2018-06-05,105.03385925292969
2018-06-06,106.67460632324219
2018-06-07,105.90771484375
2018-06-08,106.46949768066406
2018-06-11,104.61475372314453
2018-06-12,103.642822265625
2018-06-13,103.20588684082031
2018-06-14,102.77201080322266
2018-06-15,102.31582641601562
2018-06-18,104.17642974853516
2018-06-19,103.90807342529297
2018-06-20,104.57896423339844
2018-06-21,104.47163391113281
2018-06-22,104.19434356689453
2018-06-25,102.38739013671875
2018-06-26,102.84358978271484
2018-06-27,101.26921844482422
2018-06-28,102.45001983642578
2018-06-29,102.95988464355469
2018-07-02,103.68441772460938
2018-07-03,103.95280456542969
2018-07-05,103.67548370361328
2018-07-06,104.29270935058594
2018-07-09,104.9636001586914
2018-07-10,104.9278335571289
2018-07-11,105.10671997070312
2018-07-12,106.80632781982422
2018-07-13,105.52716064453125
2018-07-16,105.30354309082031
2018-07-17,105.7865982055664
2018-07-18,105.7060775756836
2018-07-19,106.17122650146484
2018-07-20,106.00125885009766
2018-07-23,106.35906982421875
2018-07-24,105.68817901611328
2018-07-25,107.30725860595703
2018-07-26,106.78843688964844
2018-07-27,104.94570922851562
2018-07-30,101.17081451416016
2018-07-31,101.06351470947266
2018-08-01,100.68777465820312
2018-08-02,102.43211364746094
2018-08-03,102.86146545410156
2018-08-06,103.94384002685547
2018-08-07,115.54584503173828
2018-08-08,115.79633331298828
2018-08-09,116.04678344726562
2018-08-10,115.7247314453125
2018-08-13,115.41168212890625
2018-08-14,116.37775421142578
2018-08-15,116.16307067871094
2018-08-16,118.35464477539062
2018-08-17,119.17761993408203
2018-08-20,119.25814819335938
2018-08-21,118.83769226074219
2018-08-22,118.72142028808594
2018-08-23,119.1686782836914
2018-08-24,120.16161346435547
2018-08-27,119.7501220703125
2018-08-28,119.07027435302734
2018-08-29,121.07405090332031
2018-08-30,120.4478530883789
2018-08-31,120.88614654541016
2018-09-04,122.21003723144531
2018-09-05,121.33343505859375
2018-09-06,122.5321044921875
2018-09-07,121.83435821533203
2018-09-10,122.39788818359375
2018-09-11,122.29060363769531
2018-09-12,122.3889389038086
2018-09-13,122.42472839355469
2018-09-14,123.19403839111328
2018-09-17,120.99921417236328
2018-09-18,121.50192260742188
2018-09-19,119.08711242675781
2018-09-20,119.38337707519531
2018-09-21,119.07815551757812
2018-09-24,119.80526733398438
2018-09-25,120.42463684082031
2018-09-26,118.75495147705078
2018-09-27,117.8123779296875
2018-09-28,118.44975280761719
2018-10-01,116.76211547851562
2018-10-02,116.32223510742188
2018-10-03,116.4478988647461
2018-10-04,114.51789855957031
2018-10-05,113.91644287109375
2018-10-08,112.3544692993164
2018-10-09,112.74048614501953
2018-10-10,106.6900634765625
2018-10-11,103.8893051147461
2018-10-12,105.3435287475586
2018-10-15,103.90725708007812
2018-10-16,106.51053619384766
2018-10-17,106.6541519165039
2018-10-18,106.4566650390625
2018-10-19,104.99343872070312
2018-10-22,106.17838287353516
2018-10-23,104.921630859375
2018-10-24,100.97179412841797
2018-10-25,104.68822479248047
2018-10-26,102.5068359375
2018-10-29,101.70789337158203
2018-10-30,102.56069946289062
2018-10-31,104.97547912597656
2018-11-01,104.76901245117188
2018-11-02,104.40995788574219
2018-11-05,104.65231323242188
2018-11-06,94.49947357177734
2018-11-07,97.56060028076172
2018-11-08,96.51927185058594
2018-11-09,96.24099731445312
2018-11-12,95.37023162841797
2018-11-13,94.63414001464844
2018-11-14,94.70594787597656
2018-11-15,95.05603790283203
2018-11-16,94.0057601928711
2018-11-19,90.80998992919922
2018-11-20,88.34133911132812
2018-11-21,89.94821166992188
2018-11-23,88.82610321044922
2018-11-26,88.79019165039062
2018-11-27,88.59269714355469
2018-11-28,91.95901489257812
2018-11-29,91.35757446289062
2018-11-30,95.0380859375
2018-12-03,93.94290924072266
2018-12-04,92.54251098632812
2018-12-06,90.41500854492188
2018-12-07,88.54781341552734
2018-12-10,89.21210479736328
2018-12-11,88.6824722290039
2018-12-12,89.75971984863281
2018-12-13,88.32090759277344
2018-12-14,87.16626739501953
2018-12-17,85.50646209716797
2018-12-18,86.60700225830078
2018-12-19,86.77838134765625
2018-12-20,86.29127502441406
2018-12-21,84.73070526123047
2018-12-24,82.80030059814453
2018-12-26,86.15596008300781
2018-12-27,86.47169494628906
2018-12-28,85.81314849853516
2018-12-31,86.82349395751953
2019-01-02,85.76806640625
2019-01-03,84.47811889648438
2019-01-04,87.39176940917969
2019-01-07,87.63534545898438
2019-01-08,88.72682189941406
2019-01-09,88.87115478515625
2019-01-10,89.41240692138672
2019-01-11,89.1056900024414
2019-01-14,89.21397399902344
2019-01-15,90.24227905273438
2019-01-16,89.63793182373047
2019-01-17,90.30545043945312
2019-01-18,91.38792419433594
2019-01-22,89.88147735595703
2019-01-23,90.0348129272461
2019-01-24,90.92786407470703
2019-01-25,91.86600494384766
2019-01-28,90.70235443115234
2019-01-29,90.11602020263672
2019-01-30,90.92786407470703
2019-01-31,90.95491790771484
2019-02-01,92.89435577392578
2019-02-04,93.29127502441406
2019-02-05,94.13018035888672
2019-02-06,93.3995132446289
2019-02-07,87.40081024169922
2019-02-08,87.9781265258789
2019-02-11,88.6817398071289
2019-02-12,89.64693450927734
2019-02-13,89.97168731689453
2019-02-14,89.71910858154297
2019-02-15,90.52193450927734
2019-02-19,90.0528793334961
2019-02-20,90.35054779052734
2019-02-21,89.84538269042969
2019-02-22,90.96394348144531
2019-02-25,89.809326171875
2019-02-26,90.98199462890625
2019-02-27,92.06446075439453
2019-02-28,91.33379364013672
2019-03-01,91.55027770996094
2019-03-04,89.8905029296875
2019-03-05,89.75518035888672
2019-03-06,89.1688232421875
2019-03-07,88.96138763427734
2019-03-08,89.25003051757812
2019-03-11,89.74616241455078
2019-03-12,90.60313415527344
2019-03-13,93.34537506103516
2019-03-14,93.90275573730469
2019-03-15,93.8484115600586
2019-03-18,93.64899444580078
2019-03-19,93.32273864746094
2019-03-20,92.22610473632812
2019-03-21,93.1505355834961
2019-03-22,90.9663314819336
2019-03-25,90.94819641113281
2019-03-26,91.3198013305664
2019-03-27,91.60075378417969
2019-03-28,93.0780258178711
2019-03-29,93.97528839111328
2019-04-01,95.15348815917969
2019-04-02,95.32569122314453
2019-04-03,97.5189437866211
2019-04-04,97.2833251953125
2019-04-05,98.94184112548828
2019-04-08,98.9871826171875
2019-04-09,98.99624633789062
2019-04-10,99.24091339111328
2019-04-11,99.96598052978516
2019-04-12,101.04448699951172
2019-04-15,101.91455078125
2019-04-16,102.63958740234375
2019-04-17,103.31932830810547
2019-04-18,102.22270965576172
2019-04-22,102.7664794921875
2019-04-23,104.28907775878906
2019-04-24,105.99293518066406
2019-04-25,106.09263610839844
2019-04-26,106.8811264038086
2019-04-29,106.73612213134766
2019-04-30,107.0623779296875
2019-05-01,106.09263610839844
2019-05-02,106.03825378417969
2019-05-03,106.73612213134766
2019-05-06,106.97176361083984
2019-05-07,104.43411254882812
2019-05-08,104.93257141113281
2019-05-09,106.10169982910156
2019-05-10,108.03211975097656
2019-05-13,106.31016540527344
2019-05-14,107.58805084228516
2019-05-15,109.3462905883789
2019-05-16,110.95951080322266
2019-05-17,110.24356079101562
2019-05-20,110.71484375
2019-05-21,112.28272247314453
2019-05-22,111.63018035888672
2019-05-23,111.42173767089844
2019-05-24,112.29178619384766
2019-05-28,112.21929931640625
2019-05-29,112.1921157836914
2019-05-30,112.9443359375
2019-05-31,113.17092895507812
2019-06-03,111.58489227294922
2019-06-04,114.46694946289062
2019-06-05,115.83547973632812
2019-06-06,116.2977066040039
2019-06-07,118.74473571777344
2019-06-10,119.75981140136719
2019-06-11,118.77192687988281
2019-06-12,119.14352416992188
2019-06-13,119.30268096923828
2019-06-14,118.39302062988281
2019-06-17,117.98367309570312
2019-06-18,118.29298400878906
2019-06-19,118.76599884033203
2019-06-20,118.75689697265625
2019-06-21,117.09219360351562
2019-06-24,116.83748626708984
2019-06-25,116.49182891845703
2019-06-26,115.8277816772461
2019-06-27,117.07401275634766
2019-06-28,116.14616394042969
2019-07-01,117.6834945678711
2019-07-02,119.24810791015625
2019-07-03,119.93946838378906
2019-07-05,120.48526000976562
2019-07-08,119.36639404296875
2019-07-09,119.22085571289062
2019-07-10,119.3117904663086
2019-07-11,120.2487564086914
2019-07-12,120.4124755859375
2019-07-15,120.61262512207031
2019-07-16,120.30331420898438
2019-07-17,121.16748809814453
2019-07-18,122.6866455078125
2019-07-19,121.09473419189453
2019-07-22,120.65809631347656
2019-07-23,122.0499038696289
2019-07-24,122.0407943725586
2019-07-25,122.45924377441406
2019-07-26,122.25911712646484
2019-07-29,121.64965057373047
2019-07-30,119.38457489013672
2019-07-31,115.63676452636719
2019-08-01,116.86479949951172
2019-08-02,116.191650390625
2019-08-05,110.1423568725586
2019-08-06,111.91621398925781
2019-08-07,112.43470764160156
2019-08-08,114.82713317871094
2019-08-09,114.39048767089844
2019-08-12,113.23523712158203
2019-08-13,115.30017852783203
2019-08-14,114.23587799072266
2019-08-15,115.22740936279297
2019-08-16,116.63738250732422
2019-08-19,116.66468048095703
2019-08-20,116.6009750366211
2019-08-21,119.41185760498047
2019-08-22,118.4294204711914
2019-08-23,115.94605255126953
2019-08-26,116.7374496459961
2019-08-27,117.75627899169922
2019-08-28,116.96485900878906
2019-08-29,118.5567855834961
2019-08-30,117.7471694946289
2019-09-03,116.75564575195312
2019-09-04,118.05645751953125
2019-09-05,119.63018035888672
2019-09-06,118.52039337158203
2019-09-09,117.50154113769531
2019-09-10,113.7082748413086
2019-09-11,113.38988494873047
2019-09-12,113.5634536743164
2019-09-13,113.30763244628906
2019-09-16,114.07508850097656
2019-09-17,116.1947021484375
2019-09-18,115.42723846435547
2019-09-19,115.9114761352539
2019-09-20,115.76530456542969
2019-09-23,114.5958480834961
2019-09-24,114.62325286865234
2019-09-25,115.68305969238281
2019-09-26,115.71045684814453
2019-09-27,113.17974090576172
2019-09-30,113.6822280883789
2019-10-01,114.11163330078125
2019-10-02,111.12406921386719
2019-10-03,111.16062927246094
2019-10-04,112.37574005126953
2019-10-07,111.27027130126953
2019-10-08,109.24201202392578
2019-10-09,110.40231323242188
2019-10-10,111.95547485351562
2019-10-11,113.60000610351562
2019-10-14,112.92391967773438
2019-10-15,114.42225646972656
2019-10-16,114.41313171386719
2019-10-17,114.55015563964844
2019-10-18,112.35749816894531
2019-10-21,112.96959686279297
2019-10-22,111.16062927246094
2019-10-23,112.46712493896484
2019-10-24,114.00200653076172
2019-10-25,112.87825012207031
2019-10-28,113.97459411621094
2019-10-29,113.8375473022461
2019-10-30,114.07508850097656
2019-10-31,114.40399932861328
2019-11-01,114.94303131103516
2019-11-04,112.8051528930664
2019-11-05,112.74119567871094
2019-11-06,106.74781799316406
2019-11-07,110.07341003417969
2019-11-08,109.25115966796875
2019-11-11,108.37407684326172
2019-11-12,108.01777648925781
2019-11-13,108.60247802734375
2019-11-14,109.05929565429688
2019-11-15,109.45215606689453
2019-11-18,110.17391204833984
2019-11-19,111.50780487060547
2019-11-20,111.86412811279297
2019-11-21,110.86825561523438
2019-11-22,110.731201171875
2019-11-25,110.9779052734375
2019-11-26,112.7320785522461
2019-11-27,112.46712493896484
2019-11-29,113.0244369506836
2019-12-02,111.65399169921875
2019-12-03,110.96876525878906
2019-12-04,111.24286651611328
2019-12-05,111.33421325683594
2019-12-06,112.3848876953125
2019-12-09,110.72209930419922
2019-12-10,110.91395568847656
2019-12-11,109.10498809814453
2019-12-12,109.71987915039062
2019-12-13,109.87590026855469
2019-12-16,110.94051361083984
2019-12-17,112.39977264404297
2019-12-18,113.53783416748047
2019-12-19,112.4640121459961
2019-12-20,113.44603729248047
2019-12-23,112.75772857666016
2019-12-24,112.9412841796875
2019-12-26,112.53746032714844
2019-12-27,113.07892608642578
2019-12-30,112.69344329833984
2019-12-31,113.38179016113281
2020-01-02,113.60205841064453
2020-01-03,113.69383239746094
2020-01-06,114.72175598144531
2020-01-07,114.31793212890625
2020-01-08,115.0521240234375
2020-01-09,117.56684875488281
2020-01-10,117.09878540039062
2020-01-13,117.92478942871094
2020-01-14,117.56684875488281
2020-01-15,117.73204803466797
2020-01-16,118.71408081054688
2020-01-17,120.22838592529297
2020-01-21,121.66929626464844
2020-01-22,121.63259887695312
2020-01-23,120.46697998046875
2020-01-24,120.25593566894531
2020-01-27,118.7691421508789
2020-01-28,119.09952545166016
2020-01-29,118.88843536376953
2020-01-30,118.81503295898438
2020-01-31,109.35276794433594
2020-02-03,106.85643768310547
2020-02-04,107.69161224365234
2020-02-05,110.77532958984375
2020-02-06,109.88508605957031
2020-02-07,108.15966033935547
2020-02-10,108.51759338378906
2020-02-11,109.95849609375
2020-02-12,113.28084564208984
2020-02-13,112.30799865722656
2020-02-14,112.22538757324219
2020-02-18,112.43648529052734
2020-02-19,112.77608489990234
2020-02-20,111.3994140625
2020-02-21,109.77494812011719
2020-02-24,106.8656005859375
2020-02-25,103.20367431640625
2020-02-26,103.28628540039062
2020-02-27,98.8350830078125
2020-02-28,95.77890014648438
2020-03-02,97.51348876953125
2020-03-03,94.09017181396484
2020-03-04,97.42172241210938
2020-03-05,93.0531005859375
2020-03-06,92.1078109741211
2020-03-09,83.99468994140625
2020-03-10,91.3093490600586
2020-03-11,89.63899993896484
2020-03-12,88.32849884033203
2020-03-13,95.683837890625
2020-03-16,91.94615936279297
2020-03-17,96.73590087890625
2020-03-18,93.11823272705078
2020-03-19,86.23355865478516
2020-03-20,83.76947784423828
2020-03-23,77.76156616210938
2020-03-24,87.51638793945312
2020-03-25,86.69499969482422
2020-03-26,89.45440673828125
2020-03-27,84.50779724121094
2020-03-30,89.46365356445312
2020-03-31,87.51638793945312
2020-04-01,84.27706909179688
2020-04-02,84.99691772460938
2020-04-03,85.2645492553711
2020-04-06,91.00485229492188
2020-04-07,92.989013671875
2020-04-08,94.2256851196289
2020-04-09,97.74185180664062
2020-04-13,94.67789459228516
2020-04-14,98.70161437988281
2020-04-15,98.3509521484375
2020-04-16,98.7939224243164
2020-04-17,101.4610366821289
2020-04-20,101.32261657714844
2020-04-21,99.08001708984375
2020-04-22,100.9719009399414
2020-04-23,101.74712371826172
2020-04-24,102.8453598022461
2020-04-27,105.52167510986328
2020-04-28,103.7958984375
2020-04-29,106.61068725585938
2020-04-30,107.05365753173828
2020-05-01,104.34039306640625
2020-05-04,105.06947326660156
2020-05-05,106.45378875732422
2020-05-06,107.05365753173828
2020-05-07,107.69044494628906
2020-05-08,107.80119323730469
2020-05-11,110.06224060058594
2020-05-12,108.76097869873047
2020-05-13,105.3094253540039
2020-05-14,106.01081848144531
2020-05-15,106.63835144042969
2020-05-18,110.2283706665039
2020-05-19,110.34833526611328
2020-05-20,111.63113403320312
2020-05-21,108.70561218261719
2020-05-22,107.80119323730469
2020-05-26,108.08729553222656
2020-05-27,107.69967651367188
2020-05-28,110.06224060058594
2020-05-29,111.76034545898438
2020-06-01,112.80318450927734
2020-06-02,113.77220916748047
2020-06-03,114.71354675292969
2020-06-04,114.4366683959961
2020-06-05,116.90074920654297
2020-06-08,117.65750122070312
2020-06-09,113.98445129394531
2020-06-10,112.38790130615234
2020-06-11,110.24655151367188
2020-06-12,112.74939727783203
2020-06-15,113.46319580078125
2020-06-16,115.97532653808594
2020-06-17,116.9023208618164
2020-06-18,116.74474334716797
2020-06-19,114.3252944946289
2020-06-22,115.60453796386719
2020-06-23,115.54891204833984
2020-06-24,113.74127960205078
2020-06-25,115.67869567871094
2020-06-26,115.53964233398438
2020-06-29,116.58712768554688
2020-06-30,116.97647857666016
2020-07-01,117.97761535644531
2020-07-02,118.85826110839844
2020-07-06,119.29395294189453
2020-07-07,117.82930755615234
2020-07-08,119.20123291015625
2020-07-09,118.25572204589844
2020-07-10,116.85596466064453
2020-07-13,115.9845962524414
2020-07-14,117.52340698242188
2020-07-15,119.34957885742188
2020-07-16,118.15374755859375
2020-07-17,119.67400360107422
2020-07-20,119.87794494628906
2020-07-21,120.4619369506836
2020-07-22,121.70409393310547
2020-07-23,120.23946380615234
2020-07-24,121.69485473632812
2020-07-27,124.04013061523438
2020-07-28,122.87210845947266
2020-07-29,124.22551727294922
2020-07-30,124.11426544189453
2020-07-31,124.53140258789062
2020-08-03,127.03428649902344
2020-08-04,127.25675201416016
2020-08-05,125.15251159667969
2020-08-06,125.47694396972656
2020-08-07,125.375
2020-08-10,126.62641906738281
2020-08-11,131.734130859375
2020-08-12,128.96243286132812
2020-08-13,128.70285034179688
2020-08-14,128.7399444580078
2020-08-17,128.053955078125
2020-08-18,129.0736541748047
2020-08-19,127.27532196044922
2020-08-20,127.27532196044922
2020-08-21,126.8766860961914
2020-08-24,128.26715087890625
2020-08-25,128.1744842529297
2020-08-26,128.86973571777344
2020-08-27,128.67503356933594
2020-08-28,128.35984802246094
2020-08-31,127.36800384521484
2020-09-01,129.17559814453125
2020-09-02,132.6796417236328
2020-09-03,128.2115478515625
2020-09-04,125.5232925415039
2020-09-08,122.67744445800781
2020-09-09,126.4224853515625
2020-09-10,124.10498809814453
2020-09-11,124.6148452758789
2020-09-14,126.63970947265625
2020-09-15,126.26731872558594
2020-09-16,125.73666381835938
2020-09-17,124.2657470703125
2020-09-18,122.43170928955078
2020-09-21,121.87313842773438
2020-09-22,122.92513275146484
2020-09-23,119.98328399658203
2020-09-24,119.02437591552734
2020-09-25,121.39835357666016
2020-09-28,122.88790130615234
2020-09-29,122.62722778320312
2020-09-30,122.88790130615234
2020-10-01,124.69400024414062
2020-10-02,124.2005844116211
2020-10-05,126.90035247802734
2020-10-06,126.37901306152344
2020-10-07,128.0175323486328
2020-10-08,129.4512481689453
2020-10-09,131.1176300048828
2020-10-12,132.80271911621094
2020-10-13,132.2720489501953
2020-10-14,131.91827392578125
2020-10-15,133.37989807128906
2020-10-16,133.44509887695312
2020-10-19,132.00210571289062
2020-10-20,133.58474731445312
2020-10-21,134.53431701660156
2020-10-22,134.78567504882812
2020-10-23,135.67010498046875
2020-10-26,132.36512756347656
2020-10-27,130.32635498046875
2020-10-28,126.12767791748047
2020-10-29,128.5854034423828
2020-10-30,128.10130310058594
2020-11-02,131.0525360107422
2020-11-03,133.74302673339844
2020-11-04,134.841552734375
2020-11-05,134.69261169433594
2020-11-06,136.47073364257812
2020-11-09,136.7407684326172
2020-11-10,136.1542205810547
2020-11-11,138.5561065673828
2020-11-12,135.5025177001953
2020-11-13,136.56381225585938
2020-11-16,138.25819396972656
2020-11-17,137.11309814453125
2020-11-18,135.70733642578125
2020-11-19,136.48007202148438
2020-11-20,134.916015625
2020-11-23,137.3924102783203
2020-11-24,136.79660034179688
2020-11-25,136.1728515625
2020-11-27,137.22482299804688
2020-11-30,136.7407684326172
2020-12-01,138.20236206054688
2020-12-02,137.06654357910156
2020-12-03,137.79270935058594
2020-12-04,138.9192352294922
2020-12-07,136.0611114501953
2020-12-08,137.06654357910156
2020-12-09,138.072021484375
2020-12-10,136.12628173828125
2020-12-11,137.43899536132812
2020-12-14,136.54641723632812
2020-12-15,137.77073669433594
2020-12-16,137.20997619628906
2020-12-17,140.96710205078125
2020-12-18,143.81765747070312
2020-12-21,139.5932159423828
2020-12-22,138.77078247070312
2020-12-23,137.77073669433594
2020-12-24,140.20066833496094
2020-12-28,142.11666870117188
2020-12-29,141.4717559814453
2020-12-30,142.1633758544922
2020-12-31,143.18212890625
2021-01-04,141.60263061523438
2021-01-05,141.7989501953125
2021-01-06,145.59341430664062
2021-01-07,145.44386291503906
2021-01-08,145.9953155517578
2021-01-11,144.873779296875
2021-01-12,144.64010620117188
2021-01-13,144.13540649414062
2021-01-14,143.52792358398438
2021-01-15,141.65870666503906
2021-01-19,141.6493682861328
2021-01-20,142.5185546875
2021-01-21,141.2194366455078
2021-01-22,139.20069885253906
2021-01-25,140.81756591796875
2021-01-26,141.8643341064453
2021-01-27,134.23789978027344
2021-01-28,135.35946655273438
2021-01-29,132.0696258544922
2021-02-01,136.51834106445312
2021-02-02,136.92022705078125
2021-02-03,135.09776306152344
2021-02-04,133.8079833984375
2021-02-05,134.70521545410156
2021-02-08,133.73321533203125
2021-02-09,132.4060821533203
2021-02-10,134.93885803222656
2021-02-11,135.84542846679688
2021-02-12,138.3875732421875
2021-02-16,136.67724609375
2021-02-17,137.78944396972656
2021-02-18,139.51844787597656
2021-02-19,139.76144409179688
2021-02-22,137.85488891601562
2021-02-23,134.26597595214844
2021-02-24,135.59307861328125
2021-02-25,133.89210510253906
2021-02-26,133.17247009277344
2021-03-01,136.90155029296875
2021-03-02,134.4341583251953
2021-03-03,132.61170959472656
2021-03-04,130.069580078125
2021-03-05,133.16310119628906
2021-03-08,132.54624938964844
2021-03-09,132.69580078125
2021-03-10,133.0696563720703
2021-03-11,135.0416717529297
2021-03-12,135.17774963378906
2021-03-15,137.3640899658203
2021-03-16,138.52764892578125
2021-03-17,137.70184326171875
2021-03-18,136.4914093017578
2021-03-19,137.16702270507812
2021-03-22,138.49009704589844
2021-03-23,138.18983459472656
2021-03-24,139.69117736816406
2021-03-25,139.1000213623047
2021-03-26,143.97938537597656
2021-03-29,147.6107940673828
2021-03-30,143.54776000976562
2021-03-31,143.66036987304688
2021-04-01,145.3681640625
2021-04-05,148.82125854492188
2021-04-06,146.50355529785156
2021-04-07,145.14292907714844
2021-04-08,144.85205078125
2021-04-09,146.38153076171875
2021-04-12,146.31585693359375
2021-04-13,146.16574096679688
2021-04-14,146.26895141601562
2021-04-15,145.97805786132812
2021-04-16,147.31991577148438
2021-04-19,146.3252716064453
2021-04-20,149.05580139160156
2021-04-21,150.8386993408203
2021-04-22,151.33602905273438
2021-04-23,152.60279846191406
2021-04-26,151.092041015625
2021-04-27,151.2890625
2021-04-28,151.0826416015625
2021-04-29,151.50491333007812
2021-04-30,148.84939575195312
2021-05-03,150.1161651611328
2021-05-04,152.81858825683594
2021-05-05,154.86415100097656
2021-05-06,154.7327880859375
2021-05-07,154.07595825195312
2021-05-10,155.41783142089844
2021-05-11,153.69122314453125
2021-05-12,149.21534729003906
2021-05-13,151.04513549804688
2021-05-14,153.11883544921875
2021-05-17,152.23680114746094
2021-05-18,150.64161682128906
2021-05-19,149.59071350097656
2021-05-20,150.3413848876953
2021-05-21,149.4499053955078
2021-05-24,149.61883544921875
2021-05-25,149.3560791015625
2021-05-26,148.97137451171875
2021-05-27,149.797119140625
2021-05-28,149.64698791503906
2021-06-01,148.4083709716797
2021-06-02,148.73678588867188
2021-06-03,148.82125854492188
2021-06-04,150.95130920410156
