,VICI
2019-03-04,15.542154312133787
2019-03-05,15.388991355895996
2019-03-06,15.33793830871582
2019-03-07,15.272297859191896
2019-03-08,15.432750701904297
2019-03-11,15.65884780883789
2019-03-12,15.651554107666016
2019-03-13,15.666133880615234
2019-03-14,15.6223783493042
2019-03-15,15.70989990234375
2019-03-18,15.666133880615234
2019-03-19,15.60050106048584
2019-03-20,15.64425563812256
2019-03-21,15.870355606079102
