,MMC
2014-04-22,40.23236083984375
2014-04-23,40.28220748901367
2014-04-24,40.29051208496094
2014-04-25,40.39019012451172
2014-04-28,40.498199462890625
2014-04-29,41.01325225830078
2014-04-30,40.96341323852539
2014-05-01,40.84711456298828
2014-05-02,40.25729751586914
2014-05-05,40.423439025878906
2014-05-06,39.758846282958984
2014-05-07,40.4649772644043
2014-05-08,40.348663330078125
2014-05-09,40.64773941040039
2014-05-12,40.93018341064453
2014-05-13,40.74740982055664
2014-05-14,40.556339263916016
2014-05-15,40.556339263916016
2014-05-16,40.68096160888672
2014-05-19,40.88864517211914
2014-05-20,40.78896713256836
2014-05-21,41.18771743774414
2014-05-22,41.262474060058594
2014-05-23,41.262474060058594
2014-05-27,41.42032241821289
2014-05-28,41.45354080200195
2014-05-29,41.561527252197266
2014-05-30,41.760902404785156
2014-06-02,41.96029281616211
2014-06-03,41.93537521362305
2014-06-04,42.201202392578125
2014-06-05,42.134742736816406
2014-06-06,42.41718673706055
2014-06-09,42.57502746582031
2014-06-10,42.50027084350586
2014-06-11,42.541786193847656
2014-06-12,42.08489227294922
2014-06-13,42.21782302856445
2014-06-16,42.1513557434082
2014-06-17,42.45042037963867
2014-06-18,43.231300354003906
2014-06-19,43.06517028808594
2014-06-20,43.322696685791016
2014-06-23,43.28115463256836
2014-06-24,43.048545837402344
2014-06-25,43.2396240234375
2014-06-26,43.06517028808594
2014-06-27,43.098384857177734
2014-06-30,43.048545837402344
2014-07-01,43.2479362487793
2014-07-02,42.9239387512207
2014-07-03,43.214691162109375
2014-07-07,43.04023361206055
2014-07-08,43.098384857177734
2014-07-09,43.140159606933594
2014-07-10,43.22368621826172
2014-07-11,43.60789108276367
2014-07-14,43.699764251708984
2014-07-15,43.37401580810547
2014-07-16,43.465885162353516
2014-07-17,43.148502349853516
2014-07-18,43.52435302734375
2014-07-21,43.27378463745117
2014-07-22,43.457542419433594
2014-07-23,43.78329086303711
2014-07-24,44.03385925292969
2014-07-25,42.95640563964844
2014-07-28,42.7225341796875
2014-07-29,43.44084930419922
2014-07-30,43.35732650756836
2014-07-31,42.40514373779297
2014-08-01,42.26313018798828
2014-08-04,42.19633483886719
2014-08-05,42.05433654785156
2014-08-06,42.5638313293457
2014-08-07,42.363380432128906
2014-08-08,42.9229850769043
2014-08-11,42.95640563964844
2014-08-12,42.96474838256836
2014-08-13,43.24873352050781
2014-08-14,43.240379333496094
2014-08-15,43.10674285888672
2014-08-18,43.348968505859375
2014-08-19,43.55778121948242
2014-08-20,43.56612777709961
2014-08-21,43.65800476074219
2014-08-22,43.56612777709961
2014-08-25,43.86681365966797
2014-08-26,43.825042724609375
2014-08-27,43.933624267578125
2014-08-28,44.19255828857422
2014-08-29,44.35124588012695
2014-09-02,44.393009185791016
2014-09-03,44.27608108520508
2014-09-04,44.301143646240234
2014-09-05,44.30949783325195
2014-09-08,44.267723083496094
2014-09-09,43.75823211669922
2014-09-10,44.025516510009766
2014-09-11,44.07563018798828
2014-09-12,44.008792877197266
2014-09-15,44.2259635925293
2014-09-16,44.42641830444336
2014-09-17,44.326194763183594
2014-09-18,44.68534469604492
2014-09-19,44.33454513549805
2014-09-22,44.058921813964844
2014-09-23,43.75823211669922
2014-09-24,44.209266662597656
2014-09-25,43.348968505859375
2014-09-26,43.883514404296875
2014-09-29,43.83340835571289
2014-09-30,43.716461181640625
2014-10-01,43.20697021484375
2014-10-02,43.19027328491211
2014-10-03,43.69140625
2014-10-06,43.76657485961914
2014-10-07,42.697471618652344
2014-10-08,42.991424560546875
2014-10-09,42.05079650878906
2014-10-10,41.81564712524414
2014-10-13,41.605682373046875
2014-10-14,41.916419982910156
2014-10-15,41.5637092590332
2014-10-16,41.74846267700195
2014-10-17,42.52110290527344
2014-10-20,42.46232604980469
2014-10-21,43.14258575439453
2014-10-22,42.882232666015625
2014-10-23,42.974609375
2014-10-24,43.36095428466797
2014-10-27,43.47012710571289
2014-10-28,44.46954345703125
2014-10-29,44.41074752807617
2014-10-30,44.80548095703125
2014-10-31,45.662109375
2014-11-03,45.97284698486328
2014-11-04,46.31719207763672
2014-11-05,46.5859260559082
2014-11-06,46.9218864440918
2014-11-07,46.86308288574219
2014-11-10,47.140235900878906
2014-11-11,47.157039642333984
2014-11-12,47.04784393310547
2014-11-13,46.997459411621094
2014-11-14,46.837894439697266
2014-11-17,46.90507125854492
2014-11-18,46.95546340942383
2014-11-19,46.82109832763672
2014-11-20,46.89667892456055
2014-11-21,47.13182830810547
2014-11-24,47.50975799560547
2014-11-25,47.341796875
2014-11-26,47.43417739868164
2014-11-28,47.52656173706055
2014-12-01,47.43417739868164
2014-12-02,47.91289138793945
2014-12-03,48.29082107543945
2014-12-04,48.71072769165039
2014-12-05,48.90388870239258
2014-12-08,49.181053161621094
2014-12-09,48.777931213378906
2014-12-10,48.316009521484375
2014-12-11,48.164833068847656
2014-12-12,47.45097732543945
2014-12-15,47.341796875
2014-12-16,47.081443786621094
2014-12-17,47.86249923706055
2014-12-18,48.56795120239258
2014-12-19,48.70233154296875
2014-12-22,49.01307678222656
2014-12-23,49.038272857666016
2014-12-24,48.97948455810547
2014-12-26,48.76111602783203
2014-12-29,48.962684631347656
2014-12-30,48.76111602783203
2014-12-31,48.07244873046875
2015-01-02,47.845706939697266
2015-01-05,47.50975799560547
2015-01-06,46.87147521972656
2015-01-07,47.49296569824219
2015-01-08,48.29082107543945
2015-01-09,47.627342224121094
2015-01-12,47.11503982543945
2015-01-13,47.20741653442383
2015-01-14,47.0058708190918
2015-01-15,46.78749084472656
2015-01-16,47.64413833618164
2015-01-20,47.71971893310547
2015-01-21,47.52656173706055
2015-01-22,48.23551940917969
2015-01-23,47.81352233886719
2015-01-26,47.762882232666016
2015-01-27,47.22270202636719
2015-01-28,45.914485931396484
2015-01-29,46.133934020996094
2015-01-30,45.38276290893555
2015-02-02,46.083282470703125
2015-02-03,46.51374053955078
2015-02-04,46.699424743652344
2015-02-05,47.112998962402344
2015-02-06,46.78382110595703
2015-02-09,46.674095153808594
2015-02-10,46.83446502685547
2015-02-11,47.34086990356445
2015-02-12,47.71223068237305
2015-02-13,47.526554107666016
2015-02-17,47.69536590576172
2015-02-18,48.092041015625
2015-02-19,48.18488311767578
2015-02-20,48.21866226196289
2015-02-23,48.11737060546875
2015-02-24,48.50562286376953
2015-02-25,48.33681106567383
2015-02-26,48.11737060546875
2015-02-27,48.01608657836914
2015-03-02,48.311492919921875
2015-03-03,48.11737060546875
2015-03-04,47.64472198486328
2015-03-05,48.10049819946289
2015-03-06,47.56031036376953
2015-03-09,47.71223068237305
2015-03-10,46.95262145996094
2015-03-11,47.02858352661133
2015-03-12,47.66160583496094
2015-03-13,47.35773849487305
2015-03-16,48.2608528137207
2015-03-17,48.210208892822266
2015-03-18,48.741943359375
2015-03-19,48.53937911987305
2015-03-20,48.83477020263672
2015-03-23,48.69129180908203
2015-03-24,48.252403259277344
2015-03-25,47.1973876953125
2015-03-26,46.92730712890625
2015-03-27,46.94418716430664
2015-03-30,47.7291145324707
2015-03-31,47.34086990356445
2015-04-01,47.408382415771484
2015-04-02,47.73756790161133
2015-04-06,48.10049819946289
2015-04-07,47.88948059082031
2015-04-08,48.347511291503906
2015-04-09,48.211795806884766
2015-04-10,48.449302673339844
2015-04-13,48.48322296142578
2015-04-14,48.71223449707031
2015-04-15,48.7207145690918
2015-04-16,48.525638580322266
2015-04-17,47.66047286987305
2015-04-20,48.04216384887695
2015-04-21,47.99127197265625
2015-04-22,47.86403274536133
2015-04-23,47.974308013916016
2015-04-24,48.31358337402344
2015-04-27,48.07609176635742
2015-04-28,48.28813934326172
2015-04-29,48.254207611083984
2015-04-30,47.63502502441406
2015-05-01,48.05912399291992
2015-05-04,48.38992691040039
2015-05-05,47.89797592163086
2015-05-06,47.88100051879883
2015-05-07,48.49169921875
2015-05-08,49.16178512573242
2015-05-11,49.13634490966797
2015-05-12,48.74617385864258
2015-05-13,48.70375442504883
2015-05-14,49.331424713134766
2015-05-15,49.07695388793945
2015-05-18,49.6113395690918
2015-05-19,49.874271392822266
2015-05-20,50.11178207397461
2015-05-21,50.12873077392578
2015-05-22,50.04391860961914
2015-05-26,49.60285186767578
2015-05-27,49.925174713134766
2015-05-28,49.806419372558594
2015-05-29,49.39079284667969
2015-06-01,49.331424713134766
2015-06-02,49.39079284667969
2015-06-03,49.70463180541992
2015-06-04,49.102413177490234
2015-06-05,49.06848907470703
2015-06-08,48.94974136352539
2015-06-09,49.144832611083984
2015-06-10,49.93364334106445
2015-06-11,50.34079360961914
2015-06-12,50.14570617675781
2015-06-15,49.89124298095703
2015-06-16,50.06937026977539
2015-06-17,50.22203826904297
2015-06-18,50.756404876708984
2015-06-19,50.40864181518555
2015-06-22,50.15418243408203
2015-06-23,50.17963409423828
2015-06-24,49.67919921875
2015-06-25,49.39079284667969
2015-06-26,49.45866012573242
2015-06-29,48.177860260009766
2015-06-30,48.09305953979492
2015-07-01,48.53411865234375
2015-07-02,48.508663177490234
2015-07-06,48.41537094116211
2015-07-07,48.76313018798828
2015-07-08,47.9956169128418
2015-07-09,48.26851272583008
2015-07-10,48.754600524902344
2015-07-13,49.17247772216797
2015-07-14,49.28333282470703
2015-07-15,49.198055267333984
2015-07-16,49.93146514892578
2015-07-17,49.7779426574707
2015-07-20,49.84619140625
2015-07-21,49.8376579284668
2015-07-22,49.965572357177734
2015-07-23,49.8376579284668
2015-07-24,49.67563247680664
2015-07-27,49.52212905883789
2015-07-28,48.925167083740234
2015-07-29,49.41979217529297
2015-07-30,49.58182144165039
2015-07-31,49.41127014160156
2015-08-03,49.36009979248047
2015-08-04,49.37715148925781
2015-08-05,49.709747314453125
2015-08-06,49.317447662353516
2015-08-07,49.3004035949707
2015-08-10,49.957054138183594
2015-08-11,49.58182144165039
2015-08-12,49.25775146484375
2015-08-13,49.23217010498047
2015-08-14,49.598880767822266
2015-08-17,49.718265533447266
2015-08-18,49.709747314453125
2015-08-19,49.181007385253906
2015-08-20,48.34525680541992
2015-08-21,47.17692184448242
2015-08-24,44.91699981689453
2015-08-25,44.23476028442383
2015-08-26,45.50543212890625
2015-08-27,46.59701156616211
2015-08-28,46.1620979309082
2015-08-31,45.82097625732422
2015-09-01,44.430904388427734
2015-09-02,44.993751525878906
2015-09-03,45.21547317504883
2015-09-04,44.33708572387695
2015-09-08,46.27295684814453
2015-09-09,45.79538345336914
2015-09-10,45.71009826660156
2015-09-11,46.12799072265625
2015-09-14,46.017120361328125
2015-09-15,46.571441650390625
2015-09-16,46.59701156616211
2015-09-17,46.25589370727539
2015-09-18,45.275184631347656
2015-09-21,45.76127624511719
2015-09-22,45.11315155029297
2015-09-23,45.07902908325195
2015-09-24,44.507659912109375
2015-09-25,44.89995193481445
2015-09-28,43.95333480834961
2015-09-29,44.166542053222656
2015-09-30,44.53324508666992
2015-10-01,44.413848876953125
2015-10-02,44.840248107910156
2015-10-05,45.85508728027344
2015-10-06,45.19843673706055
2015-10-07,45.61017990112305
2015-10-08,46.10771942138672
2015-10-09,45.841796875
2015-10-12,46.25355529785156
2015-10-13,45.8074836730957
2015-10-14,45.267059326171875
2015-10-15,45.936153411865234
2015-10-16,46.28785705566406
2015-10-19,46.047664642333984
2015-10-20,46.519466400146484
2015-10-21,46.29642868041992
2015-10-22,47.179988861083984
2015-10-23,47.43733215332031
2015-10-26,46.914058685302734
2015-10-27,47.566001892089844
2015-10-28,48.21794128417969
2015-10-29,48.28657913208008
2015-10-30,47.81476974487305
2015-11-02,48.355194091796875
2015-11-03,48.37234115600586
2015-11-04,48.209373474121094
2015-11-05,48.29515838623047
2015-11-06,48.132164001464844
2015-11-09,47.72039794921875
2015-11-10,47.74615478515625
2015-11-11,47.65178298950195
2015-11-12,47.03416442871094
2015-11-13,46.45085144042969
2015-11-16,47.05131912231445
2015-11-17,46.871177673339844
2015-11-18,47.67751693725586
2015-11-19,47.67751693725586
2015-11-20,47.94344711303711
2015-11-23,47.80620193481445
2015-11-24,47.608890533447266
2015-11-25,47.548858642578125
2015-11-27,47.51454544067383
2015-11-30,47.43733215332031
2015-12-01,48.04636764526367
2015-12-02,47.89197540283203
2015-12-03,47.480220794677734
2015-12-04,48.7755241394043
2015-12-07,48.71548080444336
2015-12-08,47.92629623413086
2015-12-09,47.65178298950195
2015-12-10,48.020660400390625
2015-12-11,47.08562469482422
2015-12-14,47.154258728027344
2015-12-15,48.39808654785156
2015-12-16,49.1786994934082
2015-12-17,47.84906768798828
2015-12-18,46.75966262817383
2015-12-21,46.8197021484375
2015-12-22,47.13710403442383
2015-12-23,47.61747360229492
2015-12-24,47.64320373535156
2015-12-28,47.64320373535156
2015-12-29,48.33804702758789
2015-12-30,48.12358856201172
2015-12-31,47.566001892089844
2016-01-04,46.5966796875
2016-01-05,46.98268127441406
2016-01-06,46.4165153503418
2016-01-07,46.064823150634766
2016-01-08,45.42145919799805
2016-01-11,44.760948181152344
2016-01-12,45.18126678466797
2016-01-13,44.803836822509766
2016-01-14,45.95331573486328
2016-01-15,44.78667068481445
2016-01-19,44.73521423339844
2016-01-20,44.211944580078125
2016-01-21,44.26371765136719
2016-01-22,45.12673568725586
2016-01-25,44.505367279052734
2016-01-26,44.8160400390625
2016-01-27,44.54851150512695
2016-01-28,44.703853607177734
2016-01-29,46.02425765991211
2016-02-01,45.97247314453125
2016-02-02,45.178504943847656
2016-02-03,45.601375579833984
2016-02-04,46.749176025390625
2016-02-05,47.16343688964844
2016-02-08,47.46548080444336
2016-02-09,47.707115173339844
2016-02-10,47.905616760253906
2016-02-11,47.422340393066406
2016-02-12,48.39752960205078
2016-02-16,48.759979248046875
2016-02-17,49.51081085205078
2016-02-18,49.62300491333008
2016-02-19,49.459041595458984
2016-02-22,49.66614532470703
2016-02-23,49.2691535949707
2016-02-24,49.57984924316406
2016-02-25,49.847381591796875
2016-02-26,49.62300491333008
2016-02-29,49.23465347290039
2016-03-01,50.132179260253906
2016-03-02,49.91642761230469
2016-03-03,49.8387565612793
2016-03-04,50.06312942504883
2016-03-07,49.78697204589844
2016-03-08,49.57121276855469
2016-03-09,49.80424118041992
2016-03-10,49.821502685546875
2016-03-11,50.693145751953125
2016-03-14,50.77080154418945
2016-03-15,51.03834915161133
2016-03-16,50.84846878051758
2016-03-17,51.65107345581055
2016-03-18,51.60792541503906
2016-03-21,51.58203125
2016-03-22,51.54750442504883
2016-03-23,51.383544921875
2016-03-24,51.60792541503906
2016-03-28,51.81503677368164
2016-03-29,52.26380920410156
2016-03-30,52.41914749145508
2016-03-31,52.46229553222656
2016-04-01,52.96283721923828
2016-04-04,52.824771881103516
2016-04-05,52.16025161743164
2016-04-06,52.689395904541016
2016-04-07,52.1949348449707
2016-04-08,52.48988342285156
2016-04-11,52.65470886230469
2016-04-12,53.34865951538086
2016-04-13,53.91252136230469
2016-04-14,53.75638198852539
2016-04-15,54.05998611450195
2016-04-18,54.6932258605957
2016-04-19,54.92744064331055
2016-04-20,54.62382888793945
2016-04-21,53.99925231933594
2016-04-22,53.94720458984375
2016-04-25,53.860469818115234
2016-04-26,54.250816345214844
2016-04-27,53.981910705566406
2016-04-28,54.48503494262695
2016-04-29,54.77997970581055
2016-05-02,55.213706970214844
2016-05-03,55.12694549560547
2016-05-04,54.96214294433594
2016-05-05,55.04021072387695
2016-05-06,54.84069061279297
2016-05-09,55.01418685913086
2016-05-10,55.855621337890625
2016-05-11,55.43055725097656
2016-05-12,55.83827209472656
2016-05-13,55.473941802978516
2016-05-16,55.907657623291016
2016-05-17,55.552005767822266
2016-05-18,55.94236373901367
2016-05-19,55.67344665527344
2016-05-20,55.69080352783203
2016-05-23,55.92500686645508
2016-05-24,56.84451675415039
2016-05-25,56.93994140625
2016-05-26,56.879215240478516
2016-05-27,57.191497802734375
2016-05-31,57.312950134277344
2016-06-01,57.399681091308594
2016-06-02,57.63392639160156
2016-06-03,57.399681091308594
2016-06-06,57.51247024536133
2016-06-07,57.772708892822266
2016-06-08,57.75535583496094
2016-06-09,57.7987174987793
2016-06-10,57.555843353271484
2016-06-13,57.08740234375
2016-06-14,56.991981506347656
2016-06-15,56.67970657348633
2016-06-16,57.26091384887695
2016-06-17,57.13078308105469
2016-06-20,57.659934997558594
2016-06-21,57.89414978027344
2016-06-22,57.95485305786133
2016-06-23,58.9090690612793
2016-06-24,56.280662536621094
2016-06-27,55.28309631347656
2016-06-28,56.896568298339844
2016-06-29,57.920166015625
2016-06-30,59.386173248291016
2016-07-01,59.08256530761719
2016-07-05,58.6314811706543
2016-07-06,58.21510696411133
2016-07-07,58.24126052856445
2016-07-08,58.563846588134766
2016-07-11,58.546417236328125
2016-07-12,58.67721176147461
2016-07-13,58.459232330322266
2016-07-14,58.380775451660156
2016-07-15,57.997135162353516
2016-07-18,57.94480895996094
2016-07-19,57.84892654418945
2016-07-20,57.918663024902344
2016-07-21,57.508888244628906
2016-07-22,57.96225357055664
2016-07-25,57.75300979614258
2016-07-26,58.10175323486328
2016-07-27,57.95354080200195
2016-07-28,58.02329635620117
2016-07-29,57.3257942199707
2016-08-01,57.4914436340332
2016-08-02,57.62223434448242
2016-08-03,57.691978454589844
2016-08-04,57.805328369140625
2016-08-05,58.09303283691406
2016-08-08,58.47666549682617
2016-08-09,58.39820098876953
2016-08-10,58.546417236328125
2016-08-11,58.73823165893555
2016-08-12,58.755672454833984
2016-08-15,58.73823165893555
2016-08-16,58.459232330322266
2016-08-17,58.52897262573242
2016-08-18,58.511539459228516
2016-08-19,58.459232330322266
2016-08-22,58.67721176147461
2016-08-23,58.52897262573242
2016-08-24,58.563846588134766
2016-08-25,58.94749450683594
2016-08-26,58.581295013427734
2016-08-29,59.217750549316406
2016-08-30,59.04338455200195
2016-08-31,58.96491241455078
2016-09-01,59.10441970825195
2016-09-02,59.54907989501953
2016-09-06,59.4444580078125
2016-09-07,59.35725784301758
2016-09-08,59.23520278930664
2016-09-09,57.5350456237793
2016-09-12,58.59000778198242
2016-09-13,57.657108306884766
2016-09-14,57.39554214477539
2016-09-15,57.89250946044922
2016-09-16,57.46528625488281
2016-09-19,57.779170989990234
2016-09-20,58.24126052856445
2016-09-21,58.96491241455078
2016-09-22,59.47060012817383
2016-09-23,58.720787048339844
2016-09-26,58.42436218261719
2016-09-27,58.7643928527832
2016-09-28,58.61617660522461
2016-09-29,57.89250946044922
2016-09-30,58.63359832763672
2016-10-03,58.380775451660156
2016-10-04,57.831485748291016
2016-10-05,57.822750091552734
2016-10-06,58.18207550048828
2016-10-07,58.40991973876953
2016-10-10,58.21711349487305
2016-10-11,57.42839050292969
2016-10-12,57.9892692565918
2016-10-13,57.55986022949219
2016-10-14,57.831520080566406
2016-10-17,57.253116607666016
2016-10-18,57.08660888671875
2016-10-19,57.66501235961914
2016-10-20,57.15673065185547
2016-10-21,56.99020767211914
2016-10-24,56.93762969970703
2016-10-25,54.948272705078125
2016-10-26,55.403987884521484
2016-10-27,55.36892318725586
2016-10-28,55.60554504394531
2016-10-31,55.55297088623047
2016-11-01,55.0884895324707
2016-11-02,55.1761360168457
2016-11-03,55.772056579589844
2016-11-04,55.99991226196289
2016-11-07,57.042789459228516
2016-11-08,57.29693603515625
2016-11-09,58.63779067993164
2016-11-10,59.41775131225586
2016-11-11,59.400230407714844
2016-11-14,59.251243591308594
2016-11-15,59.356422424316406
2016-11-16,59.33012390136719
2016-11-17,60.53071594238281
2016-11-18,60.67096710205078
2016-11-21,60.65342712402344
2016-11-22,60.819950103759766
2016-11-23,60.87253189086914
2016-11-25,61.144187927246094
2016-11-28,60.39051818847656
2016-11-29,60.45186996459961
2016-11-30,60.74106216430664
2016-12-01,60.38176727294922
2016-12-02,59.93480682373047
2016-12-05,60.197731018066406
2016-12-06,60.276607513427734
2016-12-07,60.846229553222656
2016-12-08,60.75860595703125
2016-12-09,60.88127136230469
2016-12-12,60.87253189086914
2016-12-13,60.749847412109375
2016-12-14,60.06624984741211
2016-12-15,60.083797454833984
2016-12-16,59.99616241455078
2016-12-19,60.18895721435547
2016-12-20,59.93480682373047
2016-12-21,59.86470031738281
2016-12-22,59.95234298706055
2016-12-23,60.04874038696289
2016-12-27,59.768287658691406
2016-12-28,59.347633361816406
2016-12-29,59.373931884765625
2016-12-30,59.23371124267578
2017-01-03,59.47908401489258
2017-01-04,59.847171783447266
2017-01-05,59.86470031738281
2017-01-06,60.18895721435547
2017-01-09,59.41775131225586
2017-01-10,59.16361618041992
2017-01-11,59.10226058959961
2017-01-12,59.22494888305664
2017-01-13,59.356422424316406
2017-01-17,59.27753448486328
2017-01-18,59.74200439453125
2017-01-19,59.11101531982422
2017-01-20,59.584259033203125
2017-01-23,59.50498962402344
2017-01-24,60.095123291015625
2017-01-25,60.47384262084961
2017-01-26,60.55311965942383
2017-01-27,60.64117431640625
2017-01-30,60.191993713378906
2017-01-31,59.9101448059082
2017-02-01,59.37287521362305
2017-02-02,61.257728576660156
2017-02-03,62.11207962036133
2017-02-06,61.57481002807617
2017-02-07,61.45148849487305
2017-02-08,62.01520538330078
2017-02-09,62.1649284362793
2017-02-10,62.60531997680664
2017-02-13,62.95762252807617
2017-02-14,63.36278533935547
2017-02-15,63.97050857543945
2017-02-16,64.52538299560547
2017-02-17,64.75440216064453
2017-02-21,64.2347640991211
2017-02-22,64.2347640991211
2017-02-23,64.77201080322266
2017-02-24,64.74559020996094
2017-02-27,64.7103500366211
2017-02-28,64.71914672851562
2017-03-01,65.74966430664062
2017-03-02,65.29165649414062
2017-03-03,65.37094116210938
2017-03-06,65.01863098144531
2017-03-07,64.84249114990234
2017-03-08,64.25233459472656
2017-03-09,64.38447570800781
2017-03-10,64.88648986816406
2017-03-13,65.37975311279297
2017-03-14,65.39737701416016
2017-03-15,65.48544311523438
2017-03-16,65.77606964111328
2017-03-17,66.18124389648438
2017-03-20,66.08433532714844
2017-03-21,65.35331726074219
2017-03-22,65.56472778320312
2017-03-23,65.71443176269531
2017-03-24,65.67920684814453
2017-03-27,65.71443176269531
2017-03-28,65.98746490478516
2017-03-29,65.52943420410156
2017-03-30,65.27405548095703
2017-03-31,65.08028411865234
2017-04-03,64.57823181152344
2017-04-04,64.66631317138672
2017-04-05,64.93177032470703
2017-04-06,64.83444213867188
2017-04-07,64.96715545654297
2017-04-10,64.93177032470703
2017-04-11,64.94062805175781
2017-04-12,64.3477783203125
2017-04-13,63.7725944519043
2017-04-17,64.3388900756836
2017-04-18,64.25929260253906
2017-04-19,64.2857894897461
2017-04-20,64.85211944580078
2017-04-21,63.60447311401367
2017-04-24,64.62206268310547
2017-04-25,64.64862060546875
2017-04-26,64.96715545654297
2017-04-27,65.70162963867188
2017-04-28,65.59542846679688
2017-05-01,65.7635726928711
2017-05-02,65.52462768554688
2017-05-03,65.40076446533203
2017-05-04,65.8166275024414
2017-05-05,65.93167114257812
2017-05-08,65.5865707397461
2017-05-09,65.17068481445312
2017-05-10,65.29457092285156
2017-05-11,65.1972427368164
2017-05-12,64.93177032470703
2017-05-15,65.312255859375
2017-05-16,65.55120086669922
2017-05-17,65.22378540039062
2017-05-18,65.9228515625
2017-05-19,66.02017211914062
2017-05-22,66.12633514404297
2017-05-23,66.13519287109375
2017-05-24,66.4537353515625
2017-05-25,67.71910858154297
2017-05-26,67.5775375366211
2017-05-30,68.48011016845703
2017-05-31,68.63053894042969
2017-06-01,68.44470977783203
2017-06-02,68.57743835449219
2017-06-05,68.47126007080078
2017-06-06,67.99343872070312
2017-06-07,68.03767395019531
2017-06-08,68.40045928955078
2017-06-09,69.2234115600586
2017-06-12,69.47116088867188
2017-06-13,69.55079650878906
2017-06-14,70.41798400878906
2017-06-15,70.87812042236328
2017-06-16,71.02851867675781
2017-06-19,70.9134750366211
2017-06-20,70.61265563964844
2017-06-21,70.25871276855469
2017-06-22,69.62157440185547
2017-06-23,69.072998046875
2017-06-26,69.15261840820312
2017-06-27,68.94023895263672
2017-06-28,69.64813995361328
2017-06-29,68.71904754638672
2017-06-30,68.9844970703125
2017-07-03,69.02874755859375
2017-07-05,69.12606048583984
2017-07-06,68.72785949707031
2017-07-07,69.64815521240234
2017-07-10,69.43474578857422
2017-07-11,68.83013153076172
2017-07-12,69.49697875976562
2017-07-13,70.0126953125
2017-07-14,70.11939239501953
2017-07-17,70.23499298095703
2017-07-18,70.37726593017578
2017-07-19,70.4217300415039
2017-07-20,70.81297302246094
2017-07-21,71.14195251464844
2017-07-24,71.38201904296875
2017-07-25,71.63099670410156
2017-07-26,71.32867431640625
2017-07-27,68.83013153076172
2017-07-28,69.95935821533203
2017-07-31,69.32805633544922
2017-08-01,70.03050231933594
2017-08-02,69.92378997802734
2017-08-03,69.737060546875
2017-08-04,69.51475524902344
2017-08-07,69.35472869873047
2017-08-08,68.85679626464844
2017-08-09,68.89237213134766
2017-08-10,68.53668975830078
2017-08-11,68.48333740234375
2017-08-14,69.15020751953125
2017-08-15,69.45254516601562
2017-08-16,69.48810577392578
2017-08-17,68.65228271484375
2017-08-18,68.78565979003906
2017-08-21,68.87457275390625
2017-08-22,69.47029876708984
2017-08-23,68.60784149169922
2017-08-24,68.35885620117188
2017-08-25,68.42999267578125
2017-08-28,68.85679626464844
2017-08-29,68.46556091308594
2017-08-30,68.83013153076172
2017-08-31,69.42585754394531
2017-09-01,69.23914337158203
2017-09-05,69.43474578857422
2017-09-06,70.21720123291016
2017-09-07,70.10162353515625
2017-09-08,72.86691284179688
2017-09-11,72.20004272460938
2017-09-12,72.69796752929688
2017-09-13,72.6890869140625
2017-09-14,72.20004272460938
2017-09-15,72.30674743652344
2017-09-18,72.4223403930664
2017-09-19,72.70686340332031
2017-09-20,73.43598937988281
2017-09-21,73.21369171142578
2017-09-22,73.55158996582031
2017-09-25,73.69383239746094
2017-09-26,74.37849426269531
2017-09-27,74.88533020019531
2017-09-28,74.38740539550781
2017-09-29,74.52075958251953
2017-10-02,75.15206146240234
2017-10-03,75.03648376464844
2017-10-04,74.0317153930664
2017-10-05,74.4229736328125
2017-10-06,74.3113021850586
2017-10-09,74.4452896118164
2017-10-10,74.57032012939453
2017-10-11,74.65071868896484
2017-10-12,74.64179992675781
2017-10-13,74.93653869628906
2017-10-16,74.9454574584961
2017-10-17,74.6060562133789
2017-10-18,74.62393188476562
2017-10-19,75.28485870361328
2017-10-20,75.41883850097656
2017-10-23,75.27591705322266
2017-10-24,75.46349334716797
2017-10-25,75.44564056396484
2017-10-26,72.66788482666016
2017-10-27,72.34635162353516
2017-10-30,72.00694274902344
2017-10-31,72.28385162353516
2017-11-01,73.61465454101562
2017-11-02,74.72218322753906
2017-11-03,73.57891845703125
2017-11-06,73.80220031738281
2017-11-07,73.650390625
2017-11-08,73.62358093261719
2017-11-09,74.0701675415039
2017-11-10,74.26665496826172
2017-11-13,74.13267517089844
2017-11-14,74.66859436035156
2017-11-15,74.25770568847656
2017-11-16,74.05229949951172
2017-11-17,73.55211639404297
2017-11-20,74.0701675415039
2017-11-21,74.53461456298828
2017-11-22,73.82008361816406
2017-11-24,73.5431900024414
2017-11-27,73.68610382080078
2017-11-28,74.68643188476562
2017-11-29,74.66859436035156
2017-11-30,74.96333312988281
2017-12-01,75.97258758544922
2017-12-04,76.78538513183594
2017-12-05,75.92794036865234
2017-12-06,75.38312530517578
2017-12-07,74.78469848632812
2017-12-08,75.14195251464844
2017-12-11,74.96333312988281
2017-12-12,75.60639953613281
2017-12-13,74.48993682861328
2017-12-14,74.15054321289062
2017-12-15,74.23094177246094
2017-12-18,73.68610382080078
2017-12-19,73.70393371582031
2017-12-20,73.3466796875
2017-12-21,72.08731842041016
2017-12-22,72.06946563720703
2017-12-26,72.11412811279297
2017-12-27,72.96263122558594
2017-12-28,73.21273040771484
2017-12-29,72.69470977783203
2018-01-02,71.81046295166016
2018-01-03,72.74827575683594
2018-01-04,73.50746154785156
