,WM
2014-05-02,35.249698638916016
2014-05-05,35.22575759887695
2014-05-06,34.79450988769531
2014-05-07,35.10594940185547
2014-05-08,35.193809509277344
2014-05-09,35.07402038574219
2014-05-12,35.04207229614258
2014-05-13,35.22575759887695
2014-05-14,35.14588165283203
2014-05-15,35.09797286987305
2014-05-16,34.97819519042969
2014-05-19,35.0500602722168
2014-05-20,34.67472457885742
2014-05-21,34.85840606689453
2014-05-22,34.72263717651367
2014-05-23,34.63480758666992
2014-05-27,34.92228317260742
2014-05-28,35.33754348754883
2014-05-29,35.425392150878906
2014-05-30,35.68093490600586
2014-06-02,35.784759521484375
2014-06-03,35.67295837402344
2014-06-04,35.596458435058594
2014-06-05,35.54008102416992
2014-06-06,35.64476776123047
2014-06-09,35.86222457885742
2014-06-10,35.878326416015625
2014-06-11,35.507850646972656
2014-06-12,35.346797943115234
2014-06-13,35.43537902832031
2014-06-16,35.42732238769531
2014-06-17,35.64476776123047
2014-06-18,35.67698669433594
2014-06-19,35.73335266113281
2014-06-20,35.9427604675293
2014-06-23,35.74947738647461
2014-06-24,35.73335266113281
2014-06-25,35.80584716796875
2014-06-26,35.789730072021484
2014-06-27,36.11187744140625
2014-06-30,36.023292541503906
2014-07-01,36.10383987426758
2014-07-02,35.81389236450195
2014-07-03,36.007179260253906
2014-07-07,35.87027359008789
2014-07-08,35.918582916259766
2014-07-09,35.628662109375
2014-07-10,35.58034133911133
2014-07-11,35.70919418334961
2014-07-14,35.757530212402344
2014-07-15,35.846099853515625
2014-07-16,35.95887756347656
2014-07-17,35.49176025390625
2014-07-18,35.789730072021484
2014-07-21,35.821956634521484
2014-07-22,35.846099853515625
2014-07-23,35.660892486572266
2014-07-24,35.68503189086914
2014-07-25,35.51591110229492
2014-07-28,35.346797943115234
2014-07-29,36.71588897705078
2014-07-30,36.56287384033203
2014-07-31,36.152156829833984
2014-08-01,35.76557922363281
2014-08-04,35.878326416015625
2014-08-05,35.83805465698242
2014-08-06,35.62060546875
2014-08-07,35.475643157958984
2014-08-08,36.38569259643555
2014-08-11,36.46623229980469
2014-08-12,36.627296447753906
2014-08-13,36.804473876953125
2014-08-14,36.92527389526367
2014-08-15,36.9011116027832
2014-08-18,37.11856460571289
2014-08-19,37.311851501464844
2014-08-20,37.59371566772461
2014-08-21,37.60982894897461
2014-08-22,37.39238739013672
2014-08-25,37.440696716308594
2014-08-26,37.505123138427734
2014-08-27,37.81922912597656
2014-08-28,37.70647430419922
2014-08-29,37.8272705078125
2014-09-02,38.060821533203125
2014-09-03,38.08922576904297
2014-09-04,38.040531158447266
2014-09-05,38.17852783203125
2014-09-08,38.29218292236328
2014-09-09,38.16229248046875
2014-09-10,38.39772033691406
2014-09-11,38.3165397644043
2014-09-12,37.99181365966797
2014-09-15,38.25160217285156
2014-09-16,38.35713195800781
2014-09-17,38.4464225769043
2014-09-18,38.47890090942383
2014-09-19,38.43830108642578
2014-09-22,38.243465423583984
2014-09-23,38.08922576904297
2014-09-24,38.487003326416016
2014-09-25,38.072998046875
2014-09-26,38.300296783447266
2014-09-29,38.47890090942383
2014-09-30,38.58443069458008
2014-10-01,38.275943756103516
2014-10-02,38.25160217285156
2014-10-03,38.6412467956543
2014-10-06,38.56818771362305
2014-10-07,37.934993743896484
2014-10-08,38.625022888183594
2014-10-09,38.08922576904297
2014-10-10,38.00806427001953
2014-10-13,37.861942291259766
2014-10-14,37.74016189575195
2014-10-15,37.56969451904297
2014-10-16,37.57780838012695
2014-10-17,37.9268684387207
2014-10-20,37.870052337646484
2014-10-21,38.3652458190918
2014-10-22,38.308414459228516
2014-10-23,38.87667465209961
2014-10-24,38.9334831237793
2014-10-27,39.06337356567383
2014-10-28,39.30690383911133
2014-10-29,38.74677658081055
2014-10-30,39.412445068359375
2014-10-31,39.68844985961914
2014-11-03,39.46116638183594
2014-11-04,39.24198913574219
2014-11-05,39.68844985961914
2014-11-06,39.96446990966797
2014-11-07,40.143070220947266
2014-11-10,40.17554473876953
2014-11-11,40.07000732421875
2014-11-12,40.08624267578125
2014-11-13,40.078125
2014-11-14,39.85082244873047
2014-11-17,39.85082244873047
2014-11-18,39.85893249511719
2014-11-19,39.420570373535156
2014-11-20,39.22574996948242
2014-11-21,39.39621353149414
2014-11-24,39.50986099243164
2014-11-25,39.37998580932617
2014-11-26,39.53422546386719
2014-11-28,39.55857849121094
2014-12-01,39.36375045776367
2014-12-02,39.6235237121582
2014-12-03,40.216617584228516
2014-12-04,40.29024887084961
2014-12-05,40.453857421875
2014-12-08,40.24116897583008
2014-12-09,40.036643981933594
2014-12-10,39.79938888549805
2014-12-11,40.14299392700195
2014-12-12,39.67668533325195
2014-12-15,40.16754150390625
2014-12-16,40.404788970947266
2014-12-17,40.535667419433594
2014-12-18,41.60734558105469
2014-12-19,41.54190444946289
2014-12-22,41.8200569152832
2014-12-23,41.89368438720703
2014-12-24,41.85276794433594
2014-12-26,42.01638412475586
2014-12-29,42.16365051269531
2014-12-30,42.19636917114258
2014-12-31,41.98366928100586
2015-01-02,42.33544921875
2015-01-05,41.9100341796875
2015-01-06,41.94275665283203
2015-01-07,41.975494384765625
2015-01-08,42.458152770996094
2015-01-09,42.15546798706055
2015-01-12,42.10636901855469
2015-01-13,42.13909149169922
2015-01-14,42.384525299072266
2015-01-15,42.39271545410156
2015-01-16,42.736297607421875
2015-01-20,43.28440856933594
2015-01-21,43.13717269897461
2015-01-22,43.17805480957031
2015-01-23,43.35803985595703
2015-01-26,43.52982711791992
2015-01-27,43.472557067871094
2015-01-28,43.06352233886719
2015-01-29,42.98990249633789
2015-01-30,42.07366943359375
2015-02-02,42.18000793457031
2015-02-03,42.736297607421875
2015-02-04,42.719940185546875
2015-02-05,43.030799865722656
2015-02-06,42.899925231933594
2015-02-09,42.97352981567383
2015-02-10,43.11262130737305
2015-02-11,42.99807357788086
2015-02-12,43.11262130737305
2015-02-13,41.95912170410156
2015-02-17,44.12703323364258
2015-02-18,44.691490173339844
2015-02-19,44.49516677856445
2015-02-20,44.59333419799805
2015-02-23,44.642417907714844
2015-02-24,44.560604095458984
2015-02-25,44.60969543457031
2015-02-26,44.40515899658203
2015-02-27,44.568790435791016
2015-03-02,44.8714714050293
2015-03-03,45.141448974609375
2015-03-04,45.051448822021484
2015-03-05,44.899051666259766
2015-03-06,44.19877243041992
2015-03-09,44.21526336669922
2015-03-10,43.58914566040039
2015-03-11,43.40789794921875
2015-03-12,43.73744201660156
2015-03-13,43.92691421508789
2015-03-16,44.81666564941406
2015-03-17,44.87432861328125
2015-03-18,45.368621826171875
2015-03-19,45.08853530883789
2015-03-20,44.940250396728516
2015-03-23,45.245059967041016
2015-03-24,44.98966598510742
2015-03-25,44.37178421020508
2015-03-26,43.99282455444336
2015-03-27,43.99282455444336
2015-03-30,44.495361328125
2015-03-31,44.67660903930664
2015-04-01,44.19877243041992
2015-04-02,44.40475082397461
2015-04-06,44.940250396728516
2015-04-07,45.09675979614258
2015-04-08,44.98966598510742
2015-04-09,45.286251068115234
2015-04-10,45.42629623413086
2015-04-13,45.179141998291016
2015-04-14,44.68484878540039
2015-04-15,44.693084716796875
2015-04-16,44.47889709472656
2015-04-17,43.56443405151367
2015-04-20,43.67975997924805
2015-04-21,43.531463623046875
2015-04-22,43.34199142456055
2015-04-23,43.39966583251953
2015-04-24,43.383182525634766
2015-04-27,43.078392028808594
2015-04-28,43.226661682128906
2015-04-29,41.092926025390625
2015-04-30,40.80458450317383
2015-05-01,41.26593780517578
2015-05-04,41.068206787109375
2015-05-05,40.25260925292969
2015-05-06,39.93131637573242
2015-05-07,40.25260925292969
2015-05-08,40.63982009887695
2015-05-11,40.722198486328125
2015-05-12,40.7880973815918
2015-05-13,40.67276382446289
2015-05-14,40.96110916137695
2015-05-15,41.051727294921875
2015-05-18,41.068206787109375
2015-05-19,41.076446533203125
2015-05-20,40.96110916137695
2015-05-21,41.2906379699707
2015-05-22,41.2412223815918
2015-05-26,40.837528228759766
2015-05-27,41.05997848510742
2015-05-28,41.01878356933594
2015-05-29,40.90345001220703
2015-06-01,40.97757339477539
2015-06-02,40.82929611206055
2015-06-03,40.891563415527344
2015-06-04,40.418304443359375
2015-06-05,40.19411849975586
2015-06-08,40.23564147949219
2015-06-09,40.119415283203125
2015-06-10,40.219032287597656
2015-06-11,40.260555267333984
2015-06-12,40.219032287597656
2015-06-15,39.61293029785156
2015-06-16,39.68764877319336
2015-06-17,39.75407028198242
2015-06-18,40.10279083251953
2015-06-19,39.65443420410156
2015-06-22,39.60462951660156
2015-06-23,39.30573272705078
2015-06-24,39.16456604003906
2015-06-25,38.97359848022461
2015-06-26,39.04833221435547
2015-06-29,38.48373794555664
2015-06-30,38.48373794555664
2015-07-01,38.61658477783203
2015-07-02,38.50035095214844
2015-07-06,38.633182525634766
2015-07-07,39.0400276184082
2015-07-08,38.865665435791016
2015-07-09,39.1479606628418
2015-07-10,39.646141052246094
2015-07-13,39.79558181762695
2015-07-14,40.35188674926758
2015-07-15,40.185821533203125
2015-07-16,40.63418197631836
2015-07-17,40.418304443359375
2015-07-20,40.293758392333984
2015-07-21,40.044673919677734
2015-07-22,39.68764877319336
2015-07-23,40.750431060791016
2015-07-24,40.542850494384766
2015-07-27,40.73380661010742
2015-07-28,41.647125244140625
2015-07-29,42.0954704284668
2015-07-30,42.510623931884766
2015-07-31,42.45250701904297
2015-08-03,42.17851638793945
2015-08-04,42.31966018676758
2015-08-05,42.84273910522461
2015-08-06,42.32795333862305
2015-08-07,42.14530563354492
2015-08-10,42.66837692260742
2015-08-11,42.77631378173828
2015-08-12,43.05030822753906
2015-08-13,43.091819763183594
2015-08-14,43.382423400878906
2015-08-17,43.70622634887695
2015-08-18,43.756046295166016
2015-08-19,43.67301559448242
2015-08-20,43.64810562133789
2015-08-21,42.87594985961914
2015-08-24,41.074222564697266
2015-08-25,40.80853271484375
2015-08-26,41.09913635253906
2015-08-27,41.5391960144043
2015-08-28,41.68864059448242
2015-08-31,41.564109802246094
2015-09-01,40.9413948059082
2015-09-02,41.331626892089844
2015-09-03,41.746761322021484
2015-09-04,41.45616149902344
2015-09-08,42.0954704284668
2015-09-09,41.62221908569336
2015-09-10,41.66823196411133
2015-09-11,41.83558654785156
2015-09-14,41.74354934692383
2015-09-15,41.961090087890625
2015-09-16,41.96945571899414
2015-09-17,41.89414978027344
2015-09-18,41.74354934692383
2015-09-21,41.92761993408203
2015-09-22,41.726810455322266
2015-09-23,41.79374694824219
2015-09-24,41.66823196411133
2015-09-25,42.14516830444336
2015-09-28,41.65150833129883
2015-09-29,41.182952880859375
2015-09-30,41.67661666870117
2015-10-01,41.91924285888672
2015-10-02,42.27903366088867
2015-10-05,43.05718231201172
2015-10-06,43.03208541870117
2015-10-07,43.3583984375
2015-10-08,44.30388259887695
2015-10-09,44.47957992553711
2015-10-12,44.68877029418945
2015-10-13,44.39591598510742
2015-10-14,43.885520935058594
2015-10-15,43.9273567199707
2015-10-16,43.885520935058594
2015-10-19,43.93572998046875
2015-10-20,44.103065490722656
2015-10-21,44.713871002197266
2015-10-22,44.77244186401367
2015-10-23,44.50470733642578
2015-10-26,44.50470733642578
2015-10-27,45.4669189453125
2015-10-28,45.69281768798828
2015-10-29,45.56730651855469
2015-10-30,44.98161315917969
2015-11-02,45.550575256347656
2015-11-03,45.22425842285156
2015-11-04,45.299556732177734
2015-11-05,45.54222106933594
2015-11-06,45.54222106933594
2015-11-09,44.92304992675781
2015-11-10,44.88957214355469
2015-11-11,44.87284851074219
2015-11-12,44.15327072143555
2015-11-13,43.64288330078125
2015-11-16,43.97756576538086
2015-11-17,44.077964782714844
2015-11-18,44.83100128173828
2015-11-19,44.87284851074219
2015-11-20,45.282833099365234
2015-11-23,45.299556732177734
2015-11-24,45.16569900512695
2015-11-25,45.20751953125
2015-11-27,45.1154899597168
2015-11-30,44.989986419677734
2015-12-01,45.1154899597168
2015-12-02,45.094425201416016
2015-12-03,43.68708038330078
2015-12-04,44.378108978271484
2015-12-07,43.90617370605469
2015-12-08,44.26853942871094
2015-12-09,43.729209899902344
2015-12-10,43.83876037597656
2015-12-11,43.265689849853516
2015-12-14,43.67863464355469
2015-12-15,44.95114517211914
2015-12-16,45.448368072509766
2015-12-17,44.90060043334961
2015-12-18,44.437095642089844
2015-12-21,44.50450897216797
2015-12-22,44.83318328857422
2015-12-23,45.220829010009766
2015-12-24,45.02700424194336
2015-12-28,45.43150329589844
2015-12-29,45.80231475830078
2015-12-30,45.490509033203125
2015-12-31,44.976436614990234
2016-01-04,44.20112228393555
2016-01-05,44.369667053222656
2016-01-06,44.917457580566406
2016-01-07,44.38652801513672
2016-01-08,44.11684799194336
2016-01-11,44.546653747558594
2016-01-12,44.83318328857422
2016-01-13,44.041011810302734
2016-01-14,44.4792366027832
2016-01-15,43.417381286621094
2016-01-19,44.344390869140625
2016-01-20,43.75448226928711
2016-01-21,43.805049896240234
2016-01-22,44.64777374267578
2016-01-25,44.024166107177734
2016-01-26,44.066307067871094
2016-01-27,43.729209899902344
2016-01-28,43.88087463378906
2016-01-29,44.62249755859375
2016-02-01,44.883731842041016
2016-02-02,43.92303466796875
2016-02-03,44.732051849365234
2016-02-04,44.824764251708984
2016-02-05,44.302249908447266
2016-02-08,44.41181182861328
2016-02-09,44.90060043334961
2016-02-10,45.10285186767578
2016-02-11,44.63093185424805
2016-02-12,45.490509033203125
2016-02-16,46.17311096191406
2016-02-17,46.26580810546875
2016-02-18,46.61133575439453
2016-02-19,46.77145004272461
2016-02-22,47.344505310058594
2016-02-23,47.44562911987305
2016-02-24,47.268653869628906
2016-02-25,47.33608627319336
2016-02-26,47.226524353027344
2016-02-29,47.066402435302734
2016-03-01,48.07767868041992
2016-03-02,48.10295867919922
2016-03-03,48.61225509643555
2016-03-04,48.510406494140625
2016-03-07,48.34063720703125
2016-03-08,48.65471649169922
2016-03-09,48.943302154541016
2016-03-10,48.951786041259766
2016-03-11,49.571434020996094
2016-03-14,49.418636322021484
2016-03-15,49.80060958862305
2016-03-16,49.936431884765625
2016-03-17,49.89398193359375
2016-03-18,49.741207122802734
2016-03-21,49.851539611816406
2016-03-22,49.62234878540039
2016-03-23,50.00432586669922
2016-03-24,50.17409896850586
2016-03-28,50.40328598022461
2016-03-29,50.68339920043945
2016-03-30,50.61549377441406
2016-03-31,50.08073425292969
2016-04-01,50.22502517700195
2016-04-04,49.8090934753418
2016-04-05,49.44411087036133
2016-04-06,48.985748291015625
2016-04-07,48.88389205932617
2016-04-08,48.951786041259766
2016-04-11,48.62923812866211
2016-04-12,48.56133270263672
2016-04-13,48.39154815673828
2016-04-14,48.34912109375
2016-04-15,48.29819869995117
2016-04-18,48.52737045288086
2016-04-19,48.49342727661133
2016-04-20,48.16238784790039
2016-04-21,47.831329345703125
2016-04-22,47.865291595458984
2016-04-25,47.831329345703125
2016-04-26,47.984134674072266
2016-04-27,47.873779296875
2016-04-28,49.49504470825195
2016-04-29,49.90247344970703
2016-05-02,50.912574768066406
2016-05-03,50.79373550415039
2016-05-04,51.27757263183594
2016-05-05,51.184207916259766
2016-05-06,51.51525115966797
2016-05-09,51.94813919067383
2016-05-10,52.075469970703125
2016-05-11,52.041526794433594
2016-05-12,52.44046401977539
2016-05-13,52.16883850097656
2016-05-16,52.16034698486328
2016-05-17,51.5491943359375
2016-05-18,51.60860824584961
2016-05-19,51.57464599609375
2016-05-20,51.5491943359375
2016-05-23,51.345489501953125
2016-05-24,51.81233215332031
2016-05-25,51.472801208496094
2016-05-26,51.87174987792969
2016-05-27,52.05849075317383
2016-05-31,51.735931396484375
2016-06-01,52.11195373535156
2016-06-02,52.47941970825195
2016-06-03,52.530696868896484
2016-06-06,52.83833312988281
2016-06-07,53.043434143066406
2016-06-08,53.1716194152832
2016-06-09,53.51345443725586
2016-06-10,53.51345443725586
2016-06-13,53.462188720703125
2016-06-14,53.821102142333984
2016-06-15,53.66727066040039
2016-06-16,54.18856430053711
2016-06-17,53.53909683227539
2016-06-20,53.47072982788086
2016-06-21,53.607444763183594
2016-06-22,53.88946533203125
2016-06-23,54.22275161743164
2016-06-24,54.4364013671875
2016-06-27,54.393672943115234
2016-06-28,54.863670349121094
2016-06-29,55.35932922363281
2016-06-30,56.63264083862305
2016-07-01,56.803558349609375
2016-07-05,57.316307067871094
2016-07-06,57.43595504760742
2016-07-07,57.50432205200195
2016-07-08,57.77777099609375
2016-07-11,57.86322784423828
2016-07-12,57.65814971923828
2016-07-13,57.94868087768555
2016-07-14,58.02558898925781
2016-07-15,57.641056060791016
2016-07-18,57.453041076660156
2016-07-19,57.786319732666016
2016-07-20,57.91450119018555
2016-07-21,57.41031265258789
2016-07-22,57.427398681640625
2016-07-25,57.444488525390625
2016-07-26,57.55560302734375
2016-07-27,56.487369537353516
2016-07-28,56.709564208984375
2016-07-29,56.50445556640625
2016-08-01,56.81210708618164
2016-08-02,56.495914459228516
2016-08-03,56.24809265136719
2016-08-04,56.21391296386719
2016-08-05,56.376277923583984
2016-08-08,55.983184814453125
2016-08-09,56.196807861328125
2016-08-10,56.8719367980957
2016-08-11,57.10266876220703
2016-08-12,56.97447967529297
2016-08-15,56.59846878051758
2016-08-16,55.52170181274414
2016-08-17,55.8977165222168
2016-08-18,55.47897720336914
2016-08-19,55.52170181274414
2016-08-22,55.983184814453125
2016-08-23,55.78662109375
2016-08-24,55.795162200927734
2016-08-25,55.726810455322266
2016-08-26,54.66712188720703
2016-08-29,55.00896072387695
2016-08-30,54.73550033569336
2016-08-31,54.6414909362793
2016-09-01,54.69277572631836
2016-09-02,54.991859436035156
2016-09-06,55.248233795166016
2016-09-07,55.13644027709961
2016-09-08,55.30842971801758
2016-09-09,53.966796875
2016-09-12,54.474212646484375
2016-09-13,53.91519546508789
2016-09-14,53.88079071044922
2016-09-15,54.03560256958008
2016-09-16,54.01839828491211
2016-09-19,54.173194885253906
2016-09-20,54.37100601196289
2016-09-21,55.04182434082031
2016-09-22,55.050437927246094
2016-09-23,54.49140167236328
2016-09-26,54.61180877685547
2016-09-27,54.94723129272461
2016-09-28,54.91282272338867
2016-09-29,54.41401672363281
2016-09-30,54.835418701171875
2016-10-03,54.57741165161133
2016-10-04,53.88079071044922
2016-10-05,53.67438507080078
2016-10-06,53.99259567260742
2016-10-07,53.56258010864258
2016-10-10,53.99259567260742
2016-10-11,53.69159698486328
2016-10-12,54.02699279785156
2016-10-13,53.063758850097656
2016-10-14,53.21857452392578
2016-10-17,53.87220001220703
2016-10-18,53.78618621826172
2016-10-19,53.69159698486328
2016-10-20,53.700191497802734
2016-10-21,53.502376556396484
2016-10-24,53.820594787597656
2016-10-25,53.958194732666016
2016-10-26,55.01601791381836
2016-10-27,54.49140167236328
2016-10-28,55.024627685546875
2016-10-31,56.469482421875
2016-11-01,54.998836517333984
2016-11-02,54.73222351074219
2016-11-03,54.53441619873047
2016-11-04,54.50001907348633
2016-11-07,55.643836975097656
2016-11-08,56.15986633300781
2016-11-09,56.727481842041016
2016-11-10,57.22631072998047
2016-11-11,58.14653015136719
2016-11-14,58.24113845825195
2016-11-15,59.04096221923828
2016-11-16,59.092552185058594
2016-11-17,59.14415740966797
2016-11-18,59.255977630615234
2016-11-21,59.797786712646484
2016-11-22,59.83219528198242
2016-11-23,59.806392669677734
2016-11-25,60.2277946472168
2016-11-28,60.39981460571289
2016-11-29,60.53741455078125
2016-11-30,60.13948440551758
2016-12-01,59.940513610839844
2016-12-02,60.4422607421875
2016-12-05,59.68963623046875
2016-12-06,60.130828857421875
2016-12-07,60.5028076171875
2016-12-08,60.606605529785156
2016-12-09,60.5720100402832
2016-12-12,61.16024398803711
2016-12-13,61.27273178100586
2016-12-14,60.58930587768555
2016-12-15,60.64121627807617
2016-12-16,60.623924255371094
2016-12-19,61.49761962890625
2016-12-20,61.54090118408203
2016-12-21,61.15159606933594
2016-12-22,61.23811340332031
2016-12-23,61.35057067871094
2016-12-27,61.38518524169922
2016-12-28,61.38518524169922
2016-12-29,61.42844009399414
2016-12-30,61.3419075012207
2017-01-03,61.004554748535156
2017-01-04,60.8315315246582
2017-01-05,61.0650749206543
2017-01-06,60.719078063964844
2017-01-09,60.364410400390625
2017-01-10,60.11353302001953
2017-01-11,60.66715621948242
2017-01-12,60.45954513549805
2017-01-13,60.373043060302734
2017-01-17,60.104881286621094
2017-01-18,60.20002746582031
2017-01-19,60.182743072509766
2017-01-20,60.26058578491211
2017-01-23,59.983768463134766
2017-01-24,60.1740837097168
2017-01-25,60.26924133300781
2017-01-26,60.32114028930664
2017-01-27,60.243282318115234
2017-01-30,60.20868682861328
2017-01-31,60.12216567993164
2017-02-01,59.84536361694336
2017-02-02,60.243282318115234
2017-02-03,60.25194549560547
2017-02-06,60.05294418334961
2017-02-07,60.46820831298828
2017-02-08,60.5633659362793
2017-02-09,60.77098846435547
2017-02-10,61.021854400634766
2017-02-13,61.28134536743164
2017-02-14,61.29868698120117
2017-02-15,61.72256088256836
2017-02-16,61.575504302978516
2017-02-17,62.67414093017578
2017-02-21,62.994224548339844
2017-02-22,63.15856170654297
2017-02-23,63.07207489013672
2017-02-24,63.27968215942383
2017-02-27,63.357521057128906
2017-02-28,63.42671203613281
2017-03-01,63.46999740600586
2017-03-02,63.39213562011719
2017-03-03,63.00285720825195
2017-03-06,63.15856170654297
2017-03-07,62.8903923034668
2017-03-08,62.81645584106445
2017-03-09,62.912166595458984
2017-03-10,63.521263122558594
2017-03-13,63.608280181884766
2017-03-14,63.50385284423828
2017-03-15,64.19995880126953
2017-03-16,63.61695861816406
2017-03-17,63.99113464355469
2017-03-20,63.61695861816406
2017-03-21,63.10357666015625
2017-03-22,63.216697692871094
2017-03-23,63.13837814331055
2017-03-24,62.929561614990234
2017-03-27,62.54670333862305
2017-03-28,62.94695281982422
2017-03-29,62.7816162109375
2017-03-30,63.460357666015625
2017-03-31,63.45166778564453
2017-04-03,63.16450881958008
2017-04-04,63.11229705810547
2017-04-05,63.756195068359375
2017-04-06,63.599571228027344
2017-04-07,63.7039794921875
2017-04-10,63.425540924072266
2017-04-11,63.408119201660156
2017-04-12,62.912166595458984
2017-04-13,62.66850662231445
2017-04-17,63.08618927001953
2017-04-18,63.04268264770508
2017-04-19,63.2689094543457
2017-04-20,63.382022857666016
2017-04-21,63.85190200805664
2017-04-24,64.47840881347656
2017-04-25,64.591552734375
2017-04-26,62.912166595458984
2017-04-27,63.382022857666016
2017-04-28,63.32981491088867
2017-05-01,63.52995681762695
2017-05-02,63.399444580078125
2017-05-03,63.41683578491211
2017-05-04,63.47775650024414
2017-05-05,63.8606071472168
2017-05-08,63.74750518798828
2017-05-09,63.31242752075195
2017-05-10,63.599571228027344
2017-05-11,63.129703521728516
2017-05-12,62.61628341674805
2017-05-15,62.799034118652344
2017-05-16,61.99848175048828
2017-05-17,61.546016693115234
2017-05-18,61.74614715576172
2017-05-19,61.34587478637695
2017-05-22,61.75484085083008
2017-05-23,61.79833984375
2017-05-24,62.11161804199219
2017-05-25,62.27694320678711
2017-05-26,62.51188278198242
2017-05-30,62.772926330566406
2017-05-31,63.44295120239258
2017-06-01,63.921539306640625
2017-06-02,64.60895538330078
2017-06-05,64.31307983398438
2017-06-06,63.87803268432617
2017-06-07,64.1799545288086
2017-06-08,63.48855209350586
2017-06-09,63.5848388671875
2017-06-12,63.786128997802734
2017-06-13,64.21498107910156
2017-06-14,64.25875091552734
2017-06-15,64.81014251708984
2017-06-16,64.8888931274414
2017-06-19,64.92391204833984
2017-06-20,64.5650634765625
2017-06-21,64.24126434326172
2017-06-22,64.20622253417969
2017-06-23,64.26748657226562
2017-06-26,64.29375457763672
2017-06-27,63.98741149902344
2017-06-28,64.34626007080078
2017-06-29,63.90863037109375
2017-06-30,64.19747924804688
2017-07-03,64.24126434326172
2017-07-05,64.52133178710938
2017-07-06,64.23246765136719
2017-07-07,64.75761413574219
2017-07-10,64.74885559082031
2017-07-11,64.64382934570312
2017-07-12,64.91519165039062
2017-07-13,64.75761413574219
2017-07-14,65.00267028808594
2017-07-17,65.20399475097656
2017-07-18,65.45779418945312
2017-07-19,65.5715560913086
2017-07-20,65.64158630371094
2017-07-21,65.96541595458984
2017-07-24,65.72036743164062
2017-07-25,66.20172882080078
2017-07-26,65.34400939941406
2017-07-27,66.03543853759766
2017-07-28,65.46656799316406
2017-07-31,65.77288055419922
2017-08-01,65.8341293334961
2017-08-02,65.86038970947266
2017-08-03,66.1842269897461
2017-08-04,66.09668731689453
2017-08-07,65.98291778564453
2017-08-08,65.93915557861328
2017-08-09,65.84290313720703
2017-08-10,65.47530364990234
2017-08-11,65.30027770996094
2017-08-14,66.12299346923828
2017-08-15,66.25426483154297
2017-08-16,66.51678466796875
2017-08-17,66.10546875
2017-08-18,65.86038970947266
2017-08-21,66.11421203613281
2017-08-22,66.69187927246094
2017-08-23,66.54307556152344
2017-08-24,66.21048736572266
2017-08-25,66.42051696777344
2017-08-28,66.74437713623047
2017-08-29,67.17322540283203
2017-08-30,67.34828186035156
2017-08-31,67.48831176757812
2017-09-01,67.5583267211914
2017-09-05,66.46431732177734
2017-09-06,66.63059997558594
2017-09-07,66.96063232421875
2017-09-08,67.87598419189453
2017-09-11,68.40406799316406
2017-09-12,68.93215942382812
2017-09-13,68.48326873779297
2017-09-14,68.50967407226562
2017-09-15,68.65048217773438
2017-09-18,68.80892944335938
2017-09-19,68.87934875488281
2017-09-20,68.9937515258789
2017-09-21,68.89693450927734
2017-09-22,68.82652282714844
2017-09-25,69.1785659790039
2017-09-26,69.1961669921875
2017-09-27,68.93215942382812
2017-09-28,69.01136016845703
2017-09-29,68.88814544677734
2017-10-02,69.32818603515625
2017-10-03,69.7770767211914
2017-10-04,67.1806640625
2017-10-05,67.47994232177734
2017-10-06,67.13668060302734
2017-10-09,67.58552551269531
2017-10-10,67.54154968261719
2017-10-11,67.84076690673828
2017-10-12,67.69995880126953
2017-10-13,67.7879638671875
2017-10-16,67.49752807617188
2017-10-17,67.62957000732422
2017-10-18,67.7175521850586
2017-10-19,68.09602355957031
2017-10-20,68.41287231445312
2017-10-23,68.40406799316406
2017-10-24,68.60648345947266
2017-10-25,68.21924591064453
2017-10-26,71.5637435913086
2017-10-27,72.44389343261719
2017-10-30,72.0566177368164
2017-10-31,72.32068634033203
2017-11-01,71.37892150878906
2017-11-02,71.86299896240234
2017-11-03,71.90699768066406
2017-11-06,71.50215148925781
2017-11-07,71.84539794921875
2017-11-08,72.03022766113281
2017-11-09,71.64297485351562
2017-11-10,71.57254791259766
2017-11-13,72.29423522949219
2017-11-14,72.5054931640625
2017-11-15,71.93341064453125
2017-11-16,71.90699768066406
2017-11-17,70.98286437988281
2017-11-20,71.22050476074219
2017-11-21,71.17647552490234
2017-11-22,70.63958740234375
2017-11-24,70.74523162841797
2017-11-27,71.15886688232422
2017-11-28,71.82778930664062
2017-11-29,72.71673583984375
2017-11-30,72.765380859375
2017-12-01,72.37611389160156
2017-12-04,73.56160736083984
2017-12-05,73.71200561523438
2017-12-06,73.8712387084961
2017-12-07,74.23396301269531
2017-12-08,74.8178482055664
2017-12-11,75.52560424804688
2017-12-12,74.87979888916016
2017-12-13,75.49903869628906
2017-12-14,74.89750671386719
2017-12-15,75.96795654296875
2017-12-18,76.18913269042969
2017-12-19,75.77330780029297
2017-12-20,75.89717102050781
2017-12-21,75.89717102050781
2017-12-22,76.00333404541016
2017-12-26,75.97676849365234
2017-12-27,76.18025207519531
2017-12-28,76.33953857421875
2017-12-29,76.34835052490234
2018-01-02,76.17143249511719
2018-01-03,77.27726745605469
2018-01-04,77.94081115722656
2018-01-05,77.84346771240234
2018-01-08,77.89655303955078
2018-01-09,77.57806396484375
2018-01-10,77.20650482177734
2018-01-11,78.0115737915039
2018-01-12,78.09119415283203
2018-01-16,77.9938735961914
