,XOM
2015-01-02,60.535911560058594
2015-01-05,58.879554748535156
2015-01-06,58.5665283203125
2015-01-07,59.159942626953125
2015-01-08,60.1446647644043
2015-01-09,60.05986785888672
2015-01-12,58.9056282043457
2015-01-13,58.6904411315918
2015-01-14,58.52085876464844
2015-01-15,58.01221466064453
2015-01-16,59.420799255371094
2015-01-20,59.40125274658203
2015-01-21,59.909881591796875
2015-01-22,60.56198501586914
2015-01-23,59.27079772949219
2015-01-26,59.8381462097168
2015-01-27,59.30992889404297
2015-01-28,57.35358428955078
2015-01-29,57.1122932434082
2015-01-30,57.00796127319336
2015-02-02,58.416526794433594
2015-02-03,60.15768814086914
2015-02-04,59.64252853393555
2015-02-05,60.229408264160156
2015-02-06,60.11772918701172
2015-02-09,60.157127380371094
2015-02-10,59.79578399658203
2015-02-11,59.52641677856445
2015-02-12,60.68932342529297
2015-02-13,61.34635543823242
2015-02-17,61.136104583740234
2015-02-18,59.79578399658203
2015-02-19,58.764251708984375
2015-02-20,59.07961654663086
2015-02-23,58.48173141479492
2015-02-24,58.7511100769043
2015-02-25,58.869384765625
2015-02-26,58.245208740234375
2015-02-27,58.172950744628906
2015-03-02,57.844425201416016
2015-03-03,57.568450927734375
2015-03-04,57.279380798339844
2015-03-05,56.99028396606445
2015-03-06,56.2609977722168
2015-03-09,55.95219421386719
2015-03-10,55.360877990722656
2015-03-11,55.20316696166992
2015-03-12,55.334590911865234
2015-03-13,55.104637145996094
2015-03-16,55.68937683105469
2015-03-17,55.24259567260742
2015-03-18,56.550071716308594
2015-03-19,55.45942306518555
2015-03-20,55.54483413696289
2015-03-23,56.12957763671875
2015-03-24,55.53168487548828
2015-03-25,55.75508117675781
2015-03-26,55.40028762817383
2015-03-27,54.91407012939453
2015-03-30,56.2609977722168
2015-03-31,55.84708023071289
2015-04-01,55.49230194091797
2015-04-02,55.38716125488281
2015-04-06,55.93248748779297
2015-04-07,56.33985137939453
2015-04-08,55.2294807434082
2015-04-09,55.61710739135742
2015-04-10,56.21500778198242
2015-04-13,56.07044982910156
2015-04-14,56.91802215576172
2015-04-15,57.87070846557617
2015-04-16,57.6407470703125
2015-04-17,57.1151237487793
2015-04-20,57.31881332397461
2015-04-21,57.082279205322266
2015-04-22,57.463340759277344
2015-04-23,57.515907287597656
2015-04-24,57.14141082763672
2015-04-27,57.16768264770508
2015-04-28,57.686744689941406
2015-04-29,57.73273468017578
2015-04-30,57.404212951660156
2015-05-01,58.376609802246094
2015-05-04,58.54743576049805
2015-05-05,58.218910217285156
2015-05-06,57.94296646118164
2015-05-07,57.555328369140625
2015-05-08,58.46858215332031
2015-05-11,57.488155364990234
2015-05-12,57.64712905883789
2015-05-13,57.34241485595703
2015-05-14,57.6140251159668
2015-05-15,57.86575698852539
2015-05-18,57.5345344543457
2015-05-19,57.62726593017578
2015-05-20,57.72000503540039
2015-05-21,57.77301025390625
2015-05-22,57.3159065246582
2015-05-26,56.54084396362305
2015-05-27,56.3818473815918
2015-05-28,56.3818473815918
2015-05-29,56.44146728515625
2015-06-01,56.39509582519531
2015-06-02,56.4017333984375
2015-06-03,56.27585983276367
2015-06-04,55.79226303100586
2015-06-05,55.83198928833008
2015-06-08,56.20960235595703
2015-06-09,56.03074264526367
2015-06-10,56.44809341430664
2015-06-11,56.36857604980469
2015-06-12,55.659759521484375
2015-06-15,55.46102523803711
2015-06-16,56.09698486328125
2015-06-17,56.13010787963867
2015-06-18,56.62696075439453
2015-06-19,56.44809341430664
2015-06-22,56.421607971191406
2015-06-23,56.355342864990234
2015-06-24,56.09698486328125
2015-06-25,55.60014724731445
2015-06-26,55.55377960205078
2015-06-29,54.86481857299805
2015-06-30,55.11654281616211
2015-07-01,54.56671905517578
2015-07-02,55.076805114746094
2015-07-06,54.67271041870117
2015-07-07,54.8979377746582
2015-07-08,54.301719665527344
2015-07-09,54.05661392211914
2015-07-10,54.467350006103516
2015-07-13,54.59983825683594
2015-07-14,55.05695343017578
2015-07-15,54.825077056884766
2015-07-16,54.92444610595703
2015-07-17,54.725704193115234
2015-07-20,54.16261672973633
2015-07-21,54.09638214111328
2015-07-22,54.1824951171875
2015-07-23,53.75190353393555
2015-07-24,52.95693588256836
2015-07-27,52.5064811706543
2015-07-28,54.63958740234375
2015-07-29,55.076805114746094
2015-07-30,54.99070739746094
2015-07-31,52.473323822021484
2015-08-03,51.711509704589844
2015-08-04,51.12191390991211
2015-08-05,51.12191390991211
2015-08-06,51.73139190673828
2015-08-07,50.89670181274414
2015-08-10,52.16859817504883
2015-08-11,51.81421661376953
2015-08-12,52.683467864990234
2015-08-13,52.58986282348633
2015-08-14,52.39595413208008
2015-08-17,52.67011642456055
2015-08-18,52.088382720947266
2015-08-19,50.971717834472656
2015-08-20,49.86174011230469
2015-08-21,48.23021697998047
