,DGX
2017-09-15,90.54768371582031
2017-09-18,89.59873962402344
2017-09-19,87.87336730957031
2017-09-20,87.82158660888672
2017-09-21,87.60592651367188
2017-09-22,88.08901977539062
2017-09-25,81.58435821533203
2017-09-26,81.35143280029297
2017-09-27,80.30757904052734
2017-09-28,79.332763671875
2017-09-29,80.78205108642578
2017-10-02,81.1114501953125
2017-10-03,80.52198791503906
2017-10-04,80.58267211914062
2017-10-05,80.13192749023438
2017-10-06,80.11457061767578
2017-10-09,78.93566131591797
2017-10-10,78.76227569580078
2017-10-11,79.27372741699219
2017-10-12,79.33442687988281
2017-10-13,78.93566131591797
2017-10-16,79.34307098388672
2017-10-17,79.90654754638672
2017-10-18,79.79383087158203
2017-10-19,80.81672668457031
2017-10-20,82.42040252685547
2017-10-23,82.5244369506836
2017-10-24,82.58509826660156
2017-10-25,81.66624450683594
2017-10-26,82.17768859863281
2017-10-27,82.94052124023438
2017-10-30,81.29349517822266
2017-10-31,81.29349517822266
2017-11-01,80.70404052734375
2017-11-02,81.26749420166016
2017-11-03,81.56220245361328
2017-11-06,80.74739074707031
2017-11-07,80.32264709472656
2017-11-08,80.74739074707031
2017-11-09,80.63468933105469
2017-11-10,79.79383087158203
2017-11-13,79.75050354003906
2017-11-14,80.11457061767578
2017-11-15,79.62046813964844
2017-11-16,80.56533813476562
2017-11-17,80.65205383300781
2017-11-20,80.10591888427734
2017-11-21,80.14923858642578
2017-11-22,80.2012710571289
2017-11-24,79.42109680175781
2017-11-27,80.18392944335938
2017-11-28,80.92076110839844
2017-11-29,84.37081909179688
2017-11-30,85.35037231445312
2017-12-01,86.00051879882812
2017-12-04,86.89337921142578
2017-12-05,84.83893585205078
2017-12-06,84.4228286743164
2017-12-07,83.75537872314453
2017-12-08,84.16279602050781
2017-12-11,84.17146301269531
2017-12-12,84.09345245361328
2017-12-13,84.20612335205078
2017-12-14,84.18879699707031
2017-12-15,85.80979919433594
2017-12-18,85.58441162109375
2017-12-19,86.23458099365234
2017-12-20,85.85314178466797
2017-12-21,85.94852447509766
2017-12-22,86.0265121459961
2017-12-26,86.05253601074219
2017-12-27,85.99185180664062
2017-12-28,85.93116760253906
2017-12-29,85.3763656616211
2018-01-02,85.7317886352539
2018-01-03,86.0351791381836
2018-01-04,85.8878173828125
2018-01-05,86.60733032226562
2018-01-08,86.8075942993164
2018-01-09,88.07020568847656
2018-01-10,87.39972686767578
2018-01-11,87.9657211303711
2018-01-12,88.49688720703125
2018-01-16,88.13985443115234
2018-01-17,88.3749771118164
2018-01-18,88.44464111328125
2018-01-19,89.74210357666016
2018-01-22,90.18618774414062
2018-01-23,89.79437255859375
2018-01-24,91.10051727294922
2018-01-25,91.56200408935547
2018-01-26,92.84205627441406
2018-01-29,93.93924713134766
2018-01-30,93.31229400634766
2018-01-31,92.14545440673828
2018-02-01,90.1949234008789
2018-02-02,89.78563690185547
2018-02-05,87.16461181640625
2018-02-06,88.06148529052734
2018-02-07,87.58257293701172
2018-02-08,83.96015930175781
2018-02-09,85.63201904296875
2018-02-12,86.26771545410156
2018-02-13,88.28791046142578
2018-02-14,88.39241790771484
2018-02-15,89.76822662353516
2018-02-16,91.02215576171875
2018-02-20,89.04547119140625
2018-02-21,88.7406997680664
2018-02-22,87.81768798828125
2018-02-23,89.34153747558594
2018-02-26,90.63899993896484
2018-02-27,91.24854278564453
2018-02-28,89.7334213256836
2018-03-01,87.43455505371094
2018-03-02,88.33145141601562
2018-03-05,89.59406280517578
2018-03-06,90.68254852294922
2018-03-07,90.87409973144531
2018-03-08,91.117919921875
2018-03-09,93.16426086425781
2018-03-12,91.95387268066406
2018-03-13,91.4227066040039
2018-03-14,91.39659118652344
2018-03-15,91.18759155273438
2018-03-16,90.86539459228516
2018-03-19,90.43872833251953
2018-03-20,90.18618774414062
2018-03-21,90.2384262084961
2018-03-22,89.080322265625
2018-03-23,86.88597869873047
2018-03-26,87.44324493408203
2018-03-27,87.03398895263672
2018-03-28,86.65082550048828
2018-03-29,87.33877563476562
2018-04-02,85.17052459716797
2018-04-03,86.56217956542969
2018-04-04,86.90353393554688
2018-04-05,87.37616729736328
2018-04-06,85.20555114746094
2018-04-09,85.73942565917969
2018-04-10,86.5971908569336
2018-04-11,86.70223236083984
2018-04-12,87.74375915527344
2018-04-13,87.31488037109375
2018-04-16,88.60151672363281
2018-04-17,88.22515106201172
2018-04-18,88.21639251708984
2018-04-19,88.82905578613281
2018-04-20,85.91450500488281
2018-04-23,87.0435562133789
2018-04-24,87.2973861694336
2018-04-25,88.53147888183594
2018-04-26,88.7153091430664
2018-04-27,89.92312622070312
2018-04-30,88.57525634765625
2018-05-01,89.68681335449219
2018-05-02,88.7153091430664
2018-05-03,88.34770965576172
2018-05-04,88.83783721923828
2018-05-07,88.48773193359375
2018-05-08,87.41117858886719
2018-05-09,88.08509826660156
2018-05-10,89.00414276123047
2018-05-11,89.71306610107422
2018-05-14,90.08943939208984
2018-05-15,89.38921356201172
2018-05-16,89.10038757324219
2018-05-17,89.02162170410156
2018-05-18,89.40673065185547
2018-05-21,89.80059051513672
2018-05-22,89.13541412353516
2018-05-23,88.5927505493164
2018-05-24,88.30391693115234
2018-05-25,92.61015319824219
2018-05-29,93.08277893066406
2018-05-30,94.84204864501953
2018-05-31,93.24032592773438
2018-06-01,94.48319244384766
2018-06-04,93.91426086425781
2018-06-05,93.4066390991211
2018-06-06,94.5181884765625
2018-06-07,94.17683410644531
2018-06-08,96.03236389160156
2018-06-11,97.72161102294922
2018-06-12,97.16145324707031
2018-06-13,96.8638687133789
2018-06-14,97.10017395019531
2018-06-15,97.42401885986328
2018-06-18,96.58379364013672
2018-06-19,96.8638687133789
2018-06-20,96.9076156616211
2018-06-21,97.31024932861328
2018-06-22,98.06295776367188
2018-06-25,99.02572631835938
2018-06-26,98.07170104980469
2018-06-27,96.59254455566406
2018-06-28,96.47000122070312
2018-06-29,96.22492980957031
2018-07-02,96.46124267578125
2018-07-03,96.32994842529297
2018-07-05,96.98639678955078
2018-07-06,97.14466857910156
2018-07-09,97.39085388183594
2018-07-10,99.34268951416016
2018-07-11,99.8614501953125
2018-07-12,100.14279174804688
2018-07-13,101.06597900390625
2018-07-16,100.56481170654297
2018-07-17,100.28345489501953
2018-07-18,99.81748962402344
2018-07-19,101.10112762451172
2018-07-20,100.63514709472656
2018-07-23,101.01321411132812
2018-07-24,92.68701934814453
2018-07-25,94.65647888183594
2018-07-26,94.37511444091797
2018-07-27,93.83001708984375
2018-07-30,94.09375762939453
2018-07-31,94.70922088623047
2018-08-01,94.0234603881836
2018-08-02,95.4126205444336
2018-08-03,95.69395446777344
2018-08-06,95.28952026367188
2018-08-07,95.69395446777344
2018-08-08,95.01696014404297
2018-08-09,95.30709838867188
2018-08-10,95.42138671875
2018-08-13,95.32466125488281
2018-08-14,95.52690124511719
2018-08-15,95.28072357177734
2018-08-16,96.30941009521484
2018-08-17,97.97991943359375
2018-08-20,97.89198303222656
2018-08-21,97.26775360107422
2018-08-22,97.33807373046875
2018-08-23,97.41720581054688
2018-08-24,97.1622314453125
2018-08-27,97.05674743652344
2018-08-28,97.21499633789062
2018-08-29,97.46115112304688
2018-08-30,96.82814025878906
2018-08-31,96.69627380371094
2018-09-04,96.12477111816406
2018-09-05,96.23027801513672
2018-09-06,96.5116195678711
2018-09-07,96.14234924316406
2018-09-10,95.58844757080078
2018-09-11,95.27193450927734
2018-09-12,94.86750030517578
2018-09-13,95.10487365722656
2018-09-14,95.1224594116211
2018-09-17,94.63008880615234
2018-09-18,94.26962280273438
2018-09-19,94.54218292236328
2018-09-20,94.89388275146484
2018-09-21,94.61251068115234
2018-09-24,94.59491729736328
2018-09-25,94.59491729736328
2018-09-26,94.49822235107422
2018-09-27,94.29598999023438
2018-09-28,94.87627410888672
2018-10-01,95.28952026367188
2018-10-02,94.6652603149414
2018-10-03,93.40800476074219
2018-10-04,91.32323455810547
2018-10-05,91.27906799316406
2018-10-08,90.9698715209961
2018-10-09,91.51757049560547
2018-10-10,91.3320541381836
2018-10-11,88.72611236572266
2018-10-12,88.5582504272461
2018-10-15,88.30209350585938
2018-10-16,90.31616973876953
2018-10-17,90.43984985351562
2018-10-18,90.43984985351562
2018-10-19,90.54585266113281
2018-10-22,89.69781494140625
2018-10-23,84.11488342285156
2018-10-24,80.79340362548828
2018-10-25,81.17325592041016
2018-10-26,80.8022232055664
2018-10-29,81.12024688720703
2018-10-30,82.03013610839844
2018-10-31,83.13433837890625
2018-11-01,82.68382263183594
2018-11-02,82.48948669433594
2018-11-05,83.08133697509766
2018-11-06,84.34455871582031
2018-11-07,86.17315673828125
2018-11-08,86.39399719238281
2018-11-09,85.97882080078125
2018-11-12,84.86575317382812
2018-11-13,83.95587921142578
2018-11-14,83.66436767578125
2018-11-15,84.55656433105469
2018-11-16,84.6714096069336
2018-11-19,83.26685333251953
2018-11-20,83.60253143310547
2018-11-21,82.33931732177734
2018-11-23,83.09016418457031
2018-11-26,83.77039337158203
2018-11-27,83.62020874023438
2018-11-28,85.62545776367188
2018-11-29,77.6839370727539
2018-11-30,78.24046325683594
2018-12-03,80.21038818359375
2018-12-04,79.27399444580078
2018-12-06,78.47015380859375
2018-12-07,77.34823608398438
2018-12-10,77.2599105834961
2018-12-11,77.82526397705078
2018-12-12,77.9842758178711
2018-12-13,78.03726959228516
2018-12-14,75.51081848144531
2018-12-17,75.40483856201172
2018-12-18,73.86774444580078
2018-12-19,74.27408599853516
2018-12-20,72.48966217041016
2018-12-21,72.17167663574219
2018-12-24,70.44908905029297
2018-12-26,72.68403625488281
2018-12-27,72.87836456298828
2018-12-28,72.44551849365234
2018-12-31,73.55856323242188
2019-01-02,72.58684539794922
2019-01-03,71.27063751220703
2019-01-04,73.06385803222656
2019-01-07,73.00203704833984
2019-01-08,74.40660858154297
2019-01-09,74.59211730957031
2019-01-10,74.84830474853516
2019-01-11,75.1133041381836
2019-01-14,74.20662689208984
2019-01-15,75.58442687988281
2019-01-16,74.9088363647461
2019-01-17,75.64665985107422
2019-01-18,77.37114715576172
2019-01-22,76.60667419433594
2019-01-23,76.72224426269531
2019-01-24,76.09110260009766
2019-01-25,75.9222183227539
2019-01-28,75.99336242675781
2019-01-29,76.58003234863281
2019-01-30,77.26448059082031
2019-01-31,77.64669799804688
2019-02-01,77.94005584716797
2019-02-04,78.16226959228516
2019-02-05,77.77116394042969
2019-02-06,77.92228698730469
2019-02-07,79.7712173461914
2019-02-08,79.19342803955078
2019-02-11,78.44672393798828
2019-02-12,79.34455871582031
2019-02-13,79.89566040039062
2019-02-14,76.00222778320312
2019-02-15,78.05562591552734
2019-02-19,78.26896667480469
2019-02-20,79.0600814819336
2019-02-21,78.05562591552734
2019-02-22,78.04673767089844
2019-02-25,77.5044937133789
2019-02-26,77.28226470947266
2019-02-27,76.49112701416016
2019-02-28,76.9355697631836
2019-03-01,76.8111572265625
2019-03-04,76.19779205322266
2019-03-05,75.64665985107422
2019-03-06,74.0821533203125
2019-03-07,73.98438262939453
2019-03-08,74.99775695800781
2019-03-11,75.94889831542969
2019-03-12,77.16670227050781
2019-03-13,78.50008392333984
2019-03-14,78.1356201171875
2019-03-15,78.62451171875
2019-03-18,78.84674835205078
2019-03-19,79.47789001464844
2019-03-20,78.78450012207031
2019-03-21,79.66455841064453
2019-03-22,79.32677459716797
2019-03-25,78.62451171875
2019-03-26,78.81119537353516
2019-03-27,78.67786407470703
2019-03-28,79.15788269042969
2019-03-29,79.93122863769531
2019-04-01,80.12677764892578
2019-04-02,80.82013702392578
2019-04-03,80.50902557373047
2019-04-04,80.9090347290039
2019-04-05,81.15938568115234
2019-04-08,80.90011596679688
2019-04-09,80.42621612548828
2019-04-10,80.80175018310547
2019-04-11,80.22056579589844
2019-04-12,80.36361694335938
2019-04-15,81.35608673095703
2019-04-16,79.65727233886719
2019-04-17,76.62618255615234
2019-04-18,76.67090606689453
2019-04-22,76.16124725341797
2019-04-23,83.22481536865234
2019-04-24,84.72694396972656
2019-04-25,84.26200866699219
2019-04-26,85.24551391601562
2019-04-29,86.01445770263672
2019-04-30,86.1753921508789
2019-05-01,86.05023956298828
2019-05-02,87.7669448852539
2019-05-03,88.33023071289062
2019-05-06,88.2140121459961
2019-05-07,87.32881164550781
2019-05-08,87.58811950683594
2019-05-09,88.28553771972656
2019-05-10,88.67001342773438
2019-05-13,86.80130767822266
2019-05-14,86.5062255859375
2019-05-15,87.06952667236328
2019-05-16,86.1843490600586
2019-05-17,86.93541717529297
2019-05-20,86.80130767822266
2019-05-21,87.41824340820312
2019-05-22,87.28411865234375
2019-05-23,87.30200958251953
2019-05-24,87.65963745117188
2019-05-28,86.81918334960938
2019-05-29,86.55986785888672
2019-05-30,85.83565521240234
2019-05-31,85.75517272949219
2019-06-03,85.97869873046875
2019-06-04,86.91752624511719
2019-06-05,87.40034484863281
2019-06-06,88.29448699951172
2019-06-07,88.82199096679688
2019-06-10,89.1170654296875
2019-06-11,88.44647979736328
2019-06-12,88.96505737304688
2019-06-13,90.18109130859375
2019-06-14,90.33306884765625
2019-06-17,91.14671325683594
2019-06-18,89.92176818847656
2019-06-19,91.12882995605469
2019-06-20,89.71614074707031
2019-06-21,90.55661010742188
2019-06-24,90.21683502197266
2019-06-25,90.33306884765625
2019-06-26,89.16177368164062
2019-06-27,89.88600158691406
2019-06-28,91.0304946899414
2019-07-01,91.60271453857422
2019-07-02,92.30014038085938
2019-07-03,92.9617919921875
2019-07-05,92.8000259399414
2019-07-08,92.09005737304688
2019-07-09,91.6766586303711
2019-07-10,92.1349868774414
2019-07-11,93.01570129394531
2019-07-12,92.54837799072266
2019-07-15,90.8768081665039
2019-07-16,91.19134521484375
2019-07-17,90.0140380859375
2019-07-18,90.6521224975586
2019-07-19,89.22319030761719
2019-07-22,88.1447525024414
2019-07-23,92.9078598022461
2019-07-24,92.88990020751953
2019-07-25,91.86538696289062
2019-07-26,91.0206069946289
2019-07-29,92.11699676513672
2019-07-30,93.15052795410156
2019-07-31,91.73957824707031
2019-08-01,90.9936294555664
2019-08-02,90.1758041381836
2019-08-05,87.93803405761719
2019-08-06,88.89964294433594
2019-08-07,89.8432846069336
2019-08-08,90.97566986083984
2019-08-09,90.53530883789062
2019-08-12,90.13086700439453
2019-08-13,91.21830749511719
2019-08-14,89.44786071777344
2019-08-15,89.77139282226562
2019-08-16,90.40946960449219
2019-08-19,91.73957824707031
2019-08-20,91.16439056396484
2019-08-21,92.70117950439453
2019-08-22,92.22486114501953
2019-08-23,91.30816650390625
2019-08-26,91.04755401611328
2019-08-27,90.28366088867188
2019-08-28,90.70604705810547
2019-08-29,91.9822006225586
2019-08-30,92.00017547607422
2019-09-03,91.91928100585938
2019-09-04,92.3237075805664
2019-09-05,92.3147201538086
2019-09-06,93.65379333496094
2019-09-09,94.37275695800781
2019-09-10,93.95935821533203
2019-09-11,93.40216827392578
2019-09-12,94.33677673339844
2019-09-13,93.82455444335938
2019-09-16,94.96588134765625
2019-09-17,95.48712921142578
2019-09-18,95.46017456054688
2019-09-19,95.01085662841797
2019-09-20,96.53861236572266
2019-09-23,95.99940490722656
2019-09-24,95.63095092773438
2019-09-25,94.95691680908203
2019-09-26,95.67586517333984
2019-09-27,94.80412292480469
2019-09-30,96.1881332397461
2019-10-01,95.55004119873047
2019-10-02,94.66934204101562
2019-10-03,93.449951171875
2019-10-04,94.61512756347656
2019-10-07,94.54287719726562
2019-10-08,92.25765228271484
2019-10-09,93.26024627685547
2019-10-10,93.0344467163086
2019-10-11,93.50411987304688
2019-10-14,93.6938247680664
2019-10-15,94.6693344116211
2019-10-16,95.58161163330078
2019-10-17,94.5970687866211
2019-10-18,92.72734069824219
2019-10-21,92.38410949707031
2019-10-22,91.00214385986328
2019-10-23,92.96217346191406
2019-10-24,90.58663940429688
2019-10-25,90.89375305175781
2019-10-28,90.67697143554688
2019-10-29,91.19182586669922
2019-10-30,91.8782958984375
2019-10-31,91.45376586914062
2019-11-01,91.76084899902344
2019-11-04,91.35440826416016
2019-11-05,91.06536102294922
2019-11-06,91.32731628417969
2019-11-07,91.77893829345703
2019-11-08,91.74281311035156
2019-11-11,91.06536102294922
2019-11-12,92.0589370727539
2019-11-13,92.42927551269531
2019-11-14,92.85381317138672
2019-11-15,94.13639831542969
2019-11-18,93.91963195800781
2019-11-19,94.37126159667969
2019-11-20,94.7325668334961
2019-11-21,94.7054443359375
2019-11-22,95.66290283203125
2019-11-25,96.22290802001953
2019-11-26,97.03583526611328
2019-11-27,96.76486206054688
2019-11-29,96.240966796875
2019-12-02,96.19580841064453
2019-12-03,95.39192199707031
2019-12-04,96.0151596069336
2019-12-05,95.87968444824219
2019-12-06,96.57518768310547
2019-12-09,95.0487060546875
2019-12-10,94.7867431640625
2019-12-11,94.5970687866211
2019-12-12,95.12996673583984
2019-12-13,95.02159118652344
2019-12-16,95.90679168701172
2019-12-17,96.421630859375
2019-12-18,96.8371353149414
2019-12-19,97.5416488647461
2019-12-20,96.75581359863281
2019-12-23,96.88228607177734
2019-12-24,96.84615325927734
2019-12-26,96.1867904663086
2019-12-27,96.51193237304688
2019-12-30,96.0603256225586
2019-12-31,96.45774841308594
2020-01-02,95.50032043457031
2020-01-03,94.94029998779297
2020-01-06,95.45513153076172
2020-01-07,94.36221313476562
2020-01-08,94.75061798095703
2020-01-09,95.91582489013672
2020-01-10,96.51193237304688
2020-01-13,96.72981262207031
2020-01-14,96.67534637451172
2020-01-15,96.8841552734375
2020-01-16,97.22905731201172
2020-01-17,97.18367767333984
2020-01-21,97.43783569335938
2020-01-22,98.52716827392578
2020-01-23,98.02789306640625
2020-01-24,97.84634399414062
2020-01-27,99.37135314941406
2020-01-28,100.59681701660156
2020-01-29,100.46066284179688
2020-01-30,101.66796112060547
2020-01-31,100.46066284179688
2020-02-03,101.51364135742188
2020-02-04,100.9962387084961
2020-02-05,101.64981842041016
2020-02-06,101.38656616210938
2020-02-07,101.16871643066406
2020-02-10,101.32303619384766
2020-02-11,101.98567199707031
2020-02-12,100.89637756347656
2020-02-13,101.81322479248047
2020-02-14,102.43955993652344
2020-02-18,102.20352935791016
2020-02-19,103.0114517211914
2020-02-20,102.43049621582031
2020-02-21,102.7118911743164
2020-02-24,101.97660064697266
2020-02-25,100.21556854248047
2020-02-26,99.78893280029297
2020-02-27,100.73299407958984
2020-02-28,96.27593231201172
2020-03-02,101.76781463623047
2020-03-03,98.62699127197266
2020-03-04,104.82694244384766
2020-03-05,105.00849151611328
2020-03-06,101.68610382080078
2020-03-09,99.70723724365234
2020-03-10,96.53009796142578
2020-03-11,90.52986907958984
2020-03-12,82.06965637207031
2020-03-13,87.84293365478516
2020-03-16,78.4205093383789
2020-03-17,78.25709533691406
2020-03-18,70.31427764892578
2020-03-19,71.99363708496094
2020-03-20,68.29908752441406
2020-03-23,68.20831298828125
2020-03-24,71.9664077758789
2020-03-25,71.73036193847656
2020-03-26,80.76248931884766
2020-03-27,75.41585540771484
2020-03-30,75.39769744873047
2020-03-31,72.8923110961914
2020-04-01,71.5034408569336
2020-04-02,70.30520629882812
2020-04-03,66.57434844970703
2020-04-06,71.9804458618164
2020-04-07,76.29798889160156
2020-04-08,80.35025024414062
2020-04-09,82.11569213867188
2020-04-13,79.06047058105469
2020-04-14,82.41755676269531
2020-04-15,81.45709991455078
2020-04-16,83.01213836669922
2020-04-17,87.2656478881836
2020-04-20,86.92718505859375
2020-04-21,86.40579986572266
2020-04-22,91.0892333984375
2020-04-23,92.07716369628906
2020-04-24,97.52897644042969
2020-04-27,106.12747955322266
2020-04-28,102.36792755126953
2020-04-29,103.86808776855469
2020-04-30,100.72138977050781
2020-05-01,99.53224182128906
2020-05-04,98.13270568847656
2020-05-05,99.07489013671875
2020-05-06,98.25161743164062
2020-05-07,98.20587921142578
2020-05-08,102.6514892578125
2020-05-11,101.47146606445312
2020-05-12,98.62666320800781
2020-05-13,98.0229263305664
2020-05-14,101.05071258544922
2020-05-15,101.60868835449219
2020-05-18,99.74261474609375
2020-05-19,100.82201385498047
2020-05-20,104.24312591552734
2020-05-21,103.35581970214844
2020-05-22,103.20945739746094
2020-05-26,103.13629150390625
2020-05-27,105.68840789794922
2020-05-28,108.00270080566406
2020-05-29,108.19476318359375
2020-06-01,108.34114074707031
2020-06-02,112.15557861328125
2020-06-03,109.31075286865234
2020-06-04,109.33817291259766
2020-06-05,107.11538696289062
2020-06-08,106.8409652709961
2020-06-09,106.78607940673828
2020-06-10,104.56327056884766
2020-06-11,101.47146606445312
2020-06-12,101.16960144042969
2020-06-15,103.16374206542969
2020-06-16,104.16079711914062
2020-06-17,104.00529479980469
2020-06-18,101.6178207397461
2020-06-19,99.03827667236328
2020-06-22,100.53844451904297
2020-06-23,97.8399887084961
2020-06-24,95.63549041748047
2020-06-25,99.06571960449219
2020-06-26,100.82201385498047
2020-06-29,101.00497436523438
2020-06-30,104.24312591552734
2020-07-01,104.3254623413086
2020-07-02,106.14575958251953
2020-07-06,108.27710723876953
2020-07-07,107.81755065917969
2020-07-08,108.37820434570312
2020-07-09,106.4756851196289
2020-07-10,107.3672103881836
2020-07-13,109.49948120117188
2020-07-14,112.78060913085938
2020-07-15,112.34864044189453
2020-07-16,113.67211151123047
2020-07-17,114.98639678955078
2020-07-20,116.6315689086914
2020-07-21,118.20320129394531
2020-07-22,119.26014709472656
2020-07-23,117.2749252319336
2020-07-24,114.87611389160156
2020-07-27,114.00298309326172
2020-07-28,113.46994018554688
2020-07-29,115.98820495605469
2020-07-30,116.50289916992188
2020-07-31,116.78781127929688
2020-08-03,119.48990631103516
2020-08-04,117.73448181152344
2020-08-05,116.77861785888672
2020-08-06,114.43496704101562
2020-08-07,115.07830047607422
2020-08-10,111.42955017089844
2020-08-11,110.41854858398438
2020-08-12,111.34683990478516
2020-08-13,111.89828491210938
2020-08-14,110.29908752441406
2020-08-17,110.2898941040039
2020-08-18,110.2898941040039
2020-08-19,108.1392593383789
2020-08-20,108.36902618408203
2020-08-21,108.29548645019531
2020-08-24,108.08409881591797
2020-08-25,108.75502014160156
2020-08-26,108.75502014160156
2020-08-27,101.10826110839844
2020-08-28,101.78836059570312
2020-08-31,102.23872375488281
2020-09-01,100.77738952636719
2020-09-02,101.73323059082031
2020-09-03,99.86751556396484
2020-09-04,100.07888793945312
2020-09-08,98.7094497680664
2020-09-09,98.38776397705078
2020-09-10,101.5586166381836
2020-09-11,101.40237426757812
2020-09-14,103.5989761352539
2020-09-15,104.39855194091797
2020-09-16,105.28089904785156
2020-09-17,103.47949981689453
2020-09-18,104.65592193603516
2020-09-21,108.589599609375
2020-09-22,105.90587615966797
2020-09-23,102.31224060058594
2020-09-24,100.35462188720703
2020-09-25,102.6614990234375
2020-09-28,104.66510772705078
2020-09-29,104.45372772216797
2020-09-30,105.22575378417969
2020-10-01,103.58057403564453
2020-10-02,104.65592193603516
2020-10-05,106.57704162597656
2020-10-06,107.33441925048828
2020-10-07,107.55609130859375
2020-10-08,107.39908599853516
2020-10-09,107.75928497314453
2020-10-12,107.75928497314453
2020-10-13,108.19338989257812
2020-10-14,108.6367416381836
2020-10-15,109.11702728271484
2020-10-16,111.01968383789062
2020-10-19,111.6015625
2020-10-20,113.9013900756836
2020-10-21,113.44881439208984
2020-10-22,116.69075775146484
2020-10-23,117.42042541503906
2020-10-26,114.82502746582031
2020-10-27,117.43887329101562
2020-10-28,115.42536926269531
2020-10-29,113.57813262939453
2020-10-30,112.8115234375
2020-11-02,115.30530548095703
2020-11-03,116.8385238647461
2020-11-04,116.15504455566406
2020-11-05,118.27014923095703
2020-11-06,117.21721649169922
2020-11-09,111.1305160522461
2020-11-10,111.49073791503906
2020-11-11,113.84599304199219
2020-11-12,112.09109497070312
2020-11-13,112.2388687133789
2020-11-16,113.51347351074219
2020-11-17,114.47404479980469
2020-11-18,112.93157958984375
2020-11-19,113.43034362792969
2020-11-20,115.27759552001953
2020-11-23,116.0165023803711
2020-11-24,116.37671661376953
2020-11-25,114.83425903320312
2020-11-27,115.26835632324219
2020-11-30,114.51099395751953
2020-12-01,116.08116149902344
2020-12-02,114.88043975830078
2020-12-03,113.43958282470703
2020-12-04,113.87370300292969
2020-12-07,113.51347351074219
2020-12-08,114.61258697509766
2020-12-09,114.68646240234375
2020-12-10,115.88719177246094
2020-12-11,112.73762512207031
2020-12-14,113.7536392211914
2020-12-15,114.99127197265625
2020-12-16,111.7401123046875
2020-12-17,111.4999771118164
2020-12-18,111.16746520996094
2020-12-21,111.6108169555664
2020-12-22,111.94331359863281
2020-12-23,111.6015625
2020-12-24,111.04739379882812
2020-12-28,109.44953918457031
2020-12-29,109.35717010498047
2020-12-30,109.2925033569336
2020-12-31,110.068359375
2021-01-04,111.86942291259766
2021-01-05,112.44207763671875
2021-01-06,116.10887145996094
2021-01-07,114.47404479980469
2021-01-08,113.57813262939453
2021-01-11,114.18771362304688
2021-01-12,116.57991027832031
2021-01-13,115.86873626708984
2021-01-14,115.42536926269531
2021-01-15,114.88968658447266
2021-01-19,116.89373779296875
2021-01-20,118.16482543945312
2021-01-21,116.14221954345703
2021-01-22,115.47418975830078
2021-01-25,115.9473648071289
2021-01-26,116.89373779296875
2021-01-27,116.08655548095703
2021-01-28,114.7876205444336
2021-01-29,119.82556915283203
2021-02-01,123.71307373046875
2021-02-02,121.5327377319336
2021-02-03,117.738037109375
2021-02-04,113.1825180053711
2021-02-05,112.99697875976562
2021-02-08,112.85780334472656
2021-02-09,112.99697875976562
2021-02-10,114.62989044189453
2021-02-11,116.03087615966797
2021-02-12,116.92156219482422
2021-02-16,113.26603698730469
2021-02-17,113.0526351928711
2021-02-18,113.0526351928711
2021-02-19,110.62178802490234
2021-02-22,107.81983184814453
2021-02-23,109.00740051269531
2021-02-24,107.3837661743164
2021-02-25,106.35389709472656
2021-02-26,107.24459838867188
2021-03-01,108.15384674072266
2021-03-02,110.00017547607422
2021-03-03,108.44145965576172
2021-03-04,108.81258392333984
2021-03-05,109.44349670410156
2021-03-08,112.34749603271484
2021-03-09,111.22486877441406
2021-03-10,108.43217468261719
2021-03-11,113.06190490722656
2021-03-12,113.07120513916016
2021-03-15,114.45359802246094
2021-03-16,113.82270050048828
2021-03-17,114.23092651367188
2021-03-18,115.28863525390625
2021-03-19,116.2349853515625
2021-03-22,116.81951141357422
2021-03-23,116.17003631591797
2021-03-24,117.728759765625
2021-03-25,117.96997833251953
2021-03-26,119.90908813476562
2021-03-29,118.79571533203125
2021-03-30,119.21324920654297
2021-03-31,119.07406616210938
2021-04-01,120.09464263916016
2021-04-05,120.7348403930664
2021-04-06,119.61613464355469
2021-04-07,119.08474731445312
2021-04-08,118.07793426513672
2021-04-09,118.10590362548828
2021-04-12,120.12886047363281
2021-04-13,119.69071197509766
2021-04-14,118.71185302734375
2021-04-15,120.39920043945312
2021-04-16,121.29418182373047
2021-04-19,122.2077865600586
2021-04-20,120.60430145263672
2021-04-21,121.21027374267578
2021-04-22,124.6316146850586
2021-04-23,122.31965637207031
2021-04-26,123.30781555175781
2021-04-27,123.33578491210938
2021-04-28,122.75777435302734
2021-04-29,122.55271911621094
2021-04-30,122.94425964355469
2021-05-03,123.71802520751953
2021-05-04,127.14866638183594
2021-05-05,127.31645202636719
2021-05-06,129.0131378173828
2021-05-07,129.53518676757812
2021-05-10,131.89376831054688
2021-05-11,128.50975036621094
2021-05-12,126.79440307617188
2021-05-13,128.15548706054688
2021-05-14,126.2443618774414
2021-05-17,123.06543731689453
2021-05-18,122.11454010009766
2021-05-19,121.83486938476562
2021-05-20,122.54338836669922
2021-05-21,122.43150329589844
2021-05-24,121.6297836303711
2021-05-25,121.9840316772461
2021-05-26,123.66206359863281
2021-05-27,123.57816314697266
2021-05-28,122.74848175048828
2021-06-01,118.64659118652344
2021-06-02,118.88898468017578
