,NTAP
2014-07-08,28.345630645751953
2014-07-09,28.160419464111328
2014-07-10,28.27617073059082
2014-07-11,28.654315948486328
2014-07-14,28.075519561767578
2014-07-15,28.307035446166992
2014-07-16,28.461381912231445
2014-07-17,28.32246971130371
2014-07-18,28.49225616455078
2014-07-21,28.623455047607422
2014-07-22,29.140504837036133
2014-07-23,29.271697998046875
2014-07-24,29.4183292388916
2014-07-25,29.426042556762695
2014-07-28,29.750171661376953
2014-07-29,29.7733211517334
2014-07-30,30.19005584716797
2014-07-31,29.97397232055664
2014-08-01,29.742462158203125
2014-08-04,29.912229537963867
2014-08-05,29.835060119628906
2014-08-06,29.943103790283203
2014-08-07,29.665292739868164
2014-08-08,30.09744644165039
2014-08-11,30.344396591186523
2014-08-12,30.32125473022461
2014-08-13,30.32895851135254
2014-08-14,31.910999298095703
2014-08-15,31.91872787475586
2014-08-18,31.72579574584961
2014-08-19,31.509716033935547
2014-08-20,31.617752075195312
2014-08-21,31.579164505004883
2014-08-22,31.640920639038086
2014-08-25,31.78753662109375
2014-08-26,31.96502685546875
2014-08-27,32.07307434082031
2014-08-28,32.404930114746094
2014-08-29,32.536102294921875
2014-09-02,32.44350814819336
2014-09-03,32.489810943603516
2014-09-04,32.343177795410156
2014-09-05,32.57469177246094
2014-09-08,32.536102294921875
2014-09-09,32.44350814819336
2014-09-10,32.52839279174805
2014-09-11,32.77535629272461
2014-09-12,32.79850387573242
2014-09-15,33.08403778076172
2014-09-16,33.16122055053711
2014-09-17,33.22294235229492
2014-09-18,33.493064880371094
2014-09-19,33.18436813354492
2014-09-22,33.18436813354492
2014-09-23,33.23839569091797
2014-09-24,33.47763442993164
2014-09-25,32.5438346862793
2014-09-26,32.5438346862793
2014-09-29,32.752197265625
2014-09-30,33.15349197387695
2014-10-01,31.895570755004883
2014-10-02,31.934167861938477
2014-10-03,32.08079528808594
2014-10-06,31.633203506469727
2014-10-07,30.753414154052734
2014-10-08,31.18351173400879
2014-10-09,30.664295196533203
2014-10-10,30.152849197387695
2014-10-13,29.618135452270508
2014-10-14,29.85837173461914
2014-10-15,30.075345993041992
2014-10-16,29.75762939453125
2014-10-17,30.083099365234375
2014-10-20,29.866125106811523
2014-10-21,30.431812286376953
2014-10-22,30.734046936035156
2014-10-23,31.229995727539062
2014-10-24,31.555482864379883
2014-10-27,31.423736572265625
2014-10-28,32.15993881225586
2014-10-29,32.06694030761719
2014-10-30,32.632652282714844
2014-10-31,33.16734313964844
2014-11-03,33.3765869140625
2014-11-04,33.33783721923828
2014-11-05,33.47734069824219
2014-11-06,33.45408630371094
2014-11-07,32.77988052368164
2014-11-10,32.66363525390625
2014-11-11,32.75664520263672
2014-11-12,32.78761672973633
2014-11-13,31.842222213745117
2014-11-14,32.75664520263672
2014-11-17,32.72563171386719
2014-11-18,32.462162017822266
2014-11-19,32.40016555786133
2014-11-20,32.7023811340332
2014-11-21,32.78761672973633
2014-11-24,33.03561019897461
2014-11-25,33.384334564208984
2014-11-26,33.08986282348633
2014-11-28,32.97361755371094
2014-12-01,32.53190612792969
2014-12-02,32.562904357910156
2014-12-03,33.43083190917969
2014-12-04,33.547080993652344
2014-12-05,33.64006805419922
2014-12-08,33.02785873413086
2014-12-09,33.1053581237793
2014-12-10,32.462162017822266
2014-12-11,32.69465255737305
2014-12-12,31.539987564086914
2014-12-15,31.539987564086914
2014-12-16,31.501237869262695
2014-12-17,31.656211853027344
2014-12-18,33.1053581237793
2014-12-19,33.275848388671875
2014-12-22,33.275848388671875
2014-12-23,33.19835662841797
2014-12-24,33.17510223388672
2014-12-26,32.97361755371094
2014-12-29,32.539649963378906
2014-12-30,32.20642852783203
2014-12-31,32.121192932128906
2015-01-02,32.128944396972656
2015-01-05,31.036273956298828
2015-01-06,30.757295608520508
2015-01-07,30.91681480407715
2015-01-08,31.55491828918457
2015-01-09,31.632740020751953
2015-01-12,31.025760650634766
2015-01-13,30.597761154174805
2015-01-14,30.263154983520508
2015-01-15,29.92854118347168
2015-01-16,30.15420913696289
2015-01-20,29.98301887512207
2015-01-21,29.967458724975586
2015-01-22,30.862354278564453
2015-01-23,30.722278594970703
2015-01-26,30.270933151245117
2015-01-27,29.62505531311035
2015-01-28,29.578353881835938
2015-01-29,29.617271423339844
2015-01-30,29.414947509765625
2015-02-02,29.796245574951172
2015-02-03,30.55107879638672
2015-02-04,30.286502838134766
2015-02-05,30.185335159301758
2015-02-06,30.24759864807129
2015-02-09,30.23203468322754
2015-02-10,30.69114112854004
2015-02-11,30.96351432800293
2015-02-12,28.714588165283203
2015-02-13,29.741779327392578
2015-02-17,29.407167434692383
2015-02-18,29.414947509765625
2015-02-19,29.45384979248047
2015-02-20,29.726213455200195
2015-02-23,29.967458724975586
2015-02-24,30.01414680480957
2015-02-25,30.053041458129883
2015-02-26,30.07639503479004
2015-02-27,30.07639503479004
2015-03-02,30.021928787231445
2015-03-03,29.593929290771484
2015-03-04,29.414947509765625
2015-03-05,29.998580932617188
2015-03-06,29.726213455200195
2015-03-09,29.91298484802246
2015-03-10,29.52388572692871
2015-03-11,29.430513381958008
2015-03-12,29.11146354675293
2015-03-13,28.652332305908203
2015-03-16,28.916921615600586
2015-03-17,28.621204376220703
2015-03-18,29.025859832763672
2015-03-19,28.5589599609375
2015-03-20,29.041423797607422
2015-03-23,28.512264251708984
2015-03-24,27.89750862121582
2015-03-25,27.811912536621094
2015-03-26,27.664051055908203
2015-03-27,27.313880920410156
2015-03-30,27.531768798828125
2015-03-31,27.59402847290039
2015-04-01,27.446163177490234
2015-04-02,27.726314544677734
2015-04-06,28.03758430480957
2015-04-07,27.866390228271484
2015-04-08,28.003189086914062
2015-04-09,27.940654754638672
2015-04-10,27.729572296142578
2015-04-13,27.68266487121582
2015-04-14,28.042287826538086
2015-04-15,28.714616775512695
2015-04-16,28.425350189208984
2015-04-17,28.120458602905273
2015-04-20,28.136093139648438
2015-04-21,28.14390754699707
2015-04-22,28.25335693359375
2015-04-23,28.370637893676758
2015-04-24,28.237720489501953
2015-04-27,28.433164596557617
2015-04-28,28.612974166870117
2015-04-29,28.76933479309082
2015-04-30,28.339353561401367
2015-05-01,28.68334197998047
2015-05-04,28.698972702026367
2015-05-05,28.073551177978516
2015-05-06,27.667030334472656
2015-05-07,27.8077449798584
2015-05-08,27.870283126831055
2015-05-11,27.330869674682617
2015-05-12,27.252687454223633
2015-05-13,27.59667205810547
2015-05-14,28.112642288208008
2015-05-15,27.674850463867188
2015-05-18,27.205781936645508
2015-05-19,27.635751724243164
2015-05-20,27.620136260986328
2015-05-21,24.837005615234375
2015-05-22,25.908029556274414
2015-05-26,25.454607009887695
2015-05-27,25.81422233581543
2015-05-28,26.001848220825195
2015-05-29,26.111295700073242
2015-06-01,25.923669815063477
2015-06-02,26.06438636779785
2015-06-03,25.986215591430664
2015-06-04,26.478729248046875
2015-06-05,26.53345489501953
2015-06-08,25.923669815063477
2015-06-09,25.87677001953125
2015-06-10,26.220745086669922
2015-06-11,26.3301944732666
2015-06-12,26.173843383789062
2015-06-15,26.228559494018555
2015-06-16,26.228559494018555
2015-06-17,26.40837287902832
2015-06-18,26.400556564331055
2015-06-19,26.525636672973633
2015-06-22,26.885250091552734
2015-06-23,27.010337829589844
2015-06-24,25.939311981201172
2015-06-25,25.524965286254883
2015-06-26,25.298261642456055
2015-06-29,24.766639709472656
2015-06-30,24.672826766967773
2015-07-01,24.69628143310547
2015-07-02,24.62592124938965
2015-07-06,24.469572067260742
2015-07-07,24.704097747802734
2015-07-08,24.059370040893555
2015-07-09,23.862817764282227
2015-07-10,24.059370040893555
2015-07-13,24.30311393737793
2015-07-14,24.287382125854492
2015-07-15,24.48395538330078
2015-07-16,24.54685401916504
2015-07-17,24.48395538330078
2015-07-20,24.32670021057129
2015-07-21,24.287382125854492
2015-07-22,24.491811752319336
2015-07-23,24.688371658325195
2015-07-24,24.45250129699707
2015-07-27,24.21661949157715
2015-07-28,24.334562301635742
2015-07-29,24.342422485351562
2015-07-30,24.822038650512695
2015-07-31,24.491811752319336
2015-08-03,24.13014030456543
2015-08-04,24.04364776611328
2015-08-05,24.27165985107422
2015-08-06,24.13014030456543
2015-08-07,23.996469497680664
2015-08-10,24.767000198364258
2015-08-11,24.145856857299805
2015-08-12,24.36601448059082
2015-08-13,24.07509994506836
2015-08-14,24.177303314208984
2015-08-17,24.0122013092041
2015-08-18,23.80777359008789
2015-08-19,23.41464614868164
2015-08-20,24.200899124145508
2015-08-21,23.752735137939453
2015-08-24,23.485408782958984
2015-08-25,22.85640525817871
2015-08-26,24.04364776611328
2015-08-27,24.68051528930664
2015-08-28,24.861358642578125
2015-08-31,25.12867546081543
2015-09-01,24.342422485351562
2015-09-02,24.586164474487305
2015-09-03,24.523263931274414
2015-09-04,24.03577995300293
2015-09-08,24.75914192199707
2015-09-09,24.468223571777344
2015-09-10,24.65692710876465
2015-09-11,24.82990837097168
2015-09-14,24.48395538330078
2015-09-15,25.309513092041016
2015-09-16,25.443191528320312
2015-09-17,25.325237274169922
2015-09-18,24.65692710876465
2015-09-21,24.54685401916504
2015-09-22,23.642662048339844
2015-09-23,23.35173988342285
2015-09-24,23.186630249023438
2015-09-25,23.249526977539062
2015-09-28,22.87999153137207
2015-09-29,22.762052536010742
2015-09-30,23.273122787475586
2015-10-01,22.990070343017578
2015-10-02,23.532583236694336
2015-10-05,24.287382125854492
2015-10-06,24.633338928222656
2015-10-07,24.93384552001953
2015-10-08,25.519025802612305
2015-10-09,26.222843170166016
2015-10-12,26.3889102935791
2015-10-13,26.436355590820312
2015-10-14,26.792217254638672
2015-10-15,26.713136672973633
2015-10-16,26.744766235351562
2015-10-19,26.63405990600586
2015-10-20,26.665687561035156
2015-10-21,26.412633895874023
2015-10-22,27.187612533569336
2015-10-23,27.416946411132812
2015-10-26,26.214937210083008
2015-10-27,26.381000518798828
2015-10-28,26.9345645904541
2015-10-29,26.697317123413086
2015-10-30,26.887109756469727
2015-11-02,27.187612533569336
2015-11-03,27.274600982666016
2015-11-04,26.744766235351562
2015-11-05,27.04527473449707
2015-11-06,27.203426361083984
2015-11-09,26.99782371520996
2015-11-10,26.357275009155273
2015-11-11,25.645557403564453
2015-11-12,25.178987503051758
2015-11-13,24.75986671447754
2015-11-16,24.902212142944336
2015-11-17,24.7519588470459
2015-11-18,24.546348571777344
2015-11-19,24.490995407104492
2015-11-20,24.554262161254883
2015-11-23,24.522621154785156
2015-11-24,24.459360122680664
2015-11-25,24.324922561645508
2015-11-27,24.269573211669922
2015-11-30,24.245845794677734
2015-12-01,24.490995407104492
2015-12-02,24.459360122680664
2015-12-03,24.404008865356445
2015-12-04,24.736143112182617
2015-12-07,24.93384552001953
2015-12-08,24.577983856201172
2015-12-09,23.818815231323242
2015-12-10,23.874174118041992
2015-12-11,22.980571746826172
2015-12-14,22.672161102294922
2015-12-15,22.593080520629883
2015-12-16,22.885677337646484
2015-12-17,22.37957000732422
2015-12-18,21.826005935668945
2015-12-21,21.826005935668945
2015-12-22,20.742618560791016
2015-12-23,20.971948623657227
2015-12-24,20.971948623657227
2015-12-28,21.01148796081543
2015-12-29,21.256629943847656
2015-12-30,21.24872589111328
2015-12-31,20.9798526763916
2016-01-04,20.57654571533203
2016-01-05,20.08625030517578
2016-01-06,19.664138793945312
2016-01-07,18.612842559814453
2016-01-08,18.318147659301758
2016-01-11,18.302223205566406
2016-01-12,17.99958038330078
2016-01-13,17.935861587524414
2016-01-14,18.493364334106445
2016-01-15,17.720823287963867
2016-01-19,17.083669662475586
2016-01-20,17.004024505615234
2016-01-21,17.004024505615234
2016-01-22,17.131458282470703
2016-01-25,16.900489807128906
2016-01-26,17.545604705810547
2016-01-27,16.9721736907959
2016-01-28,17.107563018798828
2016-01-29,17.46596336364746
2016-02-01,17.410207748413086
2016-02-02,17.171281814575195
2016-02-03,17.681001663208008
2016-02-04,17.983646392822266
2016-02-05,18.03143310546875
2016-02-08,17.800466537475586
2016-02-09,17.553569793701172
2016-02-10,17.824359893798828
2016-02-11,17.306673049926758
2016-02-12,17.434097290039062
2016-02-16,18.38983917236328
2016-02-17,18.756196975708008
2016-02-18,19.05884552001953
2016-02-19,19.62431526184082
2016-02-22,19.887142181396484
2016-02-23,19.36945915222168
2016-02-24,19.903066635131836
2016-02-25,19.616350173950195
2016-02-26,20.006610870361328
2016-02-29,19.78360366821289
2016-03-01,20.341115951538086
2016-03-02,20.460582733154297
2016-03-03,20.76323127746582
2016-03-04,20.707481384277344
2016-03-07,21.40038299560547
2016-03-08,20.66765594482422
2016-03-09,20.842872619628906
2016-03-10,20.970308303833008
2016-03-11,21.55170249938965
2016-03-14,21.19331169128418
2016-03-15,20.57208251953125
2016-03-16,20.93844223022461
2016-03-17,21.233129501342773
2016-03-18,21.695068359375
2016-03-21,21.336660385131836
2016-03-22,21.623380661010742
2016-03-23,21.010128021240234
2016-03-24,20.97826385498047
2016-03-28,21.089773178100586
2016-03-29,21.710996627807617
2016-03-30,21.233129501342773
2016-03-31,21.734891891479492
2016-04-01,21.480024337768555
2016-04-04,21.201271057128906
2016-04-05,21.209238052368164
2016-04-06,21.297441482543945
2016-04-07,20.623876571655273
2016-04-08,20.6960506439209
2016-04-11,20.944623947143555
2016-04-12,20.952640533447266
2016-04-13,21.409706115722656
2016-04-14,20.559728622436523
2016-04-15,20.142759323120117
2016-04-18,19.870128631591797
2016-04-19,19.59749412536621
2016-04-20,19.34090232849121
2016-04-21,19.3328857421875
2016-04-22,19.437122344970703
2016-04-25,19.661638259887695
2016-04-26,19.669660568237305
2016-04-27,19.830032348632812
2016-04-28,19.49325180053711
2016-04-29,18.956005096435547
2016-05-02,18.683372497558594
2016-05-03,18.442811965942383
2016-05-04,18.362625122070312
2016-05-05,18.298473358154297
2016-05-06,18.56308937072754
2016-05-09,18.450830459594727
2016-05-10,18.819686889648438
2016-05-11,18.707427978515625
2016-05-12,18.434789657592773
2016-05-13,18.474891662597656
2016-05-16,18.755538940429688
2016-05-17,18.91591453552246
2016-05-18,19.108362197875977
2016-05-19,18.7635555267334
2016-05-20,19.421085357666016
2016-05-23,19.797958374023438
2016-05-24,20.214929580688477
2016-05-25,20.4635009765625
2016-05-26,19.96634864807129
2016-05-27,20.295116424560547
2016-05-31,20.471527099609375
2016-06-01,20.1026668548584
2016-06-02,20.03851318359375
2016-06-03,19.998422622680664
2016-06-06,20.054555892944336
2016-06-07,20.078611373901367
2016-06-08,20.158798217773438
2016-06-09,19.96634864807129
2016-06-10,19.63758659362793
2016-06-13,19.533342361450195
2016-06-14,19.413063049316406
2016-06-15,19.5894718170166
2016-06-16,19.621551513671875
2016-06-17,19.93427848815918
2016-06-20,20.295116424560547
2016-06-21,20.303133010864258
2016-06-22,20.19889259338379
2016-06-23,20.86443519592285
2016-06-24,19.822011947631836
2016-06-27,18.410734176635742
2016-06-28,18.5871524810791
2016-06-29,19.621551513671875
2016-06-30,19.717771530151367
2016-07-01,19.477214813232422
2016-07-05,18.827709197998047
2016-07-06,18.93195152282715
2016-07-07,19.196561813354492
2016-07-08,19.67767906188965
2016-07-11,19.581457138061523
2016-07-12,20.174835205078125
2016-07-13,20.455488204956055
2016-07-14,20.431249618530273
2016-07-15,20.41509246826172
2016-07-18,20.64129638671875
2016-07-19,20.633224487304688
2016-07-20,20.924057006835938
2016-07-21,20.996767044067383
2016-07-22,21.384546279907227
2016-07-25,21.295682907104492
2016-07-26,21.48957061767578
2016-07-27,21.311838150024414
2016-07-28,21.30375862121582
2016-07-29,21.287607192993164
2016-08-01,21.529970169067383
2016-08-02,21.045238494873047
2016-08-03,21.18258285522461
2016-08-04,21.368389129638672
2016-08-05,21.909669876098633
2016-08-08,22.17626953125
2016-08-09,22.362077713012695
2016-08-10,22.31360626220703
2016-08-11,22.709470748901367
2016-08-12,22.984148025512695
2016-08-15,23.266902923583984
2016-08-16,23.388086318969727
2016-08-17,23.307300567626953
2016-08-18,27.370929718017578
2016-08-19,28.041473388671875
2016-08-22,28.041473388671875
2016-08-23,28.267675399780273
2016-08-24,28.130327224731445
2016-08-25,28.308063507080078
2016-08-26,28.267675399780273
2016-08-29,28.380779266357422
2016-08-30,28.203041076660156
2016-08-31,27.94451904296875
2016-09-01,28.219202041625977
2016-09-02,28.19497299194336
2016-09-06,28.332298278808594
2016-09-07,28.647380828857422
2016-09-08,28.324228286743164
2016-09-09,27.685998916625977
2016-09-12,28.380779266357422
2016-09-13,28.065702438354492
2016-09-14,27.93644142150879
2016-09-15,28.316139221191406
2016-09-16,28.12225914001465
2016-09-19,28.792795181274414
2016-09-20,28.259593963623047
2016-09-21,28.84935188293457
2016-09-22,29.051319122314453
2016-09-23,28.808948516845703
2016-09-26,28.421178817749023
2016-09-27,28.550430297851562
2016-09-28,28.396934509277344
2016-09-29,28.05763053894043
2016-09-30,28.93821144104004
2016-10-03,28.566587448120117
2016-10-04,28.15456771850586
2016-10-05,28.38200569152832
2016-10-06,28.26016616821289
2016-10-07,28.227678298950195
2016-10-10,28.17894172668457
2016-10-11,27.683439254760742
2016-10-12,27.504724502563477
2016-10-13,27.512840270996094
2016-10-14,27.236663818359375
2016-10-17,27.147308349609375
2016-10-18,27.334138870239258
2016-10-19,27.35850715637207
2016-10-20,27.512840270996094
2016-10-21,27.553466796875
2016-10-24,27.65093421936035
2016-10-25,27.618446350097656
2016-10-26,27.618446350097656
2016-10-27,27.45598793029785
2016-10-28,27.423486709594727
2016-10-31,27.5697021484375
2016-11-01,26.879247665405273
2016-11-02,26.334997177124023
2016-11-03,26.359375
2016-11-04,24.734760284423828
2016-11-07,26.083181381225586
2016-11-08,26.391862869262695
2016-11-09,26.960474014282227
2016-11-10,27.17979621887207
2016-11-11,27.504724502563477
2016-11-14,28.3738956451416
2016-11-15,28.325157165527344
2016-11-16,28.211437225341797
2016-11-17,29.97413444519043
2016-11-18,30.05536651611328
2016-11-21,30.152847290039062
2016-11-22,29.827926635742188
2016-11-23,29.52737045288086
2016-11-25,29.73857307434082
2016-11-28,29.59235191345215
2016-11-29,29.657339096069336
2016-11-30,29.697956085205078
2016-12-01,28.788171768188477
2016-12-02,29.2105712890625
2016-12-05,28.80442237854004
2016-12-06,29.218685150146484
2016-12-07,29.63296890258789
2016-12-08,29.486745834350586
2016-12-09,29.576108932495117
2016-12-12,29.121212005615234
2016-12-13,29.24306869506836
2016-12-14,29.397397994995117
2016-12-15,30.047250747680664
2016-12-16,29.60860252380371
2016-12-19,29.84416389465332
2016-12-20,29.917282104492188
2016-12-21,29.56798553466797
2016-12-22,29.42176628112793
2016-12-23,29.502992630004883
2016-12-27,29.73857307434082
2016-12-28,29.10496711730957
2016-12-29,28.983121871948242
2016-12-30,28.65007781982422
2017-01-03,28.893766403198242
2017-01-04,29.114269256591797
2017-01-05,28.87742805480957
2017-01-06,28.77126693725586
2017-01-09,28.77126693725586
2017-01-10,28.7876033782959
2017-01-11,29.114269256591797
2017-01-12,29.24494171142578
2017-01-13,29.342937469482422
2017-01-17,29.040767669677734
2017-01-18,29.39193344116211
2017-01-19,29.26127052307129
2017-01-20,29.7022705078125
2017-01-23,29.538936614990234
2017-01-24,30.641435623168945
2017-01-25,30.992612838745117
2017-01-26,30.706771850585938
2017-01-27,30.837446212768555
2017-01-30,31.090604782104492
2017-01-31,31.294775009155273
2017-02-01,31.074275970458984
2017-02-02,31.22945213317871
2017-02-03,31.262107849121094
2017-02-06,31.327444076538086
2017-02-07,31.711286544799805
2017-02-08,31.817447662353516
2017-02-09,32.103271484375
2017-02-10,32.21761703491211
2017-02-13,32.32379150390625
2017-02-14,32.2747802734375
2017-02-15,31.79295539855957
2017-02-16,33.12413024902344
2017-02-17,32.80561828613281
2017-02-21,33.09145736694336
2017-02-22,33.23844528198242
2017-02-23,33.4344482421875
2017-02-24,33.44261169433594
2017-02-27,33.703948974609375
2017-02-28,34.16128921508789
2017-03-01,35.12495040893555
2017-03-02,34.512454986572266
2017-03-03,34.953453063964844
2017-03-06,34.76563262939453
2017-03-07,34.83911895751953
2017-03-08,34.42262649536133
2017-03-09,34.28378677368164
2017-03-10,34.42262649536133
2017-03-13,34.291961669921875
2017-03-14,34.32461929321289
2017-03-15,34.47978591918945
2017-03-16,34.463462829589844
2017-03-17,34.349117279052734
2017-03-20,34.25927734375
2017-03-21,33.40994644165039
2017-03-22,33.46711349487305
2017-03-23,33.401790618896484
2017-03-24,33.38545608520508
2017-03-27,33.401790618896484
2017-03-28,33.605953216552734
2017-03-29,33.96529006958008
2017-03-30,34.21845626831055
2017-03-31,34.177608489990234
2017-04-03,34.014286041259766
2017-04-04,33.638614654541016
2017-04-05,33.556575775146484
2017-04-06,33.67963409423828
2017-04-07,33.47452926635742
2017-04-10,33.15454864501953
2017-04-11,33.26121520996094
2017-04-12,32.531009674072266
2017-04-13,32.39974594116211
2017-04-17,32.6458740234375
2017-04-18,32.596641540527344
2017-04-19,32.61305236816406
2017-04-20,33.07250213623047
2017-04-21,32.39974594116211
2017-04-24,32.768943786621094
2017-04-25,32.79355239868164
2017-04-26,32.51460266113281
2017-04-27,32.62125778198242
2017-04-28,32.695098876953125
2017-05-01,32.94943618774414
2017-05-02,32.92482376098633
2017-05-03,32.85098648071289
2017-05-04,32.629451751708984
2017-05-05,32.94943618774414
2017-05-08,32.92482376098633
2017-05-09,32.92482376098633
2017-05-10,33.17095184326172
2017-05-11,32.867401123046875
2017-05-12,32.60485076904297
2017-05-15,34.04884719848633
2017-05-16,34.14730453491211
2017-05-17,33.09712600708008
2017-05-18,32.94123077392578
2017-05-19,32.43254852294922
2017-05-22,32.80176544189453
2017-05-23,32.39974594116211
2017-05-24,32.45716857910156
2017-05-25,33.605804443359375
2017-05-26,33.01507568359375
2017-05-30,33.203773498535156
2017-05-31,33.22018814086914
2017-06-01,32.49818801879883
2017-06-02,32.33409881591797
2017-06-05,31.98130989074707
2017-06-06,31.751569747924805
2017-06-07,32.21923828125
2017-06-08,32.826358795166016
2017-06-09,32.424346923828125
2017-06-12,31.88285255432129
2017-06-13,31.956689834594727
2017-06-14,31.25930404663086
2017-06-15,31.15264892578125
2017-06-16,31.160850524902344
2017-06-19,31.521846771240234
2017-06-20,31.390581130981445
2017-06-21,31.6777286529541
2017-06-22,32.08795166015625
2017-06-23,32.71150207519531
2017-06-26,33.05610275268555
2017-06-27,32.51460266113281
2017-06-28,33.15454864501953
2017-06-29,32.90021514892578
2017-06-30,32.85918426513672
2017-07-03,32.46536636352539
2017-07-05,32.704505920410156
2017-07-06,31.58302116394043
2017-07-07,31.86339569091797
2017-07-10,31.8056697845459
2017-07-11,32.21797561645508
2017-07-12,33.125064849853516
2017-07-13,34.122867584228516
2017-07-14,35.98650360107422
2017-07-17,35.97001266479492
2017-07-18,36.09370422363281
2017-07-19,36.415313720703125
2017-07-20,36.778141021728516
2017-07-21,36.91007995605469
2017-07-24,36.99254608154297
2017-07-25,36.91007995605469
2017-07-26,36.580223083496094
2017-07-27,36.29161071777344
2017-07-28,35.862815856933594
2017-07-31,35.805084228515625
2017-08-01,35.91228103637695
2017-08-02,35.79684829711914
2017-08-03,35.38453674316406
2017-08-04,35.24435043334961
2017-08-07,35.24435043334961
2017-08-08,35.19486999511719
2017-08-09,34.83203887939453
2017-08-10,34.0403938293457
2017-08-11,34.21357727050781
2017-08-14,34.65885543823242
2017-08-15,34.609378814697266
2017-08-16,34.97222137451172
2017-08-17,32.62204360961914
2017-08-18,32.44887161254883
2017-08-21,32.1190185546875
2017-08-22,31.912866592407227
2017-08-23,31.88812828063965
2017-08-24,32.00358581542969
2017-08-25,31.780942916870117
2017-08-28,31.61601448059082
2017-08-29,31.360370635986328
2017-08-30,31.51706314086914
2017-08-31,31.87989616394043
2017-09-01,31.871644973754883
2017-09-05,31.319141387939453
2017-09-06,32.036563873291016
2017-09-07,31.904626846313477
2017-09-08,31.855159759521484
2017-09-11,32.53958511352539
2017-09-12,32.927162170410156
2017-09-13,33.20753479003906
2017-09-14,33.5208854675293
2017-09-15,33.83425521850586
2017-09-18,33.504390716552734
2017-09-19,34.39499282836914
2017-09-20,34.386741638183594
2017-09-21,34.51868438720703
2017-09-22,35.0876579284668
2017-09-25,35.21136474609375
2017-09-26,36.08545684814453
2017-09-27,36.42354965209961
2017-09-28,36.15142822265625
2017-09-29,36.08545684814453
2017-10-02,36.28337097167969
2017-10-03,36.60496520996094
2017-10-04,36.66269302368164
2017-10-05,36.90291976928711
2017-10-06,36.80352020263672
2017-10-09,36.753814697265625
2017-10-10,36.16569137573242
2017-10-11,36.04143142700195
2017-10-12,35.96687316894531
2017-10-13,36.140838623046875
2017-10-16,36.21539306640625
2017-10-17,36.51359176635742
2017-10-18,36.96091079711914
2017-10-19,36.66269302368164
2017-10-20,36.91120147705078
2017-10-23,37.060302734375
2017-10-24,37.12657165527344
2017-10-25,36.20709991455078
2017-10-26,36.79522705078125
2017-10-27,36.45560836791992
2017-10-30,36.049720764160156
2017-10-31,36.79522705078125
2017-11-01,36.886348724365234
2017-11-02,36.6544075012207
2017-11-03,36.64613723754883
2017-11-06,37.27566909790039
2017-11-07,36.985755920410156
2017-11-08,37.54903030395508
2017-11-09,38.35252380371094
2017-11-10,38.385650634765625
2017-11-13,38.1040153503418
2017-11-14,37.78925704956055
2017-11-15,37.95492172241211
2017-11-16,43.993568420410156
2017-11-17,43.86104202270508
2017-11-20,45.33549880981445
2017-11-21,45.625431060791016
2017-11-22,46.428924560546875
2017-11-24,46.72712326049805
2017-11-27,46.57802200317383
2017-11-28,47.0501823425293
2017-11-29,46.57802200317383
2017-11-30,46.80995559692383
2017-12-01,46.72712326049805
2017-12-04,46.32952880859375
2017-12-05,46.50347137451172
2017-12-06,47.389808654785156
2017-12-07,47.65488052368164
2017-12-08,48.25958251953125
2017-12-11,48.5246467590332
2017-12-12,47.87853240966797
2017-12-13,47.86196517944336
2017-12-14,47.5223388671875
2017-12-15,47.43950653076172
2017-12-18,47.8205451965332
2017-12-19,47.969642639160156
2017-12-20,47.249000549316406
2017-12-21,46.56145095825195
2017-12-22,46.636009216308594
2017-12-26,46.27152633666992
2017-12-27,46.51176452636719
2017-12-28,46.22184371948242
2017-12-29,45.82422637939453
2018-01-02,46.031314849853516
2018-01-03,47.27383041381836
2018-01-04,48.05522537231445
2018-01-05,48.91972732543945
2018-01-08,49.584739685058594
2018-01-09,49.60137939453125
2018-01-10,50.41600799560547
2018-01-11,51.380271911621094
2018-01-12,52.17827606201172
2018-01-16,51.76265335083008
2018-01-17,52.859920501708984
2018-01-18,52.61885070800781
2018-01-19,52.444278717041016
2018-01-22,52.801727294921875
2018-01-23,53.06772994995117
2018-01-24,52.311283111572266
2018-01-25,51.945526123046875
2018-01-26,52.652103424072266
2018-01-29,52.203216552734375
2018-01-30,51.79590606689453
2018-01-31,51.12257766723633
2018-02-01,51.671207427978516
2018-02-02,50.058570861816406
2018-02-05,47.22397232055664
2018-02-06,48.32953643798828
2018-02-07,47.90559387207031
2018-02-08,46.42595291137695
2018-02-09,46.69195556640625
2018-02-12,47.98872756958008
2018-02-13,48.828285217285156
2018-02-14,50.407691955566406
2018-02-15,47.93885040283203
2018-02-16,46.974578857421875
2018-02-20,48.2796630859375
2018-02-21,48.66204071044922
2018-02-22,48.70360565185547
2018-02-23,49.5598030090332
2018-02-26,50.21649932861328
2018-02-27,50.20819091796875
2018-02-28,50.33287811279297
2018-03-01,50.37444305419922
2018-03-02,50.50743865966797
2018-03-05,51.69614791870117
2018-03-06,53.034481048583984
2018-03-07,52.66041946411133
2018-03-08,53.100982666015625
2018-03-09,54.24812698364258
2018-03-12,53.641292572021484
2018-03-13,53.89067840576172
2018-03-14,53.65793228149414
2018-03-15,52.92640686035156
2018-03-16,53.142539978027344
2018-03-19,52.23646545410156
2018-03-20,52.627166748046875
