,LDOS
2014-04-28,21.972698211669922
2014-04-29,22.05558204650879
2014-04-30,22.049671173095703
2014-05-01,22.07927703857422
2014-05-02,21.895729064941406
2014-05-05,21.931249618530273
2014-05-06,21.90164566040039
2014-05-07,22.1917667388916
2014-05-08,22.17401123046875
2014-05-09,22.42861557006836
2014-05-12,22.689132690429688
2014-05-13,22.65361213684082
2014-05-14,22.416765213012695
2014-05-15,21.877954483032227
2014-05-16,21.949003219604492
2014-05-19,22.203611373901367
2014-05-20,21.812829971313477
2014-05-21,21.848365783691406
2014-05-22,21.984540939331055
2014-05-23,22.345718383789062
2014-05-27,22.345718383789062
2014-05-28,22.517419815063477
2014-05-29,22.65953254699707
2014-05-30,22.58847999572754
2014-06-02,22.7897891998291
2014-06-03,22.464136123657227
2014-06-04,23.707548141479492
2014-06-05,23.908855438232422
2014-06-06,24.11016082763672
2014-06-09,23.707548141479492
2014-06-10,23.506227493286133
2014-06-11,23.298994064331055
2014-06-12,23.10952377319336
2014-06-13,23.334524154663086
2014-06-16,23.056230545043945
2014-06-17,23.079927444458008
2014-06-18,22.973339080810547
2014-06-19,22.83124351501465
2014-06-20,22.777952194213867
2014-06-23,22.825315475463867
2014-06-24,22.45229721069336
2014-06-25,22.558870315551758
2014-06-26,22.410852432250977
2014-06-27,22.499664306640625
2014-06-30,22.700977325439453
2014-07-01,22.902286529541016
2014-07-02,22.724660873413086
2014-07-03,22.825315475463867
2014-07-07,22.665443420410156
2014-07-08,22.37531852722168
2014-07-09,22.357561111450195
2014-07-10,22.03782844543457
2014-07-11,22.09157943725586
2014-07-14,22.276716232299805
2014-07-15,22.264780044555664
2014-07-16,22.37228012084961
2014-07-17,22.306577682495117
2014-07-18,22.467836380004883
2014-07-21,22.449922561645508
2014-07-22,22.467836380004883
2014-07-23,22.53949737548828
2014-07-24,22.623117446899414
2014-07-25,22.402132034301758
2014-07-28,22.258804321289062
2014-07-29,22.12741470336914
2014-07-30,22.390195846557617
2014-07-31,22.06171226501465
2014-08-01,21.89449691772461
2014-08-04,22.06171226501465
2014-08-05,22.097553253173828
2014-08-06,22.007951736450195
2014-08-07,21.846715927124023
2014-08-08,21.85865592956543
2014-08-11,21.93033218383789
2014-08-12,21.864633560180664
2014-08-13,22.03783416748047
2014-08-14,22.151304244995117
2014-08-15,21.984079360961914
2014-08-18,22.18714141845703
2014-08-19,22.396169662475586
2014-08-20,22.402132034301758
2014-08-21,22.617137908935547
2014-08-22,22.802276611328125
2014-08-25,22.56936264038086
2014-08-26,22.688806533813477
2014-08-27,22.664920806884766
2014-08-28,22.545473098754883
2014-08-29,22.485761642456055
2014-09-02,22.55742073059082
2014-09-03,22.652978897094727
2014-09-04,22.70075035095215
2014-09-05,22.81423568725586
2014-09-08,22.611175537109375
2014-09-09,19.834043502807617
2014-09-10,21.052396774291992
2014-09-11,20.974754333496094
2014-09-12,21.070310592651367
2014-09-15,21.058364868164062
2014-09-16,21.368928909301758
2014-09-17,21.458513259887695
2014-09-18,21.54212188720703
2014-09-19,21.398792266845703
2014-09-22,21.17780876159668
2014-09-23,20.634334564208984
2014-09-24,20.634334564208984
2014-09-25,20.508913040161133
2014-09-26,20.50295066833496
2014-09-29,20.550718307495117
2014-09-30,20.50295066833496
2014-10-01,20.52683448791504
2014-10-02,20.532804489135742
2014-10-03,20.783639907836914
2014-10-06,20.843364715576172
2014-10-07,20.926979064941406
2014-10-08,21.566015243530273
2014-10-09,20.867250442504883
2014-10-10,20.788898468017578
2014-10-13,20.626163482666016
2014-10-14,20.915477752685547
2014-10-15,20.87930679321289
2014-10-16,20.837116241455078
2014-10-17,20.951644897460938
2014-10-20,20.7949275970459
2014-10-21,20.873289108276367
2014-10-22,20.78287124633789
2014-10-23,21.210817337036133
2014-10-24,21.325345993041992
2014-10-27,21.26507568359375
2014-10-28,21.39767074584961
2014-10-29,21.560413360595703
2014-10-30,21.777408599853516
2014-10-31,22.042621612548828
2014-11-03,22.084810256958008
2014-11-04,23.06126594543457
2014-11-05,23.037166595458984
2014-11-06,23.0793514251709
2014-11-07,23.48319435119629
2014-11-10,23.87497901916504
2014-11-11,23.905122756958008
2014-11-12,24.04375648498535
2014-11-13,24.31499481201172
2014-11-14,24.296911239624023
2014-11-17,24.489789962768555
2014-11-18,24.12211036682129
2014-11-19,23.881010055541992
2014-11-20,23.935256958007812
2014-11-21,24.14019775390625
2014-11-24,24.266773223876953
2014-11-25,24.20649528503418
2014-11-26,24.182384490966797
2014-11-28,24.357179641723633
2014-12-01,24.037734985351562
2014-12-02,24.218551635742188
2014-12-03,25.81584930419922
2014-12-04,25.966533660888672
2014-12-05,26.20160484313965
2014-12-08,26.249820709228516
2014-12-09,26.153385162353516
2014-12-10,25.749544143676758
2014-12-11,25.906259536743164
2014-12-12,25.689268112182617
2014-12-15,25.7615966796875
2014-12-16,25.64103889465332
2014-12-17,25.93639373779297
2014-12-18,26.231740951538086
2014-12-19,26.141328811645508
2014-12-22,26.316125869750977
2014-12-23,26.707916259765625
2014-12-24,26.768184661865234
2014-12-26,26.713947296142578
2014-12-29,26.502988815307617
2014-12-30,26.56325340270996
2014-12-31,26.231740951538086
2015-01-02,26.00269889831543
2015-01-05,25.592823028564453
2015-01-06,25.544612884521484
2015-01-07,25.96049690246582
2015-01-08,26.032835006713867
2015-01-09,25.538576126098633
2015-01-12,25.303510665893555
2015-01-13,25.909467697143555
2015-01-14,25.566699981689453
2015-01-15,25.462646484375
2015-01-16,25.952322006225586
2015-01-20,25.713598251342773
2015-01-21,25.646270751953125
2015-01-22,26.27670669555664
2015-01-23,26.13593292236328
2015-01-26,26.288955688476562
2015-01-27,25.9768009185791
2015-01-28,26.093093872070312
2015-01-29,26.16653823852539
2015-01-30,25.340232849121094
2015-02-02,25.603424072265625
2015-02-03,26.16653823852539
2015-02-04,25.750320434570312
2015-02-05,25.585065841674805
2015-02-06,25.65850830078125
2015-02-09,25.670757293701172
2015-02-10,25.78093147277832
2015-02-11,26.111452102661133
2015-02-12,26.815351486206055
2015-02-13,27.219327926635742
2015-02-17,27.08466911315918
2015-02-18,27.42131233215332
2015-02-19,27.862014770507812
2015-02-20,28.11908531188965
2015-02-23,27.85589027404785
2015-02-24,27.7946834564209
2015-02-25,27.55596923828125
2015-02-26,27.61717987060547
2015-02-27,27.55596923828125
2015-03-02,28.03339385986328
2015-03-03,27.73959732055664
2015-03-04,27.604936599731445
2015-03-05,27.482519149780273
2015-03-06,27.01121711730957
2015-03-09,27.231578826904297
2015-03-10,26.803110122680664
2015-03-11,27.029577255249023
2015-03-12,27.311128616333008
2015-03-13,26.839832305908203
2015-03-16,27.023460388183594
2015-03-17,26.827592849731445
2015-03-18,26.882678985595703
2015-03-19,27.592697143554688
2015-03-20,28.314952850341797
2015-03-23,28.621000289916992
2015-03-24,27.99054527282715
2015-03-25,25.279024124145508
2015-03-26,25.444276809692383
2015-03-27,25.701358795166016
2015-03-30,25.854381561279297
2015-03-31,25.682998657226562
2015-04-01,25.695241928100586
2015-04-02,25.805419921875
2015-04-06,25.909467697143555
2015-04-07,25.970674514770508
2015-04-08,25.98291778564453
2015-04-09,26.12981605529785
2015-04-10,26.080848693847656
2015-04-13,25.871166229248047
2015-04-14,25.852663040161133
2015-04-15,25.809492111206055
2015-04-16,25.90816879272461
2015-04-17,25.242124557495117
2015-04-20,25.6861572265625
2015-04-21,25.747827529907227
2015-04-22,25.80333137512207
2015-04-23,25.939008712768555
2015-04-24,25.994504928588867
2015-04-27,25.96367835998535
2015-04-28,26.272031784057617
2015-04-29,25.91434097290039
2015-04-30,25.679981231689453
2015-05-01,25.83416748046875
2015-05-04,26.025348663330078
2015-05-05,25.5689754486084
2015-05-06,25.476470947265625
2015-05-07,26.019174575805664
2015-05-08,26.339866638183594
2015-05-11,26.44471549987793
2015-05-12,24.440383911132812
2015-05-13,24.97076416015625
2015-05-14,25.279125213623047
2015-05-15,25.51964569091797
2015-05-18,26.09318733215332
2015-05-19,26.167192459106445
2015-05-20,26.37687110900879
2015-05-21,26.1363582611084
2015-05-22,26.04384422302246
2015-05-26,25.66765594482422
2015-05-27,26.22886085510254
2015-05-28,26.03768539428711
2015-05-29,26.21036720275879
2015-06-01,26.37687110900879
2015-06-02,26.315200805664062
2015-06-03,26.642065048217773
2015-06-04,26.339866638183594
2015-06-05,26.26586151123047
2015-06-08,26.062349319458008
2015-06-09,25.889671325683594
2015-06-10,26.235027313232422
2015-06-11,26.389209747314453
2015-06-12,26.105518341064453
2015-06-15,25.78482437133789
2015-06-16,26.01301383972168
2015-06-17,25.9698429107666
2015-06-18,26.204187393188477
2015-06-19,26.025348663330078
2015-06-22,26.179523468017578
2015-06-23,25.988338470458984
2015-06-24,25.70464515686035
2015-06-25,25.6861572265625
2015-06-26,25.593643188476562
2015-06-29,24.933757781982422
2015-06-30,24.896760940551758
2015-07-01,25.17428207397461
2015-07-02,24.921430587768555
2015-07-06,24.865924835205078
2015-07-07,24.909101486206055
2015-07-08,24.415725708007812
2015-07-09,24.397220611572266
2015-07-10,24.761077880859375
2015-07-13,24.960012435913086
2015-07-14,25.047048568725586
2015-07-15,25.071914672851562
2015-07-16,25.158946990966797
2015-07-17,25.02218246459961
2015-07-20,24.978668212890625
2015-07-21,25.02839469909668
2015-07-22,24.885412216186523
2015-07-23,24.817031860351562
2015-07-24,24.046161651611328
2015-07-27,23.65451431274414
2015-07-28,23.928050994873047
2015-07-29,25.115427017211914
2015-07-30,25.171382904052734
2015-07-31,25.364097595214844
2015-08-03,25.488428115844727
2015-08-04,25.146512985229492
2015-08-05,27.359657287597656
2015-08-06,26.8747615814209
2015-08-07,27.63318634033203
2015-08-10,27.838340759277344
2015-08-11,27.751304626464844
2015-08-12,27.67670440673828
2015-08-13,27.564804077148438
2015-08-14,27.801042556762695
2015-08-17,27.993759155273438
2015-08-18,27.975114822387695
2015-08-19,27.894298553466797
2015-08-20,27.347227096557617
2015-08-21,26.71312141418457
2015-08-24,25.370319366455078
2015-08-25,24.8232479095459
2015-08-26,25.712234497070312
2015-08-27,26.14740562438965
2015-08-28,26.383642196655273
2015-08-31,26.15983772277832
2015-09-01,25.090564727783203
2015-09-02,25.68115234375
2015-09-03,25.718454360961914
2015-09-04,25.32057762145996
2015-09-08,26.377422332763672
2015-09-09,26.103885650634766
2015-09-10,26.296598434448242
2015-09-11,26.48931884765625
2015-09-14,26.128759384155273
2015-09-15,26.3649845123291
2015-09-16,26.86853790283203
2015-09-17,26.955568313598633
2015-09-18,27.073686599731445
2015-09-21,27.216676712036133
2015-09-22,26.57014274597168
2015-09-23,26.557701110839844
2015-09-24,25.973339080810547
2015-09-25,26.22821617126465
2015-09-28,25.5941104888916
2015-09-29,25.6003360748291
2015-09-30,25.68115234375
2015-10-01,25.749534606933594
2015-10-02,26.19091796875
2015-10-05,26.99287223815918
2015-10-06,27.19802474975586
2015-10-07,27.85077667236328
2015-10-08,28.248638153076172
2015-10-09,28.435142517089844
2015-10-12,28.354331970214844
2015-10-13,28.128942489624023
2015-10-14,27.7720890045166
2015-10-15,27.91608428955078
2015-10-16,28.02251625061035
2015-10-19,27.978687286376953
2015-10-20,28.27919578552246
2015-10-21,28.05381965637207
2015-10-22,28.391883850097656
2015-10-23,29.06178092956543
2015-10-26,29.218290328979492
2015-10-27,29.412372589111328
2015-10-28,30.420324325561523
2015-10-29,32.69293212890625
2015-10-30,32.912052154541016
2015-11-02,34.08277893066406
2015-11-03,34.502262115478516
2015-11-04,34.809024810791016
2015-11-05,34.414608001708984
2015-11-06,34.51477813720703
2015-11-09,34.45216369628906
2015-11-10,34.87788009643555
2015-11-11,34.765193939208984
2015-11-12,33.78227996826172
2015-11-13,33.18751907348633
2015-11-16,34.120357513427734
2015-11-17,34.51477813720703
2015-11-18,34.89667510986328
2015-11-19,34.859107971191406
2015-11-20,35.46638107299805
2015-11-23,35.64168930053711
2015-11-24,36.04864501953125
2015-11-25,36.05488204956055
2015-11-27,35.954715728759766
2015-11-30,36.26774597167969
2015-12-01,36.94390106201172
2015-12-02,36.574520111083984
2015-12-03,35.917152404785156
2015-12-04,36.96893310546875
2015-12-07,36.38669967651367
2015-12-08,36.22392272949219
2015-12-09,35.353702545166016
2015-12-10,35.748111724853516
2015-12-11,35.05556869506836
2015-12-14,35.00519943237305
2015-12-15,35.91809844970703
2015-12-16,36.27067947387695
2015-12-17,35.99995422363281
2015-12-18,35.23185348510742
2015-12-21,34.88557434082031
2015-12-22,35.206661224365234
2015-12-23,35.95589065551758
2015-12-24,35.96217346191406
2015-12-28,36.05660629272461
2015-12-29,36.3651123046875
2015-12-30,36.03772735595703
2015-12-31,35.420719146728516
2016-01-04,34.0797004699707
2016-01-05,34.772247314453125
2016-01-06,34.174137115478516
2016-01-07,33.33047866821289
2016-01-08,33.0975341796875
2016-01-11,33.22975540161133
2016-01-12,34.87298583984375
2016-01-13,33.84046173095703
2016-01-14,35.14371109008789
2016-01-15,34.61485290527344
2016-01-19,35.37665939331055
2016-01-20,34.42597579956055
2016-01-21,33.8089714050293
2016-01-22,34.602264404296875
2016-01-25,33.783790588378906
2016-01-26,30.74288558959961
2016-01-27,29.074464797973633
2016-01-28,28.7030029296875
2016-01-29,29.03668212890625
2016-02-01,28.75336456298828
2016-02-02,27.922313690185547
2016-02-03,27.76491355895996
2016-02-04,28.029342651367188
2016-02-05,26.751277923583984
2016-02-08,26.209836959838867
2016-02-09,26.190940856933594
2016-02-10,26.115386962890625
2016-02-11,25.68097496032715
2016-02-12,26.39870834350586
2016-02-16,27.21086883544922
2016-02-17,27.865644454956055
2016-02-18,26.581287384033203
2016-02-19,26.3735294342041
2016-02-22,26.959030151367188
2016-02-23,26.770160675048828
2016-02-24,26.782745361328125
2016-02-25,27.254947662353516
2016-02-26,27.00940704345703
2016-02-29,27.21086883544922
2016-03-01,27.941204071044922
2016-03-02,28.55819320678711
2016-03-03,28.810041427612305
2016-03-04,29.275930404663086
2016-03-07,29.496280670166016
2016-03-08,28.810041427612305
2016-03-09,28.671525955200195
2016-03-10,29.288516998291016
2016-03-11,30.16971206665039
2016-03-14,29.751306533813477
2016-03-15,29.6245174407959
2016-03-16,30.233110427856445
2016-03-17,30.664194107055664
2016-03-18,31.031898498535156
2016-03-21,31.222064971923828
2016-03-22,31.069931030273438
2016-03-23,31.038232803344727
2016-03-24,31.019203186035156
2016-03-28,31.247426986694336
2016-03-29,32.096923828125
2016-03-30,31.659502029418945
2016-03-31,31.90040397644043
2016-04-01,32.57872772216797
2016-04-04,32.80695343017578
2016-04-05,32.407554626464844
2016-04-06,32.534339904785156
2016-04-07,32.1856803894043
2016-04-08,32.306129455566406
2016-04-11,32.141300201416016
2016-04-12,32.13496017456055
2016-04-13,32.99714279174805
2016-04-14,32.42022705078125
2016-04-15,32.91471481323242
2016-04-18,33.16830062866211
2016-04-19,32.73088455200195
2016-04-20,32.73088455200195
2016-04-21,32.382205963134766
2016-04-22,32.72453308105469
2016-04-25,32.534339904785156
2016-04-26,32.864009857177734
2016-04-27,32.10326385498047
2016-04-28,31.60877227783203
2016-04-29,31.450294494628906
2016-05-02,31.501001358032227
2016-05-03,31.196706771850586
2016-05-04,30.89241600036621
2016-05-05,30.987516403198242
2016-05-06,31.196706771850586
2016-05-09,31.120637893676758
2016-05-10,31.558061599731445
2016-05-11,30.962156295776367
2016-05-12,31.336179733276367
2016-05-13,31.019203186035156
2016-05-16,31.44394874572754
2016-05-17,30.752958297729492
2016-05-18,30.93045425415039
2016-05-19,30.7656192779541
2016-05-20,31.342517852783203
2016-05-23,30.993846893310547
2016-05-24,31.589759826660156
2016-05-25,31.374216079711914
2016-05-26,31.545385360717773
2016-05-27,31.672178268432617
2016-05-31,31.317167282104492
2016-06-01,31.539052963256836
2016-06-02,31.74825668334961
2016-06-03,31.317167282104492
2016-06-06,31.450294494628906
2016-06-07,31.253774642944336
2016-06-08,31.481992721557617
2016-06-09,31.29814910888672
2016-06-10,30.721256256103516
2016-06-13,30.631912231445312
2016-06-14,30.651052474975586
2016-06-15,30.21710205078125
2016-06-16,30.146907806396484
2016-06-17,29.898012161254883
2016-06-20,30.434078216552734
2016-06-21,30.568092346191406
2016-06-22,30.24901008605957
2016-06-23,30.427701950073242
2016-06-24,29.240705490112305
2016-06-27,29.170509338378906
2016-06-28,29.438541412353516
2016-06-29,29.866117477416992
2016-06-30,30.548948287963867
2016-07-01,31.072248458862305
2016-07-05,30.92546844482422
2016-07-06,31.263690948486328
2016-07-07,31.321121215820312
2016-07-08,32.28474807739258
2016-07-11,30.26177215576172
2016-07-12,30.950992584228516
2016-07-13,31.621055603027344
2016-07-14,31.908235549926758
2016-07-15,31.77421760559082
2016-07-18,31.257308959960938
2016-07-19,31.0084228515625
2016-07-20,31.270078659057617
2016-07-21,31.212627410888672
2016-07-22,32.16350555419922
2016-07-25,32.329429626464844
2016-07-26,33.146270751953125
2016-07-27,33.39516830444336
2016-07-28,32.32304382324219
2016-07-29,31.914615631103516
2016-08-01,32.252845764160156
2016-08-02,30.855262756347656
2016-08-03,30.86164665222168
2016-08-04,30.255393981933594
2016-08-05,30.721250534057617
2016-08-08,30.491512298583984
2016-08-09,30.331960678100586
2016-08-10,30.363872528076172
2016-08-11,31.10414695739746
2016-08-12,31.850793838500977
2016-08-15,32.0614013671875
2016-08-16,32.986724853515625
2016-08-17,33.37685775756836
2016-08-18,34.200435638427734
2016-08-19,34.23512268066406
2016-08-22,34.980682373046875
2016-08-23,34.74661636352539
2016-08-24,34.69460678100586
2016-08-25,34.417179107666016
2016-08-26,34.287132263183594
2016-08-29,34.6859130859375
2016-08-30,34.64256286621094
2016-08-31,35.119384765625
2016-09-01,35.32745361328125
2016-09-02,35.717567443847656
2016-09-06,36.02098846435547
2016-09-07,36.54981994628906
2016-09-08,36.48914337158203
2016-09-09,35.96898651123047
2016-09-12,36.688533782958984
2016-09-13,35.951637268066406
2016-09-14,35.830265045166016
2016-09-15,36.49781036376953
2016-09-16,36.2794189453125
2016-09-19,36.81229019165039
2016-09-20,36.751136779785156
2016-09-21,37.14424514770508
2016-09-22,37.79069900512695
2016-09-23,37.694602966308594
2016-09-26,37.79069900512695
2016-09-27,38.13138961791992
2016-09-28,38.3585205078125
2016-09-29,37.982872009277344
2016-09-30,37.80815505981445
2016-10-03,37.34517288208008
2016-10-04,37.013206481933594
2016-10-05,36.83849334716797
2016-10-06,37.388858795166016
2016-10-07,36.751136779785156
2016-10-10,36.65505599975586
2016-10-11,36.12217330932617
2016-10-12,36.68998718261719
2016-10-13,36.384254455566406
2016-10-14,36.585174560546875
2016-10-17,36.30561828613281
2016-10-18,36.42792510986328
2016-10-19,36.47159194946289
2016-10-20,36.59390640258789
2016-10-21,36.628849029541016
2016-10-24,36.96953201293945
2016-10-25,36.4803352355957
2016-10-26,36.41918182373047
2016-10-27,35.973655700683594
2016-10-28,36.16585159301758
2016-10-31,36.31435775756836
2016-11-01,36.16585159301758
2016-11-02,35.9998779296875
2016-11-03,38.777828216552734
2016-11-04,38.22747802734375
2016-11-07,38.594383239746094
2016-11-08,38.00908279418945
2016-11-09,39.328182220458984
2016-11-10,40.044498443603516
2016-11-11,40.5773811340332
2016-11-14,41.40728759765625
2016-11-15,41.86154556274414
2016-11-16,41.8178596496582
2016-11-17,41.53831100463867
2016-11-18,42.245906829833984
2016-11-21,43.19810104370117
2016-11-22,43.215572357177734
2016-11-23,43.41648864746094
2016-11-25,43.66109085083008
2016-11-28,43.89695739746094
2016-11-29,44.77924728393555
2016-11-30,44.726844787597656
2016-12-01,44.726844787597656
2016-12-02,45.050071716308594
2016-12-05,45.32088088989258
2016-12-06,45.75766372680664
2016-12-07,45.530540466308594
2016-12-08,45.66156768798828
2016-12-09,45.644100189208984
2016-12-12,43.94062042236328
2016-12-13,44.85496139526367
2016-12-14,44.83738708496094
2016-12-15,44.986846923828125
2016-12-16,44.986846923828125
2016-12-19,45.13630294799805
2016-12-20,45.24180221557617
2016-12-21,45.15386962890625
2016-12-22,44.90771484375
2016-12-23,44.89013671875
2016-12-27,45.05716323852539
2016-12-28,44.749473571777344
2016-12-29,45.18026351928711
2016-12-30,44.96045684814453
2017-01-03,44.79342269897461
2017-01-04,45.14508819580078
2017-01-05,44.63517379760742
2017-01-06,44.53847122192383
2017-01-09,43.94062423706055
2017-01-10,44.19559860229492
2017-01-11,44.04612350463867
2017-01-12,43.949432373046875
2017-01-13,43.92305374145508
2017-01-17,43.44831085205078
2017-01-18,43.79997634887695
2017-01-19,43.685672760009766
2017-01-20,43.6593017578125
2017-01-23,43.32521438598633
2017-01-24,43.49226379394531
2017-01-25,43.65052795410156
2017-01-26,43.553802490234375
2017-01-27,43.562599182128906
2017-01-30,42.744956970214844
2017-01-31,42.481224060058594
2017-02-01,42.47242736816406
2017-02-02,43.158180236816406
2017-02-03,43.685672760009766
2017-02-06,44.063720703125
2017-02-07,44.371429443359375
2017-02-08,44.03734588623047
2017-02-09,44.67913055419922
2017-02-10,44.69670486450195
2017-02-13,44.82859802246094
2017-02-14,44.89013671875
2017-02-15,45.38246154785156
2017-02-16,45.725341796875
2017-02-17,45.672584533691406
2017-02-21,46.29679870605469
2017-02-22,46.71000671386719
2017-02-23,46.147335052490234
2017-02-24,47.54521560668945
2017-02-27,47.51004409790039
2017-02-28,46.85945510864258
2017-03-01,48.08149337768555
2017-03-02,47.07046127319336
2017-03-03,47.20233154296875
2017-03-06,46.74516296386719
2017-03-07,46.613304138183594
2017-03-08,46.34075164794922
2017-03-09,46.5341682434082
2017-03-10,46.428672790527344
2017-03-13,47.7200813293457
2017-03-14,47.481258392333984
2017-03-15,48.533836364746094
2017-03-16,47.53433609008789
2017-03-17,47.7200813293457
2017-03-20,47.65816879272461
2017-03-21,46.694026947021484
2017-03-22,46.764793395996094
2017-03-23,46.59673309326172
2017-03-24,46.54366683959961
2017-03-27,45.747589111328125
2017-03-28,45.72989273071289
2017-03-29,46.19870376586914
2017-03-30,45.39377975463867
2017-03-31,45.23455810546875
2017-04-03,44.71269226074219
2017-04-04,44.854217529296875
2017-04-05,44.181976318359375
2017-04-06,44.27043533325195
2017-04-07,44.7834587097168
2017-04-10,44.77460479736328
2017-04-11,45.11073303222656
2017-04-12,44.889591217041016
2017-04-13,44.792293548583984
2017-04-17,45.358394622802734
2017-04-18,45.42915344238281
2017-04-19,45.765281677246094
2017-04-20,46.525970458984375
2017-04-21,46.181007385253906
2017-04-24,46.817867279052734
2017-04-25,47.0124626159668
2017-04-26,47.23359298706055
2017-04-27,47.18935012817383
2017-04-28,46.57903289794922
2017-05-01,47.31319808959961
2017-05-02,47.3751106262207
2017-05-03,47.410484313964844
2017-05-04,48.1092529296875
2017-05-05,48.180030822753906
2017-05-08,47.15398025512695
2017-05-09,46.481746673583984
2017-05-10,46.37560272216797
2017-05-11,46.61443328857422
2017-05-12,46.587894439697266
2017-05-15,46.70287322998047
2017-05-16,47.50778579711914
2017-05-17,46.23406982421875
2017-05-18,45.579524993896484
2017-05-19,46.092552185058594
2017-05-22,47.20705795288086
2017-05-23,48.356929779052734
2017-05-24,48.56038284301758
2017-05-25,48.763816833496094
2017-05-26,48.54267883300781
2017-05-30,48.516143798828125
2017-05-31,49.144161224365234
2017-06-01,49.86061477661133
2017-06-02,49.48912811279297
2017-06-05,49.427215576171875
2017-06-06,49.471439361572266
2017-06-07,49.24144744873047
2017-06-08,49.294525146484375
2017-06-09,48.976104736328125
2017-06-12,49.19723892211914
2017-06-13,49.544193267822266
2017-06-14,49.05489730834961
2017-06-15,49.081581115722656
2017-06-16,48.02289962768555
2017-06-19,47.97842025756836
2017-06-20,47.4891357421875
2017-06-21,47.81827926635742
2017-06-22,47.693729400634766
2017-06-23,47.64925765991211
2017-06-26,47.78269958496094
2017-06-27,46.39486312866211
2017-06-28,46.5105094909668
2017-06-29,45.78101348876953
2017-06-30,45.98561477661133
2017-07-03,46.270301818847656
2017-07-05,46.58167266845703
2017-07-06,45.54079818725586
2017-07-07,46.32367706298828
2017-07-10,46.32367706298828
2017-07-11,46.457122802734375
2017-07-12,47.231117248535156
2017-07-13,46.80409622192383
2017-07-14,47.36457443237305
2017-07-17,47.222225189208984
2017-07-18,46.78630447387695
2017-07-19,47.498023986816406
2017-07-20,47.70263671875
2017-07-21,47.542503356933594
2017-07-24,47.462432861328125
2017-07-25,47.942832946777344
2017-07-26,47.57809066772461
2017-07-27,47.50690841674805
2017-07-28,47.684837341308594
2017-07-31,47.542503356933594
2017-08-01,47.43574142456055
2017-08-02,46.501617431640625
2017-08-03,50.38936233520508
2017-08-04,49.9890251159668
2017-08-07,50.131351470947266
2017-08-08,50.40714645385742
2017-08-09,49.98012161254883
2017-08-10,50.23811340332031
2017-08-11,50.42494201660156
2017-08-14,51.038795471191406
2017-08-15,50.97651290893555
2017-08-16,50.896461486816406
2017-08-17,49.7666015625
2017-08-18,49.23281478881836
2017-08-21,49.20612716674805
2017-08-22,49.73991775512695
2017-08-23,50.01570129394531
2017-08-24,49.419654846191406
2017-08-25,49.69542694091797
2017-08-28,49.731021881103516
2017-08-29,50.371559143066406
2017-08-30,51.0120964050293
2017-08-31,51.88395309448242
2017-09-01,52.25760269165039
2017-09-05,51.42133331298828
2017-09-06,51.563682556152344
2017-09-07,51.33237075805664
2017-09-08,50.80748748779297
2017-09-11,51.07437515258789
2017-09-12,51.31459045410156
2017-09-13,50.834171295166016
2017-09-14,50.113555908203125
2017-09-15,50.46250534057617
2017-09-18,51.29460906982422
2017-09-19,51.91196060180664
2017-09-20,52.04617691040039
2017-09-21,52.13563537597656
2017-09-22,52.63669204711914
2017-09-25,52.41301345825195
2017-09-26,52.54722213745117
2017-09-27,53.17352294921875
2017-09-28,52.70827102661133
2017-09-29,52.985626220703125
2017-10-02,54.05035400390625
2017-10-03,53.6119270324707
2017-10-04,53.907196044921875
2017-10-05,55.05244445800781
2017-10-06,55.249290466308594
2017-10-09,55.47297286987305
2017-10-10,55.6071662902832
2017-10-11,55.598236083984375
2017-10-12,55.75928497314453
2017-10-13,56.152957916259766
2017-10-16,55.5445556640625
2017-10-17,55.311920166015625
2017-10-18,54.93614196777344
2017-10-19,55.04349899291992
2017-10-20,55.63402557373047
2017-10-23,55.276123046875
2017-10-24,54.79298400878906
2017-10-25,56.13507843017578
2017-10-26,55.89349365234375
2017-10-27,55.79506301879883
2017-10-30,55.41927719116211
2017-10-31,55.938228607177734
2017-11-01,56.21559524536133
2017-11-02,56.20663833618164
2017-11-03,56.95821762084961
2017-11-06,56.322967529296875
2017-11-07,55.991905212402344
2017-11-08,55.66981506347656
2017-11-09,55.159812927246094
2017-11-10,55.356658935546875
2017-11-13,55.141929626464844
2017-11-14,54.91824722290039
2017-11-15,55.28507614135742
2017-11-16,55.329803466796875
2017-11-17,54.65876007080078
2017-11-20,55.1508674621582
2017-11-21,54.980865478515625
2017-11-22,54.66770935058594
2017-11-24,54.855613708496094
2017-11-27,55.07929611206055
2017-11-28,56.179805755615234
2017-11-29,55.82191467285156
2017-11-30,56.877681732177734
2017-12-01,55.75928497314453
2017-12-04,56.77926254272461
2017-12-05,56.671897888183594
2017-12-06,56.01875305175781
2017-12-07,56.52873611450195
2017-12-08,57.37873458862305
2017-12-11,57.52189636230469
2017-12-12,57.38768768310547
2017-12-13,57.31610870361328
2017-12-14,57.14610290527344
2017-12-15,58.09029006958008
2017-12-18,58.620853424072266
2017-12-19,58.216190338134766
2017-12-20,58.47696304321289
2017-12-21,58.539920806884766
2017-12-22,58.647823333740234
2017-12-26,58.26115036010742
2017-12-27,58.12627410888672
2017-12-28,58.28813171386719
2017-12-29,58.063323974609375
2018-01-02,57.55075454711914
2018-01-03,57.47882080078125
2018-01-04,58.270145416259766
2018-01-05,58.20719909667969
2018-01-08,59.69092559814453
