,PGR
2017-09-15,38.574867248535156
2017-09-18,38.81796646118164
2017-09-19,39.924400329589844
2017-09-20,39.983089447021484
2017-09-21,39.966312408447266
2017-09-22,40.2177848815918
2017-09-25,40.23455047607422
2017-09-26,40.10880661010742
2017-09-27,39.99147033691406
2017-09-28,40.28484344482422
2017-09-29,40.58659744262695
2017-10-02,41.09791564941406
2017-10-03,41.13145065307617
2017-10-04,41.21525955200195
2017-10-05,41.11467742919922
2017-10-06,41.307464599609375
2017-10-09,41.449974060058594
2017-10-10,41.38291549682617
2017-10-11,41.28232192993164
2017-10-12,40.863216400146484
2017-10-13,40.79615783691406
2017-10-16,41.056007385253906
2017-10-17,40.69557571411133
2017-10-18,40.30997848510742
2017-10-19,40.81291961669922
2017-10-20,40.99732971191406
2017-10-23,40.98894119262695
2017-10-24,41.09791564941406
2017-10-25,40.745872497558594
2017-10-26,41.19850540161133
2017-10-27,40.98894119262695
2017-10-30,40.78777313232422
2017-10-31,40.77939987182617
2017-11-01,40.90511703491211
2017-11-02,41.332618713378906
2017-11-03,42.03670883178711
2017-11-06,42.087013244628906
2017-11-07,42.321712493896484
2017-11-08,42.37202072143555
2017-11-09,42.44744873046875
2017-11-10,42.53965377807617
2017-11-13,42.83302307128906
2017-11-14,42.98390579223633
2017-11-15,43.29405212402344
2017-11-16,43.22698974609375
2017-11-17,43.21022415161133
2017-11-20,43.436553955078125
2017-11-21,43.47845458984375
2017-11-22,43.31919479370117
2017-11-24,43.46168899536133
2017-11-27,43.64609909057617
2017-11-28,44.241233825683594
2017-11-29,43.964622497558594
2017-11-30,44.57652282714844
2017-12-01,44.92858123779297
2017-12-04,45.56562805175781
2017-12-05,45.473426818847656
2017-12-06,45.75841522216797
2017-12-07,45.699737548828125
2017-12-08,46.09370040893555
2017-12-11,46.00149917602539
2017-12-12,46.22782516479492
2017-12-13,46.822959899902344
2017-12-14,46.21943283081055
2017-12-15,46.487674713134766
2017-12-18,46.26972961425781
2017-12-19,46.7642822265625
2017-12-20,47.08280944824219
2017-12-21,46.77266311645508
2017-12-22,47.015743255615234
2017-12-26,47.12471389770508
2017-12-27,47.2420654296875
2017-12-28,47.3677978515625
2017-12-29,47.20853805541992
2018-01-02,46.403839111328125
2018-01-03,46.378692626953125
2018-01-04,46.37031555175781
2018-01-05,46.54633712768555
2018-01-08,46.68883514404297
2018-01-09,47.08280944824219
2018-01-10,46.67207717895508
2018-01-11,46.655311584472656
2018-01-12,46.890010833740234
2018-01-16,47.1666374206543
2018-01-17,47.9713134765625
2018-01-18,48.021610260009766
2018-01-19,48.331748962402344
2018-01-22,48.80116271972656
2018-01-23,47.820430755615234
2018-01-24,46.378692626953125
2018-01-25,46.73912811279297
2018-01-26,45.9595947265625
2018-01-29,44.534610748291016
2018-01-30,44.83637619018555
2018-01-31,45.347686767578125
2018-02-01,45.86558151245117
2018-02-02,45.57453155517578
2018-02-05,44.470272064208984
2018-02-06,45.25779724121094
2018-02-07,45.71149826049805
2018-02-08,43.71696472167969
2018-02-09,44.70139694213867
2018-02-12,44.83835220336914
2018-02-13,45.55742263793945
2018-02-14,48.1939582824707
2018-02-15,48.60484313964844
2018-02-16,49.09278106689453
2018-02-20,48.39939880371094
2018-02-21,48.938690185546875
2018-02-22,48.664772033691406
2018-02-23,49.400943756103516
2018-02-26,50.37681198120117
2018-02-27,50.102874755859375
2018-02-28,49.2896614074707
2018-03-01,49.46942901611328
2018-03-02,49.2896614074707
2018-03-05,50.32545471191406
2018-03-06,50.17992401123047
2018-03-07,50.00872039794922
2018-03-08,50.52233123779297
2018-03-09,51.67795181274414
2018-03-12,51.335567474365234
2018-03-13,51.369789123535156
2018-03-14,52.55966567993164
2018-03-15,52.7137451171875
2018-03-16,53.004791259765625
2018-03-19,52.96199417114258
2018-03-20,53.35576248168945
2018-03-21,53.08184051513672
2018-03-22,51.83204650878906
2018-03-23,51.08730697631836
2018-03-26,52.08884811401367
2018-03-27,51.6094856262207
2018-03-28,51.73788070678711
2018-03-29,52.15732192993164
2018-04-02,51.198585510253906
2018-04-03,51.95187759399414
2018-04-04,52.568233489990234
2018-04-05,52.43125534057617
2018-04-06,51.395477294921875
2018-04-09,51.361228942871094
2018-04-10,51.69508743286133
2018-04-11,51.3526725769043
2018-04-12,51.78923797607422
2018-04-13,51.4211540222168
2018-04-16,52.15732192993164
2018-04-17,53.31295394897461
2018-04-18,52.371337890625
2018-04-19,52.32853317260742
2018-04-20,52.26005554199219
2018-04-23,52.405574798583984
2018-04-24,51.96900177001953
2018-04-25,51.6180534362793
2018-04-26,51.90052795410156
2018-04-27,52.20013427734375
2018-04-30,51.6094856262207
2018-05-01,51.78923797607422
2018-05-02,50.48809051513672
2018-05-03,50.73633575439453
2018-05-04,51.198585510253906
2018-05-07,51.96044921875
2018-05-08,52.354217529296875
2018-05-09,52.89350509643555
2018-05-10,53.3900032043457
2018-05-11,53.44136428833008
2018-05-14,52.83358383178711
2018-05-15,52.99623107910156
2018-05-16,52.73943328857422
2018-05-17,51.66939163208008
2018-05-18,52.15732192993164
2018-05-21,52.7822265625
2018-05-22,53.064720153808594
2018-05-23,53.27016067504883
2018-05-24,53.61256790161133
2018-05-25,53.37287902832031
2018-05-29,52.82501983642578
2018-05-30,53.92928695678711
2018-05-31,53.15031433105469
2018-06-01,53.44136428833008
2018-06-04,53.783775329589844
2018-06-05,53.92073059082031
2018-06-06,53.57832717895508
2018-06-07,53.59543991088867
2018-06-08,53.79232406616211
2018-06-11,53.70673751831055
2018-06-12,53.004791259765625
2018-06-13,53.51840591430664
2018-06-14,52.97910690307617
2018-06-15,53.381439208984375
2018-06-18,52.645267486572266
2018-06-19,53.03903579711914
2018-06-20,52.5767822265625
2018-06-21,52.26005554199219
2018-06-22,52.028926849365234
2018-06-25,51.515316009521484
2018-06-26,51.1472282409668
2018-06-27,50.2569694519043
2018-06-28,50.95889663696289
2018-06-29,50.633609771728516
2018-07-02,51.138668060302734
2018-07-03,50.787696838378906
2018-07-05,50.556575775146484
2018-07-06,50.6678581237793
2018-07-09,50.99314880371094
2018-07-10,51.061622619628906
2018-07-11,50.70209884643555
2018-07-12,50.214168548583984
2018-07-13,50.025840759277344
2018-07-16,50.00872039794922
2018-07-17,50.847625732421875
2018-07-18,51.69508743286133
2018-07-19,50.9417839050293
2018-07-20,51.21571350097656
2018-07-23,51.00169372558594
2018-07-24,50.83906173706055
2018-07-25,50.950355529785156
2018-07-26,51.463951110839844
2018-07-27,51.24994659423828
2018-07-30,50.86473846435547
2018-07-31,51.369789123535156
2018-08-01,51.806358337402344
2018-08-02,52.79934310913086
2018-08-03,52.68806838989258
2018-08-06,52.58534240722656
2018-08-07,52.919189453125
2018-08-08,52.99623107910156
2018-08-09,53.5355224609375
2018-08-10,53.449920654296875
2018-08-13,53.03903579711914
2018-08-14,53.32152557373047
2018-08-15,54.836669921875
2018-08-16,55.684139251708984
2018-08-17,56.737037658691406
2018-08-20,57.26776885986328
2018-08-21,57.54170227050781
2018-08-22,57.11369705200195
2018-08-23,57.19072723388672
2018-08-24,57.28488540649414
2018-08-27,57.5759391784668
2018-08-28,57.481781005859375
2018-08-29,57.92691421508789
2018-08-30,57.49889373779297
2018-08-31,57.80707931518555
2018-09-04,58.54323196411133
2018-09-05,58.885650634765625
2018-09-06,58.91133117675781
2018-09-07,58.95413589477539
2018-09-10,58.02963638305664
2018-09-11,58.200828552246094
2018-09-12,58.51756286621094
2018-09-13,58.84285354614258
2018-09-14,58.41484069824219
2018-09-17,58.66306686401367
2018-09-18,59.64750289916992
2018-09-19,59.818702697753906
2018-09-20,60.58912658691406
2018-09-21,60.53776931762695
2018-09-24,60.23817443847656
2018-09-25,60.94865798950195
2018-09-26,60.67473220825195
2018-09-27,60.19535446166992
2018-09-28,60.81168746948242
2018-10-01,60.520633697509766
2018-10-02,60.74320983886719
2018-10-03,60.828826904296875
2018-10-04,60.87162780761719
2018-10-05,60.49496078491211
2018-10-08,60.80314254760742
2018-10-09,61.487945556640625
2018-10-10,58.65453338623047
2018-10-11,57.32769012451172
2018-10-12,57.2335319519043
2018-10-15,56.70279312133789
2018-10-16,60.152565002441406
2018-10-17,60.46073532104492
2018-10-18,61.46228790283203
2018-10-19,60.39225769042969
2018-10-22,60.14400863647461
2018-10-23,59.44207000732422
2018-10-24,57.98684310913086
2018-10-25,59.03117370605469
2018-10-26,58.30355453491211
2018-10-29,58.95413589477539
2018-10-30,59.741676330566406
2018-10-31,59.66462326049805
2018-11-01,59.09965515136719
2018-11-02,58.534690856933594
2018-11-05,59.690303802490234
2018-11-06,59.73311996459961
2018-11-07,62.59221649169922
2018-11-08,62.88326644897461
2018-11-09,62.65215301513672
2018-11-12,61.547882080078125
2018-11-13,61.282501220703125
2018-11-14,55.470130920410156
2018-11-15,56.75416946411133
2018-11-16,56.788394927978516
2018-11-19,55.64990234375
2018-11-20,55.1106071472168
2018-11-21,54.51994705200195
2018-11-23,53.8864860534668
2018-11-26,54.126182556152344
2018-11-27,52.97910690307617
2018-11-28,54.99930953979492
2018-11-29,55.803985595703125
2018-11-30,56.74559783935547
2018-12-03,57.19072723388672
2018-12-04,55.324607849121094
2018-12-06,55.49581527709961
2018-12-07,54.28882598876953
2018-12-10,54.485713958740234
2018-12-11,54.33161926269531
2018-12-12,54.836669921875
2018-12-13,54.05769729614258
2018-12-14,53.07326889038086
2018-12-17,52.27717208862305
2018-12-18,52.285736083984375
2018-12-19,52.10597229003906
2018-12-20,51.19002914428711
2018-12-21,50.86473846435547
2018-12-24,48.853092193603516
2018-12-26,50.787696838378906
2018-12-27,51.53243637084961
2018-12-28,51.061622619628906
2018-12-31,51.643714904785156
2019-01-02,50.70209884643555
2019-01-03,49.84607696533203
2019-01-04,50.984588623046875
2019-01-07,51.395477294921875
2019-01-08,51.98611831665039
2019-01-09,52.474063873291016
2019-01-10,53.047584533691406
2019-01-11,52.79934310913086
2019-01-14,52.7137451171875
2019-01-15,53.09895706176758
2019-01-16,53.586883544921875
2019-01-17,54.14329528808594
2019-01-18,55.14484786987305
2019-01-22,54.17753982543945
2019-01-23,55.63276672363281
2019-01-24,55.84677505493164
2019-01-25,55.89813995361328
2019-01-28,55.812538146972656
2019-01-29,56.3347053527832
2019-01-30,57.139373779296875
2019-01-31,57.60162353515625
2019-02-01,58.512210845947266
2019-02-04,58.716732025146484
2019-02-05,59.16135787963867
2019-02-06,60.08617401123047
2019-02-07,60.21955871582031
2019-02-08,60.78866958618164
2019-02-11,61.50006866455078
2019-02-12,61.62455368041992
2019-02-13,62.95844268798828
2019-02-14,62.878395080566406
2019-02-15,63.367488861083984
2019-02-19,63.856544494628906
2019-02-20,64.45233917236328
2019-02-21,64.12333679199219
2019-02-22,64.26560974121094
2019-02-25,64.67466735839844
2019-02-26,64.3100814819336
2019-02-27,64.6568832397461
2019-02-28,64.82584381103516
2019-03-01,64.93253326416016
2019-03-04,64.6568832397461
2019-03-05,64.47012329101562
2019-03-06,63.945491790771484
2019-03-07,64.22113800048828
2019-03-08,64.26560974121094
2019-03-11,64.7813491821289
2019-03-12,65.43052673339844
2019-03-13,64.3100814819336
2019-03-14,64.790283203125
2019-03-15,65.4571762084961
2019-03-18,64.9681396484375
2019-03-19,64.3812255859375
2019-03-20,64.0344009399414
2019-03-21,65.03034210205078
2019-03-22,64.71913146972656
2019-03-25,64.665771484375
2019-03-26,65.0748291015625
2019-03-27,64.6568832397461
2019-03-28,64.39901733398438
2019-03-29,64.10553741455078
2019-04-01,64.70132446289062
2019-04-02,64.63909149169922
2019-04-03,64.9414291381836
2019-04-04,64.58525848388672
2019-04-05,64.73661804199219
2019-04-08,64.1221923828125
2019-04-09,63.69477462768555
2019-04-10,64.17564392089844
2019-04-11,63.908512115478516
2019-04-12,64.65650177001953
2019-04-15,64.34484100341797
2019-04-16,68.79712677001953
2019-04-17,67.817626953125
2019-04-18,66.78467559814453
2019-04-22,66.39287567138672
2019-04-23,67.39913940429688
2019-04-24,66.8470230102539
2019-04-25,67.31896209716797
2019-04-26,67.8443374633789
2019-04-29,68.66356658935547
2019-04-30,69.58965301513672
2019-05-01,68.48548889160156
2019-05-02,67.28335571289062
2019-05-03,66.27713012695312
2019-05-06,66.10794830322266
2019-05-07,64.81678009033203
2019-05-08,65.46681213378906
2019-05-09,64.87018585205078
2019-05-10,65.38668060302734
2019-05-13,64.59416198730469
2019-05-14,65.57363891601562
2019-05-15,69.01085662841797
2019-05-16,69.32250213623047
2019-05-17,69.20674133300781
2019-05-20,69.72322845458984
2019-05-21,71.2993392944336
2019-05-22,71.63771057128906
2019-05-23,70.978759765625
2019-05-24,71.43289947509766
2019-05-28,70.78286743164062
2019-05-29,71.18359375
2019-05-30,71.36165618896484
2019-05-31,70.59587097167969
2019-06-03,71.08562469482422
2019-06-04,72.8576431274414
2019-06-05,74.21114349365234
2019-06-06,74.04198455810547
2019-06-07,74.06867218017578
2019-06-10,73.54330444335938
2019-06-11,73.52548217773438
2019-06-12,72.24321746826172
2019-06-13,72.69735717773438
2019-06-14,72.98230743408203
2019-06-17,72.53709411621094
2019-06-18,72.42131805419922
2019-06-19,72.78640747070312
2019-06-20,72.90216064453125
2019-06-21,71.34386444091797
2019-06-24,71.55757141113281
2019-06-25,70.8451919555664
2019-06-26,69.98145294189453
2019-06-27,70.96097564697266
2019-06-28,71.1746597290039
2019-07-01,72.7953109741211
2019-07-02,73.58782958984375
2019-07-03,74.57742309570312
2019-07-05,74.88054656982422
2019-07-08,74.55069732666016
2019-07-09,74.42587280273438
2019-07-10,74.38129425048828
2019-07-11,74.66658782958984
2019-07-12,75.23719024658203
2019-07-15,74.86273193359375
2019-07-16,74.99646759033203
2019-07-17,71.50161743164062
2019-07-18,72.3842544555664
2019-07-19,71.30548095703125
2019-07-22,72.2326889038086
2019-07-23,71.82257843017578
2019-07-24,72.2326889038086
2019-07-25,72.37533569335938
2019-07-26,72.83892822265625
2019-07-29,72.39315795898438
2019-07-30,71.9563217163086
2019-07-31,72.19703674316406
2019-08-01,71.43030548095703
2019-08-02,71.10934448242188
2019-08-05,68.95183563232422
2019-08-06,70.92212677001953
2019-08-07,69.9592514038086
2019-08-08,71.17176055908203
2019-08-09,71.8582534790039
2019-08-12,70.4495849609375
2019-08-13,70.8418960571289
2019-08-14,67.3826904296875
2019-08-15,68.6843490600586
2019-08-16,69.08555603027344
2019-08-19,69.45999145507812
2019-08-20,68.40797424316406
2019-08-21,68.91615295410156
2019-08-22,68.71107482910156
2019-08-23,66.99935150146484
2019-08-26,67.56991577148438
2019-08-27,66.82994842529297
2019-08-28,66.74079895019531
2019-08-29,67.56991577148438
2019-08-30,67.5788345336914
2019-09-03,67.41836547851562
2019-09-04,67.98896026611328
2019-09-05,68.22965240478516
2019-09-06,68.99640655517578
2019-09-09,68.41687774658203
2019-09-10,67.87303924560547
2019-09-11,68.00677490234375
2019-09-12,68.63086700439453
2019-09-13,64.79722595214844
2019-09-16,65.43915557861328
2019-09-17,65.99188232421875
2019-09-18,67.02609252929688
2019-09-19,67.56100463867188
2019-09-20,67.76606750488281
2019-09-23,68.09593200683594
2019-09-24,68.25639343261719
2019-09-25,68.5684585571289
2019-09-26,68.67543029785156
2019-09-27,68.73784637451172
2019-09-30,68.87157440185547
2019-10-01,67.69474792480469
2019-10-02,66.85669708251953
2019-10-03,67.21330261230469
2019-10-04,68.65058898925781
2019-10-07,67.63288879394531
2019-10-08,66.41879272460938
2019-10-09,66.96334838867188
2019-10-10,66.74015808105469
2019-10-11,67.15081787109375
2019-10-14,67.58826446533203
2019-10-15,66.9276351928711
2019-10-16,65.05291748046875
2019-10-17,63.80311965942383
2019-10-18,62.669334411621094
2019-10-21,62.49079513549805
2019-10-22,61.392738342285156
2019-10-23,61.06244659423828
2019-10-24,62.12477493286133
2019-10-25,61.86589813232422
2019-10-28,61.4373664855957
2019-10-29,62.30331802368164
2019-10-30,61.93730163574219
2019-10-31,62.22297668457031
2019-11-01,62.294395446777344
2019-11-04,61.4373664855957
2019-11-05,61.5087776184082
2019-11-06,63.3210334777832
2019-11-07,64.77617645263672
2019-11-08,65.76709747314453
2019-11-11,65.82064056396484
2019-11-12,66.47236633300781
2019-11-13,63.981605529785156
2019-11-14,65.12432098388672
2019-11-15,65.0796890258789
2019-11-18,63.5888557434082
2019-11-19,63.88343048095703
2019-11-20,62.963932037353516
2019-11-21,62.571136474609375
2019-11-22,63.23175811767578
2019-11-25,63.82987594604492
2019-11-26,65.11540985107422
2019-11-27,65.29395294189453
2019-11-29,65.21360778808594
2019-12-02,63.963783264160156
2019-12-03,63.071048736572266
2019-12-04,64.13340759277344
2019-12-05,64.6690444946289
2019-12-06,65.15111541748047
2019-12-09,65.47248077392578
2019-12-10,65.03504180908203
2019-12-11,63.5263557434082
2019-12-12,64.89221954345703
2019-12-13,64.42800903320312
2019-12-16,63.4727897644043
2019-12-17,64.27623748779297
2019-12-18,63.65134048461914
2019-12-19,63.48170852661133
2019-12-20,64.0619888305664
2019-12-23,63.9995002746582
2019-12-24,64.16018676757812
2019-12-26,64.03522491455078
2019-12-27,64.41015625
2019-12-30,64.56190490722656
2019-12-31,64.6243896484375
2020-01-02,66.3563003540039
2020-01-03,66.34737396240234
2020-01-06,67.55254364013672
2020-01-07,67.03660583496094
2020-01-08,67.43275451660156
2020-01-09,68.123779296875
2020-01-10,67.90264892578125
2020-01-13,69.02667236328125
2020-01-14,68.40938568115234
2020-01-15,69.76374816894531
2020-01-16,69.50577545166016
2020-01-17,70.29814910888672
2020-01-21,70.41790771484375
2020-01-22,70.16913604736328
2020-01-23,70.32579040527344
2020-01-24,70.71272277832031
2020-01-27,69.80979919433594
2020-01-28,70.43632507324219
2020-01-29,74.453369140625
2020-01-30,75.33782958984375
2020-01-31,74.34281158447266
2020-02-03,74.23226165771484
2020-02-04,74.5547103881836
2020-02-05,76.47110748291016
2020-02-06,76.52637481689453
2020-02-07,76.71064758300781
2020-02-10,77.01470184326172
2020-02-11,77.07918548583984
2020-02-12,76.69222259521484
2020-02-13,77.26345825195312
2020-02-14,77.18052673339844
2020-02-18,76.83963012695312
2020-02-19,75.015380859375
2020-02-20,74.48101806640625
2020-02-21,75.05224609375
2020-02-24,74.60077667236328
2020-02-25,73.70708465576172
2020-02-26,73.38461303710938
2020-02-27,70.27969360351562
2020-02-28,67.40514373779297
2020-03-02,72.67518615722656
2020-03-03,71.16419219970703
2020-03-04,74.67449188232422
2020-03-05,74.2046127319336
2020-03-06,74.18618774414062
2020-03-09,69.3675765991211
2020-03-10,71.82754516601562
2020-03-11,69.20173645019531
2020-03-12,64.14360046386719
2020-03-13,71.92889404296875
2020-03-16,67.2577133178711
2020-03-17,71.21025848388672
2020-03-18,66.47457885742188
2020-03-19,61.766544342041016
2020-03-20,62.908992767333984
2020-03-23,61.31509017944336
2020-03-24,63.609214782714844
2020-03-25,64.44762420654297
2020-03-26,69.85591125488281
2020-03-27,67.75524139404297
2020-03-30,70.18758392333984
2020-03-31,68.0316390991211
2020-04-01,66.66807556152344
2020-04-02,70.53768157958984
2020-04-03,69.96643829345703
2020-04-06,70.10482788085938
2020-04-07,69.74503326416016
2020-04-08,71.78388977050781
2020-04-09,74.1640853881836
2020-04-13,71.12886810302734
2020-04-14,74.23786926269531
2020-04-15,73.11236572265625
2020-04-16,72.96475219726562
2020-04-17,76.11067199707031
2020-04-20,75.59403228759766
2020-04-21,74.95748901367188
2020-04-22,76.1014404296875
2020-04-23,75.2895736694336
2020-04-24,76.4520034790039
2020-04-27,76.53502655029297
2020-04-28,74.8559799194336
2020-04-29,73.61975860595703
2020-04-30,71.31338500976562
2020-05-01,70.2801284790039
2020-05-04,69.97567749023438
2020-05-05,71.99606323242188
2020-05-06,70.28934478759766
2020-05-07,69.12691497802734
2020-05-08,68.51803588867188
2020-05-11,67.50321960449219
2020-05-12,66.5991439819336
2020-05-13,67.1249771118164
2020-05-14,68.02909851074219
2020-05-15,70.30780792236328
2020-05-18,70.68603515625
2020-05-19,69.994140625
2020-05-20,69.09003448486328
2020-05-21,69.20994567871094
2020-05-22,68.93318176269531
2020-05-26,68.38890838623047
2020-05-27,70.54766082763672
2020-05-28,70.65837860107422
2020-05-29,71.6639633178711
2020-06-01,72.27284240722656
2020-06-02,72.95552825927734
2020-06-03,72.98320007324219
2020-06-04,72.69720458984375
2020-06-05,75.52945709228516
2020-06-08,75.19733428955078
2020-06-09,74.74528503417969
2020-06-10,74.0625991821289
2020-06-11,70.04024505615234
2020-06-12,70.66758728027344
2020-06-15,73.1492691040039
2020-06-16,74.20096588134766
2020-06-17,73.0754623413086
2020-06-18,74.60690307617188
2020-06-19,74.71759033203125
2020-06-22,74.56076049804688
2020-06-23,73.859619140625
2020-06-24,71.30416107177734
2020-06-25,73.71202850341797
2020-06-26,71.8576889038086
2020-06-29,72.32819366455078
2020-06-30,73.90576171875
2020-07-01,73.61975860595703
2020-07-02,73.09391021728516
2020-07-06,73.3617935180664
2020-07-07,72.06857299804688
2020-07-08,71.4681625366211
2020-07-09,71.85613250732422
2020-07-10,74.59957122802734
2020-07-13,74.2023696899414
2020-07-14,78.05427551269531
2020-07-15,79.33824157714844
2020-07-16,80.46519470214844
2020-07-17,80.94551849365234
2020-07-20,81.40738677978516
2020-07-21,82.07245635986328
2020-07-22,83.26405334472656
2020-07-23,81.87848663330078
2020-07-24,81.15798950195312
2020-07-27,80.64070129394531
2020-07-28,80.75155639648438
2020-07-29,82.13712310791016
2020-07-30,81.76762390136719
2020-07-31,83.44879913330078
2020-08-03,83.03312683105469
2020-08-04,83.36566925048828
2020-08-05,83.70744323730469
2020-08-06,82.77447509765625
2020-08-07,83.8090591430664
2020-08-10,83.24559020996094
2020-08-11,82.22948455810547
2020-08-12,82.22026824951172
2020-08-13,82.24797058105469
2020-08-14,82.18330383300781
2020-08-17,82.05398559570312
2020-08-18,82.89456176757812
2020-08-19,83.51346588134766
2020-08-20,83.91067504882812
2020-08-21,84.81591796875
2020-08-24,84.98216247558594
2020-08-25,85.69342803955078
2020-08-26,85.13920593261719
2020-08-27,86.19224548339844
2020-08-28,86.53401184082031
2020-08-31,87.79029846191406
2020-09-01,86.70954132080078
2020-09-02,87.75333404541016
2020-09-03,86.17378234863281
2020-09-04,85.8504867553711
2020-09-08,84.80667114257812
2020-09-09,87.4485092163086
2020-09-10,87.15291595458984
2020-09-11,87.73485565185547
2020-09-14,88.9172134399414
2020-09-15,87.82723999023438
2020-09-16,87.82723999023438
2020-09-17,88.1505355834961
2020-09-18,89.47146606445312
2020-09-21,89.9333267211914
2020-09-22,87.21758270263672
2020-09-23,84.23397064208984
2020-09-24,85.16691589355469
2020-09-25,85.53641510009766
2020-09-28,86.81114196777344
2020-09-29,86.96817016601562
2020-09-30,87.4485092163086
2020-10-01,86.33080291748047
2020-10-02,87.02359771728516
2020-10-05,88.65858459472656
2020-10-06,87.95581817626953
2020-10-07,89.14864349365234
2020-10-08,90.59117126464844
2020-10-09,92.3572998046875
2020-10-12,93.74433898925781
2020-10-13,92.71792602539062
2020-10-14,92.1446304321289
2020-10-15,90.16584014892578
2020-10-16,89.25037384033203
2020-10-19,88.56611633300781
2020-10-20,87.46575164794922
2020-10-21,86.5503158569336
2020-10-22,87.28079223632812
2020-10-23,87.49348449707031
2020-10-26,86.772216796875
2020-10-27,86.73523712158203
2020-10-28,84.6731948852539
2020-10-29,84.20159912109375
2020-10-30,84.97834014892578
2020-11-02,87.29005432128906
2020-11-03,87.35477447509766
2020-11-04,88.64009857177734
2020-11-05,89.96239471435547
2020-11-06,90.53569030761719
2020-11-09,83.5820541381836
2020-11-10,85.67185974121094
2020-11-11,85.7365951538086
2020-11-12,87.54895782470703
2020-11-13,88.45515441894531
2020-11-16,88.67707061767578
2020-11-17,87.7801284790039
2020-11-18,87.3362808227539
2020-11-19,87.16985321044922
2020-11-20,86.12494659423828
2020-11-23,85.93075561523438
2020-11-24,81.9546127319336
2020-11-25,82.66663360595703
2020-11-27,81.76969909667969
2020-11-30,80.54911804199219
2020-12-01,82.44470977783203
2020-12-02,82.48170471191406
2020-12-03,81.64949798583984
2020-12-04,82.777587890625
2020-12-07,83.45262145996094
2020-12-08,85.84754180908203
2020-12-09,86.5503158569336
2020-12-10,87.10509490966797
2020-12-11,87.28079223632812
2020-12-14,87.01264190673828
2020-12-15,89.4075698852539
2020-12-16,89.10242462158203
2020-12-17,89.05620574951172
2020-12-18,89.64798736572266
2020-12-21,90.56343841552734
2020-12-22,90.60965728759766
2020-12-23,90.16584014892578
2020-12-24,90.90557861328125
2020-12-28,90.72987365722656
2020-12-29,90.33226776123047
2020-12-30,90.07333374023438
2020-12-31,91.43262481689453
2021-01-04,89.81441497802734
2021-01-05,89.64798736572266
2021-01-06,91.34940338134766
2021-01-07,91.88282012939453
2021-01-08,91.65007019042969
2021-01-11,92.2222671508789
2021-01-12,92.20286560058594
2021-01-13,92.06709289550781
2021-01-14,90.63170623779297
2021-01-15,91.94100189208984
2021-01-19,93.2890853881836
2021-01-20,93.16300201416016
2021-01-21,91.41728973388672
2021-01-22,89.5261001586914
2021-01-25,89.63278198242188
2021-01-26,88.95389556884766
2021-01-27,84.4150390625
2021-01-28,85.82129669189453
2021-01-29,84.56050872802734
2021-02-01,83.59066009521484
2021-02-02,84.13378143310547
2021-02-03,84.33745574951172
2021-02-04,85.48186492919922
2021-02-05,84.83206176757812
2021-02-08,83.5712661743164
2021-02-09,83.66824340820312
2021-02-10,82.9505844116211
2021-02-11,83.76524353027344
2021-02-12,83.66824340820312
2021-02-16,82.5626220703125
2021-02-17,83.64885711669922
2021-02-18,85.44306945800781
2021-02-19,84.43443298339844
2021-02-22,85.14241790771484
2021-02-23,87.0433120727539
2021-02-24,85.09392547607422
2021-02-25,84.48291778564453
2021-02-26,83.35791015625
2021-03-01,84.99694061279297
2021-03-02,86.03466796875
2021-03-03,86.18013763427734
2021-03-04,84.36651611328125
2021-03-05,86.85902404785156
2021-03-08,88.27500915527344
2021-03-09,87.46034240722656
2021-03-10,89.43881225585938
2021-03-11,89.99163055419922
2021-03-12,90.23409271240234
2021-03-15,90.5638427734375
2021-03-16,90.55415344238281
2021-03-17,88.35258483886719
2021-03-18,87.62520599365234
2021-03-19,88.19742584228516
2021-03-22,87.41183471679688
2021-03-23,88.0131607055664
2021-03-24,89.70067596435547
2021-03-25,91.38819885253906
2021-03-26,92.37743377685547
2021-03-29,93.29878234863281
2021-03-30,92.66837310791016
2021-03-31,92.72657775878906
2021-04-01,92.66837310791016
2021-04-05,93.8031005859375
2021-04-06,92.64779663085938
2021-04-07,93.06526947021484
2021-04-08,92.21090698242188
2021-04-09,92.89051055908203
2021-04-12,93.61863708496094
2021-04-13,94.45356750488281
2021-04-14,94.3467788696289
2021-04-15,97.472900390625
2021-04-16,95.8807144165039
2021-04-19,96.39524841308594
2021-04-20,96.88068389892578
2021-04-21,98.25928497314453
2021-04-22,97.2302017211914
2021-04-23,97.82241821289062
2021-04-26,96.94864654541016
2021-04-27,96.99718475341797
2021-04-28,97.43407440185547
2021-04-29,98.97770690917969
2021-04-30,97.80299377441406
2021-05-03,99.56993865966797
2021-05-04,100.12329864501953
2021-05-05,100.77376556396484
2021-05-06,101.16210174560547
2021-05-07,102.11353302001953
2021-05-10,102.65721893310547
2021-05-11,102.01646423339844
2021-05-12,101.70579528808594
2021-05-13,102.95816802978516
2021-05-14,103.97756958007812
2021-05-17,103.45330810546875
2021-05-18,102.89021301269531
2021-05-19,98.05540466308594
2021-05-20,99.06507873535156
2021-05-21,96.24964904785156
2021-05-24,94.61862182617188
2021-05-25,94.44387817382812
2021-05-26,95.53121185302734
2021-05-27,96.25935363769531
2021-05-28,96.1913833618164
2021-06-01,96.41466522216797
2021-06-02,97.54086303710938
2021-06-03,97.04571533203125
