,DTE
2014-05-22,44.60220718383789
2014-05-23,44.44195556640625
2014-05-27,44.67937088012695
2014-05-28,44.72684860229492
2014-05-29,44.732784271240234
2014-05-30,45.17790985107422
2014-06-02,45.213531494140625
2014-06-03,45.23727035522461
2014-06-04,45.23727035522461
2014-06-05,45.427181243896484
2014-06-06,45.24913024902344
2014-06-09,44.82180404663086
2014-06-10,44.572547912597656
2014-06-11,44.0443115234375
2014-06-12,44.41856384277344
2014-06-13,44.59220886230469
2014-06-16,45.05926513671875
2014-06-17,44.8916015625
2014-06-18,46.011348724365234
2014-06-19,46.50834655761719
2014-06-20,46.484378814697266
2014-06-23,46.388580322265625
2014-06-24,46.532291412353516
2014-06-25,46.72991180419922
2014-06-26,46.55026626586914
2014-06-27,46.55026626586914
2014-06-30,46.62809753417969
2014-07-01,46.220924377441406
2014-07-02,45.316734313964844
2014-07-03,44.97542953491211
2014-07-07,45.149085998535156
2014-07-08,45.49040222167969
2014-07-09,45.16106414794922
2014-07-10,45.72392654418945
2014-07-11,45.454471588134766
2014-07-14,45.149085998535156
2014-07-15,45.544288635253906
2014-07-16,45.62213897705078
2014-07-17,45.41254806518555
2014-07-18,45.84967803955078
2014-07-21,45.46045684814453
2014-07-22,45.56224822998047
2014-07-23,45.84967803955078
2014-07-24,46.26283645629883
2014-07-25,45.50836181640625
2014-07-28,46.125118255615234
2014-07-29,45.8975715637207
2014-07-30,45.149085998535156
2014-07-31,44.2029914855957
2014-08-01,44.388614654541016
2014-08-04,44.03532409667969
2014-08-05,43.17905044555664
2014-08-06,43.15509796142578
2014-08-07,43.75389862060547
2014-08-08,44.74190902709961
2014-08-11,44.68801498413086
2014-08-12,44.5443115234375
2014-08-13,44.98741149902344
2014-08-14,45.46045684814453
2014-08-15,45.72392654418945
2014-08-18,45.687992095947266
2014-08-19,46.2508544921875
2014-08-20,46.32273864746094
2014-08-21,46.30475616455078
2014-08-22,46.041290283203125
2014-08-25,46.376617431640625
2014-08-26,45.69398880004883
2014-08-27,46.065242767333984
2014-08-28,46.652042388916016
2014-08-29,46.855648040771484
2014-09-02,46.358646392822266
2014-09-03,46.55026626586914
2014-09-04,46.55624771118164
2014-09-05,47.20294952392578
2014-09-08,46.97541427612305
2014-09-09,46.62809753417969
2014-09-10,46.298763275146484
2014-09-11,46.66731643676758
2014-09-12,45.65834045410156
2014-09-15,45.942291259765625
2014-09-16,46.46188735961914
2014-09-17,46.27458953857422
2014-09-18,45.76708984375
2014-09-19,46.09938430786133
2014-09-22,45.79729080200195
2014-09-23,45.83353805541992
2014-09-24,45.773128509521484
2014-09-25,45.54353332519531
2014-09-26,45.60396194458008
2014-09-29,45.89396667480469
2014-09-30,45.96647262573242
2014-10-01,46.087303161621094
2014-10-02,46.081260681152344
2014-10-03,46.44377517700195
2014-10-06,46.43170166015625
2014-10-07,46.534400939941406
2014-10-08,47.79110336303711
2014-10-09,47.04794692993164
2014-10-10,47.56755065917969
2014-10-13,47.67027282714844
2014-10-14,48.03883361816406
2014-10-15,47.06608963012695
2014-10-16,46.4498176574707
2014-10-17,46.510231018066406
2014-10-20,47.51317596435547
2014-10-21,48.183837890625
2014-10-22,48.25029754638672
2014-10-23,48.33488464355469
2014-10-24,48.455711364746094
2014-10-27,48.70342254638672
2014-10-28,49.05989456176758
2014-10-29,48.36509704589844
2014-10-30,49.53720474243164
2014-10-31,49.63991165161133
2014-11-03,50.026588439941406
2014-11-04,49.77888870239258
2014-11-05,50.848297119140625
2014-11-06,49.94805908203125
2014-11-07,50.33473587036133
2014-11-10,50.66099548339844
2014-11-11,50.02055740356445
2014-11-12,48.87865447998047
2014-11-13,48.201961517333984
2014-11-14,48.256324768066406
2014-11-17,48.99946212768555
2014-11-18,49.247196197509766
2014-11-19,49.06593704223633
2014-11-20,48.72154235839844
2014-11-21,48.72758865356445
2014-11-24,48.65510177612305
2014-11-25,48.57049560546875
2014-11-26,48.739681243896484
2014-11-28,49.216983795166016
2014-12-01,49.265316009521484
2014-12-02,49.70637130737305
2014-12-03,49.815120697021484
2014-12-04,49.93595504760742
2014-12-05,49.54324722290039
2014-12-08,49.96013641357422
2014-12-09,50.33473587036133
2014-12-10,49.53114700317383
2014-12-11,50.4085693359375
2014-12-12,49.896766662597656
2014-12-15,49.6834831237793
2014-12-16,50.006431579589844
2014-12-17,51.03006362915039
2014-12-18,52.08421325683594
2014-12-19,52.248714447021484
2014-12-22,52.54118347167969
2014-12-23,52.6508674621582
2014-12-24,53.58311080932617
2014-12-26,54.4239501953125
2014-12-29,54.94797897338867
2014-12-30,53.60138702392578
2014-12-31,52.6264762878418
2015-01-02,53.01645278930664
2015-01-05,52.49851989746094
2015-01-06,52.41929626464844
2015-01-07,53.04081726074219
2015-01-08,53.2845344543457
2015-01-09,52.88850021362305
2015-01-12,52.84584045410156
2015-01-13,53.1443977355957
2015-01-14,53.7171516418457
2015-01-15,54.210689544677734
2015-01-16,54.81392288208008
2015-01-20,54.88704299926758
2015-01-21,55.36839294433594
2015-01-22,55.26482391357422
2015-01-23,55.59383773803711
2015-01-26,55.40498733520508
2015-01-27,55.630393981933594
2015-01-28,54.97842788696289
2015-01-29,55.776634216308594
2015-01-30,54.63112258911133
2015-02-02,55.130760192871094
2015-02-03,54.85658645629883
2015-02-04,53.997440338134766
2015-02-05,54.57628631591797
2015-02-06,51.94404983520508
2015-02-09,51.73689651489258
2015-02-10,52.82754898071289
2015-02-11,51.60893249511719
2015-02-12,51.176307678222656
2015-02-13,49.6956901550293
2015-02-17,49.908935546875
2015-02-18,51.48707962036133
2015-02-19,50.81681823730469
2015-02-20,50.69495391845703
2015-02-23,51.121482849121094
2015-02-24,51.30429458618164
2015-02-25,50.426856994628906
2015-02-26,49.93939971923828
2015-02-27,49.9820671081543
2015-03-02,49.013248443603516
2015-03-03,49.183841705322266
2015-03-04,49.09854507446289
2015-03-05,49.43976974487305
2015-03-06,47.77634811401367
2015-03-09,47.812904357910156
2015-03-10,48.00178527832031
2015-03-11,47.61791229248047
2015-03-12,48.22650909423828
2015-03-13,47.777767181396484
2015-03-16,48.54618453979492
2015-03-17,48.331016540527344
2015-03-18,49.30230712890625
2015-03-19,48.92117691040039
2015-03-20,50.144500732421875
2015-03-23,50.03385543823242
2015-03-24,49.41297149658203
2015-03-25,48.89658737182617
2015-03-26,48.84125518798828
2015-03-27,49.2777214050293
2015-03-30,49.628116607666016
2015-03-31,49.603538513183594
2015-04-01,50.02770233154297
2015-04-02,50.458011627197266
2015-04-06,51.2571907043457
2015-04-07,50.50105667114258
2015-04-08,50.292049407958984
2015-04-09,50.03385543823242
2015-04-10,50.24288558959961
2015-04-13,49.82484436035156
2015-04-14,50.05228805541992
2015-04-15,50.08917999267578
2015-04-16,49.757225036621094
2015-04-17,49.60969161987305
2015-04-20,50.42729187011719
2015-04-21,49.89860916137695
2015-04-22,50.35966110229492
2015-04-23,50.912940979003906
2015-04-24,50.90678024291992
2015-04-27,50.08301544189453
2015-04-28,50.328941345214844
2015-04-29,49.97237777709961
2015-04-30,48.951904296875
2015-05-01,49.228538513183594
2015-05-04,49.55435562133789
2015-05-05,48.37405014038086
2015-05-06,47.91913986206055
2015-05-07,48.189632415771484
2015-05-08,48.6937141418457
2015-05-11,48.429378509521484
2015-05-12,48.109718322753906
2015-05-13,47.451927185058594
2015-05-14,48.00519943237305
2015-05-15,48.65069580078125
2015-05-18,49.01337432861328
2015-05-19,48.89043045043945
2015-05-20,49.007225036621094
2015-05-21,48.97035217285156
2015-05-22,48.939605712890625
2015-05-26,48.66297149658203
2015-05-27,48.68758010864258
2015-05-28,48.89043045043945
2015-05-29,48.70600891113281
2015-06-01,48.72444534301758
2015-06-02,47.851531982421875
2015-06-03,47.13227844238281
2015-06-04,47.13842010498047
2015-06-05,46.06877136230469
2015-06-08,45.816715240478516
2015-06-09,45.81057357788086
2015-06-10,46.12409973144531
2015-06-11,46.41569519042969
2015-06-12,45.96277618408203
2015-06-15,45.776641845703125
2015-06-16,45.97519302368164
2015-06-17,46.521183013916016
2015-06-18,47.18505859375
2015-06-19,46.961700439453125
2015-06-22,46.77557373046875
2015-06-23,46.13650894165039
2015-06-24,45.820072174072266
2015-06-25,45.84490203857422
2015-06-26,46.50878143310547
2015-06-29,46.31023406982422
2015-06-30,46.31023406982422
2015-07-01,46.6824951171875
2015-07-02,47.29054641723633
2015-07-06,47.44564437866211
2015-07-07,48.74239730834961
2015-07-08,48.37010955810547
2015-07-09,47.68762969970703
2015-07-10,48.09090805053711
2015-07-13,47.93579864501953
2015-07-14,47.83654022216797
2015-07-15,48.084716796875
2015-07-16,48.729984283447266
2015-07-17,48.09090805053711
2015-07-20,48.02886962890625
2015-07-21,47.56352615356445
2015-07-22,47.861351013183594
2015-07-23,47.2595100402832
2015-07-24,47.99785232543945
2015-07-27,48.81684494018555
2015-07-28,48.77960968017578
2015-07-29,49.207725524902344
2015-07-30,49.356624603271484
2015-07-31,49.921226501464844
2015-08-03,49.859195709228516
2015-08-04,49.071224212646484
2015-08-05,49.14567184448242
2015-08-06,49.56757736206055
2015-08-07,50.39278030395508
2015-08-10,50.03290939331055
2015-08-11,50.355560302734375
2015-08-12,51.509578704833984
2015-08-13,51.58403396606445
2015-08-14,51.90046691894531
2015-08-17,52.19207763671875
2015-08-18,51.86943817138672
2015-08-19,52.353389739990234
2015-08-20,52.2851448059082
2015-08-21,51.590240478515625
2015-08-24,49.151893615722656
2015-08-25,47.50149154663086
2015-08-26,48.31428909301758
2015-08-27,48.99677276611328
2015-08-28,48.90990447998047
2015-08-31,48.43216323852539
2015-09-01,47.2285041809082
2015-09-02,47.160240173339844
2015-09-03,47.389808654785156
2015-09-04,46.539794921875
2015-09-08,47.327762603759766
2015-09-09,46.62666320800781
2015-09-10,46.57701873779297
2015-09-11,47.1168098449707
2015-09-14,47.07957458496094
2015-09-15,47.46425247192383
2015-09-16,48.16536331176758
2015-09-17,48.948280334472656
2015-09-18,48.729087829589844
2015-09-21,48.84181594848633
2015-09-22,48.39711380004883
2015-09-23,49.061038970947266
2015-09-24,49.330352783203125
2015-09-25,49.64978790283203
2015-09-28,49.33662033081055
2015-09-29,48.99839401245117
2015-09-30,50.3387565612793
2015-10-01,49.712425231933594
2015-10-02,50.48281478881836
2015-10-05,50.80851364135742
2015-10-06,50.55796432495117
2015-10-07,50.33250427246094
2015-10-08,50.96510314941406
2015-10-09,50.821041107177734
2015-10-12,51.10916519165039
2015-10-13,50.952571868896484
2015-10-14,51.20937728881836
2015-10-15,52.14888381958008
2015-10-16,52.20524978637695
2015-10-19,52.38688659667969
2015-10-20,52.499637603759766
2015-10-21,52.474578857421875
2015-10-22,53.157291412353516
2015-10-23,52.19273376464844
2015-10-26,52.299190521240234
2015-10-27,52.292945861816406
2015-10-28,51.4661750793457
2015-10-29,50.827301025390625
2015-10-30,51.10288619995117
2015-11-02,51.459896087646484
2015-11-03,51.64780044555664
2015-11-04,51.80438995361328
2015-11-05,51.986045837402344
2015-11-06,49.72495651245117
2015-11-09,49.66858673095703
2015-11-10,50.2322883605957
2015-11-11,50.73336410522461
2015-11-12,50.12580871582031
2015-11-13,49.812644958496094
2015-11-16,50.77094650268555
2015-11-17,49.825157165527344
2015-11-18,50.03186798095703
2015-11-19,50.68950653076172
2015-11-20,50.971351623535156
2015-11-23,50.4389762878418
2015-11-24,50.23854064941406
2015-11-25,50.03186798095703
2015-11-27,50.213497161865234
2015-11-30,50.41392135620117
2015-12-01,50.52665710449219
2015-12-02,49.28025436401367
2015-12-03,49.02345275878906
2015-12-04,50.4389762878418
2015-12-07,50.846099853515625
2015-12-08,50.49534225463867
2015-12-09,50.23854064941406
2015-12-10,49.43056869506836
2015-12-11,49.061038970947266
2015-12-14,49.148719787597656
2015-12-15,49.55584716796875
2015-12-16,50.664451599121094
2015-12-17,50.53173828125
2015-12-18,49.85543441772461
2015-12-21,49.716400146484375
2015-12-22,49.98186111450195
2015-12-23,50.569644927978516
2015-12-24,50.48748779296875
2015-12-28,50.98048782348633
2015-12-29,51.473480224609375
2015-12-30,51.53668212890625
2015-12-31,50.68342590332031
2016-01-04,50.019771575927734
2016-01-05,50.53173828125
2016-01-06,50.304203033447266
2016-01-07,49.75432205200195
2016-01-08,49.539424896240234
2016-01-11,50.02610397338867
2016-01-12,50.310508728027344
2016-01-13,50.721343994140625
2016-01-14,51.39761734008789
2016-01-15,50.904640197753906
2016-01-19,51.97279739379883
2016-01-20,50.68342590332031
2016-01-21,50.08930969238281
2016-01-22,51.4039421081543
2016-01-25,51.0436897277832
2016-01-26,51.63780975341797
2016-01-27,51.82740783691406
2016-01-28,52.61746597290039
2016-01-29,53.72986602783203
2016-02-01,53.91948318481445
2016-02-02,54.4946403503418
2016-02-03,55.04451370239258
2016-02-04,54.741146087646484
2016-02-05,54.6400032043457
2016-02-08,54.4946403503418
2016-02-09,54.89282989501953
2016-02-10,54.22285842895508
2016-02-11,53.14206314086914
2016-02-12,52.91451644897461
2016-02-16,53.432804107666016
2016-02-17,53.230560302734375
2016-02-18,53.8120231628418
2016-02-19,53.54656219482422
2016-02-22,53.97004318237305
2016-02-23,54.20389175415039
2016-02-24,54.393524169921875
2016-02-25,54.968650817871094
2016-02-26,53.274784088134766
2016-02-29,53.167362213134766
2016-03-01,52.984046936035156
2016-03-02,53.12940979003906
2016-03-03,53.09782028198242
2016-03-04,53.63505172729492
2016-03-07,54.463035583496094
2016-03-08,55.151947021484375
2016-03-09,55.57543182373047
2016-03-10,55.61965560913086
2016-03-11,55.777679443359375
2016-03-14,55.657569885253906
2016-03-15,55.853519439697266
2016-03-16,56.55508041381836
2016-03-17,57.00752639770508
2016-03-18,56.65705108642578
2016-03-21,56.65705108642578
2016-03-22,56.31293487548828
2016-03-23,56.96289825439453
2016-03-24,57.00752639770508
2016-03-28,56.89282989501953
2016-03-29,57.90602111816406
2016-03-30,57.81045150756836
2016-03-31,57.772216796875
2016-04-01,58.020748138427734
2016-04-04,57.81045150756836
2016-04-05,56.746246337890625
2016-04-06,56.70802688598633
2016-04-07,56.56782531738281
2016-04-08,56.714393615722656
2016-04-11,56.453125
2016-04-12,56.77173614501953
2016-04-13,56.51685333251953
2016-04-14,56.255577087402344
2016-04-15,56.79085159301758
2016-04-18,56.867332458496094
2016-04-19,57.064884185791016
2016-04-20,55.47815704345703
2016-04-21,54.21005630493164
2016-04-22,54.6561164855957
2016-04-25,54.9747428894043
2016-04-26,54.847286224365234
2016-04-27,55.72667694091797
2016-04-28,56.1090087890625
2016-04-29,56.81635665893555
2016-05-02,57.4344596862793
2016-05-03,57.160457611083984
2016-05-04,58.1226806640625
2016-05-05,58.0526008605957
2016-05-06,57.37711715698242
2016-05-09,57.56829833984375
2016-05-10,57.53004837036133
2016-05-11,57.79133224487305
2016-05-12,58.19917297363281
2016-05-13,57.90602111816406
2016-05-16,57.91240310668945
2016-05-17,56.79085159301758
2016-05-18,55.89873123168945
2016-05-19,56.49134063720703
2016-05-20,56.51685333251953
2016-05-23,55.917842864990234
2016-05-24,56.85459899902344
2016-05-25,56.51685333251953
2016-05-26,57.173194885253906
2016-05-27,57.485469818115234
2016-05-31,57.784969329833984
2016-06-01,58.06535339355469
2016-06-02,58.058963775634766
2016-06-03,59.155025482177734
2016-06-06,59.00209426879883
2016-06-07,59.07217788696289
2016-06-08,59.505523681640625
2016-06-09,59.93244934082031
2016-06-10,59.8432502746582
2016-06-13,59.792266845703125
2016-06-14,60.52511215209961
2016-06-15,59.90060043334961
2016-06-16,60.33087921142578
2016-06-17,60.61345672607422
2016-06-20,60.31161880493164
2016-06-21,60.38869094848633
2016-06-22,60.20885467529297
2016-06-23,60.407958984375
2016-06-24,61.3841552734375
2016-06-27,61.96859359741211
2016-06-28,62.16122817993164
2016-06-29,62.36034393310547
2016-06-30,63.65761947631836
2016-07-01,63.760398864746094
2016-07-05,64.28703308105469
2016-07-06,64.19068908691406
2016-07-07,63.060367584228516
2016-07-08,63.67047882080078
2016-07-11,63.554866790771484
2016-07-12,62.73283004760742
2016-07-13,63.002567291259766
2016-07-14,62.353904724121094
2016-07-15,62.7199592590332
2016-07-18,62.92549514770508
2016-07-19,62.9704475402832
2016-07-20,62.63650894165039
2016-07-21,63.16953659057617
2016-07-22,63.84386444091797
2016-07-25,63.46498489379883
2016-07-26,62.93833541870117
2016-07-27,62.44382095336914
2016-07-28,62.36034393310547
2016-07-29,62.630069732666016
2016-08-01,63.05394744873047
2016-08-02,63.028255462646484
2016-08-03,62.08417510986328
2016-08-04,62.24473190307617
2016-08-05,61.07588195800781
2016-08-08,61.06944274902344
2016-08-09,61.204341888427734
2016-08-10,61.377716064453125
2016-08-11,61.57680130004883
2016-08-12,61.897926330566406
2016-08-15,60.8575325012207
2016-08-16,60.163909912109375
2016-08-17,61.056617736816406
2016-08-18,62.090614318847656
2016-08-19,60.818973541259766
2016-08-22,61.088714599609375
2016-08-23,60.76118087768555
2016-08-24,60.966705322265625
2016-08-25,61.11442184448242
2016-08-26,59.46388244628906
2016-08-29,60.0611457824707
2016-08-30,59.3996467590332
2016-08-31,59.66297912597656
2016-09-01,59.2198371887207
2016-09-02,59.85564041137695
2016-09-06,60.47216796875
2016-09-07,60.71623992919922
2016-09-08,60.69053649902344
2016-09-09,58.4427490234375
2016-09-12,59.44460678100586
2016-09-13,58.66753005981445
2016-09-14,59.30974578857422
2016-09-15,59.788978576660156
2016-09-16,60.59205627441406
2016-09-19,61.13605880737305
2016-09-20,60.80577087402344
2016-09-21,62.07511901855469
2016-09-22,62.275882720947266
2016-09-23,62.722755432128906
2016-09-26,62.58027648925781
2016-09-27,61.569969177246094
2016-09-28,61.446922302246094
2016-09-29,60.261756896972656
2016-09-30,60.66328811645508
2016-10-03,60.125755310058594
2016-10-04,59.07011413574219
2016-10-05,59.46518325805664
2016-10-06,59.724239349365234
2016-10-07,59.45869827270508
2016-10-10,59.808414459228516
2016-10-11,59.322689056396484
2016-10-12,59.419830322265625
2016-10-13,60.05451583862305
2016-10-14,59.581756591796875
2016-10-17,59.83433151245117
2016-10-18,60.125755310058594
2016-10-19,60.07394790649414
2016-10-20,60.300621032714844
2016-10-21,60.06747817993164
2016-10-24,60.320037841796875
2016-10-25,60.87053680419922
2016-10-26,60.812255859375
2016-10-27,60.67622756958008
2016-10-28,60.838134765625
2016-10-31,62.17875671386719
2016-11-01,61.06483840942383
2016-11-02,60.34595489501953
2016-11-03,60.404232025146484
2016-11-04,60.28768539428711
2016-11-07,61.71242904663086
2016-11-08,62.269412994384766
2016-11-09,59.82135009765625
2016-11-10,59.11545944213867
2016-11-11,58.91469192504883
2016-11-14,59.18021774291992
2016-11-15,60.48194122314453
2016-11-16,59.55585479736328
2016-11-17,59.374507904052734
2016-11-18,59.07661819458008
2016-11-21,59.76310729980469
2016-11-22,60.76691818237305
2016-11-23,60.0091667175293
2016-11-25,60.89643478393555
2016-11-28,62.0427360534668
2016-11-29,62.0427360534668
2016-11-30,60.28768539428711
2016-12-01,60.624427795410156
2016-12-02,61.608848571777344
2016-12-05,61.576446533203125
2016-12-06,61.64768981933594
2016-12-07,62.755130767822266
2016-12-08,62.29532241821289
2016-12-09,63.1113395690918
2016-12-12,63.73952102661133
2016-12-13,64.05686950683594
2016-12-14,62.76162338256836
2016-12-15,63.15678024291992
2016-12-16,64.14309692382812
2016-12-19,64.19535827636719
2016-12-20,64.41746520996094
2016-12-21,64.1496353149414
2016-12-22,64.3455810546875
2016-12-23,64.49581909179688
2016-12-27,64.43702697753906
2016-12-28,63.96672821044922
2016-12-29,64.61994171142578
2016-12-30,64.3455810546875
2017-01-03,64.1496353149414
2017-01-04,64.3194808959961
2017-01-05,64.40437316894531
2017-01-06,64.5741958618164
2017-01-09,63.93408966064453
2017-01-10,63.64013671875
2017-01-11,64.28025817871094
2017-01-12,64.25411987304688
2017-01-13,64.20841979980469
2017-01-17,64.7962875366211
2017-01-18,64.59380340576172
2017-01-19,64.1039047241211
2017-01-20,64.27372741699219
2017-01-23,64.03205871582031
2017-01-24,63.98634719848633
2017-01-25,63.9732551574707
2017-01-26,64.15616607666016
2017-01-27,63.42460250854492
2017-01-30,63.45724105834961
2017-01-31,64.43048858642578
2017-02-01,63.96672821044922
2017-02-02,64.63299560546875
2017-02-03,64.67216491699219
2017-02-06,64.08433532714844
2017-02-07,64.27372741699219
2017-02-08,64.48929595947266
2017-02-09,63.4964485168457
2017-02-10,63.59443664550781
2017-02-13,64.05818939208984
2017-02-14,64.1496353149414
2017-02-15,63.98634719848633
2017-02-16,64.45010375976562
2017-02-17,64.0908432006836
2017-02-21,64.63299560546875
2017-02-22,64.8551025390625
2017-02-23,65.37108612060547
2017-02-24,66.03080749511719
2017-02-27,65.71074676513672
2017-02-28,66.22022247314453
2017-03-01,65.91979217529297
2017-03-02,66.32473754882812
2017-03-03,66.05693817138672
2017-03-06,66.40316009521484
2017-03-07,66.33126831054688
2017-03-08,65.39069366455078
2017-03-09,65.13594055175781
2017-03-10,65.48867797851562
2017-03-13,65.71730041503906
2017-03-14,65.63890838623047
2017-03-15,66.99100494384766
2017-03-16,65.98680114746094
2017-03-17,66.44115447998047
2017-03-20,65.99999237060547
2017-03-21,66.81649780273438
2017-03-22,67.08647155761719
2017-03-23,66.902099609375
2017-03-24,67.27745819091797
2017-03-27,67.09306335449219
2017-03-28,66.96794891357422
2017-03-29,67.0206298828125
2017-03-30,66.68480682373047
2017-03-31,67.23793029785156
2017-04-03,66.94161987304688
2017-04-04,67.32352447509766
2017-04-05,67.90959167480469
2017-04-06,67.80423736572266
2017-04-07,67.80423736572266
2017-04-10,67.95565795898438
2017-04-11,67.90959167480469
2017-04-12,68.45612335205078
2017-04-13,68.15982055664062
2017-04-17,68.77218627929688
2017-04-18,68.75904083251953
2017-04-19,68.37710571289062
2017-04-20,68.11370849609375
2017-04-21,68.44952392578125
2017-04-24,68.7787857055664
2017-04-25,68.66683959960938
2017-04-26,68.77218627929688
2017-04-27,69.18704986572266
2017-04-28,68.87097930908203
2017-05-01,68.44295501708984
2017-05-02,68.65367889404297
2017-05-03,68.37710571289062
2017-05-04,68.60757446289062
2017-05-05,68.83804321289062
2017-05-08,68.80513763427734
2017-05-09,68.46271514892578
2017-05-10,68.89073181152344
2017-05-11,68.98291778564453
2017-05-12,69.41751098632812
2017-05-15,69.76652526855469
2017-05-16,69.00923156738281
2017-05-17,69.2529067993164
2017-05-18,69.36482238769531
2017-05-19,69.81918334960938
2017-05-22,70.4842529296875
2017-05-23,70.70155334472656
2017-05-24,71.06371307373047
2017-05-25,71.76174926757812
2017-05-26,71.69587707519531
2017-05-30,71.8736572265625
2017-05-31,72.1173095703125
2017-06-01,72.70335388183594
2017-06-02,73.0457763671875
2017-06-05,72.5716781616211
2017-06-06,72.53872680664062
2017-06-07,72.8482437133789
2017-06-08,71.76174926757812
2017-06-09,71.76174926757812
2017-06-12,71.7551498413086
2017-06-13,72.04485321044922
2017-06-14,72.7560043334961
2017-06-15,73.34981536865234
2017-06-16,73.76779174804688
2017-06-19,73.57537078857422
2017-06-20,73.65499114990234
2017-06-21,73.06453704833984
2017-06-22,72.69964599609375
2017-06-23,72.24186706542969
2017-06-26,72.58021545410156
2017-06-27,71.43247985839844
2017-06-28,70.48374938964844
2017-06-29,70.2714614868164
2017-06-30,70.1852035522461
2017-07-03,70.01935577392578
2017-07-05,69.95301818847656
2017-07-06,69.77388763427734
2017-07-07,69.83356475830078
2017-07-10,69.61463928222656
2017-07-11,69.44878387451172
2017-07-12,70.05252075195312
2017-07-13,69.5881118774414
2017-07-14,69.91983795166016
2017-07-17,70.37761688232422
2017-07-18,70.15865325927734
2017-07-19,70.28473663330078
2017-07-20,70.83538818359375
2017-07-21,71.61161041259766
2017-07-24,70.57000732421875
2017-07-25,70.5235595703125
2017-07-26,71.24007415771484
2017-07-27,71.22016906738281
2017-07-28,70.80221557617188
2017-07-31,71.02777099609375
2017-08-01,70.9813461303711
2017-08-02,71.38603210449219
2017-08-03,72.22859191894531
2017-08-04,72.27503204345703
2017-08-07,72.26839447021484
2017-08-08,72.58021545410156
2017-08-09,72.00303649902344
2017-08-10,72.35466766357422
2017-08-11,71.56517028808594
2017-08-14,72.3480224609375
2017-08-15,72.42762756347656
2017-08-16,72.89867401123047
2017-08-17,72.91193389892578
2017-08-18,73.39625549316406
2017-08-21,73.56876373291016
2017-08-22,73.88721466064453
2017-08-23,74.23218536376953
2017-08-24,74.13264465332031
2017-08-25,73.97344207763672
2017-08-28,74.39805603027344
2017-08-29,74.37814331054688
2017-08-30,74.28526306152344
2017-08-31,74.5174789428711
2017-09-01,74.38480377197266
2017-09-05,74.81600952148438
2017-09-06,74.09286499023438
2017-09-07,74.21229553222656
2017-09-08,74.86245727539062
2017-09-11,75.30696105957031
2017-09-12,73.8341293334961
2017-09-13,73.13086700439453
2017-09-14,74.0265121459961
2017-09-15,74.49102783203125
2017-09-18,73.87613677978516
2017-09-19,73.64219665527344
2017-09-20,72.7732925415039
2017-09-21,72.86688232421875
2017-09-22,72.43912506103516
2017-09-25,73.3481216430664
2017-09-26,73.20775604248047
2017-09-27,71.67716217041016
2017-09-28,71.95787811279297
2017-09-29,71.75737762451172
2017-10-02,71.7640380859375
2017-10-03,71.24939727783203
2017-10-04,71.88435363769531
2017-10-05,72.01802062988281
2017-10-06,71.97124481201172
2017-10-09,72.13833618164062
2017-10-10,73.04736328125
2017-10-11,73.32138061523438
2017-10-12,73.96969604492188
2017-10-13,73.44837188720703
2017-10-16,73.27458953857422
2017-10-17,73.62882232666016
2017-10-18,73.88948822021484
2017-10-19,74.95223999023438
2017-10-20,75.01905822753906
2017-10-23,75.56047058105469
2017-10-24,75.32649993896484
2017-10-25,74.03653717041016
2017-10-26,73.60208129882812
2017-10-27,74.07665252685547
2017-10-30,73.74916076660156
2017-10-31,73.82933807373047
2017-11-01,73.70904541015625
2017-11-02,74.05658721923828
2017-11-03,74.1234359741211
2017-11-06,74.57792663574219
2017-11-07,75.4000473022461
2017-11-08,75.65403747558594
2017-11-09,75.67408752441406
2017-11-10,75.15941619873047
2017-11-13,76.3558349609375
2017-11-14,77.25144958496094
2017-11-15,76.50955200195312
2017-11-16,76.18873596191406
2017-11-17,75.47354125976562
2017-11-20,75.01236724853516
2017-11-21,75.28642272949219
2017-11-22,75.27305603027344
2017-11-24,75.29309844970703
2017-11-27,75.95480346679688
2017-11-28,76.42264556884766
2017-11-29,76.56970977783203
2017-11-30,77.2447738647461
2017-12-01,77.00416564941406
2017-12-04,77.218017578125
2017-12-05,76.4293441772461
2017-12-06,76.8637924194336
2017-12-07,76.91059112548828
2017-12-08,77.19129943847656
2017-12-11,77.52549743652344
2017-12-12,76.20211029052734
2017-12-13,76.07510375976562
2017-12-14,75.94142150878906
2017-12-15,76.27352142333984
2017-12-18,74.879150390625
2017-12-19,73.43087005615234
2017-12-20,72.91891479492188
2017-12-21,72.91891479492188
2017-12-22,73.23551177978516
2017-12-26,72.83807373046875
2017-12-27,73.24897003173828
2017-12-28,73.83505249023438
2017-12-29,73.73401641845703
2018-01-02,73.05364990234375
2018-01-03,72.81787109375
2018-01-04,71.60535430908203
2018-01-05,71.53800201416016
2018-01-08,72.06341552734375
2018-01-09,71.18773651123047
2018-01-10,70.4871597290039
2018-01-11,70.00888061523438
2018-01-12,70.00215911865234
2018-01-16,70.15033721923828
2018-01-17,70.1166763305664
2018-01-18,69.69904327392578
2018-01-19,69.48348999023438
2018-01-22,69.62493896484375
2018-01-23,70.50737762451172
2018-01-24,70.34571838378906
2018-01-25,71.3763427734375
2018-01-26,71.06647491455078
2018-01-29,70.31876373291016
2018-01-30,70.21772003173828
2018-01-31,71.16075134277344
2018-02-01,70.20423889160156
2018-02-02,69.571044921875
2018-02-05,68.70882415771484
