,AWK
2014-09-22,40.20026779174805
2014-09-23,39.73866653442383
2014-09-24,39.80461120605469
2014-09-25,39.763397216796875
2014-09-26,39.77988052368164
2014-09-29,39.80461120605469
2014-09-30,39.755157470703125
2014-10-01,39.64799499511719
2014-10-02,39.573814392089844
2014-10-03,39.7221794128418
2014-10-06,39.499629974365234
2014-10-07,39.895286560058594
2014-10-08,40.8349609375
2014-10-09,40.40633010864258
2014-10-10,41.197654724121094
2014-10-13,40.8349609375
2014-10-14,41.4614143371582
2014-10-15,40.46403503417969
2014-10-16,40.620643615722656
2014-10-17,40.884422302246094
2014-10-20,41.82411193847656
2014-10-21,42.021942138671875
2014-10-22,42.087867736816406
2014-10-23,42.39286422729492
2014-10-24,42.78852844238281
2014-10-27,42.68959426879883
2014-10-28,43.208900451660156
2014-10-29,43.035804748535156
2014-10-30,43.78589630126953
2014-10-31,43.991966247558594
2014-11-03,43.94251251220703
2014-11-04,43.31604766845703
2014-11-05,43.579833984375
2014-11-06,43.107208251953125
2014-11-07,43.41399383544922
2014-11-10,43.83685302734375
2014-11-11,43.712486267089844
2014-11-12,43.40570831298828
2014-11-13,43.007713317871094
2014-11-14,43.007713317871094
2014-11-17,43.09062576293945
2014-11-18,43.397422790527344
2014-11-19,43.47203826904297
2014-11-20,43.248172760009766
2014-11-21,43.3476676940918
2014-11-24,43.30620574951172
2014-11-25,43.165252685546875
2014-11-26,43.48033905029297
2014-11-28,43.9860954284668
2014-12-01,43.3476676940918
2014-12-02,43.61298751831055
2014-12-03,43.6793212890625
2014-12-04,43.488624572753906
2014-12-05,43.23159408569336
2014-12-08,43.68761444091797
2014-12-09,44.16021728515625
2014-12-10,43.52179718017578
2014-12-11,43.61298751831055
2014-12-12,43.42228317260742
2014-12-15,42.833595275878906
2014-12-16,42.63460159301758
2014-12-17,42.91649627685547
2014-12-18,43.90319061279297
2014-12-19,43.41399383544922
2014-12-22,43.52179718017578
2014-12-23,44.08561325073242
2014-12-24,44.57479476928711
2014-12-26,44.79037857055664
2014-12-29,46.31600570678711
2014-12-30,45.0059700012207
2014-12-31,44.193382263183594
2015-01-02,44.724037170410156
2015-01-05,44.035865783691406
2015-01-06,44.15193557739258
2015-01-07,44.71575164794922
2015-01-08,44.88987350463867
2015-01-09,45.02254104614258
2015-01-12,44.881595611572266
2015-01-13,44.981075286865234
2015-01-14,45.77705001831055
2015-01-15,45.81021499633789
2015-01-16,46.19163131713867
2015-01-20,46.54815673828125
2015-01-21,46.89641189575195
2015-01-22,46.871524810791016
2015-01-23,46.89641189575195
2015-01-26,47.145145416259766
2015-01-27,47.09538650512695
2015-01-28,46.98759460449219
2015-01-29,47.559722900390625
2015-01-30,46.54815673828125
2015-02-02,47.020774841308594
2015-02-03,46.871524810791016
2015-02-04,46.13357925415039
2015-02-05,46.992401123046875
2015-02-06,45.716705322265625
2015-02-09,44.97461700439453
2015-02-10,45.27478790283203
2015-02-11,44.641109466552734
2015-02-12,44.69947814941406
2015-02-13,43.89069747924805
2015-02-17,43.98241424560547
2015-02-18,45.11637878417969
2015-02-19,44.857887268066406
2015-02-20,44.97461700439453
2015-02-23,45.27478790283203
2015-02-24,45.19142150878906
2015-02-25,45.40818786621094
2015-02-26,44.724483489990234
2015-02-27,45.09135437011719
2015-03-02,44.41598892211914
2015-03-03,44.69947814941406
2015-03-04,44.54939270019531
2015-03-05,44.95793533325195
2015-03-06,43.59054183959961
2015-03-09,43.5988655090332
2015-03-10,43.573848724365234
2015-03-11,43.51548767089844
2015-03-12,44.16584777832031
2015-03-13,43.573848724365234
2015-03-16,44.05745315551758
2015-03-17,44.315940856933594
2015-03-18,45.23309326171875
2015-03-19,45.308143615722656
2015-03-20,45.87511444091797
2015-03-23,45.52492904663086
2015-03-24,45.26644515991211
2015-03-25,44.96628952026367
2015-03-26,44.574405670166016
2015-03-27,45.10802459716797
2015-03-30,45.28312301635742
2015-03-31,45.19975280761719
2015-04-01,45.40818786621094
2015-04-02,45.76673126220703
2015-04-06,46.008522033691406
2015-04-07,45.59162521362305
2015-04-08,45.158058166503906
2015-04-09,44.9162712097168
2015-04-10,45.174739837646484
2015-04-13,44.76617431640625
2015-04-14,45.032997131347656
2015-04-15,44.96628952026367
2015-04-16,44.9162712097168
2015-04-17,44.691139221191406
2015-04-20,45.12471008300781
2015-04-21,44.92460250854492
2015-04-22,45.241432189941406
2015-04-23,45.5499382019043
2015-04-24,46.23365020751953
2015-04-27,45.533260345458984
2015-04-28,45.89180374145508
2015-04-29,45.9001350402832
2015-04-30,45.45821762084961
2015-05-01,45.27478790283203
2015-05-04,45.54159927368164
2015-05-05,44.574405670166016
2015-05-06,44.240882873535156
2015-05-07,44.46746063232422
2015-05-08,44.459068298339844
2015-05-11,44.24088668823242
2015-05-12,44.022701263427734
2015-05-13,43.82970428466797
2015-05-14,44.46746063232422
2015-05-15,45.02132034301758
2015-05-18,45.197540283203125
2015-05-19,45.029701232910156
2015-05-20,44.8451042175293
2015-05-21,44.803131103515625
2015-05-22,44.40032958984375
2015-05-26,44.32480239868164
2015-05-27,44.652076721191406
2015-05-28,44.232486724853516
2015-05-29,44.36675262451172
2015-06-01,44.3499755859375
2015-06-02,43.871646881103516
2015-06-03,43.368167877197266
2015-06-04,43.40171432495117
2015-06-05,42.62130355834961
2015-06-08,42.86465835571289
2015-06-09,42.79753875732422
2015-06-10,42.59611892700195
2015-06-11,42.73878479003906
2015-06-12,42.3779411315918
2015-06-15,41.72338104248047
2015-06-16,41.41290283203125
2015-06-17,41.597511291503906
2015-06-18,42.33598327636719
2015-06-19,42.21849060058594
2015-06-22,42.19331741333008
2015-06-23,41.97515106201172
2015-06-24,41.70660400390625
2015-06-25,41.4296875
2015-06-26,41.70660400390625
2015-06-29,41.06045150756836
2015-06-30,40.80870056152344
2015-07-01,41.2618408203125
2015-07-02,41.83247756958008
2015-07-06,42.134586334228516
2015-07-07,42.86465835571289
2015-07-08,42.948577880859375
2015-07-09,42.109405517578125
2015-07-10,42.62130355834961
2015-07-13,42.78912353515625
2015-07-14,42.95695877075195
2015-07-15,43.00731658935547
2015-07-16,43.452064514160156
2015-07-17,43.05765914916992
2015-07-20,43.099632263183594
2015-07-21,42.59611892700195
2015-07-22,42.91501235961914
2015-07-23,42.32758712768555
2015-07-24,42.7471809387207
2015-07-27,43.30941390991211
2015-07-28,43.20032501220703
2015-07-29,43.393333435058594
2015-07-30,43.29263687133789
2015-07-31,43.56116485595703
2015-08-03,43.703834533691406
2015-08-04,42.99052810668945
2015-08-05,43.30103302001953
2015-08-06,43.73184585571289
2015-08-07,44.187984466552734
2015-08-10,44.145751953125
2015-08-11,44.872215270996094
2015-08-12,45.395965576171875
2015-08-13,45.767635345458984
2015-08-14,45.860557556152344
2015-08-17,46.19002151489258
2015-08-18,46.14777755737305
2015-08-19,46.2913818359375
2015-08-20,45.776092529296875
2015-08-21,45.63249206542969
2015-08-24,43.867000579833984
2015-08-25,43.377052307128906
2015-08-26,44.04438018798828
2015-08-27,44.88911819458008
2015-08-28,44.77931213378906
2015-08-31,43.87544250488281
2015-09-01,43.13207244873047
2015-09-02,43.42774200439453
2015-09-03,44.103519439697266
2015-09-04,43.174312591552734
2015-09-08,43.66426086425781
2015-09-09,43.2587890625
2015-09-10,43.174312591552734
2015-09-11,43.8923454284668
2015-09-14,44.128883361816406
2015-09-15,44.33161163330078
2015-09-16,44.63570022583008
2015-09-17,45.04117202758789
2015-09-18,45.1932373046875
2015-09-21,45.345279693603516
2015-09-22,45.26081085205078
2015-09-23,45.5311279296875
2015-09-24,45.928138732910156
2015-09-25,46.367401123046875
2015-09-28,45.69163513183594
2015-09-29,45.776092529296875
2015-09-30,46.52791976928711
2015-10-01,46.68839645385742
2015-10-02,46.99251174926758
2015-10-05,47.36419677734375
2015-10-06,46.984066009521484
2015-10-07,46.7559814453125
2015-10-08,48.01462936401367
2015-10-09,48.03997802734375
2015-10-12,48.52991485595703
2015-10-13,48.73264694213867
2015-10-14,48.26804733276367
2015-10-15,49.17192459106445
2015-10-16,49.315528869628906
2015-10-19,49.79702377319336
2015-10-20,49.50137710571289
2015-10-21,48.94383239746094
2015-10-22,49.38310241699219
2015-10-23,48.681976318359375
2015-10-26,49.16347122192383
2015-10-27,48.935401916503906
2015-10-28,48.76644515991211
2015-10-29,48.217376708984375
2015-10-30,48.45389938354492
2015-11-02,48.41167068481445
2015-11-03,48.76644515991211
2015-11-04,48.97762680053711
2015-11-05,49.44498062133789
2015-11-06,47.10824203491211
2015-11-09,47.40565490722656
2015-11-10,48.119422912597656
2015-11-11,48.3403434753418
2015-11-12,47.983455657958984
2015-11-13,47.59260177612305
2015-11-16,48.28936767578125
2015-11-17,47.626583099365234
2015-11-18,48.48480987548828
2015-11-19,48.663238525390625
2015-11-20,48.77370834350586
2015-11-23,48.83317565917969
2015-11-24,48.331851959228516
2015-11-25,48.450809478759766
2015-11-27,49.32601547241211
2015-11-30,49.07960510253906
2015-12-01,49.173065185546875
2015-12-02,48.56127166748047
2015-12-03,48.78219985961914
2015-12-04,49.29202651977539
2015-12-07,49.6234245300293
2015-12-08,49.66590881347656
2015-12-09,49.207054138183594
2015-12-10,48.238372802734375
2015-12-11,48.195899963378906
2015-12-14,48.195899963378906
2015-12-15,48.59526443481445
2015-12-16,49.95480728149414
2015-12-17,50.37965393066406
2015-12-18,50.6005859375
2015-12-21,49.51295852661133
2015-12-22,50.15873718261719
2015-12-23,50.61758041381836
2015-12-24,50.83852005004883
2015-12-28,51.50128936767578
2015-12-29,51.492794036865234
2015-12-30,51.36533737182617
2015-12-31,50.77053451538086
2016-01-04,51.2548713684082
2016-01-05,51.110416412353516
2016-01-06,50.889488220214844
2016-01-07,50.50711441040039
2016-01-08,50.70256042480469
2016-01-11,51.195404052734375
2016-01-12,51.144405364990234
2016-01-13,51.059444427490234
2016-01-14,51.730712890625
2016-01-15,51.39082336425781
2016-01-19,51.84117126464844
2016-01-20,51.50978469848633
2016-01-21,51.195404052734375
2016-01-22,53.05626678466797
2016-01-25,52.206539154052734
2016-01-26,52.979793548583984
2016-01-27,53.05626678466797
2016-01-28,53.91447830200195
2016-01-29,55.15507888793945
2016-02-01,55.25703048706055
2016-02-02,55.537437438964844
2016-02-03,55.97929763793945
2016-02-04,54.60416793823242
2016-02-05,54.4247932434082
2016-02-08,54.91163635253906
2016-02-09,56.133033752441406
2016-02-10,56.9529914855957
2016-02-11,56.44052505493164
2016-02-12,55.58639144897461
2016-02-16,55.64617919921875
2016-02-17,55.27036666870117
2016-02-18,56.209903717041016
2016-02-19,56.17573547363281
2016-02-22,56.602813720703125
2016-02-23,56.9444580078125
2016-02-24,56.961551666259766
2016-02-25,58.123146057128906
2016-02-26,55.35578918457031
2016-02-29,55.36432647705078
2016-03-01,55.774314880371094
2016-03-02,58.729576110839844
2016-03-03,57.995033264160156
2016-03-04,57.96940612792969
2016-03-07,57.51671600341797
2016-03-08,58.39646911621094
2016-03-09,58.66981506347656
2016-03-10,58.27688980102539
2016-03-11,58.17439270019531
2016-03-14,58.0804328918457
2016-03-15,58.58435821533203
2016-03-16,58.849143981933594
2016-03-17,59.76307678222656
2016-03-18,58.0889892578125
2016-03-21,57.69609832763672
2016-03-22,57.74732971191406
2016-03-23,57.69609832763672
2016-03-24,57.76442337036133
2016-03-28,57.34587860107422
2016-03-29,58.69540023803711
2016-03-30,58.601463317871094
2016-03-31,58.874786376953125
2016-04-01,59.36161422729492
2016-04-04,59.46411895751953
2016-04-05,58.97727584838867
2016-04-06,59.36161422729492
2016-04-07,59.61784744262695
2016-04-08,60.113250732421875
2016-04-11,59.87409591674805
2016-04-12,60.121795654296875
2016-04-13,60.121795654296875
2016-04-14,60.16450881958008
2016-04-15,60.864891052246094
2016-04-18,61.24069595336914
2016-04-19,61.667762756347656
2016-04-20,60.540306091308594
2016-04-21,58.302513122558594
2016-04-22,59.13956069946289
2016-04-25,60.472007751464844
2016-04-26,60.993011474609375
2016-04-27,61.642154693603516
2016-04-28,61.8300666809082
2016-04-29,62.14607238769531
2016-05-02,63.367462158203125
2016-05-03,63.14540100097656
2016-05-04,63.589542388916016
2016-05-05,62.838401794433594
2016-05-06,63.54230880737305
2016-05-09,63.77412414550781
2016-05-10,63.96295166015625
2016-05-11,63.97153854370117
2016-05-12,64.33210754394531
2016-05-13,64.13465118408203
2016-05-16,64.55529022216797
2016-05-17,62.95001220703125
2016-05-18,62.35765075683594
2016-05-19,63.01008987426758
2016-05-20,63.018672943115234
2016-05-23,62.79549026489258
2016-05-24,63.50798797607422
2016-05-25,62.90707015991211
2016-05-26,63.50798797607422
2016-05-27,63.62814712524414
2016-05-31,63.610992431640625
2016-06-01,64.58963775634766
2016-06-02,64.55529022216797
2016-06-03,65.63692474365234
2016-06-06,65.09612274169922
2016-06-07,65.21630859375
2016-06-08,65.85155487060547
2016-06-09,66.50396728515625
2016-06-10,66.52973937988281
2016-06-13,66.6670913696289
2016-06-14,66.97611999511719
2016-06-15,66.79585266113281
2016-06-16,67.54268646240234
2016-06-17,67.10490417480469
2016-06-20,66.61557006835938
2016-06-21,67.08773040771484
2016-06-22,67.18213653564453
2016-06-23,67.76588439941406
2016-06-24,68.61576843261719
2016-06-27,70.1437759399414
2016-06-28,70.49575805664062
2016-06-29,70.66744232177734
2016-06-30,72.54745483398438
2016-07-01,72.19547271728516
2016-07-05,72.7620620727539
2016-07-06,72.1697006225586
2016-07-07,70.89063262939453
2016-07-08,71.56021881103516
2016-07-11,71.04515838623047
2016-07-12,69.78324890136719
2016-07-13,70.39274597167969
2016-07-14,70.16097259521484
2016-07-15,70.04077911376953
2016-07-18,69.92059326171875
2016-07-19,70.15238952636719
2016-07-20,70.04077911376953
2016-07-21,69.66307067871094
2016-07-22,71.11380767822266
2016-07-25,71.10527038574219
2016-07-26,70.5902099609375
2016-07-27,69.93777465820312
2016-07-28,70.44425964355469
2016-07-29,70.89063262939453
2016-08-01,71.11380767822266
2016-08-02,70.45285034179688
2016-08-03,69.68023681640625
2016-08-04,69.12396240234375
2016-08-05,67.68370819091797
2016-08-08,66.9678726196289
2016-08-09,67.04550170898438
2016-08-10,67.36458587646484
2016-08-11,67.12308502197266
2016-08-12,67.06273651123047
2016-08-15,66.0105972290039
2016-08-16,65.13951873779297
2016-08-17,66.37278747558594
2016-08-18,66.75228118896484
2016-08-19,65.92433166503906
2016-08-22,66.08818817138672
2016-08-23,65.96746063232422
2016-08-24,65.76911926269531
2016-08-25,65.7777099609375
2016-08-26,64.50997161865234
2016-08-29,65.05329895019531
2016-08-30,63.84587860107422
2016-08-31,63.81138229370117
2016-09-01,63.268035888671875
2016-09-02,64.50997161865234
2016-09-06,65.4586181640625
2016-09-07,65.54486846923828
2016-09-08,65.31200408935547
2016-09-09,62.51771926879883
2016-09-12,63.380165100097656
2016-09-13,62.923072814941406
2016-09-14,63.1904182434082
2016-09-15,63.57850646972656
2016-09-16,64.10460662841797
2016-09-19,64.8376693725586
2016-09-20,64.81179809570312
2016-09-21,66.20894622802734
2016-09-22,66.71778869628906
2016-09-23,65.96746063232422
2016-09-26,66.13130950927734
2016-09-27,65.67425537109375
2016-09-28,65.74323272705078
2016-09-29,64.66521453857422
2016-09-30,64.54444122314453
2016-10-03,63.871726989746094
2016-10-04,62.01752471923828
2016-10-05,61.379302978515625
2016-10-06,61.40517044067383
2016-10-07,60.92223358154297
2016-10-10,61.56040954589844
2016-10-11,60.79285430908203
2016-10-12,61.482810974121094
2016-10-13,61.888153076171875
2016-10-14,61.86225509643555
2016-10-17,61.870906829833984
2016-10-18,62.45738220214844
2016-10-19,61.801883697509766
2016-10-20,61.87953567504883
2016-10-21,61.74153137207031
2016-10-24,62.172767639160156
2016-10-25,62.6470832824707
2016-10-26,62.53498458862305
2016-10-27,62.371131896972656
2016-10-28,62.55223083496094
2016-10-31,63.85451126098633
2016-11-01,63.00067138671875
2016-11-02,62.51771926879883
2016-11-03,62.172767639160156
2016-11-04,60.87910842895508
2016-11-07,61.86320114135742
2016-11-08,62.790950775146484
2016-11-09,62.6435432434082
2016-11-10,61.585750579833984
2016-11-11,61.80250549316406
2016-11-14,61.22157669067383
2016-11-15,62.09731674194336
2016-11-16,62.383426666259766
2016-11-17,62.24470901489258
2016-11-18,62.27936935424805
2016-11-21,62.80827331542969
2016-11-22,64.2822036743164
2016-11-23,62.851627349853516
2016-11-25,64.47298431396484
2016-11-28,64.94116973876953
2016-11-29,65.87759399414062
2016-11-30,62.834293365478516
2016-12-01,62.18400955200195
2016-12-02,62.87763595581055
2016-12-05,62.87763595581055
2016-12-06,62.617530822753906
2016-12-07,62.99901580810547
2016-12-08,63.337162017822266
2016-12-09,63.31116485595703
2016-12-12,63.93541717529297
2016-12-13,64.2908935546875
2016-12-14,62.37474060058594
2016-12-15,62.409427642822266
2016-12-16,63.18974685668945
2016-12-19,63.56256866455078
2016-12-20,63.45854949951172
2016-12-21,63.120399475097656
2016-12-22,62.80827331542969
2016-12-23,63.25046157836914
2016-12-27,63.36318588256836
2016-12-28,62.409427642822266
2016-12-29,63.05105209350586
2016-12-30,62.73888397216797
2017-01-03,62.6435432434082
2017-01-04,63.12906265258789
2017-01-05,63.23311996459961
2017-01-06,63.15508270263672
2017-01-09,61.86320114135742
2017-01-10,61.31697463989258
2017-01-11,61.18689727783203
2017-01-12,61.29094696044922
2017-01-13,61.403656005859375
2017-01-17,62.48746871948242
2017-01-18,62.94698715209961
2017-01-19,62.3140754699707
2017-01-20,62.366065979003906
2017-01-23,62.22734069824219
2017-01-24,62.3487434387207
2017-01-25,62.18400955200195
2017-01-26,62.59151840209961
2017-01-27,62.6955451965332
2017-01-30,62.3487434387207
2017-01-31,63.67531204223633
2017-02-01,62.253387451171875
2017-02-02,63.2851448059082
2017-02-03,63.10647964477539
2017-02-06,62.82758712768555
2017-02-07,62.82758712768555
2017-02-08,63.559669494628906
2017-02-09,63.48994445800781
2017-02-10,64.0215835571289
2017-02-13,63.81243133544922
2017-02-14,63.455078125
2017-02-15,63.62939453125
2017-02-16,64.00413513183594
2017-02-17,64.32661437988281
2017-02-21,64.8233413696289
2017-02-22,65.29399871826172
2017-02-23,65.8604965209961
2017-02-24,66.4966812133789
2017-02-27,66.62739562988281
2017-02-28,67.9782485961914
2017-03-01,67.68195343017578
2017-03-02,67.83879852294922
2017-03-03,67.40304565429688
2017-03-06,67.36819458007812
2017-03-07,67.01087951660156
2017-03-08,65.77333068847656
2017-03-09,65.60772705078125
2017-03-10,66.16548919677734
2017-03-13,66.31365203857422
2017-03-14,66.24393463134766
2017-03-15,67.2984848022461
2017-03-16,66.00861358642578
2017-03-17,66.4095230102539
2017-03-20,66.17420196533203
2017-03-21,66.6622543334961
2017-03-22,67.24616241455078
2017-03-23,66.6622543334961
2017-03-24,67.18516540527344
2017-03-27,66.96730041503906
2017-03-28,67.27233123779297
2017-03-29,67.25489044189453
2017-03-30,67.10673522949219
2017-03-31,67.77781677246094
2017-04-03,67.22875213623047
2017-04-04,67.73422241210938
2017-04-05,68.2309799194336
2017-04-06,67.92596435546875
2017-04-07,67.89112091064453
2017-04-10,67.99568939208984
2017-04-11,68.23973083496094
2017-04-12,68.6928939819336
2017-04-13,68.47501373291016
2017-04-17,68.98921203613281
2017-04-18,69.28553771972656
2017-04-19,69.12867736816406
2017-04-20,68.99794006347656
2017-04-21,70.165771484375
2017-04-24,70.39234924316406
2017-04-25,70.56665802001953
2017-04-26,69.92176055908203
2017-04-27,70.07862091064453
2017-04-28,69.51213836669922
2017-05-01,68.84103393554688
2017-05-02,68.94563293457031
2017-05-03,68.07390594482422
2017-05-04,66.30414581298828
2017-05-05,67.15398406982422
2017-05-08,67.08387756347656
2017-05-09,65.97123718261719
2017-05-10,66.30414581298828
2017-05-11,66.33919525146484
2017-05-12,66.85610961914062
2017-05-15,67.02259826660156
2017-05-16,66.45310974121094
2017-05-17,66.19022369384766
2017-05-18,65.92743682861328
2017-05-19,66.46185302734375
2017-05-22,66.90867614746094
2017-05-23,67.08387756347656
2017-05-24,67.49567413330078
2017-05-25,68.10018920898438
2017-05-26,67.92498016357422
2017-05-30,68.13524627685547
2017-05-31,68.49443054199219
2017-06-01,69.03763580322266
2017-06-02,69.21286010742188
2017-06-05,69.04637908935547
2017-06-06,68.99380493164062
2017-06-07,69.52825164794922
2017-06-08,68.94125366210938
2017-06-09,69.44063568115234
2017-06-12,69.82612609863281
2017-06-13,70.24665832519531
2017-06-14,71.24542236328125
2017-06-15,71.89376831054688
2017-06-16,72.39313507080078
2017-06-19,71.25418090820312
2017-06-20,71.2191390991211
2017-06-21,70.71100616455078
2017-06-22,71.05269622802734
2017-06-23,71.07894897460938
2017-06-26,71.1490707397461
2017-06-27,70.15028381347656
2017-06-28,69.7823257446289
2017-06-29,68.42435455322266
2017-06-30,68.29291534423828
2017-07-03,68.3980712890625
2017-07-05,68.25788879394531
2017-07-06,67.98628234863281
2017-07-07,68.12648010253906
2017-07-10,68.22284698486328
2017-07-11,68.1176986694336
2017-07-12,68.79232025146484
2017-07-13,68.12648010253906
2017-07-14,68.8974380493164
2017-07-17,69.49321746826172
2017-07-18,69.79981994628906
2017-07-19,70.10648345947266
2017-07-20,70.9650650024414
2017-07-21,71.77108764648438
2017-07-24,70.90375518798828
2017-07-25,70.75480651855469
2017-07-26,71.2717056274414
2017-07-27,70.78984832763672
2017-07-28,71.00889587402344
2017-07-31,71.05269622802734
2017-08-01,71.29798889160156
2017-08-02,71.8411865234375
2017-08-03,70.658447265625
2017-08-04,71.03517150878906
2017-08-07,71.67361450195312
2017-08-08,71.6031494140625
2017-08-09,71.92899322509766
2017-08-10,71.64718627929688
2017-08-11,71.08361053466797
2017-08-14,71.62078094482422
2017-08-15,71.99943542480469
2017-08-16,71.84972381591797
2017-08-17,71.62078094482422
2017-08-18,71.7176513671875
2017-08-21,72.28123474121094
2017-08-22,72.37810516357422
2017-08-23,72.03466796875
2017-08-24,71.9201889038086
2017-08-25,72.17556762695312
2017-08-28,72.2107925415039
2017-08-29,71.64718627929688
2017-08-30,71.19805908203125
2017-08-31,71.24211883544922
2017-09-01,71.18046569824219
2017-09-05,71.17163848876953
2017-09-06,71.19805908203125
2017-09-07,71.7704849243164
2017-09-08,72.17556762695312
2017-09-11,73.02095031738281
2017-09-12,71.99063110351562
2017-09-13,71.64718627929688
2017-09-14,72.44857025146484
2017-09-15,72.80961608886719
2017-09-18,72.42212677001953
2017-09-19,72.49258422851562
2017-09-20,72.56302642822266
2017-09-21,72.02587127685547
2017-09-22,72.23721313476562
2017-09-25,72.63349914550781
2017-09-26,72.45735931396484
2017-09-27,71.3301773071289
2017-09-28,71.42704010009766
2017-09-29,71.25092315673828
2017-10-02,72.00824737548828
2017-10-03,71.99063110351562
2017-10-04,72.65990447998047
2017-10-05,73.01213836669922
2017-10-06,72.88886260986328
2017-10-09,73.2763442993164
2017-10-10,74.03366088867188
2017-10-11,74.35951232910156
2017-10-12,74.94070434570312
2017-10-13,74.87026977539062
2017-10-16,75.03755950927734
2017-10-17,75.75968170166016
2017-10-18,75.92700958251953
2017-10-19,76.82522583007812
2017-10-20,77.28314971923828
2017-10-23,77.2567367553711
2017-10-24,76.45539093017578
2017-10-25,76.55225372314453
2017-10-26,77.04539489746094
2017-10-27,77.20392608642578
2017-10-30,77.28314971923828
2017-10-31,77.28314971923828
2017-11-01,76.79884338378906
2017-11-02,78.77140808105469
2017-11-03,78.16378784179688
2017-11-06,78.03169250488281
2017-11-07,79.25572967529297
2017-11-08,79.46710205078125
2017-11-09,79.01148223876953
2017-11-10,78.50719451904297
2017-11-13,79.19727325439453
2017-11-14,80.25005340576172
2017-11-15,79.4626693725586
2017-11-16,79.3476791381836
2017-11-17,78.75492095947266
2017-11-20,78.18872833251953
2017-11-21,78.36567687988281
2017-11-22,78.43643951416016
2017-11-24,78.50719451904297
2017-11-27,78.91417694091797
2017-11-28,79.24150085449219
2017-11-29,79.93156433105469
2017-11-30,81.00202178955078
2017-12-01,80.70123291015625
2017-12-04,80.78968811035156
2017-12-05,80.205810546875
2017-12-06,80.45353698730469
2017-12-07,80.5773696899414
2017-12-08,80.96664428710938
2017-12-11,81.61245727539062
2017-12-12,79.02033233642578
2017-12-13,79.55998229980469
2017-12-14,79.93156433105469
2017-12-15,80.34736633300781
2017-12-18,80.05540466308594
2017-12-19,78.73721313476562
2017-12-20,79.03800964355469
2017-12-21,79.35650634765625
2017-12-22,80.07310485839844
2017-12-26,79.99348449707031
2017-12-27,80.36505889892578
2017-12-28,81.05512237548828
2017-12-29,80.94010925292969
2018-01-02,78.8080062866211
2018-01-03,78.25067138671875
2018-01-04,77.50751495361328
2018-01-05,76.7466812133789
2018-01-08,77.41019439697266
2018-01-09,76.71129608154297
2018-01-10,75.81774139404297
2018-01-11,74.96846008300781
2018-01-12,71.50933837890625
2018-01-16,72.73905181884766
2018-01-17,72.99560546875
2018-01-18,72.90714263916016
2018-01-19,73.4379653930664
2018-01-22,73.39371490478516
2018-01-23,74.49073028564453
2018-01-24,74.09261322021484
2018-01-25,74.78267669677734
2018-01-26,75.14540100097656
2018-01-29,74.0837631225586
2018-01-30,73.52643585205078
2018-01-31,73.57949829101562
2018-02-01,72.40286254882812
2018-02-02,71.85436248779297
2018-02-05,69.73109436035156
2018-02-06,70.22471618652344
2018-02-07,69.3353271484375
2018-02-08,67.64553833007812
2018-02-09,69.31756591796875
2018-02-12,69.29977416992188
2018-02-13,70.05571746826172
2018-02-14,69.66441345214844
2018-02-15,70.8917236328125
2018-02-16,71.59432220458984
2018-02-20,71.01624298095703
2018-02-21,70.12687683105469
2018-02-22,70.029052734375
2018-02-23,71.70994567871094
2018-02-26,71.86114501953125
2018-02-27,71.11409759521484
2018-02-28,70.58045959472656
2018-03-01,70.3936996459961
2018-03-02,70.15357208251953
2018-03-05,71.31864166259766
2018-03-06,70.87395477294922
2018-03-07,71.30974578857422
2018-03-08,71.86114501953125
2018-03-09,72.35919189453125
2018-03-12,73.10627746582031
2018-03-13,71.81668853759766
2018-03-14,72.21688842773438
2018-03-15,72.45703887939453
2018-03-16,73.07070922851562
2018-03-19,72.5014877319336
2018-03-20,72.41255950927734
2018-03-21,71.90560913085938
2018-03-22,71.2830581665039
2018-03-23,70.4648208618164
2018-03-26,71.03402709960938
2018-03-27,71.76332092285156
2018-03-28,72.20799255371094
2018-03-29,73.04402923583984
2018-04-02,72.21688842773438
2018-04-03,72.18130493164062
2018-04-04,72.21688842773438
2018-04-05,73.02623748779297
2018-04-06,72.85724639892578
2018-04-09,73.05292510986328
2018-04-10,72.75051879882812
2018-04-11,72.75940704345703
2018-04-12,71.72772979736328
2018-04-13,71.91449737548828
2018-04-16,73.47981262207031
2018-04-17,74.76939392089844
2018-04-18,74.42253875732422
2018-04-19,74.40476989746094
2018-04-20,74.41363525390625
2018-04-23,74.95616149902344
2018-04-24,75.3919448852539
2018-04-25,75.37415313720703
2018-04-26,76.3880386352539
2018-04-27,77.17959594726562
2018-04-30,77.00170135498047
2018-05-01,77.04617309570312
2018-05-02,76.69042205810547
2018-05-03,75.85440826416016
2018-05-04,76.23686981201172
2018-05-07,75.41864013671875
2018-05-08,73.82667541503906
2018-05-09,74.02230834960938
2018-05-10,74.88526916503906
2018-05-11,74.65277862548828
2018-05-14,73.92840576171875
2018-05-15,72.86426544189453
2018-05-16,72.0057601928711
2018-05-17,71.84477996826172
2018-05-18,71.94315338134766
2018-05-21,72.01471710205078
2018-05-22,71.99681854248047
2018-05-23,72.38136291503906
2018-05-24,73.37399291992188
2018-05-25,74.2145767211914
2018-05-29,75.04624938964844
2018-05-30,75.30557250976562
2018-05-31,74.34873962402344
2018-06-01,73.44550323486328
2018-06-04,73.00733947753906
2018-06-05,71.9610595703125
2018-06-06,70.84323120117188
