,MSCI
2014-12-09,43.113365173339844
2014-12-10,42.178279876708984
2014-12-11,42.412044525146484
2014-12-12,41.494937896728516
2014-12-15,41.45896911621094
2014-12-16,41.43199920654297
2014-12-17,42.19625473022461
2014-12-18,42.771697998046875
2014-12-19,43.05942916870117
2014-12-22,43.28420639038086
2014-12-23,43.30219268798828
2014-12-24,43.53596878051758
2014-12-26,43.47303009033203
2014-12-29,43.248233795166016
2014-12-30,43.30219268798828
2014-12-31,42.65481948852539
2015-01-02,42.879600524902344
2015-01-05,42.474998474121094
2015-01-06,43.7067985534668
2015-01-07,44.70482635498047
2015-01-08,46.05353927612305
2015-01-09,46.72789001464844
2015-01-12,46.70090103149414
2015-01-13,48.59806823730469
2015-01-14,48.28336715698242
2015-01-15,47.56407928466797
2015-01-16,48.60706329345703
2015-01-20,48.28336715698242
2015-01-21,48.166481018066406
2015-01-22,48.88579559326172
2015-01-23,48.750919342041016
2015-01-26,49.047637939453125
2015-01-27,48.804866790771484
2015-01-28,48.45421600341797
2015-01-29,49.002685546875
2015-01-30,48.391273498535156
2015-02-02,48.876800537109375
2015-02-03,49.29940414428711
2015-02-04,49.56914520263672
2015-02-05,49.90181350708008
2015-02-06,50.378353118896484
2015-02-09,51.169593811035156
2015-02-10,51.2325325012207
2015-02-11,50.872886657714844
2015-02-12,51.43034362792969
2015-02-13,51.43034362792969
2015-02-17,51.56521224975586
2015-02-18,51.700496673583984
2015-02-19,52.13343811035156
2015-02-20,52.34088897705078
2015-02-23,51.962074279785156
2015-02-24,51.998138427734375
2015-02-25,51.619319915771484
2015-02-26,51.222450256347656
2015-02-27,50.609134674072266
2015-03-02,51.925994873046875
2015-03-03,51.700496673583984
2015-03-04,51.21344757080078
2015-03-05,49.968746185302734
2015-03-06,50.01383972167969
2015-03-09,50.20323181152344
2015-03-10,49.355403900146484
2015-03-11,50.35658264160156
2015-03-12,51.57422637939453
2015-03-13,51.17736053466797
2015-03-16,52.22364807128906
2015-03-17,52.683650970458984
2015-03-18,52.94521713256836
2015-03-19,52.87305450439453
2015-03-20,53.8381462097168
2015-03-23,54.28012466430664
2015-03-24,53.91933059692383
2015-03-25,53.504432678222656
2015-03-26,53.955421447753906
2015-03-27,53.73894500732422
2015-03-30,54.947566986083984
2015-03-31,55.29934310913086
2015-04-01,55.055816650390625
2015-04-02,55.4797248840332
2015-04-06,56.029930114746094
2015-04-07,55.27226638793945
2015-04-08,55.76835250854492
2015-04-09,54.79424285888672
2015-04-10,54.658939361572266
2015-04-13,54.40638732910156
2015-04-14,55.082862854003906
2015-04-15,55.01972579956055
2015-04-16,55.20011520385742
2015-04-17,54.920501708984375
2015-04-20,54.965599060058594
2015-04-21,54.9024772644043
2015-04-22,55.56089782714844
2015-04-23,56.14717102050781
2015-04-24,56.589149475097656
2015-04-27,56.78758239746094
2015-04-28,56.76051330566406
2015-04-29,56.462852478027344
2015-04-30,55.19110107421875
2015-05-01,56.23738098144531
2015-05-04,56.30052185058594
2015-05-05,55.95777130126953
2015-05-06,55.43463134765625
2015-05-07,55.56089782714844
2015-05-08,56.01188659667969
2015-05-11,55.76835250854492
2015-05-12,55.34444046020508
2015-05-13,55.932437896728516
2015-05-14,56.59280014038086
2015-05-15,56.52043151855469
2015-05-18,57.47932815551758
2015-05-19,57.533599853515625
2015-05-20,57.10844039916992
2015-05-21,56.9998779296875
2015-05-22,57.37078094482422
2015-05-26,57.1717643737793
2015-05-27,56.71039962768555
2015-05-28,56.67422103881836
2015-05-29,56.13145065307617
2015-06-01,56.221923828125
2015-06-02,56.24905014038086
2015-06-03,56.52043151855469
2015-06-04,56.086212158203125
2015-06-05,55.90528869628906
2015-06-08,55.525352478027344
2015-06-09,55.570587158203125
2015-06-10,55.83293151855469
2015-06-11,56.086212158203125
2015-06-12,55.98670959472656
2015-06-15,55.380619049072266
2015-06-16,55.81483459472656
2015-06-17,55.88720703125
2015-06-18,56.05003356933594
2015-06-19,55.96862030029297
2015-06-22,56.086212158203125
2015-06-23,57.198890686035156
2015-06-24,57.081298828125
2015-06-25,57.28031921386719
2015-06-26,57.66929626464844
2015-06-29,55.896240234375
2015-06-30,55.67914581298828
2015-07-01,56.27618408203125
2015-07-02,56.104312896728516
2015-07-06,56.18572998046875
2015-07-07,56.9094123840332
2015-07-08,55.80579376220703
2015-07-09,56.29428482055664
2015-07-10,57.705482482910156
2015-07-13,58.022098541259766
2015-07-14,58.35679244995117
2015-07-15,58.62818908691406
2015-07-16,59.92177200317383
2015-07-17,59.722774505615234
2015-07-20,60.03032684326172
2015-07-21,59.976070404052734
2015-07-22,60.147945404052734
2015-07-23,60.20221710205078
2015-07-24,60.50979232788086
2015-07-27,59.46044158935547
2015-07-28,59.70469284057617
2015-07-29,60.527889251708984
2015-07-30,61.48679733276367
2015-07-31,61.65864562988281
2015-08-03,61.09779739379883
2015-08-04,60.5731086730957
2015-08-05,61.15207290649414
2015-08-06,60.166046142578125
2015-08-07,59.90370559692383
2015-08-10,60.41932678222656
2015-08-11,59.297607421875
2015-08-12,57.85021209716797
2015-08-13,57.550662994384766
2015-08-14,58.16793441772461
2015-08-17,58.50379943847656
2015-08-18,58.4765625
2015-08-19,58.349483489990234
2015-08-20,56.951560974121094
2015-08-21,55.68979263305664
2015-08-24,52.81226348876953
2015-08-25,52.44917297363281
2015-08-26,54.591434478759766
2015-08-27,55.962127685546875
2015-08-28,56.4250602722168
2015-08-31,54.93638229370117
2015-09-01,53.1572151184082
2015-09-02,54.364501953125
2015-09-03,54.1648063659668
2015-09-04,53.24797821044922
2015-09-08,55.29948425292969
2015-09-09,54.546058654785156
2015-09-10,55.2450065612793
2015-09-11,55.39025115966797
2015-09-14,54.32818603515625
2015-09-15,55.12700271606445
2015-09-16,55.054378509521484
2015-09-17,55.108848571777344
2015-09-18,54.573280334472656
2015-09-21,56.116432189941406
2015-09-22,55.34487533569336
2015-09-23,55.744258880615234
2015-09-24,54.890987396240234
2015-09-25,55.662574768066406
2015-09-28,53.50215148925781
2015-09-29,52.86673355102539
2015-09-30,53.974185943603516
2015-10-01,52.60348892211914
2015-10-02,53.166282653808594
2015-10-05,53.765403747558594
2015-10-06,53.20259475708008
2015-10-07,53.84708786010742
2015-10-08,54.400814056396484
2015-10-09,54.464351654052734
2015-10-12,54.90915298461914
2015-10-13,54.60051727294922
2015-10-14,53.72909164428711
2015-10-15,54.32818603515625
2015-10-16,54.627742767333984
2015-10-19,55.181461334228516
2015-10-20,55.28132247924805
2015-10-21,54.88191604614258
2015-10-22,55.4447135925293
2015-10-23,56.0982780456543
2015-10-26,56.978790283203125
2015-10-27,55.844120025634766
2015-10-28,57.23295593261719
2015-10-29,59.47508239746094
2015-10-30,60.818511962890625
2015-11-02,64.49488067626953
2015-11-03,63.73237228393555
2015-11-04,63.05156707763672
2015-11-05,62.28907775878906
2015-11-06,61.53563690185547
2015-11-09,60.35557174682617
2015-11-10,61.24811553955078
2015-11-11,61.2845573425293
2015-11-12,60.81095886230469
2015-11-13,60.30092239379883
2015-11-16,61.95851135253906
2015-11-17,63.01497268676758
2015-11-18,63.20622634887695
2015-11-19,63.22446060180664
2015-11-20,63.15159606933594
2015-11-23,63.31553649902344
2015-11-24,63.8255615234375
2015-11-25,63.71625518798828
2015-11-27,64.30823516845703
2015-11-30,63.862003326416016
2015-12-01,64.26271057128906
2015-12-02,64.1078872680664
2015-12-03,63.4248161315918
2015-12-04,65.45579528808594
2015-12-07,64.36288452148438
2015-12-08,64.18985748291016
2015-12-09,63.22446060180664
2015-12-10,63.70718002319336
2015-12-11,62.65977478027344
2015-12-14,63.40659713745117
2015-12-15,64.0532455444336
2015-12-16,65.10060119628906
2015-12-17,64.56326293945312
2015-12-18,65.13702392578125
2015-12-21,65.546875
2015-12-22,65.1552505493164
2015-12-23,65.7381362915039
2015-12-24,65.89295959472656
2015-12-28,65.92025756835938
2015-12-29,66.34834289550781
2015-12-30,66.1115493774414
2015-12-31,65.69257354736328
2016-01-04,64.30823516845703
2016-01-05,64.79096221923828
2016-01-06,64.2900161743164
2016-01-07,63.28820037841797
2016-01-08,62.38656234741211
2016-01-11,62.049556732177734
2016-01-12,63.02407455444336
2016-01-13,61.71259689331055
2016-01-14,61.93116760253906
2016-01-15,61.430274963378906
2016-01-19,60.64701843261719
2016-01-20,59.59965896606445
2016-01-21,59.72716522216797
2016-01-22,61.01133728027344
2016-01-25,60.39201736450195
2016-01-26,60.18254089355469
2016-01-27,60.30092239379883
2016-01-28,60.61057662963867
2016-01-29,62.696205139160156
2016-02-01,61.69438171386719
2016-02-02,60.82916259765625
2016-02-03,60.401119232177734
2016-02-04,60.92025375366211
2016-02-05,59.46302795410156
2016-02-08,57.52314758300781
2016-02-09,59.27178955078125
2016-02-10,60.12789535522461
2016-02-11,59.43571472167969
2016-02-12,61.25722885131836
2016-02-16,62.45941162109375
2016-02-17,64.01266479492188
2016-02-18,64.5426254272461
2016-02-19,65.37406921386719
2016-02-22,66.54358673095703
2016-02-23,66.47049713134766
2016-02-24,65.28269958496094
2016-02-25,66.29689025878906
2016-02-26,66.20549774169922
2016-02-29,64.43295288085938
2016-03-01,65.3375244140625
2016-03-02,64.7344970703125
2016-03-03,64.04010009765625
2016-03-04,63.50102996826172
2016-03-07,63.921321868896484
2016-03-08,62.77007293701172
2016-03-09,63.464481353759766
2016-03-10,62.99848556518555
2016-03-11,63.61064910888672
2016-03-14,63.6928825378418
2016-03-15,63.327430725097656
2016-03-16,63.74769973754883
2016-03-17,64.16802215576172
2016-03-18,65.11823272705078
2016-03-21,65.21873474121094
2016-03-22,65.44715118408203
2016-03-23,65.41975402832031
2016-03-24,64.63397216796875
2016-03-28,65.2096176147461
2016-03-29,66.39741516113281
2016-03-30,66.83596801757812
2016-03-31,67.68569946289062
2016-04-01,68.16993713378906
2016-04-04,67.7953109741211
2016-04-05,67.42070770263672
2016-04-06,68.44405364990234
2016-04-07,67.35676574707031
2016-04-08,67.10093688964844
2016-04-11,66.82684326171875
2016-04-12,67.39329528808594
2016-04-13,67.67655181884766
2016-04-14,67.93238067626953
2016-04-15,68.19735717773438
2016-04-18,69.074462890625
2016-04-19,69.37602233886719
2016-04-20,69.0379409790039
2016-04-21,68.67247009277344
2016-04-22,68.88261413574219
2016-04-25,68.83692932128906
2016-04-26,69.41255187988281
2016-04-27,69.76888275146484
2016-04-28,68.79124450683594
2016-04-29,69.38516235351562
2016-05-02,69.4399642944336
2016-05-03,68.42577362060547
2016-05-04,68.29784393310547
2016-05-05,68.34355926513672
2016-05-06,68.87346649169922
2016-05-09,69.81459045410156
2016-05-10,70.69168853759766
2016-05-11,70.17859649658203
2016-05-12,69.35394287109375
2016-05-13,68.82250213623047
2016-05-16,68.71249389648438
2016-05-17,68.272705078125
2016-05-18,68.703369140625
2016-05-19,68.9874038696289
2016-05-20,69.6288070678711
2016-05-23,69.92201232910156
2016-05-24,72.33186340332031
2016-05-25,72.00200653076172
2016-05-26,71.88285827636719
2016-05-27,72.68004608154297
2016-05-31,73.11072540283203
2016-06-01,72.12112426757812
2016-06-02,72.06613159179688
2016-06-03,70.65508270263672
2016-06-06,70.88414764404297
2016-06-07,71.36060333251953
2016-06-08,71.5163803100586
2016-06-09,71.53468322753906
2016-06-10,70.29771423339844
2016-06-13,69.46387481689453
2016-06-14,68.2818603515625
2016-06-15,68.08031463623047
2016-06-16,68.03446197509766
2016-06-17,67.50302124023438
2016-06-20,68.3093490600586
2016-06-21,68.60257720947266
2016-06-22,68.5659408569336
2016-06-23,70.24273681640625
2016-06-24,67.55802154541016
2016-06-27,65.84453582763672
2016-06-28,67.63127899169922
2016-06-29,68.63922119140625
2016-06-30,70.66422271728516
2016-07-01,70.49011993408203
2016-07-05,70.35267639160156
2016-07-06,71.12236022949219
2016-07-07,71.88285827636719
2016-07-08,72.79916381835938
2016-07-11,72.73503112792969
2016-07-12,74.23773193359375
2016-07-13,74.67755126953125
2016-07-14,74.86998748779297
2016-07-15,74.66839599609375
2016-07-18,74.37520599365234
2016-07-19,75.10823059082031
2016-07-20,75.64884185791016
2016-07-21,75.56635284423828
2016-07-22,75.98785400390625
2016-07-25,76.02452850341797
2016-07-26,76.56511688232422
2016-07-27,76.5101547241211
2016-07-28,77.74713897705078
2016-07-29,78.83750915527344
2016-08-01,78.80086517333984
2016-08-02,77.66466522216797
2016-08-03,77.86626434326172
2016-08-04,78.23275756835938
2016-08-05,79.55223083496094
2016-08-08,78.90164947509766
2016-08-09,79.00247955322266
2016-08-10,78.88331604003906
2016-08-11,79.177490234375
2016-08-12,79.3245849609375
2016-08-15,80.43690490722656
2016-08-16,79.65552520751953
2016-08-17,79.977294921875
