,PSX
2015-03-12,51.78126907348633
2015-03-13,52.1164436340332
2015-03-16,53.268516540527344
2015-03-17,53.031124114990234
2015-03-18,54.54629898071289
2015-03-19,54.12037658691406
2015-03-20,55.0629997253418
2015-03-23,54.83256530761719
2015-03-24,54.204166412353516
2015-03-25,55.160743713378906
2015-03-26,54.76972579956055
2015-03-27,54.19020080566406
2015-03-30,55.551753997802734
2015-03-31,54.88143539428711
2015-04-01,55.81708526611328
2015-04-02,54.58120346069336
2015-04-06,54.84654235839844
2015-04-07,54.30191421508789
2015-04-08,54.05054473876953
2015-04-09,54.32984924316406
2015-04-10,54.69990158081055
2015-04-13,53.71540451049805
2015-04-14,54.343814849853516
2015-04-15,55.11884689331055
2015-04-16,55.32833480834961
2015-04-17,54.469505310058594
2015-04-20,55.370235443115234
2015-04-21,55.5098762512207
2015-04-22,56.50135040283203
2015-04-23,56.71781921386719
2015-04-24,56.96917724609375
2015-04-27,56.6060905456543
2015-04-28,56.983158111572266
2015-04-29,56.557228088378906
2015-04-30,55.3771858215332
2015-05-01,56.983158111572266
2015-05-04,56.445499420166016
2015-05-05,56.16621398925781
2015-05-06,55.73329544067383
2015-05-07,55.81708526611328
2015-05-08,56.997108459472656
2015-05-11,56.23603057861328
2015-05-12,56.208099365234375
2015-05-13,56.39662551879883
2015-05-14,57.39503860473633
2015-05-15,56.987239837646484
2015-05-18,57.184120178222656
2015-05-19,56.74116134643555
2015-05-20,56.61457061767578
2015-05-21,56.95208740234375
2015-05-22,56.93097686767578
2015-05-26,55.79897689819336
2015-05-27,55.679447174072266
2015-05-28,55.93959426879883
2015-05-29,55.63023376464844
2015-06-01,55.791954040527344
2015-06-02,55.61616516113281
2015-06-03,55.053688049316406
2015-06-04,54.40680694580078
2015-06-05,54.877906799316406
2015-06-08,54.26620101928711
2015-06-09,53.99197006225586
2015-06-10,54.7021369934082
2015-06-11,55.313838958740234
2015-06-12,54.5966682434082
2015-06-15,54.89899826049805
2015-06-16,55.11696243286133
2015-06-17,55.433345794677734
2015-06-18,56.270076751708984
2015-06-19,56.016944885253906
2015-06-22,55.96773147583008
2015-06-23,56.466941833496094
2015-06-24,55.679447174072266
2015-06-25,55.4685173034668
2015-06-26,55.98179244995117
2015-06-29,55.187286376953125
2015-06-30,56.64271926879883
2015-07-01,57.163021087646484
2015-07-02,57.268489837646484
2015-07-06,57.331756591796875
2015-07-07,57.90129470825195
2015-07-08,55.19430160522461
2015-07-09,55.86225509643555
2015-07-10,57.29661560058594
2015-07-13,58.65361022949219
2015-07-14,58.723934173583984
2015-07-15,57.49346923828125
2015-07-16,58.50595474243164
2015-07-17,58.52705383300781
2015-07-20,57.88722229003906
2015-07-21,57.641151428222656
2015-07-22,57.535682678222656
2015-07-23,57.22630310058594
2015-07-24,55.56697463989258
2015-07-27,53.94276428222656
2015-07-28,55.299774169921875
2015-07-29,56.270076751708984
2015-07-30,55.63023376464844
2015-07-31,55.897422790527344
2015-08-03,55.320865631103516
2015-08-04,55.02555847167969
2015-08-05,55.03961944580078
2015-08-06,55.9958610534668
2015-08-07,55.98179244995117
2015-08-10,58.02080154418945
2015-08-11,58.850467681884766
2015-08-12,59.286415100097656
2015-08-13,58.80510711669922
2015-08-14,58.25300979614258
2015-08-17,58.79095458984375
2015-08-18,58.92544937133789
2015-08-19,57.19130325317383
2015-08-20,56.292381286621094
2015-08-21,53.6097526550293
2015-08-24,50.72188186645508
2015-08-25,49.936214447021484
2015-08-26,51.88270568847656
2015-08-27,53.100128173828125
2015-08-28,54.66441345214844
2015-08-31,55.96678924560547
2015-09-01,54.91919708251953
2015-09-02,55.605796813964844
2015-09-03,55.535011291503906
2015-09-04,54.643165588378906
2015-09-08,56.54011535644531
2015-09-09,57.08514404296875
2015-09-10,57.34700393676758
2015-09-11,57.04972839355469
2015-09-14,55.358070373535156
2015-09-15,56.06587219238281
2015-09-16,56.05170822143555
2015-09-17,56.136653900146484
2015-09-18,55.627037048339844
2015-09-21,56.10126495361328
2015-09-22,55.329750061035156
2015-09-23,55.103240966796875
2015-09-24,54.96167755126953
2015-09-25,55.16695785522461
2015-09-28,52.456024169921875
2015-09-29,52.739139556884766
2015-09-30,54.388336181640625
2015-10-01,55.159847259521484
2015-10-02,56.25700378417969
2015-10-05,57.91324996948242
2015-10-06,58.45120620727539
2015-10-07,58.91836929321289
2015-10-08,59.8668098449707
2015-10-09,59.116539001464844
2015-10-12,59.36429977416992
2015-10-13,58.153926849365234
2015-10-14,58.373329162597656
2015-10-15,59.09529113769531
2015-10-16,59.54123306274414
2015-10-19,57.77171325683594
2015-10-20,57.75755310058594
2015-10-21,56.97894287109375
2015-10-22,58.472442626953125
2015-10-23,58.996212005615234
2015-10-26,58.74850082397461
2015-10-27,59.14486312866211
2015-10-28,60.08625030517578
2015-10-29,61.17628479003906
2015-10-30,63.030757904052734
2015-11-02,64.12785339355469
2015-11-03,65.5930404663086
2015-11-04,66.06018829345703
2015-11-05,66.30790710449219
2015-11-06,65.64967346191406
2015-11-09,65.12588500976562
2015-11-10,65.58877563476562
2015-11-11,64.51341247558594
2015-11-12,63.55202102661133
2015-11-13,63.438087463378906
2015-11-16,64.85527038574219
2015-11-17,64.890869140625
2015-11-18,65.9021224975586
2015-11-19,65.78816986083984
2015-11-20,65.28256225585938
2015-11-23,65.63862609863281
2015-11-24,66.32229614257812
2015-11-25,66.06591796875
2015-11-27,66.05879211425781
2015-11-30,65.182861328125
2015-12-01,65.99470520019531
2015-12-02,64.4066162109375
2015-12-03,63.07487869262695
2015-12-04,64.23568725585938
2015-12-07,61.73603439331055
2015-12-08,61.56513595581055
2015-12-09,61.30878829956055
2015-12-10,61.77878952026367
2015-12-11,58.95156478881836
2015-12-14,57.96879959106445
2015-12-15,58.239410400390625
2015-12-16,59.15096664428711
2015-12-17,58.239410400390625
2015-12-18,57.3705940246582
2015-12-21,57.413326263427734
2015-12-22,58.18244934082031
2015-12-23,60.39009475708008
2015-12-24,60.07675552368164
2015-12-28,58.72367858886719
2015-12-29,58.94443130493164
2015-12-30,58.40321350097656
2015-12-31,58.25366973876953
2016-01-04,57.02875518798828
2016-01-05,57.683937072753906
2016-01-06,55.56885528564453
2016-01-07,54.44368362426758
2016-01-08,53.560611724853516
2016-01-11,54.251380920410156
2016-01-12,55.41929626464844
2016-01-13,53.589088439941406
2016-01-14,56.45902633666992
2016-01-15,55.882205963134766
2016-01-19,56.02463912963867
2016-01-20,54.78548812866211
2016-01-21,54.151668548583984
2016-01-22,56.993160247802734
2016-01-25,54.2869758605957
2016-01-26,55.3765869140625
2016-01-27,55.355201721191406
2016-01-28,56.045989990234375
2016-01-29,57.0786247253418
2016-02-01,56.60149383544922
2016-02-02,55.903564453125
2016-02-03,56.330848693847656
2016-02-04,56.88633728027344
2016-02-05,55.78251647949219
2016-02-08,54.32258987426758
2016-02-09,53.72439956665039
2016-02-10,53.617576599121094
2016-02-11,52.30458068847656
2016-02-12,53.95478439331055
2016-02-16,56.14311218261719
2016-02-17,57.82203674316406
2016-02-18,56.99693298339844
2016-02-19,57.46329879760742
2016-02-22,58.022911071777344
2016-02-23,56.36553955078125
2016-02-24,56.74580764770508
2016-02-25,56.50902557373047
2016-02-26,56.75297164916992
2016-02-29,56.96104431152344
2016-03-01,59.84534454345703
2016-03-02,60.6776123046875
2016-03-03,61.76820373535156
2016-03-04,61.54575729370117
2016-03-07,62.71527862548828
2016-03-08,60.84264373779297
2016-03-09,61.76820373535156
2016-03-10,61.29464340209961
2016-03-11,62.01213455200195
2016-03-14,61.83277130126953
2016-03-15,62.13410186767578
2016-03-16,62.83006286621094
2016-03-17,63.411231994628906
2016-03-18,64.1502456665039
2016-03-21,64.35112762451172
2016-03-22,64.68833923339844
2016-03-23,63.22469711303711
2016-03-24,63.18164825439453
2016-03-28,62.772666931152344
2016-03-29,62.7296257019043
2016-03-30,62.865943908691406
2016-03-31,62.12692642211914
2016-04-01,61.46686553955078
2016-04-04,61.50993347167969
2016-04-05,60.849796295166016
2016-04-06,61.000484466552734
2016-04-07,60.63457107543945
2016-04-08,61.746681213378906
2016-04-11,60.68477249145508
2016-04-12,61.689273834228516
2016-04-13,62.428287506103516
2016-04-14,62.36368942260742
2016-04-15,60.87850570678711
2016-04-18,61.452510833740234
2016-04-19,62.004966735839844
2016-04-20,62.19866180419922
2016-04-21,62.70810317993164
2016-04-22,63.124263763427734
2016-04-25,63.08835220336914
2016-04-26,63.42558670043945
2016-04-27,63.820194244384766
2016-04-28,62.9879150390625
2016-04-29,58.91261291503906
2016-05-02,58.977169036865234
2016-05-03,57.405879974365234
2016-05-04,56.91082000732422
2016-05-05,56.7386360168457
2016-05-06,56.33683776855469
2016-05-09,56.193336486816406
2016-05-10,56.8606071472168
2016-05-11,56.96104431152344
2016-05-12,56.14311218261719
2016-05-13,56.20768737792969
2016-05-16,56.90928649902344
2016-05-17,56.64167022705078
2016-05-18,56.511474609375
2016-05-19,56.164302825927734
2016-05-20,56.34512710571289
2016-05-23,56.287254333496094
2016-05-24,57.647071838378906
2016-05-25,57.95807647705078
2016-05-26,57.89299011230469
2016-05-27,58.319725036621094
2016-05-31,58.124446868896484
2016-06-01,58.47886657714844
2016-06-02,58.464385986328125
2016-06-03,57.95807647705078
2016-06-06,58.41374969482422
2016-06-07,58.81879806518555
2016-06-08,59.57827377319336
2016-06-09,58.68137741088867
2016-06-10,57.9146842956543
2016-06-13,56.9961051940918
2016-06-14,57.06843185424805
2016-06-15,57.242000579833984
2016-06-16,57.45176696777344
2016-06-17,56.77909851074219
2016-06-20,57.18415451049805
2016-06-21,57.39390182495117
2016-06-22,57.53132247924805
2016-06-23,58.49332809448242
2016-06-24,56.865901947021484
2016-06-27,55.621829986572266
2016-06-28,56.959922790527344
2016-06-29,57.647071838378906
2016-06-30,57.38667297363281
2016-07-01,57.70490646362305
2016-07-05,56.36682891845703
2016-07-06,55.238468170166016
2016-07-07,53.71953582763672
2016-07-08,54.139041900634766
2016-07-11,54.399444580078125
2016-07-12,55.26016616821289
2016-07-13,55.15168380737305
2016-07-14,55.41206359863281
2016-07-15,54.72492599487305
2016-07-18,54.717681884765625
2016-07-19,54.78278350830078
2016-07-20,54.49346923828125
2016-07-21,54.3343391418457
2016-07-22,54.529632568359375
2016-07-25,53.86418914794922
2016-07-26,55.137203216552734
2016-07-27,54.536861419677734
2016-07-28,55.15168380737305
2016-07-29,55.014244079589844
2016-08-01,53.71230697631836
2016-08-02,55.079345703125
2016-08-03,56.89482498168945
2016-08-04,56.08473205566406
2016-08-05,56.619972229003906
2016-08-08,56.83696365356445
2016-08-09,55.491615295410156
2016-08-10,55.65799331665039
2016-08-11,56.53317642211914
2016-08-12,57.00333023071289
2016-08-15,56.84419250488281
2016-08-16,56.858787536621094
2016-08-17,56.66189956665039
2016-08-18,56.8369140625
2016-08-19,56.909812927246094
2016-08-22,56.122344970703125
2016-08-23,56.74211120605469
2016-08-24,56.64003372192383
2016-08-25,57.653560638427734
2016-08-26,57.325443267822266
2016-08-29,57.5150260925293
2016-08-30,57.843109130859375
2016-08-31,57.20148849487305
2016-09-01,57.08481216430664
2016-09-02,57.507720947265625
2016-09-06,57.68271255493164
2016-09-07,58.032691955566406
2016-09-08,58.38997268676758
2016-09-09,56.771278381347656
2016-09-12,57.485809326171875
2016-09-13,56.32650375366211
2016-09-14,56.122344970703125
2016-09-15,57.6754264831543
2016-09-16,57.66814041137695
2016-09-19,58.58686065673828
2016-09-20,58.02542495727539
2016-09-21,58.38269805908203
2016-09-22,58.353519439697266
2016-09-23,58.02542495727539
2016-09-26,57.9452018737793
2016-09-27,57.901458740234375
2016-09-28,59.19933319091797
2016-09-29,57.80666732788086
2016-09-30,58.7326774597168
2016-10-03,58.630592346191406
2016-10-04,58.20041275024414
2016-10-05,59.12643051147461
2016-10-06,58.89310073852539
2016-10-07,58.61600112915039
2016-10-10,59.27955627441406
2016-10-11,58.73998260498047
2016-10-12,58.193111419677734
2016-10-13,57.71186065673828
2016-10-14,57.82854461669922
2016-10-17,57.7045783996582
2016-10-18,58.032691955566406
2016-10-19,58.09103012084961
2016-10-20,58.142086029052734
2016-10-21,58.58686065673828
2016-10-24,58.761844635009766
2016-10-25,58.88579559326172
2016-10-26,59.104557037353516
2016-10-27,58.324371337890625
2016-10-28,58.42644500732422
2016-10-31,59.17018127441406
2016-11-01,58.513938903808594
2016-11-02,57.12125778198242
2016-11-03,57.66084671020508
2016-11-04,57.310848236083984
2016-11-07,58.28061294555664
2016-11-08,58.2514533996582
2016-11-09,60.1180534362793
2016-11-10,60.58470153808594
2016-11-11,59.95035171508789
2016-11-14,60.78158187866211
2016-11-15,61.49422836303711
2016-11-16,60.97993850708008
2016-11-17,61.589744567871094
2016-11-18,61.45016098022461
2016-11-21,62.34648513793945
2016-11-22,62.36117935180664
2016-11-23,62.493431091308594
2016-11-25,62.368507385253906
2016-11-28,61.78076934814453
2016-11-29,60.53179168701172
2016-11-30,61.03871536254883
2016-12-01,62.43464660644531
2016-12-02,62.36117935180664
2016-12-05,62.77262496948242
2016-12-06,62.38322448730469
2016-12-07,63.92608642578125
2016-12-08,64.381591796875
2016-12-09,64.03629302978516
2016-12-12,64.13915252685547
2016-12-13,64.77832794189453
2016-12-14,63.492610931396484
2016-12-15,63.60282897949219
2016-12-16,64.2566909790039
2016-12-19,64.04364776611328
2016-12-20,63.87466049194336
2016-12-21,63.75712203979492
2016-12-22,64.33015441894531
2016-12-23,64.44772338867188
2016-12-27,64.46239471435547
2016-12-28,64.00691223144531
2016-12-29,63.66162109375
2016-12-30,63.485294342041016
2017-01-03,63.764469146728516
2017-01-04,64.10975646972656
2017-01-05,63.727699279785156
2017-01-06,62.743228912353516
2017-01-09,61.72933578491211
2017-01-10,61.53831481933594
2017-01-11,62.368507385253906
2017-01-12,61.96443557739258
2017-01-13,61.19301986694336
2017-01-17,61.391395568847656
2017-01-18,61.81015396118164
2017-01-19,60.97261047363281
2017-01-20,61.00932693481445
2017-01-23,60.39216995239258
2017-01-24,61.854248046875
2017-01-25,62.4493522644043
2017-01-26,61.89098358154297
2017-01-27,60.81096649169922
2017-01-30,60.487701416015625
2017-01-31,59.966068267822266
2017-02-01,59.326881408691406
2017-02-02,59.54728317260742
2017-02-03,58.73912811279297
2017-02-06,58.14401626586914
2017-02-07,57.710548400878906
2017-02-08,57.938289642333984
2017-02-09,58.2248420715332
2017-02-10,58.673011779785156
2017-02-13,58.702396392822266
2017-02-14,58.76114273071289
2017-02-15,58.834632873535156
2017-02-16,58.131134033203125
2017-02-17,58.2496223449707
2017-02-21,58.52360534667969
2017-02-22,58.042266845703125
2017-02-23,58.212581634521484
2017-02-24,57.78309631347656
2017-02-27,58.39771270751953
2017-02-28,57.90156173706055
2017-03-01,58.775390625
2017-03-02,58.0052604675293
2017-03-03,58.01264572143555
2017-03-06,58.29404830932617
2017-03-07,57.37580871582031
2017-03-08,57.20547866821289
2017-03-09,56.90184783935547
2017-03-10,58.39771270751953
2017-03-13,58.50880813598633
2017-03-14,58.13854217529297
2017-03-15,59.35301208496094
2017-03-16,59.012367248535156
2017-03-17,59.19749069213867
2017-03-20,58.80500030517578
2017-03-21,58.2051887512207
2017-03-22,58.37550735473633
2017-03-23,58.116336822509766
2017-03-24,57.22027587890625
2017-03-27,57.20547866821289
2017-03-28,57.701629638671875
2017-03-29,57.99782943725586
2017-03-30,58.19778060913086
2017-03-31,58.66431427001953
2017-04-03,57.97560501098633
2017-04-04,58.07930374145508
2017-04-05,57.442440032958984
2017-04-06,56.931480407714844
2017-04-07,57.131431579589844
2017-04-10,57.79789733886719
2017-04-11,57.672019958496094
2017-04-12,57.30175018310547
2017-04-13,56.7759895324707
2017-04-17,57.02775573730469
2017-04-18,56.22798538208008
2017-04-19,55.7836799621582
2017-04-20,56.09470748901367
2017-04-21,56.53901290893555
2017-04-24,57.398006439208984
2017-04-25,57.82011032104492
2017-04-26,57.84233093261719
2017-04-27,57.79789733886719
2017-04-28,58.916080474853516
2017-05-01,58.916080474853516
2017-05-02,58.693939208984375
2017-05-03,58.938323974609375
2017-05-04,57.93860626220703
2017-05-05,58.76059341430664
2017-05-08,58.97532653808594
2017-05-09,58.94570541381836
2017-05-10,59.05677032470703
2017-05-11,58.8864631652832
2017-05-12,59.086421966552734
2017-05-15,59.33080291748047
2017-05-16,58.67336654663086
2017-05-17,58.0234375
2017-05-18,57.93379592895508
2017-05-19,58.45673751831055
2017-05-22,58.68086242675781
2017-05-23,58.374568939208984
2017-05-24,58.47914123535156
2017-05-25,57.83666229248047
2017-05-26,57.85163116455078
2017-05-30,57.522926330566406
2017-05-31,56.858036041259766
2017-06-01,57.23904800415039
2017-06-02,57.052284240722656
2017-06-05,57.4183349609375
2017-06-06,57.55281066894531
2017-06-07,57.493038177490234
2017-06-08,57.821739196777344
2017-06-09,59.44283676147461
2017-06-12,59.92094802856445
2017-06-13,60.23472213745117
2017-06-14,58.8526725769043
2017-06-15,59.0767822265625
2017-06-16,60.46631622314453
2017-06-19,60.690433502197266
2017-06-20,59.42792510986328
2017-06-21,58.93484115600586
2017-06-22,58.949806213378906
2017-06-23,59.96576690673828
2017-06-26,59.94337463378906
2017-06-27,60.1674690246582
2017-06-28,61.10129928588867
2017-06-29,61.161067962646484
2017-06-30,61.773651123046875
2017-07-03,62.25921630859375
2017-07-05,61.504703521728516
2017-07-06,61.17601776123047
2017-07-07,61.70641326904297
2017-07-10,61.601837158203125
2017-07-11,61.5271110534668
2017-07-12,61.43746566772461
2017-07-13,61.04899215698242
2017-07-14,61.40757751464844
2017-07-17,61.11624526977539
2017-07-18,61.228294372558594
2017-07-19,61.94547653198242
2017-07-20,61.5271110534668
2017-07-21,61.893165588378906
2017-07-24,61.7437629699707
2017-07-25,63.08845138549805
2017-07-26,62.528160095214844
2017-07-27,63.13329315185547
2017-07-28,62.49082946777344
2017-07-31,62.56553268432617
2017-08-01,63.96995544433594
2017-08-02,64.74691772460938
2017-08-03,63.98491668701172
2017-08-04,63.947574615478516
2017-08-07,63.55162048339844
2017-08-08,63.5142707824707
2017-08-09,63.118309020996094
2017-08-10,62.48334503173828
2017-08-11,62.33391189575195
2017-08-14,62.66264343261719
2017-08-15,62.513206481933594
2017-08-16,62.550880432128906
2017-08-17,60.938724517822266
2017-08-18,61.44346618652344
2017-08-21,61.699615478515625
2017-08-22,61.94822311401367
2017-08-23,62.04613494873047
2017-08-24,63.18370819091797
2017-08-25,62.84470748901367
2017-08-28,63.017982482910156
2017-08-29,62.904972076416016
2017-08-30,62.98031234741211
2017-08-31,63.13850784301758
2017-09-01,63.6055908203125
2017-09-05,62.7090950012207
2017-09-06,62.79950714111328
2017-09-07,63.31177520751953
2017-09-08,63.808990478515625
2017-09-11,64.17813110351562
2017-09-12,64.58495330810547
2017-09-13,65.05204010009766
2017-09-14,64.96916198730469
2017-09-15,66.04645538330078
2017-09-18,66.52859497070312
2017-09-19,67.1162109375
2017-09-20,67.10115814208984
2017-09-21,67.15387725830078
2017-09-22,67.7188949584961
2017-09-25,68.5626449584961
2017-09-26,68.81879425048828
2017-09-27,69.15779113769531
2017-09-28,69.1502685546875
2017-09-29,69.01466369628906
2017-10-02,69.5947494506836
2017-10-03,70.53643798828125
2017-10-04,70.38575744628906
2017-10-05,70.31041717529297
2017-10-06,69.92621612548828
2017-10-09,70.30288696289062
2017-10-10,70.4159164428711
2017-10-11,70.57410430908203
2017-10-12,71.0713119506836
2017-10-13,71.13909912109375
2017-10-16,68.45719909667969
2017-10-17,68.2763671875
2017-10-18,67.98255157470703
2017-10-19,68.09557342529297
2017-10-20,68.4044418334961
2017-10-23,68.73590850830078
2017-10-24,69.18040466308594
2017-10-25,69.09001159667969
2017-10-26,68.69072723388672
2017-10-27,69.30093383789062
2017-10-30,68.57019805908203
2017-10-31,68.6153793334961
2017-11-01,69.53448486328125
2017-11-02,70.40836334228516
2017-11-03,70.49876403808594
2017-11-06,71.13909912109375
2017-11-07,71.24457550048828
2017-11-08,71.22952270507812
2017-11-09,71.13156127929688
2017-11-10,70.55903625488281
2017-11-13,70.30288696289062
2017-11-14,69.93375396728516
2017-11-15,69.73788452148438
2017-11-16,70.18574523925781
2017-11-17,70.3299789428711
2017-11-20,70.30720520019531
2017-11-21,71.06629943847656
2017-11-22,70.81578826904297
2017-11-24,71.08147430419922
2017-11-27,70.45140075683594
2017-11-28,71.3927001953125
2017-11-29,72.04552459716797
2017-11-30,74.0571060180664
2017-12-01,74.06470489501953
2017-12-04,74.03435516357422
2017-12-05,74.59605407714844
2017-12-06,74.07987976074219
2017-12-07,74.28486633300781
2017-12-08,75.56771087646484
2017-12-11,75.69674682617188
2017-12-12,75.20333862304688
2017-12-13,75.90171813964844
2017-12-14,75.56771087646484
2017-12-15,75.84856414794922
2017-12-18,75.89412689208984
2017-12-19,75.25647735595703
2017-12-20,76.45587158203125
2017-12-21,75.97002410888672
2017-12-22,76.58490753173828
2017-12-26,77.15421295166016
2017-12-27,77.47303771972656
2017-12-28,77.39710998535156
2017-12-29,76.78225708007812
2018-01-02,77.23771667480469
2018-01-03,77.75390625
2018-01-04,77.54135131835938
2018-01-05,77.5489501953125
2018-01-08,77.47303771972656
2018-01-09,77.21493530273438
2018-01-10,77.48821258544922
2018-01-11,77.7083511352539
2018-01-12,79.68199157714844
2018-01-16,78.56613159179688
2018-01-17,80.58529663085938
2018-01-18,79.92491912841797
2018-01-19,80.18299865722656
2018-01-22,80.96487426757812
2018-01-23,81.14705657958984
2018-01-24,79.42389678955078
2018-01-25,79.07471466064453
2018-01-26,80.91172790527344
2018-01-29,79.13544464111328
2018-01-30,77.64002990722656
2018-01-31,77.73112487792969
2018-02-01,76.5621337890625
2018-02-02,73.63960266113281
2018-02-05,72.27323913574219
2018-02-06,73.54090881347656
2018-02-07,72.5768814086914
2018-02-08,70.17057037353516
2018-02-09,70.29200744628906
2018-02-12,71.04352569580078
2018-02-13,71.17256927490234
2018-02-14,70.84614562988281
2018-02-15,70.42105865478516
2018-02-16,70.35985565185547
2018-02-20,69.5949935913086
2018-02-21,68.51654052734375
2018-02-22,68.93721008300781
2018-02-23,70.23749542236328
2018-02-26,70.76525115966797
2018-02-27,70.45928955078125
2018-02-28,69.12078857421875
2018-03-01,69.50320434570312
2018-03-02,69.88565826416016
2018-03-05,71.17827606201172
2018-03-06,71.84371185302734
2018-03-07,72.06551361083984
2018-03-08,72.80743408203125
2018-03-09,73.358154296875
2018-03-12,72.65447235107422
2018-03-13,72.31793212890625
2018-03-14,72.05787658691406
2018-03-15,72.24909210205078
2018-03-16,73.26636505126953
2018-03-19,72.20320892333984
2018-03-20,72.73860931396484
2018-03-21,73.54168701171875
2018-03-22,72.43265533447266
2018-03-23,71.43070220947266
2018-03-26,73.42698669433594
2018-03-27,73.20516967773438
2018-03-28,72.14965057373047
2018-03-29,73.36577606201172
2018-04-02,72.62388610839844
2018-04-03,73.56465911865234
2018-04-04,73.41931915283203
2018-04-05,74.78079223632812
2018-04-06,74.16889953613281
2018-04-09,74.7578353881836
2018-04-10,76.67765808105469
2018-04-11,78.43684387207031
2018-04-12,78.49801635742188
2018-04-13,79.34703826904297
2018-04-16,81.70280456542969
2018-04-17,82.49826049804688
2018-04-18,83.28607940673828
2018-04-19,84.62457275390625
2018-04-20,84.89227294921875
2018-04-23,85.24412536621094
2018-04-24,83.54613494873047
2018-04-25,83.97445678710938
2018-04-26,86.06253814697266
2018-04-27,85.15998840332031
2018-04-30,85.1370620727539
2018-05-01,85.5500717163086
2018-05-02,87.59227752685547
2018-05-03,88.41065216064453
2018-05-04,88.42597961425781
2018-05-07,88.27297973632812
2018-05-08,88.91548919677734
2018-05-09,89.87155151367188
2018-05-10,90.22340393066406
2018-05-11,90.0704116821289
2018-05-14,90.47579956054688
2018-05-15,90.49874877929688
2018-05-16,90.37637329101562
2018-05-17,93.21402740478516
2018-05-18,92.64427947998047
2018-05-21,93.4989013671875
2018-05-22,91.42782592773438
2018-05-23,91.58177185058594
2018-05-24,91.48170471191406
2018-05-25,89.00257873535156
2018-05-29,89.9341812133789
2018-05-30,91.75887298583984
2018-05-31,89.68778228759766
2018-06-01,91.62029266357422
2018-06-04,91.77427673339844
2018-06-05,91.48939514160156
2018-06-06,89.81096649169922
2018-06-07,90.41921997070312
2018-06-08,89.957275390625
2018-06-11,90.0958480834961
2018-06-12,88.9640884399414
2018-06-13,89.11805725097656
2018-06-14,88.9640884399414
2018-06-15,88.00169372558594
2018-06-18,88.49443054199219
2018-06-19,88.21724700927734
2018-06-20,88.22493743896484
2018-06-21,85.80740356445312
2018-06-22,86.24624633789062
2018-06-25,85.0374755859375
2018-06-26,85.31465148925781
2018-06-27,85.2376708984375
2018-06-28,86.03068542480469
2018-06-29,86.46952819824219
2018-07-02,85.1606674194336
2018-07-03,85.08369445800781
2018-07-05,84.80651092529297
2018-07-06,85.59953308105469
2018-07-09,86.68509674072266
2018-07-10,87.1470718383789
2018-07-11,85.19916534423828
2018-07-12,85.5687484741211
2018-07-13,86.0845718383789
2018-07-16,85.7072982788086
2018-07-17,85.50711822509766
2018-07-18,85.3839340209961
2018-07-19,85.3839340209961
2018-07-20,84.96819305419922
2018-07-23,85.02980041503906
2018-07-24,85.63033294677734
2018-07-25,86.50032043457031
2018-07-26,89.31051635742188
2018-07-27,91.45861053466797
2018-07-30,94.04553985595703
2018-07-31,94.96173858642578
2018-08-01,94.70765686035156
2018-08-02,93.96855163574219
2018-08-03,93.66828155517578
2018-08-06,94.3458023071289
2018-08-07,94.48438262939453
2018-08-08,94.6845703125
2018-08-09,94.06864166259766
2018-08-10,94.38430786132812
2018-08-13,93.59899139404297
2018-08-14,93.11392974853516
2018-08-15,88.83319091796875
2018-08-16,88.49443054199219
2018-08-17,88.87938690185547
2018-08-20,89.99580383300781
2018-08-21,90.32917785644531
2018-08-22,90.72457885742188
2018-08-23,91.77120971679688
2018-08-24,92.45346069335938
2018-08-27,93.05818939208984
2018-08-28,92.84110260009766
2018-08-29,93.37606811523438
2018-08-30,92.6860580444336
2018-08-31,91.87975311279297
2018-09-04,92.2286148071289
2018-09-05,91.47661590576172
2018-09-06,90.47647857666016
2018-09-07,88.61576843261719
2018-09-10,88.34442901611328
2018-09-11,87.25902557373047
2018-09-12,86.95665740966797
2018-09-13,87.6234130859375
2018-09-14,88.07306671142578
2018-09-17,87.46060943603516
2018-09-18,87.84048461914062
2018-09-19,84.78585815429688
2018-09-20,85.53787994384766
2018-09-21,86.56900024414062
2018-09-24,87.96453094482422
2018-09-25,89.0654296875
2018-09-26,88.29788970947266
2018-09-27,87.51486206054688
2018-09-28,87.39083099365234
2018-10-01,88.7553482055664
2018-10-02,88.91813659667969
2018-10-03,91.84874725341797
2018-10-04,91.25176239013672
2018-10-05,91.77120971679688
2018-10-08,91.59290313720703
2018-10-09,91.23625946044922
2018-10-10,87.64666748046875
2018-10-11,84.8633804321289
2018-10-12,84.8633804321289
2018-10-15,83.11895751953125
2018-10-16,85.17349243164062
2018-10-17,84.33616638183594
2018-10-18,84.59978485107422
2018-10-19,79.6766586303711
2018-10-22,79.97130584716797
2018-10-23,77.37403869628906
2018-10-24,73.88524627685547
2018-10-25,76.35842895507812
2018-10-26,77.10269927978516
2018-10-29,76.3816909790039
2018-10-30,79.126220703125
2018-10-31,79.7154312133789
2018-11-01,79.46733093261719
2018-11-02,76.7615737915039
2018-11-05,77.93226623535156
2018-11-06,78.21136474609375
2018-11-07,79.9480209350586
2018-11-08,76.49798583984375
2018-11-09,77.32752990722656
2018-11-12,75.72268676757812
2018-11-13,73.49761199951172
2018-11-14,74.11784362792969
