,USB
2015-10-26,31.050804138183594
2015-10-27,30.744081497192383
2015-10-28,31.445159912109375
2015-10-29,31.40133285522461
2015-10-30,30.802509307861328
2015-11-02,31.101913452148438
2015-11-03,31.182252883911133
2015-11-04,31.123830795288086
2015-11-05,31.13112449645996
2015-11-06,31.9271183013916
2015-11-09,31.649625778198242
2015-11-10,31.664226531982422
2015-11-11,31.64232063293457
2015-11-12,31.196861267089844
2015-11-13,30.948564529418945
2015-11-16,31.481657028198242
2015-11-17,31.415935516357422
2015-11-18,32.0512580871582
2015-11-19,32.24113464355469
2015-11-20,32.16080093383789
2015-11-23,31.970932006835938
2015-11-24,32.02935028076172
2015-11-25,31.963634490966797
2015-11-27,32.058570861816406
2015-11-30,32.0512580871582
2015-12-01,32.35797119140625
2015-12-02,31.963634490966797
2015-12-03,31.54738998413086
2015-12-04,32.3798713684082
2015-12-07,32.21192169189453
2015-12-08,31.8029727935791
2015-12-09,31.408628463745117
2015-12-10,31.532766342163086
2015-12-11,30.831727981567383
2015-12-14,30.985084533691406
2015-12-15,31.890605926513672
2015-12-16,32.39449691772461
2015-12-17,32.007450103759766
2015-12-18,30.933961868286133
2015-12-21,31.101913452148438
2015-12-22,31.182252883911133
2015-12-23,31.751855850219727
2015-12-24,31.708036422729492
2015-12-28,31.437837600708008
2015-12-29,31.970436096191406
2015-12-30,31.59577751159668
2015-12-31,31.346012115478516
2016-01-04,30.471820831298828
2016-01-05,30.618745803833008
2016-01-06,30.15593147277832
2016-01-07,29.582935333251953
2016-01-08,29.16420555114746
2016-01-11,29.2817440032959
2016-01-12,29.840045928955078
2016-01-13,28.657320022583008
2016-01-14,29.33316421508789
2016-01-15,28.68670654296875
2016-01-19,28.745479583740234
2016-01-20,28.55447006225586
2016-01-21,28.297353744506836
2016-01-22,28.92177963256836
2016-01-25,28.128398895263672
2016-01-26,28.6646671295166
2016-01-27,28.782215118408203
2016-01-28,28.81159019470215
2016-01-29,29.42867088317871
2016-02-01,29.237682342529297
2016-02-02,28.466320037841797
2016-02-03,28.855667114257812
2016-02-04,29.465394973754883
2016-02-05,29.450698852539062
2016-02-08,29.039321899414062
2016-02-09,28.943819046020508
2016-02-10,28.679365158081055
2016-02-11,27.511320114135742
2016-02-12,28.723440170288086
2016-02-16,29.524154663085938
2016-02-17,29.472749710083008
2016-02-18,29.009929656982422
2016-02-19,28.987905502319336
2016-02-22,29.553560256958008
2016-02-23,28.55447006225586
2016-02-24,28.238597869873047
2016-02-25,28.752822875976562
2016-02-26,28.863018035888672
2016-02-29,28.297353744506836
2016-03-01,29.311128616333008
2016-03-02,29.773929595947266
2016-03-03,29.950244903564453
2016-03-04,30.1412410736084
2016-03-07,29.950244903564453
2016-03-08,29.274398803710938
2016-03-09,29.208271026611328
2016-03-10,29.024625778198242
2016-03-11,29.722509384155273
2016-03-14,29.744548797607422
2016-03-15,29.964933395385742
2016-03-16,29.781288146972656
2016-03-17,29.8914794921875
2016-03-18,30.354286193847656
2016-03-21,30.398359298706055
2016-03-22,30.354286193847656
2016-03-23,30.2587890625
2016-03-24,29.95758819580078
2016-03-28,29.8914794921875
2016-03-29,29.85820770263672
2016-03-30,30.301755905151367
2016-03-31,30.00606346130371
2016-04-01,30.087387084960938
2016-04-04,30.072586059570312
2016-04-05,29.60685920715332
2016-04-06,29.63642692565918
2016-04-07,28.904582977294922
2016-04-08,29.111568450927734
2016-04-11,29.222455978393555
2016-04-12,29.762107849121094
2016-04-13,30.38307762145996
2016-04-14,30.516138076782227
2016-04-15,30.38307762145996
2016-04-18,30.464397430419922
2016-04-19,30.981861114501953
2016-04-20,31.588056564331055
2016-04-21,31.462366104125977
2016-04-22,32.009422302246094
2016-04-25,31.824604034423828
2016-04-26,32.06116485595703
2016-04-27,32.179443359375
2016-04-28,31.88374900817871
2016-04-29,31.5584659576416
2016-05-02,31.765464782714844
2016-05-03,31.41802978515625
2016-05-04,30.841413497924805
2016-05-05,30.7896671295166
2016-05-06,30.885766983032227
2016-05-09,30.708343505859375
2016-05-10,31.092750549316406
2016-05-11,30.952295303344727
2016-05-12,31.00404167175293
2016-05-13,30.627023696899414
2016-05-16,30.819231033325195
2016-05-17,30.102157592773438
2016-05-18,30.767486572265625
2016-05-19,30.69355010986328
2016-05-20,30.856197357177734
2016-05-23,30.79705810546875
2016-05-24,31.255382537841797
2016-05-25,31.758085250854492
2016-05-26,31.54369354248047
2016-05-27,31.750688552856445
2016-05-31,31.654577255249023
2016-06-01,31.787647247314453
2016-06-02,31.832006454467773
2016-06-03,31.321928024291992
2016-06-06,31.698942184448242
2016-06-07,31.53630256652832
2016-06-08,31.647188186645508
2016-06-09,31.44759750366211
2016-06-10,31.018829345703125
2016-06-13,30.811840057373047
2016-06-14,30.449613571166992
2016-06-15,30.323936462402344
2016-06-16,30.353511810302734
2016-06-17,30.390460968017578
2016-06-20,30.471784591674805
2016-06-21,30.58266258239746
2016-06-22,30.567890167236328
2016-06-23,31.218420028686523
2016-06-24,29.466405868530273
2016-06-27,28.60148811340332
2016-06-28,29.081464767456055
2016-06-29,29.527952194213867
2016-06-30,30.011655807495117
2016-07-01,29.81073760986328
2016-07-05,29.066585540771484
2016-07-06,29.170766830444336
2016-07-07,29.19308853149414
2016-07-08,29.833051681518555
2016-07-11,29.989334106445312
2016-07-12,30.26466178894043
2016-07-13,30.234901428222656
2016-07-14,30.696279525756836
2016-07-15,31.172542572021484
2016-07-18,31.165088653564453
2016-07-19,31.23206329345703
2016-07-20,31.23206329345703
2016-07-21,31.165088653564453
2016-07-22,31.395774841308594
2016-07-25,31.23206329345703
2016-07-26,31.23206329345703
2016-07-27,31.26181983947754
2016-07-28,31.31391716003418
2016-07-29,31.380903244018555
2016-08-01,31.016263961791992
2016-08-02,30.83022117614746
2016-08-03,31.35112953186035
2016-08-04,31.27672576904297
2016-08-05,31.976215362548828
2016-08-08,31.953886032104492
2016-08-09,31.87203025817871
2016-08-10,31.626474380493164
2016-08-11,31.864591598510742
2016-08-12,31.797630310058594
2016-08-15,31.983657836914062
2016-08-16,32.013427734375
2016-08-17,32.16225814819336
2016-08-18,32.16225814819336
2016-08-19,32.25899887084961
2016-08-22,32.27387619018555
2016-08-23,32.32596969604492
2016-08-24,32.17714309692383
2016-08-25,32.29620361328125
2016-08-26,32.29620361328125
2016-08-29,32.623634338378906
2016-08-30,32.80222702026367
2016-08-31,32.85432434082031
2016-09-01,32.7650260925293
2016-09-02,32.861759185791016
2016-09-06,32.638511657714844
2016-09-07,32.48967361450195
2016-09-08,32.623634338378906
2016-09-09,32.30364227294922
2016-09-12,32.593868255615234
2016-09-13,32.16970443725586
2016-09-14,31.939006805419922
2016-09-15,32.02086639404297
2016-09-16,31.700881958007812
2016-09-19,31.894367218017578
2016-09-20,32.013427734375
2016-09-21,32.1920166015625
2016-09-22,32.12504577636719
2016-09-23,31.968786239624023
2016-09-26,31.60413360595703
2016-09-27,31.92412757873535
2016-09-28,32.06644821166992
2016-09-29,31.81926918029785
2016-09-30,32.12636947631836
2016-10-03,31.954099655151367
2016-10-04,32.09640121459961
2016-10-05,32.69564437866211
2016-10-06,32.87541198730469
2016-10-07,32.73309326171875
2016-10-10,32.80799102783203
2016-10-11,32.425994873046875
2016-10-12,32.50838088989258
2016-10-13,32.1188850402832
2016-10-14,32.09640121459961
2016-10-17,31.999034881591797
2016-10-18,32.21625518798828
2016-10-19,32.643211364746094
2016-10-20,32.92034912109375
2016-10-21,32.845455169677734
2016-10-24,32.97279357910156
2016-10-25,32.837955474853516
2016-10-26,33.13009262084961
2016-10-27,33.48213195800781
2016-10-28,33.43719482421875
2016-10-31,33.52708435058594
2016-11-01,33.30236053466797
2016-11-02,32.957801818847656
2016-11-03,32.995262145996094
2016-11-04,32.90536880493164
2016-11-07,33.64691925048828
2016-11-08,33.69186019897461
2016-11-09,34.95774459838867
2016-11-10,35.66184997558594
2016-11-11,35.879066467285156
2016-11-14,36.500770568847656
2016-11-15,36.478294372558594
2016-11-16,35.856590270996094
2016-11-17,36.46332550048828
2016-11-18,36.87529373168945
2016-11-21,36.91274642944336
2016-11-22,36.72548294067383
2016-11-23,36.96516799926758
2016-11-25,37.01759719848633
2016-11-28,36.628108978271484
2016-11-29,36.77790832519531
2016-11-30,37.167415618896484
2016-12-01,37.74417495727539
2016-12-02,37.452049255371094
2016-12-05,37.72170639038086
2016-12-06,37.99885177612305
2016-12-07,38.47074508666992
2016-12-08,38.875221252441406
2016-12-09,38.98008346557617
2016-12-12,38.63553237915039
2016-12-13,38.72541046142578
2016-12-14,38.74789047241211
2016-12-15,38.935157775878906
2016-12-16,38.75537872314453
2016-12-19,38.85274887084961
2016-12-20,39.3546142578125
2016-12-21,39.07747268676758
2016-12-22,39.062477111816406
2016-12-23,39.099945068359375
2016-12-27,39.18233871459961
2016-12-28,38.994075775146484
2016-12-29,38.63258361816406
2016-12-30,38.68531036376953
2017-01-03,38.75307846069336
2017-01-04,39.03925323486328
2017-01-05,38.38408279418945
2017-01-06,38.63258361816406
2017-01-09,38.45938491821289
2017-01-10,38.57234573364258
2017-01-11,39.0015983581543
2017-01-12,38.73048400878906
2017-01-13,38.92628479003906
2017-01-17,37.88705062866211
2017-01-18,38.0753173828125
2017-01-19,38.203338623046875
2017-01-20,38.557289123535156
2017-01-23,38.38408279418945
2017-01-24,38.986534118652344
2017-01-25,39.49863052368164
2017-01-26,39.87515640258789
2017-01-27,39.905277252197266
2017-01-30,39.79985046386719
2017-01-31,39.64924621582031
2017-02-01,39.93540954589844
2017-02-02,40.010719299316406
2017-02-03,40.409847259521484
2017-02-06,40.21404266357422
2017-02-07,40.06344223022461
2017-02-08,39.829978942871094
2017-02-09,40.31948471069336
2017-02-10,40.372188568115234
2017-02-13,40.76377487182617
2017-02-14,41.080074310302734
2017-02-15,41.524391174316406
2017-02-16,41.42649459838867
2017-02-17,41.32859420776367
2017-02-21,41.56956481933594
2017-02-22,41.65240478515625
2017-02-23,41.72018814086914
2017-02-24,41.49427032470703
2017-02-27,41.63734436035156
2017-02-28,41.4189567565918
2017-03-01,42.48079299926758
2017-03-02,41.78042984008789
2017-03-03,41.833152770996094
2017-03-06,41.63734436035156
2017-03-07,41.44155502319336
2017-03-08,41.3210563659668
2017-03-09,41.37377166748047
2017-03-10,41.37377166748047
2017-03-13,41.35871505737305
2017-03-14,41.4189567565918
2017-03-15,41.38882827758789
2017-03-16,41.44155502319336
2017-03-17,41.18550109863281
2017-03-20,40.84661865234375
2017-03-21,39.67935562133789
2017-03-22,39.611595153808594
2017-03-23,39.596527099609375
2017-03-24,39.5889892578125
2017-03-27,39.31035614013672
2017-03-28,39.69441604614258
2017-03-29,39.179603576660156
2017-03-30,39.45972442626953
2017-03-31,38.990333557128906
2017-04-03,39.02817153930664
2017-04-04,38.96004104614258
2017-04-05,38.642059326171875
2017-04-06,38.87675857543945
2017-04-07,38.725337982177734
2017-04-10,38.445213317871094
2017-04-11,38.528507232666016
2017-04-12,38.38465118408203
2017-04-13,37.839542388916016
2017-04-17,38.263519287109375
2017-04-18,37.70326614379883
2017-04-19,37.61998748779297
2017-04-20,38.369510650634766
2017-04-21,38.24079513549805
2017-04-24,39.03575897216797
2017-04-25,39.467308044433594
2017-04-26,39.45972442626953
2017-04-27,39.30830383300781
2017-04-28,38.823760986328125
2017-05-01,39.14174270629883
2017-05-02,39.04331970214844
2017-05-03,39.527862548828125
2017-05-04,39.60357666015625
2017-05-05,39.19473648071289
2017-05-08,39.368873596191406
2017-05-09,39.05088806152344
2017-05-10,39.34616470336914
2017-05-11,39.096317291259766
2017-05-12,38.92218780517578
2017-05-15,39.19473648071289
2017-05-16,39.33858108520508
2017-05-17,38.202945709228516
2017-05-18,38.4149284362793
2017-05-19,38.6874885559082
2017-05-22,38.94490432739258
2017-05-23,39.33858108520508
2017-05-24,39.20988464355469
2017-05-25,39.19473648071289
2017-05-26,38.94490432739258
2017-05-30,38.6874885559082
2017-05-31,38.528507232666016
2017-06-01,39.0130500793457
2017-06-02,38.83890151977539
2017-06-05,38.86162185668945
2017-06-06,38.52092742919922
2017-06-07,38.7177734375
2017-06-08,39.20230484008789
2017-06-09,40.042686462402344
2017-06-12,40.012393951416016
2017-06-13,40.080535888671875
2017-06-14,40.00484085083008
2017-06-15,39.65657043457031
2017-06-16,39.57329177856445
2017-06-19,39.80042266845703
2017-06-20,39.62628173828125
2017-06-21,39.368873596191406
2017-06-22,38.83890151977539
2017-06-23,38.437644958496094
2017-06-26,38.619346618652344
2017-06-27,38.929752349853516
2017-06-28,39.56919860839844
2017-06-29,39.41694641113281
2017-06-30,39.52352523803711
2017-07-03,40.025943756103516
2017-07-05,40.086849212646484
2017-07-06,39.72145462036133
2017-07-07,39.9345817565918
2017-07-10,39.820411682128906
2017-07-11,39.40933609008789
2017-07-12,39.508304595947266
2017-07-13,39.75190353393555
2017-07-14,39.64531326293945
2017-07-17,39.607269287109375
2017-07-18,39.302764892578125
2017-07-19,39.64531326293945
2017-07-20,39.9498176574707
2017-07-21,39.675777435302734
2017-07-24,40.18580627441406
2017-07-25,40.47507858276367
2017-07-26,39.91175079345703
2017-07-27,39.91175079345703
2017-07-28,40.018333435058594
2017-07-31,40.17818832397461
2017-08-01,40.3076057434082
2017-08-02,40.33804702758789
2017-08-03,40.10206604003906
2017-08-04,40.43701171875
2017-08-07,40.43701171875
2017-08-08,40.490299224853516
2017-08-09,40.520755767822266
2017-08-10,39.87369918823242
2017-08-11,39.62247085571289
2017-08-14,40.18580627441406
2017-08-15,40.330440521240234
2017-08-16,40.23147201538086
2017-08-17,39.371280670166016
2017-08-18,39.34082794189453
2017-08-21,39.33320999145508
2017-08-22,39.538753509521484
2017-08-23,39.43979263305664
2017-08-24,39.470245361328125
2017-08-25,39.63771438598633
2017-08-28,39.5539665222168
2017-08-29,39.20380783081055
2017-08-30,39.27231979370117
2017-08-31,39.01349639892578
2017-09-01,39.34082794189453
2017-09-05,38.72420883178711
2017-09-06,38.754676818847656
2017-09-07,37.95536804199219
2017-09-08,38.04671859741211
2017-09-11,38.731834411621094
2017-09-12,39.25708770751953
2017-09-13,39.6148796081543
2017-09-14,39.31037521362305
2017-09-15,39.43979263305664
2017-09-18,39.87369918823242
2017-09-19,40.46746063232422
2017-09-20,40.741512298583984
2017-09-21,40.90896987915039
2017-09-22,40.85568618774414
2017-09-25,40.81001663208008
2017-09-26,40.80241012573242
2017-09-27,41.22108459472656
2017-09-28,40.93785858154297
2017-09-29,41.022056579589844
2017-10-02,40.90724182128906
2017-10-03,40.930206298828125
2017-10-04,40.68525695800781
2017-10-05,41.15219497680664
2017-10-06,41.47369384765625
2017-10-09,41.22108459472656
2017-10-10,41.511962890625
2017-10-11,41.53492736816406
2017-10-12,41.328250885009766
2017-10-13,41.4354248046875
2017-10-16,41.53492736816406
2017-10-17,41.244056701660156
2017-10-18,40.7771110534668
2017-10-19,41.022056579589844
2017-10-20,41.40480422973633
2017-10-23,41.4354248046875
2017-10-24,41.49665451049805
2017-10-25,41.44306945800781
2017-10-26,41.5655517578125
2017-10-27,41.67272186279297
2017-10-30,41.53492736816406
2017-10-31,41.62679672241211
2017-11-01,41.70334243774414
2017-11-02,42.00952911376953
2017-11-03,41.83347702026367
2017-11-06,41.98656463623047
2017-11-07,40.91490936279297
2017-11-08,40.32548141479492
2017-11-09,39.889156341552734
2017-11-10,39.50641632080078
2017-11-13,39.55999755859375
2017-11-14,39.67482376098633
2017-11-15,39.8126106262207
2017-11-16,39.659515380859375
2017-11-17,39.71308898925781
2017-11-20,39.75136184692383
2017-11-21,39.72075271606445
2017-11-22,39.73606491088867
2017-11-24,39.67482376098633
2017-11-27,39.59062194824219
2017-11-28,40.58574295043945
2017-11-29,41.91767883300781
2017-11-30,42.216209411621094
2017-12-01,42.02485275268555
2017-12-04,42.583648681640625
2017-12-05,41.96360778808594
2017-12-06,41.78754806518555
2017-12-07,42.02485275268555
2017-12-08,42.37697219848633
2017-12-11,42.308074951171875
2017-12-12,42.484134674072266
2017-12-13,41.79520034790039
2017-12-14,41.45072937011719
2017-12-15,41.71864318847656
2017-12-18,41.93297576904297
2017-12-19,41.764583587646484
2017-12-20,41.53492736816406
2017-12-21,41.741615295410156
2017-12-22,41.68803024291992
2017-12-26,41.34355926513672
2017-12-27,41.38949966430664
2017-12-28,41.528053283691406
2017-12-29,41.24324035644531
2018-01-02,41.58963394165039
2018-01-03,41.99760437011719
2018-01-04,42.320899963378906
2018-01-05,42.58260726928711
2018-01-08,42.644187927246094
2018-01-09,42.93669509887695
2018-01-10,43.25999069213867
2018-01-11,43.629478454589844
2018-01-12,43.86039352416992
2018-01-16,44.00666046142578
2018-01-17,43.36775588989258
2018-01-18,43.22150421142578
2018-01-19,43.46012496948242
2018-01-22,44.075923919677734
2018-01-23,44.014339447021484
2018-01-24,44.45310592651367
2018-01-25,44.630149841308594
2018-01-26,44.73020553588867
2018-01-29,44.63785171508789
2018-01-30,44.18369674682617
2018-01-31,43.983558654785156
2018-02-01,44.22987747192383
2018-02-02,43.798824310302734
2018-02-05,42.04377746582031
2018-02-06,42.04377746582031
2018-02-07,42.18233871459961
2018-02-08,40.52737808227539
2018-02-09,41.37410354614258
2018-02-12,41.5434455871582
2018-02-13,41.67429733276367
2018-02-14,42.57490921020508
2018-02-15,42.41326141357422
2018-02-16,42.80583953857422
2018-02-20,42.26700973510742
2018-02-21,42.41326141357422
2018-02-22,41.77437973022461
2018-02-23,42.71346664428711
2018-02-26,42.98287582397461
2018-02-27,42.34398651123047
2018-02-28,41.84364700317383
2018-03-01,40.927635192871094
2018-03-02,41.112388610839844
2018-03-05,41.5434455871582
2018-03-06,41.6973991394043
2018-03-07,41.30482482910156
2018-03-08,41.52035140991211
2018-03-09,42.55181884765625
2018-03-12,42.34398651123047
2018-03-13,41.682003021240234
2018-03-14,41.004615783691406
2018-03-15,41.07390213012695
2018-03-16,40.99692153930664
2018-03-19,40.64283752441406
2018-03-20,40.488895416259766
2018-03-21,40.45039367675781
2018-03-22,38.987876892089844
2018-03-23,37.91021728515625
2018-03-26,39.48052215576172
2018-03-27,38.379764556884766
2018-03-28,38.774715423583984
2018-03-29,39.10771560668945
2018-04-02,38.47270584106445
2018-04-03,38.929595947265625
2018-04-04,39.24711227416992
2018-04-05,39.556861877441406
2018-04-06,38.937339782714844
2018-04-09,39.177425384521484
2018-04-10,39.556861877441406
2018-04-11,39.14643478393555
2018-04-12,39.680782318115234
2018-04-13,39.45619201660156
2018-04-16,39.81243133544922
2018-04-17,39.510406494140625
2018-04-18,38.72050857543945
2018-04-19,39.26259994506836
2018-04-20,39.053497314453125
2018-04-23,39.13868713378906
2018-04-24,39.0457649230957
2018-04-25,39.3322868347168
2018-04-26,39.324554443359375
2018-04-27,39.68851852416992
2018-04-30,39.06900405883789
2018-05-01,39.27809524536133
2018-05-02,38.612091064453125
2018-05-03,38.70502853393555
2018-05-04,38.98380661010742
2018-05-07,38.99929428100586
2018-05-08,38.97607421875
2018-05-09,39.36328125
2018-05-10,39.62657165527344
2018-05-11,39.88212203979492
2018-05-14,39.63431930541992
2018-05-15,39.587852478027344
2018-05-16,39.48717498779297
2018-05-17,39.611083984375
2018-05-18,39.14643478393555
2018-05-21,39.26259994506836
2018-05-22,39.5413818359375
2018-05-23,39.44845962524414
2018-05-24,39.23936462402344
2018-05-25,39.13868713378906
2018-05-29,37.837684631347656
2018-05-30,38.59659957885742
2018-05-31,38.71277618408203
2018-06-01,39.309059143066406
2018-06-04,39.42522430419922
2018-06-05,39.66529083251953
2018-06-06,40.09122085571289
2018-06-07,40.13768768310547
2018-06-08,40.30804443359375
2018-06-11,39.843414306640625
2018-06-12,39.67303466796875
2018-06-13,39.556861877441406
2018-06-14,39.440711975097656
2018-06-15,39.7891960144043
2018-06-18,39.711753845214844
2018-06-19,39.99828338623047
2018-06-20,39.70401382446289
2018-06-21,39.48717498779297
2018-06-22,39.309059143066406
2018-06-25,39.16967010498047
2018-06-26,38.87539291381836
2018-06-27,38.588863372802734
2018-06-28,38.65898132324219
2018-06-29,38.97062301635742
2018-07-02,39.27447509765625
2018-07-03,38.931671142578125
2018-07-05,38.900508880615234
2018-07-06,39.118648529052734
2018-07-09,40.02240753173828
2018-07-10,40.0068244934082
2018-07-11,39.936702728271484
2018-07-12,40.014617919921875
2018-07-13,39.66401672363281
2018-07-16,39.967872619628906
2018-07-17,39.967872619628906
2018-07-18,39.51599884033203
2018-07-19,40.014617919921875
2018-07-20,39.7808837890625
2018-07-23,40.41196060180664
2018-07-24,40.24055099487305
2018-07-25,40.217185974121094
2018-07-26,40.7937126159668
2018-07-27,40.98070526123047
2018-07-30,41.276756286621094
2018-07-31,41.300132751464844
2018-08-01,40.98849868774414
2018-08-02,40.94173812866211
2018-08-03,41.22222137451172
2018-08-06,41.2378044128418
2018-08-07,41.52607345581055
2018-08-08,41.697479248046875
2018-08-09,41.66630554199219
2018-08-10,41.37025833129883
2018-08-13,40.80150604248047
2018-08-14,41.424781799316406
2018-08-15,40.9729118347168
2018-08-16,41.4169921875
2018-08-17,41.51828384399414
2018-08-20,41.93119812011719
2018-08-21,42.2194709777832
2018-08-22,42.02469253540039
2018-08-23,41.91562271118164
2018-08-24,42.07923126220703
2018-08-27,42.4298210144043
2018-08-28,42.22726821899414
2018-08-29,42.32855224609375
2018-08-30,42.10261917114258
2018-08-31,42.157142639160156
2018-09-04,42.2584342956543
2018-09-05,42.32855224609375
2018-09-06,42.32855224609375
2018-09-07,42.2194709777832
2018-09-10,42.172733306884766
2018-09-11,42.22726821899414
2018-09-12,41.72084426879883
2018-09-13,42.08702087402344
2018-09-14,42.18051528930664
2018-09-17,42.172733306884766
2018-09-18,42.18830490112305
2018-09-19,42.78821563720703
2018-09-20,43.12322235107422
2018-09-21,42.959617614746094
2018-09-24,42.39866638183594
2018-09-25,42.27400588989258
2018-09-26,41.7675895690918
2018-09-27,41.52439498901367
2018-09-28,41.43025207519531
2018-10-01,41.445945739746094
2018-10-02,41.375335693359375
2018-10-03,41.91664505004883
2018-10-04,42.11277770996094
2018-10-05,41.955867767333984
2018-10-08,42.30890655517578
2018-10-09,42.32460021972656
2018-10-10,41.838199615478516
2018-10-11,40.653587341308594
2018-10-12,39.845523834228516
2018-10-15,39.625858306884766
2018-10-16,39.98674392700195
2018-10-17,41.5008659362793
2018-10-18,40.896785736083984
2018-10-19,41.18705368041992
2018-10-22,40.347625732421875
2018-10-23,40.3005485534668
2018-10-24,39.4454231262207
2018-10-25,40.22209930419922
2018-10-26,39.939674377441406
2018-10-29,40.449615478515625
2018-10-30,41.045833587646484
2018-10-31,41.00660705566406
2018-11-01,40.896785736083984
2018-11-02,40.84971237182617
2018-11-05,41.0615234375
2018-11-06,41.29688262939453
2018-11-07,41.24980926513672
2018-11-08,41.52439498901367
2018-11-09,41.69698715209961
2018-11-12,41.51655197143555
2018-11-13,42.12062454223633
2018-11-14,42.36381912231445
2018-11-15,42.88159942626953
2018-11-16,43.085575103759766
2018-11-19,43.148338317871094
2018-11-20,42.45012283325195
2018-11-21,42.11277770996094
2018-11-23,41.98725509643555
2018-11-26,42.489349365234375
2018-11-27,42.14415740966797
2018-11-28,42.59132766723633
2018-11-29,42.39521789550781
2018-11-30,42.72469711303711
2018-12-03,42.677635192871094
2018-12-04,41.265506744384766
2018-12-06,41.0615234375
2018-12-07,40.60651397705078
2018-12-10,39.680782318115234
2018-12-11,39.31989669799805
2018-12-12,39.32775115966797
2018-12-13,38.590309143066406
2018-12-14,38.2451286315918
2018-12-17,37.60966110229492
2018-12-18,37.07619094848633
2018-12-19,36.260292053222656
2018-12-20,35.90726089477539
2018-12-21,34.99722671508789
2018-12-24,34.33039474487305
2018-12-26,35.60914993286133
2018-12-27,35.81312942504883
2018-12-28,35.75775909423828
2018-12-31,36.14531326293945
2019-01-02,36.65940475463867
2019-01-03,36.14531326293945
2019-01-04,37.039058685302734
2019-01-07,36.865055084228516
2019-01-08,37.102325439453125
2019-01-09,37.49779510498047
2019-01-10,37.418701171875
2019-01-11,37.52151870727539
2019-01-14,37.79833984375
2019-01-15,37.94070816040039
2019-01-16,38.84236526489258
2019-01-17,39.34855270385742
2019-01-18,39.72030258178711
2019-01-22,39.65701675415039
2019-01-23,39.965476989746094
2019-01-24,40.25021743774414
2019-01-25,40.629859924316406
2019-01-28,40.55077362060547
2019-01-29,40.37676239013672
2019-01-30,40.36884689331055
2019-01-31,40.46376037597656
2019-02-01,40.566593170166016
2019-02-04,40.788047790527344
2019-02-05,40.71686553955078
2019-02-06,40.68522644042969
2019-02-07,40.29766082763672
2019-02-08,40.005027770996094
2019-02-11,39.981300354003906
2019-02-12,40.50331497192383
2019-02-13,40.26603317260742
2019-02-14,39.91011428833008
2019-02-15,40.58240509033203
2019-02-19,40.58240509033203
2019-02-20,40.811771392822266
2019-02-21,40.37676239013672
2019-02-22,40.558677673339844
2019-02-25,40.81968307495117
2019-02-26,40.57449722290039
2019-02-27,40.76431655883789
2019-02-28,40.88295364379883
2019-03-01,40.90668487548828
2019-03-04,40.86713409423828
2019-03-05,40.76431655883789
2019-03-06,40.41630935668945
2019-03-07,40.084129333496094
2019-03-08,40.23439407348633
2019-03-11,40.70104217529297
2019-03-12,40.37676239013672
2019-03-13,40.795955657958984
2019-03-14,40.89877700805664
2019-03-15,41.183509826660156
2019-03-18,41.48405838012695
2019-03-19,41.07277297973633
2019-03-20,39.838932037353516
2019-03-21,39.277366638183594
2019-03-22,38.1859016418457
2019-03-25,38.04352951049805
2019-03-26,38.36781311035156
2019-03-27,38.06725311279297
2019-03-28,38.290435791015625
2019-03-29,38.40999221801758
2019-04-01,39.11138916015625
2019-04-02,39.16719055175781
2019-04-03,39.39036560058594
2019-04-04,39.68528366088867
2019-04-05,39.61354064941406
2019-04-08,39.75701141357422
2019-04-09,39.230953216552734
2019-04-10,39.29472351074219
2019-04-11,39.54180908203125
2019-04-12,40.02800750732422
2019-04-15,39.764984130859375
2019-04-16,40.075828552246094
2019-04-17,40.38669204711914
2019-04-18,40.817108154296875
2019-04-22,40.80913162231445
2019-04-23,41.199684143066406
2019-04-24,41.191707611083984
2019-04-25,41.319236755371094
2019-04-26,41.71776580810547
2019-04-29,42.24381637573242
2019-04-30,42.498878479003906
2019-05-01,42.33149719238281
2019-05-02,42.38728332519531
2019-05-03,42.626399993896484
2019-05-06,42.51482009887695
2019-05-07,41.89310836791992
2019-05-08,41.62211227416992
2019-05-09,41.54240798950195
2019-05-10,41.58225631713867
2019-05-13,40.4982795715332
2019-05-14,40.6895637512207
2019-05-15,40.482322692871094
2019-05-16,41.04823303222656
2019-05-17,41.096073150634766
2019-05-20,41.22358703613281
2019-05-21,41.3670539855957
2019-05-22,41.32720947265625
2019-05-23,40.78520965576172
2019-05-24,40.91273880004883
2019-05-28,40.38669204711914
2019-05-29,40.33088684082031
2019-05-30,40.17148208618164
2019-05-31,40.01206970214844
2019-06-03,40.43450927734375
2019-06-04,41.6141471862793
2019-06-05,41.85325622558594
2019-06-06,42.06050109863281
2019-06-07,41.98078536987305
2019-06-10,42.16410827636719
2019-06-11,42.38728332519531
2019-06-12,41.99672317504883
2019-06-13,41.99672317504883
2019-06-14,41.94093704223633
2019-06-17,41.056209564208984
2019-06-18,41.598201751708984
2019-06-19,41.54240798950195
2019-06-20,41.57427978515625
2019-06-21,41.65400314331055
2019-06-24,41.68587875366211
2019-06-25,41.4786376953125
2019-06-26,41.43082809448242
2019-06-27,41.72784423828125
2019-06-28,42.065006256103516
2019-07-01,42.55470275878906
2019-07-02,42.490474700927734
2019-07-03,42.74736022949219
2019-07-05,43.092559814453125
2019-07-08,42.62693786621094
2019-07-09,42.81961441040039
2019-07-10,42.69116973876953
2019-07-11,42.923980712890625
2019-07-12,43.02833557128906
