,NXPI
2014-09-12,63.64487075805664
2014-09-15,62.35343551635742
2014-09-16,63.89954376220703
2014-09-17,64.32698822021484
2014-09-18,66.40057373046875
2014-09-19,65.47291564941406
2014-09-22,64.3906478881836
2014-09-23,65.48201751708984
2014-09-24,65.67301177978516
2014-09-25,63.49026107788086
2014-09-26,64.65438079833984
2014-09-29,63.91769790649414
2014-09-30,62.23519515991211
2014-10-01,60.03429412841797
2014-10-02,60.3071174621582
2014-10-03,61.27117156982422
2014-10-06,60.21617889404297
2014-10-07,59.2975959777832
2014-10-08,60.17068099975586
2014-10-09,58.51545715332031
2014-10-10,51.23967742919922
2014-10-13,49.02056121826172
2014-10-14,51.45794677734375
2014-10-15,53.30418014526367
2014-10-16,55.532379150390625
2014-10-17,54.950321197509766
2014-10-20,55.93255615234375
2014-10-21,58.788299560546875
2014-10-22,58.32444763183594
2014-10-23,58.36994171142578
2014-10-24,59.597747802734375
2014-10-27,59.80690383911133
2014-10-28,61.45303726196289
2014-10-29,60.980125427246094
2014-10-30,59.48859786987305
2014-10-31,62.444374084472656
2014-11-03,62.9809684753418
2014-11-04,63.36293411254883
2014-11-05,66.71893310546875
2014-11-06,66.81893157958984
2014-11-07,66.88260650634766
2014-11-10,67.65564727783203
2014-11-11,67.15544128417969
2014-11-12,66.75528717041016
2014-11-13,66.00949096679688
2014-11-14,67.05538940429688
2014-11-17,67.6374740600586
2014-11-18,67.8011703491211
2014-11-19,66.3914794921875
2014-11-20,67.42829895019531
2014-11-21,68.07402038574219
2014-11-24,69.28360748291016
2014-11-25,69.25631713867188
2014-11-26,70.80242156982422
2014-11-28,70.76603698730469
2014-12-01,69.01077270507812
2014-12-02,68.53784942626953
2014-12-03,69.89295959472656
2014-12-04,69.24723052978516
2014-12-05,70.23857116699219
2014-12-08,69.21994018554688
2014-12-09,69.82929229736328
2014-12-10,68.34686279296875
2014-12-11,68.16495513916016
2014-12-12,66.74617767333984
2014-12-15,65.60023498535156
2014-12-16,66.10955810546875
2014-12-17,68.60149383544922
2014-12-18,70.77513122558594
2014-12-19,69.56552124023438
2014-12-22,70.29312133789062
2014-12-23,69.36546325683594
2014-12-24,69.802001953125
2014-12-26,69.68376922607422
2014-12-29,69.37455749511719
2014-12-30,68.73793029785156
2014-12-31,69.48369598388672
2015-01-02,69.85658264160156
2015-01-05,69.11991882324219
2015-01-06,65.82762145996094
2015-01-07,67.60108184814453
2015-01-08,70.79332733154297
2015-01-09,73.048828125
2015-01-12,73.07610321044922
2015-01-13,72.06658935546875
2015-01-14,72.82147216796875
2015-01-15,69.67469787597656
2015-01-16,70.85699462890625
2015-01-20,71.64822387695312
2015-01-21,72.12117767333984
2015-01-22,71.90290832519531
2015-01-23,72.96697235107422
2015-01-26,71.95744323730469
2015-01-27,70.96611785888672
2015-01-28,71.966552734375
2015-01-29,72.63955688476562
2015-01-30,72.15753173828125
2015-02-02,70.82064056396484
2015-02-03,72.52131652832031
2015-02-04,72.53042602539062
2015-02-05,71.18441772460938
2015-02-06,74.84049224853516
2015-02-09,73.63998413085938
2015-02-10,74.54035949707031
2015-02-11,76.26834869384766
2015-02-12,77.65984344482422
2015-02-13,77.11416625976562
2015-02-17,76.14102935791016
2015-02-18,77.63256072998047
2015-02-19,77.91449737548828
2015-02-20,76.99593353271484
2015-02-23,76.85042572021484
2015-02-24,78.13276672363281
2015-02-25,77.21422576904297
2015-02-26,77.26878356933594
2015-02-27,77.21422576904297
2015-03-02,90.54708099365234
2015-03-03,89.79222106933594
2015-03-04,90.46522521972656
2015-03-05,89.73764038085938
2015-03-06,89.5648422241211
2015-03-09,89.78311157226562
2015-03-10,88.71902465820312
2015-03-11,89.08284759521484
2015-03-12,89.65576934814453
2015-03-13,95.19446563720703
2015-03-16,94.921630859375
2015-03-17,94.43051147460938
2015-03-18,95.82198333740234
2015-03-19,95.7856216430664
2015-03-20,98.25030517578125
2015-03-23,95.39456939697266
2015-03-24,94.62151336669922
2015-03-25,91.08365631103516
2015-03-26,88.6735610961914
2015-03-27,90.87448120117188
2015-03-30,93.1572494506836
2015-03-31,91.27465057373047
2015-04-01,90.71985626220703
2015-04-02,90.28331756591797
2015-04-06,90.9108657836914
2015-04-07,91.29283142089844
2015-04-08,92.63885498046875
2015-04-09,92.85713195800781
2015-04-10,92.16592407226562
2015-04-13,91.21098327636719
2015-04-14,89.70125579833984
2015-04-15,91.62935638427734
2015-04-16,92.42967987060547
2015-04-17,90.70169830322266
2015-04-20,91.88399505615234
2015-04-21,92.07498931884766
2015-04-22,93.39372253417969
2015-04-23,89.65576934814453
2015-04-24,86.69999694824219
2015-04-27,88.15518188476562
2015-04-28,87.50943756103516
2015-04-29,86.7818603515625
2015-04-30,87.41849517822266
2015-05-01,91.84761810302734
2015-05-04,91.06549835205078
2015-05-05,88.61898803710938
2015-05-06,89.57393646240234
2015-05-07,91.62026977539062
2015-05-08,94.56694793701172
2015-05-11,94.19406127929688
2015-05-12,92.56610107421875
2015-05-13,92.43876647949219
2015-05-14,93.36644744873047
2015-05-15,93.42100524902344
2015-05-18,93.77568817138672
2015-05-19,93.48467254638672
2015-05-20,93.56652069091797
2015-05-21,97.12255096435547
2015-05-22,97.47724914550781
2015-05-26,97.30445861816406
2015-05-27,100.68768310546875
2015-05-28,100.76044464111328
2015-05-29,102.0882797241211
2015-06-01,101.84271240234375
2015-06-02,100.61492156982422
2015-06-03,98.43219757080078
2015-06-04,97.07708740234375
2015-06-05,97.29537200927734
2015-06-08,94.43051147460938
2015-06-09,94.41232299804688
2015-06-10,95.77654266357422
2015-06-11,95.212646484375
2015-06-12,94.41232299804688
2015-06-15,93.48467254638672
2015-06-16,93.81208801269531
2015-06-17,92.92989349365234
2015-06-18,95.65830993652344
2015-06-19,95.14900970458984
2015-06-22,95.13081359863281
2015-06-23,94.0576400756836
2015-06-24,93.62108612060547
2015-06-25,93.33914947509766
2015-06-26,91.420166015625
2015-06-29,88.6735610961914
2015-06-30,89.31017303466797
2015-07-01,88.79178619384766
2015-07-02,89.23743438720703
2015-07-06,87.95508575439453
2015-07-07,87.73680114746094
2015-07-08,83.88973236083984
2015-07-09,82.31634521484375
2015-07-10,84.33537292480469
2015-07-13,83.48956298828125
2015-07-14,86.16342163085938
2015-07-15,84.4718017578125
2015-07-16,83.48048400878906
2015-07-17,83.01663970947266
2015-07-20,81.86158752441406
2015-07-21,84.0352554321289
2015-07-22,82.10717010498047
2015-07-23,84.58094024658203
2015-07-24,82.10717010498047
2015-07-27,80.233642578125
2015-07-28,82.79837036132812
2015-07-29,83.48956298828125
2015-07-30,89.01007080078125
2015-07-31,88.20972442626953
2015-08-03,89.10101318359375
2015-08-04,86.65454864501953
2015-08-05,88.23700714111328
2015-08-06,87.06378936767578
2015-08-07,87.61856079101562
2015-08-10,90.29240417480469
2015-08-11,87.56399536132812
2015-08-12,85.33577728271484
2015-08-13,85.17208099365234
2015-08-14,83.32585144042969
2015-08-17,83.28948211669922
2015-08-18,80.3427734375
2015-08-19,79.13319396972656
2015-08-20,74.59493255615234
2015-08-21,73.05792236328125
2015-08-24,72.08479309082031
2015-08-25,73.5217514038086
2015-08-26,77.32333374023438
2015-08-27,78.79667663574219
2015-08-28,78.8785629272461
2015-08-31,76.98683166503906
2015-09-01,74.43121337890625
2015-09-02,77.20512390136719
2015-09-03,77.95088958740234
2015-09-04,76.7867660522461
2015-09-08,82.47096252441406
2015-09-09,80.82481384277344
2015-09-10,79.01496124267578
2015-09-11,80.40645599365234
2015-09-14,82.0889892578125
2015-09-15,82.27996826171875
2015-09-16,82.70742797851562
2015-09-17,82.78015899658203
2015-09-18,81.92526245117188
2015-09-21,82.17082214355469
2015-09-22,78.53295135498047
2015-09-23,77.82356262207031
2015-09-24,77.92359924316406
2015-09-25,78.86033630371094
2015-09-28,74.96780395507812
2015-09-29,74.8677749633789
2015-09-30,79.18775939941406
2015-10-01,77.61437225341797
2015-10-02,78.10550689697266
2015-10-05,77.57799530029297
2015-10-06,77.05960845947266
2015-10-07,77.2505874633789
2015-10-08,78.66026306152344
2015-10-09,79.41513061523438
2015-10-12,80.95213317871094
2015-10-13,79.14227294921875
2015-10-14,83.23492431640625
2015-10-15,85.57225799560547
2015-10-16,84.78099822998047
2015-10-19,84.96292114257812
2015-10-20,83.66236114501953
2015-10-21,83.05301666259766
2015-10-22,89.08284759521484
2015-10-23,87.39119720458984
2015-10-26,83.13487243652344
2015-10-27,82.12537384033203
2015-10-28,82.6892318725586
2015-10-29,66.3914794921875
2015-10-30,71.25716400146484
2015-11-02,69.69286346435547
2015-11-03,71.38449096679688
2015-11-04,72.73960876464844
2015-11-05,72.30304718017578
2015-11-06,73.56723022460938
2015-11-09,73.77638244628906
2015-11-10,73.27620697021484
2015-11-11,73.97647857666016
2015-11-12,72.24848937988281
2015-11-13,70.77513122558594
2015-11-16,71.602783203125
2015-11-17,71.32081604003906
2015-11-18,74.49488830566406
2015-11-19,73.5945053100586
2015-11-20,72.54861450195312
2015-11-23,71.44813537597656
2015-11-24,75.79544067382812
2015-11-25,76.83223724365234
2015-11-27,80.36097717285156
2015-11-30,84.99930572509766
2015-12-01,85.57225799560547
2015-12-02,83.59870910644531
2015-12-03,81.77974700927734
2015-12-04,82.26179504394531
2015-12-07,78.44200134277344
2015-12-08,79.62429809570312
2015-12-09,78.43292236328125
2015-12-10,80.45193481445312
2015-12-11,75.74083709716797
2015-12-14,75.88634490966797
2015-12-15,76.32292175292969
2015-12-16,78.14186096191406
2015-12-17,76.9231948852539
2015-12-18,76.48662567138672
2015-12-21,77.55980682373047
2015-12-22,77.55072021484375
2015-12-23,76.87770080566406
2015-12-24,78.59661865234375
2015-12-28,78.10550689697266
2015-12-29,78.50567626953125
2015-12-30,77.99634552001953
2015-12-31,76.623046875
2016-01-04,76.79586029052734
2016-01-05,74.9314193725586
2016-01-06,73.07610321044922
2016-01-07,69.11991882324219
2016-01-08,68.37413024902344
2016-01-11,70.2294692993164
2016-01-12,70.7387466430664
2016-01-13,67.5283203125
2016-01-14,67.7647933959961
2016-01-15,62.43527603149414
2016-01-19,62.23519515991211
2016-01-20,64.39973449707031
2016-01-21,65.53658294677734
2016-01-22,67.9557876586914
2016-01-25,65.82762145996094
2016-01-26,65.17279052734375
2016-01-27,64.25422668457031
2016-01-28,63.91769790649414
2016-01-29,68.01033782958984
2016-02-01,69.42910766601562
2016-02-02,66.2823257446289
2016-02-03,64.37247467041016
2016-02-04,69.40184020996094
2016-02-05,64.2997055053711
2016-02-08,58.20623016357422
2016-02-09,59.6068229675293
2016-02-10,60.16157913208008
2016-02-11,59.17937088012695
2016-02-12,61.20749282836914
2016-02-16,63.153770446777344
2016-02-17,63.98141098022461
2016-02-18,61.480342864990234
2016-02-19,60.45262908935547
2016-02-22,63.581207275390625
2016-02-23,62.062400817871094
2016-02-24,63.672183990478516
2016-02-25,64.4815902709961
2016-02-26,65.69120788574219
2016-02-29,64.7907943725586
2016-03-01,67.51013946533203
2016-03-02,68.71063232421875
2016-03-03,67.77388763427734
2016-03-04,69.69286346435547
2016-03-07,70.01118469238281
2016-03-08,68.6469955444336
2016-03-09,69.7838134765625
2016-03-10,70.2294692993164
2016-03-11,71.02977752685547
2016-03-14,71.67552947998047
2016-03-15,71.91197204589844
2016-03-16,72.65776062011719
2016-03-17,73.86734771728516
2016-03-18,75.83179473876953
2016-03-21,75.25884246826172
2016-03-22,75.54077911376953
2016-03-23,73.86734771728516
2016-03-24,73.8946304321289
2016-03-28,73.54904174804688
2016-03-29,74.29481506347656
2016-03-30,74.349365234375
2016-03-31,73.7309341430664
2016-04-01,74.62223052978516
2016-04-04,74.18566131591797
2016-04-05,73.77638244628906
2016-04-06,75.50439453125
2016-04-07,73.90372467041016
2016-04-08,75.24974060058594
2016-04-11,75.46803283691406
2016-04-12,75.20426177978516
2016-04-13,77.35063171386719
2016-04-14,77.75078582763672
2016-04-15,76.74126434326172
2016-04-18,76.51390838623047
2016-04-19,75.38616943359375
2016-04-20,77.3142318725586
2016-04-21,76.52302551269531
2016-04-22,76.75035858154297
2016-04-25,75.79544067382812
2016-04-26,78.84215545654297
2016-04-27,80.88847351074219
2016-04-28,78.09639739990234
2016-04-29,77.55980682373047
2016-05-02,78.52384185791016
2016-05-03,77.73259735107422
2016-05-04,76.23197174072266
2016-05-05,77.5234375
2016-05-06,77.63256072998047
2016-05-09,77.3415298461914
2016-05-10,78.2782974243164
2016-05-11,77.84174346923828
2016-05-12,75.71358489990234
2016-05-13,75.54987335205078
2016-05-16,77.27787017822266
2016-05-17,77.07777404785156
2016-05-18,79.15137481689453
2016-05-19,78.605712890625
2016-05-20,80.38824462890625
2016-05-23,80.90664672851562
2016-05-24,83.28948211669922
2016-05-25,83.62599182128906
2016-05-26,83.06211853027344
2016-05-27,83.78059387207031
2016-05-31,85.93605041503906
2016-06-01,85.79962158203125
2016-06-02,85.0356674194336
2016-06-03,83.7351303100586
2016-06-06,82.0889892578125
2016-06-07,82.29817199707031
2016-06-08,82.3072509765625
2016-06-09,82.11624908447266
2016-06-10,80.42464447021484
2016-06-13,79.48789978027344
2016-06-14,79.46060943603516
2016-06-15,78.20553588867188
2016-06-16,78.33282470703125
2016-06-17,77.32333374023438
2016-06-20,77.62345886230469
2016-06-21,78.09639739990234
2016-06-22,78.14186096191406
2016-06-23,79.4515151977539
2016-06-24,72.82147216796875
2016-06-27,68.2468032836914
2016-06-28,69.54735565185547
2016-06-29,71.22988891601562
2016-06-30,71.24805450439453
2016-07-01,70.91157531738281
2016-07-05,69.52005004882812
2016-07-06,69.16539764404297
2016-07-07,69.54735565185547
2016-07-08,71.98474884033203
2016-07-11,72.61228942871094
2016-07-12,73.31256103515625
2016-07-13,73.376220703125
2016-07-14,72.37581634521484
2016-07-15,72.46675872802734
2016-07-18,74.33119201660156
2016-07-19,74.15836334228516
2016-07-20,76.55028533935547
2016-07-21,75.74996185302734
2016-07-22,76.75948333740234
2016-07-25,76.35021209716797
2016-07-26,79.94264221191406
2016-07-27,79.52426147460938
2016-07-28,76.71398162841797
2016-07-29,76.47752380371094
2016-08-01,76.6048583984375
2016-08-02,74.44029235839844
2016-08-03,75.62263488769531
2016-08-04,76.623046875
2016-08-05,77.97816467285156
2016-08-08,78.14186096191406
2016-08-09,78.55113983154297
2016-08-10,77.9599609375
2016-08-11,78.37833404541016
2016-08-12,78.2419204711914
2016-08-15,80.50647735595703
2016-08-16,79.49698638916016
2016-08-17,80.2700424194336
2016-08-18,79.6697769165039
2016-08-19,80.379150390625
2016-08-22,80.15178680419922
2016-08-23,80.81571960449219
2016-08-24,79.44242095947266
2016-08-25,79.67884826660156
2016-08-26,80.47923278808594
2016-08-29,80.88847351074219
2016-08-30,80.48831176757812
2016-08-31,80.05175018310547
2016-09-01,79.98809051513672
2016-09-02,80.16999053955078
2016-09-06,79.87895965576172
2016-09-07,78.7694091796875
2016-09-08,78.11458587646484
2016-09-09,74.03105926513672
2016-09-12,75.40436553955078
2016-09-13,75.03145599365234
2016-09-14,75.98641967773438
2016-09-15,77.79627990722656
2016-09-16,76.16831970214844
2016-09-19,75.47709655761719
2016-09-20,75.29521942138672
2016-09-21,75.83179473876953
2016-09-22,76.75035858154297
2016-09-23,76.30475616455078
2016-09-26,75.05875396728516
2016-09-27,74.96780395507812
2016-09-28,74.79501342773438
2016-09-29,87.41849517822266
2016-09-30,92.7752914428711
2016-10-03,93.4573745727539
2016-10-04,93.88483428955078
2016-10-05,93.22090911865234
2016-10-06,94.12128448486328
2016-10-07,93.66655731201172
2016-10-10,93.52104187011719
2016-10-11,92.7025146484375
2016-10-12,93.439208984375
2016-10-13,92.62065124511719
2016-10-14,92.22050476074219
2016-10-17,91.74757385253906
2016-10-18,92.44786834716797
2016-10-19,91.88399505615234
2016-10-20,95.03076934814453
2016-10-21,92.50243377685547
2016-10-24,92.62065124511719
2016-10-25,91.52928161621094
2016-10-26,89.72854614257812
2016-10-27,90.11052703857422
2016-10-28,90.74715423583984
2016-10-31,90.94722747802734
2016-11-01,90.53799438476562
2016-11-02,90.0650634765625
2016-11-03,89.80130767822266
2016-11-04,89.76490783691406
2016-11-07,89.78311157226562
2016-11-08,90.04684448242188
2016-11-09,88.4734878540039
2016-11-10,87.845947265625
2016-11-11,88.88275909423828
2016-11-14,87.98235321044922
2016-11-15,88.94639587402344
2016-11-16,88.97369384765625
2016-11-17,89.18287658691406
2016-11-18,89.92862701416016
2016-11-21,89.66487121582031
2016-11-22,89.8922348022461
2016-11-23,90.33790588378906
2016-11-25,90.50159454345703
2016-11-28,90.09233093261719
2016-11-29,89.9013442993164
2016-11-30,90.1741943359375
2016-12-01,88.90092468261719
2016-12-02,89.10101318359375
2016-12-05,88.94639587402344
2016-12-06,88.95548248291016
2016-12-07,89.48297882080078
