,MSI
2014-06-17,55.77808380126953
2014-06-18,55.761348724365234
2014-06-19,56.129608154296875
2014-06-20,56.137977600097656
2014-06-23,56.16310119628906
2014-06-24,55.853424072265625
2014-06-25,55.70273971557617
2014-06-26,55.71111297607422
2014-06-27,55.89525604248047
2014-06-30,55.719482421875
2014-07-01,56.04591369628906
2014-07-02,56.09613037109375
2014-07-03,56.42257308959961
2014-07-07,56.2802619934082
2014-07-08,55.46837615966797
2014-07-09,55.72785568237305
2014-07-10,55.61905288696289
2014-07-11,55.24238967895508
2014-07-14,55.30936050415039
2014-07-15,54.81553268432617
2014-07-16,54.966182708740234
2014-07-17,54.355159759521484
2014-07-18,54.81553268432617
2014-07-21,55.02476501464844
2014-07-22,55.28424835205078
2014-07-23,55.04985809326172
2014-07-24,54.91596603393555
2014-07-25,54.405372619628906
2014-07-28,54.58116149902344
2014-07-29,54.1877555847168
2014-07-30,54.26310348510742
2014-07-31,53.300540924072266
2014-08-01,53.417720794677734
2014-08-04,53.66044616699219
2014-08-05,51.38379669189453
2014-08-06,51.23313522338867
2014-08-07,51.26660919189453
2014-08-08,52.05339431762695
2014-08-11,51.668365478515625
2014-08-12,51.593040466308594
2014-08-13,51.91947555541992
2014-08-14,51.49260330200195
2014-08-15,51.057369232177734
2014-08-18,50.89833450317383
2014-08-19,51.36704635620117
2014-08-20,51.593040466308594
2014-08-21,51.64326477050781
2014-08-22,51.2498664855957
2014-08-25,51.074100494384766
2014-08-26,50.47146224975586
2014-08-27,49.9525146484375
2014-08-28,49.69302749633789
2014-08-29,49.71814727783203
2014-09-02,49.3917236328125
2014-09-03,49.33313751220703
2014-09-04,49.36661148071289
2014-09-05,49.29127502441406
2014-09-08,51.074100494384766
2014-09-09,51.12433624267578
2014-09-10,51.24150848388672
2014-09-11,51.527671813964844
2014-09-12,51.7970085144043
2014-09-15,51.696006774902344
2014-09-16,51.923274993896484
2014-09-17,52.10844421386719
2014-09-18,52.21786117553711
2014-09-19,52.08317947387695
2014-09-22,51.91484069824219
2014-09-23,51.822261810302734
2014-09-24,52.015846252441406
2014-09-25,52.386192321777344
2014-09-26,53.37936019897461
2014-09-29,53.17736053466797
2014-09-30,53.26154327392578
2014-10-01,52.47035217285156
2014-10-02,51.36774826049805
2014-10-03,51.595008850097656
2014-10-06,51.76334762573242
2014-10-07,50.89640808105469
2014-10-08,51.830684661865234
2014-10-09,50.888004302978516
2014-10-10,49.70122146606445
2014-10-13,49.238304138183594
2014-10-14,49.431888580322266
2014-10-15,49.9284782409668
2014-10-16,49.81064224243164
2014-10-17,51.165740966796875
2014-10-20,51.552913665771484
2014-10-21,52.51243591308594
2014-10-22,51.87275695800781
2014-10-23,52.39460372924805
2014-10-24,52.6639404296875
2014-10-27,52.85752487182617
2014-10-28,53.91804504394531
2014-10-29,53.81704330444336
2014-10-30,53.93488311767578
2014-10-31,54.28838348388672
2014-11-03,54.43989181518555
2014-11-04,56.19058609008789
2014-11-05,54.25471115112305
2014-11-06,53.37936019897461
2014-11-07,53.985382080078125
2014-11-10,53.81704330444336
2014-11-11,53.488792419433594
2014-11-12,53.61503601074219
2014-11-13,54.22946548461914
2014-11-14,54.919654846191406
2014-11-17,55.045902252197266
2014-11-18,55.550907135009766
2014-11-19,55.500404357910156
2014-11-20,55.26473617553711
2014-11-21,54.93647384643555
2014-11-24,55.390995025634766
2014-11-25,55.2142448425293
2014-11-26,55.180572509765625
2014-11-28,55.31524658203125
2014-12-01,55.079559326171875
2014-12-02,55.138484954833984
2014-12-03,54.97856521606445
2014-12-04,54.87754821777344
2014-12-05,54.70921325683594
2014-12-08,54.93647384643555
2014-12-09,54.953311920166016
2014-12-10,53.463539123535156
2014-12-11,53.55662536621094
2014-12-12,52.72734832763672
2014-12-15,52.388851165771484
2014-12-16,52.23652648925781
2014-12-17,54.14897155761719
2014-12-18,55.09672546386719
2014-12-19,55.42676544189453
2014-12-22,56.29835510253906
2014-12-23,56.63683319091797
2014-12-24,56.9837760925293
2014-12-26,57.11069107055664
2014-12-29,57.4322624206543
2014-12-30,57.14455032348633
2014-12-31,56.763755798339844
2015-01-02,56.28141784667969
2015-01-05,55.05440902709961
2015-01-06,54.5890007019043
2015-01-07,54.521305084228516
2015-01-08,55.36750793457031
2015-01-09,55.09672546386719
2015-01-12,54.45359802246094
2015-01-13,54.250511169433594
2015-01-14,53.954341888427734
2015-01-15,53.65815734863281
2015-01-16,54.19974136352539
2015-01-20,54.174354553222656
2015-01-21,54.41975784301758
2015-01-22,55.30827331542969
2015-01-23,55.40981674194336
2015-01-26,55.604461669921875
2015-01-27,54.952850341796875
2015-01-28,54.02203369140625
2015-01-29,54.01357650756836
2015-01-30,52.81196212768555
2015-02-02,53.15044021606445
2015-02-03,54.1658821105957
2015-02-04,54.10665512084961
2015-02-05,54.15742874145508
2015-02-06,54.71592712402344
2015-02-09,57.356101989746094
2015-02-10,57.72842788696289
2015-02-11,58.02461624145508
2015-02-12,59.23469924926758
2015-02-13,59.15853500366211
2015-02-17,59.0569953918457
2015-02-18,58.49003601074219
2015-02-19,58.41387176513672
2015-02-20,59.0908317565918
2015-02-23,58.07536697387695
2015-02-24,57.99074172973633
2015-02-25,57.5592155456543
2015-02-26,57.93998718261719
2015-02-27,57.49150085449219
2015-03-02,58.29541015625
2015-03-03,57.66073226928711
2015-03-04,57.237632751464844
2015-03-05,57.483028411865234
2015-03-06,56.54373550415039
2015-03-09,56.33218765258789
2015-03-10,55.28289794921875
2015-03-11,55.55508041381836
2015-03-12,55.257362365722656
2015-03-13,55.12126922607422
2015-03-16,56.02295684814453
2015-03-17,55.5635986328125
2015-03-18,56.694950103759766
2015-03-19,56.43124008178711
2015-03-20,56.84804916381836
2015-03-23,56.5843620300293
2015-03-24,56.337677001953125
2015-03-25,55.589115142822266
2015-03-26,55.64866638183594
2015-03-27,55.614627838134766
2015-03-30,56.47377395629883
2015-03-31,56.71195983886719
2015-04-01,56.71195983886719
2015-04-02,53.173301696777344
2015-04-06,52.297149658203125
2015-04-07,52.73097229003906
2015-04-08,53.09675598144531
2015-04-09,53.011688232421875
2015-04-10,53.19031524658203
2015-04-13,52.71397018432617
2015-04-14,52.662925720214844
2015-04-15,52.58635711669922
2015-04-16,52.620391845703125
2015-04-17,51.616634368896484
2015-04-20,52.02495193481445
2015-04-21,52.25462341308594
2015-04-22,52.39072036743164
2015-04-23,51.75273895263672
2015-04-24,51.52307891845703
2015-04-27,51.87184143066406
2015-04-28,51.625152587890625
2015-04-29,50.817039489746094
2015-04-30,50.825557708740234
2015-05-01,51.2763786315918
2015-05-04,51.616634368896484
2015-05-05,49.83880615234375
2015-05-06,49.974910736083984
2015-05-07,51.04671859741211
2015-05-08,51.54008102416992
2015-05-11,50.86807632446289
2015-05-12,50.54484176635742
2015-05-13,50.400230407714844
2015-05-14,50.85957336425781
2015-05-15,50.44276809692383
2015-05-18,51.14030075073242
2015-05-19,50.86807632446289
2015-05-20,50.86807632446289
2015-05-21,50.85957336425781
2015-05-22,50.74898147583008
2015-05-26,50.28114318847656
2015-05-27,50.238616943359375
2015-05-28,50.723487854003906
2015-05-29,50.18757629394531
2015-06-01,50.740478515625
2015-06-02,50.34919357299805
2015-06-03,50.595882415771484
2015-06-04,50.01744842529297
2015-06-05,49.8558235168457
2015-06-08,49.404991149902344
2015-06-09,49.25185775756836
2015-06-10,49.753746032714844
2015-06-11,50.09598922729492
2015-06-12,49.3259391784668
2015-06-15,49.58263397216797
2015-06-16,49.779415130615234
2015-06-17,49.599735260009766
2015-06-18,49.95909118652344
2015-06-19,49.66818618774414
2015-06-22,50.66925048828125
2015-06-23,50.58369064331055
2015-06-24,49.87353515625
2015-06-25,49.92486572265625
2015-06-26,49.95053482055664
2015-06-29,48.88957977294922
2015-06-30,49.06071090698242
2015-07-01,49.28316116333008
2015-07-02,49.2061653137207
2015-07-06,48.958038330078125
2015-07-07,49.18906021118164
2015-07-08,48.590118408203125
2015-07-09,48.71846008300781
2015-07-10,49.18049240112305
2015-07-13,49.99332046508789
2015-07-14,50.138771057128906
2015-07-15,50.386898040771484
2015-07-16,50.72913360595703
2015-07-17,50.35266876220703
2015-07-20,50.82325744628906
2015-07-21,50.968711853027344
2015-07-22,50.78047561645508
2015-07-23,50.35266876220703
2015-07-24,50.90882110595703
2015-07-27,50.232887268066406
2015-07-28,50.57512664794922
2015-07-29,50.97726821899414
2015-07-30,51.21684646606445
2015-07-31,51.4735221862793
2015-08-03,51.131282806396484
2015-08-04,51.524864196777344
2015-08-05,54.793296813964844
2015-08-06,54.58795166015625
2015-08-07,54.92163848876953
2015-08-10,54.750518798828125
2015-08-11,54.20292282104492
2015-08-12,55.272430419921875
2015-08-13,55.04997634887695
2015-08-14,55.59757995605469
2015-08-17,55.84568786621094
2015-08-18,56.27347946166992
2015-08-19,55.914146423339844
2015-08-20,54.66495132446289
2015-08-21,53.43288040161133
2015-08-24,52.012569427490234
2015-08-25,51.71309280395508
2015-08-26,54.02323913574219
2015-08-27,55.007198333740234
2015-08-28,55.22966003417969
2015-08-31,55.460662841796875
2015-09-01,54.63071823120117
2015-09-02,55.3751106262207
2015-09-03,55.708797454833984
2015-09-04,56.73551559448242
2015-09-08,59.559043884277344
2015-09-09,58.438175201416016
2015-09-10,59.1141242980957
2015-09-11,57.678184509277344
2015-09-14,57.47182846069336
2015-09-15,57.7383918762207
2015-09-16,58.01351547241211
2015-09-17,57.63520812988281
2015-09-18,57.68680191040039
2015-09-21,57.65240478515625
2015-09-22,57.248260498046875
2015-09-23,58.297279357910156
2015-09-24,58.39187240600586
2015-09-25,59.50103759765625
2015-09-28,58.4090461730957
2015-09-29,57.996341705322266
2015-09-30,58.79597091674805
2015-10-01,58.262874603271484
2015-10-02,58.81318283081055
2015-10-05,59.973968505859375
2015-10-06,59.492454528808594
2015-10-07,60.008358001708984
2015-10-08,59.75900650024414
2015-10-09,59.13993453979492
2015-10-12,59.69881820678711
2015-10-13,59.36346435546875
2015-10-14,59.07113265991211
2015-10-15,59.56121826171875
2015-10-16,59.5526237487793
2015-10-19,59.35487747192383
2015-10-20,59.741825103759766
2015-10-21,59.733211517333984
2015-10-22,60.601661682128906
2015-10-23,60.601661682128906
2015-10-26,60.231937408447266
2015-10-27,60.154537200927734
2015-10-28,60.507080078125
2015-10-29,60.30070495605469
2015-10-30,60.16314697265625
2015-11-02,60.81663513183594
2015-11-03,61.35831069946289
2015-11-04,56.0960807800293
2015-11-05,57.95331954956055
2015-11-06,58.47786331176758
2015-11-09,58.641204833984375
2015-11-10,58.76158142089844
2015-11-11,60.206119537353516
2015-11-12,59.7074089050293
2015-11-13,59.35487747192383
2015-11-16,60.206119537353516
2015-11-17,61.09177017211914
2015-11-18,61.891422271728516
2015-11-19,62.29553985595703
2015-11-20,62.071998596191406
2015-11-23,62.11497497558594
2015-11-24,61.874210357666016
2015-11-25,61.7624397277832
2015-11-27,61.925811767578125
2015-11-30,61.719451904296875
2015-12-01,61.95161819458008
2015-12-02,61.814048767089844
2015-12-03,61.117549896240234
2015-12-04,62.0031852722168
2015-12-07,60.51567077636719
2015-12-08,59.973968505859375
2015-12-09,59.59563446044922
2015-12-10,59.6472282409668
2015-12-11,59.34449005126953
2015-12-14,58.93794631958008
2015-12-15,59.79425811767578
2015-12-16,60.13159942626953
2015-12-17,59.3012580871582
2015-12-18,58.45358657836914
2015-12-21,58.84282684326172
2015-12-22,59.56937026977539
2015-12-23,59.86345672607422
2015-12-24,59.73371887207031
2015-12-28,59.8375129699707
2015-12-29,60.23539733886719
2015-12-30,59.94129943847656
2015-12-31,59.20608139038086
2016-01-04,58.06436538696289
2016-01-05,57.4243049621582
2016-01-06,56.59394073486328
2016-01-07,55.45219039916992
2016-01-08,55.57331085205078
2016-01-11,55.67708969116211
2016-01-12,56.14417266845703
2016-01-13,54.812137603759766
2016-01-14,54.58724594116211
2016-01-15,53.27251434326172
2016-01-19,52.874637603759766
2016-01-20,52.208621978759766
2016-01-21,52.60650634765625
2016-01-22,53.66175079345703
2016-01-25,53.99042892456055
2016-01-26,54.6304931640625
2016-01-27,56.04903030395508
2016-01-28,55.99711608886719
2016-01-29,57.75298309326172
2016-02-01,57.822174072265625
2016-02-02,55.63383865356445
2016-02-03,56.118221282958984
2016-02-04,55.57331085205078
2016-02-05,54.33640670776367
2016-02-08,53.70499038696289
2016-02-09,53.83474349975586
2016-02-10,52.73624801635742
2016-02-11,52.34701156616211
2016-02-12,53.436859130859375
2016-02-16,54.855377197265625
2016-02-17,56.265262603759766
2016-02-18,56.03172302246094
2016-02-19,57.08695983886719
2016-02-22,57.73568344116211
2016-02-23,61.22145462036133
2016-02-24,63.00324249267578
2016-02-25,64.05847930908203
2016-02-26,64.75047302246094
2016-02-29,63.56547546386719
2016-03-01,61.57606887817383
2016-03-02,61.653926849365234
2016-03-03,61.627967834472656
2016-03-04,61.36846923828125
2016-03-07,61.420406341552734
2016-03-08,61.49823760986328
2016-03-09,61.82691192626953
2016-03-10,61.60203552246094
2016-03-11,61.9412841796875
2016-03-14,62.489383697509766
2016-03-15,62.61117935180664
2016-03-16,62.8460693359375
2016-03-17,63.35932540893555
2016-03-18,63.15055847167969
2016-03-21,63.61164093017578
2016-03-22,64.12491607666016
2016-03-23,63.63775634765625
2016-03-24,63.15055847167969
2016-03-28,63.8291130065918
2016-03-29,64.45548248291016
2016-03-30,65.1514663696289
2016-03-31,65.85614013671875
2016-04-01,66.21283721923828
2016-04-04,66.39551544189453
2016-04-05,65.86485290527344
2016-04-06,66.19544219970703
2016-04-07,65.23846435546875
2016-04-08,65.45594787597656
2016-04-11,65.14276885986328
2016-04-12,65.28196716308594
2016-04-13,65.56905364990234
2016-04-14,65.51686096191406
2016-04-15,65.80393981933594
2016-04-18,65.84745025634766
2016-04-19,66.09102630615234
2016-04-20,65.72564697265625
2016-04-21,65.23846435546875
2016-04-22,65.7343521118164
2016-04-25,65.69084930419922
2016-04-26,66.03013610839844
2016-04-27,66.15193176269531
2016-04-28,65.54298400878906
2016-04-29,65.41246032714844
2016-05-02,66.11712646484375
2016-05-03,65.21237182617188
2016-05-04,64.568603515625
2016-05-05,64.59468078613281
2016-05-06,61.36714172363281
2016-05-09,61.610713958740234
2016-05-10,61.81081771850586
2016-05-11,60.958248138427734
2016-05-12,61.86302185058594
2016-05-13,61.43674850463867
2016-05-16,61.61942672729492
2016-05-17,60.801666259765625
2016-05-18,60.42757797241211
2016-05-19,59.783817291259766
2016-05-20,59.80989456176758
2016-05-23,59.83601379394531
2016-05-24,60.61896514892578
2016-05-25,60.33187484741211
2016-05-26,60.375370025634766
2016-05-27,60.462371826171875
2016-05-31,60.26226043701172
2016-06-01,60.07958221435547
2016-06-02,59.85341262817383
2016-06-03,59.566314697265625
2016-06-06,59.82730484008789
2016-06-07,59.29660415649414
2016-06-08,60.070892333984375
2016-06-09,59.64461898803711
2016-06-10,58.670265197753906
2016-06-13,58.48644256591797
2016-06-14,58.85404968261719
2016-06-15,59.11664962768555
2016-06-16,59.34423065185547
2016-06-17,58.93284225463867
2016-06-20,59.825618743896484
2016-06-21,59.35297393798828
2016-06-22,59.02037048339844
2016-06-23,59.52804183959961
2016-06-24,56.65711212158203
2016-06-27,55.2128791809082
2016-06-28,55.74681091308594
2016-06-29,56.49955368041992
2016-06-30,57.7424430847168
2016-07-01,57.777469635009766
2016-07-05,56.69211196899414
2016-07-06,57.15602111816406
2016-07-07,56.93719482421875
2016-07-08,58.101318359375
2016-07-11,58.31139373779297
2016-07-12,58.994102478027344
2016-07-13,59.0466194152832
2016-07-14,59.15164566040039
2016-07-15,58.994102478027344
2016-07-18,59.12539291381836
2016-07-19,59.08163833618164
2016-07-20,59.45799255371094
2016-07-21,59.12539291381836
2016-07-22,59.738094329833984
2016-07-25,59.598060607910156
2016-07-26,59.88688278198242
2016-07-27,60.62212371826172
2016-07-28,60.902225494384766
2016-07-29,60.727169036865234
2016-08-01,60.94598388671875
2016-08-02,60.25449752807617
2016-08-03,60.64840316772461
2016-08-04,61.479915618896484
2016-08-05,64.33332061767578
2016-08-08,64.70970153808594
2016-08-09,65.01605987548828
2016-08-10,65.01605987548828
2016-08-11,66.10140991210938
2016-08-12,65.2436294555664
2016-08-15,66.03140258789062
2016-08-16,66.15392303466797
2016-08-17,66.2414779663086
2016-08-18,66.5127944946289
2016-08-19,66.81913757324219
2016-08-22,66.950439453125
2016-08-23,67.3880615234375
2016-08-24,67.50186920166016
2016-08-25,67.55438232421875
2016-08-26,67.57189178466797
2016-08-29,67.65067291259766
2016-08-30,67.84322357177734
2016-08-31,67.3880615234375
2016-09-01,67.22177124023438
2016-09-02,68.22835540771484
2016-09-06,68.55220031738281
2016-09-07,68.3421401977539
2016-09-08,67.7206802368164
2016-09-09,67.09048461914062
2016-09-12,67.59814453125
2016-09-13,66.95578002929688
2016-09-14,66.41019439697266
2016-09-15,66.91177368164062
2016-09-16,66.55098724365234
2016-09-19,66.66541290283203
2016-09-20,66.18143463134766
2016-09-21,66.63899230957031
2016-09-22,67.04379272460938
2016-09-23,66.97340393066406
2016-09-26,66.83256530761719
2016-09-27,67.15816497802734
2016-09-28,67.57176208496094
2016-09-29,67.94132232666016
2016-09-30,67.1229476928711
2016-10-03,66.21660614013672
2016-10-04,65.48625183105469
2016-10-05,65.42465209960938
2016-10-06,65.67984008789062
2016-10-07,65.53904724121094
2016-10-10,65.70622253417969
2016-10-11,64.67668151855469
2016-10-12,64.90544891357422
2016-10-13,64.2895278930664
2016-10-14,64.74710083007812
2016-10-17,64.35110473632812
2016-10-18,64.94068145751953
2016-10-19,64.94068145751953
2016-10-20,64.73828125
2016-10-21,64.78226470947266
2016-10-24,65.5478286743164
2016-10-25,65.25745391845703
2016-10-26,64.74710083007812
2016-10-27,64.65909576416016
2016-10-28,64.08712768554688
2016-10-31,63.867149353027344
2016-11-01,63.638336181640625
2016-11-02,62.978389739990234
2016-11-03,62.73201370239258
2016-11-04,66.78858184814453
2016-11-07,68.38130950927734
2016-11-08,69.1292953491211
2016-11-09,69.48123931884766
2016-11-10,69.68363189697266
2016-11-11,70.73078155517578
2016-11-14,70.92436981201172
2016-11-15,71.98033142089844
2016-11-16,70.84517669677734
2016-11-17,70.70438385009766
2016-11-18,70.3787841796875
2016-11-21,70.246826171875
2016-11-22,70.66917419433594
2016-11-23,70.62518310546875
2016-11-25,71.2587661743164
2016-11-28,71.15315246582031
2016-11-29,71.37315368652344
2016-11-30,70.61640167236328
2016-12-01,69.68363189697266
2016-12-02,69.9564208984375
2016-12-05,71.20597076416016
2016-12-06,72.34991455078125
2016-12-07,73.27384185791016
2016-12-08,73.30026245117188
2016-12-09,72.85147857666016
2016-12-12,72.68429565429688
2016-12-13,73.6666030883789
2016-12-14,73.36573028564453
2016-12-15,73.861328125
2016-12-16,73.80824279785156
2016-12-19,74.27727508544922
2016-12-20,74.12679290771484
2016-12-21,74.33918762207031
2016-12-22,74.09140014648438
2016-12-23,73.81707763671875
2016-12-27,73.9144287109375
2016-12-28,73.33033752441406
2016-12-29,73.33916473388672
2016-12-30,73.35688018798828
2017-01-03,73.9852294921875
2017-01-04,73.88787841796875
2017-01-05,73.13563537597656
2017-01-06,73.35688018798828
2017-01-09,73.47193908691406
2017-01-10,73.12677001953125
2017-01-11,73.34801483154297
2017-01-12,72.72852325439453
2017-01-13,72.80818176269531
2017-01-17,71.4453125
2017-01-18,72.25951385498047
2017-01-19,72.44534301757812
2017-01-20,72.8878173828125
2017-01-23,72.9586410522461
2017-01-24,74.64895629882812
2017-01-25,75.4808349609375
2017-01-26,73.7728500366211
2017-01-27,73.43653106689453
2017-01-30,72.3037109375
2017-01-31,71.42760467529297
2017-02-01,70.82579803466797
2017-02-02,71.68424987792969
2017-02-03,72.21521759033203
2017-02-06,72.33030700683594
2017-02-07,68.44518280029297
2017-02-08,69.25048828125
2017-02-09,68.8611068725586
2017-02-10,69.35671997070312
2017-02-13,69.45406341552734
2017-02-14,69.63107299804688
2017-02-15,70.26825714111328
2017-02-16,69.61338806152344
2017-02-17,70.18861389160156
2017-02-21,70.93199920654297
2017-02-22,70.48950958251953
2017-02-23,70.23287200927734
2017-02-24,71.0382080078125
2017-02-27,70.16207885742188
2017-02-28,69.8877182006836
2017-03-01,70.78153991699219
2017-03-02,70.81695556640625
2017-03-03,71.28599548339844
2017-03-06,70.77269744873047
2017-03-07,70.49834442138672
2017-03-08,70.97625732421875
2017-03-09,72.0116958618164
2017-03-10,72.65773010253906
2017-03-13,72.675537109375
2017-03-14,74.19757843017578
2017-03-15,75.87093353271484
2017-03-16,75.79083251953125
2017-03-17,75.40809631347656
2017-03-20,75.03426361083984
2017-03-21,74.55359649658203
2017-03-22,74.40230560302734
2017-03-23,74.53580474853516
2017-03-24,74.4735107421875
2017-03-27,74.7672348022461
2017-03-28,74.7672348022461
2017-03-29,74.88294219970703
2017-03-30,75.54161834716797
2017-03-31,76.74323272705078
2017-04-03,75.5060043334961
2017-04-04,75.23007202148438
2017-04-05,74.61593627929688
2017-04-06,74.94525909423828
2017-04-07,74.98975372314453
2017-04-10,74.50910186767578
2017-04-11,74.27769470214844
2017-04-12,73.73471069335938
2017-04-13,73.2896957397461
2017-04-17,73.94837188720703
2017-04-18,73.55670928955078
2017-04-19,74.20648956298828
2017-04-20,74.85623168945312
2017-04-21,74.51800537109375
2017-04-24,75.40809631347656
2017-04-25,76.00447082519531
2017-04-26,75.99554443359375
2017-04-27,76.60972595214844
2017-04-28,76.52072143554688
2017-05-01,76.68980407714844
2017-05-02,76.47621154785156
2017-05-03,76.87675476074219
2017-05-04,76.63643646240234
2017-05-05,75.15888977050781
2017-05-08,74.40230560302734
2017-05-09,75.45260620117188
2017-05-10,76.34268951416016
2017-05-11,75.97774505615234
2017-05-12,74.95414733886719
2017-05-15,75.19447326660156
2017-05-16,74.5002212524414
2017-05-17,72.85356140136719
2017-05-18,71.94567108154297
2017-05-19,71.94567108154297
2017-05-22,73.81483459472656
2017-05-23,73.08499145507812
2017-05-24,73.18287658691406
2017-05-25,73.22737884521484
2017-05-26,72.86245727539062
2017-05-30,73.725830078125
2017-05-31,74.38449096679688
2017-06-01,76.22696685791016
2017-06-02,77.09925842285156
2017-06-05,77.71343994140625
2017-06-06,77.84695434570312
2017-06-07,76.70762634277344
2017-06-08,77.12598419189453
2017-06-09,76.69873809814453
2017-06-12,76.64530944824219
2017-06-13,77.00330352783203
2017-06-14,75.95618438720703
2017-06-15,75.5802993774414
2017-06-16,75.82194519042969
2017-06-19,77.14649200439453
2017-06-20,76.73480987548828
2017-06-21,77.18230438232422
2017-06-22,78.18466186523438
2017-06-23,79.33025360107422
2017-06-26,79.13335418701172
2017-06-27,78.50687408447266
2017-06-28,78.8738021850586
2017-06-29,77.6834945678711
2017-06-30,77.62979125976562
2017-07-03,77.57609558105469
2017-07-05,77.71033477783203
2017-07-06,76.93169403076172
2017-07-07,78.13993835449219
2017-07-10,78.0683364868164
2017-07-11,78.44420623779297
2017-07-12,79.33917999267578
2017-07-13,79.05281829833984
2017-07-14,79.30337524414062
2017-07-17,79.00806427001953
2017-07-18,79.16018676757812
2017-07-19,80.3504867553711
2017-07-20,80.51158905029297
2017-07-21,81.01277923583984
2017-07-24,81.14702606201172
2017-07-25,81.79138946533203
2017-07-26,82.19413757324219
2017-07-27,82.52529907226562
2017-07-28,81.45130157470703
2017-07-31,81.1559829711914
2017-08-01,82.29259490966797
2017-08-02,80.9322280883789
2017-08-03,80.9053955078125
2017-08-04,80.87854766845703
2017-08-07,79.8313980102539
2017-08-08,79.27655029296875
2017-08-09,79.2138900756836
2017-08-10,77.85352325439453
2017-08-11,78.29205322265625
2017-08-14,79.29444122314453
2017-08-15,78.68584442138672
2017-08-16,78.92748260498047
2017-08-17,77.97883605957031
2017-08-18,78.1936264038086
2017-08-21,78.04148864746094
2017-08-22,77.3344497680664
2017-08-23,77.15545654296875
2017-08-24,77.42393493652344
2017-08-25,77.75511932373047
2017-08-28,78.13098907470703
2017-08-29,77.80879211425781
2017-08-30,78.45314025878906
2017-08-31,78.86483001708984
2017-09-01,78.64109802246094
2017-09-05,77.55818176269531
2017-09-06,76.7169189453125
2017-09-07,77.28074645996094
2017-09-08,76.179931640625
2017-09-11,77.87142181396484
2017-09-12,78.52474975585938
2017-09-13,76.94066619873047
2017-09-14,76.11277770996094
2017-09-15,76.92266845703125
2017-09-18,76.92266845703125
2017-09-19,77.24662017822266
2017-09-20,77.07565307617188
2017-09-21,76.48173522949219
2017-09-22,75.85176849365234
2017-09-25,75.14087677001953
2017-09-26,74.70893096923828
2017-09-27,75.68080139160156
2017-09-28,75.31187438964844
2017-09-29,76.37371826171875
2017-10-02,77.24662017822266
2017-10-03,77.11163330078125
2017-10-04,77.0666275024414
2017-10-05,77.39059448242188
2017-10-06,80.48624420166016
2017-10-09,80.1802749633789
2017-10-10,80.16228485107422
2017-10-11,80.32425689697266
2017-10-12,80.8101806640625
2017-10-13,80.92716217041016
2017-10-16,80.41421508789062
2017-10-17,79.98228454589844
2017-10-18,80.1712646484375
2017-10-19,80.67521667480469
2017-10-20,80.99017333984375
2017-10-23,80.93617248535156
2017-10-24,81.19715881347656
2017-10-25,81.03514099121094
2017-10-26,81.24213409423828
2017-10-27,82.06103515625
2017-10-30,81.3231430053711
2017-10-31,81.47608184814453
2017-11-01,81.49410247802734
2017-11-02,81.00816345214844
2017-11-03,84.81470489501953
2017-11-06,83.17691040039062
2017-11-07,82.88894653320312
2017-11-08,83.3839111328125
2017-11-09,82.43899536132812
2017-11-10,81.95304107666016
2017-11-13,82.22301483154297
2017-11-14,81.90803527832031
2017-11-15,81.34113311767578
2017-11-16,81.86305236816406
2017-11-17,81.84505462646484
2017-11-20,83.08690643310547
2017-11-21,83.19490051269531
2017-11-22,82.63697052001953
2017-11-24,83.1139144897461
2017-11-27,83.58185577392578
2017-11-28,85.066650390625
2017-11-29,84.7426986694336
2017-11-30,84.68871307373047
2017-12-01,83.71682739257812
2017-12-04,84.25677490234375
2017-12-05,81.58412170410156
2017-12-06,82.1510238647461
2017-12-07,83.50984954833984
2017-12-08,83.25790405273438
2017-12-11,83.08690643310547
2017-12-12,84.02281188964844
2017-12-13,84.53572082519531
2017-12-14,83.43177032470703
2017-12-15,84.2914047241211
2017-12-18,85.50397491455078
2017-12-19,84.4090576171875
2017-12-20,83.34125518798828
2017-12-21,82.90692138671875
2017-12-22,82.12869262695312
2017-12-26,82.0472412109375
2017-12-27,82.1648941040039
2017-12-28,81.95675659179688
2017-12-29,81.74864959716797
2018-01-02,81.93865966796875
2018-01-03,81.35954284667969
2018-01-04,82.0382080078125
2018-01-05,83.1421890258789
2018-01-08,83.99278259277344
2018-01-09,83.35936737060547
2018-01-10,83.59461975097656
2018-01-11,84.65336608886719
2018-01-12,87.38615417480469
2018-01-16,86.74369049072266
2018-01-17,88.02864074707031
2018-01-18,88.22772979736328
2018-01-19,88.49920654296875
2018-01-22,88.07386779785156
2018-01-23,87.55809020996094
2018-01-24,86.72557067871094
2018-01-25,88.390625
2018-01-26,89.5850601196289
2018-01-29,89.74796295166016
2018-01-30,90.30900573730469
2018-01-31,90.00132751464844
2018-02-01,89.69366455078125
2018-02-02,93.9919204711914
2018-02-05,91.44914245605469
2018-02-06,92.98751831054688
2018-02-07,92.86986541748047
2018-02-08,89.34979248046875
2018-02-09,89.70269775390625
2018-02-12,91.66634368896484
2018-02-13,92.24547576904297
2018-02-14,95.03257751464844
2018-02-15,96.03703308105469
2018-02-16,95.83792114257812
2018-02-20,95.693115234375
2018-02-21,95.00543212890625
2018-02-22,94.7701644897461
2018-02-23,96.5799331665039
2018-02-26,96.66136932373047
2018-02-27,96.48040771484375
2018-02-28,96.05511474609375
2018-03-01,96.20893096923828
