,ORCL
2014-10-21,32.83663558959961
2014-10-22,32.228694915771484
2014-10-23,32.7338752746582
2014-10-24,33.16199493408203
2014-10-27,32.905113220214844
2014-10-28,33.0934944152832
2014-10-29,33.033565521240234
2014-10-30,32.96507263183594
2014-10-31,33.43598937988281
2014-11-03,33.38460922241211
2014-11-04,33.504493713378906
2014-11-05,33.641483306884766
2014-11-06,34.08673095703125
2014-11-07,34.198036193847656
2014-11-10,34.63471603393555
2014-11-11,34.651851654052734
2014-11-12,34.369293212890625
2014-11-13,34.865909576416016
2014-11-14,34.96864700317383
2014-11-17,35.242645263671875
2014-11-18,35.32826614379883
2014-11-19,35.03715515136719
2014-11-20,35.03715515136719
2014-11-21,35.482398986816406
2014-11-24,35.47383117675781
2014-11-25,35.23407745361328
2014-11-26,35.85056686401367
2014-11-28,36.31293869018555
2014-12-01,36.03038787841797
2014-12-02,36.116004943847656
2014-12-03,36.01326370239258
2014-12-04,35.867713928222656
2014-12-05,35.90195083618164
2014-12-08,35.42245864868164
2014-12-09,35.85056686401367
2014-12-10,35.03715515136719
2014-12-11,34.90016555786133
2014-12-12,34.20658874511719
2014-12-15,35.199832916259766
2014-12-16,34.788848876953125
2014-12-17,35.242645263671875
2014-12-18,38.83028030395508
2014-12-19,39.3868293762207
2014-12-22,39.08714294433594
2014-12-23,39.39537811279297
2014-12-24,39.583770751953125
2014-12-26,39.47245407104492
2014-12-29,39.05290222167969
2014-12-30,38.82171630859375
2014-12-31,38.50489807128906
2015-01-02,37.9569091796875
2015-01-05,37.424598693847656
2015-01-06,37.03825759887695
2015-01-07,37.046836853027344
2015-01-08,37.27005386352539
2015-01-09,37.252899169921875
2015-01-12,37.14986801147461
2015-01-13,36.85795974731445
2015-01-14,36.96957015991211
2015-01-15,36.60039138793945
2015-01-16,37.355918884277344
2015-01-20,37.690765380859375
2015-01-21,37.33876037597656
2015-01-22,37.81953430175781
2015-01-23,37.93975067138672
2015-01-26,37.690765380859375
2015-01-27,37.26148223876953
2015-01-28,36.65190505981445
2015-01-29,36.797855377197266
2015-01-30,35.96506118774414
2015-02-02,36.643314361572266
2015-02-03,36.952392578125
2015-02-04,36.42009353637695
2015-02-05,37.055419921875
2015-02-06,36.90088653564453
2015-02-09,37.26148223876953
2015-02-10,37.76803207397461
2015-02-11,37.227142333984375
2015-02-12,37.68216323852539
2015-02-13,37.716522216796875
2015-02-17,37.63924789428711
2015-02-18,37.86247634887695
2015-02-19,37.871063232421875
2015-02-20,37.57914733886719
2015-02-23,37.58772659301758
2015-02-24,37.673587799072266
2015-02-25,37.54480743408203
2015-02-26,37.68216323852539
2015-02-27,37.622074127197266
2015-03-02,37.802371978759766
2015-03-03,37.244319915771484
2015-03-04,37.441768646240234
2015-03-05,37.60490798950195
2015-03-06,36.38574981689453
2015-03-09,36.65190505981445
2015-03-10,35.90495681762695
2015-03-11,35.604469299316406
2015-03-12,35.733245849609375
2015-03-13,36.38574981689453
2015-03-16,37.27005386352539
2015-03-17,36.80643844604492
2015-03-18,37.888221740722656
2015-03-19,37.91396713256836
2015-03-20,38.12862777709961
2015-03-23,37.991249084472656
2015-03-24,37.527618408203125
2015-03-25,36.85795974731445
2015-03-26,36.90947723388672
2015-03-27,36.60897445678711
2015-03-30,37.29581832885742
2015-03-31,37.046836853027344
2015-04-01,36.86653518676758
2015-04-02,36.72008514404297
2015-04-06,37.01301193237305
2015-04-07,37.01301193237305
2015-04-08,37.142242431640625
2015-04-09,37.21977615356445
2015-04-10,37.48686599731445
2015-04-13,37.11640930175781
2015-04-14,36.81484603881836
2015-04-15,37.900428771972656
2015-04-16,37.443790435791016
2015-04-17,37.04747009277344
2015-04-20,37.32317352294922
2015-04-21,37.409324645996094
2015-04-22,37.52133560180664
2015-04-23,37.383480072021484
2015-04-24,37.11640930175781
2015-04-27,37.573020935058594
2015-04-28,38.3398323059082
2015-04-29,38.5379753112793
2015-04-30,37.58164596557617
2015-05-01,38.22781753540039
2015-05-04,38.41736602783203
2015-05-05,37.84011459350586
2015-05-06,37.2714729309082
2015-05-07,37.46102523803711
2015-05-08,37.91764450073242
2015-05-11,37.77119064331055
2015-05-12,37.5385627746582
2015-05-13,37.72812271118164
2015-05-14,38.23643493652344
2015-05-15,38.03827667236328
2015-05-18,38.11581802368164
2015-05-19,38.18474197387695
2015-05-20,38.15890884399414
2015-05-21,38.15028381347656
2015-05-22,37.848731994628906
2015-05-26,37.331787109375
2015-05-27,38.0296630859375
2015-05-28,37.78842544555664
2015-05-29,37.46964645385742
2015-06-01,37.72812271118164
2015-06-02,37.65057373046875
2015-06-03,37.88319778442383
2015-06-04,37.71087646484375
2015-06-05,37.74534606933594
2015-06-08,37.133628845214844
2015-06-09,37.107791900634766
2015-06-10,37.85734176635742
2015-06-11,38.15028381347656
2015-06-12,38.20197677612305
2015-06-15,37.66780471801758
2015-06-16,38.46044921875
2015-06-17,38.69308090209961
2015-06-18,36.82345962524414
2015-06-19,35.832664489746094
2015-06-22,35.74651336669922
2015-06-23,35.93605422973633
2015-06-24,35.49665069580078
2015-06-25,35.376033782958984
2015-06-26,35.31571960449219
2015-06-29,34.82461929321289
2015-06-30,34.721229553222656
2015-07-01,34.66953659057617
2015-07-02,34.77294158935547
2015-07-06,34.72103500366211
2015-07-07,34.72969436645508
2015-07-08,34.392425537109375
2015-07-09,34.746986389160156
2015-07-10,34.90264892578125
2015-07-13,35.28314971923828
2015-07-14,35.2658576965332
2015-07-15,35.274505615234375
2015-07-16,35.421504974365234
2015-07-17,34.937232971191406
2015-07-20,34.53078079223633
2015-07-21,34.21946716308594
2015-07-22,34.08975601196289
2015-07-23,33.72654342651367
2015-07-24,33.72654342651367
2015-07-27,33.30281448364258
2015-07-28,33.968685150146484
2015-07-29,34.40971374511719
2015-07-30,34.288658142089844
2015-07-31,34.539424896240234
2015-08-03,34.34052276611328
2015-08-04,34.297298431396484
2015-08-05,34.27999496459961
2015-08-06,34.00326919555664
2015-08-07,34.21082305908203
2015-08-10,34.49620819091797
2015-08-11,33.87356948852539
2015-08-12,33.968685150146484
2015-08-13,33.99462127685547
2015-08-14,34.08109664916992
2015-08-17,34.34919357299805
2015-08-18,34.44430923461914
2015-08-19,34.184879302978516
2015-08-20,33.40657424926758
2015-08-21,32.47260284423828
2015-08-24,31.201385498046875
2015-08-25,30.65656280517578
2015-08-26,31.91915512084961
2015-08-27,31.84132194519043
2015-08-28,32.39476013183594
2015-08-31,32.07481002807617
2015-09-01,31.140827178955078
2015-09-02,31.780784606933594
2015-09-03,31.910490036010742
2015-09-04,31.365690231323242
2015-09-08,32.585025787353516
2015-09-09,32.07481002807617
2015-09-10,32.524497985839844
2015-09-11,32.792572021484375
2015-09-14,32.48124694824219
2015-09-15,32.853111267089844
2015-09-16,33.09524917602539
2015-09-17,31.772125244140625
2015-09-18,31.460813522338867
2015-09-21,31.84996795654297
2015-09-22,31.296493530273438
2015-09-23,31.123546600341797
2015-09-24,31.1840877532959
2015-09-25,31.175424575805664
2015-09-28,30.647911071777344
2015-09-29,30.70844078063965
2015-09-30,31.2359676361084
2015-10-01,31.339738845825195
2015-10-02,31.9018497467041
2015-10-05,32.507198333740234
2015-10-06,32.62826156616211
2015-10-07,32.5677375793457
2015-10-08,32.76662826538086
2015-10-09,33.07917785644531
2015-10-12,33.02710723876953
2015-10-13,32.83609390258789
2015-10-14,32.34988784790039
2015-10-15,32.6016731262207
2015-10-16,32.44539260864258
2015-10-19,32.01128005981445
2015-10-20,32.002601623535156
2015-10-21,31.794219970703125
2015-10-22,32.8100471496582
2015-10-23,33.05314636230469
2015-10-26,33.3136100769043
2015-10-27,33.28755569458008
2015-10-28,33.75640869140625
2015-10-29,33.739036560058594
2015-10-30,33.721675872802734
2015-11-02,34.51174545288086
2015-11-03,34.90245056152344
2015-11-04,35.14555740356445
2015-11-05,35.03268051147461
2015-11-06,35.26710891723633
2015-11-09,34.815635681152344
2015-11-10,34.659358978271484
2015-11-11,33.89531326293945
2015-11-12,33.53934860229492
2015-11-13,32.38461685180664
2015-11-16,33.09654998779297
2015-11-17,33.10523223876953
2015-11-18,33.60012435913086
2015-11-19,33.8779411315918
2015-11-20,34.15578079223633
2015-11-23,33.98213577270508
2015-11-24,34.25996017456055
2015-11-25,34.08631896972656
2015-11-27,34.01687240600586
2015-11-30,33.83454895019531
2015-12-01,34.06027603149414
2015-12-02,33.60012435913086
2015-12-03,32.827415466308594
2015-12-04,33.99950408935547
2015-12-07,33.70429992675781
2015-12-08,33.62617111206055
2015-12-09,33.49594497680664
2015-12-10,33.15733337402344
2015-12-11,32.30646896362305
2015-12-14,32.6884880065918
2015-12-15,33.17470169067383
2015-12-16,33.782447814941406
2015-12-17,32.063377380371094
2015-12-18,31.559797286987305
2015-12-21,31.620573043823242
2015-12-22,31.76818084716797
2015-12-23,32.063377380371094
2015-12-24,32.1328239440918
2015-12-28,31.941831588745117
2015-12-29,32.158878326416016
2015-12-30,32.0546989440918
2015-12-31,31.71608543395996
2016-01-04,31.166845321655273
2016-01-05,31.070934295654297
2016-01-06,31.227874755859375
2016-01-07,30.54787254333496
2016-01-08,30.207874298095703
2016-01-11,30.460691452026367
2016-01-12,30.8355655670166
2016-01-13,29.710939407348633
2016-01-14,30.32992172241211
2016-01-15,29.745819091796875
2016-01-19,30.120695114135742
2016-01-20,29.58890151977539
2016-01-21,29.745819091796875
2016-01-22,30.338640213012695
2016-01-25,29.937612533569336
2016-01-26,30.713516235351562
2016-01-27,30.434528350830078
2016-01-28,30.800701141357422
2016-01-29,31.655057907104492
2016-02-01,31.663776397705078
2016-02-02,30.818130493164062
2016-02-03,31.114538192749023
2016-02-04,31.777116775512695
2016-02-05,31.12325096130371
2016-02-08,31.044803619384766
2016-02-09,30.58275032043457
2016-02-10,30.687355041503906
2016-02-11,30.373512268066406
2016-02-12,30.983783721923828
2016-02-16,31.12325096130371
2016-02-17,31.934040069580078
2016-02-18,31.934040069580078
2016-02-19,32.064796447753906
2016-02-22,32.35250473022461
2016-02-23,31.86429214477539
2016-02-24,31.934040069580078
2016-02-25,32.509429931640625
2016-02-26,32.22172927856445
2016-02-29,32.064796447753906
2016-03-01,33.11968994140625
2016-03-02,32.9191780090332
2016-03-03,33.03250503540039
2016-03-04,33.03250503540039
2016-03-07,33.44224548339844
2016-03-08,33.259178161621094
2016-03-09,33.54685592651367
2016-03-10,33.17198181152344
2016-03-11,33.95662307739258
2016-03-14,33.73866653442383
2016-03-15,33.773529052734375
2016-03-16,35.06379699707031
2016-03-17,35.40380096435547
2016-03-18,36.162261962890625
2016-03-21,36.27560043334961
2016-03-22,36.07508850097656
2016-03-23,35.52586364746094
2016-03-24,35.71764373779297
2016-03-28,35.41251754760742
2016-03-29,35.482269287109375
2016-03-30,35.71764373779297
2016-03-31,35.665340423583984
2016-04-01,35.88329315185547
2016-04-04,35.80482482910156
2016-04-05,35.334049224853516
2016-04-06,35.52586364746094
2016-04-07,34.84585189819336
2016-04-08,35.18585968017578
2016-04-11,35.21200180053711
2016-04-12,35.36951446533203
2016-04-13,36.1483039855957
2016-04-14,36.08705520629883
2016-04-15,35.8945426940918
2016-04-18,36.08705520629883
2016-04-19,35.929542541503906
2016-04-20,35.96455001831055
2016-04-21,35.86829376220703
2016-04-22,35.614540100097656
2016-04-25,35.68452453613281
2016-04-26,35.57078170776367
2016-04-27,35.74578857421875
2016-04-28,35.290767669677734
2016-04-29,34.879486083984375
2016-05-02,35.26450729370117
2016-05-03,34.72197723388672
2016-05-04,34.38071060180664
2016-05-05,34.32819747924805
2016-05-06,34.4857063293457
2016-05-09,34.44196701049805
2016-05-10,35.019500732421875
2016-05-11,34.69572448730469
2016-05-12,34.844482421875
2016-05-13,34.66071701049805
2016-05-16,34.97574234008789
2016-05-17,34.651973724365234
2016-05-18,34.53822326660156
2016-05-19,33.986942291259766
2016-05-20,34.4857063293457
2016-05-23,34.284446716308594
2016-05-24,34.914493560791016
2016-05-25,35.115753173828125
2016-05-26,34.9582405090332
2016-05-27,35.0632438659668
2016-05-31,35.177001953125
2016-06-01,35.22949981689453
2016-06-02,33.829429626464844
2016-06-03,34.214439392089844
2016-06-06,34.51197052001953
2016-06-07,34.24070358276367
2016-06-08,34.37196350097656
2016-06-09,34.170692443847656
2016-06-10,33.899436950683594
2016-06-13,33.794429779052734
2016-06-14,33.97818374633789
2016-06-15,33.636905670166016
2016-06-16,33.811927795410156
2016-06-17,34.72197723388672
2016-06-20,34.76573181152344
2016-06-21,34.99324417114258
2016-06-22,35.010738372802734
2016-06-23,35.72827911376953
2016-06-24,34.32819747924805
2016-06-27,33.67192077636719
2016-06-28,34.24070358276367
2016-06-29,35.48328399658203
2016-06-30,35.815792083740234
2016-07-01,35.886051177978516
2016-07-05,35.48203659057617
2016-07-06,35.59621047973633
2016-07-07,35.59621047973633
2016-07-08,35.89482116699219
2016-07-11,35.8157844543457
2016-07-12,36.37787628173828
2016-07-13,36.41300964355469
2016-07-14,36.59743881225586
2016-07-15,36.68526077270508
2016-07-18,36.571102142333984
2016-07-19,36.07926940917969
2016-07-20,36.22857666015625
2016-07-21,36.07048797607422
2016-07-22,36.07926940917969
2016-07-25,36.14952850341797
2016-07-26,35.95631408691406
2016-07-27,35.947532653808594
2016-07-28,36.17587661743164
2016-07-29,36.04413986206055
2016-08-01,36.140750885009766
2016-08-02,35.75429916381836
2016-08-03,35.75429916381836
2016-08-04,35.92118453979492
2016-08-05,36.123172760009766
2016-08-08,36.14952850341797
2016-08-09,36.096839904785156
2016-08-10,36.08806228637695
2016-08-11,36.254920959472656
2016-08-12,36.08806228637695
2016-08-15,36.35152816772461
2016-08-16,36.2900505065918
2016-08-17,36.19344711303711
2016-08-18,36.131961822509766
2016-08-19,36.2900505065918
2016-08-22,36.20222854614258
2016-08-23,36.44813919067383
2016-08-24,36.07048797607422
2016-08-25,36.096839904785156
2016-08-26,36.23735427856445
2016-08-29,36.281272888183594
2016-08-30,36.281272888183594
2016-08-31,36.20222854614258
2016-09-01,36.14952850341797
2016-09-02,36.22857666015625
2016-09-06,36.22857666015625
2016-09-07,36.22857666015625
2016-09-08,35.76308822631836
2016-09-09,35.157081604003906
2016-09-12,35.72797393798828
2016-09-13,35.288822174072266
2016-09-14,35.350303649902344
2016-09-15,35.886051177978516
2016-09-16,34.18220520019531
2016-09-19,34.454463958740234
2016-09-20,34.31394958496094
2016-09-21,34.70038986206055
2016-09-22,34.70038986206055
2016-09-23,34.454463958740234
2016-09-26,34.27882385253906
2016-09-27,34.51594924926758
2016-09-28,34.638912200927734
2016-09-29,34.35786056518555
2016-09-30,34.498390197753906
2016-10-03,34.243690490722656
2016-10-04,34.138301849365234
2016-10-05,34.38420486450195
2016-10-06,34.138301849365234
2016-10-07,34.129486083984375
2016-10-10,34.05013656616211
2016-10-11,33.51232147216797
2016-10-12,33.547569274902344
2016-10-13,33.52994918823242
2016-10-14,33.8649787902832
2016-10-17,33.75917053222656
2016-10-18,33.87378692626953
2016-10-19,33.81208038330078
2016-10-20,33.582847595214844
2016-10-21,33.4417724609375
2016-10-24,33.741546630859375
2016-10-25,33.820892333984375
2016-10-26,33.77680969238281
2016-10-27,33.69746017456055
2016-10-28,33.65336608886719
2016-10-31,33.87378692626953
2016-11-01,33.909061431884766
2016-11-02,33.52994918823242
2016-11-03,33.77680969238281
2016-11-04,33.7503547668457
2016-11-07,34.46451950073242
2016-11-08,34.499786376953125
2016-11-09,34.870086669921875
2016-11-10,34.89653778076172
2016-11-11,34.78190994262695
2016-11-14,34.64965057373047
2016-11-15,34.53504943847656
2016-11-16,35.00233840942383
2016-11-17,35.48724365234375
2016-11-18,35.14340591430664
2016-11-21,35.16986083984375
2016-11-22,35.3461799621582
2016-11-23,35.355010986328125
2016-11-25,35.504886627197266
2016-11-28,35.53133773803711
2016-11-29,35.75177001953125
2016-11-30,35.43434524536133
2016-12-01,34.12065505981445
2016-12-02,33.94432830810547
2016-12-05,34.35871505737305
2016-12-06,34.79955291748047
2016-12-07,35.54896926879883
2016-12-08,35.575416564941406
2016-12-09,35.725303649902344
2016-12-12,35.71648025512695
2016-12-13,35.93690872192383
2016-12-14,36.04270935058594
2016-12-15,36.02507400512695
2016-12-16,34.473331451416016
2016-12-19,34.2969856262207
2016-12-20,34.385162353515625
2016-12-21,34.23527145385742
2016-12-22,34.34989547729492
2016-12-23,34.19119644165039
2016-12-27,34.226463317871094
2016-12-28,34.10303497314453
2016-12-29,34.11185073852539
2016-12-30,33.90024948120117
2017-01-03,34.12152862548828
2017-01-04,34.289703369140625
2017-01-05,34.20118713378906
2017-01-06,34.033016204833984
2017-01-09,34.546382904052734
2017-01-10,34.21889114379883
2017-01-11,34.61720275878906
2017-01-12,34.696868896484375
2017-01-13,34.749961853027344
2017-01-17,34.608341217041016
2017-01-18,34.6879997253418
2017-01-19,34.70571517944336
2017-01-20,35.28988265991211
2017-01-23,35.12172317504883
2017-01-24,35.49347686767578
2017-01-25,35.537723541259766
2017-01-26,35.5200309753418
2017-01-27,35.60853576660156
2017-01-30,35.60853576660156
2017-01-31,35.5023307800293
2017-02-01,35.26333999633789
2017-02-02,35.38726043701172
2017-02-03,35.78556442260742
2017-02-06,35.49347686767578
2017-02-07,35.4669189453125
2017-02-08,35.42266845703125
2017-02-09,35.60853576660156
2017-02-10,36.10421371459961
2017-02-13,36.369747161865234
2017-02-14,36.37859344482422
2017-02-15,36.65298843383789
2017-02-16,36.81230163574219
2017-02-17,37.228309631347656
2017-02-21,37.41419219970703
2017-02-22,37.62661361694336
2017-02-23,38.024925231933594
2017-02-24,38.21080017089844
2017-02-27,37.7947883605957
2017-02-28,37.69742965698242
2017-03-01,37.98951721191406
2017-03-02,37.96295928955078
2017-03-03,37.78593444824219
2017-03-06,37.67972946166992
2017-03-07,37.70627212524414
2017-03-08,37.71513366699219
2017-03-09,37.564659118652344
2017-03-10,37.7770881652832
2017-03-13,37.68860626220703
2017-03-14,37.874446868896484
2017-03-15,38.104591369628906
2017-03-16,40.476722717285156
2017-03-17,40.41475296020508
2017-03-20,40.03415298461914
2017-03-21,39.688961029052734
2017-03-22,39.64470672607422
2017-03-23,39.78631591796875
2017-03-24,39.520782470703125
2017-03-27,39.688961029052734
2017-03-28,39.55617904663086
2017-03-29,39.40571594238281
2017-03-30,39.54734802246094
2017-03-31,39.48538589477539
2017-04-03,39.48538589477539
2017-04-04,39.46767807006836
2017-04-05,39.37916946411133
2017-04-06,39.10477828979492
2017-04-07,39.20214080810547
2017-04-10,39.11323928833008
2017-04-11,39.26436996459961
2017-04-12,39.27326583862305
2017-04-13,39.11323928833008
2017-04-17,39.37104034423828
2017-04-18,39.57549285888672
2017-04-19,39.282142639160156
2017-04-20,39.58438491821289
2017-04-21,39.49549865722656
2017-04-24,39.85995101928711
2017-04-25,39.75328063964844
2017-04-26,39.72660446166992
2017-04-27,39.79773712158203
2017-04-28,39.96662521362305
2017-05-01,40.046634674072266
2017-05-02,40.11774444580078
2017-05-03,39.90439224243164
2017-05-04,40.419986724853516
2017-05-05,40.51776123046875
2017-05-08,40.49999237060547
2017-05-09,40.42887878417969
2017-05-10,40.47331237792969
2017-05-11,40.144412994384766
2017-05-12,40.07328796386719
2017-05-15,40.28664779663086
2017-05-16,40.259971618652344
2017-05-17,39.31769561767578
2017-05-18,39.26436996459961
2017-05-19,39.388816833496094
2017-05-22,39.673274993896484
2017-05-23,39.61104965209961
2017-05-24,39.85104751586914
2017-05-25,40.17997360229492
2017-05-26,40.23330307006836
2017-05-30,40.375518798828125
2017-05-31,40.3488655090332
2017-06-01,40.704444885253906
2017-06-02,40.5888786315918
2017-06-05,40.81999588012695
2017-06-06,40.544437408447266
2017-06-07,40.35775375366211
2017-06-08,40.375518798828125
2017-06-09,40.02885055541992
2017-06-12,39.868831634521484
2017-06-13,39.984397888183594
2017-06-14,39.833282470703125
2017-06-15,39.71773147583008
2017-06-16,40.08218765258789
2017-06-19,40.65110778808594
2017-06-20,40.74888610839844
2017-06-21,41.18447494506836
2017-06-22,44.71355056762695
2017-06-23,45.29136276245117
2017-06-26,45.21136474609375
2017-06-27,45.11357116699219
2017-06-28,45.220237731933594
2017-06-29,44.6246452331543
2017-06-30,44.57133102416992
2017-07-03,43.877952575683594
2017-07-05,43.96684646606445
2017-07-06,43.42458724975586
2017-07-07,43.86906051635742
2017-07-10,44.10907745361328
2017-07-11,44.34019088745117
2017-07-12,44.84689712524414
2017-07-13,44.75800323486328
2017-07-14,44.944679260253906
2017-07-17,45.00713348388672
2017-07-18,45.01605987548828
2017-07-19,45.506813049316406
2017-07-20,45.6228141784668
2017-07-21,45.32835388183594
2017-07-24,45.292667388916016
2017-07-25,45.65850830078125
2017-07-26,45.65850830078125
2017-07-27,45.01605987548828
2017-07-28,44.88220977783203
2017-07-31,44.55206298828125
2017-08-01,44.75729751586914
2017-08-02,44.4093017578125
2017-08-03,44.81975555419922
2017-08-04,44.578826904296875
2017-08-07,44.29331588745117
2017-08-08,43.811466217041016
2017-08-09,43.77577590942383
2017-08-10,42.919166564941406
2017-08-11,43.04410171508789
2017-08-14,43.58839416503906
2017-08-15,43.5705451965332
2017-08-16,43.945308685302734
2017-08-17,43.320701599121094
2017-08-18,43.38315963745117
2017-08-21,43.63301086425781
2017-08-22,43.954219818115234
2017-08-23,43.78469467163086
2017-08-24,43.89176940917969
2017-08-25,43.93638610839844
2017-08-28,43.93638610839844
2017-08-29,44.12376403808594
2017-08-30,44.436058044433594
2017-08-31,44.90898132324219
2017-09-01,45.167747497558594
2017-09-05,45.44435119628906
2017-09-06,45.51573181152344
2017-09-07,46.15818405151367
2017-09-08,46.02435302734375
2017-09-11,46.836326599121094
2017-09-12,47.08616638183594
2017-09-13,47.11294174194336
2017-09-14,47.10403060913086
2017-09-15,43.49024963378906
2017-09-18,43.124393463134766
2017-09-19,42.865638732910156
2017-09-20,42.80317306518555
2017-09-21,42.80317306518555
2017-09-22,42.97271728515625
2017-09-25,42.80317306518555
2017-09-26,42.75856399536133
2017-09-27,42.97271728515625
2017-09-28,42.90133285522461
2017-09-29,43.14224624633789
2017-10-02,43.54377365112305
2017-10-03,43.44563293457031
2017-10-04,43.63301086425781
2017-10-05,43.64192581176758
2017-10-06,43.18686294555664
2017-10-09,43.15116500854492
2017-10-10,43.18699264526367
2017-10-11,43.24971008300781
2017-10-12,43.20491409301758
2017-10-13,43.54533004760742
2017-10-16,43.76927185058594
2017-10-17,44.06488800048828
2017-10-18,44.41426467895508
2017-10-19,44.208229064941406
2017-10-20,44.118648529052734
2017-10-23,44.17239761352539
2017-10-24,44.7725830078125
2017-10-25,44.521759033203125
2017-10-26,44.92487335205078
2017-10-27,45.578819274902344
2017-10-30,45.399654388427734
2017-10-31,45.59673309326172
2017-11-01,45.36381912231445
2017-11-02,45.041324615478516
2017-11-03,44.951744079589844
2017-11-06,45.148826599121094
2017-11-07,45.22945785522461
2017-11-08,45.274234771728516
2017-11-09,44.10968017578125
2017-11-10,44.18135070800781
2017-11-13,44.253013610839844
2017-11-14,44.073848724365234
2017-11-15,43.73344802856445
2017-11-16,44.073848724365234
2017-11-17,43.8409309387207
2017-11-20,43.91260528564453
2017-11-21,43.56324005126953
2017-11-22,43.51844787597656
2017-11-24,43.903656005859375
2017-11-27,43.78719711303711
2017-11-28,43.903656005859375
2017-11-29,43.46470642089844
2017-11-30,43.94844436645508
2017-12-01,44.441139221191406
2017-12-04,43.357200622558594
2017-12-05,42.989925384521484
2017-12-06,43.3751220703125
2017-12-07,43.46470642089844
2017-12-08,44.43217468261719
2017-12-11,45.21152114868164
2017-12-12,45.13987350463867
2017-12-13,44.83529281616211
2017-12-14,44.960716247558594
2017-12-15,43.26761245727539
2017-12-18,42.73908996582031
2017-12-19,42.8376350402832
2017-12-20,42.9093132019043
2017-12-21,42.35389709472656
2017-12-22,42.425559997558594
2017-12-26,42.48827362060547
2017-12-27,42.443477630615234
2017-12-28,42.56888961791992
2017-12-29,42.35389709472656
2018-01-02,41.77162170410156
2018-01-03,42.73908996582031
2018-01-04,43.16012191772461
2018-01-05,43.419918060302734
2018-01-08,43.87677764892578
2018-01-09,44.11959457397461
2018-01-10,43.88576889038086
2018-01-11,44.02065658569336
2018-01-12,44.524269104003906
2018-01-16,44.59620666503906
2018-01-17,45.20773696899414
2018-01-18,45.1717643737793
2018-01-19,45.48651885986328
2018-01-22,45.603424072265625
2018-01-23,45.972145080566406
2018-01-24,46.2689094543457
2018-01-25,46.40379333496094
2018-01-26,47.4379997253418
2018-01-29,46.709564208984375
2018-01-30,45.828243255615234
2018-01-31,46.39480209350586
2018-02-01,46.430789947509766
2018-02-02,45.08183288574219
2018-02-05,43.24727249145508
2018-02-06,44.42534255981445
2018-02-07,43.948726654052734
2018-02-08,42.12313461303711
2018-02-09,42.92351531982422
2018-02-12,43.30122375488281
2018-02-13,43.60697555541992
2018-02-14,44.47031021118164
2018-02-15,45.54048538208008
2018-02-16,45.603424072265625
2018-02-20,44.86600112915039
2018-02-21,44.452335357666016
2018-02-22,44.59620666503906
2018-02-23,45.414573669433594
2018-02-26,46.01709747314453
2018-02-27,45.62141036987305
2018-02-28,45.56745147705078
2018-03-01,44.70413589477539
2018-03-02,45.2526969909668
2018-03-05,46.125030517578125
2018-03-06,46.31386947631836
2018-03-07,46.511722564697266
2018-03-08,46.88043212890625
2018-03-09,47.63584518432617
2018-03-12,47.57289505004883
2018-03-13,47.28511047363281
2018-03-14,47.051300048828125
2018-03-15,47.09626388549805
2018-03-16,47.00634002685547
2018-03-19,46.71856689453125
2018-03-20,42.31199264526367
2018-03-21,42.28500747680664
2018-03-22,41.268802642822266
2018-03-23,40.27957534790039
2018-03-26,41.799400329589844
2018-03-27,40.810157775878906
2018-03-28,40.4504508972168
2018-03-29,41.14291000366211
2018-04-02,40.477420806884766
2018-04-03,40.369510650634766
2018-04-04,40.92707443237305
2018-04-05,41.331764221191406
2018-04-06,40.315547943115234
