,NEE
2014-08-07,17.931625366210938
2014-08-08,18.214038848876953
2014-08-11,18.107173919677734
2014-08-12,18.109085083007812
2014-08-13,18.271286010742188
2014-08-14,18.355253219604492
2014-08-15,18.39150619506836
2014-08-18,18.345706939697266
2014-08-19,18.570878982543945
2014-08-20,18.651025772094727
2014-08-21,18.702550888061523
2014-08-22,18.631940841674805
2014-08-25,18.73307991027832
2014-08-26,18.456378936767578
2014-08-27,18.628459930419922
2014-08-28,18.751516342163086
2014-08-29,18.928390502929688
2014-09-02,18.693830490112305
2014-09-03,18.764970779418945
2014-09-04,18.693830490112305
2014-09-05,18.826492309570312
2014-09-08,18.695755004882812
2014-09-09,18.3996639251709
2014-09-10,18.38429069519043
2014-09-11,18.486186981201172
2014-09-12,18.0920467376709
2014-09-15,18.107431411743164
2014-09-16,18.29007339477539
2014-09-17,18.320842742919922
2014-09-18,18.1843318939209
2014-09-19,18.29200553894043
2014-09-22,18.1920223236084
2014-09-23,18.178573608398438
2014-09-24,18.107431411743164
2014-09-25,17.907470703125
2014-09-26,17.965147018432617
2014-09-29,17.995912551879883
2014-09-30,18.049753189086914
2014-10-01,18.128572463989258
2014-10-02,18.028594970703125
2014-10-03,18.11703872680664
2014-10-06,18.007448196411133
2014-10-07,17.884401321411133
2014-10-08,18.326610565185547
2014-10-09,17.99399185180664
2014-10-10,18.001678466796875
2014-10-13,17.840177536010742
2014-10-14,17.945924758911133
2014-10-15,17.653682708740234
2014-10-16,17.95169448852539
2014-10-17,18.120882034301758
2014-10-20,18.29007339477539
2014-10-21,18.365062713623047
2014-10-22,18.559249877929688
2014-10-23,18.803421020507812
2014-10-24,18.91109275817871
2014-10-27,18.859172821044922
2014-10-28,19.059131622314453
2014-10-29,18.95723533630371
2014-10-30,19.209096908569336
2014-10-31,19.268705368041992
2014-11-03,19.382137298583984
2014-11-04,19.410980224609375
2014-11-05,20.164648056030273
2014-11-06,19.98583984375
2014-11-07,20.13581085205078
2014-11-10,20.305002212524414
2014-11-11,20.149272918701172
2014-11-12,19.82050132751465
2014-11-13,19.662845611572266
2014-11-14,19.582094192504883
2014-11-17,19.843570709228516
2014-11-18,19.868560791015625
2014-11-19,19.93971061706543
2014-11-20,19.814733505249023
2014-11-21,19.945470809936523
2014-11-24,19.845491409301758
2014-11-25,19.914228439331055
2014-11-26,19.981998443603516
2014-11-28,20.2124080657959
2014-12-01,20.29372787475586
2014-12-02,20.35181999206543
2014-12-03,20.2124080657959
2014-12-04,20.03814697265625
2014-12-05,19.929719924926758
2014-12-08,20.072996139526367
2014-12-09,20.25113296508789
2014-12-10,19.641220092773438
2014-12-11,19.842588424682617
2014-12-12,19.519235610961914
2014-12-15,19.490196228027344
2014-12-16,19.571516036987305
2014-12-17,19.966506958007812
2014-12-18,20.41765022277832
2014-12-19,20.498971939086914
2014-12-22,20.51252555847168
2014-12-23,20.586103439331055
2014-12-24,20.90752410888672
2014-12-26,21.16116714477539
2014-12-29,21.39545249938965
2014-12-30,20.87847137451172
2014-12-31,20.58029556274414
2015-01-02,20.657745361328125
2015-01-05,20.438949584960938
2015-01-06,20.518333435058594
2015-01-07,20.706151962280273
2015-01-08,20.832006454467773
2015-01-09,20.648059844970703
2015-01-12,20.595787048339844
2015-01-13,20.677104949951172
2015-01-14,20.804903030395508
2015-01-15,20.72551155090332
2015-01-16,20.95399284362793
2015-01-20,21.091461181640625
2015-01-21,21.27734375
2015-01-22,21.211509704589844
2015-01-23,21.197956085205078
2015-01-26,21.2502384185791
2015-01-27,21.53486442565918
2015-01-28,21.28315544128418
2015-01-29,21.620058059692383
2015-01-30,21.1514892578125
2015-02-02,21.312192916870117
2015-02-03,21.345108032226562
2015-02-04,21.190210342407227
2015-02-05,21.242488861083984
2015-02-06,20.48542022705078
2015-02-09,20.23758316040039
2015-02-10,20.87847137451172
2015-02-11,20.34213638305664
2015-02-12,20.396352767944336
2015-02-13,20.063323974609375
2015-02-17,20.024593353271484
2015-02-18,20.6190185546875
2015-02-19,20.413774490356445
2015-02-20,20.446697235107422
2015-02-23,20.522207260131836
2015-02-24,20.539634704589844
2015-02-25,20.241226196289062
2015-02-26,20.182710647583008
2015-02-27,20.17880630493164
2015-03-02,19.804332733154297
2015-03-03,19.882349014282227
2015-03-04,19.775083541870117
2015-03-05,19.919410705566406
2015-03-06,19.25042152404785
2015-03-09,19.295276641845703
2015-03-10,19.111942291259766
2015-03-11,19.109994888305664
2015-03-12,19.60539436340332
2015-03-13,19.622949600219727
2015-03-16,20.08323860168457
2015-03-17,20.143701553344727
2015-03-18,20.849750518798828
2015-03-19,20.572786331176758
2015-03-20,20.672260284423828
2015-03-23,20.623504638671875
2015-03-24,20.447961807250977
2015-03-25,20.171009063720703
2015-03-26,20.034481048583984
2015-03-27,20.194412231445312
2015-03-30,20.4284610748291
2015-03-31,20.293886184692383
2015-04-01,20.43235969543457
2015-04-02,20.43041229248047
2015-04-06,20.58449363708496
2015-04-07,20.3406982421875
2015-04-08,20.29193687438965
2015-04-09,20.286087036132812
2015-04-10,20.459665298461914
2015-04-13,20.23537254333496
2015-04-14,20.354347229003906
2015-04-15,20.319238662719727
2015-04-16,20.237323760986328
2015-04-17,20.118350982666016
2015-04-20,20.38165283203125
2015-04-21,20.16710662841797
2015-04-22,20.145654678344727
2015-04-23,20.338741302490234
2015-04-24,20.488922119140625
2015-04-27,20.2490234375
2015-04-28,20.303634643554688
2015-04-29,20.03058433532715
2015-04-30,19.68535614013672
2015-05-01,19.870647430419922
2015-05-04,20.04228401184082
2015-05-05,19.53322982788086
2015-05-06,19.509822845458984
2015-05-07,19.62099266052246
2015-05-08,19.739971160888672
2015-05-11,19.50592613220215
2015-05-12,19.486417770385742
2015-05-13,19.54298210144043
2015-05-14,19.714616775512695
2015-05-15,19.921363830566406
2015-05-18,19.952564239501953
2015-05-19,19.9935245513916
2015-05-20,19.995473861694336
2015-05-21,19.925262451171875
2015-05-22,19.93890953063965
2015-05-26,19.704866409301758
2015-05-27,19.816890716552734
2015-05-28,20.09990119934082
2015-05-29,20.113662719726562
2015-06-01,20.347545623779297
2015-06-02,20.09008026123047
2015-06-03,19.697004318237305
2015-06-04,19.726486206054688
2015-06-05,19.41202735900879
2015-06-08,19.284273147583008
2015-06-09,19.298032760620117
2015-06-10,19.48080825805664
2015-06-11,19.588905334472656
2015-06-12,19.504390716552734
2015-06-15,19.48080825805664
2015-06-16,19.561389923095703
2015-06-17,19.79133415222168
2015-06-18,20.09794044494629
2015-06-19,19.84244155883789
2015-06-22,19.80313491821289
2015-06-23,19.514225006103516
2015-06-24,19.364850997924805
2015-06-25,19.258726119995117
2015-06-26,19.398263931274414
2015-06-29,19.294099807739258
2015-06-30,19.266586303710938
2015-07-01,19.34520149230957
2015-07-02,19.697004318237305
2015-07-06,19.744169235229492
2015-07-07,20.219791412353516
2015-07-08,20.037012100219727
2015-07-09,19.88568687438965
2015-07-10,19.976085662841797
2015-07-13,20.040945053100586
2015-07-14,20.044878005981445
2015-07-15,20.19817543029785
2015-07-16,20.52442741394043
2015-07-17,20.37112808227539
2015-07-20,20.272857666015625
2015-07-21,20.072389602661133
2015-07-22,20.204069137573242
2015-07-23,20.060596466064453
2015-07-24,20.101871490478516
2015-07-27,20.341651916503906
2015-07-28,20.457605361938477
2015-07-29,20.55587387084961
2015-07-30,20.614831924438477
2015-07-31,20.675758361816406
2015-08-03,21.169076919555664
2015-08-04,20.93912124633789
2015-08-05,20.825130462646484
2015-08-06,20.78385353088379
2015-08-07,21.029531478881836
2015-08-10,20.937150955200195
2015-08-11,20.956804275512695
2015-08-12,21.3046817779541
2015-08-13,21.40688133239746
2015-08-14,21.43046760559082
2015-08-17,21.52676773071289
2015-08-18,21.52283477783203
2015-08-19,21.436357498168945
2015-08-20,21.275197982788086
2015-08-21,21.02166748046875
2015-08-24,20.25123405456543
2015-08-25,19.753997802734375
2015-08-26,20.134265899658203
2015-08-27,20.253097534179688
2015-08-28,20.16596031188965
2015-08-31,19.49059295654297
2015-09-01,18.88453483581543
2015-09-02,18.823139190673828
2015-09-03,18.848888397216797
2015-09-04,18.73995590209961
2015-09-08,19.229150772094727
2015-09-09,18.874637603759766
2015-09-10,18.88453483581543
2015-09-11,18.98356819152832
2015-09-14,19.03902244567871
2015-09-15,19.058828353881836
2015-09-16,19.31233787536621
2015-09-17,19.54802131652832
2015-09-18,19.268770217895508
2015-09-21,19.419288635253906
2015-09-22,19.221233367919922
2015-09-23,19.207368850708008
2015-09-24,19.31431770324707
2015-09-25,19.530200958251953
2015-09-28,19.32025909423828
2015-09-29,19.169740676879883
2015-09-30,19.32025909423828
2015-10-01,19.122203826904297
2015-10-02,19.516328811645508
2015-10-05,19.94809341430664
2015-10-06,19.775779724121094
2015-10-07,19.79163360595703
2015-10-08,19.973834991455078
2015-10-09,20.01344871520996
2015-10-12,20.09267234802246
2015-10-13,20.05107879638672
2015-10-14,19.98968505859375
2015-10-15,20.43927001953125
2015-10-16,20.530372619628906
2015-10-19,20.552162170410156
2015-10-20,20.585834503173828
2015-10-21,20.637327194213867
2015-10-22,20.936386108398438
2015-10-23,20.708621978759766
2015-10-26,20.56800651550293
2015-10-27,20.617517471313477
2015-10-28,20.389759063720703
2015-10-29,20.15803337097168
2015-10-30,20.33231544494629
2015-11-02,20.247159957885742
2015-11-03,20.26300048828125
2015-11-04,20.44322967529297
2015-11-05,20.221403121948242
2015-11-06,19.575754165649414
2015-11-09,19.58961296081543
2015-11-10,19.607437133789062
2015-11-11,19.750038146972656
2015-11-12,19.950077056884766
2015-11-13,19.890649795532227
2015-11-16,20.225372314453125
2015-11-17,19.954038619995117
2015-11-18,19.746074676513672
2015-11-19,20.00156593322754
2015-11-20,20.007509231567383
2015-11-23,19.902544021606445
2015-11-24,19.84067153930664
2015-11-25,19.73488998413086
2015-11-27,19.83268165588379
2015-11-30,19.930479049682617
2015-12-01,20.072185516357422
2015-12-02,19.55725860595703
2015-12-03,19.243913650512695
2015-12-04,19.58719825744629
2015-12-07,19.673017501831055
2015-12-08,19.826702117919922
2015-12-09,19.710941314697266
2015-12-10,19.47942352294922
2015-12-11,19.441499710083008
2015-12-14,19.555265426635742
2015-12-15,19.70295524597168
2015-12-16,20.686908721923828
2015-12-17,20.639009475708008
2015-12-18,20.379545211791992
2015-12-21,20.41746711730957
2015-12-22,20.53921890258789
2015-12-23,20.752769470214844
2015-12-24,20.74279022216797
2015-12-28,20.754764556884766
2015-12-29,20.886491775512695
2015-12-30,20.938383102416992
2015-12-31,20.734806060791016
2016-01-04,20.670934677124023
2016-01-05,20.872520446777344
2016-01-06,20.80466079711914
2016-01-07,20.896474838256836
2016-01-08,20.990276336669922
2016-01-11,21.072105407714844
2016-01-12,21.032188415527344
2016-01-13,20.880502700805664
2016-01-14,21.094058990478516
2016-01-15,21.008237838745117
2016-01-19,21.517175674438477
2016-01-20,21.01821517944336
2016-01-21,20.96432876586914
2016-01-22,21.27568244934082
2016-01-25,21.23975372314453
2016-01-26,21.267698287963867
2016-01-27,21.30162811279297
2016-01-28,21.614974975585938
2016-01-29,22.295555114746094
2016-02-01,22.54902458190918
2016-02-02,22.73464584350586
2016-02-03,22.902294158935547
2016-02-04,22.656803131103516
2016-02-05,22.67476463317871
2016-02-08,22.78653335571289
2016-02-09,23.02204132080078
2016-02-10,22.700712203979492
2016-02-11,22.333477020263672
2016-02-12,22.287567138671875
2016-02-16,22.423290252685547
2016-02-17,22.23966407775879
2016-02-18,22.818462371826172
2016-02-19,22.902294158935547
2016-02-22,23.091894149780273
2016-02-23,23.17572021484375
2016-02-24,23.326539993286133
2016-02-25,23.294361114501953
2016-02-26,22.62674331665039
2016-02-29,22.687074661254883
2016-03-01,22.642831802368164
2016-03-02,22.594572067260742
2016-03-03,22.445764541625977
2016-03-04,22.982675552368164
2016-03-07,23.014850616455078
2016-03-08,23.2159423828125
2016-03-09,23.37882423400879
2016-03-10,23.26420021057129
2016-03-11,23.29033851623535
2016-03-14,23.294361114501953
2016-03-15,23.246103286743164
2016-03-16,23.551761627197266
2016-03-17,23.795080184936523
2016-03-18,23.829267501831055
2016-03-21,23.642253875732422
2016-03-22,23.535673141479492
2016-03-23,23.6663818359375
2016-03-24,23.825241088867188
2016-03-28,23.64426612854004
2016-03-29,23.93182373046875
2016-03-30,23.829267501831055
2016-03-31,23.79709243774414
2016-04-01,23.87149429321289
2016-04-04,23.873510360717773
2016-04-05,23.39692497253418
2016-04-06,23.469310760498047
2016-04-07,23.36474609375
2016-04-08,23.489425659179688
2016-04-11,23.37278938293457
2016-04-12,23.53768539428711
2016-04-13,23.423063278198242
2016-04-14,23.356708526611328
2016-04-15,23.61409568786621
2016-04-18,23.682472229003906
2016-04-19,23.74882698059082
2016-04-20,23.228004455566406
2016-04-21,22.705167770385742
2016-04-22,23.01283836364746
2016-04-25,23.018875122070312
2016-04-26,23.230016708374023
2016-04-27,23.505510330200195
2016-04-28,23.421052932739258
2016-04-29,23.64426612854004
2016-05-02,23.74078369140625
2016-05-03,23.81317901611328
2016-05-04,24.022319793701172
2016-05-05,23.89965057373047
2016-05-06,23.82725715637207
2016-05-09,23.90769386291504
2016-05-10,24.050466537475586
2016-05-11,24.06856918334961
2016-05-12,24.362154006958008
2016-05-13,24.283733367919922
2016-05-16,24.428518295288086
2016-05-17,24.086658477783203
2016-05-18,23.732744216918945
2016-05-19,23.811172485351562
2016-05-20,23.99617576599121
2016-05-23,23.726715087890625
2016-05-24,24.108783721923828
2016-05-25,23.949926376342773
2016-05-26,24.272010803222656
2016-05-27,24.276060104370117
2016-05-31,24.332780838012695
2016-06-01,24.3388614654541
2016-06-02,24.269983291625977
2016-06-03,24.673099517822266
2016-06-06,24.662973403930664
2016-06-07,24.533321380615234
2016-06-08,24.89997673034668
2016-06-09,25.114704132080078
2016-06-10,25.084318161010742
2016-06-13,25.035709381103516
2016-06-14,25.31727409362793
2016-06-15,25.08634376525879
2016-06-16,25.290943145751953
2016-06-17,25.341585159301758
2016-06-20,25.1673641204834
2016-06-21,25.173450469970703
2016-06-22,25.04582977294922
2016-06-23,25.08026695251465
2016-06-24,25.0782413482666
2016-06-27,25.904722213745117
2016-06-28,26.022220611572266
2016-06-29,25.87839698791504
2016-06-30,26.415212631225586
2016-07-01,26.279481887817383
2016-07-05,26.51041603088379
2016-07-06,26.514461517333984
2016-07-07,25.995885848999023
2016-07-08,26.319995880126953
2016-07-11,26.27138328552246
2016-07-12,25.79330825805664
2016-07-13,25.96347427368164
2016-07-14,25.77507972717285
2016-07-15,25.843961715698242
2016-07-18,25.979679107666016
2016-07-19,25.947261810302734
2016-07-20,25.769010543823242
2016-07-21,25.98170280456543
2016-07-22,26.29568862915039
2016-07-25,26.230865478515625
2016-07-26,26.016138076782227
2016-07-27,25.760902404785156
2016-07-28,25.81154441833496
2016-07-29,25.98777961730957
2016-08-01,26.030319213867188
2016-08-02,25.854084014892578
2016-08-03,25.947261810302734
2016-08-04,25.81761932373047
2016-08-05,25.52187156677246
2016-08-08,25.52187156677246
2016-08-09,25.53807258605957
2016-08-10,25.59885025024414
2016-08-11,25.730514526367188
2016-08-12,25.683923721313477
2016-08-15,25.386150360107422
2016-08-16,25.116731643676758
2016-08-17,25.483383178710938
2016-08-18,25.718364715576172
2016-08-19,25.337535858154297
2016-08-22,25.32942771911621
2016-08-23,25.173450469970703
2016-08-24,25.149145126342773
2016-08-25,25.22206687927246
2016-08-26,24.80999755859375
2016-08-29,24.95686912536621
2016-08-30,24.7283935546875
2016-08-31,24.671276092529297
2016-09-01,24.683517456054688
2016-09-02,25.118030548095703
2016-09-06,25.558656692504883
2016-09-07,25.511741638183594
2016-09-08,25.577016830444336
2016-09-09,24.65495491027832
2016-09-12,25.150665283203125
2016-09-13,24.79367446899414
2016-09-14,24.907913208007812
2016-09-15,25.036428451538086
2016-09-16,25.15678596496582
2016-09-19,25.44646453857422
2016-09-20,25.513782501220703
2016-09-21,26.07884407043457
2016-09-22,26.117610931396484
2016-09-23,25.856494903564453
2016-09-26,25.75041961669922
2016-09-27,25.864652633666992
2016-09-28,25.801414489746094
2016-09-29,25.234304428100586
2016-09-30,24.952789306640625
2016-10-03,24.71003532409668
2016-10-04,24.25511932373047
2016-10-05,24.181684494018555
2016-10-06,24.077646255493164
2016-10-07,24.83447265625
2016-10-10,25.046628952026367
2016-10-11,24.714111328125
2016-10-12,25.087432861328125
2016-10-13,25.424022674560547
2016-10-14,25.30162239074707
2016-10-17,25.307743072509766
2016-10-18,25.521942138671875
2016-10-19,25.413820266723633
2016-10-20,25.322017669677734
2016-10-21,25.236345291137695
2016-10-24,25.373018264770508
2016-10-25,25.605581283569336
2016-10-26,25.74429702758789
2016-10-27,25.523975372314453
2016-10-28,25.64841651916504
2016-10-31,26.111492156982422
2016-11-01,25.681060791015625
2016-11-02,25.230228424072266
2016-11-03,25.262863159179688
2016-11-04,25.12822723388672
2016-11-07,25.43014144897461
2016-11-08,25.5341796875
2016-11-09,23.967485427856445
2016-11-10,23.471782684326172
2016-11-11,23.161706924438477
2016-11-14,23.345304489135742
2016-11-15,23.465656280517578
2016-11-16,23.314701080322266
2016-11-17,23.41465950012207
2016-11-18,23.273900985717773
2016-11-21,23.326940536499023
2016-11-22,23.398889541625977
2016-11-23,23.314611434936523
2016-11-25,23.590063095092773
2016-11-28,23.9066219329834
2016-11-29,24.10601043701172
2016-11-30,23.48111343383789
2016-12-01,23.218002319335938
2016-12-02,23.518112182617188
2016-12-05,23.639394760131836
2016-12-06,23.588003158569336
2016-12-07,24.19029426574707
2016-12-08,24.02379035949707
2016-12-09,23.9456729888916
2016-12-12,24.143014907836914
2016-12-13,24.46574592590332
2016-12-14,23.851119995117188
2016-12-15,24.05668067932129
2016-12-16,24.44108009338379
2016-12-19,24.506853103637695
2016-12-20,24.523300170898438
2016-12-21,24.379413604736328
2016-12-22,24.44108009338379
2016-12-23,24.508909225463867
2016-12-27,24.513023376464844
2016-12-28,24.389690399169922
2016-12-29,24.704195022583008
2016-12-30,24.556194305419922
2017-01-03,24.404075622558594
2017-01-04,24.47601890563965
2017-01-05,24.461633682250977
2017-01-06,24.389690399169922
2017-01-09,24.328018188476562
2017-01-10,24.37529945373535
2017-01-11,24.54591941833496
2017-01-12,24.56441307067871
2017-01-13,24.47191047668457
2017-01-17,24.712417602539062
2017-01-18,24.67336082458496
2017-01-19,24.519195556640625
2017-01-20,24.515079498291016
2017-01-23,24.416406631469727
2017-01-24,24.422578811645508
2017-01-25,24.46574592590332
2017-01-26,24.410242080688477
2017-01-27,24.948814392089844
2017-01-30,25.17081642150879
2017-01-31,25.43187713623047
2017-02-01,25.20576286315918
2017-02-02,25.378429412841797
2017-02-03,25.532602310180664
2017-02-06,25.460655212402344
2017-02-07,25.557268142700195
2017-02-08,25.962223052978516
2017-02-09,25.623050689697266
2017-02-10,25.79160499572754
2017-02-13,25.900554656982422
2017-02-14,25.900554656982422
2017-02-15,25.754600524902344
2017-02-16,25.939607620239258
2017-02-17,26.07733154296875
2017-02-21,26.3651180267334
2017-02-22,26.40212059020996
2017-02-23,26.55217742919922
2017-02-24,27.12656593322754
2017-02-27,26.900793075561523
2017-02-28,27.13485336303711
2017-03-01,26.805511474609375
2017-03-02,27.122426986694336
2017-03-03,27.093429565429688
2017-03-06,27.060283660888672
2017-03-07,27.062347412109375
2017-03-08,26.81171989440918
2017-03-09,26.66880226135254
2017-03-10,26.94014549255371
2017-03-13,27.023006439208984
2017-03-14,27.04578399658203
2017-03-15,27.32127571105957
2017-03-16,26.906997680664062
2017-03-17,26.975357055664062
2017-03-20,26.904930114746094
2017-03-21,27.310916900634766
2017-03-22,27.42691993713379
2017-03-23,27.360626220703125
2017-03-24,27.507699966430664
2017-03-27,27.15556526184082
2017-03-28,27.188705444335938
2017-03-29,27.041641235351562
2017-03-30,26.540372848510742
2017-03-31,26.590084075927734
2017-04-03,26.66258430480957
2017-04-04,26.83243179321289
2017-04-05,27.060283660888672
2017-04-06,26.87800407409668
2017-04-07,26.706083297729492
2017-04-10,26.809650421142578
2017-04-11,26.786863327026367
2017-04-12,27.033353805541992
2017-04-13,27.08721351623535
2017-04-17,27.116212844848633
2017-04-18,27.329565048217773
2017-04-19,27.238420486450195
2017-04-20,27.10792350769043
2017-04-21,27.55327033996582
2017-04-24,27.49734115600586
2017-04-25,27.532556533813477
2017-04-26,27.513917922973633
2017-04-27,27.65683937072754
2017-04-28,27.66512680053711
2017-05-01,27.557409286499023
2017-05-02,27.76040267944336
2017-05-03,27.62369728088379
2017-05-04,27.826690673828125
2017-05-05,27.824621200561523
2017-05-08,27.953041076660156
2017-05-09,27.7086238861084
2017-05-10,27.791473388671875
2017-05-11,27.888824462890625
2017-05-12,28.077329635620117
2017-05-15,28.197458267211914
2017-05-16,28.149816513061523
2017-05-17,28.263751983642578
2017-05-18,28.36524772644043
2017-05-19,28.437742233276367
2017-05-22,28.65729522705078
2017-05-23,28.783660888671875
2017-05-24,29.030155181884766
2017-05-25,29.34993553161621
2017-05-26,29.352018356323242
2017-05-30,29.33949851989746
2017-05-31,29.50429344177246
2017-06-01,29.600248336791992
2017-06-02,29.76922035217285
2017-06-05,29.58982276916504
2017-06-06,29.60441780090332
2017-06-07,29.742095947265625
2017-06-08,29.506370544433594
2017-06-09,29.253971099853516
2017-06-12,29.08292579650879
2017-06-13,29.193483352661133
2017-06-14,29.443796157836914
2017-06-15,29.593994140625
2017-06-16,29.79633140563965
2017-06-19,29.702465057373047
2017-06-20,29.612764358520508
2017-06-21,29.425031661987305
2017-06-22,29.535587310791016
2017-06-23,29.858917236328125
2017-06-26,30.086288452148438
2017-06-27,29.67743682861328
2017-06-28,29.41668701171875
2017-06-29,29.197664260864258
2017-06-30,29.231035232543945
2017-07-03,29.12464714050293
2017-07-05,28.957765579223633
2017-07-06,29.114213943481445
2017-07-07,29.304039001464844
2017-07-10,29.418766021728516
2017-07-11,29.360366821289062
2017-07-12,29.366626739501953
2017-07-13,29.32490348815918
2017-07-14,29.550189971923828
2017-07-17,29.406251907348633
2017-07-18,29.514724731445312
2017-07-19,29.579389572143555
2017-07-20,29.929838180541992
2017-07-21,30.115489959716797
2017-07-24,29.86099624633789
2017-07-25,29.852664947509766
2017-07-26,30.3491268157959
2017-07-27,30.173891067504883
2017-07-28,30.271947860717773
2017-07-31,30.474281311035156
2017-08-01,30.574419021606445
2017-08-02,30.60987663269043
2017-08-03,30.77675437927246
2017-08-04,30.611961364746094
2017-08-07,30.68288230895996
2017-08-08,30.737123489379883
2017-08-09,30.71417808532715
2017-08-10,30.81430435180664
2017-08-11,30.701658248901367
2017-08-14,30.885217666625977
2017-08-15,31.091732025146484
2017-08-16,31.285736083984375
2017-08-17,30.999954223632812
2017-08-18,31.27530860900879
2017-08-21,31.3837833404541
2017-08-22,31.465129852294922
2017-08-23,31.4195613861084
2017-08-24,31.35028076171875
2017-08-25,31.516159057617188
2017-08-28,31.679929733276367
2017-08-29,31.646331787109375
2017-08-30,31.625341415405273
2017-08-31,31.60224151611328
2017-09-01,31.52875328063965
2017-09-05,31.54974365234375
2017-09-06,31.12771224975586
2017-09-07,31.388072967529297
2017-09-08,31.129812240600586
2017-09-11,31.789113998413086
2017-09-12,31.312484741210938
2017-09-13,31.113027572631836
2017-09-14,31.400659561157227
2017-09-15,31.514047622680664
2017-09-18,31.138221740722656
2017-09-19,31.05841636657715
2017-09-20,30.810665130615234
2017-09-21,30.81905746459961
2017-09-22,30.730878829956055
2017-09-25,30.82746124267578
2017-09-26,31.012231826782227
2017-09-27,30.707782745361328
2017-09-28,30.863157272338867
2017-09-29,30.77076530456543
2017-10-02,30.810665130615234
2017-10-03,30.842151641845703
2017-10-04,31.194904327392578
2017-10-05,31.024831771850586
2017-10-06,30.96393394470215
2017-10-09,31.05422592163086
2017-10-10,31.29148292541504
2017-10-11,31.467859268188477
2017-10-12,31.642135620117188
2017-10-13,31.610645294189453
2017-10-16,31.81431770324707
2017-10-17,32.05575942993164
2017-10-18,32.02846908569336
2017-10-19,32.30773162841797
2017-10-20,32.368621826171875
2017-10-23,32.414817810058594
2017-10-24,32.38120651245117
2017-10-25,32.30562210083008
2017-10-26,32.206939697265625
2017-10-27,32.721370697021484
2017-10-30,32.62058639526367
2017-10-31,32.559688568115234
2017-11-01,32.2048454284668
2017-11-02,31.465763092041016
2017-11-03,32.05156326293945
2017-11-06,31.88568878173828
2017-11-07,32.64787292480469
2017-11-08,32.52819061279297
2017-11-09,32.59749221801758
2017-11-10,32.578590393066406
2017-11-13,32.91874313354492
2017-11-14,33.258880615234375
2017-11-15,33.040523529052734
2017-11-16,33.025814056396484
2017-11-17,32.763370513916016
2017-11-20,32.7381591796875
2017-11-21,32.79905700683594
2017-11-22,32.78910827636719
2017-11-24,32.9687385559082
2017-11-27,33.17367935180664
2017-11-28,33.340606689453125
2017-11-29,33.33638000488281
2017-11-30,33.393436431884766
2017-12-01,33.27300262451172
2017-12-04,32.95604705810547
2017-12-05,32.88631820678711
2017-12-06,33.3385009765625
2017-12-07,33.42301559448242
2017-12-08,33.602622985839844
2017-12-11,33.64910125732422
2017-12-12,33.188472747802734
2017-12-13,33.06169891357422
2017-12-14,33.38075637817383
2017-12-15,33.47583770751953
2017-12-18,33.036346435546875
2017-12-19,32.56092834472656
2017-12-20,32.463722229003906
2017-12-21,32.641212463378906
2017-12-22,32.653892517089844
2017-12-26,32.53978729248047
2017-12-27,32.81235885620117
2017-12-28,33.036346435546875
2017-12-29,33.00253677368164
2018-01-02,32.77010726928711
2018-01-03,32.074947357177734
2018-01-04,31.910131454467773
2018-01-05,32.05591583251953
2018-01-08,32.320045471191406
2018-01-09,32.08338928222656
2018-01-10,31.819272994995117
2018-01-11,31.80024528503418
2018-01-12,31.762224197387695
2018-01-16,31.80870819091797
2018-01-17,32.09183883666992
2018-01-18,31.85941505432129
2018-01-19,31.72841453552246
2018-01-22,31.698833465576172
2018-01-23,32.269325256347656
2018-01-24,31.874202728271484
2018-01-25,32.34751510620117
2018-01-26,33.31947708129883
2018-01-29,32.894771575927734
2018-01-30,32.77223587036133
2018-01-31,33.473724365234375
2018-02-01,33.03423309326172
2018-02-02,32.945472717285156
2018-02-05,32.6010627746582
2018-02-06,31.601634979248047
2018-02-07,31.291019439697266
2018-02-08,30.69938850402832
2018-02-09,31.293142318725586
2018-02-12,31.694604873657227
2018-02-13,31.920705795288086
2018-02-14,31.711502075195312
2018-02-15,32.63064956665039
2018-02-16,32.972957611083984
2018-02-20,32.4996452331543
2018-02-21,32.066490173339844
2018-02-22,32.182701110839844
2018-02-23,33.01732635498047
2018-02-26,32.91092300415039
2018-02-27,32.27887725830078
2018-02-28,32.37889862060547
2018-03-01,32.608734130859375
2018-03-02,32.527862548828125
2018-03-05,32.989662170410156
2018-03-06,32.615116119384766
2018-03-07,32.57042694091797
2018-03-08,32.838565826416016
2018-03-09,32.94496154785156
2018-03-12,32.8555908203125
2018-03-13,32.91517639160156
2018-03-14,33.62595748901367
2018-03-15,33.65362548828125
2018-03-16,34.27076721191406
2018-03-19,34.034549713134766
2018-03-20,34.13882827758789
2018-03-21,34.06647491455078
2018-03-22,34.45166778564453
2018-03-23,33.94091796875
2018-03-26,34.353759765625
2018-03-27,34.60062026977539
2018-03-28,34.53253173828125
2018-03-29,34.75809860229492
2018-04-02,34.553810119628906
2018-04-03,34.475059509277344
2018-04-04,34.5452880859375
2018-04-05,34.90068817138672
2018-04-06,34.63468933105469
2018-04-09,34.50272750854492
2018-04-10,34.4325065612793
2018-04-11,34.27076721191406
2018-04-12,33.85154342651367
2018-04-13,34.09626007080078
2018-04-16,34.50060272216797
2018-04-17,34.734703063964844
2018-04-18,34.6580810546875
2018-04-19,34.58999252319336
2018-04-20,34.217567443847656
