,MGM
2015-03-11,18.502962112426758
2015-03-12,18.62574577331543
2015-03-13,18.33295249938965
2015-03-16,18.56907844543457
2015-03-17,20.533658981323242
2015-03-18,21.270381927490234
2015-03-19,21.582063674926758
2015-03-20,21.36482810974121
2015-03-23,21.166479110717773
2015-03-24,20.854793548583984
2015-03-25,20.48642921447754
2015-03-26,20.203081130981445
2015-03-27,20.118074417114258
2015-03-30,20.08973503112793
2015-03-31,19.863059997558594
2015-04-01,19.721372604370117
2015-04-02,20.155855178833008
2015-04-06,20.155855178833008
2015-04-07,19.938617706298828
2015-04-08,20.39198112487793
2015-04-09,21.35538673400879
2015-04-10,21.2987117767334
2015-04-13,20.779237747192383
2015-04-14,20.55254364013672
2015-04-15,20.91145896911621
2015-04-16,20.73200798034668
2015-04-17,20.24085807800293
2015-04-20,20.618663787841797
2015-04-21,20.505325317382812
2015-04-22,20.807571411132812
2015-04-23,20.854793548583984
2015-04-24,20.779237747192383
2015-04-27,20.703670501708984
2015-04-28,21.1192569732666
2015-04-29,19.938617706298828
2015-04-30,19.976396560668945
2015-05-01,20.2125244140625
2015-05-04,20.08973503112793
2015-05-05,19.02243995666504
2015-05-06,18.49351692199707
2015-05-07,18.65407943725586
2015-05-08,18.824094772338867
2015-05-11,18.27627944946289
2015-05-12,18.059040069580078
2015-05-13,18.285724639892578
2015-05-14,18.247941970825195
2015-05-15,18.389623641967773
2015-05-18,18.587970733642578
2015-05-19,18.616302490234375
2015-05-20,18.956321716308594
2015-05-21,19.079113006591797
2015-05-22,19.37191390991211
2015-05-26,18.76742172241211
2015-05-27,18.805204391479492
2015-05-28,19.069665908813477
2015-05-29,18.93743324279785
2015-06-01,18.49351692199707
2015-06-02,18.672975540161133
2015-06-03,18.616302490234375
2015-06-04,19.154672622680664
2015-06-05,19.154672622680664
2015-06-08,18.10626220703125
2015-06-09,18.27627944946289
2015-06-10,18.446287155151367
2015-06-11,18.72020149230957
2015-06-12,18.351844787597656
2015-06-15,18.16293716430664
2015-06-16,18.030702590942383
2015-06-17,18.342391967773438
2015-06-18,18.41795539855957
2015-06-19,18.41795539855957
2015-06-22,18.030702590942383
2015-06-23,18.30460548400879
2015-06-24,17.596223831176758
2015-06-25,17.605674743652344
2015-06-26,17.360103607177734
2015-06-29,16.604490280151367
2015-06-30,17.237316131591797
2015-07-01,17.520673751831055
2015-07-02,17.520673751831055
2015-07-06,17.256206512451172
2015-07-07,17.9929256439209
2015-07-08,16.595048904418945
2015-07-09,16.850065231323242
2015-07-10,17.142864227294922
2015-07-13,17.80402183532715
2015-07-14,17.870141983032227
2015-07-15,17.511226654052734
2015-07-16,17.652904510498047
2015-07-17,17.426219940185547
2015-07-20,17.4356689453125
2015-07-21,17.454553604125977
2015-07-22,17.492334365844727
2015-07-23,17.643455505371094
2015-07-24,17.105085372924805
2015-07-27,16.708391189575195
2015-07-28,17.01063346862793
2015-07-29,17.208980560302734
2015-07-30,18.559627532958984
2015-07-31,18.531295776367188
2015-08-03,18.748537063598633
2015-08-04,20.543102264404297
2015-08-05,21.1192569732666
2015-08-06,20.769784927368164
2015-08-07,20.9681339263916
2015-08-10,21.345935821533203
2015-08-11,20.949243545532227
2015-08-12,20.845348358154297
2015-08-13,21.015361785888672
2015-08-14,21.232595443725586
2015-08-17,21.383716583251953
2015-08-18,21.232595443725586
2015-08-19,20.845348358154297
2015-08-20,20.099184036254883
2015-08-21,19.447471618652344
2015-08-24,18.45573616027832
2015-08-25,18.14405059814453
2015-08-26,18.521852493286133
2015-08-27,19.40024757385254
2015-08-28,19.683595657348633
2015-08-31,19.296350479125977
2015-09-01,18.76742172241211
2015-09-02,19.135786056518555
2015-09-03,19.353023529052734
2015-09-04,19.343576431274414
2015-09-08,20.278635025024414
2015-09-09,19.94806480407715
2015-09-10,19.570255279541016
2015-09-11,19.796939849853516
2015-09-14,19.834720611572266
2015-09-15,19.45691680908203
2015-09-16,20.01418113708496
2015-09-17,19.796939849853516
2015-09-18,19.513587951660156
2015-09-21,19.26801300048828
2015-09-22,18.54074478149414
2015-09-23,18.285724639892578
2015-09-24,18.46518325805664
2015-09-25,18.66352653503418
2015-09-28,17.558446884155273
2015-09-29,16.774503707885742
2015-09-30,17.426219940185547
2015-10-01,17.63401222229004
2015-10-02,18.691869735717773
2015-10-05,19.173559188842773
2015-10-06,19.305795669555664
2015-10-07,19.570255279541016
2015-10-08,19.96695327758789
2015-10-09,20.051956176757812
2015-10-12,19.910282135009766
2015-10-13,19.95750617980957
2015-10-14,20.042512893676758
2015-10-15,20.42975616455078
2015-10-16,20.35420036315918
2015-10-19,19.834720611572266
2015-10-20,19.806386947631836
2015-10-21,19.135786056518555
2015-10-22,19.334131240844727
2015-10-23,20.10862922668457
2015-10-26,20.495880126953125
2015-10-27,19.77804946899414
2015-10-28,20.55254364013672
2015-10-29,21.53483772277832
2015-10-30,21.9031982421875
2015-11-02,22.46046257019043
2015-11-03,22.80048179626465
2015-11-04,22.696590423583984
2015-11-05,22.583250045776367
2015-11-06,22.517127990722656
2015-11-09,22.025981903076172
2015-11-10,22.129878997802734
2015-11-11,22.007095336914062
2015-11-12,21.53483772277832
2015-11-13,21.26093292236328
2015-11-16,21.3742733001709
2015-11-17,21.015361785888672
2015-11-18,21.45928192138672
2015-11-19,21.279823303222656
2015-11-20,21.213703155517578
2015-11-23,21.412052154541016
2015-11-24,21.685964584350586
2015-11-25,21.648176193237305
2015-11-27,21.506505966186523
2015-11-30,21.47817039489746
2015-12-01,21.98820686340332
2015-12-02,22.129878997802734
2015-12-03,21.1475887298584
2015-12-04,21.3742733001709
2015-12-07,21.08147621154785
2015-12-08,20.694225311279297
2015-12-09,20.835901260375977
2015-12-10,20.835901260375977
2015-12-11,19.88195037841797
2015-12-14,19.65526580810547
2015-12-15,19.976396560668945
2015-12-16,20.854793548583984
2015-12-17,20.25975227355957
2015-12-18,19.99528694152832
2015-12-21,20.420318603515625
2015-12-22,20.533658981323242
2015-12-23,21.25148582458496
2015-12-24,21.26093292236328
2015-12-28,21.3742733001709
2015-12-29,21.667076110839844
2015-12-30,21.270381927490234
2015-12-31,21.45928192138672
2016-01-04,21.015361785888672
2016-01-05,21.487613677978516
2016-01-06,21.1475887298584
2016-01-07,19.475805282592773
2016-01-08,19.353023529052734
2016-01-11,19.674156188964844
2016-01-12,19.95750617980957
2016-01-13,18.90910530090332
2016-01-14,19.14522933959961
2016-01-15,18.757978439331055
2016-01-19,18.54074478149414
2016-01-20,18.04960060119629
2016-01-21,17.964588165283203
2016-01-22,18.26683235168457
2016-01-25,17.841806411743164
2016-01-26,18.04960060119629
