,EMR
2015-04-06,43.62338638305664
2015-04-07,43.225337982177734
2015-04-08,43.43201446533203
2015-04-09,43.416709899902344
2015-04-10,43.5162239074707
2015-04-13,44.70267868041992
2015-04-14,44.64910125732422
2015-04-15,45.28441619873047
2015-04-16,45.09305953979492
2015-04-17,44.72563934326172
2015-04-20,44.93231964111328
2015-04-21,44.56489181518555
2015-04-22,44.51131057739258
2015-04-23,44.55724334716797
2015-04-24,44.128578186035156
2015-04-27,44.74861145019531
2015-04-28,44.901695251464844
2015-04-29,45.23085403442383
2015-04-30,45.031822204589844
2015-05-01,45.4145622253418
2015-05-04,45.53701400756836
2015-05-05,44.70267868041992
2015-05-06,44.56489181518555
2015-05-07,44.4730339050293
2015-05-08,45.00120162963867
2015-05-11,45.391578674316406
2015-05-12,46.065185546875
2015-05-13,46.55122756958008
2015-05-14,46.69779586791992
2015-05-15,46.435489654541016
2015-05-18,46.44321060180664
2015-05-19,46.21176528930664
2015-05-20,46.38920974731445
2015-05-21,47.615867614746094
2015-05-22,47.66215896606445
2015-05-26,46.929256439208984
2015-05-27,47.021827697753906
2015-05-28,47.075836181640625
2015-05-29,46.528079986572266
2015-06-01,46.47407913208008
2015-06-02,46.52036666870117
2015-06-03,46.55122756958008
2015-06-04,45.45572280883789
2015-06-05,45.6794548034668
2015-06-08,45.610008239746094
2015-06-09,45.65630340576172
2015-06-10,46.111473083496094
2015-06-11,46.39692687988281
2015-06-12,46.00346374511719
2015-06-15,45.285987854003906
2015-06-16,45.21656036376953
2015-06-17,45.01597213745117
2015-06-18,45.32456970214844
2015-06-19,44.83081817626953
2015-06-22,44.94654083251953
2015-06-23,44.65337371826172
2015-06-24,44.35250473022461
2015-06-25,43.68132019042969
2015-06-26,43.65045166015625
2015-06-29,42.86353302001953
2015-06-30,42.763248443603516
2015-07-01,42.77867889404297
2015-07-02,43.094974517822266
2015-07-06,42.6320915222168
2015-07-07,42.4700813293457
2015-07-08,41.64459991455078
2015-07-09,41.47486114501953
2015-07-10,41.52887725830078
2015-07-13,41.89146423339844
2015-07-14,41.81431579589844
2015-07-15,41.25885772705078
2015-07-16,41.17399978637695
2015-07-17,40.57224655151367
2015-07-20,40.68795394897461
2015-07-21,40.225067138671875
2015-07-22,39.93191146850586
2015-07-23,39.74675750732422
2015-07-24,39.09870147705078
2015-07-27,38.92898178100586
2015-07-28,39.96276092529297
2015-07-29,40.27906799316406
2015-07-30,40.10163497924805
2015-07-31,39.9241943359375
2015-08-03,39.60016632080078
2015-08-04,38.296356201171875
2015-08-05,38.504669189453125
2015-08-06,38.37351989746094
2015-08-07,37.949195861816406
2015-08-10,38.589534759521484
2015-08-11,37.74860763549805
2015-08-12,38.231563568115234
2015-08-13,38.4886360168457
2015-08-14,38.63662338256836
2015-08-17,39.21305847167969
2015-08-18,39.033905029296875
2015-08-19,38.73789978027344
2015-08-20,38.22378158569336
2015-08-21,37.35913848876953
2015-08-24,36.11279296875
2015-08-25,35.17803192138672
2015-08-26,36.1517448425293
2015-08-27,37.109867095947266
2015-08-28,37.42924118041992
2015-08-31,37.172176361083984
2015-09-01,36.04268264770508
2015-09-02,36.44773864746094
2015-09-03,36.16731643676758
2015-09-04,35.692138671875
2015-09-08,36.494483947753906
2015-09-09,36.23741149902344
2015-09-10,36.12057876586914
2015-09-11,35.863521575927734
2015-09-14,35.458457946777344
2015-09-15,36.081626892089844
2015-09-16,36.65806579589844
2015-09-17,36.494483947753906
2015-09-18,35.13908386230469
2015-09-21,35.14686965942383
2015-09-22,34.780757904052734
2015-09-23,34.01737976074219
2015-09-24,34.00958251953125
2015-09-25,34.10306167602539
2015-09-28,33.52663803100586
2015-09-29,33.853782653808594
2015-09-30,34.40685272216797
2015-10-01,33.3240966796875
2015-10-02,34.42243576049805
2015-10-05,35.84794616699219
2015-10-06,35.9881591796875
2015-10-07,36.105003356933594
2015-10-08,37.01639175415039
2015-10-09,36.72817611694336
2015-10-12,36.57238006591797
2015-10-13,36.21405792236328
2015-10-14,36.04268264770508
2015-10-15,36.47111511230469
2015-10-16,35.263729095458984
2015-10-19,35.427303314208984
2015-10-20,35.925838470458984
2015-10-21,36.05826187133789
2015-10-22,37.218929290771484
2015-10-23,37.530517578125
2015-10-26,37.39807891845703
2015-10-27,36.525638580322266
2015-10-28,36.930694580078125
2015-10-29,36.75154495239258
2015-10-30,36.79047775268555
2015-11-02,37.66292190551758
2015-11-03,38.667781829833984
2015-11-04,38.69895935058594
2015-11-05,38.28608703613281
2015-11-06,38.34842300415039
2015-11-09,37.639564514160156
2015-11-10,37.59627914428711
2015-11-11,37.73789596557617
2015-11-12,37.171478271484375
2015-11-13,37.51762771606445
2015-11-16,38.43018341064453
2015-11-17,38.29646301269531
2015-11-18,39.3427619934082
2015-11-19,39.445030212402344
2015-11-20,39.46076583862305
2015-11-23,39.35063552856445
2015-11-24,39.389957427978516
2015-11-25,39.523704528808594
2015-11-27,39.56303024291992
2015-11-30,39.33487319946289
2015-12-01,39.035945892333984
2015-12-02,38.47739028930664
2015-12-03,38.21778106689453
2015-12-04,38.68193817138672
2015-12-07,38.16270446777344
2015-12-08,37.1950798034668
2015-12-09,37.08494186401367
2015-12-10,36.95120620727539
2015-12-11,35.77902603149414
2015-12-14,35.39353942871094
2015-12-15,35.5744743347168
2015-12-16,36.26677703857422
2015-12-17,35.401405334472656
2015-12-18,35.078857421875
2015-12-21,36.09369659423828
2015-12-22,36.856781005859375
2015-12-23,38.02111053466797
2015-12-24,37.96603775024414
2015-12-28,37.96603775024414
2015-12-29,38.1469841003418
2015-12-30,38.178443908691406
2015-12-31,37.62775421142578
2016-01-04,37.21080017089844
2016-01-05,36.96693420410156
2016-01-06,36.542110443115234
2016-01-07,35.094600677490234
2016-01-08,34.69337463378906
2016-01-11,34.457366943359375
2016-01-12,34.78777313232422
2016-01-13,34.03254318237305
2016-01-14,34.4809684753418
2016-01-15,33.89881896972656
2016-01-19,33.938148498535156
2016-01-20,33.5447998046875
2016-01-21,33.78080749511719
2016-01-22,33.96173858642578
2016-01-25,33.26945495605469
2016-01-26,33.90667724609375
2016-01-27,34.126949310302734
2016-01-28,35.08671569824219
2016-01-29,36.17237854003906
2016-02-01,35.79475402832031
2016-02-02,36.062225341796875
2016-02-03,36.25890350341797
2016-02-04,36.87252426147461
2016-02-05,36.90399169921875
2016-02-08,37.021995544433594
2016-02-09,36.90399169921875
2016-02-10,36.37548828125
2016-02-11,36.105281829833984
2016-02-12,36.57416915893555
2016-02-16,37.05101013183594
2016-02-17,37.957027435302734
2016-02-18,38.417999267578125
2016-02-19,38.195465087890625
2016-02-22,39.16504669189453
2016-02-23,38.513362884521484
2016-02-24,38.43387985229492
2016-02-25,38.64846420288086
2016-02-26,39.2445182800293
2016-02-29,38.80740737915039
2016-03-01,39.713417053222656
2016-03-02,40.063106536865234
2016-03-03,40.365108489990234
2016-03-04,40.7386474609375
2016-03-07,41.255218505859375
2016-03-08,40.31741714477539
2016-03-09,39.78494644165039
2016-03-10,40.17436599731445
2016-03-11,40.7386474609375
2016-03-14,40.72275161743164
2016-03-15,40.365108489990234
2016-03-16,40.88964080810547
2016-03-17,43.50434875488281
2016-03-18,43.424888610839844
2016-03-21,43.703041076660156
2016-03-22,43.96531677246094
2016-03-23,43.39309310913086
2016-03-24,43.226200103759766
2016-03-28,43.17851257324219
2016-03-29,43.27387237548828
2016-03-30,43.36130142211914
2016-03-31,43.21824645996094
2016-04-01,43.512298583984375
2016-04-04,43.003665924072266
2016-04-05,42.52682113647461
2016-04-06,42.296348571777344
2016-04-07,42.01817321777344
2016-04-08,42.78909683227539
2016-04-11,42.74140548706055
2016-04-12,43.337467193603516
2016-04-13,44.08451461791992
2016-04-14,43.7666130065918
2016-04-15,43.96531677246094
2016-04-18,43.88582992553711
2016-04-19,44.227577209472656
2016-04-20,43.7666130065918
2016-04-21,43.84608840942383
2016-04-22,44.08451461791992
2016-04-25,43.957366943359375
2016-04-26,44.59315872192383
2016-04-27,44.73621368408203
2016-04-28,43.72687911987305
2016-04-29,43.41694259643555
2016-05-02,43.87788009643555
2016-05-03,43.44873046875
2016-05-04,41.9466552734375
2016-05-05,42.10560989379883
2016-05-06,42.36787796020508
2016-05-09,41.819496154785156
2016-05-10,42.51887130737305
2016-05-11,42.386566162109375
2016-05-12,42.426658630371094
2016-05-13,41.544593811035156
2016-05-16,42.346466064453125
2016-05-17,41.97761535644531
2016-05-18,40.734710693359375
2016-05-19,40.20549392700195
2016-05-20,40.614437103271484
2016-05-23,40.64652633666992
2016-05-24,41.03140640258789
2016-05-25,41.769142150878906
2016-05-26,41.7130012512207
2016-05-27,41.85733413696289
2016-05-31,41.7130012512207
2016-06-01,41.82525634765625
2016-06-02,41.889408111572266
2016-06-03,41.93751525878906
2016-06-06,42.88371276855469
2016-06-07,42.92381286621094
2016-06-08,43.15635299682617
2016-06-09,42.971923828125
2016-06-10,42.282310485839844
2016-06-13,41.4002685546875
2016-06-14,41.7130012512207
2016-06-15,41.664878845214844
2016-06-16,41.79318618774414
2016-06-17,42.04978942871094
2016-06-20,42.78749084472656
2016-06-21,42.61911392211914
2016-06-22,42.17005157470703
2016-06-23,43.036067962646484
2016-06-24,40.75878143310547
2016-06-27,39.47580337524414
2016-06-28,39.876731872558594
2016-06-29,40.622459411621094
2016-06-30,41.82525634765625
2016-07-01,41.85733413696289
2016-07-05,40.93518829345703
2016-07-06,41.432334899902344
2016-07-07,41.99364471435547
2016-07-08,42.851646423339844
2016-07-11,43.21247863769531
2016-07-12,44.1265983581543
2016-07-13,44.286983489990234
2016-07-14,44.94450759887695
2016-07-15,45.088844299316406
2016-07-18,45.05677032470703
2016-07-19,45.17704391479492
2016-07-20,45.04875564575195
2016-07-21,44.49546432495117
2016-07-22,44.75205612182617
2016-07-25,44.5916862487793
2016-07-26,45.04875564575195
2016-07-27,44.93649673461914
2016-07-28,44.76810836791992
2016-07-29,44.8242301940918
2016-08-01,44.728004455566406
2016-08-02,42.52287673950195
2016-08-03,42.426658630371094
2016-08-04,42.52287673950195
2016-08-05,43.13229751586914
2016-08-08,43.54926300048828
2016-08-09,43.5653076171875
2016-08-10,43.22959518432617
2016-08-11,43.70686340332031
2016-08-12,43.65834045410156
2016-08-15,44.25695037841797
2016-08-16,44.1436882019043
2016-08-17,44.4106559753418
2016-08-18,44.224578857421875
2016-08-19,42.85748291015625
2016-08-22,42.80894470214844
2016-08-23,43.666412353515625
2016-08-24,43.5936164855957
2016-08-25,43.75539779663086
2016-08-26,43.46418762207031
2016-08-29,43.46418762207031
2016-08-30,43.253868103027344
2016-08-31,42.61481475830078
2016-09-01,42.5986328125
2016-09-02,42.80084991455078
2016-09-06,42.51773452758789
2016-09-07,42.70379638671875
2016-09-08,42.728057861328125
2016-09-09,41.14253234863281
2016-09-12,42.13753128051758
2016-09-13,41.4256591796875
2016-09-14,41.49040222167969
2016-09-15,41.724971771240234
2016-09-16,41.32859802246094
2016-09-19,41.409481048583984
2016-09-20,41.43375778198242
2016-09-21,41.87867736816406
2016-09-22,42.71187973022461
2016-09-23,42.00001525878906
2016-09-26,41.6036376953125
2016-09-27,41.91912078857422
2016-09-28,42.62289810180664
2016-09-29,42.88983917236328
2016-09-30,44.09516525268555
2016-10-03,43.520816802978516
2016-10-04,43.15678405761719
2016-10-05,43.43183517456055
2016-10-06,43.189144134521484
2016-10-07,42.63098907470703
2016-10-10,41.87867736816406
2016-10-11,41.08591079711914
2016-10-12,40.608646392822266
2016-10-13,40.608646392822266
2016-10-14,40.34978103637695
2016-10-17,40.19609069824219
2016-10-18,40.34978103637695
2016-10-19,40.374053955078125
2016-10-20,40.56819152832031
2016-10-21,40.53583526611328
2016-10-24,40.6976203918457
2016-10-25,40.53583526611328
2016-10-26,40.80278396606445
2016-10-27,40.31740951538086
2016-10-28,40.519649505615234
2016-10-31,40.99693298339844
2016-11-01,41.255794525146484
2016-11-02,40.47921371459961
2016-11-03,40.31740951538086
2016-11-04,39.969581604003906
2016-11-07,40.7623405456543
2016-11-08,41.92207336425781
2016-11-09,43.60451889038086
2016-11-10,45.53196334838867
2016-11-11,45.3277702331543
2016-11-14,45.33594512939453
2016-11-15,45.55647277832031
2016-11-16,44.894935607910156
2016-11-17,44.674415588378906
2016-11-18,44.26606369018555
2016-11-21,44.51923370361328
2016-11-22,44.38856887817383
2016-11-23,44.968421936035156
2016-11-25,45.115440368652344
2016-11-28,44.45391082763672
2016-11-29,44.42940139770508
2016-11-30,46.09550094604492
2016-12-01,46.365013122558594
2016-12-02,46.02199172973633
2016-12-05,46.49570083618164
2016-12-06,46.20166778564453
2016-12-07,47.58192825317383
2016-12-08,47.042877197265625
2016-12-09,46.95305252075195
2016-12-12,46.626365661621094
2016-12-13,46.365013122558594
2016-12-14,45.95665740966797
2016-12-15,45.88315200805664
2016-12-16,45.51563262939453
2016-12-19,45.98932647705078
2016-12-20,46.80603790283203
2016-12-21,46.487525939941406
2016-12-22,46.299678802490234
2016-12-23,46.38951873779297
2016-12-27,46.69170379638672
2016-12-28,45.98115158081055
2016-12-29,45.89948272705078
2016-12-30,45.53196334838867
2017-01-03,46.51201629638672
2017-01-04,46.23434066772461
2017-01-05,45.850486755371094
2017-01-06,46.06282424926758
2017-01-09,45.89131546020508
2017-01-10,46.299678802490234
2017-01-11,47.01838684082031
2017-01-12,46.936710357666016
2017-01-13,46.65087127685547
2017-01-17,45.98932647705078
2017-01-18,46.7325553894043
2017-01-19,47.72076416015625
2017-01-20,48.047462463378906
2017-01-23,47.60643005371094
2017-01-24,48.2761344909668
2017-01-25,49.21535110473633
2017-01-26,49.06835174560547
2017-01-27,49.11735916137695
2017-01-30,48.30064010620117
2017-01-31,47.90861892700195
2017-02-01,48.00660705566406
2017-02-02,48.088294982910156
2017-02-03,48.6273307800293
2017-02-06,48.888675689697266
2017-02-07,51.077476501464844
2017-02-08,50.97130584716797
2017-02-09,51.216312408447266
2017-02-10,51.66550827026367
2017-02-13,52.39238739013672
2017-02-14,52.38422393798828
2017-02-15,52.44181823730469
2017-02-16,51.75883865356445
2017-02-17,50.9277229309082
2017-02-21,51.15813064575195
2017-02-22,50.87013244628906
2017-02-23,49.87445831298828
2017-02-24,49.76748275756836
2017-02-27,49.72633743286133
2017-02-28,49.454776763916016
2017-03-01,50.09662628173828
2017-03-02,49.62759780883789
2017-03-03,49.676971435546875
2017-03-06,49.64405822753906
2017-03-07,49.553531646728516
2017-03-08,49.19969177246094
2017-03-09,48.7800178527832
2017-03-10,48.97751998901367
2017-03-13,49.47947692871094
2017-03-14,48.524932861328125
2017-03-15,49.59467697143555
2017-03-16,49.5617561340332
2017-03-17,49.8662223815918
2017-03-20,49.454776763916016
2017-03-21,48.51670455932617
2017-03-22,48.64835739135742
2017-03-23,48.54140090942383
2017-03-24,48.19578552246094
2017-03-27,48.0805778503418
2017-03-28,48.91169357299805
2017-03-29,49.002201080322266
2017-03-30,49.05157470703125
2017-03-31,49.257293701171875
2017-04-03,49.22438049316406
2017-04-04,49.13386154174805
2017-04-05,49.010433197021484
2017-04-06,49.117401123046875
2017-04-07,48.84585952758789
2017-04-10,49.05979919433594
2017-04-11,49.15031433105469
2017-04-12,48.07236099243164
2017-04-13,47.61977005004883
2017-04-17,48.055908203125
2017-04-18,48.06412124633789
2017-04-19,47.8995475769043
2017-04-20,48.68949890136719
2017-04-21,48.549625396728516
2017-04-24,49.257293701171875
2017-04-25,50.37641143798828
2017-04-26,50.37641143798828
2017-04-27,50.055484771728516
2017-04-28,49.60289764404297
2017-05-01,49.676971435546875
2017-05-02,48.681278228759766
2017-05-03,48.771793365478516
2017-05-04,47.866634368896484
2017-05-05,48.500240325927734
2017-05-08,48.23692321777344
2017-05-09,48.42619323730469
2017-05-10,48.890777587890625
2017-05-11,48.25196075439453
2017-05-12,47.65461730957031
2017-05-15,48.401302337646484
2017-05-16,48.617000579833984
2017-05-17,48.11092758178711
2017-05-18,48.492549896240234
2017-05-19,49.28071594238281
2017-05-22,49.33049774169922
2017-05-23,49.14798355102539
2017-05-24,49.58768844604492
2017-05-25,49.15628433227539
2017-05-26,48.882484436035156
2017-05-30,48.907371520996094
2017-05-31,49.04841232299805
2017-06-01,49.15628433227539
2017-06-02,49.2309455871582
2017-06-05,49.00693130493164
2017-06-06,48.658485412597656
2017-06-07,47.803958892822266
2017-06-08,49.48813247680664
2017-06-09,50.3675537109375
2017-06-12,50.5666618347168
2017-06-13,50.47541046142578
2017-06-14,49.77021408081055
2017-06-15,49.99421691894531
2017-06-16,50.3426628112793
2017-06-19,50.92340087890625
2017-06-20,49.96933364868164
2017-06-21,48.65019607543945
2017-06-22,48.724853515625
2017-06-23,49.015235900878906
2017-06-26,48.94056701660156
2017-06-27,48.65019607543945
2017-06-28,48.99863815307617
2017-06-29,48.43449401855469
2017-06-30,49.4632453918457
2017-07-03,49.98591613769531
2017-07-05,49.2143440246582
2017-07-06,49.09818649291992
2017-07-07,49.338783264160156
2017-07-10,49.562801361083984
2017-07-11,49.629173278808594
2017-07-12,49.82828903198242
2017-07-13,49.620872497558594
2017-07-14,49.92784118652344
2017-07-17,50.077178955078125
2017-07-18,49.63747024536133
2017-07-19,50.276283264160156
2017-07-20,50.02739715576172
2017-07-21,49.811683654785156
2017-07-24,49.80339431762695
2017-07-25,50.13524627685547
2017-07-26,49.612579345703125
2017-07-27,49.70383071899414
2017-07-28,49.388572692871094
2017-07-31,49.4549446105957
2017-08-01,49.74531173706055
2017-08-02,50.599853515625
2017-08-03,50.3426628112793
