,CAT
2017-09-18,104.9126205444336
2017-09-19,105.68360137939453
2017-09-20,105.77676391601562
2017-09-21,105.72593688964844
2017-09-22,105.42097473144531
2017-09-25,105.3277587890625
2017-09-26,105.48871612548828
2017-09-27,105.49720001220703
2017-09-28,106.09872436523438
2017-09-29,105.65817260742188
2017-10-02,105.66663360595703
2017-10-03,106.33595275878906
2017-10-04,107.37803649902344
2017-10-05,107.0899887084961
2017-10-06,107.53900909423828
2017-10-09,107.4966812133789
2017-10-10,108.60652923583984
2017-10-11,108.95390319824219
2017-10-12,110.13153839111328
2017-10-13,110.7415771484375
2017-10-16,111.38543701171875
2017-10-17,110.59754943847656
2017-10-18,111.23295593261719
2017-10-19,111.4532241821289
2017-10-20,111.95608520507812
2017-10-23,112.22880554199219
2017-10-24,117.81982421875
2017-10-25,116.62657928466797
2017-10-26,116.71183013916016
2017-10-27,117.45329284667969
2017-10-30,116.32831573486328
2017-10-31,115.7402114868164
2017-11-01,116.1578369140625
2017-11-02,116.31126403808594
2017-11-03,116.44761657714844
2017-11-06,117.36808013916016
2017-11-07,118.30558776855469
2017-11-08,117.01012420654297
2017-11-09,115.3481674194336
2017-11-10,116.31976318359375
2017-11-13,116.36238098144531
2017-11-14,117.22319030761719
2017-11-15,114.29134368896484
2017-11-16,116.21747589111328
2017-11-17,116.021484375
2017-11-20,116.68624114990234
2017-11-21,117.27434539794922
2017-11-22,117.6237564086914
2017-11-24,117.0953140258789
2017-11-27,116.92491149902344
2017-11-28,118.45903015136719
2017-11-29,117.6664047241211
2017-11-30,120.2999038696289
2017-12-01,120.61526489257812
2017-12-04,120.59825897216797
2017-12-05,119.43914031982422
2017-12-06,119.6095962524414
2017-12-07,121.78292083740234
2017-12-08,122.60964965820312
2017-12-11,122.53294372558594
2017-12-12,122.2346420288086
2017-12-13,126.6238784790039
2017-12-14,124.6721420288086
2017-12-15,125.02156066894531
2017-12-18,127.64663696289062
2017-12-19,128.61825561523438
2017-12-20,129.99041748046875
2017-12-21,131.79727172851562
2017-12-22,132.74325561523438
2017-12-26,133.3313751220703
2017-12-27,134.25186157226562
2017-12-28,135.01890563964844
2017-12-29,134.30299377441406
2018-01-02,133.84275817871094
2018-01-03,134.04727172851562
2018-01-04,135.88827514648438
2018-01-05,138.0360107421875
2018-01-08,141.5047607421875
2018-01-09,141.8456573486328
2018-01-10,141.36839294433594
2018-01-11,144.20652770996094
2018-01-12,145.14401245117188
2018-01-16,144.30023193359375
2018-01-17,143.6099090576172
2018-01-18,143.8911895751953
2018-01-19,145.91189575195312
2018-01-22,146.32284545898438
2018-01-23,145.07273864746094
2018-01-24,144.13949584960938
2018-01-25,145.02139282226562
2018-01-26,143.0435028076172
2018-01-29,139.20755004882812
2018-01-30,140.2178955078125
2018-01-31,139.37876892089844
2018-02-01,138.91644287109375
2018-02-02,134.84925842285156
2018-02-05,129.3607635498047
2018-02-06,133.924560546875
2018-02-07,132.15213012695312
2018-02-08,125.00249481201172
2018-02-09,127.75963592529297
2018-02-12,130.3968048095703
2018-02-13,131.83531188964844
2018-02-14,135.33729553222656
2018-02-15,136.98129272460938
2018-02-16,133.82176208496094
2018-02-20,133.19674682617188
2018-02-21,132.91416931152344
2018-02-22,136.0223388671875
2018-02-23,139.06199645996094
2018-02-26,140.157958984375
2018-02-27,138.0773162841797
2018-02-28,132.40045166015625
2018-03-01,128.63296508789062
2018-03-02,125.33650970458984
2018-03-05,129.39505004882812
2018-03-06,131.64695739746094
2018-03-07,129.7289276123047
2018-03-08,131.5098876953125
2018-03-09,135.5
2018-03-12,132.28909301757812
2018-03-13,131.59561157226562
2018-03-14,130.6108856201172
2018-03-15,132.34909057617188
2018-03-16,133.9673614501953
2018-03-19,130.27696228027344
2018-03-20,131.912353515625
2018-03-21,133.40225219726562
2018-03-22,125.78170013427734
2018-03-23,123.54685974121094
2018-03-26,127.74249267578125
2018-03-27,125.85880279541016
2018-03-28,124.29182434082031
2018-03-29,126.19270324707031
2018-04-02,123.20442199707031
2018-04-03,124.20622253417969
2018-04-04,124.3089370727539
2018-04-05,126.83486938476562
2018-04-06,122.43379211425781
2018-04-09,122.51087188720703
2018-04-10,126.80061340332031
2018-04-11,125.68748474121094
2018-04-12,128.555908203125
2018-04-13,128.63296508789062
2018-04-16,130.26837158203125
2018-04-17,131.27017211914062
2018-04-18,133.53065490722656
2018-04-19,133.31658935546875
2018-04-20,131.8794708251953
2018-04-23,132.5162811279297
2018-04-24,124.29802703857422
2018-04-25,124.94345092773438
2018-04-26,125.90727996826172
2018-04-27,124.53898620605469
2018-04-30,124.22920227050781
2018-05-01,124.28079223632812
2018-05-02,123.79890441894531
2018-05-03,123.73006439208984
2018-05-04,125.95887756347656
2018-05-07,128.9278106689453
2018-05-08,129.0224609375
2018-05-09,131.32870483398438
2018-05-10,132.49908447265625
2018-05-11,133.26495361328125
2018-05-14,133.62640380859375
2018-05-15,131.3115234375
2018-05-16,132.35281372070312
2018-05-17,132.2581787109375
2018-05-18,133.99642944335938
2018-05-21,136.75885009765625
2018-05-22,134.4180908203125
2018-05-23,135.7433624267578
2018-05-24,135.70892333984375
2018-05-25,134.11691284179688
2018-05-29,132.19786071777344
2018-05-30,133.78126525878906
2018-05-31,130.72634887695312
2018-06-01,132.11184692382812
2018-06-04,131.23410034179688
2018-06-05,131.67291259765625
2018-06-06,134.68487548828125
2018-06-07,134.4955596923828
2018-06-08,133.66082763671875
2018-06-11,134.50416564941406
2018-06-12,135.52822875976562
2018-06-13,133.13589477539062
2018-06-14,131.78482055664062
2018-06-15,129.09991455078125
2018-06-18,127.94673919677734
2018-06-19,123.31698608398438
2018-06-20,123.17072296142578
2018-06-21,120.07270812988281
2018-06-22,120.42557525634766
2018-06-25,117.53409576416016
2018-06-26,116.63912200927734
2018-06-27,115.83879852294922
2018-06-28,117.060791015625
2018-06-29,116.75099182128906
2018-07-02,117.2845230102539
2018-07-03,115.16754913330078
2018-07-05,116.8714828491211
2018-07-06,116.52728271484375
2018-07-09,121.31190490722656
2018-07-10,121.55287170410156
2018-07-11,117.68897247314453
2018-07-12,119.97806549072266
2018-07-13,121.1225814819336
2018-07-16,118.82491302490234
2018-07-17,119.57357788085938
2018-07-18,121.4410171508789
2018-07-19,120.71369934082031
2018-07-20,118.46253967285156
2018-07-23,117.9949951171875
2018-07-24,119.45823669433594
2018-07-25,121.63145446777344
2018-07-26,123.4497299194336
2018-07-27,123.43241882324219
2018-07-30,120.99942016601562
2018-07-31,124.5060043334961
2018-08-01,119.95173645019531
2018-08-02,119.49286651611328
2018-08-03,119.9258041381836
2018-08-06,120.7656478881836
2018-08-07,123.27657318115234
2018-08-08,120.9648208618164
2018-08-09,119.93447875976562
2018-08-10,117.68330383300781
2018-08-13,116.90406036376953
2018-08-14,116.81745910644531
2018-08-15,114.30658721923828
2018-08-16,117.9776840209961
2018-08-17,120.64442443847656
2018-08-20,120.06432342529297
2018-08-21,121.20722961425781
2018-08-22,120.89554595947266
2018-08-23,118.43656921386719
2018-08-24,119.66606903076172
2018-08-27,122.9821548461914
2018-08-28,122.94750213623047
2018-08-29,122.82632446289062
2018-08-30,120.40200805664062
2018-08-31,120.22019958496094
2018-09-04,119.69206237792969
2018-09-05,121.72669219970703
2018-09-06,122.57522583007812
2018-09-07,122.3587875366211
2018-09-10,122.9908447265625
2018-09-11,122.97348022460938
2018-09-12,124.92163848876953
2018-09-13,126.01256561279297
2018-09-14,125.45842742919922
2018-09-17,126.6013412475586
2018-09-18,129.0689697265625
2018-09-19,132.2638397216797
2018-09-20,135.06918334960938
2018-09-21,135.3981475830078
2018-09-24,133.3374786376953
2018-09-25,133.41542053222656
2018-09-26,132.61886596679688
2018-09-27,132.01272583007812
2018-09-28,132.0300750732422
2018-10-01,131.84823608398438
2018-10-02,134.04747009277344
2018-10-03,136.9912872314453
2018-10-04,135.71847534179688
2018-10-05,132.74005126953125
2018-10-08,132.77468872070312
2018-10-09,129.40660095214844
2018-10-10,124.43675231933594
2018-10-11,122.05572509765625
2018-10-12,123.00818634033203
2018-10-15,122.7743911743164
2018-10-16,124.4280776977539
2018-10-17,122.37606811523438
2018-10-18,117.57939910888672
2018-10-19,114.4251480102539
2018-10-22,112.15091705322266
2018-10-23,103.67271423339844
2018-10-24,97.88697052001953
2018-10-25,100.75372314453125
2018-10-26,100.24834442138672
2018-10-29,99.3160171508789
2018-10-30,102.34828186035156
2018-10-31,105.711669921875
2018-11-01,108.65680694580078
2018-11-02,109.60659790039062
2018-11-05,110.1468276977539
2018-11-06,112.69114685058594
2018-11-07,117.71881103515625
2018-11-08,114.48612976074219
2018-11-09,110.58248901367188
2018-11-12,108.91822814941406
2018-11-13,109.75471496582031
2018-11-14,109.00536346435547
2018-11-15,112.76957702636719
2018-11-16,113.24009704589844
2018-11-19,109.77214050292969
2018-11-20,106.5394515991211
2018-11-21,107.93357849121094
2018-11-23,106.58300018310547
2018-11-26,108.74396514892578
2018-11-27,108.56968688964844
2018-11-28,113.9458999633789
2018-11-29,113.47537994384766
2018-11-30,118.2154769897461
2018-12-03,121.07347106933594
2018-12-04,112.68243408203125
2018-12-06,111.85464477539062
2018-12-07,107.65477752685547
2018-12-10,107.5153579711914
2018-12-11,107.3846435546875
2018-12-12,109.24063110351562
2018-12-13,109.70243835449219
2018-12-14,110.46050262451172
2018-12-17,108.45641326904297
2018-12-18,108.28215026855469
2018-12-19,106.59173583984375
2018-12-20,105.91207885742188
2018-12-21,104.62248992919922
2018-12-24,101.90387725830078
2018-12-26,108.70909881591797
2018-12-27,110.37335968017578
2018-12-28,109.44976043701172
2018-12-31,110.72190856933594
2019-01-02,110.12067413330078
2019-01-03,105.8772201538086
2019-01-04,111.66297149658203
2019-01-07,111.73268127441406
2019-01-08,113.07453155517578
2019-01-09,113.51023864746094
2019-01-10,115.8541488647461
2019-01-11,115.10474395751953
2019-01-14,114.84339141845703
2019-01-15,113.87617492675781
2019-01-16,114.72138977050781
2019-01-17,117.2308578491211
2019-01-18,119.79158782958984
2019-01-22,115.9680404663086
2019-01-23,115.5997314453125
2019-01-24,116.3977279663086
2019-01-25,120.01956176757812
2019-01-28,109.06645202636719
2019-01-29,110.96065521240234
2019-01-30,114.10015869140625
2019-01-31,116.77485656738281
2019-02-01,114.80172729492188
2019-02-04,114.77540588378906
2019-02-05,115.75759887695312
2019-02-06,114.47723388671875
2019-02-07,112.93380737304688
2019-02-08,112.77594757080078
2019-02-11,113.06536102294922
2019-02-12,116.34513854980469
2019-02-13,116.72222900390625
2019-02-14,116.30130767822266
2019-02-15,119.4407730102539
2019-02-19,119.09001922607422
2019-02-20,123.04505157470703
2019-02-21,121.7910385131836
2019-02-22,121.61559295654297
2019-02-25,124.00971984863281
2019-02-26,121.00176239013672
2019-02-27,122.40489196777344
2019-02-28,120.44050598144531
2019-03-01,120.55451965332031
2019-03-04,121.32620239257812
2019-03-05,120.26512145996094
2019-03-06,118.23934936523438
2019-03-07,116.45915222167969
2019-03-08,115.18756866455078
2019-03-11,116.73099517822266
2019-03-12,116.17853546142578
2019-03-13,117.07304382324219
2019-03-14,117.23963928222656
2019-03-15,116.34513854980469
2019-03-18,117.59920501708984
2019-03-19,117.64303588867188
2019-03-20,116.64331817626953
2019-03-21,117.5640869140625
2019-03-22,113.8019790649414
2019-03-25,115.2138900756836
2019-03-26,115.61725616455078
2019-03-27,115.05603790283203
2019-03-28,116.08206939697266
2019-03-29,118.81816101074219
2019-04-01,122.9924545288086
2019-04-02,122.93978881835938
2019-04-03,122.12423706054688
2019-04-04,122.88719940185547
2019-04-05,123.08890533447266
2019-04-08,122.61536407470703
2019-04-09,119.57233428955078
2019-04-10,120.60713195800781
2019-04-11,121.78223419189453
2019-04-12,123.82551574707031
2019-04-15,122.9924545288086
2019-04-16,124.55343627929688
2019-04-17,125.17604064941406
2019-04-18,126.48177337646484
2019-04-22,125.61719512939453
2019-04-23,125.30839538574219
2019-04-24,121.5146484375
2019-04-25,120.1030502319336
2019-04-26,122.66157531738281
2019-04-29,122.6527328491211
2019-04-30,123.00568389892578
2019-05-01,121.88518524169922
2019-05-02,119.25605010986328
2019-05-03,122.68804931640625
2019-05-06,120.65885925292969
2019-05-07,117.93266296386719
2019-05-08,116.4151382446289
2019-05-09,115.75343322753906
2019-05-10,115.8769302368164
2019-05-13,110.54804992675781
2019-05-14,112.4625473022461
2019-05-15,112.31259155273438
2019-05-16,111.70382690429688
2019-05-17,108.30711364746094
2019-05-20,108.01596069335938
2019-05-21,110.23926544189453
2019-05-22,109.0129165649414
2019-05-23,107.86595153808594
2019-05-24,108.43061828613281
2019-05-28,107.27485656738281
2019-05-29,107.17778015136719
2019-05-30,107.49539184570312
2019-05-31,105.70441436767578
2019-06-03,106.4455337524414
2019-06-04,107.70716094970703
2019-06-05,108.62471771240234
2019-06-06,108.86293029785156
2019-06-07,109.80696868896484
2019-06-10,110.9362564086914
2019-06-11,112.2949447631836
2019-06-12,112.13611602783203
2019-06-13,112.1978988647461
2019-06-14,112.25084686279297
2019-06-17,112.33023834228516
2019-06-18,114.98587799072266
2019-06-19,115.23291015625
2019-06-20,117.89735412597656
2019-06-21,118.1267318725586
2019-06-24,118.55020141601562
2019-06-25,117.96794891357422
2019-06-26,119.2383804321289
2019-06-27,119.54718017578125
2019-06-28,120.2441635131836
2019-07-01,120.5177001953125
2019-07-02,119.85596466064453
2019-07-03,119.62657165527344
2019-07-05,119.53834533691406
2019-07-08,118.96488952636719
2019-07-09,118.47964477539062
2019-07-10,117.02389526367188
2019-07-11,118.18849182128906
2019-07-12,122.0704574584961
2019-07-15,123.19976806640625
2019-07-16,122.71454620361328
2019-07-17,119.75011444091797
2019-07-18,119.00900268554688
2019-07-19,121.11604309082031
2019-07-22,120.23588562011719
2019-07-23,122.77859497070312
2019-07-24,117.27536010742188
2019-07-25,119.76472473144531
2019-07-26,118.17328643798828
2019-07-29,119.54242706298828
2019-07-30,118.19995880126953
2019-07-31,117.06195068359375
2019-08-01,112.723388671875
2019-08-02,110.7229995727539
2019-08-05,108.15362548828125
2019-08-06,108.53591918945312
2019-08-07,107.38014221191406
2019-08-08,108.4825668334961
2019-08-09,106.1354751586914
2019-08-12,103.77056884765625
2019-08-13,105.80651092529297
2019-08-14,102.42810821533203
2019-08-15,102.46367645263672
2019-08-16,103.51274871826172
2019-08-19,104.33959197998047
2019-08-20,103.72611999511719
2019-08-21,104.62408447265625
2019-08-22,104.810791015625
2019-08-23,101.40569305419922
2019-08-26,101.72574615478516
2019-08-27,100.80113220214844
2019-08-28,102.11693572998047
2019-08-29,104.7040786743164
2019-08-30,105.7976303100586
2019-09-03,104.04619598388672
2019-09-04,105.88652038574219
2019-09-05,109.34495544433594
2019-09-06,109.0871353149414
2019-09-09,113.13235473632812
2019-09-10,115.83505249023438
2019-09-11,118.32441711425781
2019-09-12,117.13308715820312
2019-09-13,118.9378662109375
2019-09-16,118.37777709960938
2019-09-17,117.50650024414062
2019-09-18,116.52854919433594
2019-09-19,115.68394470214844
2019-09-20,113.94139099121094
2019-09-23,114.17253875732422
2019-09-24,112.01212310791016
2019-09-25,112.56334686279297
2019-09-26,112.36775207519531
2019-09-27,112.54557037353516
2019-09-30,112.29661560058594
2019-10-01,108.79373931884766
2019-10-02,106.65113830566406
2019-10-03,106.72224426269531
2019-10-04,107.6113052368164
2019-10-07,106.9089584350586
2019-10-08,104.88189697265625
2019-10-09,106.1888198852539
2019-10-10,109.0782470703125
2019-10-11,114.15474700927734
2019-10-14,114.13697814941406
2019-10-15,116.49298095703125
2019-10-16,115.74615478515625
2019-10-17,117.41758728027344
2019-10-18,117.12188720703125
2019-10-21,118.48387145996094
2019-10-22,119.79210662841797
2019-10-23,121.27056121826172
2019-10-24,119.93549346923828
2019-10-25,125.20419311523438
2019-10-28,125.49989318847656
2019-10-29,126.63787078857422
2019-10-30,125.75079345703125
2019-10-31,123.47486114501953
2019-11-01,129.46942138671875
2019-11-04,131.64674377441406
2019-11-05,131.1539764404297
2019-11-06,130.3654327392578
2019-11-07,131.72740173339844
2019-11-08,132.7578582763672
2019-11-11,132.61453247070312
2019-11-12,131.12709045410156
2019-11-13,129.46942138671875
2019-11-14,128.52853393554688
2019-11-15,130.2041473388672
2019-11-18,128.6629180908203
2019-11-19,128.2955322265625
2019-11-20,126.80812072753906
2019-11-21,128.4568634033203
2019-11-22,128.9227752685547
2019-11-25,131.19873046875
2019-11-26,130.90304565429688
2019-11-27,130.54464721679688
2019-11-29,129.68443298339844
2019-12-02,128.09841918945312
2019-12-03,125.49989318847656
2019-12-04,125.55368041992188
2019-12-05,126.38697052001953
2019-12-06,127.88338470458984
2019-12-09,127.98197174072266
2019-12-10,128.017822265625
2019-12-11,129.03033447265625
2019-12-12,131.52134704589844
2019-12-13,130.4012908935547
2019-12-16,130.24899291992188
2019-12-17,131.1539764404297
2019-12-18,131.82595825195312
2019-12-19,129.9442901611328
2019-12-20,132.22921752929688
2019-12-23,133.06253051757812
2019-12-24,132.1485595703125
2019-12-26,132.81166076660156
2019-12-27,132.86538696289062
2019-12-30,132.1844024658203
2019-12-31,132.32772827148438
2020-01-02,134.88150024414062
2020-01-03,133.00872802734375
2020-01-06,132.91915893554688
2020-01-07,131.16293334960938
2020-01-08,132.32772827148438
2020-01-09,131.99623107910156
2020-01-10,130.93885803222656
2020-01-13,131.5572052001953
2020-01-14,131.43174743652344
2020-01-15,130.4371337890625
2020-01-16,132.49798583984375
2020-01-17,133.34617614746094
2020-01-21,131.60470581054688
2020-01-22,128.69921875
2020-01-23,128.80747985839844
2020-01-24,126.66893005371094
2020-01-27,122.47314453125
2020-01-28,123.3844985961914
2020-01-29,122.51823425292969
2020-01-30,122.1482925415039
2020-01-31,118.52092742919922
2020-02-03,117.09525299072266
2020-02-04,120.4699478149414
2020-02-05,124.01615142822266
2020-02-06,123.84468841552734
2020-02-07,120.34362030029297
2020-02-10,121.20084381103516
2020-02-11,122.88819885253906
2020-02-12,125.95612335205078
2020-02-13,126.07341766357422
2020-02-14,124.51239013671875
2020-02-18,123.24011993408203
2020-02-19,123.49275207519531
2020-02-20,123.55591583251953
2020-02-21,123.8085708618164
2020-02-24,119.26085662841797
2020-02-25,116.40044403076172
2020-02-26,115.72371673583984
2020-02-27,111.23011016845703
2020-02-28,112.1053695678711
2020-03-02,115.13720703125
2020-03-03,112.23170471191406
2020-03-04,114.95674133300781
2020-03-05,110.05708312988281
2020-03-06,109.55178833007812
2020-03-09,93.9053726196289
2020-03-10,96.08901977539062
2020-03-11,90.85553741455078
2020-03-12,83.2488784790039
2020-03-13,89.90806579589844
2020-03-16,84.28657531738281
2020-03-17,90.41338348388672
2020-03-18,90.34119415283203
2020-03-19,92.94892120361328
2020-03-20,86.17243194580078
2020-03-23,82.8789291381836
2020-03-24,91.44203186035156
2020-03-25,94.44679260253906
2020-03-26,99.70735931396484
2020-03-27,95.14159393310547
2020-03-30,100.79920196533203
2020-03-31,104.70628356933594
2020-04-01,100.47433471679688
2020-04-02,105.337890625
2020-04-03,103.47007751464844
2020-04-06,108.6675033569336
2020-04-07,110.01197052001953
2020-04-08,114.95674133300781
2020-04-09,112.81822204589844
2020-04-13,102.99185180664062
2020-04-14,105.10330200195312
2020-04-15,100.63677215576172
2020-04-16,102.16171264648438
2020-04-17,105.90432739257812
2020-04-20,104.35627746582031
2020-04-21,100.03086853027344
2020-04-22,100.75025939941406
2020-04-23,102.81735229492188
2020-04-24,103.84635162353516
2020-04-27,104.90264129638672
2020-04-28,105.13941192626953
2020-04-29,109.32823944091797
2020-04-30,105.9771728515625
2020-05-01,100.96879577636719
2020-05-04,98.09126281738281
2020-05-05,99.17491149902344
2020-05-06,98.04573059082031
2020-05-07,97.69969940185547
2020-05-08,102.0888671875
2020-05-11,98.9017105102539
2020-05-12,95.61438751220703
2020-05-13,95.1408920288086
2020-05-14,96.69803619384766
2020-05-15,98.27339935302734
2020-05-18,104.73873901367188
2020-05-19,102.06153106689453
2020-05-20,105.34883880615234
2020-05-21,103.86454772949219
2020-05-22,102.41667938232422
2020-05-26,106.91511535644531
2020-05-27,111.47727966308594
2020-05-28,109.94744110107422
2020-05-29,109.3919677734375
2020-06-01,109.72889709472656
2020-06-02,112.29683685302734
2020-06-03,115.7298355102539
2020-06-04,117.43269348144531
2020-06-05,123.04206085205078
2020-06-08,125.40968322753906
2020-06-09,122.19522857666016
2020-06-10,120.60162353515625
2020-06-11,110.68505096435547
2020-06-12,112.14203643798828
2020-06-15,112.5609130859375
2020-06-16,118.47988891601562
2020-06-17,116.76792907714844
2020-06-18,116.18513488769531
2020-06-19,116.0667724609375
2020-06-22,114.54605865478516
2020-06-23,114.96493530273438
2020-06-24,111.14945220947266
2020-06-25,113.56258392333984
2020-06-26,111.44995880126953
2020-06-29,114.0543212890625
2020-06-30,115.19258117675781
2020-07-01,114.79190063476562
2020-07-02,116.30354309082031
2020-07-06,117.86067962646484
2020-07-07,115.82998657226562
2020-07-08,116.67689514160156
2020-07-09,114.49141693115234
2020-07-10,116.56758880615234
2020-07-13,118.89876556396484
2020-07-14,124.64476776123047
2020-07-15,125.99244689941406
2020-07-16,126.17454528808594
2020-07-17,125.59660339355469
2020-07-20,123.51399993896484
2020-07-21,124.65164184570312
2020-07-22,125.66999816894531
2020-07-23,125.3213882446289
2020-07-24,126.2204360961914
2020-07-27,128.33970642089844
2020-07-28,126.63330841064453
2020-07-29,128.92689514160156
2020-07-30,125.44062805175781
2020-07-31,121.90853118896484
2020-08-03,120.89935302734375
2020-08-04,120.66080474853516
2020-08-05,123.82594299316406
2020-08-06,123.29383087158203
2020-08-07,123.7800521850586
2020-08-10,130.2938690185547
2020-08-11,130.7617645263672
2020-08-12,130.7984619140625
2020-08-13,129.05528259277344
2020-08-14,128.40396118164062
2020-08-17,127.26634979248047
2020-08-18,126.94519805908203
2020-08-19,126.62413787841797
2020-08-20,126.12871551513672
2020-08-21,127.0002670288086
2020-08-24,129.98193359375
2020-08-25,129.4956512451172
2020-08-26,130.11953735351562
2020-08-27,131.53240966796875
2020-08-28,131.77093505859375
2020-08-31,130.55992126464844
2020-09-01,133.99110412597656
2020-09-02,136.9452667236328
2020-09-03,134.64248657226562
2020-09-04,135.94525146484375
2020-09-08,136.2572021484375
2020-09-09,140.08285522460938
2020-09-10,137.48651123046875
2020-09-11,141.12875366210938
2020-09-14,140.83517456054688
2020-09-15,136.33059692382812
2020-09-16,138.63330078125
2020-09-17,141.16543579101562
2020-09-18,139.8076171875
2020-09-21,133.33056640625
2020-09-22,135.00025939941406
2020-09-23,132.45899963378906
2020-09-24,133.15625
2020-09-25,133.8626708984375
2020-09-28,135.48651123046875
2020-09-29,135.2388153076172
2020-09-30,136.8351287841797
2020-10-01,134.59661865234375
2020-10-02,137.5599365234375
2020-10-05,140.8168182373047
2020-10-06,139.01861572265625
2020-10-07,141.9911346435547
2020-10-08,143.72506713867188
2020-10-09,145.8168487548828
2020-10-12,149.18377685546875
2020-10-13,148.73423767089844
2020-10-14,150.1012420654297
2020-10-15,151.41314697265625
2020-10-16,154.8168487548828
2020-10-19,153.6975555419922
2020-10-20,155.0369873046875
2020-10-21,153.57830810546875
2020-10-22,155.65171813964844
2020-10-23,155.61476135253906
2020-10-26,150.6396026611328
2020-10-27,145.7567596435547
2020-10-28,139.5262451171875
2020-10-29,142.76609802246094
2020-10-30,144.96295166015625
2020-11-02,150.70425415039062
2020-11-03,154.78404235839844
2020-11-04,143.28298950195312
2020-11-05,150.53805541992188
2020-11-06,148.87660217285156
2020-11-09,157.67318725585938
2020-11-10,159.0392608642578
2020-11-11,156.41783142089844
2020-11-12,156.11325073242188
2020-11-13,158.4946746826172
2020-11-16,159.8607635498047
2020-11-17,158.67926025390625
2020-11-18,159.4453887939453
2020-11-19,159.5930633544922
2020-11-20,158.97463989257812
2020-11-23,161.328369140625
2020-11-24,163.28521728515625
2020-11-25,161.18994140625
2020-11-27,161.60528564453125
2020-11-30,160.22996520996094
2020-12-01,159.9253692626953
2020-12-02,160.4884490966797
2020-12-03,161.18994140625
2020-12-04,168.1865692138672
2020-12-07,164.95591735839844
2020-12-08,165.0758819580078
2020-12-09,166.2112274169922
2020-12-10,165.08514404296875
2020-12-11,165.4912567138672
2020-12-14,164.34669494628906
2020-12-15,167.752685546875
2020-12-16,165.6851043701172
2020-12-17,165.38050842285156
2020-12-18,167.03274536132812
2020-12-21,166.29432678222656
2020-12-22,162.98985290527344
2020-12-23,164.688232421875
2020-12-24,165.74049377441406
2020-12-28,164.64208984375
2020-12-29,163.05445861816406
2020-12-30,166.18356323242188
2020-12-31,168.0111541748047
2021-01-04,168.13116455078125
2021-01-05,169.50648498535156
2021-01-06,178.9398956298828
2021-01-07,179.28143310546875
2021-01-08,179.3091278076172
2021-01-11,178.9398956298828
2021-01-12,182.3367156982422
2021-01-13,180.81369018554688
2021-01-14,182.20748901367188
2021-01-15,179.6414337158203
2021-01-19,180.0775604248047
2021-01-20,178.48150634765625
2021-01-21,178.34228515625
2021-01-22,178.1103515625
2021-01-25,173.84176635742188
2021-01-26,173.72113037109375
2021-01-27,167.61524963378906
2021-01-28,171.05789184570312
2021-01-29,169.666015625
2021-02-01,171.41055297851562
2021-02-02,178.62998962402344
2021-02-03,177.6556396484375
2021-02-04,177.84124755859375
2021-02-05,179.09396362304688
2021-02-08,183.2233123779297
2021-02-09,183.06558227539062
2021-02-10,183.47386169433594
2021-02-11,184.0584716796875
2021-02-12,183.72439575195312
2021-02-16,187.798095703125
2021-02-17,187.72386169433594
2021-02-18,185.5153045654297
2021-02-19,194.7855224609375
2021-02-22,202.3483123779297
2021-02-23,204.31556701660156
2021-02-24,206.4405517578125
2021-02-25,205.83740234375
2021-02-26,200.3253936767578
2021-03-01,203.9258270263672
2021-03-02,200.26971435546875
2021-03-03,199.42529296875
2021-03-04,197.43946838378906
2021-03-05,204.29701232910156
2021-03-08,205.61468505859375
2021-03-09,201.17910766601562
2021-03-10,205.13217163085938
2021-03-11,203.9258270263672
2021-03-12,212.5000762939453
2021-03-15,214.1147003173828
2021-03-16,210.1431121826172
2021-03-17,216.79647827148438
2021-03-18,214.05902099609375
2021-03-19,209.05738830566406
2021-03-22,209.73475646972656
2021-03-23,202.52459716796875
2021-03-24,205.2899169921875
2021-03-25,208.09234619140625
2021-03-26,212.96405029296875
2021-03-29,213.6321563720703
2021-03-30,216.28607177734375
2021-03-31,215.1632537841797
2021-04-01,215.9705810546875
2021-04-05,216.87069702148438
2021-04-06,214.02188110351562
2021-04-07,213.80850219726562
2021-04-08,213.87342834472656
2021-04-09,214.1239471435547
2021-04-12,214.29100036621094
2021-04-13,212.82485961914062
2021-04-14,215.8221435546875
2021-04-15,215.76646423339844
2021-04-16,216.54591369628906
2021-04-19,215.64578247070312
2021-04-20,211.22877502441406
2021-04-21,215.7107696533203
2021-04-22,212.3979949951172
2021-04-23,214.4953155517578
2021-04-26,214.91476440429688
2021-04-27,214.70970153808594
2021-04-28,216.5366973876953
2021-04-29,212.03448486328125
2021-04-30,212.63101196289062
2021-05-03,212.68695068359375
2021-05-04,217.5714111328125
2021-05-05,221.73805236816406
2021-05-06,220.98304748535156
2021-05-07,224.63702392578125
2021-05-10,226.1470947265625
2021-05-11,223.06170654296875
2021-05-12,221.21607971191406
2021-05-13,223.77944946289062
2021-05-14,225.7928924560547
2021-05-17,228.17916870117188
2021-05-18,223.22015380859375
2021-05-19,220.7965850830078
2021-05-20,219.04415893554688
2021-05-21,221.14146423339844
2021-05-24,222.8286590576172
2021-05-25,221.07623291015625
2021-05-26,221.57957458496094
2021-05-27,224.90733337402344
2021-05-28,224.7209014892578
2021-06-01,226.28692626953125
2021-06-02,226.9394073486328
2021-06-03,227.29359436035156
2021-06-04,227.46142578125
2021-06-07,223.490478515625
