,BAX
2014-08-15,33.79927444458008
2014-08-18,34.16264343261719
2014-08-19,34.126304626464844
2014-08-20,34.18082809448242
2014-08-21,34.430641174316406
2014-08-22,34.08543014526367
2014-08-25,34.24894714355469
2014-08-26,34.30800247192383
2014-08-27,34.22169494628906
2014-08-28,34.026390075683594
2014-08-29,34.058170318603516
2014-09-02,33.744754791259766
2014-09-03,33.836238861083984
2014-09-04,33.717323303222656
2014-09-05,33.94144821166992
2014-09-08,33.95059585571289
2014-09-09,33.97346878051758
2014-09-10,34.43547439575195
2014-09-11,34.34856033325195
2014-09-12,34.17015838623047
2014-09-15,34.1015625
2014-09-16,34.30281448364258
2014-09-17,33.23242950439453
2014-09-18,33.438289642333984
2014-09-19,33.1821174621582
2014-09-22,32.96712112426758
2014-09-23,32.80703353881836
2014-09-24,33.0082893371582
2014-09-25,32.605751037597656
2014-09-26,33.063175201416016
2014-09-29,32.88020706176758
2014-09-30,32.82988357543945
2014-10-01,32.710960388183594
2014-10-02,32.729248046875
2014-10-03,33.35136032104492
2014-10-06,33.273597717285156
2014-10-07,32.742984771728516
2014-10-08,33.47029495239258
2014-10-09,32.848182678222656
2014-10-10,32.5920295715332
2014-10-13,31.864717483520508
2014-10-14,31.498756408691406
2014-10-15,31.26089859008789
2014-10-16,31.187711715698242
2014-10-17,30.757722854614258
2014-10-20,31.077924728393555
2014-10-21,31.402711868286133
2014-10-22,31.274608612060547
2014-10-23,31.608545303344727
2014-10-24,31.94247817993164
2014-10-27,31.951629638671875
2014-10-28,32.16661071777344
2014-10-29,32.2077751159668
2014-10-30,32.04767990112305
2014-10-31,32.08427047729492
2014-11-03,31.873849868774414
2014-11-04,31.311222076416016
2014-11-05,32.43191909790039
2014-11-06,32.75212860107422
2014-11-07,32.299278259277344
2014-11-10,32.308414459228516
2014-11-11,32.36787796020508
2014-11-12,32.62863540649414
2014-11-13,32.97169494628906
2014-11-14,32.82074737548828
2014-11-17,32.93510055541992
2014-11-18,33.200408935546875
2014-11-19,33.14551544189453
2014-11-20,32.930538177490234
2014-11-21,33.13637161254883
2014-11-24,33.13637161254883
2014-11-25,33.13637161254883
2014-11-26,33.118072509765625
2014-11-28,33.39252853393555
2014-12-01,33.33306121826172
2014-12-02,33.708160400390625
2014-12-03,33.96613693237305
2014-12-04,33.892433166503906
2014-12-05,34.19187545776367
2014-12-08,34.145809173583984
2014-12-09,33.9937858581543
2014-12-10,33.519283294677734
2014-12-11,33.68051528930664
2014-12-12,33.06320571899414
2014-12-15,32.75455093383789
2014-12-16,32.5840950012207
2014-12-17,33.293548583984375
2014-12-18,34.12278366088867
2014-12-19,34.31165313720703
2014-12-22,34.41301345825195
2014-12-23,34.31626892089844
2014-12-24,34.297847747802734
2014-12-26,34.348506927490234
2014-12-29,34.27479934692383
2014-12-30,34.0997314453125
2014-12-31,33.763450622558594
2015-01-02,33.77266311645508
2015-01-05,32.93421936035156
2015-01-06,32.7591552734375
2015-01-07,32.9157829284668
2015-01-08,33.76805114746094
2015-01-09,33.34421920776367
2015-01-12,33.500850677490234
2015-01-13,33.15534210205078
2015-01-14,33.04476547241211
2015-01-15,32.92959976196289
2015-01-16,33.17376708984375
2015-01-20,33.081634521484375
2015-01-21,32.87432098388672
2015-01-22,33.288944244384766
2015-01-23,32.90657043457031
2015-01-26,32.65319061279297
2015-01-27,32.55183792114258
2015-01-28,32.321502685546875
2015-01-29,32.88352584838867
2015-01-30,32.39060974121094
2015-02-02,32.49656295776367
2015-02-03,32.45509719848633
2015-02-04,32.28004455566406
2015-02-05,32.87432098388672
2015-02-06,32.69466018676758
2015-02-09,32.118804931640625
2015-02-10,32.35374450683594
2015-02-11,32.10498809814453
2015-02-12,32.28465270996094
2015-02-13,32.427467346191406
2015-02-17,32.15105438232422
2015-02-18,31.51070213317871
2015-02-19,31.059232711791992
2015-02-20,31.280363082885742
2015-02-23,31.62127113342285
2015-02-24,31.814760208129883
2015-02-25,31.722614288330078
2015-02-26,31.635099411010742
2015-02-27,31.856220245361328
2015-03-02,32.229373931884766
2015-03-03,31.980600357055664
2015-03-04,31.902284622192383
2015-03-05,31.883853912353516
2015-03-06,31.20204734802246
2015-03-09,31.429533004760742
2015-03-10,31.429533004760742
2015-03-11,31.109195709228516
2015-03-12,31.10455894470215
2015-03-13,31.271682739257812
2015-03-16,31.76842498779297
2015-03-17,31.7869873046875
2015-03-18,31.824138641357422
2015-03-19,31.559513092041016
2015-03-20,31.652366638183594
2015-03-23,31.95876693725586
2015-03-24,31.80092430114746
2015-03-25,31.633800506591797
2015-03-26,31.57809066772461
2015-03-27,31.824138641357422
2015-03-30,31.921632766723633
2015-03-31,31.80092430114746
2015-04-01,31.355249404907227
2015-04-02,31.568811416625977
2015-04-06,31.861284255981445
2015-04-07,32.190879821777344
2015-04-08,32.265174865722656
2015-04-09,32.56694412231445
2015-04-10,32.76191329956055
2015-04-13,32.436954498291016
2015-04-14,32.488014221191406
2015-04-15,32.59013366699219
2015-04-16,32.56694412231445
2015-04-17,32.45551300048828
2015-04-20,32.664432525634766
2015-04-21,32.520503997802734
2015-04-22,32.67371368408203
2015-04-23,33.19831848144531
2015-04-24,33.02653121948242
2015-04-27,32.669071197509766
2015-04-28,32.60407257080078
2015-04-29,32.38123321533203
2015-04-30,31.91234016418457
2015-05-01,32.23267364501953
2015-05-04,32.469444274902344
2015-05-05,32.33480453491211
2015-05-06,31.99126625061035
2015-05-07,32.186248779296875
2015-05-08,32.306949615478516
2015-05-11,32.15840530395508
2015-05-12,31.865921020507812
2015-05-13,31.615224838256836
2015-05-14,32.051612854003906
2015-05-15,32.2001838684082
2015-05-18,31.684873580932617
2015-05-19,31.79163932800293
2015-05-20,31.54558753967285
2015-05-21,31.355249404907227
2015-05-22,31.276325225830078
2015-05-26,31.206697463989258
2015-05-27,31.123119354248047
2015-05-28,31.41788673400879
2015-05-29,31.16522789001465
2015-06-01,31.043590545654297
2015-06-02,31.05293846130371
2015-06-03,30.833040237426758
2015-06-04,30.702037811279297
2015-06-05,30.421297073364258
2015-06-08,30.196727752685547
2015-06-09,29.981502532958984
2015-06-10,30.88918113708496
2015-06-11,31.937225341796875
2015-06-12,31.937225341796875
2015-06-15,31.787498474121094
2015-06-16,31.745397567749023
2015-06-17,31.885766983032227
2015-06-18,32.40041732788086
2015-06-19,32.475284576416016
2015-06-22,32.76536560058594
2015-06-23,33.06480026245117
2015-06-24,33.518646240234375
2015-06-25,33.84615707397461
2015-06-26,33.64964294433594
2015-06-29,33.05545425415039
2015-06-30,32.71857452392578
2015-07-01,33.47246551513672
2015-07-02,32.99009323120117
2015-07-06,32.7661247253418
2015-07-07,31.965068817138672
2015-07-08,31.439653396606445
2015-07-09,31.88754653930664
2015-07-10,32.3957405090332
2015-07-13,32.38711929321289
2015-07-14,32.49911117553711
2015-07-15,32.473270416259766
2015-07-16,32.5335693359375
2015-07-17,32.18041229248047
2015-07-20,32.438819885253906
2015-07-21,32.60246658325195
2015-07-22,32.48188781738281
2015-07-23,32.705841064453125
2015-07-24,32.421592712402344
2015-07-27,32.473270416259766
2015-07-28,32.809200286865234
2015-07-29,33.162357330322266
2015-07-30,34.4630126953125
2015-07-31,34.52330780029297
2015-08-03,34.0323371887207
2015-08-04,34.721431732177734
2015-08-05,36.28909683227539
2015-08-06,36.116817474365234
2015-08-07,36.073753356933594
2015-08-10,36.21157455444336
2015-08-11,35.97040557861328
2015-08-12,35.160709381103516
2015-08-13,35.160709381103516
2015-08-14,35.22962951660156
2015-08-17,35.10902786254883
2015-08-18,34.962608337402344
2015-08-19,34.57498550415039
2015-08-20,34.11848449707031
2015-08-21,32.972862243652344
2015-08-24,32.01673889160156
2015-08-25,31.8444766998291
2015-08-26,32.44742202758789
2015-08-27,33.23988723754883
2015-08-28,33.37770080566406
2015-08-31,33.11928176879883
2015-09-01,32.06843185424805
2015-09-02,32.3146858215332
2015-09-03,32.012271881103516
2015-09-04,31.22600746154785
2015-09-08,31.545698165893555
2015-09-09,31.372886657714844
2015-09-10,31.1655330657959
2015-09-11,31.12232780456543
2015-09-14,31.079126358032227
2015-09-15,31.321062088012695
2015-09-16,31.286481857299805
2015-09-17,31.40745735168457
2015-09-18,31.321062088012695
2015-09-21,31.06184196472168
2015-09-22,30.65574073791504
2015-09-23,30.89767074584961
2015-09-24,30.49158477783203
2015-09-25,29.765796661376953
2015-09-28,28.15870475769043
2015-09-29,28.245101928710938
2015-09-30,28.383344650268555
2015-10-01,28.2796688079834
2015-10-02,28.988170623779297
2015-10-05,28.772153854370117
2015-10-06,27.882219314575195
2015-10-07,28.435197830200195
2015-10-08,28.72895622253418
2015-10-09,28.69439697265625
2015-10-12,28.919052124023438
2015-10-13,28.59935760498047
2015-10-14,28.55615997314453
2015-10-15,29.117769241333008
2015-10-16,29.307865142822266
2015-10-19,29.394271850585938
2015-10-20,29.601621627807617
2015-10-21,30.759435653686523
2015-10-22,30.171884536743164
2015-10-23,30.586631774902344
2015-10-26,31.027271270751953
2015-10-27,31.658004760742188
2015-10-28,32.18508529663086
2015-10-29,32.47883987426758
2015-10-30,32.30603790283203
2015-11-02,32.634376525878906
2015-11-03,33.02318572998047
2015-11-04,32.461570739746094
2015-11-05,32.44428253173828
2015-11-06,32.80717849731445
2015-11-09,32.53933334350586
2015-11-10,32.815818786621094
2015-11-11,32.72942352294922
2015-11-12,32.36652755737305
2015-11-13,32.461570739746094
2015-11-16,32.77260971069336
2015-11-17,32.634376525878906
2015-11-18,32.89358901977539
2015-11-19,32.75533676147461
2015-11-20,33.1009635925293
2015-11-23,32.89358901977539
2015-11-24,32.867652893066406
2015-11-25,32.72942352294922
2015-11-27,32.55662155151367
2015-11-30,32.53069305419922
2015-12-01,32.78126525878906
2015-12-02,32.378265380859375
2015-12-03,31.9536075592041
2015-12-04,32.534263610839844
2015-12-07,32.69891357421875
2015-12-08,32.23960494995117
2015-12-09,31.86693000793457
2015-12-10,32.308929443359375
2015-12-11,31.927597045898438
2015-12-14,31.658933639526367
2015-12-15,32.29159927368164
2015-12-16,32.78560256958008
2015-12-17,32.534263610839844
2015-12-18,31.762935638427734
2015-12-21,31.788942337036133
2015-12-22,32.60359191894531
2015-12-23,33.05424499511719
2015-12-24,33.06291580200195
2015-12-28,33.05424499511719
2015-12-29,33.418251037597656
2015-12-30,32.97624969482422
2015-12-31,33.06291580200195
2016-01-04,32.21359634399414
2016-01-05,32.343597412109375
2016-01-06,32.421592712402344
2016-01-07,31.884267807006836
2016-01-08,31.372943878173828
2016-01-11,30.844282150268555
2016-01-12,30.748939514160156
2016-01-13,30.185617446899414
2016-01-14,30.601621627807617
2016-01-15,30.419618606567383
2016-01-19,30.64494514465332
2016-01-20,30.12495231628418
2016-01-21,30.54961585998535
2016-01-22,31.260284423828125
2016-01-25,31.242942810058594
2016-01-26,31.667593002319336
2016-01-27,31.632930755615234
2016-01-28,30.939613342285156
2016-01-29,31.7196044921875
2016-02-01,32.308929443359375
2016-02-02,32.889591217041016
2016-02-03,33.15824890136719
2016-02-04,33.18425750732422
2016-02-05,32.49092102050781
2016-02-08,31.199609756469727
2016-02-09,31.364273071289062
2016-02-10,31.988264083862305
2016-02-11,31.095605850219727
2016-02-12,31.728267669677734
2016-02-16,32.421592712402344
2016-02-17,33.11491012573242
2016-02-18,32.993595123291016
2016-02-19,32.62958908081055
2016-02-22,33.288246154785156
2016-02-23,33.22758483886719
2016-02-24,33.77356719970703
2016-02-25,34.52756881713867
2016-02-26,34.17223358154297
2016-02-29,34.24156951904297
2016-03-01,34.64891052246094
2016-03-02,34.51417541503906
2016-03-03,34.183895111083984
2016-03-04,34.29689025878906
2016-03-07,34.60979461669922
2016-03-08,34.401206970214844
2016-03-09,34.40987777709961
2016-03-10,34.5924072265625
2016-03-11,35.18342971801758
2016-03-14,35.148677825927734
2016-03-15,34.87052917480469
2016-03-16,34.79231643676758
2016-03-17,34.52287673950195
2016-03-18,34.879234313964844
2016-03-21,34.8096923828125
2016-03-22,35.28772735595703
2016-03-23,35.365936279296875
2016-03-24,34.861846923828125
2016-03-28,35.18342971801758
2016-03-29,35.878753662109375
2016-03-30,35.86137771606445
2016-03-31,35.70492935180664
2016-04-01,36.235111236572266
2016-04-04,36.57407760620117
2016-04-05,35.90485382080078
2016-04-06,36.69575881958008
2016-04-07,36.269874572753906
2016-04-08,36.365478515625
2016-04-11,36.45240783691406
2016-04-12,36.53062438964844
2016-04-13,36.8000602722168
2016-04-14,37.06949996948242
2016-04-15,37.10426330566406
2016-04-18,37.460609436035156
2016-04-19,37.695281982421875
2016-04-20,37.59968566894531
2016-04-21,37.382389068603516
2016-04-22,37.651832580566406
2016-04-25,37.9212760925293
2016-04-26,38.2167854309082
2016-04-27,38.39930725097656
2016-04-28,38.46883773803711
2016-04-29,38.43406677246094
2016-05-02,38.859954833984375
2016-05-03,38.58183288574219
2016-05-04,39.21630859375
2016-05-05,39.37275314331055
2016-05-06,39.172855377197266
2016-05-09,39.242393493652344
2016-05-10,39.54659652709961
2016-05-11,40.32014846801758
2016-05-12,39.659584045410156
2016-05-13,39.56397247314453
2016-05-16,39.520503997802734
2016-05-17,38.76435852050781
2016-05-18,39.181541442871094
2016-05-19,37.512760162353516
2016-05-20,37.30417251586914
2016-05-23,37.11296463012695
2016-05-24,37.94733428955078
2016-05-25,37.80828094482422
2016-05-26,37.7474365234375
2016-05-27,37.64313507080078
2016-05-31,37.512760162353516
2016-06-01,37.774314880371094
2016-06-02,37.86149215698242
2016-06-03,37.90506362915039
2016-06-06,38.332252502441406
2016-06-07,38.297367095947266
2016-06-08,38.881473541259766
2016-06-09,39.012245178222656
2016-06-10,38.78557205200195
2016-06-13,38.7158317565918
2016-06-14,38.74198532104492
2016-06-15,38.541465759277344
2016-06-16,38.85531997680664
2016-06-17,38.74198532104492
2016-06-20,39.1953125
2016-06-21,39.2388916015625
2016-06-22,39.17787551879883
2016-06-23,40.06708908081055
2016-06-24,38.22762680053711
2016-06-27,36.91994094848633
2016-06-28,37.81789016723633
2016-06-29,39.073246002197266
2016-06-30,39.42197799682617
2016-07-01,39.62247848510742
2016-07-05,39.50044250488281
2016-07-06,40.09324645996094
2016-07-07,40.20657730102539
2016-07-08,40.668617248535156
2016-07-11,40.52914047241211
2016-07-12,40.842979431152344
2016-07-13,40.81681823730469
2016-07-14,40.930152893066406
2016-07-15,40.773231506347656
2016-07-18,40.58143997192383
2016-07-19,40.27632522583008
2016-07-20,40.71220779418945
2016-07-21,40.18915557861328
2016-07-22,40.38093185424805
2016-07-25,40.18915557861328
2016-07-26,41.85422897338867
2016-07-27,42.124488830566406
2016-07-28,42.03731155395508
2016-07-29,41.86296081542969
2016-08-01,42.28141784667969
2016-08-02,42.26398468017578
2016-08-03,41.95012283325195
2016-08-04,41.91526794433594
2016-08-05,41.89783477783203
2016-08-08,41.82809066772461
2016-08-09,41.97629928588867
2016-08-10,42.36859893798828
2016-08-11,42.74345779418945
2016-08-12,42.35987854003906
2016-08-15,42.20296096801758
2016-08-16,42.05475616455078
2016-08-17,41.82809066772461
2016-08-18,41.85422897338867
2016-08-19,41.80193328857422
2016-08-22,41.82809066772461
2016-08-23,41.82809066772461
2016-08-24,41.02604675292969
2016-08-25,41.0609245300293
2016-08-26,41.13066482543945
2016-08-29,41.331180572509766
2016-08-30,40.87784957885742
2016-08-31,40.851619720458984
2016-09-01,40.37080001831055
2016-09-02,40.45821762084961
2016-09-06,40.16973876953125
2016-09-07,40.12602615356445
2016-09-08,40.27465057373047
2016-09-09,39.41792297363281
2016-09-12,39.9774169921875
2016-09-13,39.67143630981445
2016-09-14,39.71515655517578
2016-09-15,41.14885711669922
2016-09-16,41.332427978515625
2016-09-19,41.306209564208984
2016-09-20,41.428592681884766
2016-09-21,41.89191818237305
2016-09-22,42.13669967651367
2016-09-23,41.516014099121094
2016-09-26,41.26249694824219
2016-09-27,41.37614059448242
2016-09-28,41.89191818237305
2016-09-29,41.0177116394043
2016-09-30,41.6121826171875
2016-10-03,41.64714813232422
2016-10-04,41.34117889404297
2016-10-05,41.89191818237305
2016-10-06,42.1541862487793
2016-10-07,42.35526657104492
2016-10-10,42.22412872314453
2016-10-11,41.09639358520508
2016-10-12,41.070167541503906
2016-10-13,41.71708679199219
2016-10-14,41.48105239868164
2016-10-17,41.4111213684082
2016-10-18,42.014312744140625
2016-10-19,41.81324768066406
2016-10-20,42.12795639038086
2016-10-21,42.119224548339844
2016-10-24,42.346519470214844
2016-10-25,42.9759407043457
2016-10-26,41.4723014831543
2016-10-27,40.9302978515625
2016-10-28,41.26249694824219
2016-10-31,41.603431701660156
2016-11-01,40.991493225097656
2016-11-02,40.86035919189453
2016-11-03,40.982749938964844
2016-11-04,41.07891845703125
2016-11-07,41.62966537475586
2016-11-08,42.031795501708984
2016-11-09,40.73796844482422
2016-11-10,41.821990966796875
2016-11-11,40.9302978515625
2016-11-14,39.35673904418945
2016-11-15,40.27465057373047
2016-11-16,40.24842071533203
2016-11-17,41.17507553100586
2016-11-18,41.070167541503906
2016-11-21,41.14011001586914
2016-11-22,40.37080001831055
2016-11-23,40.70301055908203
2016-11-25,40.84287643432617
2016-11-28,40.74671936035156
2016-11-29,39.12942886352539
2016-11-30,38.90147399902344
2016-12-01,38.252685546875
2016-12-02,38.58584976196289
2016-12-05,38.480628967285156
2016-12-06,38.568321228027344
2016-12-07,38.68229675292969
2016-12-08,38.6472282409668
2016-12-09,39.31355667114258
2016-12-12,39.445064544677734
2016-12-13,39.47137451171875
2016-12-14,39.48891067504883
2016-12-15,39.53273391723633
2016-12-16,39.208351135253906
2016-12-19,39.138206481933594
2016-12-20,38.664764404296875
2016-12-21,38.6559944152832
2016-12-22,38.71736145019531
2016-12-23,38.76997375488281
2016-12-27,38.91024398803711
2016-12-28,38.7436637878418
2016-12-29,38.80503463745117
2016-12-30,38.87518310546875
2017-01-03,38.962860107421875
2017-01-04,39.23464584350586
2017-01-05,39.4976692199707
2017-01-06,39.90974807739258
2017-01-09,40.4796257019043
2017-01-10,40.77772521972656
2017-01-11,41.19857406616211
2017-01-12,40.77772521972656
2017-01-13,40.72512435913086
2017-01-17,40.78649139404297
2017-01-18,41.00568771362305
2017-01-19,40.83033752441406
2017-01-20,40.53224182128906
2017-01-23,40.34811782836914
2017-01-24,40.199073791503906
2017-01-25,40.45333480834961
2017-01-26,40.374420166015625
2017-01-27,41.27747344970703
2017-01-30,41.119659423828125
2017-01-31,42.005184173583984
2017-02-01,42.17176055908203
2017-02-02,42.198062896728516
2017-02-03,42.63644027709961
2017-02-06,42.39094924926758
2017-02-07,42.601383209228516
2017-02-08,42.39094924926758
2017-02-09,42.899471282958984
2017-02-10,42.960838317871094
2017-02-13,43.16249084472656
2017-02-14,42.925777435302734
2017-02-15,43.34661102294922
2017-02-16,43.32906723022461
2017-02-17,43.60087585449219
2017-02-21,43.80252456665039
2017-02-22,43.89019775390625
2017-02-23,44.179534912109375
2017-02-24,44.26719665527344
2017-02-27,44.22336196899414
2017-02-28,44.64419937133789
2017-03-01,45.01338577270508
2017-03-02,44.626617431640625
2017-03-03,44.74968338012695
2017-03-06,44.547523498535156
2017-03-07,44.863948822021484
2017-03-08,45.14523696899414
2017-03-09,45.822052001953125
2017-03-10,45.71658706665039
2017-03-13,45.971492767333984
2017-03-14,45.6198844909668
2017-03-15,45.848426818847656
2017-03-16,45.206764221191406
2017-03-17,45.3825569152832
2017-03-20,44.99579620361328
2017-03-21,45.18038558959961
2017-03-22,45.52320861816406
2017-03-23,45.435302734375
2017-03-24,45.72538375854492
2017-03-27,45.5583610534668
2017-03-28,45.61109924316406
2017-03-29,45.690216064453125
2017-03-30,45.92754364013672
2017-03-31,45.58473205566406
2017-04-03,45.96270751953125
2017-04-04,46.04180908203125
2017-04-05,46.19123077392578
2017-04-06,46.17366027832031
2017-04-07,46.40219497680664
2017-04-10,46.44614791870117
2017-04-11,46.56041717529297
2017-04-12,47.052650451660156
2017-04-13,46.806541442871094
2017-04-17,46.42856216430664
2017-04-18,46.349449157714844
2017-04-19,46.33188247680664
2017-04-20,46.49009323120117
2017-04-21,46.481300354003906
2017-04-24,46.98233413696289
2017-04-25,46.7713737487793
2017-04-26,48.86338806152344
2017-04-27,48.71395492553711
2017-04-28,48.942508697509766
2017-05-01,48.86338806152344
2017-05-02,48.942508697509766
2017-05-03,49.14467239379883
2017-05-04,49.188621520996094
2017-05-05,49.179832458496094
2017-05-08,48.96006393432617
2017-05-09,49.346832275390625
2017-05-10,49.39077377319336
2017-05-11,49.53142166137695
2017-05-12,49.39077377319336
2017-05-15,49.83906936645508
2017-05-16,50.61259841918945
2017-05-17,49.97970962524414
2017-05-18,50.16429138183594
2017-05-19,50.28736114501953
2017-05-22,50.67412185668945
2017-05-23,50.91143798828125
2017-05-24,51.28063201904297
2017-05-25,51.983821868896484
2017-05-26,51.54432678222656
2017-05-30,52.16841125488281
2017-05-31,52.274169921875
2017-06-01,52.882320404052734
2017-06-02,52.63554000854492
2017-06-05,52.52096176147461
2017-06-06,52.344688415527344
2017-06-07,52.52976608276367
2017-06-08,52.6707878112793
2017-06-09,51.92162322998047
2017-06-12,50.37041091918945
2017-06-13,51.01382064819336
2017-06-14,51.101951599121094
2017-06-15,51.05788040161133
2017-06-16,51.05788040161133
2017-06-19,52.48571014404297
2017-06-20,52.77656936645508
2017-06-21,52.926395416259766
2017-06-22,53.48164749145508
2017-06-23,54.0986213684082
2017-06-26,53.74605941772461
2017-06-27,53.49047088623047
2017-06-28,53.649105072021484
2017-06-29,53.02334213256836
2017-06-30,53.35826873779297
2017-07-03,53.0938606262207
2017-07-05,53.508094787597656
2017-07-06,53.02334213256836
2017-07-07,53.51691436767578
2017-07-10,53.36707305908203
2017-07-11,53.43758773803711
2017-07-12,54.01047897338867
2017-07-13,54.02810287475586
2017-07-14,54.74202346801758
2017-07-17,54.82134246826172
2017-07-18,54.768455505371094
2017-07-19,55.041683197021484
2017-07-20,55.56168746948242
2017-07-21,55.2355842590332
2017-07-24,55.28847122192383
2017-07-25,54.72438049316406
2017-07-26,53.95759201049805
2017-07-27,53.21724319458008
2017-07-28,53.52573013305664
2017-07-31,53.30538558959961
2017-08-01,53.508094787597656
2017-08-02,52.4416389465332
2017-08-03,52.52096176147461
2017-08-04,52.77656936645508
2017-08-07,52.64435577392578
2017-08-08,52.63554000854492
2017-08-09,52.89995193481445
2017-08-10,52.62672424316406
2017-08-11,52.741294860839844
2017-08-14,53.08503723144531
2017-08-15,53.5874137878418
2017-08-16,54.08098602294922
2017-08-17,53.60504913330078
2017-08-18,53.649105072021484
2017-08-21,53.86064529418945
2017-08-22,54.77727127075195
2017-08-23,54.160308837890625
2017-08-24,54.21319580078125
2017-08-25,54.21319580078125
2017-08-28,54.327781677246094
2017-08-29,54.125057220458984
2017-08-30,54.32830047607422
2017-08-31,54.82316207885742
2017-09-01,54.991058349609375
2017-09-05,54.94687271118164
2017-09-06,55.25615692138672
2017-09-07,55.530094146728516
2017-09-08,55.91891860961914
2017-09-11,56.80258560180664
2017-09-12,56.68770980834961
2017-09-13,57.094207763671875
2017-09-14,56.83793640136719
2017-09-15,56.519813537597656
2017-09-18,56.82909393310547
2017-09-19,56.57283401489258
2017-09-20,56.80258560180664
2017-09-21,56.007286071777344
2017-09-22,56.12215805053711
2017-09-25,55.459415435791016
2017-09-26,55.247337341308594
2017-09-27,55.19430160522461
2017-09-28,55.088260650634766
2017-09-29,55.4505729675293
2017-10-02,55.8128662109375
2017-10-03,55.33568572998047
2017-10-04,55.583126068115234
2017-10-05,55.41521453857422
2017-10-06,55.591957092285156
2017-10-09,54.301795959472656
2017-10-10,54.53154754638672
2017-10-11,54.7966423034668
2017-10-12,55.25615692138672
2017-10-13,55.512428283691406
2017-10-16,56.245872497558594
2017-10-17,56.48446273803711
2017-10-18,56.41378402709961
2017-10-19,56.086814880371094
2017-10-20,56.192848205566406
2017-10-23,56.66120147705078
2017-10-24,56.864444732666016
2017-10-25,56.890960693359375
2017-10-26,57.37697219848633
2017-10-27,58.03973388671875
2017-10-30,57.05886459350586
2017-10-31,56.970489501953125
2017-11-01,56.731903076171875
2017-11-02,56.61701202392578
2017-11-03,57.3504753112793
2017-11-06,56.873287200927734
2017-11-07,56.83793640136719
2017-11-08,57.44768524169922
2017-11-09,57.7834587097168
2017-11-10,56.59049987792969
2017-11-13,56.91747283935547
2017-11-14,56.96164321899414
2017-11-15,56.926307678222656
2017-11-16,57.43000411987305
2017-11-17,56.44911193847656
2017-11-20,56.44911193847656
2017-11-21,56.77607727050781
2017-11-22,56.59049987792969
2017-11-24,56.66120147705078
2017-11-27,57.20908737182617
2017-11-28,58.366695404052734
2017-11-29,57.59790802001953
2017-11-30,58.04967498779297
2017-12-01,58.01424026489258
2017-12-04,56.91579055786133
2017-12-05,56.71205139160156
2017-12-06,56.44629669189453
2017-12-07,56.26913070678711
2017-12-08,56.738624572753906
2017-12-11,56.818355560302734
2017-12-12,56.96894454956055
2017-12-13,57.332149505615234
2017-12-14,57.38529968261719
2017-12-15,57.872501373291016
2017-12-18,57.97880935668945
2017-12-19,58.27114486694336
2017-12-20,57.83707809448242
2017-12-21,57.16383743286133
2017-12-22,57.332149505615234
2017-12-26,57.597896575927734
2017-12-27,57.38529968261719
2017-12-28,57.491600036621094
2017-12-29,57.26127243041992
2018-01-02,59.50248718261719
2018-01-03,60.45920181274414
2018-01-04,60.60091018676758
2018-01-05,61.28304672241211
2018-01-08,61.371620178222656
2018-01-09,61.460208892822266
2018-01-10,60.61864471435547
2018-01-11,60.645225524902344
2018-01-12,60.53892135620117
2018-01-16,59.94540023803711
2018-01-17,60.414886474609375
2018-01-18,61.30073928833008
2018-01-19,62.018287658691406
2018-01-22,62.18659973144531
2018-01-23,61.65507888793945
2018-01-24,62.13344192504883
2018-01-25,62.93956756591797
2018-01-26,64.01146697998047
2018-01-29,63.8254280090332
2018-01-30,63.55965042114258
2018-01-31,63.80769729614258
2018-02-01,61.96513748168945
2018-02-02,60.72494888305664
2018-02-05,58.04081726074219
2018-02-06,59.05954360961914
2018-02-07,58.06741714477539
2018-02-08,55.4187126159668
2018-02-09,56.96894454956055
2018-02-12,57.58018112182617
2018-02-13,57.252410888671875
2018-02-14,58.492610931396484
2018-02-15,58.85581588745117
2018-02-16,58.758358001708984
2018-02-20,59.38731002807617
2018-02-21,59.39617156982422
2018-02-22,59.73279571533203
2018-02-23,60.556644439697266
2018-02-26,61.247581481933594
2018-02-27,60.848960876464844
2018-02-28,60.05171203613281
2018-03-01,58.879608154296875
2018-03-02,58.85297775268555
2018-03-05,59.359107971191406
2018-03-06,59.50116729736328
2018-03-07,59.51006317138672
2018-03-08,60.22039794921875
2018-03-09,61.170494079589844
2018-03-12,60.824222564697266
2018-03-13,60.46014404296875
2018-03-14,59.74092483520508
2018-03-15,60.016178131103516
2018-03-16,60.28256607055664
2018-03-19,59.27919387817383
2018-03-20,59.412391662597656
2018-03-21,59.0128059387207
2018-03-22,58.20477294921875
2018-03-23,57.08596420288086
2018-03-26,58.151493072509766
2018-03-27,57.60097885131836
2018-03-28,56.69527053833008
2018-03-29,57.75192642211914
2018-04-02,56.322330474853516
2018-04-03,56.84621810913086
2018-04-04,57.192527770996094
2018-04-05,58.178138732910156
2018-04-06,56.73078536987305
2018-04-09,57.529945373535156
2018-04-10,58.78192901611328
2018-04-11,57.66313171386719
2018-04-12,58.40012741088867
2018-04-13,58.35573959350586
2018-04-16,58.861839294433594
2018-04-17,59.36798095703125
2018-04-18,59.68766403198242
2018-04-19,59.47453308105469
2018-04-20,59.536705017089844
2018-04-23,59.652122497558594
2018-04-24,58.7375373840332
2018-04-25,59.06608200073242
2018-04-26,62.14725112915039
2018-04-27,62.342594146728516
2018-04-30,61.71215057373047
