,FANG
2015-10-27,57.989139556884766
2015-10-28,60.33876037597656
2015-10-29,60.25885009765625
2015-10-30,59.0120849609375
2015-11-02,58.66844940185547
2015-11-03,61.74531555175781
2015-11-04,60.80229187011719
2015-11-05,61.60944747924805
2015-11-06,62.16891098022461
2015-11-09,63.631431579589844
2015-11-10,63.61543655395508
2015-11-11,63.79924774169922
2015-11-12,62.408660888671875
2015-11-13,61.31376647949219
2015-11-16,63.66337966918945
2015-11-17,63.62343215942383
2015-11-18,65.06995391845703
2015-11-19,61.585479736328125
2015-11-20,61.91316223144531
2015-11-23,63.72730255126953
2015-11-24,63.88714599609375
2015-11-25,62.896175384521484
2015-11-27,61.95311737060547
2015-11-30,62.35269546508789
2015-12-01,62.49655532836914
2015-12-02,61.369693756103516
2015-12-03,61.33773422241211
2015-12-04,60.98609924316406
2015-12-07,59.020084381103516
2015-12-08,59.8912239074707
2015-12-09,61.553531646728516
2015-12-10,63.207847595214844
2015-12-11,61.18589782714844
2015-12-14,60.42666244506836
2015-12-15,61.14595031738281
2015-12-16,57.829307556152344
2015-12-17,54.9442253112793
2015-12-18,52.87434387207031
2015-12-21,49.70954513549805
2015-12-22,50.628604888916016
2015-12-23,53.91327667236328
2015-12-24,54.28090286254883
2015-12-28,52.290931701660156
2015-12-29,53.09809875488281
2015-12-30,52.762428283691406
2015-12-31,53.46572494506836
2016-01-04,52.834373474121094
2016-01-05,52.099117279052734
2016-01-06,49.70954513549805
2016-01-07,48.27100372314453
2016-01-08,48.55870819091797
2016-01-11,46.03327178955078
2016-01-12,46.76852035522461
2016-01-13,47.55971908569336
2016-01-14,50.09315490722656
2016-01-15,50.47676086425781
2016-01-19,48.33494567871094
2016-01-20,48.6785888671875
2016-01-21,51.227996826171875
2016-01-22,52.88232421875
2016-01-25,49.61363983154297
2016-01-26,53.17002487182617
2016-01-27,54.56061935424805
2016-01-28,58.17294692993164
2016-01-29,60.37871170043945
2016-02-01,58.02109909057617
2016-02-02,56.94219970703125
2016-02-03,59.843257904052734
2016-02-04,57.541603088378906
2016-02-05,53.79340744018555
2016-02-08,55.90325927734375
2016-02-09,53.593597412109375
2016-02-10,53.809391021728516
2016-02-11,54.26491165161133
2016-02-12,55.247928619384766
2016-02-16,54.32086944580078
2016-02-17,56.29486846923828
2016-02-18,56.14300537109375
2016-02-19,57.605525970458984
2016-02-22,58.90021896362305
2016-02-23,55.93522644042969
2016-02-24,57.31782531738281
2016-02-25,57.18994140625
2016-02-26,58.02109909057617
2016-02-29,56.94219970703125
2016-03-01,57.933189392089844
2016-03-02,59.13998031616211
2016-03-03,57.94919204711914
2016-03-04,60.7303581237793
2016-03-07,60.9301643371582
2016-03-08,59.45164489746094
2016-03-09,59.699398040771484
2016-03-10,60.00311279296875
2016-03-11,62.68040466308594
2016-03-14,60.74634552001953
2016-03-15,61.521568298339844
2016-03-16,61.62544250488281
2016-03-17,61.92916488647461
2016-03-18,62.033042907714844
2016-03-21,62.37668991088867
2016-03-22,62.35269546508789
2016-03-23,61.29777145385742
2016-03-24,61.88119125366211
2016-03-28,61.10597229003906
2016-03-29,61.66539764404297
2016-03-30,63.15989685058594
2016-03-31,61.68137741088867
2016-04-01,61.35371780395508
2016-04-04,59.54756546020508
2016-04-05,58.980140686035156
2016-04-06,61.2898063659668
2016-04-07,63.19186782836914
2016-04-08,64.77424621582031
2016-04-11,64.39863586425781
2016-04-12,65.57344055175781
2016-04-13,65.05396270751953
2016-04-14,65.31771087646484
2016-04-15,64.02301788330078
2016-04-18,65.3896255493164
2016-04-19,65.77324676513672
2016-04-20,66.69230651855469
2016-04-21,65.97303771972656
2016-04-22,66.8761215209961
2016-04-25,67.5154800415039
2016-04-26,69.13782501220703
2016-04-27,70.67227172851562
2016-04-28,69.43351745605469
2016-04-29,69.19376373291016
2016-05-02,70.01695251464844
2016-05-03,67.85112762451172
2016-05-04,67.26771545410156
2016-05-05,70.0728759765625
2016-05-06,68.29867553710938
2016-05-09,68.51445770263672
2016-05-10,69.85710144042969
2016-05-11,69.12183380126953
2016-05-12,69.64131927490234
2016-05-13,68.32266998291016
2016-05-16,69.19376373291016
2016-05-17,69.48145294189453
2016-05-18,69.47346496582031
2016-05-19,69.47346496582031
2016-05-20,69.54542541503906
2016-05-23,69.40155029296875
2016-05-24,70.30464935302734
2016-05-25,71.71920776367188
2016-05-26,73.45344543457031
2016-05-27,74.2126693725586
2016-05-31,72.68621826171875
2016-06-01,73.14974212646484
2016-06-02,73.86103057861328
2016-06-03,72.0149154663086
2016-06-06,72.62229919433594
2016-06-07,75.59525299072266
2016-06-08,74.42845153808594
2016-06-09,73.66921997070312
2016-06-10,71.39952850341797
2016-06-13,70.93598937988281
2016-06-14,71.81510162353516
2016-06-15,71.23169708251953
2016-06-16,69.72923278808594
2016-06-17,69.93701171875
2016-06-20,71.13579559326172
2016-06-21,72.66223907470703
2016-06-22,72.55834197998047
2016-06-23,73.05386352539062
2016-06-24,69.75320434570312
2016-06-27,66.94804382324219
2016-06-28,70.81612396240234
2016-06-29,72.55834197998047
2016-06-30,72.89400482177734
2016-07-01,72.35856628417969
2016-07-05,71.55138397216797
2016-07-06,72.32661437988281
2016-07-07,70.80014038085938
2016-07-08,71.25566864013672
2016-07-11,71.68722534179688
2016-07-12,73.49339294433594
2016-07-13,72.75814819335938
2016-07-14,73.70919036865234
2016-07-15,72.67022705078125
2016-07-18,72.38252258300781
2016-07-19,71.46347045898438
2016-07-20,71.51140594482422
2016-07-21,70.47248077392578
2016-07-22,70.5124282836914
2016-07-25,68.21076202392578
2016-07-26,68.642333984375
2016-07-27,68.21878814697266
2016-07-28,68.67430114746094
2016-07-29,70.16077423095703
2016-08-01,68.6902847290039
2016-08-02,68.61035919189453
2016-08-03,69.8011474609375
2016-08-04,71.0558853149414
2016-08-05,74.28461456298828
2016-08-08,74.88398742675781
2016-08-09,75.34751892089844
2016-08-10,74.55632019042969
2016-08-11,75.25161743164062
2016-08-12,75.58729553222656
2016-08-15,77.08174896240234
2016-08-16,75.93093872070312
2016-08-17,76.16270446777344
2016-08-18,78.76005554199219
2016-08-19,78.79203033447266
2016-08-22,77.11372375488281
2016-08-23,77.19364929199219
2016-08-24,76.87396240234375
2016-08-25,76.92992401123047
2016-08-26,76.9858627319336
2016-08-29,77.80902862548828
2016-08-30,77.12171173095703
2016-08-31,76.12271881103516
2016-09-01,76.13870239257812
2016-09-02,77.02581787109375
2016-09-06,77.64118194580078
2016-09-07,78.76802825927734
2016-09-08,78.59221649169922
2016-09-09,76.76209259033203
2016-09-12,76.4264144897461
2016-09-13,72.64625549316406
2016-09-14,70.77616882324219
2016-09-15,71.83109283447266
2016-09-16,71.67924499511719
2016-09-19,71.35956573486328
2016-09-20,70.60832214355469
2016-09-21,71.43948364257812
2016-09-22,72.72618865966797
2016-09-23,71.0638656616211
2016-09-26,72.17473602294922
2016-09-27,70.75218963623047
2016-09-28,74.62825012207031
2016-09-29,76.34649658203125
2016-09-30,77.15370178222656
2016-10-03,73.94895935058594
2016-10-04,73.19770050048828
2016-10-05,75.68318939208984
2016-10-06,75.95491027832031
2016-10-07,75.68318939208984
2016-10-10,84.08264923095703
2016-10-11,83.78694152832031
2016-10-12,83.54719543457031
2016-10-13,82.74002838134766
2016-10-14,80.63814544677734
2016-10-17,80.29450225830078
2016-10-18,79.68710327148438
2016-10-19,82.47628021240234
2016-10-20,81.717041015625
2016-10-21,81.70905303955078
2016-10-24,79.59919738769531
2016-10-25,77.87295532226562
2016-10-26,76.76209259033203
2016-10-27,77.34547424316406
2016-10-28,75.11576843261719
2016-10-31,72.95793914794922
2016-11-01,73.37353515625
2016-11-02,72.9499282836914
2016-11-03,73.9729232788086
2016-11-04,73.27762603759766
2016-11-07,75.0917739868164
2016-11-08,74.91593170166016
2016-11-09,78.44837951660156
2016-11-10,77.81700134277344
2016-11-11,76.3145523071289
2016-11-14,75.3794937133789
2016-11-15,77.24958038330078
2016-11-16,77.99283599853516
2016-11-17,78.25656127929688
2016-11-18,77.60123443603516
2016-11-21,80.28651428222656
2016-11-22,79.27952575683594
2016-11-23,80.53424072265625
2016-11-25,79.47132110595703
2016-11-28,77.3215103149414
2016-11-29,76.24260711669922
2016-11-30,86.19251251220703
2016-12-01,87.9107666015625
2016-12-02,86.42427825927734
2016-12-05,85.45724487304688
2016-12-06,84.9457778930664
2016-12-07,84.22651672363281
2016-12-08,85.72100067138672
2016-12-09,84.74598693847656
2016-12-12,83.90682983398438
2016-12-13,84.13859558105469
2016-12-14,81.12567138671875
2016-12-15,80.86194610595703
2016-12-16,81.47730255126953
2016-12-19,84.1146240234375
2016-12-20,82.04472351074219
2016-12-21,81.07770538330078
2016-12-22,82.10066223144531
2016-12-23,82.26051330566406
2016-12-27,82.99576568603516
2016-12-28,82.26850128173828
2016-12-29,81.55722045898438
2016-12-30,80.76602172851562
2017-01-03,82.5162582397461
2017-01-04,82.77200317382812
2017-01-05,82.85189819335938
2017-01-06,82.84390258789062
2017-01-09,81.06172943115234
2017-01-10,82.08470916748047
2017-01-11,83.04371643066406
2017-01-12,82.77200317382812
2017-01-13,81.00576782226562
2017-01-17,80.27053833007812
2017-01-18,80.33446502685547
2017-01-19,81.72502899169922
2017-01-20,82.40436553955078
2017-01-23,81.66908264160156
2017-01-24,82.9078369140625
2017-01-25,84.0107192993164
2017-01-26,85.27345275878906
2017-01-27,85.2574691772461
2017-01-30,81.9168472290039
2017-01-31,84.05067443847656
2017-02-01,84.52220153808594
2017-02-02,83.61912536621094
2017-02-03,83.45127868652344
2017-02-06,84.26647186279297
2017-02-07,80.01478576660156
2017-02-08,80.3664321899414
2017-02-09,83.05968475341797
2017-02-10,83.74699401855469
2017-02-13,83.35537719726562
2017-02-14,86.05663299560547
2017-02-15,89.38127899169922
2017-02-16,87.11956787109375
2017-02-17,86.01669311523438
2017-02-21,85.38531494140625
2017-02-22,81.54122924804688
2017-02-23,80.68611145019531
2017-02-24,80.24657440185547
2017-02-27,81.23754119873047
2017-02-28,80.60617065429688
2017-03-01,84.48223114013672
2017-03-02,82.97178649902344
2017-03-03,82.77996063232422
2017-03-06,83.08364868164062
2017-03-07,83.57916259765625
2017-03-08,79.72708892822266
2017-03-09,81.10167694091797
2017-03-10,81.08570861816406
2017-03-13,80.92585754394531
2017-03-14,78.60021209716797
2017-03-15,82.25251770019531
2017-03-16,82.66808319091797
2017-03-17,83.66706848144531
2017-03-20,82.88387298583984
2017-03-21,81.61318969726562
2017-03-22,80.85391998291016
2017-03-23,79.59919738769531
2017-03-24,79.70307922363281
2017-03-27,79.07173156738281
2017-03-28,80.90187072753906
2017-03-29,82.44432830810547
2017-03-30,82.05269622802734
2017-03-31,82.89185333251953
2017-04-03,83.17955017089844
2017-04-04,85.32939147949219
2017-04-05,82.26850128173828
2017-04-06,83.65108489990234
2017-04-07,83.41932678222656
2017-04-10,83.61112976074219
2017-04-11,84.68206024169922
2017-04-12,84.96976470947266
2017-04-13,83.94679260253906
2017-04-17,84.02670288085938
2017-04-18,82.44432830810547
2017-04-19,80.3584213256836
2017-04-20,80.13465881347656
2017-04-21,80.93384552001953
2017-04-24,81.3254623413086
2017-04-25,83.0916519165039
2017-04-26,82.48428344726562
2017-04-27,80.27851867675781
