,ABT
2015-01-14,36.790035247802734
2015-01-15,36.515869140625
2015-01-16,36.96453094482422
2015-01-20,36.74020004272461
2015-01-21,36.60726547241211
2015-01-22,36.96453094482422
2015-01-23,36.44110107421875
2015-01-26,36.682037353515625
2015-01-27,36.291526794433594
2015-01-28,36.06720733642578
2015-01-29,37.60426712036133
2015-01-30,37.18885040283203
2015-02-02,37.57935333251953
2015-02-03,38.077877044677734
2015-02-04,37.52948760986328
2015-02-05,37.92831802368164
2015-02-06,37.803688049316406
2015-02-09,36.98945236206055
2015-02-10,37.32179641723633
2015-02-11,37.330108642578125
2015-02-12,37.571048736572266
2015-02-13,38.29388427734375
2015-02-17,38.559757232666016
2015-02-18,38.559757232666016
2015-02-19,38.725921630859375
2015-02-20,39.44877624511719
2015-02-23,39.31581497192383
2015-02-24,39.440460205078125
2015-02-25,39.382301330566406
2015-02-26,39.55677032470703
2015-02-27,39.357364654541016
2015-03-02,39.23274612426758
2015-03-03,39.12473678588867
2015-03-04,39.058258056640625
2015-03-05,39.4155387878418
2015-03-06,38.63453674316406
2015-03-09,38.90870666503906
2015-03-10,38.36035919189453
2015-03-11,38.468360900878906
2015-03-12,39.25767517089844
2015-03-13,38.950252532958984
2015-03-16,39.73957061767578
2015-03-17,39.12473678588867
2015-03-18,39.37398910522461
2015-03-19,39.4155387878418
2015-03-20,39.440460205078125
2015-03-23,39.440460205078125
2015-03-24,39.04995346069336
2015-03-25,38.659454345703125
2015-03-26,38.63453674316406
2015-03-27,38.86717224121094
2015-03-30,39.116432189941406
2015-03-31,38.493289947509766
2015-04-01,38.12771224975586
2015-04-02,38.32711410522461
2015-04-06,38.468360900878906
2015-04-07,38.37696838378906
2015-04-08,38.725921630859375
2015-04-09,39.04995346069336
2015-04-10,39.174598693847656
2015-04-13,38.85723876953125
2015-04-14,38.99919891357422
2015-04-15,39.10777282714844
2015-04-16,38.8488883972168
2015-04-17,38.62342071533203
2015-04-20,38.940765380859375
2015-04-21,39.349952697753906
2015-04-22,40.37712478637695
2015-04-23,40.468990325927734
2015-04-24,40.352073669433594
2015-04-27,39.65895080566406
2015-04-28,39.742469787597656
2015-04-29,39.3917121887207
2015-04-30,38.76538848876953
2015-05-01,38.990867614746094
2015-05-04,39.24974060058594
2015-05-05,39.124481201171875
2015-05-06,38.86559295654297
2015-05-07,38.83218765258789
2015-05-08,39.725746154785156
2015-05-11,39.52532958984375
2015-05-12,39.35832595825195
2015-05-13,39.2747917175293
2015-05-14,40.644371032714844
2015-05-15,40.677764892578125
2015-05-18,40.78633499145508
2015-05-19,40.92831039428711
2015-05-20,41.036865234375
2015-05-21,41.20388412475586
2015-05-22,40.94499206542969
2015-05-26,40.585914611816406
2015-05-27,40.92831039428711
2015-05-28,41.1370849609375
2015-05-29,40.585914611816406
2015-06-01,40.86983871459961
2015-06-02,40.86983871459961
2015-06-03,40.803035736083984
2015-06-04,40.6527099609375
2015-06-05,40.46063995361328
2015-06-08,40.45229721069336
2015-06-09,40.23516082763672
2015-06-10,40.502403259277344
2015-06-11,40.97004699707031
2015-06-12,40.644371032714844
2015-06-15,40.143310546875
2015-06-16,40.48569107055664
2015-06-17,40.56085205078125
2015-06-18,41.70494079589844
2015-06-19,41.66318130493164
2015-06-22,41.78010177612305
2015-06-23,41.65483856201172
2015-06-24,41.33749771118164
2015-06-25,41.19552993774414
2015-06-26,41.7299919128418
2015-06-29,40.92831039428711
2015-06-30,40.98674011230469
2015-07-01,41.35420608520508
2015-07-02,41.262332916259766
2015-07-06,41.53791809082031
2015-07-07,41.930416107177734
2015-07-08,41.12871170043945
2015-07-09,41.078617095947266
2015-07-10,41.69659423828125
2015-07-13,41.72177505493164
2015-07-14,42.124542236328125
2015-07-15,41.37771987915039
2015-07-16,41.76371383666992
2015-07-17,41.87281036376953
2015-07-20,42.00707244873047
2015-07-21,41.755332946777344
2015-07-22,42.77907943725586
2015-07-23,42.963687896728516
2015-07-24,42.83781433105469
2015-07-27,42.53572082519531
2015-07-28,42.7454948425293
2015-07-29,42.84621047973633
2015-07-30,42.60285186767578
2015-07-31,42.53572082519531
2015-08-03,42.376285552978516
2015-08-04,42.384681701660156
2015-08-05,42.359500885009766
2015-08-06,42.22525405883789
2015-08-07,42.04901885986328
2015-08-10,42.510555267333984
2015-08-11,42.28398895263672
2015-08-12,42.03224563598633
2015-08-13,41.822452545166016
2015-08-14,42.149723052978516
2015-08-17,42.275596618652344
2015-08-18,42.32594299316406
2015-08-19,41.822452545166016
2015-08-20,40.72320556640625
2015-08-21,39.548423767089844
2015-08-24,36.670169830322266
2015-08-25,35.99887466430664
2015-08-26,36.90513610839844
2015-08-27,38.2980842590332
2015-08-28,38.616973876953125
2015-08-31,38.0044059753418
2015-09-01,36.56108474731445
2015-09-02,37.12330627441406
2015-09-03,37.03939437866211
2015-09-04,36.14152145385742
2015-09-08,36.955474853515625
2015-09-09,36.275779724121094
2015-09-10,36.1834716796875
2015-09-11,36.42683410644531
2015-09-14,36.225433349609375
2015-09-15,36.76248550415039
2015-09-16,36.804439544677734
2015-09-17,37.12330627441406
2015-09-18,36.35969543457031
2015-09-21,36.33451843261719
2015-09-22,35.64643096923828
2015-09-23,35.41146469116211
2015-09-24,35.19329833984375
2015-09-25,34.28702926635742
2015-09-28,32.77659606933594
2015-09-29,33.14581298828125
2015-09-30,33.7499885559082
2015-10-01,34.20311737060547
2015-10-02,34.723392486572266
2015-10-05,34.731781005859375
2015-10-06,33.47306823730469
2015-10-07,34.09403610229492
2015-10-08,34.538780212402344
2015-10-09,35.151336669921875
2015-10-12,34.88282012939453
2015-10-13,34.536781311035156
2015-10-14,34.367984771728516
2015-10-15,35.33858108520508
2015-10-16,35.63397979736328
2015-10-19,35.57490539550781
2015-10-20,35.22886276245117
2015-10-21,35.61711120605469
2015-10-22,36.71430587768555
2015-10-23,36.79872131347656
2015-10-26,36.80716323852539
2015-10-27,37.035030364990234
2015-10-28,37.77775573730469
2015-10-29,38.18289566040039
2015-10-30,37.811519622802734
2015-11-02,38.3432502746582
2015-11-03,38.41075897216797
2015-11-04,38.132240295410156
2015-11-05,38.132240295410156
2015-11-06,38.51205062866211
2015-11-09,38.02251052856445
2015-11-10,38.62176513671875
2015-11-11,38.03940963745117
2015-11-12,37.29668426513672
2015-11-13,37.1025505065918
2015-11-16,37.8790283203125
2015-11-17,37.78620529174805
2015-11-18,38.655521392822266
2015-11-19,38.59644317626953
2015-11-20,38.832763671875
2015-11-23,38.3516845703125
2015-11-24,38.36012649536133
2015-11-25,38.32637405395508
2015-11-27,38.334808349609375
2015-11-30,37.91280746459961
2015-12-01,38.36855697631836
2015-12-02,38.16600799560547
2015-12-03,37.262916564941406
2015-12-04,38.23352813720703
2015-12-07,38.45297622680664
2015-12-08,38.44453430175781
2015-12-09,37.94656753540039
2015-12-10,38.24198532104492
2015-12-11,37.440162658691406
2015-12-14,37.81996154785156
2015-12-15,38.47829818725586
2015-12-16,38.86653518676758
2015-12-17,38.199771881103516
2015-12-18,36.883113861083984
2015-12-21,37.17008590698242
2015-12-22,37.541439056396484
2015-12-23,38.064727783203125
2015-12-24,38.064727783203125
2015-12-28,38.00563430786133
2015-12-29,38.672401428222656
2015-12-30,38.20820236206055
2015-12-31,37.90435791015625
2016-01-04,36.23323059082031
2016-01-05,36.224788665771484
2016-01-06,35.92095184326172
2016-01-07,35.0600700378418
2016-01-08,34.32577133178711
2016-01-11,34.37640380859375
2016-01-12,34.99254608154297
2016-01-13,34.21115493774414
2016-01-14,34.90760040283203
2016-01-15,34.43198776245117
2016-01-19,34.33854675292969
2016-01-20,33.93936538696289
2016-01-21,33.53167724609375
2016-01-22,33.99883270263672
2016-01-25,33.68456268310547
2016-01-26,34.10923385620117
2016-01-27,34.37251663208008
2016-01-28,31.179035186767578
2016-01-29,32.14728927612305
2016-02-01,32.656883239746094
2016-02-02,32.172752380371094
2016-02-03,32.29165267944336
2016-02-04,32.28315734863281
2016-02-05,31.773561477661133
2016-02-08,31.81603240966797
2016-02-09,31.425334930419922
2016-02-10,31.603710174560547
2016-02-11,30.864782333374023
2016-02-12,31.53575325012207
2016-02-16,32.26617431640625
2016-02-17,32.656883239746094
2016-02-18,32.53797149658203
2016-02-19,32.724815368652344
2016-02-22,33.25990295410156
2016-02-23,32.60590744018555
2016-02-24,33.29386901855469
2016-02-25,33.659088134765625
2016-02-26,33.56565475463867
2016-02-29,32.90318298339844
2016-03-01,33.4042854309082
2016-03-02,33.412784576416016
2016-03-03,32.97111892700195
2016-03-04,33.276878356933594
2016-03-07,33.276878356933594
2016-03-08,33.268394470214844
2016-03-09,33.36183166503906
2016-03-10,33.14948272705078
2016-03-11,34.28759002685547
2016-03-14,34.398014068603516
2016-03-15,33.888404846191406
2016-03-16,34.1262321472168
2016-03-17,34.21965026855469
2016-03-18,34.644317626953125
2016-03-21,34.618839263916016
2016-03-22,34.848148345947266
2016-03-23,34.635807037353516
2016-03-24,34.61033630371094
2016-03-28,34.72075271606445
2016-03-29,35.221858978271484
2016-03-30,35.37474060058594
2016-03-31,35.527618408203125
2016-04-01,35.8333740234375
2016-04-04,35.943790435791016
2016-04-05,35.70597839355469
2016-04-06,36.56380081176758
2016-04-07,36.19010543823242
2016-04-08,35.98625946044922
2016-04-11,36.079689025878906
2016-04-12,36.36845397949219
2016-04-13,37.04352951049805
2016-04-14,37.18024826049805
2016-04-15,37.09479904174805
2016-04-18,37.55625534057617
2016-04-19,37.47079086303711
2016-04-20,37.57332992553711
2016-04-21,37.49643325805664
2016-04-22,37.6673469543457
2016-04-25,37.60751724243164
2016-04-26,37.49643325805664
2016-04-27,37.453712463378906
2016-04-28,34.5397834777832
2016-04-29,33.24091720581055
2016-05-02,33.198177337646484
2016-05-03,32.94182205200195
2016-05-04,32.55730056762695
2016-05-05,32.89910888671875
2016-05-06,32.446197509765625
2016-05-09,32.454742431640625
2016-05-10,32.55730056762695
2016-05-11,32.480377197265625
2016-05-12,32.471839904785156
2016-05-13,32.13002395629883
2016-05-16,32.685455322265625
2016-05-17,32.22402572631836
2016-05-18,32.258216857910156
2016-05-19,31.822406768798828
2016-05-20,32.13002395629883
2016-05-23,31.933475494384766
2016-05-24,32.454742431640625
2016-05-25,33.05290985107422
2016-05-26,33.23236083984375
2016-05-27,33.58271026611328
2016-05-31,33.864715576171875
2016-06-01,33.753623962402344
2016-06-02,33.779239654541016
2016-06-03,33.48017501831055
2016-06-06,33.47162628173828
2016-06-07,33.26654815673828
2016-06-08,33.249454498291016
2016-06-09,33.21527099609375
2016-06-10,32.81364440917969
2016-06-13,32.35220718383789
2016-06-14,32.181304931640625
2016-06-15,31.984771728515625
2016-06-16,32.044593811035156
2016-06-17,31.950584411621094
2016-06-20,32.258216857910156
2016-06-21,32.24111557006836
2016-06-22,33.10419464111328
2016-06-23,33.864715576171875
2016-06-24,32.39493179321289
2016-06-27,31.574596405029297
2016-06-28,32.095855712890625
2016-06-29,32.95891571044922
2016-06-30,33.59125900268555
2016-07-01,33.787803649902344
2016-07-05,33.70235061645508
2016-07-06,34.890132904052734
2016-07-07,35.3430290222168
2016-07-08,35.79593276977539
2016-07-11,35.99246597290039
2016-07-12,36.29155731201172
2016-07-13,36.08521270751953
2016-07-14,36.35173034667969
2016-07-15,36.19697189331055
2016-07-18,36.18838119506836
2016-07-19,35.939048767089844
2016-07-20,36.669857025146484
2016-07-21,37.00517654418945
2016-07-22,37.116947174072266
2016-07-25,37.32329177856445
2016-07-26,37.48665237426758
2016-07-27,37.546836853027344
2016-07-28,38.217472076416016
2016-07-29,38.475406646728516
2016-08-01,38.93968963623047
2016-08-02,38.75053405761719
2016-08-03,38.647377014160156
2016-08-04,38.52699661254883
2016-08-05,38.913902282714844
2016-08-08,38.70755386352539
2016-08-09,38.75914001464844
2016-08-10,38.52699661254883
2016-08-11,38.73334503173828
2016-08-12,38.72475814819336
2016-08-15,38.819332122802734
2016-08-16,38.62156295776367
2016-08-17,38.41521072387695
2016-08-18,38.14008331298828
2016-08-19,38.036922454833984
2016-08-22,37.976722717285156
2016-08-23,37.744590759277344
2016-08-24,37.116947174072266
2016-08-25,36.833221435546875
2016-08-26,36.95357894897461
2016-08-29,37.18572235107422
2016-08-30,36.824623107910156
2016-08-31,36.12819290161133
2016-09-01,36.368934631347656
2016-09-02,36.18838119506836
2016-09-06,36.24856185913086
2016-09-07,36.0250244140625
2016-09-08,35.98202896118164
2016-09-09,35.25981140136719
2016-09-12,35.6123161315918
2016-09-13,34.94169616699219
2016-09-14,35.08785629272461
2016-09-15,35.35438537597656
2016-09-16,35.99922180175781
2016-09-19,35.835872650146484
2016-09-20,35.74989318847656
2016-09-21,36.042213439941406
2016-09-22,36.30016326904297
2016-09-23,36.274349212646484
2016-09-26,35.835872650146484
2016-09-27,36.39474105834961
2016-09-28,36.36034393310547
2016-09-29,35.6295166015625
2016-09-30,36.36034393310547
2016-10-03,36.583885192871094
2016-10-04,36.19697189331055
2016-10-05,36.74724578857422
2016-10-06,36.94499588012695
2016-10-07,36.94499588012695
2016-10-10,37.40068054199219
2016-10-11,35.388771057128906
2016-10-12,35.4580078125
2016-10-13,35.4580078125
2016-10-14,35.293601989746094
2016-10-17,35.120548248291016
2016-10-18,35.62239456176758
2016-10-19,34.61869812011719
2016-10-20,35.250335693359375
2016-10-21,35.04268264770508
2016-10-24,34.964805603027344
2016-10-25,34.774444580078125
2016-10-26,34.575439453125
2016-10-27,34.86097717285156
2016-10-28,34.21204376220703
2016-10-31,33.95246124267578
2016-11-01,33.78805923461914
2016-11-02,33.485225677490234
2016-11-03,33.20834732055664
2016-11-04,33.82267379760742
2016-11-07,34.48891067504883
2016-11-08,34.46296310424805
2016-11-09,34.67061996459961
2016-11-10,35.13787078857422
2016-11-11,34.73118591308594
2016-11-14,33.9178581237793
2016-11-15,34.445655822753906
2016-11-16,34.56679916381836
2016-11-17,34.947509765625
2016-11-18,34.47161865234375
2016-11-21,34.40239334106445
2016-11-22,32.9660758972168
2016-11-23,33.727500915527344
2016-11-25,33.88324737548828
2016-11-28,33.51984786987305
2016-11-29,33.51119613647461
2016-11-30,32.94011306762695
2016-12-01,32.533451080322266
2016-12-02,32.79302978515625
2016-12-05,33.251609802246094
2016-12-06,33.24296188354492
2016-12-07,33.29487228393555
2016-12-08,33.467918395996094
2016-12-09,33.9178581237793
2016-12-12,33.9178581237793
2016-12-13,34.12551498413086
2016-12-14,33.589046478271484
2016-12-15,33.68423843383789
2016-12-16,32.9660758972168
2016-12-19,33.173736572265625
2016-12-20,33.0439567565918
2016-12-21,33.08721160888672
2016-12-22,33.130470275878906
2016-12-23,33.24296188354492
2016-12-27,33.398712158203125
2016-12-28,33.06990432739258
2016-12-29,33.14777755737305
2016-12-30,33.234291076660156
2017-01-03,33.78805923461914
2017-01-04,34.05630111694336
2017-01-05,34.3504753112793
2017-01-06,35.284942626953125
2017-01-09,35.250335693359375
2017-01-10,35.72622299194336
2017-01-11,35.77412414550781
2017-01-12,35.46062088012695
2017-01-13,35.64350128173828
2017-01-17,35.61737060546875
2017-01-18,35.495460510253906
2017-01-19,35.18196105957031
2017-01-20,35.23420333862305
2017-01-23,35.12969207763672
2017-01-24,35.103580474853516
2017-01-25,35.103580474853516
2017-01-26,35.669620513916016
2017-01-27,35.7044563293457
2017-01-30,35.71316909790039
2017-01-31,36.37501525878906
2017-02-01,36.86267852783203
2017-02-02,37.228431701660156
2017-02-03,37.254547119140625
2017-02-06,36.949764251708984
2017-02-07,37.350341796875
2017-02-08,36.92362976074219
2017-02-09,37.04554748535156
2017-02-10,37.219722747802734
2017-02-13,37.637718200683594
2017-02-14,38.012184143066406
2017-02-15,38.316986083984375
2017-02-16,38.491146087646484
2017-02-17,38.9178581237793
2017-02-21,39.19651794433594
2017-02-22,39.19651794433594
2017-02-23,39.536155700683594
2017-02-24,39.77998352050781
2017-02-27,39.58840560913086
2017-02-28,39.25749206542969
2017-03-01,39.70161819458008
2017-03-02,39.7886962890625
2017-03-03,39.40552520751953
2017-03-06,39.30103302001953
2017-03-07,39.18782043457031
2017-03-08,39.50132751464844
2017-03-09,39.7364501953125
2017-03-10,39.81481170654297
2017-03-13,39.64936828613281
2017-03-14,39.01365661621094
2017-03-15,39.46648025512695
2017-03-16,39.1703987121582
2017-03-17,39.35327911376953
2017-03-20,39.1703987121582
2017-03-21,39.01365661621094
2017-03-22,39.02236557006836
2017-03-23,38.98752975463867
2017-03-24,38.95269012451172
2017-03-27,38.926570892333984
2017-03-28,38.926570892333984
2017-03-29,38.90044021606445
2017-03-30,38.79594039916992
2017-03-31,38.67401885986328
2017-04-03,38.72627258300781
2017-04-04,38.47373580932617
2017-04-05,38.142799377441406
2017-04-06,38.02959060668945
2017-04-07,38.168941497802734
2017-04-10,37.95993423461914
2017-04-11,38.18336486816406
2017-04-12,38.095733642578125
2017-04-13,37.386043548583984
2017-04-17,37.94679260253906
2017-04-18,38.051937103271484
2017-04-19,38.19211959838867
2017-04-20,38.5338249206543
2017-04-21,38.139549255371094
2017-04-24,38.66524124145508
2017-04-25,38.34105682373047
2017-04-26,38.37610626220703
2017-04-27,38.24468994140625
2017-04-28,38.23591995239258
2017-05-01,38.095733642578125
2017-05-02,38.20087432861328
2017-05-03,38.306026458740234
2017-05-04,39.068275451660156
2017-05-05,39.11208724975586
2017-05-08,39.147132873535156
2017-05-09,39.138370513916016
2017-05-10,38.98942947387695
2017-05-11,38.42868423461914
2017-05-12,38.51630401611328
2017-05-15,38.586395263671875
2017-05-16,38.279727935791016
2017-05-17,37.74527359008789
2017-05-18,37.657649993896484
2017-05-19,37.815364837646484
2017-05-22,38.314781188964844
2017-05-23,38.27096939086914
2017-05-24,38.139549255371094
2017-05-25,38.50754165649414
2017-05-26,39.17341995239258
2017-05-30,39.427513122558594
2017-05-31,40.00579833984375
2017-06-01,40.39129638671875
2017-06-02,40.741764068603516
2017-06-05,40.846893310546875
2017-06-06,40.61908721923828
2017-06-07,40.79433822631836
2017-06-08,40.934532165527344
2017-06-09,41.43393325805664
2017-06-12,41.328792572021484
2017-06-13,41.582881927490234
2017-06-14,41.74059295654297
2017-06-15,42.1611442565918
2017-06-16,42.2400016784668
2017-06-19,42.83580017089844
2017-06-20,42.730655670166016
2017-06-21,42.55542755126953
2017-06-22,43.16874313354492
2017-06-23,43.00227355957031
2017-06-26,42.85331726074219
2017-06-27,42.643043518066406
2017-06-28,42.47658157348633
2017-06-29,42.695613861083984
2017-06-30,42.59048080444336
2017-07-03,42.67808532714844
2017-07-05,42.93217849731445
2017-07-06,42.003448486328125
2017-07-07,42.4415283203125
2017-07-10,42.257530212402344
2017-07-11,42.187442779541016
2017-07-12,42.667598724365234
2017-07-13,42.35923767089844
2017-07-14,43.090484619140625
2017-07-17,42.958316802978516
2017-07-18,42.94070816040039
2017-07-19,43.54860305786133
2017-07-20,44.799644470214844
2017-07-21,44.79084396362305
2017-07-24,44.75559616088867
2017-07-25,44.78202438354492
2017-07-26,44.403194427490234
2017-07-27,44.1476936340332
2017-07-28,43.707191467285156
2017-07-31,43.3283576965332
2017-08-01,43.30192184448242
2017-08-02,43.372406005859375
2017-08-03,43.31073760986328
2017-08-04,43.39882278442383
2017-08-07,43.43406295776367
2017-08-08,43.064056396484375
2017-08-09,42.967140197753906
2017-08-10,42.341609954833984
2017-08-11,42.76451110839844
2017-08-14,43.24024963378906
2017-08-15,43.01118087768555
2017-08-16,43.88338851928711
2017-08-17,43.42526626586914
2017-08-18,42.94070816040039
2017-08-21,43.064056396484375
2017-08-22,43.795284271240234
2017-08-23,43.73362350463867
2017-08-24,43.50455856323242
2017-08-25,43.478126525878906
2017-08-28,44.27985763549805
2017-08-29,44.18293762207031
2017-08-30,44.1476936340332
2017-08-31,44.87894058227539
2017-09-01,45.090389251708984
2017-09-05,44.95824432373047
2017-09-06,45.099205017089844
2017-09-07,45.36349105834961
2017-09-08,45.8304443359375
2017-09-11,46.20927047729492
2017-09-12,46.033077239990234
2017-09-13,45.812808990478516
2017-09-14,45.53969955444336
2017-09-15,45.60137176513672
2017-09-18,45.88330078125
2017-09-19,45.29301452636719
2017-09-20,45.715904235839844
2017-09-21,45.31064224243164
2017-09-22,46.26213455200195
2017-09-25,46.3502311706543
2017-09-26,46.561683654785156
2017-09-27,45.944969177246094
2017-09-28,47.25768280029297
2017-09-29,47.011009216308594
2017-10-02,47.29291915893555
2017-10-03,47.354591369628906
2017-10-04,47.874393463134766
2017-10-05,48.385372161865234
2017-10-06,48.45586013793945
2017-10-09,48.15632629394531
2017-10-10,48.80827331542969
2017-10-11,47.96249008178711
2017-10-12,48.43613815307617
2017-10-13,48.38302230834961
2017-10-16,48.365333557128906
2017-10-17,48.74600601196289
2017-10-18,49.37458801269531
2017-10-19,49.57820510864258
2017-10-20,49.86153030395508
2017-10-23,49.6490478515625
2017-10-24,49.02931213378906
2017-10-25,49.1266975402832
2017-10-26,49.11784362792969
2017-10-27,49.02046203613281
2017-10-30,48.06431198120117
2017-10-31,48.011192321777344
2017-11-01,47.80755615234375
2017-11-02,48.1351432800293
2017-11-03,49.10898971557617
2017-11-06,48.701744079589844
2017-11-07,48.83454895019531
2017-11-08,48.914215087890625
2017-11-09,49.09128952026367
2017-11-10,48.51581954956055
2017-11-13,48.9584846496582
2017-11-14,48.701744079589844
2017-11-15,48.542396545410156
2017-11-16,49.170963287353516
2017-11-17,49.18867492675781
2017-11-20,48.94963455200195
2017-11-21,49.6844596862793
2017-11-22,49.401145935058594
2017-11-24,49.69331359863281
2017-11-27,49.71101760864258
2017-11-28,49.59592819213867
2017-11-29,49.206382751464844
2017-11-30,49.90578079223633
2017-12-01,49.560508728027344
2017-12-04,48.43613815307617
2017-12-05,48.50697708129883
2017-12-06,48.391883850097656
2017-12-07,48.41843032836914
2017-12-08,48.374176025390625
2017-12-11,48.63976287841797
2017-12-12,49.31261444091797
2017-12-13,48.74600601196289
2017-12-14,48.453853607177734
2017-12-15,49.13554763793945
2017-12-18,49.932342529296875
2017-12-19,50.28647994995117
2017-12-20,50.48125457763672
2017-12-21,50.40156936645508
2017-12-22,50.40156936645508
2017-12-26,50.463531494140625
2017-12-27,50.87964630126953
2017-12-28,50.87077713012695
2017-12-29,50.525508880615234
2018-01-02,52.048274993896484
2018-01-03,52.16336441040039
2018-01-04,52.074825286865234
2018-01-05,52.225341796875
2018-01-08,52.074825286865234
2018-01-09,52.16336441040039
2018-01-10,52.08368682861328
2018-01-11,52.43951416015625
2018-01-12,52.34165954589844
2018-01-16,51.985836029052734
2018-01-17,52.47510528564453
2018-01-18,52.5462532043457
2018-01-19,52.75974655151367
2018-01-22,52.99102783203125
2018-01-23,52.6885986328125
2018-01-24,54.903594970703125
2018-01-25,56.23793411254883
2018-01-26,56.415836334228516
2018-01-29,56.3179817199707
2018-01-30,55.5440673828125
2018-01-31,55.29499816894531
2018-02-01,55.31279373168945
2018-02-02,54.87690734863281
2018-02-05,52.24380874633789
2018-02-06,52.35944747924805
2018-02-07,52.190433502197266
2018-02-08,50.05548858642578
2018-02-09,50.8560905456543
2018-02-12,51.06958770751953
2018-02-13,51.27418899536133
2018-02-14,51.8434944152832
2018-02-15,52.928768157958984
2018-02-16,53.5247688293457
2018-02-20,52.590736389160156
2018-02-21,52.47510528564453
2018-02-22,52.47510528564453
2018-02-23,53.115570068359375
2018-02-26,53.845008850097656
2018-02-27,53.86280822753906
2018-02-28,53.667110443115234
2018-03-01,52.29718780517578
2018-03-02,52.89318084716797
2018-03-05,53.70268630981445
2018-03-06,54.15635299682617
2018-03-07,54.521087646484375
2018-03-08,55.037017822265625
2018-03-09,56.57596969604492
2018-03-12,56.593746185302734
2018-03-13,56.22013473510742
2018-03-14,55.91769790649414
2018-03-15,55.6775016784668
2018-03-16,56.20234298706055
2018-03-19,55.383949279785156
2018-03-20,55.73088836669922
2018-03-21,55.52629089355469
2018-03-22,54.200836181640625
2018-03-23,52.928768157958984
2018-03-26,54.32538604736328
2018-03-27,53.622615814208984
2018-03-28,52.6885986328125
2018-03-29,53.30237579345703
2018-04-02,51.7812385559082
2018-04-03,52.48398971557617
2018-04-04,52.89318084716797
2018-04-05,53.24900817871094
2018-04-06,51.211910247802734
2018-04-09,51.790138244628906
2018-04-10,52.608516693115234
2018-04-11,51.99473190307617
2018-04-12,52.584659576416016
2018-04-13,52.280757904052734
2018-04-16,52.97795486450195
2018-04-17,53.45169448852539
2018-04-18,53.201419830322266
2018-04-19,53.52320861816406
2018-04-20,52.90644836425781
2018-04-23,52.593597412109375
2018-04-24,52.11986541748047
2018-04-25,52.42378234863281
2018-04-26,53.18355178833008
2018-04-27,53.23716735839844
2018-04-30,51.958980560302734
2018-05-01,52.57571792602539
2018-05-02,51.70869827270508
2018-05-03,51.78020095825195
2018-05-04,52.50422668457031
2018-05-07,53.02265930175781
2018-05-08,52.47740173339844
2018-05-09,53.09416580200195
2018-05-10,54.13102340698242
2018-05-11,54.756690979003906
2018-05-14,55.43601989746094
2018-05-15,54.113136291503906
2018-05-16,54.3187141418457
2018-05-17,54.57793045043945
2018-05-18,55.15892028808594
2018-05-21,55.5164680480957
2018-05-22,54.87289810180664
2018-05-23,55.27512741088867
2018-05-24,55.874000549316406
2018-05-25,55.74885177612305
2018-05-29,54.79245376586914
2018-05-30,55.480712890625
2018-05-31,54.99803161621094
2018-06-01,55.78461456298828
2018-06-04,56.329864501953125
2018-06-05,56.338802337646484
2018-06-06,56.794654846191406
2018-06-07,56.472869873046875
2018-06-08,56.5533332824707
2018-06-11,56.428192138671875
2018-06-12,56.240474700927734
2018-06-13,55.981266021728516
2018-06-14,56.27622604370117
2018-06-15,56.231529235839844
2018-06-18,56.151092529296875
2018-06-19,55.7220458984375
2018-06-20,55.54328155517578
2018-06-21,55.19468307495117
2018-06-22,55.364501953125
2018-06-25,54.3187141418457
2018-06-26,54.354469299316406
2018-06-27,54.06843566894531
2018-06-28,54.76564407348633
2018-06-29,54.51536178588867
2018-07-02,54.5243034362793
2018-07-03,54.354469299316406
2018-07-05,54.819271087646484
2018-07-06,55.5611572265625
2018-07-09,55.811431884765625
2018-07-10,56.142154693603516
2018-07-11,55.92763137817383
2018-07-12,56.3316764831543
2018-07-13,56.61898422241211
2018-07-16,55.469722747802734
2018-07-17,56.38554000854492
2018-07-18,58.13636016845703
2018-07-19,57.26544189453125
2018-07-20,56.8524169921875
2018-07-23,56.744693756103516
2018-07-24,57.822120666503906
2018-07-25,58.567344665527344
2018-07-26,58.95341491699219
2018-07-27,58.594276428222656
2018-07-30,58.513458251953125
2018-07-31,58.845680236816406
2018-08-01,58.16330337524414
2018-08-02,57.983734130859375
2018-08-03,58.567344665527344
2018-08-06,58.57632064819336
2018-08-07,58.12739181518555
2018-08-08,58.2171745300293
2018-08-09,58.037593841552734
2018-08-10,57.48991012573242
2018-08-13,56.9511833190918
2018-08-14,57.13076400756836
2018-08-15,56.98711013793945
2018-08-16,57.60662841796875
2018-08-17,58.109439849853516
2018-08-20,58.037593841552734
2018-08-21,58.13636016845703
2018-08-22,58.96239471435547
2018-08-23,59.106048583984375
2018-08-24,59.348472595214844
2018-08-27,60.01287841796875
2018-08-28,59.96800231933594
2018-08-29,60.273277282714844
2018-08-30,60.17450714111328
2018-08-31,60.01287841796875
2018-09-04,60.25529479980469
2018-09-05,59.258697509765625
2018-09-06,59.106048583984375
2018-09-07,59.44722366333008
2018-09-10,59.75251770019531
2018-09-11,59.79740905761719
2018-09-12,60.12959289550781
2018-09-13,61.50333023071289
2018-09-14,61.43151092529297
2018-09-17,60.75811004638672
2018-09-18,61.42253494262695
2018-09-19,61.50333023071289
2018-09-20,61.763710021972656
2018-09-21,61.997169494628906
2018-09-24,64.14303588867188
2018-09-25,64.82540893554688
2018-09-26,65.40003204345703
