,MPWR
2014-11-25,42.967708587646484
2014-11-26,43.97099685668945
2014-11-28,43.898006439208984
2014-12-01,42.97682189941406
2014-12-02,43.879783630371094
2014-12-03,44.828338623046875
2014-12-04,44.83745574951172
2014-12-05,45.3026123046875
2014-12-08,44.23549270629883
2014-12-09,45.33909606933594
2014-12-10,44.691532135009766
2014-12-11,44.819217681884766
2014-12-12,44.29021072387695
2014-12-15,43.80680847167969
2014-12-16,43.28694152832031
2014-12-17,43.56966018676758
2014-12-18,44.51824188232422
2014-12-19,44.44526672363281
2014-12-22,45.14755630493164
2014-12-23,44.81007385253906
2014-12-24,45.60359573364258
2014-12-26,46.004913330078125
2014-12-29,45.794498443603516
2014-12-30,45.56581115722656
2014-12-31,45.50177001953125
2015-01-02,44.477210998535156
2015-01-05,43.60814666748047
2015-01-06,42.16278076171875
2015-01-07,42.77568817138672
2015-01-08,44.25766372680664
2015-01-09,43.99236297607422
2015-01-12,43.11416244506836
2015-01-13,42.940345764160156
2015-01-14,42.80313491821289
2015-01-15,41.897491455078125
2015-01-16,42.8214225769043
2015-01-20,42.67506790161133
2015-01-21,42.501258850097656
2015-01-22,43.00439453125
2015-01-23,43.91004180908203
2015-01-26,43.763668060302734
2015-01-27,43.663028717041016
2015-01-28,43.763668060302734
2015-01-29,44.715049743652344
2015-01-30,43.4434814453125
2015-02-02,43.38859176635742
2015-02-03,44.394866943359375
2015-02-04,43.727073669433594
2015-02-05,43.48007583618164
2015-02-06,44.102149963378906
2015-02-09,43.333717346191406
2015-02-10,44.91630935668945
2015-02-11,45.29136276245117
2015-02-12,45.88597869873047
2015-02-13,46.032344818115234
2015-02-17,46.29764175415039
2015-02-18,46.151275634765625
2015-02-19,46.691009521484375
2015-02-20,47.560054779052734
2015-02-23,47.77045440673828
2015-02-24,48.22786331176758
2015-02-25,48.25529861450195
2015-02-26,48.55717086791992
2015-02-27,48.23700714111328
2015-03-02,49.54515075683594
2015-03-03,48.99627685546875
2015-03-04,48.62120056152344
2015-03-05,48.200408935546875
2015-03-06,47.31306076049805
2015-03-09,47.8436279296875
2015-03-10,47.82534408569336
2015-03-11,48.65778350830078
2015-03-12,48.511444091796875
2015-03-13,48.13637161254883
2015-03-16,49.15177917480469
2015-03-17,49.435386657714844
2015-03-18,49.55431365966797
2015-03-19,50.04827880859375
2015-03-20,51.33815383911133
2015-03-23,50.7618408203125
2015-03-24,49.85618209838867
2015-03-25,47.60579299926758
2015-03-26,46.99288558959961
2015-03-27,48.48981857299805
2015-03-30,48.98573684692383
2015-03-31,48.3520622253418
2015-04-01,47.74593734741211
2015-04-02,47.4796028137207
2015-04-06,47.66328430175781
2015-04-07,47.30511474609375
2015-04-08,47.52553939819336
2015-04-09,47.58062744140625
2015-04-10,47.94799041748047
2015-04-13,47.51633834838867
2015-04-14,47.42451858520508
2015-04-15,48.636756896972656
2015-04-16,49.10511779785156
2015-04-17,48.48064041137695
2015-04-20,49.04084396362305
2015-04-21,49.55512237548828
2015-04-22,49.518394470214844
2015-04-23,49.14185333251953
2015-04-24,45.88165283203125
2015-04-27,46.304107666015625
2015-04-28,46.81838607788086
2015-04-29,47.764312744140625
2015-04-30,47.59900665283203
2015-05-01,48.600013732910156
2015-05-04,48.48064041137695
2015-05-05,47.4796028137207
2015-05-06,47.35104751586914
2015-05-07,47.6724853515625
2015-05-08,48.260231018066406
2015-05-11,47.94799041748047
2015-05-12,47.90206527709961
2015-05-13,48.05818557739258
2015-05-14,48.82961654663086
2015-05-15,48.58165740966797
2015-05-18,49.86737060546875
2015-05-19,49.46330261230469
2015-05-20,49.242881774902344
2015-05-21,49.68370819091797
2015-05-22,49.71126174926758
2015-05-26,48.98573684692383
2015-05-27,50.26226806640625
2015-05-28,50.46430587768555
2015-05-29,50.14287185668945
2015-06-01,50.078582763671875
2015-06-02,49.940834045410156
2015-06-03,50.133705139160156
2015-06-04,49.68370819091797
2015-06-05,49.261253356933594
2015-06-08,48.17758560180664
2015-06-09,47.92961120605469
2015-06-10,48.912269592285156
2015-06-11,48.70104217529297
2015-06-12,48.78369140625
2015-06-15,48.98573684692383
2015-06-16,49.242881774902344
2015-06-17,49.242881774902344
2015-06-18,49.70206069946289
2015-06-19,49.839820861816406
2015-06-22,50.22551727294922
2015-06-23,49.91327667236328
2015-06-24,49.54594421386719
2015-06-25,49.41737747192383
2015-06-26,48.37574005126953
2015-06-29,46.827125549316406
2015-06-30,46.74416732788086
2015-07-01,46.94697189331055
2015-07-02,47.54613494873047
2015-07-06,46.97462844848633
2015-07-07,46.64276885986328
2015-07-08,45.37990951538086
2015-07-09,43.99721908569336
2015-07-10,44.85449981689453
2015-07-13,45.066505432128906
2015-07-14,45.63801574707031
2015-07-15,45.822364807128906
2015-07-16,45.361480712890625
2015-07-17,45.13103103637695
2015-07-20,45.22321701049805
2015-07-21,44.974327087402344
2015-07-22,43.628509521484375
2015-07-23,45.361480712890625
2015-07-24,44.550296783447266
2015-07-27,44.03408432006836
2015-07-28,45.88689422607422
2015-07-29,45.88689422607422
2015-07-30,47.07601547241211
2015-07-31,47.665958404541016
2015-08-03,47.14054870605469
2015-08-04,46.559818267822266
2015-08-05,47.251155853271484
2015-08-06,46.928531646728516
2015-08-07,47.3156852722168
2015-08-10,48.04389572143555
2015-08-11,46.85478973388672
2015-08-12,47.17741775512695
2015-08-13,46.75339126586914
2015-08-14,46.91010284423828
2015-08-17,47.39863967895508
2015-08-18,46.15422439575195
2015-08-19,45.61037063598633
2015-08-20,43.87739181518555
2015-08-21,43.250572204589844
2015-08-24,41.941619873046875
2015-08-25,41.73883056640625
2015-08-26,43.48102569580078
2015-08-27,44.550296783447266
2015-08-28,44.651702880859375
2015-08-31,44.329071044921875
2015-09-01,43.06620788574219
2015-09-02,44.1908073425293
2015-09-03,44.72544479370117
2015-09-04,44.448909759521484
2015-09-08,46.25562286376953
2015-09-09,45.776283264160156
2015-09-10,45.8039436340332
2015-09-11,46.661216735839844
2015-09-14,46.615116119384766
2015-09-15,47.131324768066406
2015-09-16,47.03915786743164
2015-09-17,47.15896987915039
2015-09-18,46.495277404785156
2015-09-21,46.38467025756836
2015-09-22,45.38914108276367
2015-09-23,45.38914108276367
2015-09-24,45.50897216796875
2015-09-25,46.550594329833984
2015-09-28,45.52333068847656
2015-09-29,45.84724426269531
2015-09-30,47.38350296020508
2015-10-01,46.6616325378418
2015-10-02,47.688907623291016
2015-10-05,49.271446228027344
2015-10-06,50.141361236572266
2015-10-07,50.900245666503906
2015-10-08,51.177879333496094
2015-10-09,50.890995025634766
2015-10-12,51.076087951660156
2015-10-13,50.40975570678711
2015-10-14,52.0848388671875
2015-10-15,52.90849685668945
2015-10-16,52.70490264892578
2015-10-19,53.15837478637695
2015-10-20,52.83445739746094
2015-10-21,51.68688201904297
2015-10-22,53.44525909423828
2015-10-23,54.361473083496094
2015-10-26,53.45451354980469
2015-10-27,57.063812255859375
2015-10-28,58.28541564941406
2015-10-29,57.12858200073242
2015-10-30,57.76715087890625
2015-11-02,58.11882400512695
2015-11-03,58.100318908691406
2015-11-04,58.21137619018555
2015-11-05,58.41497802734375
2015-11-06,59.61808776855469
2015-11-09,59.2293815612793
2015-11-10,58.86845397949219
2015-11-11,59.06279373168945
2015-11-12,58.61857986450195
2015-11-13,57.8967170715332
2015-11-16,58.78515625
2015-11-17,59.61808776855469
2015-11-18,61.45047378540039
2015-11-19,60.95999526977539
2015-11-20,61.65408706665039
2015-11-23,61.265380859375
2015-11-24,62.32041931152344
2015-11-25,62.810916900634766
2015-11-27,62.76462173461914
2015-11-30,63.236629486083984
2015-12-01,63.745609283447266
2015-12-02,62.274131774902344
2015-12-03,61.59856414794922
2015-12-04,62.163082122802734
2015-12-07,61.709625244140625
2015-12-08,61.28388977050781
2015-12-09,59.73838806152344
2015-12-10,59.70135498046875
2015-12-11,58.65559387207031
2015-12-14,58.21137619018555
2015-12-15,59.284908294677734
2015-12-16,59.02578353881836
2015-12-17,58.50751495361328
2015-12-18,58.44274139404297
2015-12-21,59.59031677246094
2015-12-22,59.71987533569336
2015-12-23,59.64583969116211
2015-12-24,59.75688552856445
2015-12-28,59.479244232177734
2015-12-29,60.46331024169922
2015-12-30,60.13837432861328
2015-12-31,59.145042419433594
2016-01-04,56.60136795043945
2016-01-05,55.60804748535156
2016-01-06,54.6889762878418
2016-01-07,53.11079406738281
2016-01-08,53.240760803222656
2016-01-11,54.243377685546875
2016-01-12,54.8560791015625
2016-01-13,54.02056884765625
2016-01-14,55.524497985839844
2016-01-15,53.30574035644531
2016-01-19,53.194339752197266
2016-01-20,54.066986083984375
2016-01-21,55.7380256652832
2016-01-22,57.17695999145508
2016-01-25,56.96342086791992
2016-01-26,56.92630386352539
2016-01-27,55.385250091552734
2016-01-28,56.053646087646484
2016-01-29,58.08673858642578
2016-02-01,57.83607864379883
2016-02-02,54.75395965576172
2016-02-03,54.08555221557617
2016-02-04,54.08555221557617
2016-02-05,55.71014404296875
2016-02-08,52.32170104980469
2016-02-09,52.18244934082031
2016-02-10,52.45166778564453
2016-02-11,52.228851318359375
2016-02-12,52.69304656982422
2016-02-16,53.92774200439453
2016-02-17,54.61471176147461
2016-02-18,53.95558547973633
2016-02-19,54.206233978271484
2016-02-22,54.55900573730469
2016-02-23,54.04841232299805
2016-02-24,53.185062408447266
2016-02-25,53.70494079589844
2016-02-26,54.531158447265625
2016-02-29,54.8282356262207
2016-03-01,55.94224548339844
2016-03-02,56.17433547973633
2016-03-03,56.1279182434082
2016-03-04,57.37191390991211
2016-03-07,57.102684020996094
2016-03-08,54.64256286621094
2016-03-09,55.48735427856445
2016-03-10,55.37596130371094
2016-03-11,56.703495025634766
2016-03-14,56.00723648071289
2016-03-15,55.40381622314453
2016-03-16,56.09077453613281
2016-03-17,56.24861145019531
2016-03-18,58.05888366699219
2016-03-21,57.0469856262207
2016-03-22,57.12126159667969
2016-03-23,56.564231872558594
2016-03-24,56.82416915893555
2016-03-28,56.554954528808594
2016-03-29,57.905494689941406
2016-03-30,58.259422302246094
2016-03-31,59.2746696472168
2016-04-01,60.029109954833984
2016-04-04,59.11631774902344
2016-04-05,58.5295295715332
2016-04-06,59.50751876831055
2016-04-07,59.11631774902344
2016-04-08,59.28398132324219
2016-04-11,59.162899017333984
2016-04-12,59.18152618408203
2016-04-13,61.37032699584961
2016-04-14,60.78353500366211
2016-04-15,60.25263595581055
2016-04-18,60.46686935424805
2016-04-19,59.554080963134766
2016-04-20,59.38643264770508
2016-04-21,59.060447692871094
2016-04-22,59.78693389892578
2016-04-25,59.33055877685547
2016-04-26,60.48549270629883
2016-04-27,60.876670837402344
2016-04-28,59.78693389892578
2016-04-29,58.13835144042969
2016-05-02,59.15358352661133
2016-05-03,60.029109954833984
2016-05-04,57.989322662353516
2016-05-05,57.44911193847656
2016-05-06,58.2221794128418
2016-05-09,57.60744857788086
2016-05-10,58.11973190307617
2016-05-11,58.05453109741211
2016-05-12,56.75055694580078
2016-05-13,57.23488235473633
2016-05-16,58.54817199707031
2016-05-17,57.83097839355469
2016-05-18,58.68787384033203
2016-05-19,57.858909606933594
2016-05-20,59.72174835205078
2016-05-23,60.88601303100586
2016-05-24,62.30173873901367
2016-05-25,62.30173873901367
2016-05-26,63.2052001953125
2016-05-27,63.819908142089844
2016-05-31,63.642940521240234
2016-06-01,64.00619506835938
2016-06-02,63.978271484375
2016-06-03,63.9875602722168
2016-06-06,64.05278778076172
2016-06-07,65.4033203125
2016-06-08,65.78519439697266
2016-06-09,65.8969497680664
2016-06-10,64.33219146728516
2016-06-13,63.89442825317383
2016-06-14,64.03416442871094
2016-06-15,64.22976684570312
2016-06-16,64.18316650390625
2016-06-17,63.24245071411133
2016-06-20,63.68953323364258
2016-06-21,63.5497932434082
2016-06-22,63.493934631347656
2016-06-23,65.0959701538086
2016-06-24,61.659053802490234
2016-06-27,58.95798873901367
2016-06-28,61.99464797973633
2016-06-29,62.52722930908203
2016-06-30,63.8353385925293
2016-07-01,63.16257858276367
2016-07-05,61.77041244506836
2016-07-06,62.153480529785156
2016-07-07,63.00375747680664
2016-07-08,64.31185150146484
2016-07-11,65.22753143310547
2016-07-12,66.06845092773438
2016-07-13,65.71340942382812
2016-07-14,65.97500610351562
2016-07-15,66.2646713256836
2016-07-18,66.19927215576172
2016-07-19,66.32072448730469
2016-07-20,67.56340789794922
2016-07-21,66.8439712524414
2016-07-22,67.3485107421875
2016-07-25,68.40435028076172
2016-07-26,68.94628143310547
2016-07-27,69.0864486694336
2016-07-28,68.46040344238281
2016-07-29,67.9465103149414
2016-08-01,68.04928588867188
2016-08-02,66.52629089355469
2016-08-03,67.09625244140625
2016-08-04,67.53540802001953
2016-08-05,68.18944549560547
2016-08-08,68.07732391357422
2016-08-09,68.87153625488281
2016-08-10,68.46977996826172
2016-08-11,68.55384826660156
2016-08-12,68.72205352783203
2016-08-15,69.7218017578125
