,BX
2014-08-26,19.707338333129883
2014-08-27,19.67757225036621
2014-08-28,19.850231170654297
2014-08-29,19.963354110717773
2014-09-02,19.927635192871094
2014-09-03,19.880002975463867
2014-09-04,19.594221115112305
2014-09-05,19.6954345703125
2014-09-08,19.49895668029785
2014-09-09,19.35011100769043
2014-09-10,19.35606575012207
2014-09-11,19.391786575317383
2014-09-12,19.272706985473633
2014-09-15,19.147680282592773
2014-09-16,19.35011100769043
2014-09-17,19.487049102783203
2014-09-18,19.73710823059082
2014-09-19,19.749019622802734
2014-09-22,19.385833740234375
2014-09-23,19.022645950317383
2014-09-24,18.84402847290039
2014-09-25,18.826168060302734
2014-09-26,19.052413940429688
2014-09-29,18.951194763183594
2014-09-30,18.74281120300293
2014-10-01,18.26055145263672
2014-10-02,18.171245574951172
2014-10-03,18.57610321044922
2014-10-06,18.522518157958984
2014-10-07,18.15337562561035
2014-10-08,18.09979820251465
2014-10-09,17.724695205688477
2014-10-10,17.62347984313965
2014-10-13,17.45677375793457
2014-10-14,17.534177780151367
2014-10-15,17.301977157592773
2014-10-16,17.20075798034668
2014-10-17,17.444868087768555
2014-10-20,17.510360717773438
2014-10-21,18.290319442749023
2014-10-22,18.3498592376709
2014-10-23,18.05388832092285
2014-10-24,18.51898193359375
2014-10-27,18.355897903442383
2014-10-28,18.452531814575195
2014-10-29,18.120332717895508
2014-10-30,17.97537612915039
2014-10-31,18.192813873291016
2014-11-03,18.301532745361328
2014-11-04,18.32569694519043
2014-11-05,18.301532745361328
2014-11-06,18.301532745361328
2014-11-07,18.80890464782715
2014-11-10,19.147153854370117
2014-11-11,19.09882926940918
2014-11-12,19.267955780029297
2014-11-13,19.219629287719727
2014-11-14,19.24379539489746
2014-11-17,19.340436935424805
2014-11-18,19.69679832458496
2014-11-19,19.7330379486084
2014-11-20,19.847803115844727
2014-11-21,20.00484848022461
2014-11-24,20.119613647460938
2014-11-25,20.161890029907227
2014-11-26,20.234375
2014-11-28,20.2464542388916
2014-12-01,19.841758728027344
2014-12-02,19.94444465637207
2014-12-03,20.022966384887695
2014-12-04,20.2464542388916
2014-12-05,20.500133514404297
2014-12-08,20.500133514404297
2014-12-09,20.469938278198242
2014-12-10,20.55449867248535
2014-12-11,20.445775985717773
2014-12-12,19.878005981445312
2014-12-15,19.702836990356445
2014-12-16,19.751161575317383
2014-12-17,20.445775985717773
2014-12-18,20.723617553710938
2014-12-19,20.74174690246582
2014-12-22,20.415576934814453
2014-12-23,20.512224197387695
2014-12-24,20.54241371154785
2014-12-26,20.48805809020996
2014-12-29,20.469938278198242
2014-12-30,20.506179809570312
2014-12-31,20.43370246887207
2015-01-02,20.614898681640625
2015-01-05,20.312891006469727
2015-01-06,19.920286178588867
2015-01-07,20.204166412353516
2015-01-08,20.3612117767334
2015-01-09,20.66322135925293
2015-01-12,20.74778175354004
2015-01-13,20.584697723388672
2015-01-14,20.506179809570312
2015-01-15,20.216251373291016
2015-01-16,20.33705711364746
2015-01-20,20.506179809570312
2015-01-21,20.959186553955078
2015-01-22,21.569238662719727
2015-01-23,21.780637741088867
2015-01-26,22.016193389892578
2015-01-27,22.094730377197266
2015-01-28,22.191368103027344
2015-01-29,22.263851165771484
2015-01-30,22.55377197265625
2015-02-02,22.511497497558594
2015-02-03,22.867868423461914
2015-02-04,22.469213485717773
2015-02-05,22.382841110229492
2015-02-06,22.259456634521484
2015-02-09,22.389007568359375
2015-02-10,22.641952514648438
2015-02-11,22.500062942504883
2015-02-12,22.77151107788086
2015-02-13,23.073822021484375
2015-02-17,23.042972564697266
2015-02-18,22.95659637451172
2015-02-19,23.14785385131836
2015-02-20,23.21571922302246
2015-02-23,23.104665756225586
2015-02-24,23.35762596130371
2015-02-25,23.35762596130371
2015-02-26,23.382293701171875
2015-02-27,23.1108341217041
2015-03-02,23.530359268188477
2015-03-03,23.351444244384766
2015-03-04,23.820327758789062
2015-03-05,24.147306442260742
2015-03-06,23.90669822692871
2015-03-09,23.629070281982422
2015-03-10,23.616737365722656
2015-03-11,23.715450286865234
2015-03-12,23.869686126708984
2015-03-13,23.413143157958984
2015-03-16,23.641416549682617
2015-03-17,23.493349075317383
2015-03-18,23.875850677490234
2015-03-19,23.869686126708984
2015-03-20,23.869686126708984
2015-03-23,23.666086196899414
2015-03-24,23.629070281982422
2015-03-25,23.437824249267578
2015-03-26,23.1910457611084
2015-03-27,23.450159072875977
2015-03-30,23.696931838989258
2015-03-31,23.993066787719727
2015-04-01,24.085609436035156
2015-04-02,23.919034957885742
2015-04-06,23.78330421447754
2015-04-07,24.0239200592041
2015-04-08,24.19049072265625
2015-04-09,24.184322357177734
2015-04-10,24.690216064453125
2015-04-13,24.770423889160156
2015-04-14,24.702564239501953
2015-04-15,25.307157516479492
2015-04-16,25.38737678527832
2015-04-17,25.81923484802246
2015-04-20,25.800724029541016
2015-04-21,25.739028930664062
2015-04-22,25.76370620727539
2015-04-23,25.839359283447266
2015-04-24,26.104114532470703
2015-04-27,26.217586517333984
2015-04-28,26.280620574951172
2015-04-29,26.331058502197266
2015-04-30,25.82044792175293
2015-05-01,26.312135696411133
2015-05-04,26.8227481842041
2015-05-05,26.652545928955078
2015-05-06,26.31844711303711
2015-05-07,26.639938354492188
2015-05-08,26.854267120361328
2015-05-11,26.9110050201416
2015-05-12,26.816450119018555
2015-05-13,26.841663360595703
2015-05-14,27.163162231445312
2015-05-15,27.352272033691406
2015-05-18,27.71159553527832
2015-05-19,27.509864807128906
2015-05-20,27.585500717163086
2015-05-21,27.465740203857422
2015-05-22,27.371179580688477
2015-05-26,27.219890594482422
2015-05-27,27.390094757080078
2015-05-28,27.503570556640625
2015-05-29,27.610729217529297
2015-06-01,27.421613693237305
2015-06-02,27.32074546813965
2015-06-03,27.44683074951172
2015-06-04,27.119035720825195
2015-06-05,26.728191375732422
2015-06-08,26.41300392150879
2015-06-09,25.965431213378906
2015-06-10,26.482349395751953
2015-06-11,26.740798950195312
2015-06-12,26.791231155395508
2015-06-15,26.627330780029297
2015-06-16,26.46343421936035
2015-06-17,26.4003963470459
2015-06-18,26.476036071777344
2015-06-19,26.72188949584961
2015-06-22,26.583209991455078
2015-06-23,26.564294815063477
2015-06-24,26.085208892822266
2015-06-25,25.896089553833008
2015-06-26,26.16084861755371
2015-06-29,25.61872100830078
2015-06-30,25.76370620727539
2015-07-01,25.795225143432617
2015-07-02,26.04738998413086
2015-07-06,25.511552810668945
2015-07-07,25.07029151916504
2015-07-08,24.33274269104004
2015-07-09,24.641626358032227
2015-07-10,24.96943473815918
2015-07-13,25.788921356201172
2015-07-14,25.88978385925293
2015-07-15,26.053686141967773
2015-07-16,26.45082664489746
2015-07-17,26.223880767822266
2015-07-20,26.223880767822266
2015-07-21,26.381484985351562
2015-07-22,26.16084861755371
2015-07-23,25.4997615814209
2015-07-24,24.5562801361084
2015-07-27,24.453596115112305
2015-07-28,24.780920028686523
2015-07-29,25.26871109008789
2015-07-30,25.217363357543945
2015-07-31,25.19169807434082
2015-08-03,24.864356994628906
2015-08-04,25.345733642578125
2015-08-05,24.999135971069336
2015-08-06,24.671812057495117
2015-08-07,24.280292510986328
2015-08-10,25.11467170715332
