,LVS
2014-05-19,54.055782318115234
2014-05-20,52.731666564941406
2014-05-21,53.750221252441406
2014-05-22,54.404991149902344
2014-05-23,54.4923095703125
2014-05-27,55.248939514160156
2014-05-28,55.27077102661133
2014-05-29,56.02738952636719
2014-05-30,55.67088317871094
2014-06-02,56.332950592041016
2014-06-03,54.885162353515625
2014-06-04,55.42353057861328
2014-06-05,54.67417907714844
2014-06-06,54.16489028930664
2014-06-09,52.993568420410156
2014-06-10,53.13180160522461
2014-06-11,53.692012786865234
2014-06-12,52.91354751586914
2014-06-13,53.67017364501953
2014-06-16,53.248207092285156
2014-06-17,53.59741973876953
2014-06-18,54.32261276245117
2014-06-19,54.87199401855469
2014-06-20,55.20894241333008
2014-06-23,55.02581787109375
2014-06-24,54.806068420410156
2014-06-25,55.24555969238281
2014-06-26,56.21979522705078
2014-06-27,55.61180877685547
2014-06-30,55.83157730102539
2014-07-01,56.974273681640625
2014-07-02,56.78382873535156
2014-07-03,57.09148406982422
2014-07-07,56.35165023803711
2014-07-08,54.996517181396484
2014-07-09,55.58984375
2014-07-10,54.88664245605469
2014-07-11,54.64490509033203
2014-07-14,54.90129470825195
2014-07-15,54.366554260253906
2014-07-16,54.05890655517578
2014-07-17,53.736610412597656
2014-07-18,53.35568618774414
2014-07-21,52.89421463012695
2014-07-22,54.11018371582031
2014-07-23,54.01494598388672
2014-07-24,53.54615783691406
2014-07-25,53.57544708251953
2014-07-28,54.13947677612305
2014-07-29,54.6302490234375
2014-07-30,54.76943588256836
2014-07-31,54.09553909301758
2014-08-01,53.26780319213867
2014-08-04,53.839141845703125
2014-08-05,52.637840270996094
2014-08-06,49.94955062866211
2014-08-07,48.88009262084961
2014-08-08,49.90559005737305
2014-08-11,50.271846771240234
2014-08-12,49.890953063964844
2014-08-13,49.75910186767578
2014-08-14,50.2425537109375
2014-08-15,50.11802673339844
2014-08-18,50.46963119506836
2014-08-19,50.41835021972656
2014-08-20,50.64542770385742
2014-08-21,50.72601318359375
2014-08-22,50.69670104980469
2014-08-25,50.3304443359375
2014-08-26,49.70048904418945
2014-08-27,49.47342300415039
2014-08-28,49.55400085449219
2014-08-29,48.718936920166016
2014-09-02,46.221099853515625
2014-09-03,46.54339599609375
2014-09-04,46.20645523071289
2014-09-05,46.0160026550293
2014-09-08,45.73031234741211
2014-09-09,46.037967681884766
2014-09-10,46.08924865722656
2014-09-11,46.62397766113281
2014-09-12,46.29435348510742
2014-09-15,45.52521896362305
2014-09-16,44.80736541748047
2014-09-17,46.05994415283203
2014-09-18,47.219200134277344
2014-09-19,46.02302169799805
2014-09-22,44.479820251464844
2014-09-23,45.04099655151367
2014-09-24,45.388031005859375
2014-09-25,44.51674270629883
2014-09-26,45.7276725769043
2014-09-29,44.41337203979492
2014-09-30,45.934425354003906
2014-10-01,45.21821212768555
2014-10-02,45.683380126953125
2014-10-03,46.14117431640625
2014-10-06,46.45867919921875
2014-10-07,45.09267807006836
2014-10-08,45.70552062988281
2014-10-09,44.753021240234375
2014-10-10,44.583194732666016
2014-10-13,43.53469467163086
2014-10-14,44.014644622802734
2014-10-15,44.538883209228516
2014-10-16,47.29304122924805
2014-10-17,47.064144134521484
2014-10-20,46.45867919921875
2014-10-21,47.65484619140625
2014-10-22,46.643272399902344
2014-10-23,46.68757247924805
2014-10-24,46.33314514160156
2014-10-27,45.77936935424805
2014-10-28,44.81208801269531
2014-10-29,45.04099655151367
2014-10-30,45.4101676940918
2014-10-31,45.971336364746094
2014-11-03,46.05256271362305
2014-11-04,44.058937072753906
2014-11-05,43.05475997924805
2014-11-06,43.239349365234375
2014-11-07,43.95557403564453
2014-11-10,43.91865158081055
2014-11-11,45.56523132324219
2014-11-12,45.46187210083008
2014-11-13,46.39222717285156
2014-11-14,46.894309997558594
2014-11-17,46.1633186340332
2014-11-18,46.886924743652344
2014-11-19,46.229774475097656
2014-11-20,46.215003967285156
2014-11-21,47.08628845214844
2014-11-24,47.359493255615234
2014-11-25,46.92384719848633
2014-11-26,46.68019485473633
2014-11-28,47.027225494384766
2014-12-01,45.388031005859375
2014-12-02,45.28465270996094
2014-12-03,44.863773345947266
2014-12-04,43.571617126464844
2014-12-05,43.726680755615234
2014-12-08,41.843814849853516
2014-12-09,41.43032455444336
2014-12-10,40.25630187988281
2014-12-11,41.245731353759766
2014-12-12,40.8691520690918
2014-12-15,40.6254997253418
2014-12-16,39.418365478515625
2014-12-17,38.97871398925781
2014-12-18,40.52862548828125
2014-12-19,42.05617904663086
2014-12-22,42.145599365234375
2014-12-23,43.278221130371094
2014-12-24,43.21116256713867
2014-12-26,43.41234588623047
2014-12-29,43.81473159790039
2014-12-30,43.583736419677734
2014-12-31,43.33782958984375
2015-01-02,41.95185470581055
2015-01-05,40.804325103759766
2015-01-06,39.76111602783203
2015-01-07,41.072574615478516
2015-01-08,41.63145446777344
2015-01-09,41.06511688232422
2015-01-12,40.99061965942383
2015-01-13,41.31848907470703
2015-01-14,40.87138748168945
2015-01-15,40.86394119262695
2015-01-16,40.90120315551758
2015-01-20,39.641910552978516
2015-01-21,39.71641540527344
2015-01-22,40.21567153930664
2015-01-23,40.15604782104492
2015-01-26,42.324432373046875
2015-01-27,42.42129135131836
2015-01-28,41.74321365356445
2015-01-29,41.31848907470703
2015-01-30,40.51371765136719
2015-02-02,41.20670700073242
2015-02-03,43.01741409301758
2015-02-04,41.288673400878906
2015-02-05,41.78047561645508
2015-02-06,41.258872985839844
2015-02-09,41.51968002319336
2015-02-10,42.95036315917969
2015-02-11,42.30207824707031
2015-02-12,43.755126953125
2015-02-13,45.029335021972656
2015-02-17,45.029335021972656
2015-02-18,45.12618637084961
2015-02-19,45.05913162231445
2015-02-20,44.9697151184082
2015-02-23,43.7476692199707
2015-02-24,41.840087890625
2015-02-25,41.95185470581055
2015-02-26,42.249916076660156
2015-02-27,42.39895248413086
2015-03-02,42.54053497314453
2015-03-03,42.65229797363281
2015-03-04,42.47346115112305
2015-03-05,41.996578216552734
2015-03-06,41.050235748291016
2015-03-09,40.08154296875
2015-03-10,39.13520050048828
2015-03-11,38.3155403137207
2015-03-12,38.6881103515625
2015-03-13,39.02342224121094
2015-03-16,39.42580795288086
2015-03-17,39.74622344970703
2015-03-18,40.83413314819336
2015-03-19,42.364952087402344
2015-03-20,42.25936508178711
2015-03-23,42.214134216308594
2015-03-24,41.995445251464844
2015-03-25,41.57313919067383
2015-03-26,41.2413444519043
2015-03-27,41.28659439086914
2015-03-30,41.69380187988281
2015-03-31,41.50528335571289
2015-04-01,41.45249938964844
2015-04-02,42.35739517211914
2015-04-06,42.870182037353516
2015-04-07,42.23674774169922
2015-04-08,42.93050765991211
2015-04-09,44.91377639770508
2015-04-10,44.710182189941406
2015-04-13,43.775089263916016
2015-04-14,42.078392028808594
2015-04-15,42.80985641479492
2015-04-16,42.395111083984375
2015-04-17,41.595767974853516
2015-04-20,42.48560333251953
2015-04-21,41.80691146850586
2015-04-22,42.52330017089844
2015-04-23,41.56559371948242
2015-04-24,41.663639068603516
2015-04-27,41.09053421020508
2015-04-28,41.76920700073242
2015-04-29,39.89153289794922
2015-04-30,39.87643051147461
2015-05-01,39.861358642578125
2015-05-04,40.32889175415039
2015-05-05,40.01971435546875
2015-05-06,39.325958251953125
2015-05-07,39.34103012084961
2015-05-08,39.770870208740234
2015-05-11,39.09971618652344
2015-05-12,39.28070068359375
2015-05-13,39.243003845214844
2015-05-14,38.86595916748047
2015-05-15,38.43610763549805
2015-05-18,38.202362060546875
2015-05-19,38.0515251159668
2015-05-20,39.00922775268555
2015-05-21,39.62004470825195
2015-05-22,39.175132751464844
2015-05-26,37.6518669128418
2015-05-27,38.1193962097168
2015-05-28,38.4964485168457
2015-05-29,38.330543518066406
2015-06-01,37.66694641113281
2015-06-02,38.42103958129883
2015-06-03,39.58989334106445
2015-06-04,41.46757125854492
2015-06-05,41.47511672973633
2015-06-08,39.37119674682617
2015-06-09,39.16005325317383
2015-06-10,39.37874221801758
2015-06-11,40.19316101074219
2015-06-12,39.393821716308594
2015-06-15,39.22038269042969
2015-06-16,39.4013671875
2015-06-17,40.0724983215332
2015-06-18,41.5001220703125
2015-06-19,40.507652282714844
2015-06-22,40.33206558227539
2015-06-23,40.316802978515625
2015-06-24,39.6220817565918
2015-06-25,39.37777328491211
2015-06-26,39.08768081665039
2015-06-29,38.2784423828125
2015-06-30,40.13357162475586
2015-07-01,41.36270523071289
2015-07-02,41.08786392211914
2015-07-06,41.599369049072266
2015-07-07,43.20256805419922
2015-07-08,41.072593688964844
2015-07-09,41.515380859375
2015-07-10,41.86656188964844
2015-07-13,43.691158294677734
2015-07-14,42.34752655029297
2015-07-15,41.56882858276367
2015-07-16,41.927635192871094
2015-07-17,41.431419372558594
2015-07-20,41.70625686645508
2015-07-21,41.85894012451172
2015-07-22,41.95818328857422
2015-07-23,42.546024322509766
2015-07-24,41.84366226196289
2015-07-27,40.91228103637695
2015-07-28,41.33216857910156
2015-07-29,41.431419372558594
2015-07-30,42.759769439697266
2015-07-31,42.782684326171875
2015-08-03,42.1795654296875
2015-08-04,41.98871612548828
2015-08-05,42.729248046875
2015-08-06,42.77504348754883
2015-08-07,43.362884521484375
2015-08-10,43.32471466064453
2015-08-11,41.5001220703125
2015-08-12,40.828304290771484
2015-08-13,40.553462982177734
2015-08-14,40.01142501831055
2015-08-17,39.84347152709961
2015-08-18,39.56099319458008
2015-08-19,38.69832229614258
2015-08-20,37.33177947998047
2015-08-21,36.637062072753906
2015-08-24,35.156009674072266
2015-08-25,34.148277282714844
2015-08-26,34.49182891845703
2015-08-27,36.07975387573242
2015-08-28,36.15610122680664
2015-08-31,35.293418884277344
2015-09-01,34.60633087158203
2015-09-02,35.033851623535156
2015-09-03,36.39275360107422
2015-09-04,36.31641387939453
2015-09-08,37.01114273071289
2015-09-09,36.55309295654297
2015-09-10,35.53008270263672
2015-09-11,35.78965759277344
2015-09-14,35.66750717163086
2015-09-15,36.24772262573242
2015-09-16,37.18673324584961
2015-09-17,36.377498626708984
2015-09-18,35.030757904052734
2015-09-21,34.574100494384766
2015-09-22,33.60661315917969
2015-09-23,32.32952880859375
2015-09-24,32.430145263671875
2015-09-25,32.23665237426758
2015-09-28,31.16080665588379
2015-09-29,29.264530181884766
2015-09-30,29.388378143310547
2015-10-01,28.622121810913086
2015-10-02,31.632938385009766
2015-10-05,33.97039031982422
2015-10-06,34.73664474487305
2015-10-07,35.46419143676758
2015-10-08,36.4471549987793
2015-10-09,36.36201095581055
2015-10-12,35.704124450683594
2015-10-13,36.33879089355469
2015-10-14,37.21340560913086
2015-10-15,38.28150939941406
2015-10-16,38.48274230957031
2015-10-19,36.79545211791992
2015-10-20,36.62516784667969
2015-10-21,36.25365447998047
2015-10-22,36.067893981933594
2015-10-23,38.072532653808594
2015-10-26,37.79389953613281
2015-10-27,36.79545211791992
2015-10-28,37.49203872680664
2015-10-29,37.80937957763672
2015-10-30,38.32020568847656
2015-11-02,39.171592712402344
2015-11-03,39.4037971496582
2015-11-04,38.45952606201172
2015-11-05,38.351165771484375
2015-11-06,38.529178619384766
2015-11-09,36.07563781738281
2015-11-10,36.32331466674805
2015-11-11,35.982757568359375
2015-11-12,35.62671661376953
2015-11-13,35.36356735229492
2015-11-16,35.618980407714844
2015-11-17,35.10041046142578
2015-11-18,35.59576416015625
2015-11-19,35.65768051147461
2015-11-20,34.89143371582031
2015-11-23,34.97657775878906
2015-11-24,34.75212478637695
2015-11-25,34.6901969909668
2015-11-27,34.303199768066406
2015-11-30,34.101966857910156
2015-12-01,34.67471694946289
2015-12-02,34.96883773803711
2015-12-03,33.699493408203125
2015-12-04,33.81558609008789
2015-12-07,33.37441635131836
2015-12-08,32.9332389831543
2015-12-09,33.823333740234375
2015-12-10,33.12674331665039
2015-12-11,31.934795379638672
2015-12-14,31.28464126586914
2015-12-15,32.11281967163086
2015-12-16,33.59113693237305
2015-12-17,32.36823654174805
2015-12-18,32.651268005371094
2015-12-21,33.052242279052734
2015-12-22,33.751953125
2015-12-23,34.994163513183594
2015-12-24,34.87623977661133
2015-12-28,34.68755340576172
2015-12-29,34.891963958740234
2015-12-30,34.5853385925293
2015-12-31,34.4674072265625
2016-01-04,34.121482849121094
2016-01-05,34.62464904785156
2016-01-06,33.563262939453125
2016-01-07,30.489187240600586
2016-01-08,30.670015335083008
2016-01-11,30.654294967651367
2016-01-12,30.591402053833008
2016-01-13,29.0661563873291
2016-01-14,29.44353675842285
2016-01-15,30.4420223236084
2016-01-19,30.21401596069336
2016-01-20,29.254838943481445
2016-01-21,29.59291648864746
2016-01-22,30.685739517211914
2016-01-25,30.748641967773438
2016-01-26,32.132362365722656
2016-01-27,32.69843673706055
2016-01-28,33.641883850097656
2016-01-29,35.458030700683594
2016-02-01,35.08850860595703
2016-02-02,33.178035736083984
2016-02-03,33.4610595703125
