,ECL
2017-09-01,122.52922821044922
2017-09-05,122.87970733642578
2017-09-06,120.72148132324219
2017-09-07,121.31175994873047
2017-09-08,120.93360900878906
2017-09-11,119.74385070800781
2017-09-12,119.8821792602539
2017-09-13,119.36569213867188
2017-09-14,120.8321533203125
2017-09-15,120.86902618408203
2017-09-18,120.7303237915039
2017-09-19,120.92454528808594
2017-09-20,120.98002624511719
2017-09-21,121.10955047607422
2017-09-22,121.47026824951172
2017-09-25,121.61823272705078
2017-09-26,120.45287322998047
2017-09-27,119.28743743896484
2017-09-28,119.56492614746094
2017-09-29,118.95448303222656
2017-10-02,120.8413314819336
2017-10-03,120.7580795288086
2017-10-04,120.94305419921875
2017-10-05,121.8494873046875
2017-10-06,122.06221008300781
2017-10-09,122.14545440673828
2017-10-10,122.7374038696289
2017-10-11,122.59869384765625
2017-10-12,123.85655975341797
2017-10-13,124.02307891845703
2017-10-16,124.35602569580078
2017-10-17,122.62642669677734
2017-10-18,121.81248474121094
2017-10-19,121.8494873046875
2017-10-20,122.82990264892578
2017-10-23,122.64492797851562
2017-10-24,122.36741638183594
2017-10-25,122.54317474365234
2017-10-26,122.70965576171875
2017-10-27,122.08073425292969
2017-10-30,121.09103393554688
2017-10-31,120.85054779052734
2017-11-01,121.4147720336914
2017-11-02,121.38703918457031
2017-11-03,121.51651763916016
2017-11-06,122.00670623779297
2017-11-07,121.11875915527344
2017-11-08,120.60082244873047
2017-11-09,120.47132110595703
2017-11-10,120.51759338378906
2017-11-13,121.75697326660156
2017-11-14,121.53501892089844
2017-11-15,120.45287322998047
2017-11-16,122.08073425292969
2017-11-17,121.58126068115234
2017-11-20,122.21018981933594
2017-11-21,122.50614929199219
2017-11-22,123.0056381225586
2017-11-24,122.8853759765625
2017-11-27,122.83912658691406
2017-11-28,124.17100524902344
2017-11-29,124.86471557617188
2017-11-30,125.71566772460938
2017-12-01,124.76296997070312
2017-12-04,126.95510864257812
2017-12-05,127.10304260253906
2017-12-06,126.60360717773438
2017-12-07,125.71566772460938
2017-12-08,125.16993713378906
2017-12-11,124.55949401855469
2017-12-12,124.7259750366211
2017-12-13,124.86471557617188
2017-12-14,124.28202056884766
2017-12-15,125.04048156738281
2017-12-18,126.02388000488281
2017-12-19,125.32806396484375
2017-12-20,124.3910140991211
2017-12-21,123.86219787597656
2017-12-22,124.28897857666016
2017-12-26,124.03849792480469
2017-12-27,124.40958404541016
2017-12-28,124.80854797363281
2017-12-29,124.48380279541016
2018-01-02,124.78069305419922
2018-01-03,125.58783721923828
2018-01-04,126.6083755493164
2018-01-05,127.26705169677734
2018-01-08,126.82173919677734
2018-01-09,126.78462982177734
2018-01-10,125.35590362548828
2018-01-11,127.1279296875
2018-01-12,127.73089599609375
2018-01-16,127.11859893798828
2018-01-17,127.49897766113281
2018-01-18,128.35250854492188
2018-01-19,129.65133666992188
2018-01-22,130.1986846923828
2018-01-23,127.8051528930664
2018-01-24,127.38764190673828
2018-01-25,128.32467651367188
2018-01-26,128.1669464111328
2018-01-29,127.56391906738281
2018-01-30,127.63815307617188
2018-01-31,127.73089599609375
2018-02-01,128.48236083984375
2018-02-02,127.15574645996094
2018-02-05,122.50776672363281
2018-02-06,122.22015380859375
2018-02-07,123.50040435791016
2018-02-08,118.52774810791016
2018-02-09,119.23283386230469
2018-02-12,120.75432586669922
2018-02-13,119.99353790283203
2018-02-14,120.42034149169922
2018-02-15,122.24798583984375
2018-02-16,121.98818969726562
2018-02-20,122.20159149169922
2018-02-21,120.51311492919922
2018-02-22,120.09561157226562
2018-02-23,121.38518524169922
2018-02-26,122.45209503173828
2018-02-27,121.61709594726562
2018-02-28,121.02336120605469
2018-03-01,119.40911102294922
2018-03-02,118.62052154541016
2018-03-05,120.55948638916016
2018-03-06,121.5428695678711
2018-03-07,123.20356750488281
2018-03-08,124.6323013305664
2018-03-09,125.16104125976562
2018-03-12,126.89596557617188
2018-03-13,126.94234466552734
2018-03-14,126.45988464355469
2018-03-15,126.82173919677734
2018-03-16,128.10198974609375
2018-03-19,126.99468994140625
2018-03-20,127.13430786132812
2018-03-21,126.93885040283203
2018-03-22,124.79869079589844
2018-03-23,123.0586929321289
2018-03-26,125.37561798095703
2018-03-27,125.59891510009766
2018-03-28,125.90601348876953
2018-03-29,127.54371643066406
2018-04-02,124.65910339355469
2018-04-03,127.385498046875
2018-04-04,129.21861267089844
2018-04-05,131.43319702148438
2018-04-06,130.06536865234375
2018-04-09,130.50265502929688
2018-04-10,131.79608154296875
2018-04-11,130.87489318847656
2018-04-12,131.5541534423828
2018-04-13,131.36807250976562
2018-04-16,136.74635314941406
2018-04-17,137.77920532226562
2018-04-18,139.42620849609375
2018-04-19,138.6259307861328
2018-04-20,138.22579956054688
2018-04-23,138.78421020507812
2018-04-24,136.085693359375
2018-04-25,135.0807647705078
2018-04-26,136.02059936523438
2018-04-27,136.51373291015625
2018-04-30,134.70852661132812
2018-05-01,136.90457153320312
2018-05-02,134.21539306640625
2018-05-03,134.15956115722656
2018-05-04,135.2854461669922
2018-05-07,135.65762329101562
2018-05-08,135.37847900390625
2018-05-09,136.76492309570312
2018-05-10,137.39768981933594
2018-05-11,136.9231414794922
2018-05-14,136.12289428710938
2018-05-15,136.04847717285156
2018-05-16,137.44419860839844
2018-05-17,136.8487091064453
2018-05-18,137.55589294433594
2018-05-21,137.71408081054688
2018-05-22,136.32760620117188
2018-05-23,135.50880432128906
2018-05-24,135.35992431640625
2018-05-25,134.65272521972656
2018-05-29,131.89840698242188
2018-05-30,134.01998901367188
2018-05-31,132.69869995117188
2018-06-01,133.61990356445312
2018-06-04,134.2339630126953
2018-06-05,134.55967712402344
2018-06-06,136.392822265625
2018-06-07,135.7320556640625
2018-06-08,136.0298309326172
2018-06-11,135.20172119140625
2018-06-12,134.9690704345703
2018-06-13,134.65272521972656
2018-06-14,135.29476928710938
2018-06-15,136.38340759277344
2018-06-18,135.23568725585938
2018-06-19,134.91847229003906
2018-06-20,134.04132080078125
2018-06-21,132.0911102294922
2018-06-22,129.58108520507812
2018-06-25,129.1612091064453
2018-06-26,129.1612091064453
2018-06-27,129.07716369628906
2018-06-28,130.7101287841797
2018-06-29,130.9434356689453
2018-07-02,130.8594512939453
2018-07-03,130.60751342773438
2018-07-05,131.3260040283203
2018-07-06,132.27774047851562
2018-07-09,132.54837036132812
2018-07-10,133.35084533691406
2018-07-11,132.44573974609375
2018-07-12,133.11753845214844
2018-07-13,133.58413696289062
2018-07-16,133.0802459716797
2018-07-17,134.10665893554688
2018-07-18,134.367919921875
2018-07-19,132.40838623046875
2018-07-20,131.484619140625
2018-07-23,130.95277404785156
2018-07-24,131.20469665527344
2018-07-25,132.12847900390625
2018-07-26,133.15487670898438
2018-07-27,131.5219268798828
2018-07-30,131.3260040283203
2018-07-31,131.28863525390625
2018-08-01,135.02110290527344
2018-08-02,136.5513916015625
2018-08-03,137.2791748046875
2018-08-06,138.2589874267578
2018-08-07,138.99620056152344
2018-08-08,138.4922637939453
2018-08-09,137.9510498046875
2018-08-10,137.03660583496094
2018-08-13,136.20616149902344
2018-08-14,137.20455932617188
2018-08-15,136.2994842529297
2018-08-16,136.87803649902344
2018-08-17,137.4564971923828
2018-08-20,138.3709716796875
2018-08-21,138.1656951904297
2018-08-22,137.34457397460938
2018-08-23,137.3165740966797
2018-08-24,138.96820068359375
2018-08-27,139.79864501953125
2018-08-28,139.50009155273438
2018-08-29,140.77838134765625
2018-08-30,140.07855224609375
2018-08-31,140.4145050048828
2018-09-04,140.5637969970703
2018-09-05,142.27139282226562
2018-09-06,142.9525604248047
2018-09-07,143.09249877929688
2018-09-10,143.5497283935547
2018-09-11,144.53883361816406
2018-09-12,145.30398559570312
2018-09-13,146.0691375732422
2018-09-14,146.6103515625
2018-09-17,146.170654296875
2018-09-18,146.55418395996094
2018-09-19,147.65814208984375
2018-09-20,148.93988037109375
2018-09-21,149.12698364257812
2018-09-24,147.79847717285156
2018-09-25,147.1810302734375
2018-09-26,146.74131774902344
2018-09-27,146.7226104736328
2018-09-28,146.67584228515625
2018-10-01,147.25588989257812
2018-10-02,147.08749389648438
2018-10-03,146.0490264892578
2018-10-04,146.0490264892578
2018-10-05,147.43365478515625
2018-10-08,147.2278289794922
2018-10-09,144.97317504882812
2018-10-10,141.09059143066406
2018-10-11,136.54380798339844
2018-10-12,136.5718994140625
2018-10-15,136.91802978515625
2018-10-16,138.90138244628906
2018-10-17,138.94821166992188
2018-10-18,137.99391174316406
2018-10-19,138.97621154785156
2018-10-22,137.52615356445312
2018-10-23,138.4523468017578
2018-10-24,138.1436004638672
2018-10-25,140.4263458251953
2018-10-26,137.84422302246094
2018-10-29,137.11444091796875
2018-10-30,139.39720153808594
2018-10-31,143.2797393798828
2018-11-01,142.88687133789062
2018-11-02,144.6269989013672
2018-11-05,145.91806030273438
2018-11-06,146.76002502441406
2018-11-07,150.04380798339844
2018-11-08,149.20184326171875
2018-11-09,149.06146240234375
2018-11-12,147.81719970703125
2018-11-13,147.36813354492188
2018-11-14,146.80685424804688
2018-11-15,148.10719299316406
2018-11-16,149.08953857421875
2018-11-19,149.96896362304688
2018-11-20,146.00222778320312
2018-11-21,145.02923583984375
2018-11-23,143.36398315429688
2018-11-26,144.77667236328125
2018-11-27,144.02821350097656
2018-11-28,146.1800079345703
2018-11-29,148.18203735351562
2018-11-30,150.14674377441406
2018-12-03,149.2392578125
2018-12-04,146.63841247558594
2018-12-06,147.3961944580078
2018-12-07,144.1405029296875
2018-12-10,144.6363525390625
2018-12-11,145.2631378173828
2018-12-12,144.91700744628906
2018-12-13,145.0479736328125
2018-12-14,144.51470947265625
2018-12-17,140.41415405273438
2018-12-18,139.80422973632812
2018-12-19,138.33102416992188
2018-12-20,136.72645568847656
2018-12-21,135.0843048095703
2018-12-24,129.39796447753906
2018-12-26,134.02398681640625
2018-12-27,135.96636962890625
2018-12-28,135.4690704345703
2018-12-31,138.26535034179688
2019-01-02,135.98509216308594
2019-01-03,132.81350708007812
2019-01-04,137.62722778320312
2019-01-07,138.03074645996094
2019-01-08,139.7104034423828
2019-01-09,139.54144287109375
2019-01-10,140.40476989746094
2019-01-11,140.34848022460938
2019-01-14,139.58837890625
2019-01-15,140.78009033203125
2019-01-16,140.9958953857422
2019-01-17,143.11660766601562
2019-01-18,144.97450256347656
2019-01-22,143.491943359375
2019-01-23,143.5388641357422
2019-01-24,142.5535430908203
2019-01-25,144.40213012695312
2019-01-28,145.42489624023438
2019-01-29,145.45303344726562
2019-01-30,147.207763671875
2019-01-31,148.41822814941406
2019-02-01,149.15951538085938
2019-02-04,149.36595153808594
2019-02-05,148.87799072265625
2019-02-06,149.35659790039062
2019-02-07,148.8311004638672
2019-02-08,149.35659790039062
2019-02-11,150.22923278808594
2019-02-12,152.36866760253906
2019-02-13,152.62203979492188
2019-02-14,151.6461639404297
2019-02-15,153.40086364746094
2019-02-19,156.99468994140625
2019-02-20,155.09925842285156
2019-02-21,156.78826904296875
2019-02-22,156.71315002441406
2019-02-25,157.84861755371094
2019-02-26,157.84861755371094
2019-02-27,158.10195922851562
2019-02-28,158.49606323242188
2019-03-01,159.66903686523438
2019-03-04,159.12474060058594
2019-03-05,160.00682067871094
2019-03-06,159.8285369873047
2019-03-07,159.1436004638672
2019-03-08,159.11541748046875
2019-03-11,159.7159423828125
2019-03-12,160.4477996826172
2019-03-13,162.44651794433594
2019-03-14,162.89691162109375
2019-03-15,163.7133026123047
2019-03-18,164.7858123779297
2019-03-19,164.69174194335938
2019-03-20,164.14605712890625
2019-03-21,165.41615295410156
2019-03-22,163.12057495117188
2019-03-25,163.78854370117188
2019-03-26,164.97396850585938
2019-03-27,164.87051391601562
2019-03-28,165.53846740722656
2019-03-29,166.0935821533203
2019-04-01,168.09754943847656
2019-04-02,167.59889221191406
2019-04-03,170.71299743652344
2019-04-04,171.75732421875
2019-04-05,170.9576416015625
2019-04-08,170.51544189453125
2019-04-09,170.76004028320312
2019-04-10,171.77613830566406
2019-04-11,172.15249633789062
2019-04-12,174.13760375976562
2019-04-15,172.895751953125
2019-04-16,174.39166259765625
2019-04-17,172.13368225097656
2019-04-18,172.35948181152344
2019-04-22,172.0489959716797
2019-04-23,173.4790802001953
2019-04-24,173.6201629638672
2019-04-25,172.5382080078125
2019-04-26,173.9495086669922
2019-04-29,173.49789428710938
2019-04-30,173.1873779296875
2019-05-01,171.58802795410156
2019-05-02,173.41319274902344
2019-05-03,174.052978515625
2019-05-06,172.7734375
2019-05-07,168.98190307617188
2019-05-08,170.58132934570312
2019-05-09,170.05442810058594
2019-05-10,170.3555450439453
2019-05-13,167.6835479736328
2019-05-14,168.6432342529297
2019-05-15,169.2170867919922
2019-05-16,171.3998565673828
2019-05-17,170.7882843017578
2019-05-20,170.26141357421875
2019-05-21,172.31243896484375
2019-05-22,172.86753845214844
2019-05-23,171.6820831298828
2019-05-24,171.6820831298828
2019-05-28,171.2304229736328
2019-05-29,171.7855682373047
2019-05-30,172.52883911132812
2019-05-31,173.1968231201172
2019-06-03,174.6551055908203
2019-06-04,179.1334228515625
2019-06-05,181.69244384765625
2019-06-06,185.1265106201172
2019-06-07,186.98934936523438
2019-06-10,187.8737030029297
2019-06-11,185.94503784179688
2019-06-12,187.33741760253906
2019-06-13,186.99871826171875
2019-06-14,187.1022186279297
2019-06-17,179.58648681640625
2019-06-18,178.20965576171875
2019-06-19,177.8230438232422
2019-06-20,181.3970184326172
2019-06-21,178.7848663330078
2019-06-24,180.71804809570312
2019-06-25,180.7086639404297
2019-06-26,177.52125549316406
2019-06-27,181.2461395263672
2019-06-28,186.18751525878906
2019-07-01,184.60324096679688
2019-07-02,186.6873016357422
2019-07-03,188.3941192626953
2019-07-05,185.83859252929688
2019-07-08,186.29124450683594
2019-07-09,184.69757080078125
2019-07-10,186.83816528320312
2019-07-11,188.18667602539062
2019-07-12,188.4130096435547
2019-07-15,187.59262084960938
2019-07-16,186.6495819091797
2019-07-17,184.7824249267578
2019-07-18,186.4232177734375
2019-07-19,186.03663635253906
2019-07-22,185.99896240234375
2019-07-23,188.5638885498047
2019-07-24,186.66844177246094
2019-07-25,187.0267791748047
2019-07-26,188.2432403564453
2019-07-29,189.18629455566406
2019-07-30,193.9578857421875
2019-07-31,190.23301696777344
2019-08-01,189.4785919189453
2019-08-02,188.59217834472656
2019-08-05,183.2736053466797
2019-08-06,185.5179901123047
2019-08-07,188.78077697753906
2019-08-08,193.3543243408203
2019-08-09,194.2313690185547
2019-08-12,193.19407653808594
2019-08-13,195.63645935058594
2019-08-14,190.14816284179688
2019-08-15,192.06246948242188
2019-08-16,195.02349853515625
2019-08-19,196.68319702148438
2019-08-20,194.82546997070312
2019-08-21,195.29701232910156
2019-08-22,195.08953857421875
2019-08-23,190.3179168701172
2019-08-26,191.3363494873047
2019-08-27,193.0526123046875
2019-08-28,193.1091766357422
2019-08-29,195.2026824951172
2019-08-30,194.55198669433594
2019-09-03,192.8357391357422
2019-09-04,195.0423583984375
2019-09-05,193.6278076171875
2019-09-06,194.9103240966797
2019-09-09,189.337158203125
2019-09-10,186.01776123046875
2019-09-11,185.95176696777344
2019-09-12,186.4987030029297
2019-09-13,187.5548553466797
2019-09-16,181.5812530517578
2019-09-17,184.14273071289062
2019-09-18,185.3147735595703
2019-09-19,185.7305908203125
2019-09-20,185.3147735595703
2019-09-23,185.09735107421875
2019-09-24,184.1805419921875
2019-09-25,186.48678588867188
2019-09-26,187.5548553466797
2019-09-27,186.949951171875
2019-09-30,187.18626403808594
2019-10-01,185.125732421875
2019-10-02,181.31655883789062
2019-10-03,182.2617950439453
2019-10-04,183.95367431640625
2019-10-07,180.63609313964844
2019-10-08,179.25604248046875
2019-10-09,180.82505798339844
2019-10-10,182.60203552246094
2019-10-11,184.06710815429688
2019-10-14,183.3771209716797
2019-10-15,183.98199462890625
2019-10-16,184.5302276611328
2019-10-17,183.4054718017578
2019-10-18,183.19752502441406
2019-10-21,181.10867309570312
2019-10-22,178.0745391845703
2019-10-23,178.02731323242188
2019-10-24,180.37144470214844
2019-10-25,181.42056274414062
2019-10-28,181.08975219726562
2019-10-29,183.85914611816406
2019-10-30,183.09353637695312
2019-10-31,181.54342651367188
2019-11-01,180.51318359375
2019-11-04,179.43563842773438
2019-11-05,182.39413452148438
2019-11-06,182.3846893310547
2019-11-07,180.34307861328125
2019-11-08,179.95550537109375
2019-11-11,178.4904327392578
2019-11-12,177.9989471435547
2019-11-13,179.96495056152344
2019-11-14,181.25045776367188
2019-11-15,181.23158264160156
2019-11-18,180.77781677246094
2019-11-19,179.04811096191406
2019-11-20,176.01405334472656
2019-11-21,172.98944091796875
2019-11-22,172.50735473632812
2019-11-25,172.08206176757812
2019-11-26,176.0235137939453
2019-11-27,176.7040252685547
2019-11-29,176.4394073486328
2019-12-02,175.01214599609375
2019-12-03,175.1822509765625
2019-12-04,173.80230712890625
2019-12-05,174.90818786621094
2019-12-06,176.19361877441406
2019-12-09,175.04995727539062
2019-12-10,175.002685546875
2019-12-11,174.96484375
2019-12-12,175.0310516357422
2019-12-13,175.33346557617188
2019-12-16,176.23373413085938
2019-12-17,177.1055145263672
2019-12-18,175.95892333984375
2019-12-19,181.7297821044922
2019-12-20,181.19912719726562
2019-12-23,182.12774658203125
2019-12-24,181.41705322265625
2019-12-26,181.5971221923828
2019-12-27,181.635009765625
2019-12-30,181.57815551757812
2019-12-31,182.8763885498047
2020-01-02,180.26101684570312
2020-01-03,179.3987274169922
2020-01-06,177.87307739257812
2020-01-07,177.6456298828125
2020-01-08,177.71197509765625
2020-01-09,180.08094787597656
2020-01-10,179.02911376953125
2020-01-13,181.37916564941406
2020-01-14,180.00515747070312
2020-01-15,181.41705322265625
2020-01-16,182.88583374023438
2020-01-17,185.33067321777344
2020-01-21,185.292724609375
2020-01-22,186.107666015625
2020-01-23,187.90811157226562
2020-01-24,187.63328552246094
2020-01-27,186.4393310546875
2020-01-28,187.7943878173828
2020-01-29,187.44381713867188
2020-01-30,189.02622985839844
2020-01-31,185.83287048339844
2020-02-03,190.9688262939453
2020-02-04,192.7882080078125
2020-02-05,195.48887634277344
2020-02-06,196.2563934326172
2020-02-07,194.86343383789062
2020-02-10,194.2001190185547
2020-02-11,193.89688110351562
2020-02-12,195.9816436767578
2020-02-13,196.2090301513672
2020-02-14,196.44593811035156
2020-02-18,196.7965087890625
2020-02-19,199.28871154785156
2020-02-20,195.49835205078125
2020-02-21,196.62596130371094
2020-02-24,191.9069366455078
2020-02-25,184.5725555419922
2020-02-26,184.2409210205078
2020-02-27,173.86476135253906
2020-02-28,170.9935302734375
2020-03-02,181.19912719726562
2020-03-03,183.7576141357422
2020-03-04,193.63157653808594
2020-03-05,188.48611450195312
2020-03-06,184.22193908691406
2020-03-09,174.20587158203125
2020-03-10,180.84849548339844
2020-03-11,176.80224609375
2020-03-12,156.41004943847656
2020-03-13,170.63345336914062
2020-03-16,157.826416015625
2020-03-17,161.03768920898438
2020-03-18,148.71522521972656
2020-03-19,151.6129608154297
2020-03-20,134.79660034179688
2020-03-23,118.96836853027344
2020-03-24,145.3329315185547
2020-03-25,144.20236206054688
2020-03-26,153.6176300048828
2020-03-27,149.6177520751953
2020-03-30,153.34205627441406
2020-03-31,148.0501251220703
2020-04-01,139.37594604492188
2020-04-02,144.56336975097656
2020-04-03,139.9080047607422
2020-04-06,149.5322265625
2020-04-07,151.16641235351562
2020-04-08,162.28225708007812
2020-04-09,170.88043212890625
2020-04-13,165.94004821777344
2020-04-14,171.77354431152344
2020-04-15,165.94004821777344
2020-04-16,163.87840270996094
2020-04-17,169.82589721679688
2020-04-20,164.32492065429688
2020-04-21,161.6647186279297
2020-04-22,166.03506469726562
2020-04-23,166.3011016845703
2020-04-24,171.0894775390625
2020-04-27,178.1485137939453
2020-04-28,187.7157745361328
2020-04-29,187.7157745361328
2020-04-30,183.83946228027344
2020-05-01,180.5142364501953
2020-05-04,181.95835876464844
2020-05-05,183.66844177246094
2020-05-06,183.39295959472656
2020-05-07,184.42849731445312
2020-05-08,187.8867645263672
2020-05-11,186.29071044921875
2020-05-12,184.50453186035156
2020-05-13,182.38589477539062
2020-05-14,182.8323516845703
2020-05-15,185.02708435058594
2020-05-18,194.6608428955078
2020-05-19,191.1930694580078
2020-05-20,192.3426055908203
2020-05-21,190.39500427246094
2020-05-22,190.49000549316406
2020-05-26,194.37583923339844
2020-05-27,196.99801635742188
2020-05-28,200.85533142089844
2020-05-29,201.9669189453125
2020-06-01,198.6131134033203
2020-06-02,201.54884338378906
2020-06-03,209.83351135253906
2020-06-04,210.9166259765625
2020-06-05,218.0991973876953
2020-06-08,218.62171936035156
2020-06-09,215.39144897460938
2020-06-10,214.6313934326172
2020-06-11,192.4281463623047
2020-06-12,193.87225341796875
2020-06-15,190.34889221191406
2020-06-16,196.38623046875
2020-06-17,195.27210998535156
2020-06-18,195.4435272216797
2020-06-19,190.21554565429688
2020-06-22,192.0248565673828
2020-06-23,190.27272033691406
2020-06-24,187.2825164794922
2020-06-25,186.673095703125
2020-06-26,182.597412109375
2020-06-29,186.28268432617188
2020-06-30,189.45375061035156
2020-07-01,190.6821746826172
2020-07-02,191.3106231689453
2020-07-06,192.10105895996094
2020-07-07,193.2532958984375
2020-07-08,187.37782287597656
2020-07-09,188.0729522705078
2020-07-10,191.08212280273438
2020-07-13,190.7393035888672
2020-07-14,194.39602661132812
2020-07-15,197.9765625
2020-07-16,198.34791564941406
2020-07-17,200.3191375732422
2020-07-20,199.83349609375
2020-07-21,197.7384796142578
2020-07-22,200.28102111816406
2020-07-23,199.5382537841797
2020-07-24,200.03346252441406
2020-07-27,201.91893005371094
2020-07-28,184.473388671875
2020-07-29,185.53042602539062
2020-07-30,181.93084716796875
2020-07-31,178.1503143310547
2020-08-03,175.60775756835938
2020-08-04,180.2738800048828
2020-08-05,182.77835083007812
2020-08-06,184.9304962158203
2020-08-07,185.59707641601562
2020-08-10,185.9779815673828
2020-08-11,186.85406494140625
2020-08-12,189.2061767578125
2020-08-13,187.16831970214844
2020-08-14,185.4160919189453
2020-08-17,185.5494384765625
2020-08-18,185.09234619140625
2020-08-19,184.7971649169922
2020-08-20,185.13046264648438
2020-08-21,185.5494384765625
2020-08-24,188.09197998046875
2020-08-25,186.635009765625
2020-08-26,187.70155334472656
2020-08-27,188.24432373046875
2020-08-28,190.9297332763672
2020-08-31,187.67298889160156
2020-09-01,192.03436279296875
2020-09-02,199.1954345703125
2020-09-03,195.0625762939453
2020-09-04,194.98638916015625
2020-09-08,188.43482971191406
2020-09-09,193.31040954589844
2020-09-10,192.234375
2020-09-11,193.88180541992188
2020-09-14,195.56166076660156
2020-09-15,197.22239685058594
2020-09-16,198.35829162597656
2020-09-17,198.05279541015625
2020-09-18,194.73126220703125
2020-09-21,189.43394470214844
2020-09-22,190.09254455566406
2020-09-23,186.3128204345703
2020-09-24,185.74969482421875
2020-09-25,187.1050262451172
2020-09-28,189.24305725097656
2020-09-29,188.46038818359375
2020-09-30,190.74159240722656
2020-10-01,188.10720825195312
2020-10-02,189.04258728027344
2020-10-05,190.3120574951172
2020-10-06,187.48681640625
2020-10-07,192.2305145263672
2020-10-08,192.287841796875
2020-10-09,193.91041564941406
2020-10-12,193.49998474121094
2020-10-13,191.89646911621094
2020-10-14,192.14463806152344
2020-10-15,192.2687225341797
2020-10-16,195.21804809570312
2020-10-19,192.602783203125
2020-10-20,193.76724243164062
2020-10-21,193.95816040039062
2020-10-22,195.54254150390625
2020-10-23,195.54254150390625
2020-10-26,189.1476287841797
2020-10-27,181.13002014160156
2020-10-28,176.91128540039062
2020-10-29,178.42892456054688
2020-10-30,175.23138427734375
2020-11-02,180.25193786621094
2020-11-03,183.8407440185547
2020-11-04,183.15350341796875
2020-11-05,187.477294921875
2020-11-06,190.3120574951172
2020-11-09,207.0248565673828
2020-11-10,202.5674591064453
2020-11-11,200.27674865722656
2020-11-12,194.21580505371094
2020-11-13,198.9404754638672
2020-11-16,203.66513061523438
2020-11-17,202.6056671142578
2020-11-18,199.90447998046875
2020-11-19,201.3266143798828
2020-11-20,201.0689697265625
2020-11-23,204.18051147460938
2020-11-24,209.32513427734375
2020-11-25,208.10337829589844
2020-11-27,214.57472229003906
2020-11-30,212.0358428955078
2020-12-01,213.8207244873047
2020-12-02,209.16285705566406
2020-12-03,209.74510192871094
2020-12-04,215.33831787109375
2020-12-07,212.59896850585938
2020-12-08,214.19293212890625
2020-12-09,215.61509704589844
2020-12-10,212.92349243164062
2020-12-11,211.17678833007812
2020-12-14,207.57061767578125
2020-12-15,213.26206970214844
2020-12-16,210.4498291015625
2020-12-17,211.0237579345703
2020-12-18,209.0819549560547
2020-12-21,206.43235778808594
2020-12-22,205.8583984375
2020-12-23,204.05055236816406
2020-12-24,206.7288818359375
2020-12-28,205.37054443359375
2020-12-29,205.1505584716797
2020-12-30,205.8870849609375
2020-12-31,206.95846557617188
2021-01-04,204.9974822998047
2021-01-05,207.14974975585938
2021-01-06,215.63429260253906
2021-01-07,215.9308319091797
2021-01-08,212.11424255371094
2021-01-11,211.45423889160156
2021-01-12,213.43426513671875
2021-01-13,207.53236389160156
2021-01-14,203.19920349121094
2021-01-15,201.61134338378906
2021-01-19,206.52798461914062
2021-01-20,208.8907012939453
2021-01-21,204.71054077148438
2021-01-22,203.1609649658203
2021-01-25,202.0800323486328
2021-01-26,200.23388671875
2021-01-27,198.3590850830078
2021-01-28,201.92703247070312
2021-01-29,195.6233367919922
2021-02-01,199.37298583984375
2021-02-02,201.14263916015625
2021-02-03,199.88954162597656
2021-02-04,199.08607482910156
2021-02-05,203.53399658203125
2021-02-08,207.61846923828125
2021-02-09,206.19320678710938
2021-02-10,206.27931213378906
2021-02-11,206.99668884277344
2021-02-12,210.3254852294922
2021-02-16,201.74525451660156
2021-02-17,199.7173614501953
2021-02-18,200.6835174560547
2021-02-19,199.03822326660156
2021-02-22,197.5651397705078
2021-02-23,201.984375
2021-02-24,206.7958221435547
2021-02-25,202.74966430664062
2021-02-26,200.26260375976562
2021-03-01,202.0417938232422
2021-03-02,202.34788513183594
2021-03-03,199.26780700683594
2021-03-04,195.68075561523438
2021-03-05,198.87562561035156
2021-03-08,202.39573669433594
2021-03-09,205.16012573242188
2021-03-10,207.5419464111328
2021-03-11,205.08360290527344
2021-03-12,205.3896942138672
2021-03-15,206.4730224609375
2021-03-16,204.1529998779297
2021-03-17,200.53872680664062
2021-03-18,200.89346313476562
2021-03-19,199.00482177734375
2021-03-22,199.4745635986328
2021-03-23,199.32118225097656
2021-03-24,199.84849548339844
2021-03-25,200.18402099609375
2021-03-26,204.5172882080078
2021-03-29,205.66770935058594
2021-03-30,206.11831665039062
2021-03-31,205.22671508789062
2021-04-01,207.8918914794922
2021-04-05,209.8380126953125
2021-04-06,211.70745849609375
2021-04-07,205.7923583984375
2021-04-08,207.04823303222656
2021-04-09,210.37489318847656
2021-04-12,210.66250610351562
2021-04-13,208.9368438720703
2021-04-14,209.3682861328125
2021-04-15,210.81588745117188
2021-04-16,213.93161010742188
2021-04-19,211.20892333984375
2021-04-20,211.717041015625
2021-04-21,214.72732543945312
2021-04-22,212.37855529785156
2021-04-23,217.41168212890625
2021-04-26,217.4404296875
2021-04-27,209.38743591308594
2021-04-28,212.89625549316406
2021-04-29,215.4655303955078
2021-04-30,214.86154174804688
2021-05-03,217.5746612548828
2021-05-04,219.53038024902344
2021-05-05,218.5237579345703
2021-05-06,219.06060791015625
2021-05-07,218.99351501464844
2021-05-10,215.6668701171875
2021-05-11,215.99282836914062
2021-05-12,208.45750427246094
2021-05-13,212.33058166503906
2021-05-14,214.8040313720703
2021-05-17,212.48399353027344
2021-05-18,208.92726135253906
2021-05-19,204.5172882080078
2021-05-20,205.50474548339844
2021-05-21,205.38967895507812
