,CRM
2014-07-29,54.58766555786133
2014-07-30,56.00138854980469
2014-07-31,54.01022720336914
2014-08-01,53.24363708496094
2014-08-04,54.6573600769043
2014-08-05,54.06000900268555
2014-08-06,53.65182113647461
2014-08-07,53.5124397277832
2014-08-08,54.19938659667969
2014-08-11,54.62748718261719
2014-08-12,52.51686096191406
2014-08-13,52.5865478515625
2014-08-14,53.273494720458984
2014-08-15,53.392967224121094
2014-08-18,54.13965606689453
2014-08-19,54.71709060668945
2014-08-20,55.14518737792969
2014-08-21,55.463775634765625
2014-08-22,59.53569793701172
2014-08-25,58.96821975708008
2014-08-26,59.376407623291016
2014-08-27,59.316673278808594
2014-08-28,58.03237533569336
2014-08-29,58.82883834838867
2014-09-02,59.585479736328125
2014-09-03,58.769100189208984
2014-09-04,58.818885803222656
2014-09-05,59.545658111572266
2014-09-08,60.09322738647461
2014-09-09,59.39631652832031
2014-09-10,60.431724548339844
2014-09-11,60.9394645690918
2014-09-12,58.988128662109375
2014-09-15,57.315555572509766
2014-09-16,57.355377197265625
2014-09-17,57.19608688354492
2014-09-18,57.40515899658203
2014-09-19,57.98259735107422
2014-09-22,57.06665802001953
2014-09-23,56.55891799926758
2014-09-24,57.40515899658203
2014-09-25,55.672847747802734
2014-09-26,56.310020446777344
2014-09-29,56.97705841064453
2014-09-30,57.275733947753906
2014-10-01,56.47926712036133
2014-10-02,56.38966751098633
2014-10-03,58.201622009277344
2014-10-06,58.042327880859375
2014-10-07,56.65847396850586
2014-10-08,57.64409637451172
2014-10-09,56.877498626708984
2014-10-10,54.52793502807617
2014-10-13,52.99473571777344
2014-10-14,52.486995697021484
2014-10-15,52.85535430908203
2014-10-16,53.63190841674805
2014-10-17,55.384132385253906
2014-10-20,55.78236389160156
2014-10-21,56.98701858520508
2014-10-22,56.00138854980469
2014-10-23,57.62418746948242
2014-10-24,59.30671691894531
2014-10-27,58.848751068115234
2014-10-28,61.258052825927734
2014-10-29,60.700531005859375
2014-10-30,61.44721603393555
2014-10-31,63.70718002319336
2014-11-03,63.3089485168457
2014-11-04,63.28903579711914
2014-11-05,61.63637161254883
2014-11-06,62.8111572265625
2014-11-07,63.6872673034668
2014-11-10,64.16514587402344
2014-11-11,63.77687072753906
2014-11-12,63.488155364990234
2014-11-13,62.8808479309082
2014-11-14,63.62753677368164
2014-11-17,62.23372268676758
2014-11-18,62.19390106201172
2014-11-19,60.750308990478516
2014-11-20,58.042327880859375
2014-11-21,57.93281555175781
2014-11-24,57.83325958251953
2014-11-25,59.07773208618164
2014-11-26,58.96821975708008
2014-11-28,59.605384826660156
2014-12-01,58.818885803222656
2014-12-02,58.988128662109375
2014-12-03,58.61976623535156
2014-12-04,58.689456939697266
2014-12-05,58.58989715576172
2014-12-08,56.160682678222656
2014-12-09,55.891876220703125
2014-12-10,55.07550048828125
2014-12-11,55.23479461669922
2014-12-12,54.82660675048828
2014-12-15,55.165103912353516
2014-12-16,53.55226135253906
2014-12-17,56.74807357788086
2014-12-18,59.067779541015625
2014-12-19,59.595436096191406
2014-12-22,59.595436096191406
2014-12-23,60.23260498046875
2014-12-24,60.063358306884766
2014-12-26,60.53127670288086
2014-12-29,60.08326721191406
2014-12-30,59.16733932495117
2014-12-31,59.04786682128906
2015-01-02,58.97817611694336
2015-01-05,57.91290283203125
2015-01-06,56.94718933105469
2015-01-07,56.67838668823242
2015-01-08,58.33104705810547
2015-01-09,57.90294647216797
2015-01-12,57.47484588623047
2015-01-13,57.71379089355469
2015-01-14,56.996971130371094
2015-01-15,54.86642837524414
2015-01-16,56.38966751098633
2015-01-20,57.03679275512695
2015-01-21,57.454933166503906
2015-01-22,57.743656158447266
2015-01-23,58.36091232299805
2015-01-26,59.515785217285156
2015-01-27,57.53458786010742
2015-01-28,56.100948333740234
2015-01-29,57.84321594238281
2015-01-30,56.20050811767578
2015-02-02,57.02683639526367
2015-02-03,58.35095977783203
2015-02-04,58.72928237915039
2015-02-05,58.998085021972656
2015-02-06,58.90848159790039
2015-02-09,57.7237434387207
2015-02-10,58.53016662597656
2015-02-11,58.54011917114258
2015-02-12,60.9892463684082
2015-02-13,62.57221603393555
2015-02-17,61.7956657409668
2015-02-18,62.7215576171875
2015-02-19,62.53239822387695
2015-02-20,63.458290100097656
2015-02-23,62.30341720581055
2015-02-24,61.65628433227539
2015-02-25,62.59212875366211
2015-02-26,69.92955780029297
2015-02-27,69.07335662841797
2015-03-02,68.15742492675781
2015-03-03,66.65409088134766
2015-03-04,64.5932388305664
2015-03-05,65.30010986328125
2015-03-06,64.27466583251953
2015-03-09,65.19058990478516
2015-03-10,63.47819519042969
2015-03-11,63.3985481262207
2015-03-12,64.66293334960938
2015-03-13,64.31448364257812
2015-03-16,66.13639831542969
2015-03-17,67.2514419555664
2015-03-18,68.24702453613281
2015-03-19,68.57556915283203
2015-03-20,67.39083862304688
2015-03-23,67.36096954345703
2015-03-24,67.0722427368164
2015-03-25,65.48926544189453
2015-03-26,65.6983413696289
2015-03-27,66.25586700439453
2015-03-30,66.5545425415039
2015-03-31,66.51471710205078
2015-04-01,65.7879409790039
2015-04-02,66.38529205322266
2015-04-06,67.63972473144531
2015-04-07,67.89856719970703
2015-04-08,67.90853118896484
2015-04-09,67.44060516357422
2015-04-10,67.34104919433594
2015-04-13,66.78353118896484
2015-04-14,66.61427307128906
2015-04-15,66.91294860839844
2015-04-16,67.60986328125
2015-04-17,65.51913452148438
2015-04-20,66.60432434082031
2015-04-21,67.08219909667969
2015-04-22,67.4107437133789
2015-04-23,68.1673812866211
2015-04-24,67.53021240234375
2015-04-27,67.5401611328125
2015-04-28,66.5943603515625
2015-04-29,74.320068359375
2015-04-30,72.49815368652344
2015-05-01,73.0357666015625
2015-05-04,71.2835464477539
2015-05-05,72.42845916748047
2015-05-06,73.4638671875
2015-05-07,74.19063568115234
2015-05-08,72.08001708984375
2015-05-11,70.88531494140625
2015-05-12,71.45279693603516
2015-05-13,71.47270965576172
2015-05-14,72.5578842163086
2015-05-15,72.08001708984375
2015-05-18,72.4782485961914
2015-05-19,71.16407775878906
2015-05-20,69.84991455078125
2015-05-21,72.58776092529297
2015-05-22,74.67848205566406
2015-05-26,73.24484252929688
2015-05-27,73.62315368652344
2015-05-28,72.35877227783203
2015-05-29,72.42845916748047
2015-06-01,72.77690887451172
2015-06-02,72.57780456542969
2015-06-03,73.14527893066406
2015-06-04,71.89085388183594
2015-06-05,73.22493743896484
2015-06-08,71.52247619628906
2015-06-09,71.4428482055664
2015-06-10,72.70722198486328
2015-06-11,72.08001708984375
2015-06-12,71.45279693603516
2015-06-15,72.23930358886719
2015-06-16,73.07559204101562
2015-06-17,74.0910873413086
2015-06-18,75.37538146972656
2015-06-19,74.66852569580078
2015-06-22,74.4494857788086
2015-06-23,73.8720474243164
2015-06-24,73.1751480102539
2015-06-25,73.28466033935547
2015-06-26,72.02027130126953
2015-06-29,69.69062042236328
