,DAL
2014-04-22,30.780122756958008
2014-04-23,32.66481399536133
2014-04-24,32.3477668762207
2014-04-25,31.76650047302246
2014-04-28,31.563940048217773
2014-04-29,32.356571197509766
2014-04-30,32.43582534790039
2014-05-01,32.69121551513672
2014-05-02,32.7880973815918
2014-05-05,33.06993103027344
2014-05-06,33.19322967529297
2014-05-07,33.73130416870117
2014-05-08,33.254966735839844
2014-05-09,33.2285041809082
2014-05-12,34.09296798706055
2014-05-13,34.207637786865234
2014-05-14,33.90771484375
2014-05-15,33.63426971435547
2014-05-16,33.39610290527344
2014-05-19,33.863609313964844
2014-05-20,33.36964797973633
2014-05-21,33.81951141357422
2014-05-22,34.0753173828125
2014-05-23,34.5428352355957
2014-05-27,34.807456970214844
2014-05-28,35.52195739746094
2014-05-29,35.40727996826172
2014-05-30,35.204402923583984
2014-06-02,35.96299743652344
2014-06-03,36.29821014404297
2014-06-04,37.19791793823242
2014-06-05,36.60693359375
2014-06-06,37.250850677490234
2014-06-09,36.933311462402344
2014-06-10,36.97740173339844
2014-06-11,35.91007614135742
2014-06-12,33.96064376831055
2014-06-13,34.61338806152344
2014-06-16,34.260562896728516
2014-06-17,34.83392333984375
2014-06-18,35.06325912475586
2014-06-19,34.948585510253906
2014-06-20,34.90449142456055
2014-06-23,34.463436126708984
2014-06-24,34.022396087646484
2014-06-25,34.71041488647461
2014-06-26,34.666316986083984
2014-06-27,34.692787170410156
2014-06-30,34.15471267700195
2014-07-01,35.55724334716797
2014-07-02,33.73130416870117
2014-07-03,34.048858642578125
2014-07-07,32.54930114746094
2014-07-08,32.143524169921875
2014-07-09,32.60222244262695
2014-07-10,33.034446716308594
2014-07-11,32.84037780761719
2014-07-14,32.97270202636719
2014-07-15,33.546058654785156
2014-07-16,33.40493392944336
2014-07-17,32.258201599121094
2014-07-18,32.79628372192383
2014-07-21,32.769813537597656
2014-07-22,33.23733139038086
2014-07-23,34.53400802612305
2014-07-24,33.58134078979492
2014-07-25,33.57251739501953
2014-07-28,33.68719482421875
2014-07-29,33.23733139038086
2014-07-30,33.37846755981445
2014-07-31,33.043277740478516
2014-08-01,33.14912414550781
2014-08-04,32.88449478149414
2014-08-05,31.958293914794922
2014-08-06,31.852169036865234
2014-08-07,31.4896240234375
2014-08-08,32.04671859741211
2014-08-11,32.44464874267578
2014-08-12,32.28547286987305
2014-08-13,32.95753479003906
2014-08-14,33.956787109375
2014-08-15,34.071739196777344
2014-08-18,34.938350677490234
2014-08-19,34.964881896972656
2014-08-20,35.83149337768555
2014-08-21,35.29207229614258
2014-08-22,35.73421096801758
2014-08-25,35.83149337768555
2014-08-26,35.28321838378906
2014-08-27,35.513145446777344
2014-08-28,35.274391174316406
2014-08-29,35.00025939941406
2014-09-02,36.19404602050781
2014-09-03,34.328189849853516
2014-09-04,34.743804931640625
2014-09-05,34.68191146850586
2014-09-08,34.522743225097656
2014-09-09,34.328189849853516
2014-09-10,34.97372817993164
2014-09-11,34.982566833496094
2014-09-12,35.0975227355957
2014-09-15,34.66422653198242
2014-09-16,34.94719314575195
2014-09-17,34.434303283691406
2014-09-18,34.87643814086914
2014-09-19,34.169010162353516
2014-09-22,33.558860778808594
2014-09-23,33.3377799987793
2014-09-24,33.30241775512695
2014-09-25,32.418113708496094
2014-09-26,32.29433059692383
2014-09-29,31.834487915039062
2014-09-30,31.967126846313477
2014-10-01,30.861770629882812
2014-10-02,31.197790145874023
2014-10-03,32.674564361572266
2014-10-06,31.931753158569336
2014-10-07,31.188955307006836
2014-10-08,30.782188415527344
2014-10-09,29.809463500976562
2014-10-10,29.10202980041504
2014-10-13,27.324604034423828
2014-10-14,28.99591827392578
2014-10-15,28.63336181640625
2014-10-16,29.46458625793457
2014-10-17,30.410789489746094
2014-10-20,31.869861602783203
2014-10-21,33.14324951171875
2014-10-22,32.98406982421875
2014-10-23,33.53233337402344
2014-10-24,34.87643814086914
2014-10-27,35.15058135986328
2014-10-28,35.23017501831055
2014-10-29,35.00025939941406
2014-10-30,34.61116409301758
2014-10-31,35.575042724609375
2014-11-03,35.91107940673828
2014-11-04,37.4232063293457
2014-11-05,37.10417938232422
2014-11-06,38.016944885253906
2014-11-07,37.83085250854492
2014-11-10,38.433441162109375
2014-11-11,38.849952697753906
2014-11-12,38.46003723144531
2014-11-13,39.062644958496094
2014-11-14,38.77019500732422
2014-11-17,38.48661422729492
2014-11-18,39.69182205200195
2014-11-19,39.39052200317383
2014-11-20,38.956295013427734
2014-11-21,38.18532180786133
2014-11-24,38.55751419067383
2014-11-25,39.062644958496094
2014-11-26,39.204437255859375
2014-11-28,41.35783386230469
2014-12-01,40.427345275878906
2014-12-02,39.585472106933594
2014-12-03,39.6563720703125
2014-12-04,41.13628387451172
2014-12-05,41.898399353027344
2014-12-08,41.951560974121094
2014-12-09,41.05653381347656
2014-12-10,40.95905685424805
2014-12-11,42.82888412475586
2014-12-12,42.252872467041016
2014-12-15,42.35920715332031
2014-12-16,40.21467208862305
2014-12-17,40.91474151611328
2014-12-18,41.44643783569336
2014-12-19,41.98701858520508
2014-12-22,42.01359558105469
2014-12-23,41.765472412109375
2014-12-24,42.58075714111328
2014-12-26,42.88206100463867
2014-12-29,43.2276611328125
2014-12-30,43.62644577026367
2014-12-31,43.590999603271484
2015-01-02,43.582130432128906
2015-01-05,42.8554573059082
2015-01-06,41.84523010253906
2015-01-07,41.62367630004883
2015-01-08,42.7048225402832
2015-01-09,41.543922424316406
2015-01-12,40.81726837158203
2015-01-13,41.304664611816406
2015-01-14,40.15262985229492
2015-01-15,39.922218322753906
2015-01-16,40.622310638427734
2015-01-20,43.57326889038086
2015-01-21,43.582130432128906
2015-01-22,44.92912292480469
2015-01-23,44.805049896240234
2015-01-26,44.44173049926758
2015-01-27,43.582130432128906
2015-01-28,42.944091796875
2015-01-29,44.49489212036133
2015-01-30,41.92498779296875
2015-02-02,41.21603775024414
2015-02-03,40.77295684814453
2015-02-04,41.61482238769531
2015-02-05,40.88814926147461
2015-02-06,40.329864501953125
2015-02-09,39.39052200317383
2015-02-10,40.1614990234375
2015-02-11,39.860198974609375
2015-02-12,39.70954132080078
2015-02-13,39.434837341308594
2015-02-17,39.66522979736328
2015-02-18,40.19801712036133
2015-02-19,40.775184631347656
2015-02-20,42.12488555908203
2015-02-23,41.90289306640625
2015-02-24,42.64878845214844
2015-02-25,41.59210968017578
2015-02-26,40.775184631347656
2015-02-27,39.532039642333984
2015-03-02,40.304569244384766
2015-03-03,40.65087890625
2015-03-04,40.09144973754883
2015-03-05,39.416603088378906
2015-03-06,38.874942779541016
2015-03-09,39.57643508911133
2015-03-10,38.55528259277344
2015-03-11,39.08806228637695
2015-03-12,40.251285552978516
2015-03-13,40.40224075317383
2015-03-16,40.98829650878906
2015-03-17,41.423397064208984
2015-03-18,40.677513122558594
2015-03-19,41.96504592895508
2015-03-20,42.107120513916016
2015-03-23,41.361236572265625
2015-03-24,40.87286376953125
2015-03-25,39.532039642333984
2015-03-26,39.15021896362305
2015-03-27,39.85170364379883
2015-03-30,40.45552444458008
2015-03-31,39.92273712158203
2015-04-01,38.413211822509766
2015-04-02,37.5163688659668
2015-04-06,37.081260681152344
2015-04-07,36.974708557128906
2015-04-08,38.43984603881836
2015-04-09,38.3066520690918
2015-04-10,38.38656234741211
2015-04-13,38.24449157714844
2015-04-14,38.25338363647461
2015-04-15,39.24789810180664
2015-04-16,39.94938659667969
2015-04-17,39.74514389038086
2015-04-20,40.606468200683594
2015-04-21,41.05044937133789
2015-04-22,41.31684875488281
2015-04-23,41.2280387878418
2015-04-24,41.7164192199707
2015-04-27,41.24580764770508
2015-04-28,41.02382278442383
2015-04-29,39.984901428222656
2015-04-30,39.63860321044922
2015-05-01,40.544315338134766
2015-05-04,40.215782165527344
2015-05-05,38.98150634765625
2015-05-06,39.20395278930664
2015-05-07,40.36067199707031
2015-05-08,41.081398010253906
2015-05-11,41.65086364746094
2015-05-12,41.019107818603516
2015-05-13,41.62416458129883
2015-05-14,42.17583465576172
2015-05-15,41.81991958618164
2015-05-18,42.14913558959961
2015-05-19,41.11699295043945
2015-05-20,38.81243896484375
2015-05-21,38.92811965942383
2015-05-22,38.42094421386719
2015-05-26,37.23752212524414
2015-05-27,37.84257125854492
2015-05-28,37.59344482421875
2015-05-29,38.189598083496094
2015-06-01,39.46199035644531
2015-06-02,38.447628021240234
2015-06-03,38.474327087402344
2015-06-04,38.189598083496094
2015-06-05,38.17179870605469
2015-06-08,36.258758544921875
2015-06-09,36.2320671081543
2015-06-10,36.534603118896484
2015-06-11,36.30324935913086
2015-06-12,36.605770111083984
2015-06-15,36.21426773071289
2015-06-16,36.09860610961914
2015-06-17,36.30324935913086
2015-06-18,36.792625427246094
2015-06-19,37.362091064453125
2015-06-22,38.19849395751953
2015-06-23,38.349754333496094
2015-06-24,37.958251953125
2015-06-25,37.90486145019531
2015-06-26,37.68241500854492
2015-06-29,36.587982177734375
2015-06-30,36.5523796081543
2015-07-01,35.831661224365234
2015-07-02,35.59142303466797
2015-07-06,36.01852035522461
2015-07-07,36.6413688659668
2015-07-08,35.74268341064453
2015-07-09,36.08080291748047
2015-07-10,37.78030014038086
2015-07-13,38.589996337890625
2015-07-14,38.84803009033203
2015-07-15,39.14167404174805
2015-07-16,39.56875991821289
2015-07-17,39.986968994140625
2015-07-20,39.23063659667969
2015-07-21,39.72892379760742
2015-07-22,40.23610305786133
2015-07-23,40.182716369628906
2015-07-24,39.239540100097656
2015-07-27,39.0882682800293
2015-07-28,39.96026611328125
2015-07-29,39.31072235107422
2015-07-30,39.1772575378418
2015-07-31,39.45308303833008
2015-08-03,40.68989181518555
2015-08-04,41.241546630859375
2015-08-05,41.31740951538086
2015-08-06,41.08539581298828
2015-08-07,41.362030029296875
2015-08-10,41.33524703979492
2015-08-11,42.03132247924805
2015-08-12,41.585121154785156
2015-08-13,42.343650817871094
2015-08-14,42.504276275634766
2015-08-17,42.82554244995117
2015-08-18,42.263336181640625
2015-08-19,42.01348114013672
2015-08-20,40.790897369384766
2015-08-21,38.9079704284668
2015-08-24,37.61402130126953
2015-08-25,36.91794967651367
2015-08-26,38.99721908569336
2015-08-27,39.139991760253906
2015-08-28,39.21138381958008
2015-08-31,39.068603515625
2015-09-01,39.0596809387207
2015-09-02,41.04077911376953
2015-09-03,40.21086120605469
2015-09-04,40.5142707824707
2015-09-08,41.57620620727539
2015-09-09,41.05862045288086
2015-09-10,41.48696517944336
2015-09-11,41.87069320678711
2015-09-14,41.84391784667969
2015-09-15,41.84391784667969
2015-09-16,42.02239227294922
2015-09-17,42.37935256958008
2015-09-18,41.64759826660156
2015-09-21,42.16518020629883
2015-09-22,41.46019744873047
2015-09-23,41.57620620727539
2015-09-24,40.96937942504883
2015-09-25,41.08539581298828
2015-09-28,39.85390090942383
2015-09-29,39.30061340332031
2015-09-30,40.04130554199219
2015-10-01,40.523193359375
2015-10-02,40.04130554199219
2015-10-05,41.90638732910156
2015-10-06,40.23763656616211
2015-10-07,41.04077911376953
2015-10-08,41.01398849487305
2015-10-09,42.129493713378906
2015-10-12,43.28065872192383
2015-10-13,42.59352493286133
2015-10-14,43.3609733581543
2015-10-15,43.66438674926758
2015-10-16,43.83394241333008
2015-10-19,44.86017990112305
2015-10-20,44.75309371948242
2015-10-21,44.1195068359375
2015-10-22,45.342071533203125
2015-10-23,45.511627197265625
2015-10-26,45.79718780517578
2015-10-27,45.395606994628906
2015-10-28,44.744171142578125
2015-10-29,45.06543731689453
2015-10-30,45.368839263916016
2015-11-02,45.24390411376953
2015-11-03,45.511627197265625
2015-11-04,45.32820510864258
2015-11-05,45.220829010009766
2015-11-06,45.811378479003906
2015-11-09,45.30136489868164
2015-11-10,45.00608825683594
2015-11-11,44.719764709472656
2015-11-12,44.719764709472656
2015-11-13,43.833961486816406
2015-11-16,42.88552474975586
2015-11-17,42.74235153198242
2015-11-18,42.72446823120117
2015-11-19,43.40447235107422
2015-11-20,43.62816619873047
2015-11-23,43.61026382446289
2015-11-24,42.26813888549805
2015-11-25,41.93708038330078
2015-11-27,42.17866134643555
2015-11-30,41.57022476196289
2015-12-01,42.65288543701172
2015-12-02,43.2434196472168
2015-12-03,43.14501190185547
2015-12-04,44.54081726074219
2015-12-07,46.330326080322266
2015-12-08,44.97924041748047
2015-12-09,44.29922103881836
2015-12-10,45.88294219970703
2015-12-11,44.09342575073242
2015-12-14,44.89870834350586
2015-12-15,45.76662826538086
2015-12-16,46.63453674316406
2015-12-17,45.65925216674805
2015-12-18,44.701866149902344
2015-12-21,46.044002532958984
2015-12-22,46.30347442626953
2015-12-23,46.294517517089844
2015-12-24,46.75979232788086
2015-12-28,46.4824333190918
2015-12-29,46.67927169799805
2015-12-30,45.78451919555664
2015-12-31,45.35503387451172
2016-01-04,43.5386848449707
2016-01-05,43.45816421508789
2016-01-06,43.780277252197266
2016-01-07,42.05340576171875
2016-01-08,41.704444885253906
2016-01-11,41.82075881958008
2016-01-12,42.017608642578125
2016-01-13,40.21021270751953
2016-01-14,40.56810760498047
2016-01-15,39.81651306152344
2016-01-19,41.12285614013672
2016-01-20,40.88127899169922
2016-01-21,41.62392044067383
2016-01-22,41.838661193847656
2016-01-25,41.104957580566406
2016-01-26,41.2570686340332
2016-01-27,40.01335906982422
2016-01-28,38.653324127197266
2016-01-29,39.628623962402344
2016-02-01,40.4517936706543
2016-02-02,39.02019119262695
2016-02-03,39.1901969909668
2016-02-04,39.404930114746094
2016-02-05,37.58858108520508
2016-02-08,36.47908401489258
2016-02-09,37.561737060546875
2016-02-10,38.715965270996094
2016-02-11,38.205955505371094
2016-02-12,38.587432861328125
2016-02-16,40.01460647583008
2016-02-17,41.37894058227539
2016-02-18,41.70207595825195
2016-02-19,41.93544387817383
2016-02-22,43.82038879394531
2016-02-23,43.937076568603516
2016-02-24,43.92809295654297
2016-02-25,44.161476135253906
2016-02-26,42.95870590209961
2016-02-29,43.2997932434082
2016-03-01,43.8922004699707
2016-03-02,43.578041076660156
2016-03-03,43.7934684753418
2016-03-04,43.685752868652344
2016-03-07,43.434425354003906
2016-03-08,41.486656188964844
2016-03-09,41.953407287597656
2016-03-10,42.1867790222168
2016-03-11,42.80611038208008
2016-03-14,42.98563003540039
2016-03-15,42.86893844604492
2016-03-16,43.7755241394043
2016-03-17,43.640872955322266
2016-03-18,44.92442321777344
2016-03-21,44.98725509643555
2016-03-22,44.33201599121094
2016-03-23,43.90117645263672
2016-03-24,42.94075012207031
2016-03-28,43.26388168334961
2016-03-29,44.09865188598633
2016-03-30,44.27816390991211
2016-03-31,43.694725036621094
2016-04-01,42.19575119018555
2016-04-04,42.321414947509766
2016-04-05,42.33038330078125
2016-04-06,42.36629104614258
2016-04-07,41.10966491699219
2016-04-08,41.54948425292969
2016-04-11,41.78286361694336
2016-04-12,41.85466766357422
2016-04-13,43.120277404785156
2016-04-14,43.52418518066406
2016-04-15,42.63557434082031
2016-04-18,41.78286361694336
2016-04-19,42.07008743286133
2016-04-20,41.827735900878906
2016-04-21,40.36466979980469
2016-04-22,40.05050277709961
2016-04-25,39.43117904663086
2016-04-26,39.12599182128906
2016-04-27,39.21575164794922
2016-04-28,38.47075653076172
2016-04-29,37.402618408203125
2016-05-02,37.85141372680664
2016-05-03,38.52461242675781
2016-05-04,37.18720245361328
2016-05-05,37.47442626953125
2016-05-06,37.734737396240234
2016-05-09,38.18046951293945
2016-05-10,38.675724029541016
2016-05-11,38.09041976928711
2016-05-12,36.98283004760742
2016-05-13,37.460079193115234
2016-05-16,38.72075271606445
2016-05-17,39.32406997680664
2016-05-18,39.49516296386719
2016-05-19,38.810794830322266
2016-05-20,38.810794830322266
2016-05-23,38.675724029541016
2016-05-24,39.28806686401367
2016-05-25,39.17099380493164
2016-05-26,38.504638671875
2016-05-27,38.82880783081055
2016-05-31,39.13497543334961
2016-06-01,39.18000030517578
2016-06-02,38.22549057006836
2016-06-03,37.433067321777344
2016-06-06,37.17192459106445
2016-06-07,37.910316467285156
2016-06-08,37.6851921081543
2016-06-09,38.18046951293945
2016-06-10,37.85629653930664
2016-06-13,36.53257751464844
2016-06-14,35.217872619628906
2016-06-15,35.0197639465332
2016-06-16,34.23634719848633
2016-06-17,34.22733688354492
2016-06-20,34.299381256103516
2016-06-21,34.82166290283203
2016-06-22,34.71360397338867
2016-06-23,34.49748611450195
2016-06-24,31.678983688354492
2016-06-27,30.040102005004883
2016-06-28,31.219736099243164
2016-06-29,32.63349533081055
2016-06-30,32.80458068847656
2016-07-01,33.110748291015625
2016-07-05,32.07518768310547
2016-07-06,32.03917694091797
2016-07-07,32.75056076049805
2016-07-08,33.651039123535156
2016-07-11,34.326393127441406
2016-07-12,36.208404541015625
2016-07-13,35.62309646606445
2016-07-14,36.90177536010742
2016-07-15,36.00129318237305
2016-07-18,36.109352111816406
2016-07-19,36.496551513671875
2016-07-20,36.208404541015625
2016-07-21,34.68659973144531
2016-07-22,35.082801818847656
2016-07-25,35.082801818847656
2016-07-26,35.14583206176758
2016-07-27,34.704593658447266
2016-07-28,35.442989349365234
2016-07-29,34.89369201660156
2016-08-01,35.551055908203125
2016-08-02,32.7685661315918
2016-08-03,32.849613189697266
2016-08-04,32.90364074707031
2016-08-05,33.92118453979492
2016-08-08,33.71406936645508
2016-08-09,33.45293045043945
2016-08-10,33.03009796142578
2016-08-11,33.22929382324219
2016-08-12,32.912384033203125
2016-08-15,33.4284782409668
2016-08-16,33.446590423583984
2016-08-17,33.96269226074219
2016-08-18,33.564292907714844
2016-08-19,33.29267501831055
2016-08-22,33.147796630859375
2016-08-23,33.22023391723633
2016-08-24,33.29267501831055
2016-08-25,33.021034240722656
2016-08-26,32.67698287963867
2016-08-29,33.09347915649414
2016-08-30,33.645790100097656
2016-08-31,33.274559020996094
2016-09-01,33.33794403076172
2016-09-02,33.65483856201172
2016-09-06,33.33794403076172
2016-09-07,35.22123718261719
2016-09-08,35.57434844970703
2016-09-09,34.17998504638672
2016-09-12,34.80473709106445
2016-09-13,33.98079299926758
2016-09-14,33.60957717895508
2016-09-15,33.763492584228516
2016-09-16,33.29267501831055
2016-09-19,34.01701354980469
2016-09-20,34.07133865356445
2016-09-21,34.45161056518555
2016-09-22,34.85905838012695
2016-09-23,35.112586975097656
2016-09-26,34.44255828857422
2016-09-27,35.50191879272461
2016-09-28,35.520023345947266
2016-09-29,35.33893585205078
2016-09-30,35.63773727416992
2016-10-03,36.1990966796875
2016-10-04,36.353031158447266
2016-10-05,36.50693893432617
2016-10-06,36.162872314453125
2016-10-07,35.26650619506836
2016-10-10,36.00896072387695
2016-10-11,35.2574462890625
2016-10-12,35.556243896484375
2016-10-13,36.226261138916016
2016-10-14,36.25342559814453
2016-10-17,35.62868118286133
2016-10-18,35.728271484375
2016-10-19,37.032100677490234
2016-10-20,37.53913116455078
2016-10-21,37.276554107666016
2016-10-24,37.4576416015625
2016-10-25,37.31277847290039
2016-10-26,37.48481369018555
2016-10-27,37.548194885253906
2016-10-28,37.430477142333984
2016-10-31,37.819820404052734
2016-11-01,37.91941833496094
2016-11-02,37.964691162109375
2016-11-03,37.955631256103516
2016-11-04,38.824851989746094
2016-11-07,40.029075622558594
2016-11-08,40.504798889160156
2016-11-09,41.159706115722656
2016-11-10,41.79643630981445
2016-11-11,42.187564849853516
2016-11-14,43.179039001464844
2016-11-15,43.34276580810547
2016-11-16,43.097171783447266
2016-11-17,44.12503433227539
2016-11-18,44.47977828979492
2016-11-21,44.21599578857422
2016-11-22,44.47977828979492
2016-11-23,44.761749267578125
2016-11-25,44.789039611816406
2016-11-28,44.10683822631836
2016-11-29,44.19779586791992
2016-11-30,43.82486343383789
2016-12-01,43.45191955566406
2016-12-02,43.94310760498047
2016-12-05,43.497398376464844
2016-12-06,44.96186828613281
2016-12-07,46.48091125488281
2016-12-08,46.70830535888672
2016-12-09,47.09943771362305
2016-12-12,45.45304489135742
2016-12-13,45.17107391357422
2016-12-14,45.31661605834961
2016-12-15,45.93514633178711
2016-12-16,45.62588119506836
2016-12-19,45.86237716674805
2016-12-20,46.17163848876953
2016-12-21,46.31718063354492
2016-12-22,45.29841995239258
2016-12-23,45.38029479980469
2016-12-27,45.807796478271484
2016-12-28,45.03463363647461
2016-12-29,44.85271453857422
2016-12-30,44.743560791015625
2017-01-03,45.00734329223633
2017-01-04,46.117069244384766
2017-01-05,45.23474884033203
2017-01-06,45.18927764892578
2017-01-09,45.198360443115234
2017-01-10,46.3262825012207
2017-01-11,46.79017639160156
2017-01-12,46.289886474609375
2017-01-13,46.599143981933594
2017-01-17,45.780513763427734
2017-01-18,45.75322341918945
2017-01-19,45.207462310791016
2017-01-20,45.93514633178711
2017-01-23,44.36152648925781
2017-01-24,44.9709587097168
2017-01-25,45.653167724609375
2017-01-26,46.298988342285156
2017-01-27,45.207462310791016
2017-01-30,43.360958099365234
2017-01-31,42.969825744628906
2017-02-01,42.9880256652832
2017-02-02,43.097171783447266
2017-02-03,43.488304138183594
2017-02-06,43.89763259887695
2017-02-07,43.79757308959961
2017-02-08,43.75209045410156
2017-02-09,44.870906829833984
2017-02-10,44.80722427368164
2017-02-13,45.534915924072266
2017-02-14,45.35300064086914
2017-02-15,46.544578552246094
2017-02-16,46.23531723022461
2017-02-17,46.599143981933594
2017-02-21,46.580970764160156
2017-02-22,46.510650634765625
2017-02-23,46.09969711303711
2017-02-24,46.081424713134766
2017-02-27,46.06315994262695
2017-02-28,45.5974235534668
2017-03-01,46.601966857910156
2017-03-02,45.624820709228516
2017-03-03,45.78006362915039
2017-03-06,44.61112976074219
2017-03-07,43.506134033203125
2017-03-08,43.533531188964844
2017-03-09,43.14998245239258
2017-03-10,43.752708435058594
2017-03-13,43.24129867553711
2017-03-14,42.26414108276367
2017-03-15,43.095176696777344
2017-03-16,43.29608917236328
2017-03-17,42.474178314208984
2017-03-20,42.784671783447266
2017-03-21,41.570091247558594
2017-03-22,41.77099609375
2017-03-23,41.93537139892578
2017-03-24,42.00844192504883
2017-03-27,42.09976577758789
2017-03-28,42.4924430847168
2017-03-29,41.9627799987793
2017-03-30,42.2550163269043
2017-03-31,41.97190475463867
2017-04-03,42.3006706237793
2017-04-04,41.1956672668457
2017-04-05,41.168277740478516
2017-04-06,41.332637786865234
2017-04-07,41.250457763671875
2017-04-10,41.067813873291016
2017-04-11,41.360050201416016
2017-04-12,41.14087677001953
2017-04-13,40.209381103515625
2017-04-17,40.50161361694336
2017-04-18,40.556400299072266
2017-04-19,41.168277740478516
2017-04-20,41.944515228271484
2017-04-21,41.579219818115234
2017-04-24,42.74814987182617
2017-04-25,42.675086975097656
2017-04-26,42.34633255004883
2017-04-27,41.77099609375
2017-04-28,41.497039794921875
2017-05-01,41.46051025390625
2017-05-02,43.67964172363281
2017-05-03,44.11799621582031
2017-05-04,44.41935729980469
2017-05-05,44.47415542602539
2017-05-08,44.30977249145508
2017-05-09,45.25952911376953
2017-05-10,45.63394546508789
2017-05-11,45.37824249267578
2017-05-12,44.73898696899414
2017-05-15,45.2138671875
2017-05-16,45.2138671875
2017-05-17,43.77695083618164
2017-05-18,43.70358657836914
2017-05-19,44.19875717163086
2017-05-22,44.46468734741211
2017-05-23,44.55638885498047
2017-05-24,44.813140869140625
2017-05-25,46.216129302978516
2017-05-26,46.58292770385742
2017-05-30,44.98737716674805
2017-05-31,45.05156707763672
2017-06-01,45.711795806884766
2017-06-02,46.9405517578125
2017-06-05,47.12394332885742
2017-06-06,46.977230072021484
2017-06-07,47.93090057373047
2017-06-08,48.453582763671875
2017-06-09,48.60947799682617
2017-06-12,47.912559509277344
2017-06-13,47.56410217285156
2017-06-14,47.60079574584961
2017-06-15,47.27983856201172
2017-06-16,47.68331527709961
2017-06-19,48.150978088378906
2017-06-20,47.46323776245117
2017-06-21,47.93090057373047
2017-06-22,48.42606735229492
2017-06-23,48.52692794799805
2017-06-26,48.4810905456543
2017-06-27,48.453582763671875
2017-06-28,49.370567321777344
2017-06-29,49.3980712890625
2017-06-30,49.27886962890625
2017-07-03,49.57230758666992
2017-07-05,49.819889068603516
2017-07-06,49.8565788269043
2017-07-07,50.856082916259766
2017-07-10,50.260047912597656
2017-07-11,49.77404022216797
2017-07-12,50.87443542480469
2017-07-13,49.975772857666016
2017-07-14,50.55348205566406
2017-07-17,50.10416030883789
2017-07-18,49.48060989379883
2017-07-19,49.32472610473633
2017-07-20,48.44441604614258
2017-07-21,47.921722412109375
2017-07-24,47.25233459472656
2017-07-25,46.89470291137695
2017-07-26,46.88553237915039
2017-07-27,45.92269515991211
2017-07-28,46.15194320678711
2017-07-31,45.26247024536133
2017-08-01,45.91352844238281
2017-08-02,45.8585090637207
2017-08-03,46.37202835083008
2017-08-04,46.40869903564453
2017-08-07,46.53708267211914
2017-08-08,46.133609771728516
2017-08-09,45.54673767089844
2017-08-10,44.96903610229492
2017-08-11,45.37251281738281
2017-08-14,45.91352844238281
2017-08-15,45.775978088378906
2017-08-16,45.96854782104492
2017-08-17,43.584381103515625
2017-08-18,43.584381103515625
2017-08-21,44.12428283691406
2017-08-22,43.515159606933594
2017-08-23,42.61994171142578
2017-08-24,41.72471237182617
2017-08-25,43.081390380859375
2017-08-28,43.33057403564453
2017-08-29,43.02601623535156
2017-08-30,43.21983337402344
2017-08-31,43.55207824707031
2017-09-01,43.85664749145508
2017-09-05,42.30615234375
2017-09-06,43.73666000366211
2017-09-07,43.48747253417969
2017-09-08,43.792030334472656
2017-09-11,45.05641555786133
2017-09-12,45.259464263916016
2017-09-13,45.20408248901367
2017-09-14,44.5488166809082
2017-09-15,44.530364990234375
2017-09-18,44.26272201538086
2017-09-19,44.20734405517578
2017-09-20,44.3365478515625
2017-09-21,44.44729995727539
2017-09-22,44.73340606689453
2017-09-25,44.59496307373047
2017-09-26,44.76108932495117
2017-09-27,44.041221618652344
2017-09-28,44.58574295043945
2017-09-29,44.50267791748047
2017-10-02,44.36425018310547
2017-10-03,47.2990837097168
2017-10-04,47.5851936340332
2017-10-05,47.69594192504883
2017-10-06,48.00049591064453
2017-10-09,47.751312255859375
2017-10-10,48.637306213378906
2017-10-11,48.978782653808594
2017-10-12,49.01569747924805
2017-10-13,49.80017852783203
2017-10-16,49.48638153076172
2017-10-17,48.69267272949219
2017-10-18,48.784976959228516
2017-10-19,48.24045944213867
2017-10-20,49.163368225097656
2017-10-23,48.24968338012695
2017-10-24,49.080299377441406
2017-10-25,48.21277618408203
2017-10-26,47.00376510620117
2017-10-27,46.66227722167969
2017-10-30,46.45001220703125
2017-10-31,46.17313766479492
2017-11-01,46.468467712402344
2017-11-02,46.45924758911133
2017-11-03,46.51461410522461
2017-11-06,46.67151641845703
2017-11-07,46.062381744384766
2017-11-08,46.200828552246094
2017-11-09,45.397891998291016
2017-11-10,45.121028900146484
2017-11-13,45.09333038330078
2017-11-14,45.13025665283203
2017-11-15,45.527103424072266
2017-11-16,46.850433349609375
2017-11-17,46.265377044677734
2017-11-20,46.23752212524414
2017-11-21,47.05473327636719
2017-11-22,46.81327819824219
2017-11-24,46.534690856933594
2017-11-27,46.05179214477539
2017-11-28,46.971160888671875
2017-11-29,48.3827018737793
2017-11-30,49.144187927246094
2017-12-01,48.34556198120117
2017-12-04,49.13490676879883
2017-12-05,48.652015686035156
2017-12-06,48.56843185424805
2017-12-07,49.5992317199707
2017-12-08,49.64566421508789
2017-12-11,50.49074172973633
2017-12-12,49.794254302978516
2017-12-13,49.80354309082031
2017-12-14,51.30795669555664
2017-12-15,52.09730911254883
2017-12-18,52.06945037841797
2017-12-19,51.772281646728516
2017-12-20,52.208744049072266
2017-12-21,52.03229522705078
2017-12-22,52.03229522705078
2017-12-26,52.40376663208008
2017-12-27,52.11587905883789
2017-12-28,52.329463958740234
2017-12-29,52.00444793701172
2018-01-02,52.69164276123047
2018-01-03,51.71656036376953
