,EL
2017-09-19,101.34160614013672
2017-09-20,101.23139953613281
2017-09-21,99.41300201416016
2017-09-22,98.7977294921875
2017-09-25,99.16506958007812
2017-09-26,99.146728515625
2017-09-27,99.66099548339844
2017-09-28,97.66812896728516
2017-09-29,99.03649139404297
2017-10-02,99.36713409423828
2017-10-03,99.59669494628906
2017-10-04,100.965087890625
2017-10-05,101.0385513305664
2017-10-06,100.78138732910156
2017-10-09,100.68036651611328
2017-10-10,100.64363861083984
2017-10-11,100.77222442626953
2017-10-12,100.55179595947266
2017-10-13,101.93852996826172
2017-10-16,102.19566345214844
2017-10-17,101.48854064941406
2017-10-18,101.00181579589844
2017-10-19,100.74466705322266
2017-10-20,99.91814422607422
2017-10-23,100.16609191894531
2017-10-24,101.2405776977539
2017-10-25,102.0487289428711
2017-10-26,102.66404724121094
2017-10-27,102.73751831054688
2017-10-30,101.80078125
2017-10-31,102.68240356445312
2017-11-01,112.1507568359375
2017-11-02,110.3415756225586
2017-11-03,111.77423095703125
2017-11-06,111.2323989868164
2017-11-07,112.24258422851562
2017-11-08,113.03239440917969
2017-11-09,113.67523956298828
2017-11-10,114.4375
2017-11-13,116.00788116455078
2017-11-14,115.73241424560547
2017-11-15,114.4375
2017-11-16,115.38340759277344
2017-11-17,114.51097106933594
2017-11-20,114.96098327636719
2017-11-21,115.25482177734375
2017-11-22,115.56706237792969
2017-11-24,115.88853454589844
2017-11-27,114.93339538574219
2017-11-28,115.0803451538086
2017-11-29,114.15919494628906
2017-11-30,114.98825073242188
2017-12-01,114.9329605102539
2017-12-04,115.4580078125
2017-12-05,114.6842269897461
2017-12-06,114.65658569335938
2017-12-07,115.31063842773438
2017-12-08,115.72516632080078
2017-12-11,115.57778930664062
2017-12-12,115.0987548828125
2017-12-13,117.86226654052734
2017-12-14,117.73330688476562
2017-12-15,119.40059661865234
2017-12-18,119.18870544433594
2017-12-19,117.76092529296875
2017-12-20,117.62274932861328
2017-12-21,117.52141571044922
2017-12-22,117.67801666259766
2017-12-26,118.69129180908203
2017-12-27,117.67801666259766
2017-12-28,117.80697631835938
2017-12-29,117.20822143554688
2018-01-02,117.53060913085938
2018-01-03,119.40059661865234
2018-01-04,119.96249389648438
2018-01-05,119.74139404296875
2018-01-08,120.64412689208984
2018-01-09,121.31660461425781
2018-01-10,120.04540252685547
2018-01-11,118.91236114501953
2018-01-12,118.39651489257812
2018-01-16,118.51626586914062
2018-01-17,121.64820861816406
2018-01-18,120.65335845947266
2018-01-19,123.84978485107422
2018-01-22,124.23666381835938
2018-01-23,125.94083404541016
2018-01-24,125.50786590576172
2018-01-25,126.35533142089844
2018-01-26,126.85273742675781
2018-01-29,125.83026885986328
2018-01-30,125.85790252685547
2018-01-31,124.31954956054688
2018-02-01,123.95108032226562
2018-02-02,123.79449462890625
2018-02-05,123.71161651611328
2018-02-06,126.40140533447266
2018-02-07,124.08927154541016
2018-02-08,121.09552001953125
2018-02-09,124.12613677978516
2018-02-12,126.22636413574219
2018-02-13,126.6593246459961
2018-02-14,128.71347045898438
2018-02-15,128.62136840820312
2018-02-16,129.9202117919922
2018-02-20,128.3634490966797
2018-02-21,128.79640197753906
2018-02-22,129.10037231445312
2018-02-23,131.16383361816406
2018-02-26,131.99282836914062
2018-02-27,129.10191345214844
2018-02-28,127.8642807006836
2018-03-01,127.9566650390625
2018-03-02,129.90548706054688
2018-03-05,130.81985473632812
2018-03-06,131.78036499023438
2018-03-07,132.583984375
2018-03-08,133.35971069335938
2018-03-09,133.96942138671875
2018-03-12,134.26490783691406
2018-03-13,134.64356994628906
2018-03-14,134.00625610351562
2018-03-15,133.11038208007812
2018-03-16,135.0961456298828
2018-03-19,134.7174835205078
2018-03-20,136.87867736816406
2018-03-21,134.9668426513672
2018-03-22,133.4613494873047
2018-03-23,132.81484985351562
2018-03-26,136.88792419433594
2018-03-27,135.4840545654297
2018-03-28,134.87445068359375
2018-03-29,138.28256225585938
2018-04-02,136.38917541503906
2018-04-03,137.96853637695312
2018-04-04,139.00303649902344
2018-04-05,139.9081573486328
2018-04-06,138.7720947265625
2018-04-09,138.8459930419922
2018-04-10,140.66546630859375
2018-04-11,140.77633666992188
2018-04-12,139.91738891601562
2018-04-13,137.44210815429688
2018-04-16,139.298583984375
2018-04-17,141.41360473632812
2018-04-18,140.85018920898438
2018-04-19,140.2314453125
2018-04-20,137.3682403564453
2018-04-23,136.64781188964844
2018-04-24,135.65032958984375
2018-04-25,135.29937744140625
2018-04-26,136.3153076171875
2018-04-27,137.37747192382812
2018-04-30,136.77711486816406
2018-05-01,133.8585205078125
2018-05-02,122.46117401123047
2018-05-03,123.87435913085938
2018-05-04,125.3705825805664
2018-05-07,123.5694808959961
2018-05-08,125.7954330444336
2018-05-09,127.28244018554688
2018-05-10,127.91973114013672
2018-05-11,129.48062133789062
2018-05-14,129.88699340820312
2018-05-15,131.30010986328125
2018-05-16,133.64610290527344
2018-05-17,133.830810546875
2018-05-18,134.37576293945312
2018-05-21,136.50003051757812
2018-05-22,136.58316040039062
2018-05-23,139.7418975830078
2018-05-24,139.0307159423828
2018-05-25,139.298583984375
2018-05-29,138.66127014160156
2018-05-30,139.99462890625
2018-05-31,138.3742218017578
2018-06-01,137.41122436523438
2018-06-04,138.11495971679688
2018-06-05,137.6890411376953
2018-06-06,137.2352752685547
2018-06-07,140.2909393310547
2018-06-08,141.7168731689453
2018-06-11,143.56883239746094
2018-06-12,145.45774841308594
2018-06-13,144.09657287597656
2018-06-14,144.79107666015625
2018-06-15,146.328125
2018-06-18,145.4207305908203
2018-06-19,143.5225372314453
2018-06-20,141.7354278564453
2018-06-21,140.62428283691406
2018-06-22,141.60580444335938
2018-06-25,134.83709716796875
2018-06-26,135.8741455078125
2018-06-27,134.25376892089844
2018-06-28,131.9944305419922
2018-06-29,132.12405395507812
2018-07-02,132.17037963867188
2018-07-03,131.43882751464844
2018-07-05,132.92039489746094
2018-07-06,131.87405395507812
2018-07-09,132.0777587890625
2018-07-10,133.8926239013672
2018-07-11,129.1424560546875
2018-07-12,128.5591278076172
2018-07-13,130.08697509765625
2018-07-16,130.5128936767578
2018-07-17,131.6703338623047
2018-07-18,130.75364685058594
2018-07-19,130.02212524414062
2018-07-20,130.63328552246094
2018-07-23,130.9203338623047
2018-07-24,129.2536163330078
2018-07-25,131.03138732910156
2018-07-26,129.37393188476562
2018-07-27,126.66094207763672
2018-07-30,124.13311004638672
2018-07-31,124.94792175292969
2018-08-01,124.47566223144531
2018-08-02,126.6146469116211
2018-08-03,124.99423217773438
2018-08-06,125.0775375366211
2018-08-07,125.32756042480469
2018-08-08,123.26268005371094
2018-08-09,122.38304901123047
2018-08-10,122.90155792236328
2018-08-13,122.53120422363281
2018-08-14,123.19791412353516
2018-08-15,123.64234924316406
2018-08-16,123.67938232421875
2018-08-17,125.87384796142578
2018-08-20,130.15174865722656
2018-08-21,126.51280212402344
2018-08-22,125.06832885742188
2018-08-23,123.27195739746094
2018-08-24,125.54977416992188
2018-08-27,128.01280212402344
2018-08-28,129.716552734375
2018-08-29,129.97584533691406
2018-08-30,129.52090454101562
2018-08-31,130.09654235839844
2018-09-04,128.26744079589844
2018-09-05,127.89611053466797
2018-09-06,128.7595672607422
2018-09-07,128.84310913085938
2018-09-10,128.63885498046875
2018-09-11,128.28604125976562
2018-09-12,129.73443603515625
2018-09-13,130.10586547851562
2018-09-14,130.84860229492188
2018-09-17,129.8830108642578
2018-09-18,130.2637176513672
2018-09-19,129.66943359375
2018-09-20,132.3898162841797
2018-09-21,133.27191162109375
2018-09-24,133.32760620117188
2018-09-25,131.91636657714844
2018-09-26,131.5913543701172
2018-09-27,133.81039428710938
2018-09-28,134.92459106445312
2018-10-01,135.35166931152344
2018-10-02,133.9867706298828
2018-10-03,133.03976440429688
2018-10-04,127.32970428466797
2018-10-05,128.41598510742188
2018-10-08,129.96656799316406
2018-10-09,130.29150390625
2018-10-10,120.60763549804688
2018-10-11,118.9178237915039
2018-10-12,117.28372955322266
2018-10-15,116.85662841796875
2018-10-16,119.28919982910156
2018-10-17,119.6048812866211
2018-10-18,117.70153045654297
2018-10-19,116.4759750366211
2018-10-22,117.16300964355469
2018-10-23,116.33670806884766
2018-10-24,115.38036346435547
2018-10-25,117.36727905273438
2018-10-26,116.6338119506836
2018-10-29,117.41372680664062
2018-10-30,121.8332290649414
2018-10-31,127.6082534790039
2018-11-01,131.78631591796875
2018-11-02,132.8726348876953
2018-11-05,131.66563415527344
2018-11-06,132.2134552001953
2018-11-07,132.15774536132812
2018-11-08,131.5542449951172
2018-11-09,130.1986846923828
2018-11-12,131.00643920898438
2018-11-13,133.13259887695312
2018-11-14,134.47885131835938
2018-11-15,134.48818969726562
2018-11-16,133.7175750732422
2018-11-19,132.6497802734375
2018-11-20,131.8606414794922
2018-11-21,130.60719299316406
2018-11-23,130.08726501464844
2018-11-26,130.84860229492188
2018-11-27,129.975830078125
2018-11-28,130.1708526611328
2018-11-29,131.78201293945312
2018-11-30,132.86233520507812
2018-12-03,142.1662139892578
2018-12-04,134.194091796875
2018-12-06,131.6795654296875
2018-12-07,127.70279693603516
2018-12-10,128.50372314453125
2018-12-11,129.55615234375
2018-12-12,129.20225524902344
2018-12-13,130.50613403320312
2018-12-14,125.89604187011719
2018-12-17,121.3512191772461
2018-12-18,121.9100112915039
2018-12-19,119.71206665039062
2018-12-20,116.33138275146484
2018-12-21,117.17889404296875
2018-12-24,114.04962158203125
2018-12-26,118.18472290039062
2018-12-27,119.57238006591797
2018-12-28,119.730712890625
2018-12-31,121.1649398803711
2019-01-02,122.87855529785156
2019-01-03,117.04850006103516
2019-01-04,120.99730682373047
2019-01-07,122.46878051757812
2019-01-08,123.61431121826172
2019-01-09,119.05084228515625
2019-01-10,116.69461822509766
2019-01-11,117.29064178466797
2019-01-14,116.33138275146484
2019-01-15,116.48968505859375
2019-01-16,116.57351684570312
2019-01-17,116.81565856933594
2019-01-18,118.78077697753906
2019-01-22,117.12300872802734
2019-01-23,118.17540740966797
2019-01-24,116.6294174194336
2019-01-25,119.27437591552734
2019-01-28,122.91584777832031
2019-01-29,121.4443588256836
2019-01-30,125.1509780883789
2019-01-31,127.05087280273438
2019-02-01,127.33031463623047
2019-02-04,126.81808471679688
2019-02-05,141.57952880859375
2019-02-06,139.93106079101562
2019-02-07,141.849609375
2019-02-08,144.0847930908203
2019-02-11,143.1348114013672
2019-02-12,142.4176788330078
2019-02-13,144.53184509277344
2019-02-14,142.84609985351562
2019-02-15,144.3641815185547
2019-02-19,144.7273712158203
2019-02-20,145.91015625
2019-02-21,145.77981567382812
2019-02-22,148.06150817871094
2019-02-25,146.4596405029297
2019-02-26,145.69593811035156
2019-02-27,146.66720581054688
2019-02-28,146.5644989013672
2019-03-01,146.54580688476562
2019-03-04,145.95741271972656
2019-03-05,145.6679229736328
2019-03-06,143.70681762695312
2019-03-07,145.12628173828125
2019-03-08,145.72401428222656
2019-03-11,147.0967559814453
2019-03-12,148.69375610351562
2019-03-13,148.89923095703125
2019-03-14,149.412841796875
2019-03-15,151.9810028076172
2019-03-18,152.31723022460938
2019-03-19,150.0758819580078
2019-03-20,149.13265991210938
2019-03-21,151.09384155273438
2019-03-22,148.95523071289062
2019-03-25,149.40347290039062
2019-03-26,151.11251831054688
2019-03-27,152.13043212890625
2019-03-28,153.5499267578125
2019-03-29,154.60525512695312
2019-04-01,153.87680053710938
2019-04-02,152.4293212890625
2019-04-03,153.419189453125
2019-04-04,152.2892303466797
2019-04-05,152.69076538085938
2019-04-08,153.9235076904297
2019-04-09,153.0176239013672
2019-04-10,155.51113891601562
2019-04-11,156.9306640625
2019-04-12,156.4449920654297
2019-04-15,156.05274963378906
2019-04-16,158.6116485595703
2019-04-17,158.3220977783203
2019-04-18,159.06924438476562
2019-04-22,158.68637084960938
2019-04-23,159.7976837158203
2019-04-24,159.15325927734375
2019-04-25,159.12525939941406
2019-04-26,161.09579467773438
2019-04-29,161.05841064453125
2019-04-30,160.45140075683594
2019-05-01,159.041259765625
2019-05-02,158.99452209472656
2019-05-03,162.898193359375
2019-05-06,158.8077392578125
2019-05-07,156.23023986816406
2019-05-08,155.72593688964844
2019-05-09,154.39979553222656
2019-05-10,153.48458862304688
2019-05-13,154.1850128173828
2019-05-14,155.9593963623047
2019-05-15,158.7330780029297
2019-05-16,159.41482543945312
2019-05-17,156.5384063720703
2019-05-20,156.3142547607422
2019-05-21,157.02403259277344
2019-05-22,156.4917449951172
2019-05-23,154.5865478515625
2019-05-24,154.24107360839844
2019-05-28,155.60447692871094
2019-05-29,153.20445251464844
2019-05-30,155.0677490234375
2019-05-31,150.779296875
2019-06-03,153.70068359375
2019-06-04,158.46669006347656
2019-06-05,159.16893005371094
2019-06-06,162.85812377929688
2019-06-07,165.60157775878906
2019-06-10,166.68772888183594
2019-06-11,166.1914825439453
2019-06-12,165.89187622070312
2019-06-13,166.6221923828125
2019-06-14,165.62034606933594
2019-06-17,166.31320190429688
2019-06-18,167.73643493652344
2019-06-19,168.37318420410156
2019-06-20,171.31333923339844
2019-06-21,169.76832580566406
2019-06-24,172.20281982421875
2019-06-25,172.2402801513672
2019-06-26,170.882568359375
2019-06-27,170.4612274169922
2019-06-28,171.4537353515625
2019-07-01,170.62973022460938
2019-07-02,172.287109375
2019-07-03,174.18785095214844
2019-07-05,173.5511474609375
2019-07-08,173.45750427246094
2019-07-09,172.19346618652344
2019-07-10,172.5586395263672
2019-07-11,174.2346954345703
2019-07-12,174.91818237304688
2019-07-15,175.3676300048828
2019-07-16,177.07179260253906
2019-07-17,177.65231323242188
2019-07-18,178.12985229492188
2019-07-19,178.68231201171875
2019-07-22,176.6317138671875
2019-07-23,177.4182586669922
2019-07-24,177.39012145996094
2019-07-25,177.47442626953125
2019-07-26,178.71978759765625
2019-07-29,179.83399963378906
2019-07-30,176.9500732421875
2019-07-31,172.46498107910156
2019-08-01,171.1260223388672
2019-08-02,170.60169982910156
2019-08-05,163.447998046875
2019-08-06,168.12973022460938
2019-08-07,170.9668731689453
2019-08-08,174.56236267089844
2019-08-09,171.92193603515625
2019-08-12,166.4068603515625
2019-08-13,169.28143310546875
2019-08-14,163.9723358154297
2019-08-15,164.26260375976562
2019-08-16,167.81138610839844
2019-08-19,188.8135528564453
2019-08-20,189.32855224609375
2019-08-21,190.75180053710938
2019-08-22,189.6656036376953
2019-08-23,184.59999084472656
2019-08-26,187.41839599609375
2019-08-27,187.78358459472656
2019-08-28,189.65626525878906
2019-08-29,191.0543670654297
2019-08-30,185.78094482421875
2019-09-03,187.18844604492188
2019-09-04,190.21925354003906
2019-09-05,192.3399200439453
2019-09-06,194.26344299316406
2019-09-09,192.73399353027344
2019-09-10,187.16029357910156
2019-09-11,185.10533142089844
2019-09-12,185.0583953857422
2019-09-13,182.806396484375
2019-09-16,180.67640686035156
2019-09-17,179.54100036621094
2019-09-18,180.17909240722656
2019-09-19,181.0235595703125
2019-09-20,180.0758514404297
2019-09-23,181.09864807128906
2019-09-24,182.97532653808594
2019-09-25,181.45521545410156
2019-09-26,183.2943115234375
2019-09-27,184.2232666015625
2019-09-30,186.68174743652344
2019-10-01,185.08657836914062
2019-10-02,180.18844604492188
2019-10-03,181.7554931640625
2019-10-04,185.92166137695312
2019-10-07,183.18177795410156
2019-10-08,177.4297332763672
2019-10-09,179.31581115722656
2019-10-10,177.9927520751953
2019-10-11,181.89620971679688
2019-10-14,180.93910217285156
2019-10-15,179.3064727783203
2019-10-16,180.8546600341797
2019-10-17,176.12547302246094
2019-10-18,174.08926391601562
2019-10-21,174.25814819335938
2019-10-22,173.685791015625
2019-10-23,174.4364776611328
2019-10-24,176.00347900390625
2019-10-25,176.9981231689453
2019-10-28,174.25814819335938
2019-10-29,178.71527099609375
2019-10-30,181.35198974609375
2019-10-31,174.78363037109375
2019-11-01,175.07452392578125
2019-11-04,170.5423583984375
2019-11-05,172.6536407470703
2019-11-06,175.52491760253906
2019-11-07,175.60000610351562
2019-11-08,175.7219696044922
2019-11-11,175.7126007080078
2019-11-12,176.36004638671875
2019-11-13,176.48199462890625
2019-11-14,179.6911163330078
2019-11-15,179.21255493164062
2019-11-18,180.99545288085938
2019-11-19,184.0074920654297
2019-11-20,183.22866821289062
2019-11-21,180.8546600341797
2019-11-22,181.26756286621094
2019-11-25,182.6938018798828
2019-11-26,183.369384765625
2019-11-27,184.32884216308594
2019-11-29,183.86793518066406
2019-12-02,183.9808349609375
2019-12-03,182.32528686523438
2019-12-04,186.12545776367188
2019-12-05,184.64871215820312
2019-12-06,186.17251586914062
2019-12-09,186.90626525878906
2019-12-10,186.17251586914062
2019-12-11,186.77455139160156
2019-12-12,188.71224975585938
2019-12-13,191.1485595703125
2019-12-16,191.9198760986328
2019-12-17,190.41481018066406
2019-12-18,191.83522033691406
2019-12-19,192.16445922851562
2019-12-20,194.58187866210938
2019-12-23,193.74473571777344
2019-12-24,193.255615234375
2019-12-26,194.9393310546875
2019-12-27,195.60719299316406
2019-12-30,194.1492156982422
2019-12-31,194.2808837890625
2020-01-02,194.0174560546875
2020-01-03,192.5500946044922
2020-01-06,195.05223083496094
2020-01-07,193.8199920654297
2020-01-08,195.39083862304688
2020-01-09,199.3791961669922
2020-01-10,199.059326171875
2020-01-13,200.79957580566406
2020-01-14,202.89718627929688
2020-01-15,205.52162170410156
2020-01-16,205.00425720214844
2020-01-17,206.82911682128906
2020-01-21,204.8067169189453
2020-01-22,200.01882934570312
2020-01-23,196.47259521484375
2020-01-24,193.15211486816406
2020-01-27,185.29776000976562
2020-01-28,185.41061401367188
2020-01-29,186.9344940185547
2020-01-30,186.87802124023438
2020-01-31,183.57635498046875
2020-02-03,184.55458068847656
2020-02-04,188.52410888671875
2020-02-05,189.3707275390625
2020-02-06,198.97471618652344
2020-02-07,196.55728149414062
2020-02-10,196.2938690185547
2020-02-11,197.3662872314453
2020-02-12,202.04122924804688
2020-02-13,202.1352996826172
2020-02-14,202.24815368652344
2020-02-18,198.8900604248047
2020-02-19,200.47032165527344
2020-02-20,198.77720642089844
2020-02-21,196.84884643554688
2020-02-24,186.98150634765625
2020-02-25,180.0677032470703
2020-02-26,178.05474853515625
2020-02-27,171.89671325683594
2020-02-28,173.1415557861328
2020-03-02,182.3172607421875
2020-03-03,177.65867614746094
2020-03-04,182.38330078125
2020-03-05,178.8186492919922
2020-03-06,181.01589965820312
2020-03-09,167.7662353515625
2020-03-10,176.7062225341797
2020-03-11,162.6832275390625
2020-03-12,148.3868408203125
2020-03-13,162.4097442626953
2020-03-16,140.4936065673828
2020-03-17,144.98245239257812
2020-03-18,147.34005737304688
2020-03-19,147.59471130371094
2020-03-20,142.39852905273438
2020-03-23,136.15565490722656
2020-03-24,148.83949279785156
2020-03-25,158.20384216308594
2020-03-26,163.12648010253906
2020-03-27,151.52713012695312
2020-03-30,155.81797790527344
2020-03-31,150.2635040283203
2020-04-01,144.64297485351562
2020-04-02,140.71051025390625
2020-04-03,145.30311584472656
2020-04-06,151.3573760986328
2020-04-07,153.87533569335938
2020-04-08,156.2894744873047
2020-04-09,155.4407501220703
2020-04-13,152.97943115234375
2020-04-14,155.60107421875
2020-04-15,148.80177307128906
2020-04-16,152.6493377685547
2020-04-17,164.33355712890625
2020-04-20,158.23211669921875
2020-04-21,151.9326629638672
2020-04-22,156.52525329589844
2020-04-23,153.47923278808594
2020-04-24,156.83642578125
2020-04-27,155.8839874267578
2020-04-28,159.2977752685547
2020-04-29,166.7854766845703
2020-04-30,166.35169982910156
2020-05-01,162.71153259277344
2020-05-04,164.44677734375
2020-05-05,160.25962829589844
2020-05-06,159.86358642578125
2020-05-07,162.14572143554688
2020-05-08,163.28680419921875
2020-05-11,160.26910400390625
2020-05-12,158.94883728027344
2020-05-13,153.4886474609375
2020-05-14,154.83721923828125
2020-05-15,159.75987243652344
2020-05-18,168.0962677001953
2020-05-19,164.63536071777344
2020-05-20,169.51084899902344
2020-05-21,167.74734497070312
2020-05-22,168.04917907714844
2020-05-26,175.81036376953125
2020-05-27,182.53416442871094
2020-05-28,181.51573181152344
2020-05-29,186.22145080566406
2020-06-01,189.01284790039062
2020-06-02,191.1346893310547
2020-06-03,191.66281127929688
2020-06-04,189.6635284423828
2020-06-05,193.4828643798828
2020-06-08,193.17169189453125
2020-06-09,189.28631591796875
2020-06-10,189.01284790039062
2020-06-11,178.42251586914062
2020-06-12,180.47836303710938
2020-06-15,180.5349884033203
2020-06-16,185.02381896972656
2020-06-17,184.07135009765625
2020-06-18,184.9766387939453
2020-06-19,179.4598846435547
2020-06-22,181.3082275390625
2020-06-23,183.24147033691406
2020-06-24,177.0551300048828
2020-06-25,176.3007049560547
2020-06-26,173.65078735351562
2020-06-29,175.0747528076172
2020-06-30,177.93218994140625
2020-07-01,178.54515075683594
2020-07-02,180.69529724121094
2020-07-06,181.08192443847656
2020-07-07,178.3470916748047
2020-07-08,177.8661346435547
2020-07-09,177.1117706298828
2020-07-10,178.8846435546875
2020-07-13,178.9318084716797
2020-07-14,184.72203063964844
2020-07-15,188.1641082763672
2020-07-16,187.79632568359375
2020-07-17,186.72125244140625
2020-07-20,185.1558380126953
2020-07-21,183.39239501953125
2020-07-22,184.42970275878906
2020-07-23,183.04344177246094
2020-07-24,180.8272705078125
2020-07-27,181.85519409179688
2020-07-28,181.6288604736328
2020-07-29,180.00685119628906
2020-07-30,182.03440856933594
2020-07-31,186.28744506835938
2020-08-03,186.88160705566406
2020-08-04,188.06036376953125
2020-08-05,189.7766876220703
2020-08-06,187.890625
2020-08-07,188.59791564941406
2020-08-10,192.84156799316406
2020-08-11,195.45379638671875
2020-08-12,199.4522705078125
2020-08-13,201.21572875976562
2020-08-14,200.0086669921875
2020-08-17,201.78158569335938
2020-08-18,201.14028930664062
2020-08-19,200.39532470703125
2020-08-20,186.97586059570312
2020-08-21,195.21804809570312
2020-08-24,200.46133422851562
2020-08-25,203.15843200683594
2020-08-26,204.3372039794922
2020-08-27,204.0825958251953
2020-08-28,210.69850158691406
2020-08-31,209.5548858642578
2020-09-01,208.86497497558594
2020-09-02,209.78173828125
2020-09-03,206.095703125
2020-09-04,204.3566436767578
2020-09-08,204.16766357421875
2020-09-09,206.52101135253906
2020-09-10,202.8255615234375
2020-09-11,202.91061401367188
2020-09-14,205.48135375976562
2020-09-15,205.81216430664062
2020-09-16,205.33961486816406
2020-09-17,203.8746795654297
2020-09-18,200.73681640625
2020-09-21,196.42701721191406
2020-09-22,198.31723022460938
2020-09-23,196.2379913330078
2020-09-24,198.91270446777344
2020-09-25,203.39263916015625
2020-09-28,203.91249084472656
2020-09-29,202.99571228027344
2020-09-30,206.2752685546875
2020-10-01,207.4850616455078
2020-10-02,206.75729370117188
2020-10-05,209.86679077148438
2020-10-06,205.71768188476562
2020-10-07,209.3280792236328
2020-10-08,211.90830993652344
2020-10-09,212.27691650390625
2020-10-12,214.5640869140625
2020-10-13,210.78359985351562
2020-10-14,210.6134490966797
2020-10-15,209.70614624023438
2020-10-16,211.83267211914062
2020-10-19,210.14088439941406
2020-10-20,213.33546447753906
2020-10-21,219.8851776123047
2020-10-22,219.85684204101562
2020-10-23,222.32363891601562
2020-10-26,219.43154907226562
2020-10-27,218.37295532226562
2020-10-28,208.44911193847656
2020-10-29,210.89698791503906
2020-10-30,207.60794067382812
2020-11-02,211.5680389404297
2020-11-03,212.45645141601562
2020-11-04,215.25405883789062
2020-11-05,223.86422729492188
2020-11-06,225.54656982421875
2020-11-09,232.70120239257812
2020-11-10,233.77865600585938
2020-11-11,234.61038208007812
2020-11-12,235.80123901367188
2020-11-13,241.11288452148438
2020-11-16,244.1656951904297
2020-11-17,242.85195922851562
2020-11-18,236.58575439453125
2020-11-19,228.64657592773438
2020-11-20,227.36123657226562
2020-11-23,226.5483856201172
2020-11-24,232.32315063476562
2020-11-25,233.30612182617188
2020-11-27,232.94618225097656
2020-11-30,232.35894775390625
2020-12-01,234.1112060546875
2020-12-02,232.35894775390625
2020-12-03,232.4915313720703
2020-12-04,231.22232055664062
2020-12-07,232.77566528320312
2020-12-08,235.35198974609375
2020-12-09,233.61866760253906
2020-12-10,233.50498962402344
2020-12-11,232.76622009277344
2020-12-14,234.3764190673828
2020-12-15,237.1705322265625
2020-12-16,245.01304626464844
2020-12-17,249.89100646972656
2020-12-18,247.50408935546875
2020-12-21,241.07290649414062
2020-12-22,243.85752868652344
2020-12-23,245.9129180908203
2020-12-24,247.1631622314453
2020-12-28,249.8815155029297
2020-12-29,248.8680877685547
2020-12-30,248.7449188232422
2020-12-31,252.1262664794922
2021-01-04,241.5180206298828
2021-01-05,245.1551513671875
2021-01-06,244.69105529785156
2021-01-07,244.6247100830078
2021-01-08,246.9547576904297
2021-01-11,244.47314453125
2021-01-12,241.91586303710938
2021-01-13,243.09982299804688
2021-01-14,236.81060791015625
2021-01-15,235.96766662597656
2021-01-19,235.31410217285156
2021-01-20,241.73587036132812
2021-01-21,241.78326416015625
2021-01-22,236.6306915283203
2021-01-25,236.81060791015625
2021-01-26,232.34945678710938
2021-01-27,223.38926696777344
2021-01-28,232.131591796875
2021-01-29,224.14698791503906
2021-02-01,229.0723114013672
2021-02-02,233.81756591796875
2021-02-03,235.4845733642578
2021-02-04,239.68057250976562
2021-02-05,258.3965148925781
2021-02-08,265.7181396484375
2021-02-09,264.59100341796875
2021-02-10,269.37420654296875
2021-02-11,274.4510498046875
2021-02-12,274.9151916503906
2021-02-16,280.1151123046875
2021-02-17,274.2900390625
2021-02-18,272.7461242675781
2021-02-19,270.0941162109375
2021-02-22,270.36871337890625
2021-02-23,276.4779052734375
2021-02-24,278.7890930175781
2021-02-25,274.8132629394531
2021-02-26,271.2454833984375
2021-03-01,278.9219055175781
2021-03-02,274.7373962402344
2021-03-03,274.7373962402344
2021-03-04,270.6097106933594
2021-03-05,277.9161071777344
2021-03-08,265.7514953613281
2021-03-09,265.7041015625
2021-03-10,270.6666564941406
2021-03-11,276.7299499511719
2021-03-12,274.4241638183594
2021-03-15,274.746826171875
2021-03-16,274.1490478515625
2021-03-17,275.8760681152344
2021-03-18,272.31768798828125
2021-03-19,270.6382141113281
2021-03-22,271.5491638183594
2021-03-23,266.8996887207031
2021-03-24,270.4105529785156
2021-03-25,271.5301818847656
2021-03-26,277.3656921386719
2021-03-29,275.6767883300781
2021-03-30,280.0415954589844
2021-03-31,275.9804382324219
2021-04-01,277.3846740722656
2021-04-05,280.1744079589844
2021-04-06,279.918212890625
2021-04-07,280.0415954589844
2021-04-08,283.315185546875
2021-04-09,286.6741943359375
2021-04-12,287.7178955078125
2021-04-13,287.5091857910156
2021-04-14,288.828125
2021-04-15,289.5303649902344
2021-04-16,296.3242492675781
2021-04-19,293.3731994628906
2021-04-20,293.6104431152344
2021-04-21,294.0279846191406
2021-04-22,296.134521484375
2021-04-23,297.74761962890625
2021-04-26,300.0818176269531
2021-04-27,299.3702087402344
2021-04-28,299.3702087402344
2021-04-29,300.5562438964844
2021-04-30,297.75701904296875
2021-05-03,274.1585388183594
2021-05-04,286.66473388671875
2021-05-05,279.16864013671875
2021-05-06,284.04583740234375
2021-05-07,287.84130859375
2021-05-10,283.1348876953125
2021-05-11,279.7379455566406
2021-05-12,275.240234375
2021-05-13,276.1416320800781
2021-05-14,281.3225402832031
2021-05-17,281.4743957519531
2021-05-18,281.0569152832031
2021-05-19,283.1728820800781
2021-05-20,282.7364196777344
2021-05-21,281.5787353515625
2021-05-24,286.9967956542969
2021-05-25,289.5872802734375
2021-05-26,290.20404052734375
2021-05-27,288.5310974121094
2021-05-28,291.3541259765625
2021-06-01,289.03485107421875
2021-06-02,288.63568115234375
2021-06-03,287.8942565917969
2021-06-04,288.34100341796875
2021-06-07,287.9703063964844
2021-06-08,285.17578125
2021-06-09,283.1036071777344
2021-06-10,283.5218200683594
