,MCO
2014-09-04,84.54519653320312
2014-09-05,85.54240417480469
2014-09-08,85.79393005371094
2014-09-09,85.218994140625
2014-09-10,85.9646224975586
2014-09-11,86.04548645019531
2014-09-12,85.353759765625
2014-09-15,85.0842514038086
2014-09-16,85.85686492919922
2014-09-17,85.65917205810547
2014-09-18,85.5693359375
2014-09-19,85.10220336914062
2014-09-22,84.47334289550781
2014-09-23,83.89839172363281
2014-09-24,84.81473541259766
2014-09-25,82.99105072021484
2014-09-26,84.17688751220703
2014-09-29,84.54519653320312
2014-09-30,84.89556121826172
2014-10-01,83.19764709472656
2014-10-02,83.03594207763672
2014-10-03,84.42843627929688
2014-10-06,84.9045639038086
2014-10-07,83.18867492675781
2014-10-08,86.458740234375
2014-10-09,85.0483169555664
2014-10-10,82.69458770751953
2014-10-13,82.07473754882812
2014-10-14,82.79342651367188
2014-10-15,81.95790100097656
2014-10-16,81.02364349365234
2014-10-17,82.21845245361328
2014-10-20,82.1915054321289
2014-10-21,84.59014129638672
2014-10-22,84.36553192138672
2014-10-23,84.9405288696289
2014-10-24,87.08760833740234
2014-10-27,86.89895629882812
2014-10-28,87.9410171508789
2014-10-29,87.68051147460938
2014-10-30,88.12969970703125
2014-10-31,89.14484405517578
2014-11-03,89.0550308227539
2014-11-04,89.06401062011719
2014-11-05,89.27059173583984
2014-11-06,88.92923736572266
2014-11-07,88.89331817626953
2014-11-10,89.22571563720703
2014-11-11,89.21670532226562
2014-11-12,89.90845489501953
2014-11-13,90.64512634277344
2014-11-14,90.25883483886719
2014-11-17,90.33069610595703
2014-11-18,91.74506378173828
2014-11-19,90.62800598144531
2014-11-20,90.49284362792969
2014-11-21,90.93428802490234
2014-11-24,91.48381042480469
2014-11-25,89.9703140258789
2014-11-26,90.24060821533203
2014-11-28,90.99734497070312
2014-12-01,89.79019927978516
2014-12-02,90.56493377685547
2014-12-03,90.24060821533203
2014-12-04,89.1595458984375
2014-12-05,88.81724548339844
2014-12-08,87.83526611328125
2014-12-09,86.52902221679688
2014-12-10,86.03350067138672
2014-12-11,86.63711547851562
2014-12-12,84.20475006103516
2014-12-15,84.49302673339844
2014-12-16,83.22279357910156
2014-12-17,87.0875473022461
2014-12-18,88.06050109863281
2014-12-19,87.41187286376953
2014-12-22,88.6280517578125
2014-12-23,88.28571319580078
2014-12-24,88.54698181152344
2014-12-26,88.24064636230469
2014-12-29,87.88934326171875
2014-12-30,87.13257598876953
2014-12-31,86.31278991699219
2015-01-02,86.38485717773438
2015-01-05,84.69123077392578
2015-01-06,83.79935455322266
2015-01-07,85.07859802246094
2015-01-08,85.90739440917969
2015-01-09,84.52006530761719
2015-01-12,83.79035186767578
2015-01-13,85.1236343383789
2015-01-14,84.44796752929688
2015-01-15,83.48405456542969
2015-01-16,84.79932403564453
2015-01-20,84.8443832397461
2015-01-21,83.52910614013672
2015-01-22,85.00654602050781
2015-01-23,84.48401641845703
2015-01-26,84.88939666748047
2015-01-27,84.28582000732422
2015-01-28,81.63726043701172
2015-01-29,83.19577026367188
2015-01-30,82.27689361572266
2015-02-02,80.46611022949219
2015-02-03,83.5020523071289
2015-02-04,83.0786361694336
2015-02-05,84.02456665039062
2015-02-06,88.3217544555664
2015-02-09,88.1866226196289
2015-02-10,89.05143737792969
2015-02-11,87.65509033203125
2015-02-12,88.47489929199219
2015-02-13,88.4839096069336
2015-02-17,88.35780334472656
2015-02-18,88.80074310302734
2015-02-19,87.77921295166016
2015-02-20,87.81537628173828
2015-02-23,87.48088836669922
2015-02-24,87.8515396118164
2015-02-25,88.195068359375
2015-02-26,87.5713119506836
2015-02-27,87.63459014892578
2015-03-02,87.48088836669922
2015-03-03,86.9113540649414
2015-03-04,85.94407653808594
2015-03-05,86.89328002929688
2015-03-06,85.48306274414062
2015-03-09,87.17354583740234
2015-03-10,86.07965850830078
2015-03-11,86.78480529785156
2015-03-12,88.864013671875
2015-03-13,87.79730224609375
2015-03-16,88.34873962402344
2015-03-17,91.02460479736328
2015-03-18,92.9953384399414
2015-03-19,92.63373565673828
2015-03-20,94.2519302368164
2015-03-23,93.58293914794922
2015-03-24,93.37503051757812
2015-03-25,91.9376449584961
2015-03-26,92.29023742675781
2015-03-27,92.65184020996094
2015-03-30,94.12533569335938
2015-03-31,93.83606719970703
2015-04-01,94.40558624267578
2015-04-02,94.64967346191406
2015-04-06,94.83954620361328
2015-04-07,94.54120635986328
2015-04-08,95.21016693115234
2015-04-09,95.68926239013672
2015-04-10,95.58080291748047
2015-04-13,95.30055236816406
2015-04-14,94.83954620361328
2015-04-15,95.5446548461914
2015-04-16,95.11975860595703
2015-04-17,94.37847137451172
2015-04-20,95.70738983154297
2015-04-21,95.81583404541016
2015-04-22,96.93682098388672
2015-04-23,97.41593933105469
2015-04-24,97.1808853149414
2015-04-27,97.0362319946289
2015-04-28,97.36170196533203
2015-04-29,97.13570404052734
2015-04-30,97.1989974975586
2015-05-01,96.92780303955078
2015-05-04,97.99449920654297
2015-05-05,97.849853515625
2015-05-06,96.3943862915039
2015-05-07,96.73794555664062
2015-05-08,97.5244140625
2015-05-11,96.45769500732422
2015-05-12,96.26786804199219
2015-05-13,96.9096908569336
2015-05-14,98.2928237915039
2015-05-15,99.42283630371094
2015-05-18,99.25051879882812
2015-05-19,99.83995819091797
2015-05-20,99.99411010742188
2015-05-21,99.64954376220703
2015-05-22,99.84903717041016
2015-05-26,98.46163940429688
2015-05-27,99.04198455810547
2015-05-28,98.6883316040039
2015-05-29,98.02633666992188
2015-06-01,98.38908386230469
2015-06-02,98.30747985839844
2015-06-03,99.01476287841797
2015-06-04,97.6183090209961
2015-06-05,97.16487884521484
2015-06-08,95.73212432861328
2015-06-09,96.131103515625
2015-06-10,97.50946807861328
2015-06-11,98.61579132080078
2015-06-12,98.57951354980469
2015-06-15,97.89032745361328
2015-06-16,97.9628677368164
2015-06-17,98.3165283203125
2015-06-18,99.7492904663086
2015-06-19,99.80369567871094
2015-06-22,100.49288177490234
2015-06-23,100.26618194580078
2015-06-24,99.70394134521484
2015-06-25,99.06011962890625
2015-06-26,100.24803924560547
2015-06-29,97.18302917480469
2015-06-30,97.89936828613281
2015-07-01,98.83345031738281
2015-07-02,98.57951354980469
2015-07-06,98.34373474121094
2015-07-07,99.25962829589844
2015-07-08,97.99915313720703
2015-07-09,98.28028106689453
2015-07-10,100.18455505371094
2015-07-13,100.81932067871094
2015-07-14,101.65357971191406
2015-07-15,101.86217498779297
2015-07-16,102.2430419921875
2015-07-17,102.23396301269531
2015-07-20,102.37904357910156
2015-07-21,101.84403228759766
2015-07-22,101.89845275878906
2015-07-23,101.34527587890625
2015-07-24,101.39968872070312
2015-07-27,100.03947448730469
2015-07-28,99.5225830078125
2015-07-29,100.0485610961914
2015-07-30,101.13671112060547
2015-07-31,100.13922119140625
2015-08-03,100.31149291992188
2015-08-04,100.82838439941406
2015-08-05,101.38155364990234
2015-08-06,100.03041076660156
2015-08-07,99.57698059082031
2015-08-10,101.26366424560547
2015-08-11,100.23897552490234
2015-08-12,99.23242950439453
2015-08-13,99.91252136230469
2015-08-14,100.48381805419922
2015-08-17,100.91001892089844
2015-08-18,100.94639587402344
2015-08-19,100.60076904296875
2015-08-20,97.84468078613281
2015-08-21,94.2608871459961
2015-08-24,90.47702026367188
2015-08-25,89.99492645263672
2015-08-26,93.25122833251953
2015-08-27,95.11590576171875
2015-08-28,94.95220947265625
2015-08-31,93.06022644042969
2015-09-01,90.0404052734375
2015-09-02,91.46845245361328
2015-09-03,91.8141098022461
2015-09-04,90.2314224243164
2015-09-08,92.24160766601562
2015-09-09,91.11371612548828
2015-09-10,91.7049560546875
2015-09-11,92.37804412841797
2015-09-14,91.7959213256836
2015-09-15,93.16938781738281
2015-09-16,93.5969009399414
2015-09-17,93.06022644042969
2015-09-18,91.6412582397461
2015-09-21,92.57817077636719
2015-09-22,91.53211975097656
2015-09-23,91.97785186767578
2015-09-24,90.90450286865234
2015-09-25,91.34111022949219
2015-09-28,88.1302490234375
2015-09-29,88.71240997314453
2015-09-30,89.32181549072266
2015-10-01,88.6760025024414
2015-10-02,90.0949478149414
2015-10-05,91.94143676757812
2015-10-06,90.14044952392578
2015-10-07,90.44969940185547
2015-10-08,89.48556518554688
2015-10-09,89.94032287597656
2015-10-12,90.08586883544922
2015-10-13,89.22172546386719
2015-10-14,88.80335235595703
2015-10-15,90.99549102783203
2015-10-16,91.4866714477539
2015-10-19,90.87722778320312
2015-10-20,91.09553527832031
2015-10-21,88.89433288574219
2015-10-22,90.06769561767578
2015-10-23,91.41389465332031
2015-10-26,91.84139251708984
2015-10-27,90.42242431640625
2015-10-28,91.31383514404297
2015-10-29,92.35075378417969
2015-10-30,87.46623229980469
2015-11-02,87.73002624511719
2015-11-03,90.2314224243164
2015-11-04,90.6225357055664
2015-11-05,92.41442108154297
2015-11-06,93.2785415649414
2015-11-09,91.3047103881836
2015-11-10,91.05005645751953
2015-11-11,91.62308502197266
2015-11-12,90.41333770751953
2015-11-13,88.13934326171875
2015-11-16,89.22172546386719
2015-11-17,92.05059814453125
2015-11-18,94.18621063232422
2015-11-19,94.3961181640625
2015-11-20,95.22663879394531
2015-11-23,95.07148742675781
2015-11-24,94.45087432861328
2015-11-25,93.8941421508789
2015-11-27,94.7247085571289
2015-11-30,94.11319732666016
2015-12-01,94.4052505493164
2015-12-02,93.91242218017578
2015-12-03,92.50692749023438
2015-12-04,94.9345703125
2015-12-07,94.96197509765625
2015-12-08,92.62557220458984
2015-12-09,90.66334533691406
2015-12-10,90.83676147460938
2015-12-11,87.3686752319336
2015-12-14,88.32697296142578
2015-12-15,90.04276275634766
2015-12-16,90.64509582519531
2015-12-17,89.33088684082031
2015-12-18,88.94757843017578
2015-12-21,90.54470825195312
2015-12-22,90.38041687011719
2015-12-23,91.12882232666016
2015-12-24,91.36609649658203
2015-12-28,91.8680648803711
2015-12-29,92.68944549560547
2015-12-30,92.27873992919922
2015-12-31,91.57600402832031
2016-01-04,88.72852325439453
2016-01-05,89.96060943603516
2016-01-06,88.35433197021484
2016-01-07,84.62155151367188
2016-01-08,82.21216583251953
2016-01-11,82.92401885986328
2016-01-12,83.20694732666016
2016-01-13,79.5015640258789
2016-01-14,80.42335510253906
2016-01-15,78.47938537597656
2016-01-19,78.8809585571289
2016-01-20,78.6071548461914
2016-01-21,78.30597686767578
2016-01-22,80.6971435546875
2016-01-25,79.1729965209961
2016-01-26,80.614990234375
2016-01-27,80.32298278808594
2016-01-28,79.51981353759766
2016-01-29,81.35424041748047
2016-02-01,80.32298278808594
2016-02-02,78.15080261230469
2016-02-03,78.11432647705078
2016-02-04,79.5015640258789
2016-02-05,76.38938903808594
2016-02-08,72.44671630859375
2016-02-09,73.03995513916016
2016-02-10,73.07644653320312
2016-02-11,71.59794616699219
2016-02-12,75.12081146240234
2016-02-16,76.40764617919922
2016-02-17,78.58025360107422
2016-02-18,78.58942413330078
2016-02-19,78.52526092529297
2016-02-22,80.78036499023438
2016-02-23,79.70779418945312
2016-02-24,79.43277740478516
2016-02-25,81.25704193115234
2016-02-26,81.2203598022461
2016-02-29,81.40372467041016
2016-03-01,83.91548919677734
2016-03-02,84.61216735839844
2016-03-03,86.95895385742188
2016-03-04,87.4540023803711
2016-03-07,86.59228515625
2016-03-08,85.05221557617188
2016-03-09,85.30889892578125
2016-03-10,85.37305450439453
2016-03-11,86.62895965576172
2016-03-14,85.87724304199219
2016-03-15,85.80390930175781
2016-03-16,86.83062744140625
2016-03-17,89.37907409667969
2016-03-18,88.9757308959961
2016-03-21,87.94901275634766
2016-03-22,87.92149353027344
2016-03-23,86.40892791748047
2016-03-24,85.20806884765625
2016-03-28,85.2355728149414
2016-03-29,87.5639877319336
2016-03-30,87.87567901611328
2016-03-31,88.51737976074219
2016-04-01,89.43406677246094
2016-04-04,88.2331771850586
2016-04-05,85.95977020263672
2016-04-06,86.57395935058594
2016-04-07,85.12555694580078
2016-04-08,85.5380630493164
2016-04-11,86.1430892944336
2016-04-12,87.38066101074219
2016-04-13,89.80074310302734
2016-04-14,89.82826232910156
2016-04-15,89.64492797851562
2016-04-18,90.42411041259766
2016-04-19,91.29499053955078
2016-04-20,92.3767318725586
2016-04-21,91.3316650390625
2016-04-22,90.55244445800781
2016-04-25,90.6441421508789
2016-04-26,91.38666534423828
2016-04-27,91.48748016357422
2016-04-28,90.8458023071289
2016-04-29,87.74734497070312
2016-05-02,88.01319885253906
2016-05-03,86.693115234375
2016-05-04,85.86809539794922
2016-05-05,85.51972961425781
2016-05-06,86.59228515625
2016-05-09,86.775634765625
2016-05-10,88.26985931396484
2016-05-11,86.99565124511719
2016-05-12,86.84895324707031
2016-05-13,86.00560760498047
2016-05-16,86.87645721435547
2016-05-17,85.89556884765625
2016-05-18,86.65946197509766
