,PFG
2015-02-24,36.0683479309082
2015-02-25,36.0614013671875
2015-02-26,35.89467239379883
2015-02-27,35.547325134277344
2015-03-02,36.4434814453125
2015-03-03,35.998870849609375
2015-03-04,35.06798553466797
2015-03-05,35.480804443359375
2015-03-06,35.3338737487793
2015-03-09,35.452816009521484
2015-03-10,34.54323196411133
2015-03-11,34.81612014770508
2015-03-12,35.71169662475586
2015-03-13,35.3128776550293
2015-03-16,36.24345397949219
2015-03-17,35.746681213378906
2015-03-18,35.80265808105469
2015-03-19,35.445823669433594
2015-03-20,36.28545379638672
2015-03-23,36.32741928100586
2015-03-24,36.06154251098633
2015-03-25,35.57876205444336
2015-03-26,35.55076599121094
2015-03-27,35.326881408691406
2015-03-30,35.88661193847656
2015-03-31,35.942588806152344
2015-04-01,35.697715759277344
2015-04-02,35.97058868408203
2015-04-06,35.95658874511719
2015-04-07,35.88661193847656
2015-04-08,36.271446228027344
2015-04-09,36.355403900146484
2015-04-10,35.179931640625
2015-04-13,35.543785095214844
2015-04-14,35.69070816040039
2015-04-15,36.17348098754883
2015-04-16,36.2784309387207
2015-04-17,35.52278518676758
2015-04-20,35.55076599121094
2015-04-21,35.683712005615234
2015-04-22,36.194488525390625
2015-04-23,35.90061569213867
2015-04-24,36.11751174926758
2015-04-27,36.01954650878906
2015-04-28,36.46036911010742
2015-04-29,36.348411560058594
2015-04-30,35.767669677734375
2015-05-01,36.14550018310547
2015-05-04,36.53732681274414
2015-05-05,36.07553482055664
2015-05-06,35.872623443603516
2015-05-07,36.13151168823242
2015-05-08,36.65626525878906
2015-05-11,36.61429977416992
2015-05-12,36.166500091552734
2015-05-13,36.13850784301758
2015-05-14,36.37639236450195
2015-05-15,35.90061569213867
2015-05-18,36.52332305908203
2015-05-19,36.733238220214844
2015-05-20,36.971134185791016
2015-05-21,36.999107360839844
2015-05-22,36.796207427978516
2015-05-26,36.11751174926758
2015-05-27,36.36940383911133
2015-05-28,36.61429977416992
2015-05-29,36.166500091552734
2015-06-01,36.152496337890625
2015-06-02,36.642269134521484
2015-06-03,37.19502639770508
2015-06-04,36.490299224853516
2015-06-05,36.56077194213867
2015-06-08,36.3986930847168
2015-06-09,36.41279220581055
2015-06-10,37.09635925292969
2015-06-11,37.251407623291016
2015-06-12,37.089324951171875
2015-06-15,36.680580139160156
2015-06-16,36.83561706542969
2015-06-17,36.73696517944336
2015-06-18,37.26548767089844
2015-06-19,36.99769592285156
2015-06-22,37.36415481567383
2015-06-23,37.55442428588867
2015-06-24,37.3712043762207
2015-06-25,36.70172119140625
2015-06-26,36.95542526245117
2015-06-29,35.75739288330078
2015-06-30,36.144989013671875
2015-07-01,36.497352600097656
2015-07-02,36.27889633178711
2015-07-06,36.00404357910156
2015-07-07,36.201358795166016
2015-07-08,35.36980056762695
2015-07-09,35.65169143676758
2015-07-10,36.10270309448242
2015-07-13,36.779232025146484
2015-07-14,36.78628158569336
2015-07-15,36.92723083496094
2015-07-16,37.413475036621094
2015-07-17,37.22322082519531
2015-07-20,37.47691345214844
2015-07-21,37.45576858520508
2015-07-22,37.38529586791992
2015-07-23,36.983612060546875
2015-07-24,38.37895584106445
2015-07-27,38.26618957519531
2015-07-28,38.28733825683594
2015-07-29,38.69606399536133
2015-07-30,38.963863372802734
2015-07-31,39.11891174316406
2015-08-03,39.386695861816406
2015-08-04,39.28098678588867
2015-08-05,39.29507827758789
2015-08-06,39.154144287109375
2015-08-07,38.921573638916016
2015-08-10,39.86589813232422
2015-08-11,39.478302001953125
2015-08-12,39.45011901855469
2015-08-13,40.112552642822266
2015-08-14,40.85955047607422
2015-08-17,40.641090393066406
2015-08-18,40.648136138916016
2015-08-19,40.27464294433594
2015-08-20,39.54878234863281
2015-08-21,38.00544738769531
2015-08-24,35.69397735595703
2015-08-25,34.36909866333008
2015-08-26,35.285240173339844
2015-08-27,36.236595153808594
2015-08-28,35.870155334472656
2015-08-31,35.4825553894043
2015-09-01,34.051979064941406
2015-09-02,34.43553924560547
2015-09-03,34.60601043701172
2015-09-04,33.789161682128906
2015-09-08,34.669944763183594
2015-09-09,33.93833541870117
2015-09-10,33.67551803588867
2015-09-11,34.222469329833984
2015-09-14,33.952518463134766
2015-09-15,34.99668502807617
2015-09-16,35.08192443847656
2015-09-17,34.8546257019043
2015-09-18,34.13010787963867
2015-09-21,34.584712982177734
2015-09-22,34.02357482910156
2015-09-23,33.789161682128906
2015-09-24,33.66841506958008
2015-09-25,34.13010787963867
2015-09-28,32.95100402832031
2015-09-29,33.23512649536133
2015-09-30,33.625789642333984
2015-10-01,33.64710235595703
2015-10-02,33.831790924072266
2015-10-05,34.868831634521484
2015-10-06,34.64152526855469
2015-10-07,35.18136978149414
2015-10-08,35.31631851196289
2015-10-09,35.13164520263672
2015-10-12,35.10323715209961
2015-10-13,34.40713119506836
2015-10-14,33.931217193603516
2015-10-15,34.64152526855469
2015-10-16,34.75518035888672
2015-10-19,34.89724349975586
2015-10-20,35.039306640625
2015-10-21,34.56340789794922
2015-10-22,35.35182571411133
2015-10-23,35.87745666503906
2015-10-26,35.934288024902344
2015-10-27,34.79779815673828
2015-10-28,36.225502014160156
2015-10-29,36.08345413208008
2015-10-30,35.62886047363281
2015-11-02,36.48122787475586
2015-11-03,36.509647369384766
2015-11-04,36.09055709838867
2015-11-05,36.175785064697266
2015-11-06,36.90030288696289
2015-11-09,35.84194564819336
2015-11-10,35.934288024902344
2015-11-11,35.88456344604492
2015-11-12,34.833309173583984
2015-11-13,34.64152526855469
2015-11-16,35.30210876464844
2015-11-17,35.323421478271484
2015-11-18,36.118953704833984
2015-11-19,36.0266227722168
2015-11-20,36.104766845703125
2015-11-23,36.08345413208008
2015-11-24,36.047935485839844
2015-11-25,36.16157531738281
2015-11-27,36.523826599121094
2015-11-30,36.552249908447266
2015-12-01,37.02104949951172
2015-12-02,36.339149475097656
2015-12-03,34.492862701416016
2015-12-04,35.16554260253906
2015-12-07,35.10113525390625
2015-12-08,34.52863311767578
2015-12-09,33.7987060546875
2015-12-10,33.94183349609375
2015-12-11,32.367469787597656
2015-12-14,32.19572448730469
2015-12-15,32.753902435302734
2015-12-16,33.44089889526367
2015-12-17,32.367469787597656
2015-12-18,31.358463287353516
2015-12-21,31.608909606933594
2015-12-22,32.06690979003906
2015-12-23,32.703819274902344
2015-12-24,32.6751823425293
2015-12-28,32.610782623291016
2015-12-29,33.03300094604492
2015-12-30,32.53922653198242
2015-12-31,32.18857192993164
2016-01-04,31.515872955322266
2016-01-05,31.587448120117188
2016-01-06,30.28502082824707
2016-01-07,28.789379119873047
2016-01-08,28.7249698638916
2016-01-11,28.274126052856445
2016-01-12,28.395784378051758
2016-01-13,27.408222198486328
2016-01-14,27.902008056640625
2016-01-15,27.129133224487305
2016-01-19,26.857200622558594
2016-01-20,26.098648071289062
2016-01-21,26.36342430114746
2016-01-22,27.23648452758789
2016-01-25,26.642515182495117
2016-01-26,27.15060806274414
2016-01-27,26.90729331970215
2016-01-28,26.807109832763672
2016-01-29,27.193544387817383
2016-02-01,27.15776252746582
2016-02-02,25.096769332885742
2016-02-03,25.433116912841797
2016-02-04,26.0056095123291
2016-02-05,26.341957092285156
2016-02-08,25.604867935180664
2016-02-09,25.74799346923828
2016-02-10,25.769454956054688
2016-02-11,24.57436752319336
2016-02-12,25.31861686706543
2016-02-16,26.091487884521484
2016-02-17,26.878671646118164
2016-02-18,26.60673713684082
2016-02-19,26.341957092285156
2016-02-22,26.749860763549805
2016-02-23,26.42782974243164
2016-02-24,26.570953369140625
2016-02-25,27.007476806640625
2016-02-26,27.529884338378906
2016-02-29,27.05757713317871
2016-03-01,28.281286239624023
2016-03-02,28.24550437927246
2016-03-03,28.252729415893555
2016-03-04,28.433374404907227
2016-03-07,28.548982620239258
2016-03-08,27.58795166015625
2016-03-09,27.689119338989258
2016-03-10,27.790281295776367
2016-03-11,29.16317367553711
2016-03-14,28.758533477783203
2016-03-15,28.433374404907227
2016-03-16,28.838022232055664
2016-03-17,29.37994956970215
2016-03-18,29.93634033203125
2016-03-21,29.78459358215332
2016-03-22,29.3944091796875
2016-03-23,28.729629516601562
2016-03-24,28.108217239379883
2016-03-28,28.397239685058594
2016-03-29,28.469501495361328
2016-03-30,28.736860275268555
2016-03-31,28.505634307861328
2016-04-01,28.816341400146484
2016-04-04,28.361114501953125
2016-04-05,27.891435623168945
2016-04-06,28.53453826904297
2016-04-07,27.956470489501953
2016-04-08,28.2021484375
2016-04-11,28.635696411132812
2016-04-12,29.13427734375
2016-04-13,30.0736141204834
2016-04-14,29.9580078125
2016-04-15,29.87130355834961
2016-04-18,30.16033172607422
2016-04-19,30.50716209411621
2016-04-20,31.301998138427734
2016-04-21,31.287551879882812
2016-04-22,31.86561393737793
2016-04-25,31.381481170654297
2016-04-26,31.728328704833984
2016-04-27,31.815019607543945
2016-04-28,30.976825714111328
2016-04-29,30.839553833007812
2016-05-02,31.29477310180664
2016-05-03,30.18201446533203
2016-05-04,30.333736419677734
2016-05-05,30.52884864807129
2016-05-06,30.49272918701172
2016-05-09,30.283166885375977
2016-05-10,31.034650802612305
2016-05-11,30.72393798828125
2016-05-12,30.673355102539062
2016-05-13,30.254261016845703
2016-05-16,30.46380615234375
2016-05-17,30.406005859375
2016-05-18,31.410388946533203
2016-05-19,30.608325958251953
2016-05-20,31.20806121826172
2016-05-23,31.164714813232422
2016-05-24,31.887290954589844
2016-05-25,32.08960723876953
2016-05-26,31.82224464416504
2016-05-27,32.08960723876953
2016-05-31,32.197998046875
2016-06-01,31.945096969604492
2016-06-02,32.02528381347656
2016-06-03,31.21609115600586
2016-06-06,31.682645797729492
2016-06-07,31.73366928100586
2016-06-08,31.908647537231445
2016-06-09,31.449365615844727
2016-06-10,30.968225479125977
2016-06-13,30.42875862121582
2016-06-14,30.195476531982422
2016-06-15,30.348575592041016
2016-06-16,30.713069915771484
2016-06-17,30.866165161132812
2016-06-20,31.267120361328125
2016-06-21,31.52955436706543
2016-06-22,31.857614517211914
2016-06-23,32.455406188964844
2016-06-24,29.131122589111328
2016-06-27,27.804332733154297
2016-06-28,28.475021362304688
2016-06-29,29.378978729248047
2016-06-30,29.969480514526367
2016-07-01,29.98406219482422
2016-07-05,28.781208038330078
2016-07-06,29.080093383789062
2016-07-07,29.291505813598633
2016-07-08,30.31941032409668
2016-07-11,30.69849395751953
2016-07-12,31.47852897644043
2016-07-13,31.456663131713867
2016-07-14,32.1346321105957
2016-07-15,32.2658576965332
2016-07-18,32.229408264160156
2016-07-19,32.243980407714844
2016-07-20,32.40436553955078
2016-07-21,32.28044509887695
2016-07-22,32.56475067138672
2016-07-25,32.58662414550781
2016-07-26,32.688682556152344
2016-07-27,32.55746078491211
2016-07-28,32.593910217285156
2016-07-29,33.99359893798828
2016-08-01,33.70199203491211
2016-08-02,33.00944900512695
2016-08-03,33.410396575927734
2016-08-04,33.44684600830078
2016-08-05,34.39456558227539
2016-08-08,34.77363967895508
2016-08-09,34.77363967895508
2016-08-10,34.248748779296875
2016-08-11,34.37997817993164
2016-08-12,34.10295486450195
2016-08-15,34.343528747558594
2016-08-16,34.23417282104492
2016-08-17,34.59867477416992
2016-08-18,34.554935455322266
2016-08-19,34.35081481933594
2016-08-22,34.38726043701172
2016-08-23,34.75905227661133
2016-08-24,34.744483947753906
2016-08-25,34.98505401611328
2016-08-26,35.181880950927734
2016-08-29,35.816123962402344
2016-08-30,36.08584213256836
2016-08-31,36.07115936279297
2016-09-01,35.93149185180664
2016-09-02,36.05644607543945
2016-09-06,36.01969528198242
2016-09-07,36.093196868896484
2016-09-08,35.99028396606445
2016-09-09,35.55657196044922
2016-09-12,35.97559356689453
2016-09-13,35.615386962890625
2016-09-14,35.5712890625
2016-09-15,35.99028396606445
2016-09-16,35.55657196044922
2016-09-19,35.88738250732422
2016-09-20,36.041748046875
2016-09-21,36.58572006225586
2016-09-22,36.66658401489258
2016-09-23,36.60777282714844
2016-09-26,36.328433990478516
2016-09-27,37.06352615356445
2016-09-28,37.798622131347656
2016-09-29,37.122337341308594
2016-09-30,37.86478805541992
2016-10-03,37.79127502441406
2016-10-04,37.61484909057617
2016-10-05,38.68809127807617
2016-10-06,38.6292839050293
2016-10-07,38.41610336303711
2016-10-10,38.83510971069336
2016-10-11,38.592525482177734
2016-10-12,38.74690628051758
2016-10-13,38.23232650756836
2016-10-14,38.46757507324219
2016-10-17,38.41610336303711
2016-10-18,38.68809127807617
2016-10-19,38.776309967041016
2016-10-20,38.81306838989258
2016-10-21,38.68073654174805
2016-10-24,38.9600715637207
2016-10-25,38.9306640625
2016-10-26,38.96742248535156
2016-10-27,39.371726989746094
2016-10-28,40.62874984741211
2016-10-31,40.136234283447266
2016-11-01,39.805442810058594
2016-11-02,39.298221588134766
2016-11-03,39.2026481628418
2016-11-04,39.055633544921875
2016-11-07,39.93040084838867
2016-11-08,40.05537033081055
2016-11-09,41.2388801574707
2016-11-10,42.54732894897461
2016-11-11,42.12098693847656
2016-11-14,42.128334045410156
2016-11-15,42.42237854003906
2016-11-16,41.98866271972656
2016-11-17,42.481197357177734
2016-11-18,42.38562774658203
2016-11-21,42.48853302001953
2016-11-22,42.40032958984375
2016-11-23,42.936954498291016
2016-11-25,42.87813949584961
2016-11-28,41.94456481933594
2016-11-29,42.040130615234375
2016-11-30,42.407684326171875
2016-12-01,43.18532943725586
2016-12-02,42.79280471801758
2016-12-05,44.04444122314453
2016-12-06,44.00740051269531
2016-12-07,44.9479866027832
2016-12-08,45.07389450073242
2016-12-09,44.659149169921875
2016-12-12,44.022216796875
2016-12-13,44.08147048950195
2016-12-14,43.48897933959961
2016-12-15,43.7556037902832
2016-12-16,42.8076057434082
2016-12-19,42.83723831176758
2016-12-20,43.51120376586914
2016-12-21,43.7778205871582
2016-12-22,43.26679611206055
2016-12-23,43.2593879699707
2016-12-27,43.49637222290039
2016-12-28,42.95573425292969
2016-12-29,42.844642639160156
2016-12-30,42.852046966552734
2017-01-03,43.385284423828125
2017-01-04,43.7778205871582
2017-01-05,43.33344650268555
2017-01-06,43.59267044067383
2017-01-09,43.09645080566406
2017-01-10,43.4371337890625
2017-01-11,43.681541442871094
2017-01-12,43.600074768066406
2017-01-13,43.71855926513672
2017-01-17,43.15570068359375
2017-01-18,44.05184555053711
2017-01-19,43.17791748046875
2017-01-20,43.13348388671875
2017-01-23,42.76316452026367
2017-01-24,43.385284423828125
2017-01-25,44.17775344848633
2017-01-26,43.377891540527344
2017-01-27,42.95573425292969
2017-01-30,42.76316452026367
2017-01-31,42.281761169433594
2017-02-01,42.36323165893555
2017-02-02,42.592830657958984
2017-02-03,44.00740051269531
2017-02-06,44.04444122314453
2017-02-07,44.22959518432617
2017-02-08,44.3184700012207
2017-02-09,44.86653137207031
2017-02-10,45.07389450073242
2017-02-13,45.98484420776367
2017-02-14,45.962646484375
2017-02-15,46.458839416503906
2017-02-16,46.36256408691406
2017-02-17,46.00707244873047
2017-02-21,46.229248046875
2017-02-22,46.53291320800781
2017-02-23,46.56253433227539
2017-02-24,46.47366714477539
2017-02-27,46.49587631225586
2017-02-28,46.31812286376953
2017-03-01,47.41423797607422
2017-03-02,46.77280807495117
2017-03-03,47.41424560546875
2017-03-06,47.26506805419922
2017-03-07,47.01893997192383
2017-03-08,47.04131317138672
2017-03-09,47.04131317138672
2017-03-10,47.391868591308594
2017-03-13,47.42171096801758
2017-03-14,46.99656295776367
2017-03-15,47.60816955566406
2017-03-16,47.884132385253906
2017-03-17,47.31726837158203
2017-03-20,47.071144104003906
2017-03-21,45.69130325317383
2017-03-22,46.168663024902344
2017-03-23,46.37750244140625
2017-03-24,46.37004089355469
2017-03-27,46.32528305053711
2017-03-28,46.99656295776367
2017-03-29,46.59379959106445
2017-03-30,47.071144104003906
2017-03-31,47.071144104003906
2017-04-03,47.05623245239258
2017-04-04,46.877220153808594
2017-04-05,46.362571716308594
2017-04-06,46.787715911865234
2017-04-07,46.66838455200195
2017-04-10,46.74296951293945
2017-04-11,46.914512634277344
2017-04-12,46.191036224365234
2017-04-13,45.877777099609375
2017-04-17,46.713138580322266
2017-04-18,46.534122467041016
2017-04-19,46.302921295166016
2017-04-20,46.92943572998047
2017-04-21,46.84739303588867
2017-04-24,47.67530059814453
2017-04-25,47.99601364135742
2017-04-26,47.9661750793457
2017-04-27,48.615074157714844
2017-04-28,48.57777786254883
2017-05-01,48.45844650268555
2017-05-02,48.4137077331543
2017-05-03,48.406227111816406
2017-05-04,48.055686950683594
2017-05-05,47.98855209350586
2017-05-08,47.69767379760742
2017-05-09,47.332191467285156
2017-05-10,47.63054275512695
2017-05-11,47.391868591308594
2017-05-12,46.98910140991211
2017-05-15,47.51866149902344
2017-05-16,47.720054626464844
2017-05-17,45.79573059082031
2017-05-18,45.16175842285156
2017-05-19,45.37059020996094
2017-05-22,45.8181037902832
2017-05-23,46.026947021484375
2017-05-24,46.213409423828125
2017-05-25,46.73551940917969
2017-05-26,46.80263900756836
2017-05-30,46.63108825683594
2017-05-31,46.92198181152344
2017-06-01,48.14668273925781
2017-06-02,48.0565185546875
2017-06-05,47.55311584472656
2017-06-06,46.63645553588867
2017-06-07,46.89192581176758
2017-06-08,47.80857849121094
2017-06-09,48.77031707763672
2017-06-12,48.81538772583008
2017-06-13,49.24365234375
2017-06-14,49.10841369628906
2017-06-15,48.988197326660156
2017-06-16,49.10089874267578
2017-06-19,49.49912643432617
2017-06-20,48.85294723510742
2017-06-21,47.981380462646484
2017-06-22,47.1023063659668
2017-06-23,47.0196533203125
2017-06-26,47.380306243896484
2017-06-27,47.63576126098633
2017-06-28,48.605010986328125
2017-06-29,48.48478317260742
2017-06-30,48.13917541503906
2017-07-03,48.6576042175293
2017-07-05,48.27440643310547
2017-07-06,48.176734924316406
2017-07-07,48.54489517211914
2017-07-10,49.10841369628906
2017-07-11,48.95814514160156
2017-07-12,49.22112274169922
2017-07-13,49.551700592041016
2017-07-14,49.664405822753906
2017-07-17,49.84473419189453
2017-07-18,49.897335052490234
2017-07-19,50.115230560302734
2017-07-20,49.506629943847656
2017-07-21,49.90485382080078
2017-07-24,49.874786376953125
2017-07-25,50.460853576660156
2017-07-26,50.08517837524414
2017-07-27,50.0626335144043
2017-07-28,50.61862564086914
2017-07-31,50.15278625488281
2017-08-01,50.13026428222656
2017-08-02,50.08517837524414
2017-08-03,50.00252914428711
2017-08-04,50.37068557739258
2017-08-07,49.972469329833984
2017-08-08,49.762088775634766
2017-08-09,49.58175277709961
2017-08-10,48.40966033935547
2017-08-11,48.327003479003906
2017-08-14,48.845436096191406
2017-08-15,48.83792495727539
2017-08-16,48.95814514160156
2017-08-17,47.28262710571289
2017-08-18,47.28262710571289
2017-08-21,47.132354736328125
2017-08-22,47.237548828125
2017-08-23,47.31269454956055
2017-08-24,47.38780975341797
2017-08-25,47.58317184448242
2017-08-28,47.57565689086914
2017-08-29,47.07975769042969
2017-08-30,47.359867095947266
2017-08-31,47.32958984375
2017-09-01,47.927635192871094
2017-09-05,46.79966354370117
2017-09-06,46.39842987060547
2017-09-07,45.361305236816406
2017-09-08,45.92908477783203
2017-09-11,46.845088958740234
2017-09-12,47.2917366027832
2017-09-13,47.12519073486328
2017-09-14,46.9434928894043
2017-09-15,47.322017669677734
2017-09-18,47.25387954711914
2017-09-19,47.617252349853516
2017-09-20,47.78380584716797
2017-09-21,47.63996124267578
2017-09-22,47.78380584716797
2017-09-25,47.98062515258789
2017-09-26,47.965476989746094
2017-09-27,48.84364318847656
2017-09-28,48.44999313354492
2017-09-29,48.7073860168457
2017-10-02,49.14646530151367
2017-10-03,49.46440124511719
2017-10-04,49.82778549194336
2017-10-05,50.395565032958984
2017-10-06,50.45612716674805
2017-10-09,50.41068649291992
2017-10-10,51.09959030151367
2017-10-11,50.94819641113281
2017-10-12,50.970909118652344
2017-10-13,50.880062103271484
2017-10-16,50.96332931518555
2017-10-17,51.15259552001953
2017-10-18,51.40241622924805
2017-10-19,51.606815338134766
2017-10-20,51.288848876953125
2017-10-23,51.68251419067383
2017-10-24,51.90961837768555
2017-10-25,51.23585891723633
2017-10-26,51.62952423095703
2017-10-27,51.55380630493164
2017-10-30,50.357696533203125
2017-10-31,49.850494384765625
2017-11-01,50.81951141357422
2017-11-02,52.151859283447266
2017-11-03,51.72035217285156
2017-11-06,52.40168762207031
2017-11-07,52.31842803955078
2017-11-08,51.849063873291016
2017-11-09,51.796058654785156
2017-11-10,51.52353286743164
2017-11-13,51.50081253051758
2017-11-14,51.72792434692383
2017-11-15,51.90961837768555
2017-11-16,51.77336120605469
2017-11-17,51.962615966796875
2017-11-20,52.098880767822266
2017-11-21,51.89448165893555
2017-11-22,51.78092575073242
2017-11-24,51.97018814086914
2017-11-27,51.99288558959961
2017-11-28,53.030033111572266
2017-11-29,54.157997131347656
2017-11-30,53.59024429321289
2017-12-01,53.757930755615234
2017-12-04,54.00950241088867
2017-12-05,53.879913330078125
2017-12-06,53.98663330078125
2017-12-07,54.116214752197266
2017-12-08,54.70318603515625
2017-12-11,54.527870178222656
2017-12-12,53.95613098144531
2017-12-13,53.55210876464844
2017-12-14,53.277671813964844
2017-12-15,53.643585205078125
2017-12-18,53.643585205078125
2017-12-19,54.01713562011719
2017-12-20,54.31441879272461
2017-12-21,54.306785583496094
2017-12-22,54.322052001953125
2017-12-26,54.375404357910156
2017-12-27,54.17720031738281
2017-12-28,54.421138763427734
2017-12-29,53.78843307495117
2018-01-02,53.65121078491211
2018-01-03,53.765560150146484
2018-01-04,54.46687698364258
2018-01-05,54.886146545410156
2018-01-08,55.04623794555664
2018-01-09,55.6255989074707
2018-01-10,55.938133239746094
2018-01-11,56.319297790527344
2018-01-12,56.57086181640625
2018-01-16,55.57223892211914
2018-01-17,55.99148941040039
2018-01-18,56.014373779296875
2018-01-19,56.44889450073242
2018-01-22,56.38789749145508
2018-01-23,56.075355529785156
2018-01-24,56.4107780456543
2018-01-25,56.60897445678711
2018-01-26,57.203575134277344
2018-01-29,56.79191589355469
2018-01-30,52.21807098388672
2018-01-31,51.53199768066406
2018-02-01,52.187583923339844
2018-02-02,50.57912063598633
2018-02-05,48.44465637207031
2018-02-06,49.199344635009766
2018-02-07,48.72670364379883
2018-02-08,46.02813720703125
2018-02-09,46.79806900024414
2018-02-12,47.14111328125
2018-02-13,47.049625396728516
2018-02-14,48.231197357177734
2018-02-15,47.92628479003906
2018-02-16,48.06349182128906
2018-02-20,47.79669952392578
2018-02-21,48.25407028198242
2018-02-22,47.545127868652344
2018-02-23,48.13972854614258
2018-02-26,48.7724494934082
2018-02-27,48.459903717041016
2018-02-28,47.514644622802734
2018-03-01,46.64561462402344
2018-03-02,46.960777282714844
2018-03-05,47.176021575927734
2018-03-06,47.34514236450195
2018-03-07,47.337459564208984
2018-03-08,47.176021575927734
2018-03-09,48.46744918823242
2018-03-12,48.46744918823242
2018-03-13,48.183040618896484
2018-03-14,47.69874954223633
2018-03-15,47.637245178222656
2018-03-16,47.74486541748047
2018-03-19,47.368202209472656
2018-03-20,47.46044921875
2018-03-21,47.814056396484375
2018-03-22,46.06907272338867
2018-03-23,44.40096664428711
2018-03-26,45.53096008300781
2018-03-27,45.19274139404297
2018-03-28,45.661651611328125
2018-03-29,46.822418212890625
2018-04-02,45.67702102661133
2018-04-03,46.26892852783203
2018-04-04,46.922340393066406
2018-04-05,47.12990188598633
2018-04-06,45.82308578491211
2018-04-09,45.83845520019531
2018-04-10,46.945396423339844
2018-04-11,46.26124572753906
2018-04-12,46.930030822753906
2018-04-13,46.62253952026367
2018-04-16,46.93772888183594
2018-04-17,46.315067291259766
2018-04-18,46.80704116821289
2018-04-19,46.89159393310547
2018-04-20,46.80704116821289
2018-04-23,47.24519729614258
2018-04-24,46.930030822753906
2018-04-25,46.953094482421875
2018-04-26,47.099151611328125
2018-04-27,46.47648620605469
2018-04-30,45.523284912109375
2018-05-01,44.816062927246094
2018-05-02,43.662986755371094
2018-05-03,42.925025939941406
2018-05-04,43.93204879760742
2018-05-07,43.93974685668945
2018-05-08,44.147281646728516
2018-05-09,44.370208740234375
2018-05-10,45.1619873046875
2018-05-11,45.37721252441406
2018-05-14,45.438716888427734
2018-05-15,45.47716522216797
2018-05-16,45.684715270996094
2018-05-17,45.807708740234375
2018-05-18,45.20041275024414
2018-05-21,45.49253463745117
2018-05-22,46.09212875366211
2018-05-23,45.669334411621094
2018-05-24,45.023624420166016
2018-05-25,44.76225280761719
2018-05-29,42.463802337646484
2018-05-30,43.32475662231445
2018-05-31,42.89427947998047
2018-06-01,43.80213165283203
2018-06-04,43.60039520263672
2018-06-05,43.42192840576172
2018-06-06,44.15907287597656
2018-06-07,43.949562072753906
2018-06-08,43.949562072753906
2018-06-11,44.508235931396484
2018-06-12,44.04267883300781
2018-06-13,43.89524841308594
2018-06-14,43.65471267700195
2018-06-15,43.76335144042969
2018-06-18,43.491756439208984
2018-06-19,43.282249450683594
2018-06-20,43.398643493652344
2018-06-21,43.173622131347656
2018-06-22,43.18914031982422
2018-06-25,42.56061935424805
2018-06-26,42.032981872558594
2018-06-27,40.79922866821289
2018-06-28,41.10185241699219
2018-06-29,41.08631896972656
2018-07-02,41.01649856567383
2018-07-03,41.30359649658203
2018-07-05,41.536380767822266
2018-07-06,41.6062126159668
2018-07-09,42.8244514465332
2018-07-10,42.49855422973633
2018-07-11,41.43550109863281
2018-07-12,41.311344146728516
2018-07-13,41.249267578125
2018-07-16,41.96315002441406
2018-07-17,42.568382263183594
2018-07-18,43.22793960571289
2018-07-19,42.32008743286133
2018-07-20,41.92434310913086
2018-07-23,42.43647003173828
2018-07-24,42.54510498046875
2018-07-25,42.692543029785156
2018-07-26,43.04946517944336
2018-07-27,44.803096771240234
2018-07-30,45.214359283447266
2018-07-31,45.06692886352539
2018-08-01,43.65471267700195
2018-08-02,43.18137741088867
2018-08-03,43.31329345703125
2018-08-06,43.53056335449219
2018-08-07,43.74006271362305
2018-08-08,43.68574523925781
2018-08-09,43.173622131347656
2018-08-10,41.88554382324219
2018-08-13,41.59844970703125
2018-08-14,42.21920394897461
2018-08-15,42.048492431640625
2018-08-16,43.04946517944336
2018-08-17,43.235694885253906
2018-08-20,43.220176696777344
2018-08-21,43.83317565917969
2018-08-22,43.60039520263672
2018-08-23,42.902034759521484
2018-08-24,43.07273864746094
2018-08-27,43.79438400268555
2018-08-28,43.64695358276367
2018-08-29,43.414161682128906
2018-08-30,42.87100601196289
2018-08-31,42.8244514465332
2018-09-04,43.22793960571289
2018-09-05,43.870323181152344
2018-09-06,43.65097427368164
2018-09-07,43.13393020629883
2018-09-10,43.29060363769531
2018-09-11,42.985084533691406
2018-09-12,42.718727111816406
2018-09-13,42.96158218383789
2018-09-14,44.606719970703125
2018-09-17,44.61456298828125
2018-09-18,45.217769622802734
2018-09-19,46.063838958740234
2018-09-20,46.52605056762695
2018-09-21,46.643550872802734
2018-09-24,45.84449005126953
2018-09-25,45.65647506713867
2018-09-26,45.45278549194336
2018-09-27,45.93065643310547
2018-09-28,45.899330139160156
2018-10-01,45.90715789794922
2018-10-02,46.11083984375
2018-10-03,46.855079650878906
2018-10-04,47.45044708251953
2018-10-05,47.0039176940918
2018-10-08,47.513126373291016
2018-10-09,47.168434143066406
2018-10-10,45.95415496826172
2018-10-11,43.572628021240234
2018-10-12,43.19660186767578
2018-10-15,42.75790023803711
2018-10-16,42.75006866455078
2018-10-17,43.14960479736328
2018-10-18,42.170345306396484
2018-10-19,41.95882797241211
2018-10-22,41.159767150878906
2018-10-23,40.258853912353516
2018-10-24,38.331695556640625
2018-10-25,38.723392486572266
2018-10-26,36.02067184448242
2018-10-29,35.87965774536133
2018-10-30,36.2321891784668
2018-10-31,36.874576568603516
2018-11-01,37.7363166809082
2018-11-02,37.2584342956543
2018-11-05,37.63447189331055
