,CL
2017-09-18,60.95254898071289
2017-09-19,61.306182861328125
2017-09-20,61.08726501464844
2017-09-21,60.093692779541016
2017-09-22,59.94215393066406
2017-09-25,61.46617126464844
2017-09-26,61.7945442199707
2017-09-27,61.53352737426758
2017-09-28,61.59247589111328
2017-09-29,61.33985900878906
2017-10-02,61.424076080322266
2017-10-03,60.994632720947266
2017-10-04,61.365135192871094
2017-10-05,61.642982482910156
2017-10-06,61.230411529541016
2017-10-09,60.927276611328125
2017-10-10,61.3819694519043
2017-10-11,62.92284393310547
2017-10-12,63.28488540649414
2017-10-13,63.983760833740234
2017-10-16,63.78168869018555
2017-10-17,63.116493225097656
2017-10-18,62.678653717041016
2017-10-19,61.584041595458984
2017-10-20,61.228458404541016
2017-10-23,61.11839294433594
2017-10-24,60.82206726074219
2017-10-25,60.46648025512695
2017-10-26,60.28868865966797
2017-10-27,59.60292434692383
2017-10-30,58.58696365356445
2017-10-31,59.64527130126953
2017-11-01,59.738407135009766
2017-11-02,60.06010055541992
2017-11-03,59.39127731323242
2017-11-06,59.4759407043457
2017-11-07,60.0262451171875
2017-11-08,62.03274154663086
2017-11-09,61.727962493896484
2017-11-10,61.98196029663086
2017-11-13,62.396827697753906
2017-11-14,62.19361114501953
2017-11-15,61.363922119140625
2017-11-16,61.49089813232422
2017-11-17,60.864418029785156
2017-11-20,61.01679229736328
2017-11-21,61.143795013427734
2017-11-22,60.74586868286133
2017-11-24,60.96598815917969
2017-11-27,60.95754623413086
2017-11-28,61.600975036621094
2017-11-29,60.96598815917969
2017-11-30,61.33853530883789
2017-12-01,61.83803939819336
2017-12-04,63.09103012084961
2017-12-05,63.150299072265625
2017-12-06,62.862464904785156
2017-12-07,61.9735107421875
2017-12-08,62.075096130371094
2017-12-11,61.94810104370117
2017-12-12,61.37239074707031
2017-12-13,62.10047912597656
2017-12-14,62.00736618041992
2017-12-15,62.69313430786133
2017-12-18,62.64232635498047
2017-12-19,63.37045669555664
2017-12-20,63.09103012084961
2017-12-21,63.20957565307617
2017-12-22,63.624446868896484
2017-12-26,63.903831481933594
2017-12-27,63.810691833496094
2017-12-28,63.615943908691406
2017-12-29,63.87840270996094
2018-01-02,63.615943908691406
2018-01-03,63.37045669555664
2018-01-04,63.776824951171875
2018-01-05,63.85300827026367
2018-01-08,63.94615173339844
2018-01-09,64.0392837524414
2018-01-10,63.34504699707031
2018-01-11,63.116455078125
2018-01-12,63.17572021484375
2018-01-16,63.85300827026367
2018-01-17,64.91979217529297
2018-01-18,64.8774185180664
2018-01-19,65.614013671875
2018-01-22,65.85231018066406
2018-01-23,65.44381713867188
2018-01-24,65.35871887207031
2018-01-25,65.792724609375
2018-01-26,62.60136795043945
2018-01-29,62.79710388183594
2018-01-30,63.546024322509766
2018-01-31,63.18008041381836
2018-02-01,62.40565490722656
2018-02-02,61.63972473144531
2018-02-05,59.4100456237793
2018-02-06,59.920658111572266
2018-02-07,59.71640396118164
2018-02-08,58.67816162109375
2018-02-09,59.36750030517578
2018-02-12,59.733436584472656
2018-02-13,59.82704162597656
2018-02-14,59.24834442138672
2018-02-15,60.60999298095703
2018-02-16,60.814239501953125
2018-02-20,59.59726333618164
2018-02-21,58.839874267578125
2018-02-22,59.05260467529297
2018-02-23,59.82704162597656
2018-02-26,60.48234176635742
2018-02-27,59.5036506652832
2018-02-28,58.695186614990234
2018-03-01,58.60158157348633
2018-03-02,58.95048904418945
2018-03-05,59.63132095336914
2018-03-06,59.2653694152832
2018-03-07,59.299415588378906
2018-03-08,60.439781188964844
2018-03-09,60.627010345458984
2018-03-12,60.49085235595703
2018-03-13,60.3121452331543
2018-03-14,59.56321716308594
2018-03-15,59.19729232788086
2018-03-16,59.24834442138672
2018-03-19,59.62279510498047
2018-03-20,59.30792999267578
2018-03-21,58.45689392089844
2018-03-22,58.56752014160156
2018-03-23,58.19306182861328
2018-03-26,58.0313720703125
2018-03-27,58.95899963378906
2018-03-28,60.2525634765625
2018-03-29,61.00146484375
2018-04-02,59.69939041137695
2018-04-03,60.380218505859375
2018-04-04,60.97592544555664
2018-04-05,61.11207580566406
2018-04-06,60.9674186706543
2018-04-09,60.78018569946289
2018-04-10,61.044002532958984
2018-04-11,60.74616241455078
2018-04-12,60.371700286865234
2018-04-13,60.933372497558594
2018-04-16,61.64824295043945
2018-04-17,61.46951675415039
2018-04-18,61.34186553955078
2018-04-19,59.723995208740234
2018-04-20,57.797977447509766
2018-04-23,56.813568115234375
2018-04-24,57.03612518310547
2018-04-25,56.847801208496094
2018-04-26,57.001888275146484
2018-04-27,56.99332809448242
2018-04-30,55.83771514892578
2018-05-01,55.64083480834961
2018-05-02,54.048641204833984
2018-05-03,54.202728271484375
2018-05-04,54.53656768798828
2018-05-07,53.774715423583984
2018-05-08,53.31247329711914
2018-05-09,52.9957389831543
2018-05-10,53.48366928100586
2018-05-11,53.6805534362793
2018-05-14,53.10702896118164
2018-05-15,52.7731819152832
2018-05-16,53.14982604980469
2018-05-17,53.32103729248047
2018-05-18,53.261104583740234
2018-05-21,53.28678894042969
2018-05-22,53.42374038696289
2018-05-23,53.68912124633789
2018-05-24,53.492225646972656
2018-05-25,54.57081985473633
2018-05-29,54.40816116333008
2018-05-30,55.1186637878418
2018-05-31,54.00583267211914
2018-06-01,53.6634407043457
2018-06-04,53.6805534362793
2018-06-05,53.32103729248047
2018-06-06,53.560707092285156
2018-06-07,53.72336196899414
2018-06-08,54.21984100341797
2018-06-11,54.57081985473633
2018-06-12,54.553680419921875
2018-06-13,53.980159759521484
2018-06-14,54.19416809082031
2018-06-15,55.409698486328125
2018-06-18,54.19416809082031
2018-06-19,54.78482437133789
2018-06-20,54.6992073059082
2018-06-21,54.34825134277344
2018-06-22,55.32408905029297
2018-06-25,55.73499298095703
2018-06-26,55.76066970825195
2018-06-27,55.3925895690918
2018-06-28,55.580902099609375
2018-06-29,55.47818374633789
2018-07-02,55.28129959106445
2018-07-03,55.35834503173828
2018-07-05,56.46259307861328
2018-07-06,56.30851745605469
2018-07-09,55.64083480834961
2018-07-10,56.265724182128906
2018-07-11,55.84627151489258
2018-07-12,55.78634262084961
2018-07-13,56.282833099365234
2018-07-16,56.17155075073242
2018-07-17,56.4817008972168
2018-07-18,55.83556365966797
2018-07-19,56.64539337158203
2018-07-20,56.81769561767578
2018-07-23,56.722930908203125
2018-07-24,56.231849670410156
2018-07-25,56.81769561767578
2018-07-26,57.670616149902344
2018-07-27,57.429378509521484
2018-07-30,57.257080078125
2018-07-31,57.730926513671875
2018-08-01,56.929691314697266
2018-08-02,57.92906951904297
2018-08-03,58.1530647277832
2018-08-06,58.0496826171875
2018-08-07,57.92043685913086
2018-08-08,57.36907196044922
2018-08-09,56.80046463012695
2018-08-10,56.36970901489258
2018-08-13,56.47308349609375
2018-08-14,56.44723892211914
2018-08-15,56.714324951171875
2018-08-16,57.481075286865234
2018-08-17,58.1530647277832
2018-08-20,58.290916442871094
2018-08-21,58.06690979003906
2018-08-22,57.713680267333984
2018-08-23,57.351844787597656
2018-08-24,57.6189079284668
2018-08-27,57.799835205078125
2018-08-28,57.53276062011719
2018-08-29,57.68784713745117
2018-08-30,57.067543029785156
2018-08-31,57.2140007019043
2018-09-04,56.19740295410156
2018-09-05,57.36907196044922
2018-09-06,57.722293853759766
2018-09-07,57.730926513671875
2018-09-10,57.86014175415039
2018-09-11,57.87736511230469
2018-09-12,58.56660079956055
2018-09-13,58.7216796875
2018-09-14,58.57521057128906
2018-09-17,59.28166198730469
2018-09-18,58.807830810546875
2018-09-19,58.52350997924805
2018-09-20,59.264427185058594
2018-09-21,59.522891998291016
2018-09-24,58.53212356567383
2018-09-25,57.84291458129883
2018-09-26,57.80844497680664
2018-09-27,57.489681243896484
2018-09-28,57.6792106628418
2018-10-01,57.78261184692383
2018-10-02,58.05830001831055
2018-10-03,56.79185104370117
2018-10-04,55.930328369140625
2018-10-05,55.74940872192383
2018-10-08,56.300785064697266
2018-10-09,56.05954360961914
2018-10-10,54.99125671386719
2018-10-11,53.71620559692383
2018-10-12,53.87989044189453
2018-10-15,53.88850021362305
2018-10-16,53.94019317626953
2018-10-17,54.750038146972656
2018-10-18,54.32506561279297
2018-10-19,55.95551681518555
2018-10-22,55.19232177734375
2018-10-23,54.98419189453125
2018-10-24,56.05959701538086
2018-10-25,55.34843444824219
2018-10-26,51.6712646484375
2018-10-29,50.19692611694336
2018-10-30,52.20028305053711
2018-10-31,51.64524841308594
2018-11-01,52.10489273071289
2018-11-02,52.28702163696289
2018-11-05,52.2349853515625
2018-11-06,52.47781753540039
2018-11-07,53.18897247314453
2018-11-08,52.81604766845703
2018-11-09,55.33110427856445
2018-11-12,53.2063102722168
2018-11-13,53.64861297607422
2018-11-14,54.17764663696289
2018-11-15,54.116939544677734
2018-11-16,54.845428466796875
2018-11-19,54.43782043457031
2018-11-20,54.03887939453125
2018-11-21,53.70064163208008
2018-11-23,53.57923126220703
2018-11-26,54.411800384521484
2018-11-27,54.845428466796875
2018-11-28,54.4898567199707
2018-11-29,54.671974182128906
2018-11-30,55.08827209472656
2018-12-03,55.2963981628418
2018-12-04,54.70667266845703
2018-12-06,54.83675765991211
2018-12-07,54.38578414916992
2018-12-10,55.10560607910156
2018-12-11,55.98153305053711
2018-12-12,56.61464309692383
2018-12-13,56.7794189453125
2018-12-14,56.519229888916016
2018-12-17,54.56790542602539
2018-12-18,54.168968200683594
2018-12-19,53.66596221923828
2018-12-20,52.88542938232422
2018-12-21,51.957454681396484
2018-12-24,50.33568572998047
2018-12-26,51.515159606933594
2018-12-27,51.76666259765625
2018-12-28,51.70595169067383
2018-12-31,51.61922836303711
2019-01-02,51.385066986083984
2019-01-03,51.142242431640625
2019-01-04,51.61922836303711
2019-01-07,51.93144226074219
2019-01-08,52.51250457763672
2019-01-09,53.162940979003906
2019-01-10,53.61392593383789
2019-01-11,53.85676574707031
2019-01-14,53.431800842285156
2019-01-15,53.960819244384766
2019-01-16,53.88277053833008
2019-01-17,53.7700309753418
2019-01-18,54.31641387939453
2019-01-22,53.906036376953125
2019-01-23,54.43864440917969
2019-01-24,54.30767822265625
2019-01-25,53.993350982666016
2019-01-28,54.779151916503906
2019-01-29,55.608612060546875
2019-01-30,55.83561325073242
2019-01-31,56.47298812866211
2019-02-01,56.79604721069336
2019-02-04,56.91827392578125
2019-02-05,56.5253791809082
2019-02-06,57.04051971435547
2019-02-07,56.79604721069336
2019-02-08,57.35484313964844
2019-02-11,57.442142486572266
2019-02-12,57.64296340942383
2019-02-13,57.57312774658203
2019-02-14,57.14529800415039
2019-02-15,58.04459762573242
2019-02-19,58.254150390625
2019-02-20,58.0707893371582
2019-02-21,58.236671447753906
2019-02-22,58.41131591796875
2019-02-25,58.07951736450195
2019-02-26,58.05332946777344
2019-02-27,57.512001037597656
2019-02-28,57.512001037597656
2019-03-01,57.62548828125
2019-03-04,57.65169143676758
2019-03-05,57.38102722167969
2019-03-06,57.28499221801758
2019-03-07,57.049251556396484
2019-03-08,57.0579833984375
2019-03-11,57.494544982910156
2019-03-12,57.39848709106445
2019-03-13,58.07951736450195
2019-03-14,57.843780517578125
2019-03-15,58.6732292175293
2019-03-18,57.87870788574219
2019-03-19,57.4072265625
2019-03-20,56.84843444824219
2019-03-21,57.47708511352539
2019-03-22,57.62548828125
2019-03-25,57.85252380371094
2019-03-26,58.42876052856445
2019-03-27,58.50735855102539
2019-03-28,58.8216552734375
2019-03-29,59.84321594238281
2019-04-01,59.63368225097656
2019-04-02,59.69478988647461
2019-04-03,59.214561462402344
2019-04-04,58.978824615478516
2019-04-05,59.30188751220703
2019-04-08,59.38918685913086
2019-04-09,59.467769622802734
2019-04-10,59.467769622802734
2019-04-11,59.4503059387207
2019-04-12,60.044029235839844
2019-04-15,59.99162673950195
2019-04-16,60.27976608276367
2019-04-17,60.34128189086914
2019-04-18,60.92992401123047
2019-04-22,61.14955520629883
2019-04-23,60.631202697753906
2019-04-24,60.49943161010742
2019-04-25,60.35005569458008
2019-04-26,62.643165588378906
2019-04-29,62.71345520019531
2019-04-30,63.952266693115234
2019-05-01,62.63437271118164
2019-05-02,63.10003662109375
2019-05-03,63.2142448425293
2019-05-06,62.985816955566406
2019-05-07,61.94908905029297
2019-05-08,62.37080001831055
2019-05-09,62.24779510498047
2019-05-10,62.81887435913086
2019-05-13,62.871578216552734
2019-05-14,62.51138687133789
2019-05-15,62.67829513549805
2019-05-16,63.69745635986328
2019-05-17,63.231815338134766
2019-05-20,62.994606018066406
2019-05-21,62.845252990722656
2019-05-22,62.845252990722656
2019-05-23,63.03852462768555
2019-05-24,62.555301666259766
2019-05-28,61.59766387939453
2019-05-29,61.47463607788086
2019-05-30,62.24779510498047
2019-05-31,61.16713333129883
2019-06-03,62.10723876953125
2019-06-04,62.221435546875
2019-06-05,63.18789291381836
2019-06-06,64.23341369628906
2019-06-07,65.00654602050781
2019-06-10,64.16310119628906
2019-06-11,64.42668914794922
2019-06-12,64.18069458007812
2019-06-13,63.91712188720703
2019-06-14,64.44425964355469
2019-06-17,64.4969711303711
2019-06-18,64.04010009765625
2019-06-19,64.60240173339844
2019-06-20,64.66390228271484
2019-06-21,64.09282684326172
2019-06-24,64.98898315429688
2019-06-25,64.93628692626953
2019-06-26,63.565670013427734
2019-06-27,63.38117218017578
2019-06-28,62.96825408935547
2019-07-01,63.32845687866211
2019-07-02,63.908321380615234
2019-07-03,65.01535034179688
2019-07-05,64.25975799560547
2019-07-08,64.47061920166016
2019-07-09,64.23341369628906
2019-07-10,64.56727600097656
2019-07-11,64.918701171875
2019-07-12,65.34920501708984
2019-07-15,65.01535034179688
2019-07-16,65.45462799072266
2019-07-17,65.171875
2019-07-18,65.2867431640625
2019-07-19,64.24400329589844
2019-07-22,63.934688568115234
2019-07-23,63.872840881347656
2019-07-24,62.98916244506836
2019-07-25,63.56355285644531
2019-07-26,65.11883544921875
2019-07-29,66.78016662597656
2019-07-30,66.04671478271484
2019-07-31,63.39564895629883
2019-08-01,62.97147750854492
2019-08-02,62.91845703125
2019-08-05,60.79762649536133
2019-08-06,61.725486755371094
2019-08-07,62.246849060058594
2019-08-08,63.369136810302734
2019-08-09,63.20122146606445
2019-08-12,62.503135681152344
2019-08-13,63.351470947265625
2019-08-14,62.317543029785156
2019-08-15,63.068695068359375
2019-08-16,63.872840881347656
2019-08-19,64.57980346679688
2019-08-20,64.10260772705078
2019-08-21,64.16446685791016
2019-08-22,64.5444564819336
2019-08-23,63.828643798828125
2019-08-26,64.30583190917969
2019-08-27,64.89791107177734
2019-08-28,65.39278411865234
2019-08-29,65.56951141357422
2019-08-30,65.52533721923828
2019-09-03,65.66670227050781
2019-09-04,66.1615982055664
2019-09-05,65.64905548095703
2019-09-06,66.01136016845703
2019-09-09,64.67699432373047
2019-09-10,63.7314567565918
2019-09-11,64.37653350830078
2019-09-12,63.88167953491211
2019-09-13,62.485450744628906
2019-09-16,61.35433578491211
2019-09-17,61.734317779541016
2019-09-18,62.52079772949219
2019-09-19,62.697547912597656
2019-09-20,62.697547912597656
2019-09-23,63.18355941772461
2019-09-24,64.05839538574219
2019-09-25,63.83749008178711
2019-09-26,64.26165771484375
2019-09-27,64.73887634277344
2019-09-30,64.95977783203125
2019-10-01,63.386810302734375
2019-10-02,62.317543029785156
2019-10-03,62.626861572265625
2019-10-04,63.6872673034668
2019-10-07,63.28960037231445
2019-10-08,62.45893096923828
2019-10-09,62.41476058959961
2019-10-10,62.538448333740234
2019-10-11,62.30872344970703
2019-10-14,61.33667755126953
2019-10-15,60.44412612915039
2019-10-16,59.95811080932617
2019-10-17,60.16136169433594
2019-10-18,60.11717987060547
2019-10-21,60.35578155517578
2019-10-22,59.63545227050781
2019-10-23,60.06230545043945
2019-10-24,60.773738861083984
2019-10-25,60.83598709106445
2019-10-28,59.89334487915039
2019-10-29,60.40023422241211
2019-10-30,60.98716354370117
2019-10-31,61.00493621826172
2019-11-01,59.41312026977539
2019-11-04,58.16814041137695
2019-11-05,58.65723419189453
2019-11-06,59.15522766113281
2019-11-07,59.46648025512695
2019-11-08,59.25305938720703
2019-11-11,59.17301940917969
2019-11-12,59.261959075927734
2019-11-13,59.475372314453125
2019-11-14,59.261959075927734
2019-11-15,59.0218505859375
2019-11-18,59.697696685791016
2019-11-19,59.7243766784668
2019-11-20,59.768829345703125
2019-11-21,59.35977554321289
2019-11-22,59.32419204711914
2019-11-25,59.56430435180664
2019-11-26,60.284629821777344
2019-11-27,60.186798095703125
2019-11-29,60.31129837036133
2019-12-02,60.088985443115234
2019-12-03,59.848876953125
2019-12-04,60.54252243041992
2019-12-05,60.31129837036133
2019-12-06,60.68479919433594
2019-12-09,61.00493621826172
2019-12-10,60.40911865234375
2019-12-11,59.99116134643555
2019-12-12,59.7866096496582
2019-12-13,61.084983825683594
2019-12-16,61.24504852294922
2019-12-17,60.32909393310547
2019-12-18,60.71147918701172
2019-12-19,60.773738861083984
2019-12-20,61.227272033691406
2019-12-23,61.111656188964844
2019-12-24,60.960479736328125
2019-12-26,60.98716354370117
2019-12-27,61.520729064941406
2019-12-30,61.17390823364258
2019-12-31,61.2183723449707
2020-01-02,60.578094482421875
2020-01-03,60.489158630371094
2020-01-06,60.9071159362793
2020-01-07,60.07118225097656
2020-01-08,61.600765228271484
2020-01-09,62.12544250488281
2020-01-10,62.383331298828125
2020-01-13,62.37445068359375
2020-01-14,62.507850646972656
2020-01-15,62.96137619018555
2020-01-16,62.916908264160156
2020-01-17,63.29929733276367
2020-01-21,63.397125244140625
2020-01-22,63.10189437866211
2020-01-23,63.173458099365234
2020-01-24,62.89610290527344
2020-01-27,62.71714782714844
2020-01-28,62.368255615234375
2020-01-29,61.58092498779297
2020-01-30,62.15353012084961
2020-01-31,66.00959014892578
2020-02-03,67.0384521484375
2020-02-04,67.45896911621094
2020-02-05,67.75421905517578
2020-02-06,68.27313995361328
2020-02-07,68.02263641357422
2020-02-10,69.20359802246094
2020-02-11,68.09420013427734
2020-02-12,67.95104217529297
2020-02-13,68.32682037353516
2020-02-14,68.61311340332031
2020-02-18,68.05841827392578
2020-02-19,67.58422088623047
2020-02-20,67.24424743652344
2020-02-21,68.23735809326172
2020-02-24,66.58219909667969
2020-02-25,66.02748107910156
2020-02-26,65.24016571044922
2020-02-27,62.76190948486328
2020-02-28,60.453609466552734
2020-03-02,64.81072235107422
2020-03-03,64.22022247314453
2020-03-04,67.43214416503906
2020-03-05,64.72124481201172
2020-03-06,64.87336730957031
2020-03-09,62.61874008178711
2020-03-10,64.24706268310547
2020-03-11,61.643558502197266
2020-03-12,57.161190032958984
2020-03-13,61.822471618652344
2020-03-16,55.774436950683594
2020-03-17,62.80662155151367
2020-03-18,60.56098175048828
2020-03-19,59.630516052246094
2020-03-20,55.54182434082031
2020-03-23,54.101375579833984
2020-03-24,54.73660659790039
2020-03-25,53.582462310791016
2020-03-26,57.09856414794922
2020-03-27,58.38691329956055
2020-03-30,59.567893981933594
2020-03-31,59.37105178833008
2020-04-01,58.646366119384766
2020-04-02,60.99042892456055
2020-04-03,60.498348236083984
2020-04-06,63.07504653930664
2020-04-07,61.768795013427734
2020-04-08,62.824527740478516
2020-04-09,62.547176361083984
2020-04-13,62.171409606933594
2020-04-14,65.41016387939453
2020-04-15,64.99860382080078
2020-04-16,65.16857147216797
2020-04-17,66.08670806884766
2020-04-20,64.95257568359375
2020-04-21,63.55738067626953
2020-04-22,64.09745788574219
2020-04-23,64.11546325683594
2020-04-24,64.26847839355469
2020-04-27,63.9354362487793
2020-04-28,64.00743865966797
2020-04-29,63.15233612060547
2020-04-30,63.2513313293457
2020-05-01,61.685123443603516
2020-05-04,62.540252685546875
2020-05-05,62.57625961303711
2020-05-06,61.064048767089844
2020-05-07,61.92817306518555
2020-05-08,62.44123840332031
2020-05-11,62.45021438598633
2020-05-12,61.86516571044922
2020-05-13,61.478126525878906
2020-05-14,60.361961364746094
2020-05-15,62.06317901611328
2020-05-18,63.206329345703125
2020-05-19,62.33322525024414
2020-05-20,63.431365966796875
2020-05-21,63.24233627319336
2020-05-22,63.68340301513672
2020-05-26,62.49522399902344
2020-05-27,63.53936767578125
2020-05-28,64.88955688476562
2020-05-29,65.1055908203125
2020-06-01,65.46562194824219
2020-06-02,65.20460510253906
2020-06-03,64.49349975585938
2020-06-04,63.68340301513672
2020-06-05,65.16857147216797
2020-06-08,66.16771697998047
2020-06-09,65.960693359375
2020-06-10,66.93283081054688
2020-06-11,65.79866790771484
2020-06-12,65.5196304321289
2020-06-15,65.60964965820312
2020-06-16,66.18572235107422
2020-06-17,66.437744140625
2020-06-18,66.2577133178711
2020-06-19,66.03270721435547
2020-06-22,65.79866790771484
2020-06-23,65.63665008544922
2020-06-24,64.8355484008789
2020-06-25,65.3846206665039
2020-06-26,64.37647247314453
2020-06-29,65.19559478759766
2020-06-30,65.94269561767578
2020-07-01,65.73567199707031
2020-07-02,65.960693359375
2020-07-06,66.11369323730469
2020-07-07,66.5817642211914
2020-07-08,67.04984283447266
2020-07-09,65.99669647216797
2020-07-10,66.32074737548828
2020-07-13,66.12271881103516
2020-07-14,67.37386322021484
2020-07-15,67.2298583984375
2020-07-16,67.49089813232422
2020-07-17,68.0884780883789
2020-07-20,67.18305206298828
2020-07-21,67.0382080078125
2020-07-22,67.12873077392578
2020-07-23,67.21021270751953
2020-07-24,67.29170227050781
2020-07-27,67.59050750732422
2020-07-28,68.55025482177734
2020-07-29,68.9939193725586
2020-07-30,69.6005630493164
2020-07-31,69.89933776855469
2020-08-03,69.32892608642578
2020-08-04,69.51001739501953
2020-08-05,68.9758071899414
2020-08-06,68.6860580444336
2020-08-07,69.03012084960938
2020-08-10,69.40135192871094
2020-08-11,68.77660369873047
2020-08-12,69.93556213378906
2020-08-13,69.70015716552734
2020-08-14,69.76353454589844
2020-08-17,69.90840911865234
2020-08-18,70.30680084228516
2020-08-19,70.57842254638672
2020-08-20,70.85005950927734
2020-08-21,71.24842834472656
2020-08-24,71.6468276977539
2020-08-25,71.15790557861328
2020-08-26,71.21222686767578
2020-08-27,71.58343505859375
2020-08-28,71.86414337158203
2020-08-31,71.76454162597656
2020-09-01,70.70519256591797
2020-09-02,71.95467376708984
2020-09-03,70.32489776611328
2020-09-04,69.90840911865234
2020-09-08,68.48686981201172
2020-09-09,70.2343521118164
2020-09-10,69.18405151367188
2020-09-11,69.49189758300781
2020-09-14,69.85406494140625
2020-09-15,69.6639404296875
2020-09-16,69.63677978515625
2020-09-17,69.4556884765625
2020-09-18,68.6589126586914
2020-09-21,68.0794448852539
2020-09-22,68.87620544433594
2020-09-23,68.03414916992188
2020-09-24,68.59553527832031
2020-09-25,68.7675552368164
2020-09-28,69.36515045166016
2020-09-29,69.01203918457031
2020-09-30,69.85406494140625
2020-10-01,69.7725830078125
2020-10-02,70.0804214477539
2020-10-05,71.00399017333984
2020-10-06,70.20719909667969
2020-10-07,70.74140930175781
2020-10-08,71.29370880126953
2020-10-09,72.2262954711914
2020-10-12,73.0049819946289
2020-10-13,72.66998291015625
2020-10-14,72.30778503417969
2020-10-15,72.17198944091797
2020-10-16,72.71525573730469
2020-10-19,71.7192611694336
2020-10-20,72.28062438964844
2020-10-21,72.61563110351562
2020-10-22,72.18773651123047
2020-10-23,72.23326873779297
2020-10-26,71.64149475097656
2020-10-27,71.78715515136719
2020-10-28,69.97538757324219
2020-10-29,69.80240631103516
2020-10-30,71.82357788085938
2020-11-02,72.97982025146484
2020-11-03,75.66556549072266
2020-11-04,76.34840393066406
2020-11-05,75.57453918457031
2020-11-06,75.59273529052734
2020-11-09,74.45470428466797
2020-11-10,75.88407897949219
2020-11-11,77.32255554199219
2020-11-12,77.14046478271484
2020-11-13,77.71404266357422
2020-11-16,78.23300170898438
2020-11-17,77.7049560546875
2020-11-18,77.03121185302734
2020-11-19,77.73224639892578
2020-11-20,77.53196716308594
2020-11-23,76.96749877929688
2020-11-24,77.12226104736328
2020-11-25,77.1586685180664
2020-11-27,77.29523468017578
2020-11-30,77.96896362304688
2020-12-01,78.5334243774414
2020-12-02,78.05999755859375
2020-12-03,77.55926513671875
2020-12-04,77.41360473632812
2020-12-07,77.74134826660156
2020-12-08,77.54104614257812
2020-12-09,77.1586685180664
2020-12-10,77.01299285888672
2020-12-11,77.0949478149414
2020-12-14,76.64884948730469
2020-12-15,77.1586685180664
2020-12-16,77.42269897460938
2020-12-17,77.98716735839844
2020-12-18,78.23300170898438
2020-12-21,77.66848754882812
2020-12-22,76.84001922607422
2020-12-23,76.8673324584961
2020-12-24,77.42269897460938
2020-12-28,77.75956726074219
2020-12-29,77.41360473632812
2020-12-30,77.14046478271484
2020-12-31,77.85060119628906
2021-01-04,76.77631378173828
2021-01-05,76.94928741455078
2021-01-06,74.88260650634766
2021-01-07,74.4729232788086
2021-01-08,74.97367095947266
2021-01-11,74.78247833251953
2021-01-12,74.89170837402344
2021-01-13,75.10111236572266
2021-01-14,74.60038757324219
2021-01-15,74.54574584960938
2021-01-19,73.60801696777344
2021-01-20,73.01622009277344
2021-01-21,72.17863464355469
2021-01-22,71.58356475830078
2021-01-25,71.96807861328125
2021-01-26,72.09624481201172
2021-01-27,71.43708038330078
2021-01-28,72.46245574951172
2021-01-29,71.40961456298828
2021-02-01,71.88566589355469
2021-02-02,72.18778991699219
2021-02-03,72.21524810791016
2021-02-04,72.26103973388672
2021-02-05,73.12162017822266
2021-02-08,72.96597290039062
2021-02-09,72.05047607421875
2021-02-10,72.42582702636719
2021-02-11,71.78496551513672
2021-02-12,71.80329132080078
2021-02-16,71.58356475830078
2021-02-17,71.81243896484375
2021-02-18,72.06878662109375
2021-02-19,70.67721557617188
2021-02-22,70.74130249023438
2021-02-23,70.94270324707031
2021-02-24,70.16453552246094
2021-02-25,70.21028900146484
2021-02-26,68.84617614746094
2021-03-01,69.21240997314453
2021-03-02,69.04761505126953
2021-03-03,68.30604553222656
2021-03-04,68.1504135131836
2021-03-05,69.6335220336914
2021-03-08,69.9905776977539
2021-03-09,68.6081771850586
2021-03-10,69.39550018310547
2021-03-11,68.91028594970703
2021-03-12,69.13001251220703
2021-03-15,69.28563690185547
2021-03-16,69.45043182373047
2021-03-17,69.39550018310547
2021-03-18,69.64269256591797
2021-03-19,68.64478302001953
2021-03-22,69.36803436279297
2021-03-23,71.18073272705078
2021-03-24,71.19902801513672
2021-03-25,71.30890655517578
2021-03-26,72.52652740478516
2021-03-29,73.14907836914062
2021-03-30,72.62723541259766
2021-03-31,72.16949462890625
2021-04-01,71.91315460205078
2021-04-05,72.81034851074219
2021-04-06,73.11248016357422
2021-04-07,72.89273834228516
2021-04-08,72.91104125976562
2021-04-09,73.03922271728516
2021-04-12,73.38711547851562
2021-04-13,72.99344635009766
2021-04-14,72.69132232666016
2021-04-15,73.66178131103516
2021-04-16,73.8814926147461
2021-04-19,73.57937622070312
2021-04-20,74.87751007080078
2021-04-21,74.7117919921875
2021-04-22,74.61971282958984
2021-04-23,73.45967864990234
2021-04-26,72.99012756347656
2021-04-27,72.32725524902344
2021-04-28,72.52058410644531
2021-04-29,73.4873046875
2021-04-30,74.29747772216797
2021-05-03,74.63813018798828
2021-05-04,74.65653228759766
2021-05-05,74.86830139160156
2021-05-06,75.77975463867188
2021-05-07,75.66006469726562
2021-05-10,76.72802734375
2021-05-11,75.89944458007812
2021-05-12,75.5403823852539
2021-05-13,76.65438842773438
2021-05-14,76.93058013916016
2021-05-17,76.92137908935547
2021-05-18,76.51628112792969
2021-05-19,76.60833740234375
2021-05-20,77.41853332519531
2021-05-21,77.54743194580078
2021-05-24,77.70394134521484
2021-05-25,77.87886810302734
2021-05-26,77.7315673828125
2021-05-27,77.05026245117188
2021-05-28,77.13313293457031
2021-06-01,75.93627166748047
2021-06-02,76.30452728271484
2021-06-03,77.28963470458984
