,VLO
2014-06-23,38.134124755859375
2014-06-24,37.25579833984375
2014-06-25,34.168338775634766
2014-06-26,34.78049850463867
2014-06-27,34.381263732910156
2014-06-30,33.33658218383789
2014-07-01,33.482967376708984
2014-07-02,33.82231521606445
2014-07-03,33.935447692871094
2014-07-07,33.44969940185547
2014-07-08,32.71775436401367
2014-07-09,32.79094314575195
2014-07-10,32.74437713623047
2014-07-11,33.34322738647461
2014-07-14,33.22346496582031
2014-07-15,33.45635986328125
2014-07-16,33.30997085571289
2014-07-17,32.4981803894043
2014-07-18,32.47821807861328
2014-07-21,31.819469451904297
2014-07-22,31.846080780029297
2014-07-23,32.1721305847168
2014-07-24,32.39170455932617
2014-07-25,32.737709045410156
2014-07-28,32.63125991821289
2014-07-29,33.17023849487305
2014-07-30,33.30997085571289
2014-07-31,33.802364349365234
2014-08-01,33.56282043457031
2014-08-04,33.54951477050781
2014-08-05,33.090389251708984
2014-08-06,34.10844421386719
2014-08-07,33.835636138916016
2014-08-08,34.17498016357422
2014-08-11,33.96206283569336
2014-08-12,33.94874954223633
2014-08-13,34.15502166748047
2014-08-14,35.11985397338867
2014-08-15,34.92689514160156
2014-08-18,35.666038513183594
2014-08-19,36.22122573852539
2014-08-20,36.080745697021484
2014-08-21,35.793113708496094
2014-08-22,35.99380111694336
2014-08-25,36.241275787353516
2014-08-26,35.967037200927734
2014-08-27,36.288116455078125
2014-08-28,36.227901458740234
2014-08-29,36.21453857421875
2014-09-02,35.7329216003418
2014-09-03,35.54562759399414
2014-09-04,35.18441390991211
2014-09-05,35.45866394042969
2014-09-08,35.799808502197266
2014-09-09,35.24462127685547
2014-09-10,34.08740234375
2014-09-11,33.35830307006836
2014-09-12,32.38840103149414
2014-09-15,32.762996673583984
2014-09-16,32.57568359375
2014-09-17,32.247928619384766
2014-09-18,31.8532772064209
2014-09-19,32.354957580566406
2014-09-22,31.612472534179688
2014-09-23,31.53219985961914
2014-09-24,31.338218688964844
2014-09-25,30.990375518798828
2014-09-26,31.451929092407227
2014-09-29,31.284698486328125
2014-09-30,30.950254440307617
2014-10-01,30.502079010009766
2014-10-02,30.214452743530273
2014-10-03,29.926816940307617
2014-10-06,29.913442611694336
2014-10-07,30.18769645690918
2014-10-08,31.331523895263672
2014-10-09,30.388364791870117
2014-10-10,30.201074600219727
2014-10-13,29.799732208251953
2014-10-14,30.047231674194336
2014-10-15,29.271297454833984
2014-10-16,29.933509826660156
2014-10-17,30.201074600219727
2014-10-20,30.97699737548828
2014-10-21,32.3081169128418
2014-10-22,32.10745620727539
2014-10-23,32.1141357421875
2014-10-24,32.52217102050781
2014-10-27,32.34825897216797
2014-10-28,33.104122161865234
2014-10-29,32.46196746826172
2014-10-30,32.676025390625
2014-10-31,33.50546646118164
2014-11-03,33.67269515991211
2014-11-04,33.866676330566406
2014-11-05,33.2044677734375
2014-11-06,33.605796813964844
2014-11-07,33.926876068115234
2014-11-10,33.83992004394531
2014-11-11,34.22119903564453
2014-11-12,34.33491516113281
2014-11-13,33.23121643066406
2014-11-14,33.11749267578125
2014-11-17,33.443729400634766
2014-11-18,33.672428131103516
2014-11-19,33.71278762817383
2014-11-20,33.80695343017578
2014-11-21,33.82714080810547
2014-11-24,34.176918029785156
2014-11-25,34.291259765625
2014-11-26,34.264366149902344
2014-11-28,32.697120666503906
2014-12-01,32.89216995239258
2014-12-02,34.2239990234375
2014-12-03,34.789005279541016
2014-12-04,34.70158004760742
2014-12-05,33.48408889770508
2014-12-08,32.36077880859375
2014-12-09,32.68363952636719
2014-12-10,31.378719329833984
2014-12-11,31.48635482788086
2014-12-12,31.12311553955078
2014-12-15,31.015491485595703
2014-12-16,31.63432502746582
2014-12-17,32.14553451538086
2014-12-18,31.66122817993164
2014-12-19,32.87871170043945
2014-12-22,32.85181427001953
2014-12-23,33.20158386230469
2014-12-24,33.490806579589844
2014-12-26,33.82714080810547
2014-12-29,33.638797760009766
2014-12-30,33.4370002746582
2014-12-31,33.29575729370117
2015-01-02,33.86076736450195
2015-01-05,32.46839904785156
2015-01-06,32.07155227661133
2015-01-07,31.82266616821289
2015-01-08,33.64552307128906
2015-01-09,32.72401428222656
2015-01-12,31.86302375793457
2015-01-13,30.907886505126953
2015-01-14,30.17470359802246
2015-01-15,29.643306732177734
