,VZ
2017-09-15,32.87481689453125
2017-09-18,33.032798767089844
2017-09-19,33.891414642333984
2017-09-20,33.98759078979492
2017-09-21,33.61666488647461
2017-09-22,34.276092529296875
2017-09-25,34.276092529296875
2017-09-26,34.00819396972656
2017-09-27,34.00819396972656
2017-09-28,33.93948745727539
2017-09-29,33.99445343017578
2017-10-02,33.9051628112793
2017-10-03,34.24173355102539
2017-10-04,34.276092529296875
2017-10-05,34.1867790222168
2017-10-06,33.92958450317383
2017-10-09,34.09641647338867
2017-10-10,34.15898513793945
2017-10-11,33.96434020996094
2017-10-12,33.609825134277344
2017-10-13,33.26919937133789
2017-10-16,33.42909622192383
2017-10-17,33.64457702636719
2017-10-18,33.818363189697266
2017-10-19,34.20763397216797
2017-10-20,34.430076599121094
2017-10-23,34.05470657348633
2017-10-24,34.01994705200195
2017-10-25,33.81141662597656
2017-10-26,33.985191345214844
2017-10-27,33.97128677368164
2017-10-30,33.248348236083984
2017-10-31,33.27615737915039
2017-11-01,33.248348236083984
2017-11-02,32.991153717041016
2017-11-03,32.963340759277344
2017-11-06,31.6495304107666
2017-11-07,31.677337646484375
2017-11-08,31.60087013244629
2017-11-09,31.329776763916016
2017-11-10,31.19770050048828
2017-11-13,31.10733985900879
2017-11-14,30.738910675048828
2017-11-15,30.662446975708008
2017-11-16,31.12123680114746
2017-11-17,31.573068618774414
2017-11-20,32.11528015136719
2017-11-21,32.10137176513672
2017-11-22,32.740909576416016
2017-11-24,32.67833709716797
2017-11-27,33.13017272949219
2017-11-28,33.93653869628906
2017-11-29,34.687286376953125
2017-11-30,35.37546157836914
2017-12-01,35.62571334838867
2017-12-04,35.95241928100586
2017-12-05,35.39631652832031
2017-12-06,35.2294807434082
2017-12-07,35.04874801635742
2017-12-08,35.51449966430664
2017-12-11,36.03584289550781
2017-12-12,36.974281311035156
2017-12-13,36.76573944091797
2017-12-14,36.3834114074707
2017-12-15,36.6128044128418
2017-12-18,37.015987396240234
2017-12-19,36.72403335571289
2017-12-20,36.68232345581055
2017-12-21,36.849143981933594
2017-12-22,36.974281311035156
2017-12-26,36.99514389038086
2017-12-27,37.03684616088867
2017-12-28,37.141109466552734
2017-12-29,36.793548583984375
2018-01-02,37.210609436035156
2018-01-03,36.445980072021484
2018-01-04,36.56414031982422
2018-01-05,36.480735778808594
2018-01-08,36.41817092895508
2018-01-09,36.28459548950195
2018-01-10,36.34082794189453
2018-01-11,36.6361198425293
2018-01-12,36.460350036621094
2018-01-16,36.31974411010742
2018-01-17,36.36191940307617
2018-01-18,36.24241256713867
2018-01-19,36.495506286621094
2018-01-22,37.585243225097656
2018-01-23,37.42353820800781
2018-01-24,38.11955642700195
2018-01-25,38.16876983642578
2018-01-26,38.471092224121094
2018-01-29,38.056278228759766
2018-01-30,37.894588470458984
2018-01-31,38.01410675048828
2018-02-01,38.17579650878906
2018-02-02,37.247772216796875
2018-02-05,35.50419616699219
2018-02-06,35.7362174987793
2018-02-07,35.86275863647461
2018-02-08,34.47773742675781
2018-02-09,35.06831359863281
2018-02-12,35.230010986328125
2018-02-13,35.20892333984375
2018-02-14,34.80818557739258
2018-02-15,34.969879150390625
2018-02-16,35.25812911987305
2018-02-20,34.39337158203125
2018-02-21,33.71844482421875
2018-02-22,33.6551628112793
2018-02-23,33.95045471191406
2018-02-26,34.51288986206055
2018-02-27,33.774681091308594
2018-02-28,33.56377410888672
2018-03-01,33.71844482421875
2018-03-02,33.92936706542969
2018-03-05,34.245731353759766
2018-03-06,34.37228012084961
2018-03-07,34.337135314941406
2018-03-08,34.45664978027344
2018-03-09,34.45664978027344
2018-03-12,34.30900573730469
2018-03-13,34.203548431396484
2018-03-14,34.062950134277344
2018-03-15,33.95045471191406
2018-03-16,34.14027786254883
2018-03-19,33.96451950073242
2018-03-20,33.52861022949219
2018-03-21,33.24037170410156
2018-03-22,32.95914840698242
2018-03-23,32.54433822631836
2018-03-26,33.092735290527344
2018-03-27,33.261470794677734
2018-03-28,33.74656295776367
2018-03-29,33.620018005371094
2018-04-02,33.156002044677734
2018-04-03,33.395042419433594
2018-04-04,33.69735336303711
2018-04-05,33.915306091308594
2018-04-06,33.380985260009766
2018-04-09,33.40234375
2018-04-10,34.363399505615234
2018-04-11,33.8721923828125
2018-04-12,33.98609924316406
2018-04-13,33.92913818359375
2018-04-16,34.448829650878906
2018-04-17,34.776302337646484
2018-04-18,34.61256408691406
2018-04-19,34.4773063659668
2018-04-20,34.099998474121094
2018-04-23,34.64104461669922
2018-04-24,35.36005783081055
2018-04-25,35.666175842285156
2018-04-26,35.424129486083984
2018-04-27,36.71266174316406
2018-04-30,35.13225173950195
2018-05-01,34.75493621826172
2018-05-02,33.99321746826172
2018-05-03,34.057281494140625
2018-05-04,34.30644989013672
2018-05-07,33.978973388671875
2018-05-08,33.47352600097656
2018-05-09,33.017906188964844
2018-05-10,33.60166549682617
2018-05-11,34.61256408691406
2018-05-14,34.520015716552734
2018-05-15,34.021690368652344
2018-05-16,34.07151794433594
2018-05-17,34.06440353393555
2018-05-18,33.98609924316406
2018-05-21,34.4773063659668
2018-05-22,34.74782943725586
2018-05-23,34.59120559692383
2018-05-24,34.62679672241211
2018-05-25,34.54137420654297
2018-05-29,34.313568115234375
2018-05-30,34.59833526611328
2018-05-31,33.93625259399414
2018-06-01,34.03593063354492
2018-06-04,34.04304885864258
2018-06-05,34.14983367919922
2018-06-06,34.463069915771484
2018-06-07,34.890201568603516
2018-06-08,35.01123046875
2018-06-11,35.096656799316406
2018-06-12,34.74782943725586
2018-06-13,33.744049072265625
2018-06-14,34.04304885864258
2018-06-15,34.213905334472656
2018-06-18,33.78675842285156
2018-06-19,34.52713394165039
2018-06-20,34.235260009765625
2018-06-21,34.619693756103516
2018-06-22,35.424129486083984
2018-06-25,35.31021499633789
2018-06-26,35.096656799316406
2018-06-27,35.10377883911133
2018-06-28,36.207218170166016
2018-06-29,35.815677642822266
2018-07-02,35.89398193359375
2018-07-03,36.09331512451172
2018-07-05,36.50621795654297
2018-07-06,36.648597717285156
2018-07-09,36.54057312011719
2018-07-10,36.9726676940918
2018-07-11,36.9726676940918
2018-07-12,36.90066146850586
2018-07-13,37.0230827331543
2018-07-16,37.152706146240234
2018-07-17,37.0374870300293
2018-07-18,36.82863235473633
2018-07-19,36.547786712646484
2018-07-20,36.45415496826172
2018-07-23,36.547786712646484
2018-07-24,37.0950927734375
2018-07-25,36.662994384765625
2018-07-26,36.857444763183594
2018-07-27,37.45517349243164
2018-07-30,37.80084991455078
2018-07-31,37.18871307373047
2018-08-01,37.25353240966797
2018-08-02,37.433563232421875
2018-08-03,37.64241409301758
2018-08-06,37.793643951416016
2018-08-07,37.77924728393555
2018-08-08,37.95207595825195
2018-08-09,38.175323486328125
2018-08-10,37.786434173583984
2018-08-13,37.60640335083008
2018-08-14,38.07450866699219
2018-08-15,38.340965270996094
2018-08-16,39.08272171020508
2018-08-17,39.45719528198242
2018-08-20,39.35637664794922
2018-08-21,39.543609619140625
2018-08-22,38.989097595214844
2018-08-23,39.08991622924805
2018-08-24,39.44999313354492
2018-08-27,39.50041198730469
2018-08-28,39.35637664794922
2018-08-29,39.29876708984375
2018-08-30,39.42839431762695
2018-08-31,39.15473175048828
2018-09-04,38.30494689941406
2018-09-05,38.75864028930664
2018-09-06,39.09711456298828
2018-09-07,38.88827133178711
2018-09-10,38.97469711303711
2018-09-11,39.40678024291992
2018-09-12,39.586830139160156
2018-09-13,39.565223693847656
2018-09-14,39.28436279296875
2018-09-17,39.39237976074219
2018-09-18,39.16913604736328
2018-09-19,38.5281982421875
2018-09-20,38.85226821899414
2018-09-21,39.190738677978516
2018-09-24,38.5570068359375
2018-09-25,38.20412826538086
2018-09-26,38.26893997192383
2018-09-27,38.593017578125
2018-09-28,38.44898223876953
2018-10-01,38.773048400878906
2018-10-02,39.190738677978516
2018-10-03,39.09711456298828
2018-10-04,39.62282943725586
2018-10-05,39.565223693847656
2018-10-08,39.62282943725586
2018-10-09,40.0400505065918
2018-10-10,39.559486389160156
2018-10-11,38.83134841918945
2018-10-12,39.122596740722656
2018-10-15,39.0279426574707
2018-10-16,39.10074996948242
2018-10-17,39.290069580078125
2018-10-18,39.792484283447266
2018-10-19,39.97451400756836
2018-10-22,40.03276824951172
2018-10-23,41.65650177001953
2018-10-24,41.80940628051758
2018-10-25,41.088558197021484
2018-10-26,40.418678283691406
2018-10-29,41.12496566772461
2018-10-30,42.36279296875
2018-10-31,41.56913375854492
2018-11-01,40.81187057495117
2018-11-02,41.234188079833984
2018-11-05,41.65650177001953
2018-11-06,41.65650177001953
2018-11-07,41.97687530517578
2018-11-08,42.42832946777344
2018-11-09,42.566680908203125
2018-11-12,42.7559814453125
2018-11-13,42.71229553222656
2018-11-14,42.91616439819336
2018-11-15,43.01811599731445
2018-11-16,43.840904235839844
2018-11-19,44.139442443847656
2018-11-20,43.294803619384766
2018-11-21,43.07636260986328
2018-11-23,42.69772720336914
2018-11-26,43.08364486694336
2018-11-27,44.161293029785156
2018-11-28,43.7316780090332
2018-11-29,43.28752136230469
2018-11-30,43.90644454956055
2018-12-03,42.34823989868164
2018-12-04,42.29726028442383
2018-12-06,42.28997802734375
2018-12-07,41.99873352050781
2018-12-10,42.42832946777344
2018-12-11,42.850643157958984
2018-12-12,41.685630798339844
2018-12-13,41.56913375854492
2018-12-14,41.56184768676758
2018-12-17,40.739070892333984
2018-12-18,40.52062225341797
2018-12-19,40.67353057861328
2018-12-20,40.098304748535156
2018-12-21,39.98908615112305
2018-12-24,38.62747573852539
2018-12-26,39.63957595825195
2018-12-27,40.156551361083984
2018-12-28,40.243927001953125
2018-12-31,40.93566131591797
2019-01-02,40.790035247802734
2019-01-03,40.93566131591797
2019-01-04,41.03759765625
2019-01-07,41.29972457885742
2019-01-08,42.5084228515625
2019-01-09,41.973541259765625
2019-01-10,42.37820053100586
2019-01-11,42.68721389770508
2019-01-14,42.69456481933594
2019-01-15,42.746055603027344
2019-01-16,41.99561309814453
2019-01-17,41.81167984008789
2019-01-18,42.00297546386719
2019-01-22,41.92940139770508
2019-01-23,42.495914459228516
2019-01-24,41.98825454711914
2019-01-25,41.49531936645508
2019-01-28,40.51679611206055
2019-01-29,39.19984436035156
2019-01-30,39.72956466674805
2019-01-31,40.50944137573242
2019-02-01,40.134212493896484
2019-02-04,39.75898742675781
2019-02-05,39.83256530761719
2019-02-06,39.57505416870117
2019-02-07,39.41319274902344
2019-02-08,39.69277572631836
2019-02-11,39.76633834838867
2019-02-12,40.038578033447266
2019-02-13,40.08271026611328
2019-02-14,39.751625061035156
2019-02-15,40.583003997802734
2019-02-19,40.78901672363281
2019-02-20,41.02444839477539
2019-02-21,41.3113899230957
2019-02-22,41.87789535522461
2019-02-25,41.77489471435547
2019-02-26,41.671897888183594
2019-02-27,41.730751037597656
2019-02-28,41.87789535522461
2019-03-01,41.907325744628906
2019-03-04,41.37761306762695
2019-03-05,41.2598876953125
2019-03-06,40.9655876159668
2019-03-07,41.42173385620117
2019-03-08,41.590965270996094
2019-03-11,42.363487243652344
2019-03-12,42.25312423706055
2019-03-13,42.42234802246094
2019-03-14,42.63570022583008
2019-03-15,42.95943069458008
2019-03-18,42.72398376464844
2019-03-19,42.304630279541016
2019-03-20,42.42969512939453
2019-03-21,42.8858528137207
2019-03-22,43.96738052368164
2019-03-25,44.20281219482422
2019-03-26,44.60747146606445
2019-03-27,44.79140090942383
2019-03-28,43.46709060668945
2019-03-29,43.50386428833008
2019-04-01,43.47444152832031
2019-04-02,43.06242370605469
2019-04-03,43.31257629394531
2019-04-04,43.4008674621582
2019-04-05,43.47444152832031
2019-04-08,43.50386428833008
2019-04-09,43.409481048583984
2019-04-10,43.5655632019043
2019-04-11,43.52840042114258
2019-04-12,43.66220474243164
2019-04-15,43.639896392822266
2019-04-16,43.699363708496094
2019-04-17,42.948612213134766
2019-04-18,43.141876220703125
2019-04-22,43.387168884277344
2019-04-23,42.480323791503906
2019-04-24,42.42830276489258
2019-04-25,41.51403045654297
2019-04-26,42.0566520690918
2019-04-29,42.24989318847656
2019-04-30,42.51005172729492
2019-05-01,42.01204299926758
2019-05-02,42.36140060424805
2019-05-03,42.54722595214844
2019-05-06,42.30192947387695
2019-05-07,42.09381103515625
2019-05-08,41.90797424316406
2019-05-09,41.9823112487793
2019-05-10,42.30192947387695
2019-05-13,42.18300247192383
2019-05-14,42.034339904785156
2019-05-15,42.22760772705078
2019-05-16,42.65129470825195
2019-05-17,43.17904281616211
2019-05-20,43.862892150878906
2019-05-21,44.22711944580078
2019-05-22,44.04129409790039
2019-05-23,43.758827209472656
2019-05-24,44.093318939208984
2019-05-28,43.654762268066406
2019-05-29,43.245933532714844
2019-05-30,42.24246597290039
2019-05-31,40.399051666259766
2019-06-03,41.90797424316406
2019-06-04,41.78905487060547
2019-06-05,42.3911247253418
2019-06-06,42.77022171020508
2019-06-07,42.54722595214844
2019-06-10,41.73701477050781
2019-06-11,42.24246597290039
2019-06-12,42.63642501831055
2019-06-13,42.82968521118164
2019-06-14,43.32026290893555
2019-06-17,42.83711624145508
2019-06-18,42.6141357421875
2019-06-19,42.83711624145508
2019-06-20,42.62155532836914
2019-06-21,42.941192626953125
2019-06-24,43.312835693359375
2019-06-25,43.11214828491211
2019-06-26,42.36140060424805
2019-06-27,42.55466079711914
2019-06-28,42.4654655456543
2019-07-01,42.11611557006836
2019-07-02,43.20878219604492
2019-07-03,43.20878219604492
2019-07-05,43.34257125854492
2019-07-08,43.0303840637207
2019-07-09,42.37163162231445
2019-07-10,42.81480407714844
2019-07-11,42.75471115112305
2019-07-12,42.95751953125
2019-07-15,43.250457763671875
2019-07-16,43.122772216796875
2019-07-17,42.98005676269531
2019-07-18,42.972537994384766
2019-07-19,42.506839752197266
2019-07-22,41.68809509277344
2019-07-23,41.67307662963867
2019-07-24,42.041133880615234
2019-07-25,42.33407974243164
2019-07-26,42.874900817871094
2019-07-29,43.09271240234375
2019-07-30,42.536888122558594
2019-07-31,41.515342712402344
2019-08-01,41.50782775878906
2019-08-02,41.755706787109375
2019-08-05,41.477779388427734
2019-08-06,41.3500862121582
2019-08-07,41.3801383972168
2019-08-08,41.928466796875
2019-08-09,41.898414611816406
2019-08-12,41.830814361572266
2019-08-13,42.341583251953125
2019-08-14,41.85334777832031
2019-08-15,42.28900909423828
2019-08-16,42.551910400390625
2019-08-19,42.81480407714844
2019-08-20,42.26647186279297
2019-08-21,42.506839752197266
2019-08-22,42.64956283569336
2019-08-23,42.003578186035156
2019-08-26,42.59697723388672
2019-08-27,42.950016021728516
2019-08-28,43.528385162353516
2019-08-29,43.5208740234375
2019-08-30,43.686119079589844
2019-09-03,43.59598159790039
2019-09-04,43.70113754272461
2019-09-05,44.00910949707031
2019-09-06,44.36214828491211
2019-09-09,44.06169128417969
2019-09-10,44.85038375854492
2019-09-11,45.165863037109375
2019-09-12,45.391212463378906
2019-09-13,45.038169860839844
2019-09-16,44.69264602661133
2019-09-17,44.97056198120117
2019-09-18,45.01563262939453
2019-09-19,45.053192138671875
2019-09-20,45.286048889160156
2019-09-23,45.2259521484375
2019-09-24,45.451297760009766
2019-09-25,45.271026611328125
2019-09-26,45.39870834350586
2019-09-27,45.293556213378906
2019-09-30,45.338619232177734
2019-10-01,44.95554733276367
2019-10-02,44.24947738647461
2019-10-03,44.32459259033203
2019-10-04,44.99310302734375
2019-10-07,45.2559928894043
2019-10-08,44.85790252685547
2019-10-09,44.94517517089844
2019-10-10,45.408145904541016
2019-10-11,45.484031677246094
2019-10-14,45.233577728271484
2019-10-15,45.95458221435547
2019-10-16,45.75726318359375
2019-10-17,45.848323822021484
2019-10-18,46.334068298339844
2019-10-21,46.10636520385742
2019-10-22,46.121559143066406
2019-10-23,46.20503234863281
2019-10-24,45.97735595703125
2019-10-25,45.817970275878906
2019-10-28,45.673763275146484
2019-10-29,45.681358337402344
2019-10-30,46.15949630737305
2019-10-31,45.89386749267578
2019-11-01,45.817970275878906
2019-11-04,45.4384880065918
2019-11-05,45.157684326171875
2019-11-06,45.63581848144531
2019-11-07,45.93940734863281
2019-11-08,45.04383850097656
2019-11-11,45.24116516113281
2019-11-12,45.02107238769531
2019-11-13,45.08937072753906
2019-11-14,45.0362548828125
2019-11-15,45.1652717590332
2019-11-18,45.11214828491211
2019-11-19,45.157684326171875
2019-11-20,45.14249801635742
2019-11-21,45.24116516113281
2019-11-22,45.34741973876953
2019-11-25,45.066612243652344
2019-11-26,45.453670501708984
2019-11-27,45.61305236816406
2019-11-29,45.71931076049805
2019-12-02,45.50680160522461
2019-12-03,45.643409729003906
2019-12-04,45.93940734863281
2019-12-05,46.15949630737305
2019-12-06,46.440311431884766
2019-12-09,46.3036994934082
2019-12-10,46.470664978027344
2019-12-11,46.356834411621094
2019-12-12,46.425132751464844
2019-12-13,46.15190887451172
2019-12-16,46.470664978027344
2019-12-17,46.66801071166992
2019-12-18,46.18986511230469
2019-12-19,46.144325256347656
2019-12-20,47.108184814453125
2019-12-23,46.59968948364258
2019-12-24,46.50862503051758
2019-12-26,46.516212463378906
2019-12-27,46.698360443115234
2019-12-30,46.45549392700195
2019-12-31,46.59968948364258
2020-01-02,46.334068298339844
2020-01-03,45.84074401855469
2020-01-06,45.74208068847656
2020-01-07,45.233577728271484
2020-01-08,45.31705856323242
2020-01-09,45.12917709350586
2020-01-10,45.236549377441406
2020-01-13,45.35924530029297
2020-01-14,45.2748908996582
2020-01-15,45.32090377807617
2020-01-16,45.757999420166016
2020-01-17,46.110755920410156
2020-01-21,46.25645446777344
2020-01-22,46.379154205322266
2020-01-23,46.402156829833984
2020-01-24,46.22578048706055
2020-01-27,45.94205093383789
2020-01-28,46.5478515625
2020-01-29,45.6506462097168
2020-01-30,45.5202751159668
2020-01-31,45.581626892089844
2020-02-03,44.515708923339844
2020-02-04,44.69974899291992
2020-02-05,45.343902587890625
2020-02-06,45.581626892089844
2020-02-07,45.96505355834961
2020-02-10,46.19511032104492
2020-02-11,45.006492614746094
2020-02-12,44.65373611450195
2020-02-13,44.9758186340332
2020-02-14,44.86845016479492
2020-02-18,44.4083366394043
2020-02-19,44.64607620239258
2020-02-20,44.5463752746582
2020-02-21,44.630733489990234
2020-02-24,44.469688415527344
2020-02-25,43.80253219604492
2020-02-26,43.81787109375
2020-02-27,42.22282028198242
2020-02-28,41.532657623291016
2020-03-02,43.955902099609375
2020-03-03,42.71360397338867
2020-03-04,44.56937789916992
2020-03-05,43.83320617675781
2020-03-06,43.61082077026367
2020-03-09,42.81330108642578
2020-03-10,43.34242248535156
2020-03-11,42.046451568603516
2020-03-12,39.26277542114258
2020-03-13,41.540321350097656
2020-03-16,39.10174560546875
2020-03-17,41.64768981933594
2020-03-18,41.65534973144531
2020-03-19,41.118553161621094
2020-03-20,39.72288131713867
2020-03-23,38.58028030395508
2020-03-24,38.33489227294922
2020-03-25,38.29654312133789
2020-03-26,41.057212829589844
2020-03-27,40.466732025146484
2020-03-30,42.00042724609375
2020-03-31,41.20290756225586
2020-04-01,40.581748962402344
2020-04-02,42.36851501464844
2020-04-03,41.94675827026367
2020-04-06,43.480464935302734
2020-04-07,43.69516372680664
2020-04-08,44.3239860534668
2020-04-09,44.52164077758789
2020-04-13,43.92481231689453
2020-04-14,45.064212799072266
2020-04-15,44.12633514404297
2020-04-16,44.692161560058594
2020-04-17,45.31224822998047
2020-04-20,45.056461334228516
2020-04-21,44.04108428955078
2020-04-22,44.947940826416016
2020-04-23,44.63791275024414
2020-04-24,44.90144348144531
2020-04-27,44.808433532714844
2020-04-28,44.82392883300781
2020-04-29,45.0487060546875
2020-04-30,44.529396057128906
2020-05-01,44.0488395690918
2020-05-04,43.59152603149414
2020-05-05,43.8007926940918
2020-05-06,43.12646484375
2020-05-07,43.07996368408203
2020-05-08,44.180599212646484
2020-05-11,43.71553039550781
2020-05-12,42.9869499206543
2020-05-13,42.51413345336914
2020-05-14,42.56064224243164
2020-05-15,42.40562057495117
2020-05-18,43.18846893310547
2020-05-19,42.149845123291016
2020-05-20,42.056827545166016
2020-05-21,41.832061767578125
2020-05-22,41.93281173706055
2020-05-26,42.087833404541016
2020-05-27,42.738922119140625
2020-05-28,43.18846893310547
2020-05-29,44.475135803222656
2020-06-01,43.23497772216797
2020-06-02,43.71553039550781
2020-06-03,44.0488395690918
2020-06-04,44.35112380981445
2020-06-05,44.754173278808594
2020-06-08,45.02545928955078
2020-06-09,44.84718704223633
2020-06-10,44.99445343017578
2020-06-11,43.75429916381836
2020-06-12,43.816307067871094
2020-06-15,43.521766662597656
2020-06-16,44.118587493896484
2020-06-17,43.909305572509766
2020-06-18,44.095340728759766
2020-06-19,43.529518127441406
2020-06-22,43.141963958740234
2020-06-23,42.58390426635742
2020-06-24,41.80105209350586
2020-06-25,42.07232666015625
2020-06-26,41.2042236328125
2020-06-29,42.39012145996094
2020-06-30,42.73116683959961
2020-07-01,42.374610900878906
2020-07-02,42.46763610839844
2020-07-06,42.81642532348633
2020-07-07,42.66140365600586
2020-07-08,42.92494583129883
2020-07-09,42.27830123901367
2020-07-10,42.70939636230469
2020-07-13,42.67805099487305
2020-07-14,43.454010009765625
2020-07-15,43.15616226196289
2020-07-16,43.72050094604492
2020-07-17,44.12807083129883
2020-07-20,43.79104232788086
2020-07-21,43.76752471923828
2020-07-22,43.69699478149414
2020-07-23,43.77536392211914
2020-07-24,44.559173583984375
2020-07-27,44.574851989746094
2020-07-28,45.0529670715332
2020-07-29,45.029457092285156
2020-07-30,44.9118766784668
2020-07-31,45.0529670715332
2020-08-03,44.8648567199707
2020-08-04,45.38999557495117
2020-08-05,45.10000228881836
2020-08-06,45.32729721069336
2020-08-07,45.87596130371094
2020-08-10,46.236507415771484
2020-08-11,45.86028289794922
2020-08-12,45.93082046508789
2020-08-13,45.86811447143555
2020-08-14,46.07974624633789
2020-08-17,46.0719108581543
2020-08-18,46.385433197021484
2020-08-19,46.283531188964844
2020-08-20,46.212989807128906
2020-08-21,46.236507415771484
2020-08-24,46.69111251831055
2020-08-25,46.573543548583984
2020-08-26,46.60489273071289
2020-08-27,46.581382751464844
2020-08-28,46.4481315612793
2020-08-31,46.45597457885742
2020-09-01,46.36975860595703
2020-09-02,47.443565368652344
2020-09-03,47.50626754760742
2020-09-04,47.40437316894531
2020-09-08,46.996795654296875
2020-09-09,47.05949401855469
2020-09-10,46.659759521484375
2020-09-11,46.863555908203125
2020-09-14,47.278961181640625
2020-09-15,47.49842834472656
2020-09-16,47.31816101074219
2020-09-17,47.4905891418457
2020-09-18,47.30247497558594
2020-09-21,46.72246170043945
2020-09-22,46.88706588745117
2020-09-23,46.173805236816406
2020-09-24,46.39326858520508
2020-09-25,46.55002975463867
2020-09-28,46.526512145996094
2020-09-29,46.43245315551758
2020-09-30,46.628414154052734
2020-10-01,46.5970573425293
2020-10-02,46.43245315551758
2020-10-05,46.76164627075195
2020-10-06,46.60489273071289
2020-10-07,46.72246170043945
2020-10-08,46.88722610473633
2020-10-09,46.99813461303711
2020-10-12,47.17240905761719
2020-10-13,47.02189636230469
2020-10-14,46.28519821166992
2020-10-15,46.071319580078125
2020-10-16,45.98417663574219
2020-10-19,45.39006805419922
2020-10-20,45.350467681884766
2020-10-21,44.95438766479492
2020-10-22,45.41383743286133
2020-10-23,45.91289138793945
2020-10-26,45.794063568115234
2020-10-27,45.45344161987305
2020-10-28,44.6058464050293
2020-10-29,44.962310791015625
2020-10-30,45.144508361816406
2020-11-02,45.706932067871094
2020-11-03,45.74653244018555
2020-11-04,45.326698303222656
2020-11-05,46.06339645385742
2020-11-06,46.364410400390625
2020-11-09,47.402130126953125
2020-11-10,48.40022659301758
2020-11-11,48.321022033691406
2020-11-12,48.154666900634766
2020-11-13,48.36854553222656
2020-11-16,48.23388671875
2020-11-17,48.122982025146484
2020-11-18,47.782352447509766
2020-11-19,47.695220947265625
2020-11-20,47.56055450439453
2020-11-23,47.711055755615234
2020-11-24,48.03583908081055
2020-11-25,47.85365295410156
2020-11-27,47.988319396972656
2020-11-30,47.85365295410156
2020-12-01,47.988319396972656
2020-12-02,48.6061897277832
2020-12-03,48.90720748901367
2020-12-04,48.75669479370117
2020-12-07,48.598270416259766
2020-12-08,48.677486419677734
2020-12-09,48.68539810180664
2020-12-10,47.932861328125
2020-12-11,47.80612564086914
2020-12-14,47.513031005859375
2020-12-15,47.96455001831055
2020-12-16,47.45757293701172
2020-12-17,47.53679275512695
2020-12-18,47.893253326416016
2020-12-21,47.124874114990234
2020-12-22,46.728797912597656
2020-12-23,46.70503616333008
2020-12-24,46.6099853515625
2020-12-28,46.72087860107422
2020-12-29,46.58621597290039
2020-12-30,46.05546951293945
2020-12-31,46.53868865966797
2021-01-04,46.61790084838867
2021-01-05,46.40402603149414
2021-01-06,46.9664421081543
2021-01-07,46.86076354980469
2021-01-08,46.27630615234375
2021-01-11,46.00408935546875
2021-01-12,45.843955993652344
2021-01-13,45.683837890625
2021-01-14,45.667823791503906
2021-01-15,45.94003677368164
2021-01-19,45.67582321166992
2021-01-20,45.843955993652344
2021-01-21,45.85197067260742
2021-01-22,46.012088775634766
2021-01-25,46.772682189941406
2021-01-26,45.291526794433594
2021-01-27,44.13862609863281
2021-01-28,44.33077621459961
2021-01-29,43.83438491821289
2021-02-01,43.45809555053711
2021-02-02,43.63423156738281
2021-02-03,43.86642074584961
2021-02-04,44.14663314819336
2021-02-05,44.29074478149414
2021-02-08,44.074581146240234
2021-02-09,44.0345344543457
2021-02-10,44.00251770019531
2021-02-11,43.714290618896484
2021-02-12,43.39403533935547
2021-02-16,43.354007720947266
2021-02-17,45.62779998779297
2021-02-18,45.61977767944336
2021-02-19,45.195457458496094
2021-02-22,45.195457458496094
2021-02-23,45.65981674194336
2021-02-24,45.73187255859375
2021-02-25,45.23549270629883
2021-02-26,44.27473068237305
2021-03-01,44.32276916503906
2021-03-02,44.01853942871094
2021-03-03,44.338783264160156
2021-03-04,43.87441635131836
2021-03-05,44.83517074584961
2021-03-08,45.46766662597656
2021-03-09,44.99530029296875
2021-03-10,45.69985580444336
2021-03-11,44.4428596496582
2021-03-12,44.5389404296875
2021-03-15,44.54694747924805
2021-03-16,44.54694747924805
2021-03-17,44.63501739501953
2021-03-18,45.083370208740234
2021-03-19,45.027320861816406
2021-03-22,45.30754089355469
2021-03-23,45.56373596191406
2021-03-24,45.64381408691406
2021-03-25,45.94003677368164
2021-03-26,46.58053970336914
2021-03-29,47.100955963134766
2021-03-30,46.90879821777344
2021-03-31,46.55652618408203
2021-04-01,46.676612854003906
2021-04-05,47.13297653198242
2021-04-06,47.32512283325195
2021-04-07,47.237064361572266
2021-04-08,46.61231994628906
2021-04-09,46.5233154296875
2021-04-12,46.56376266479492
2021-04-13,46.628509521484375
2021-04-14,46.6932487487793
2021-04-15,46.6932487487793
2021-04-16,47.16261291503906
2021-04-19,47.25162887573242
2021-04-20,47.25162887573242
2021-04-21,47.04931640625
2021-04-22,46.35335922241211
2021-04-23,46.36954879760742
2021-04-26,46.07822036743164
2021-04-27,45.57649612426758
2021-04-28,45.665504455566406
2021-04-29,46.38572692871094
2021-04-30,46.766082763671875
2021-05-03,46.87127685546875
2021-05-04,47.42156219482422
2021-05-05,47.49439239501953
2021-05-06,47.97993850708008
2021-05-07,47.518672943115234
2021-05-10,48.16606903076172
2021-05-11,47.37300491333008
2021-05-12,47.267818450927734
2021-05-13,47.59151077270508
2021-05-14,47.49439239501953
2021-05-17,46.88745880126953
2021-05-18,46.27244186401367
2021-05-19,46.062034606933594
2021-05-20,45.956844329833984
2021-05-21,46.05394744873047
2021-05-24,46.110595703125
2021-05-25,45.705970764160156
2021-05-26,45.60886764526367
2021-05-27,45.552207946777344
2021-05-28,45.71406173706055
2021-06-01,45.62504959106445
2021-06-02,45.843544006347656
