,GLW
2017-09-14,23.964096069335938
2017-09-15,24.04602813720703
2017-09-18,24.201696395874023
2017-09-19,24.50482749938965
2017-09-20,24.60314178466797
2017-09-21,24.66049575805664
2017-09-22,24.619524002075195
2017-09-25,24.586761474609375
2017-09-26,24.42289924621582
2017-09-27,24.611331939697266
2017-09-28,24.537601470947266
2017-09-29,24.513019561767578
2017-10-02,24.70964813232422
2017-10-03,24.832542419433594
2017-10-04,24.963626861572266
2017-10-05,24.947246551513672
2017-10-06,24.652299880981445
2017-10-09,24.6768798828125
2017-10-10,24.60314178466797
2017-10-11,24.488445281982422
2017-10-12,24.529407501220703
2017-10-13,24.365549087524414
2017-10-16,24.488445281982422
2017-10-17,24.30820083618164
2017-10-18,24.513019561767578
2017-10-19,24.627723693847656
2017-10-20,24.627723693847656
2017-10-23,24.586761474609375
2017-10-24,26.167980194091797
2017-10-25,25.840267181396484
2017-10-26,25.971345901489258
2017-10-27,25.815689086914062
2017-10-30,25.610862731933594
2017-10-31,25.651824951171875
2017-11-01,25.913997650146484
2017-11-02,25.873035430908203
2017-11-03,25.946775436401367
2017-11-06,26.086048126220703
2017-11-07,26.421953201293945
2017-11-08,26.397377014160156
2017-11-09,26.04508399963379
2017-11-10,25.995925903320312
2017-11-13,25.938575744628906
2017-11-14,25.971345901489258
2017-11-15,25.786108016967773
2017-11-16,26.057798385620117
2017-11-17,26.04132843017578
2017-11-20,26.123661041259766
2017-11-21,26.288320541381836
2017-11-22,26.181293487548828
2017-11-24,26.222457885742188
2017-11-27,26.387126922607422
2017-11-28,26.708215713500977
2017-11-29,26.741146087646484
2017-11-30,26.667041778564453
2017-12-01,26.222457885742188
2017-12-04,26.51885414123535
2017-12-05,26.54355239868164
2017-12-06,26.07426643371582
2017-12-07,26.123661041259766
2017-12-08,26.634117126464844
2017-12-11,26.81524658203125
2017-12-12,26.872875213623047
2017-12-13,26.584720611572266
2017-12-14,26.189529418945312
2017-12-15,26.387126922607422
2017-12-18,26.609416961669922
2017-12-19,26.560016632080078
2017-12-20,26.69174575805664
2017-12-21,26.59294891357422
2017-12-22,26.658817291259766
2017-12-26,26.658817291259766
2017-12-27,26.634117126464844
2017-12-28,26.59294891357422
2017-12-29,26.337726593017578
2018-01-02,26.856409072875977
2018-01-03,27.515056610107422
2018-01-04,27.79498863220215
2018-01-05,27.696184158325195
2018-01-08,27.803218841552734
2018-01-09,27.704421997070312
2018-01-10,27.440961837768555
2018-01-11,27.79498863220215
2018-01-12,28.535964965820312
2018-01-16,28.330137252807617
2018-01-17,28.675928115844727
2018-01-18,28.692386627197266
2018-01-19,28.535964965820312
2018-01-22,28.577129364013672
2018-01-23,28.453638076782227
2018-01-24,28.09137725830078
2018-01-25,27.836149215698242
2018-01-26,28.305431365966797
2018-01-29,28.19841194152832
2018-01-30,26.617652893066406
2018-01-31,25.703773498535156
2018-02-01,26.090734481811523
2018-02-02,25.753170013427734
2018-02-05,24.518207550048828
2018-02-06,24.5346736907959
2018-02-07,24.551137924194336
2018-02-08,23.423198699951172
2018-02-09,23.686664581298828
2018-02-12,24.246517181396484
2018-02-13,24.073619842529297
2018-02-14,24.304141998291016
2018-02-15,24.320613861083984
2018-02-16,24.262977600097656
2018-02-20,24.411174774169922
2018-02-21,24.090087890625
2018-02-22,24.048919677734375
2018-02-23,24.12301254272461
2018-02-26,24.559370040893555
2018-02-27,24.294313430786133
2018-02-28,24.08723258972168
2018-03-01,23.52398681640625
2018-03-02,23.85530662536621
2018-03-05,23.921571731567383
2018-03-06,24.186630249023438
2018-03-07,24.30259895324707
2018-03-08,24.294313430786133
2018-03-09,24.791301727294922
2018-03-12,24.71674919128418
2018-03-13,24.71674919128418
2018-03-14,24.46826171875
2018-03-15,24.45997428894043
2018-03-16,24.43512535095215
2018-03-19,23.929855346679688
2018-03-20,24.236330032348633
2018-03-21,24.32744789123535
2018-03-22,23.656513214111328
2018-03-23,23.010433197021484
2018-03-26,23.449432373046875
2018-03-27,22.9773006439209
2018-03-28,22.65426254272461
2018-03-29,23.09326171875
2018-04-02,22.389205932617188
2018-04-03,22.662548065185547
2018-04-04,22.687395095825195
2018-04-05,22.745370864868164
2018-04-06,21.99161720275879
2018-04-09,22.12413787841797
2018-04-10,22.64597511291504
2018-04-11,22.703960418701172
2018-04-12,22.83648681640625
2018-04-13,22.712242126464844
2018-04-16,22.770225524902344
2018-04-17,22.985586166381836
2018-04-18,23.08498191833496
2018-04-19,22.877904891967773
2018-04-20,22.819921493530273
2018-04-23,22.778507232666016
2018-04-24,22.140703201293945
2018-04-25,22.414047241210938
2018-04-26,22.281518936157227
2018-04-27,22.554861068725586
2018-04-30,22.380922317504883
2018-05-01,22.215255737304688
2018-05-02,22.115861892700195
2018-05-03,22.0081787109375
2018-05-04,22.430618286132812
2018-05-07,22.331218719482422
2018-05-08,22.198686599731445
2018-05-09,22.430618286132812
2018-05-10,22.662548065185547
2018-05-11,23.192655563354492
2018-05-14,23.250638961791992
2018-05-15,22.960737228393555
2018-05-16,23.292057037353516
2018-05-17,23.051851272583008
2018-05-18,22.935884475708008
2018-05-21,22.993867874145508
2018-05-22,22.894466400146484
2018-05-23,23.00215721130371
2018-05-24,22.637691497802734
2018-05-25,22.414047241210938
2018-05-29,22.14899444580078
2018-05-30,21.9738712310791
2018-05-31,22.657686233520508
2018-06-01,23.308147430419922
2018-06-04,23.449913024902344
2018-06-05,23.82518196105957
2018-06-06,24.10871124267578
2018-06-07,24.025320053100586
2018-06-08,23.975284576416016
2018-06-11,24.05033302307129
2018-06-12,23.850196838378906
2018-06-13,23.850196838378906
2018-06-14,24.092031478881836
2018-06-15,24.25881576538086
2018-06-18,24.07535743713379
2018-06-19,23.666730880737305
2018-06-20,23.675065994262695
2018-06-21,23.591676712036133
2018-06-22,23.758466720581055
2018-06-25,23.124683380126953
2018-06-26,23.099660873413086
2018-06-27,22.932880401611328
2018-06-28,22.50757598876953
2018-06-29,22.94121742248535
2018-07-02,23.107999801635742
2018-07-03,22.80779266357422
2018-07-05,23.31648826599121
2018-07-06,23.458250045776367
2018-07-09,24.18376350402832
2018-07-10,24.142072677612305
2018-07-11,23.56665802001953
2018-07-12,23.908567428588867
2018-07-13,24.01697540283203
2018-07-16,23.850196838378906
2018-07-17,24.342214584350586
2018-07-18,24.55902862548828
2018-07-19,24.467300415039062
2018-07-20,24.283838272094727
2018-07-23,24.483976364135742
2018-07-24,24.875917434692383
2018-07-25,27.694583892822266
2018-07-26,28.044828414916992
2018-07-27,27.969776153564453
2018-07-30,27.46941566467285
2018-07-31,27.669567108154297
2018-08-01,27.436065673828125
2018-08-02,27.344331741333008
2018-08-03,27.386032104492188
2018-08-06,27.46941566467285
2018-08-07,27.569490432739258
2018-08-08,27.761295318603516
2018-08-09,27.59450912475586
2018-08-10,27.302637100219727
2018-08-13,27.11083221435547
2018-08-14,27.277620315551758
2018-08-15,26.994083404541016
2018-08-16,27.28595542907715
2018-08-17,27.536136627197266
2018-08-20,27.511117935180664
2018-08-21,27.419382095336914
2018-08-22,27.427722930908203
2018-08-23,27.369342803955078
2018-08-24,27.519454956054688
2018-08-27,28.03648567199707
2018-08-28,28.07818031311035
2018-08-29,28.194936752319336
2018-08-30,28.060789108276367
2018-08-31,28.094331741333008
2018-09-04,28.01887321472168
2018-09-05,27.93503189086914
2018-09-06,28.111093521118164
2018-09-07,28.15300750732422
2018-09-10,28.4799861907959
2018-09-11,28.127857208251953
2018-09-12,28.513519287109375
2018-09-13,29.393829345703125
2018-09-14,29.56989097595215
2018-09-17,29.494436264038086
2018-09-18,29.56989097595215
2018-09-19,29.55312156677246
2018-09-20,30.29090690612793
2018-09-21,30.114837646484375
2018-09-24,29.92201042175293
2018-09-25,29.771100997924805
2018-09-26,29.678878784179688
2018-09-27,29.670490264892578
2018-09-28,29.59503936767578
2018-10-01,29.578269958496094
2018-10-02,29.737571716308594
2018-10-03,29.96392822265625
2018-10-04,29.930395126342773
2018-10-05,29.11716079711914
2018-10-08,28.89917755126953
2018-10-09,28.714736938476562
2018-10-10,27.096647262573242
2018-10-11,26.2750301361084
2018-10-12,26.937355041503906
2018-10-15,26.65230369567871
2018-10-16,27.364933013916016
2018-10-17,27.155332565307617
2018-10-18,26.13250160217285
2018-10-19,25.805538177490234
2018-10-22,25.847454071044922
2018-10-23,26.333717346191406
2018-10-24,25.403108596801758
2018-10-25,26.367252349853516
2018-10-26,25.730073928833008
2018-10-29,25.646236419677734
2018-10-30,26.182804107666016
2018-10-31,26.786449432373047
2018-11-01,27.750585556030273
2018-11-02,27.59129524230957
2018-11-05,27.717056274414062
2018-11-06,27.98533821105957
2018-11-07,28.513519287109375
2018-11-08,28.588979721069336
2018-11-09,28.136245727539062
2018-11-12,26.585237503051758
2018-11-13,26.853515625
2018-11-14,26.484622955322266
2018-11-15,27.02427101135254
2018-11-16,27.007402420043945
2018-11-19,26.273826599121094
2018-11-20,26.012441635131836
2018-11-21,25.894390106201172
2018-11-23,26.282257080078125
2018-11-26,26.59424591064453
2018-11-27,26.62796401977539
2018-11-28,27.19290542602539
2018-11-29,26.864063262939453
2018-11-30,27.1676082611084
2018-12-03,28.15414810180664
2018-12-04,27.10858726501465
2018-12-06,27.209766387939453
2018-12-07,26.50148582458496
2018-12-10,26.779741287231445
2018-12-11,26.63640022277832
2018-12-12,26.965246200561523
2018-12-13,26.95680809020996
2018-12-14,26.50148582458496
2018-12-17,26.054597854614258
2018-12-18,25.84380340576172
2018-12-19,25.346317291259766
2018-12-20,24.916292190551758
2018-12-21,24.267038345336914
2018-12-24,23.584049224853516
2018-12-26,24.604310989379883
2018-12-27,25.04277229309082
2018-12-28,25.084930419921875
2018-12-31,25.472797393798828
2019-01-02,25.194547653198242
2019-01-03,23.6346435546875
2019-01-04,24.62960433959961
2019-01-07,24.621173858642578
2019-01-08,24.857263565063477
2019-01-09,25.025907516479492
2019-01-10,25.590845108032227
2019-01-11,25.337888717651367
2019-01-14,25.169252395629883
2019-01-15,25.38004493713379
2019-01-16,25.354751586914062
2019-01-17,25.523387908935547
2019-01-18,25.826940536499023
2019-01-22,24.80667495727539
2019-01-23,24.71392059326172
2019-01-24,25.17768096923828
2019-01-25,25.599275588989258
2019-01-28,25.599275588989258
2019-01-29,28.432397842407227
2019-01-30,28.263761520385742
2019-01-31,28.044530868530273
2019-02-01,27.90118408203125
2019-02-04,28.28904914855957
2019-02-05,28.28904914855957
2019-02-06,28.474552154541016
2019-02-07,28.002370834350586
2019-02-08,28.15414810180664
2019-02-11,28.12884521484375
2019-02-12,28.685352325439453
2019-02-13,28.702213287353516
2019-02-14,28.440834045410156
2019-02-15,29.09851837158203
2019-02-19,28.83713150024414
2019-02-20,29.224998474121094
2019-02-21,29.090085983276367
2019-02-22,29.385194778442383
2019-02-25,29.579133987426758
2019-02-26,29.4357967376709
2019-02-27,29.418827056884766
2019-02-28,29.520605087280273
2019-03-01,29.62236785888672
2019-03-04,29.579967498779297
2019-03-05,29.418827056884766
2019-03-06,29.26618766784668
2019-03-07,28.80824089050293
2019-03-08,28.664072036743164
2019-03-11,29.003286361694336
2019-03-12,29.003286361694336
2019-03-13,29.09657859802246
2019-03-14,29.020252227783203
2019-03-15,29.274658203125
2019-03-18,29.130489349365234
2019-03-19,29.350990295410156
2019-03-20,29.020252227783203
2019-03-21,29.503644943237305
2019-03-22,28.68950843811035
2019-03-25,28.613189697265625
2019-03-26,28.5029354095459
2019-03-27,28.189165115356445
2019-03-28,27.900827407836914
2019-03-29,28.070436477661133
2019-04-01,28.765832901000977
2019-04-02,28.85064125061035
2019-04-03,29.15593719482422
2019-04-04,29.350990295410156
2019-04-05,29.418827056884766
2019-04-08,29.410356521606445
2019-04-09,29.079608917236328
2019-04-10,29.172897338867188
2019-04-11,29.34250259399414
2019-04-12,29.690202713012695
2019-04-15,29.647804260253906
2019-04-16,29.579967498779297
2019-04-17,29.605398178100586
2019-04-18,29.554521560668945
2019-04-22,29.130489349365234
2019-04-23,29.554521560668945
2019-04-24,29.21530532836914
2019-04-25,28.46053695678711
2019-04-26,28.5368595123291
2019-04-29,28.60470199584961
2019-04-30,27.010374069213867
2019-05-01,27.40047836303711
2019-05-02,26.78139877319336
2019-05-03,27.129098892211914
2019-05-06,26.713550567626953
2019-05-07,26.425216674804688
2019-05-08,26.196245193481445
2019-05-09,25.975753784179688
2019-05-10,26.1114444732666
2019-05-13,25.102266311645508
2019-05-14,25.492366790771484
2019-05-15,25.670454025268555
2019-05-16,25.86549949645996
2019-05-17,25.365158081054688
2019-05-20,25.102266311645508
2019-05-21,25.72134017944336
2019-05-22,25.746780395507812
2019-05-23,25.127702713012695
2019-05-24,25.187070846557617
2019-05-28,25.13618278503418
2019-05-29,24.754562377929688
2019-05-30,24.91680335998535
2019-05-31,24.62647819519043
2019-06-03,24.63502311706543
2019-06-04,25.50599479675293
2019-06-05,25.924406051635742
2019-06-06,26.03541374206543
2019-06-07,26.112258911132812
2019-06-10,26.41967010498047
2019-06-11,26.43674087524414
2019-06-12,26.65021514892578
2019-06-13,26.718530654907227
2019-06-14,26.39405059814453
2019-06-17,26.786848068237305
2019-06-18,27.768827438354492
2019-06-19,27.92253303527832
2019-06-20,28.28116798400879
2019-06-21,28.392173767089844
2019-06-24,28.212862014770508
2019-06-25,28.016460418701172
2019-06-26,28.22994041442871
2019-06-27,28.375099182128906
2019-06-28,28.375099182128906
2019-07-01,29.135068893432617
2019-07-02,28.784971237182617
2019-07-03,28.819128036499023
2019-07-05,28.69957733154297
2019-07-08,28.187236785888672
2019-07-09,28.204315185546875
2019-07-10,27.956687927246094
2019-07-11,27.79444122314453
2019-07-12,28.187236785888672
2019-07-15,28.494646072387695
2019-07-16,28.434871673583984
2019-07-17,28.136005401611328
2019-07-18,28.31532096862793
2019-07-19,28.272628784179688
2019-07-22,28.486103057861328
2019-07-23,28.673967361450195
2019-07-24,28.87889862060547
2019-07-25,28.178701400756836
2019-07-26,28.853282928466797
2019-07-29,29.11798667907715
2019-07-30,26.812463760375977
2019-07-31,26.257431030273438
2019-08-01,25.394987106323242
2019-08-02,25.01073455810547
2019-08-05,24.062898635864258
2019-08-06,24.353229522705078
2019-08-07,24.34469223022461
2019-08-08,24.891189575195312
2019-08-09,24.148290634155273
2019-08-12,23.695728302001953
2019-08-13,24.097057342529297
2019-08-14,23.328548431396484
2019-08-15,23.16630744934082
2019-08-16,23.59325408935547
2019-08-19,23.815269470214844
2019-08-20,23.47370719909668
2019-08-21,23.815269470214844
2019-08-22,24.062898635864258
2019-08-23,23.43955421447754
2019-08-26,23.25169563293457
2019-08-27,23.115074157714844
2019-08-28,23.379785537719727
2019-08-29,23.84427833557129
2019-08-30,23.956106185913086
2019-09-03,23.28516387939453
2019-09-04,23.569021224975586
2019-09-05,24.58403778076172
2019-09-06,24.36899185180664
2019-09-09,24.678659439086914
2019-09-10,25.108755111694336
2019-09-11,25.788301467895508
2019-09-12,26.02054214477539
2019-09-13,25.943132400512695
2019-09-16,25.848506927490234
2019-09-17,24.282976150512695
2019-09-18,23.999109268188477
2019-09-19,23.741060256958008
2019-09-20,23.878686904907227
2019-09-23,23.801271438598633
2019-09-24,23.784069061279297
2019-09-25,24.308780670166016
2019-09-26,24.282976150512695
2019-09-27,24.41200065612793
2019-09-30,24.532424926757812
2019-10-01,23.89589500427246
2019-10-02,23.500205993652344
2019-10-03,23.741060256958008
2019-10-04,24.102336883544922
2019-10-07,24.016315460205078
2019-10-08,23.45720100402832
2019-10-09,23.930301666259766
2019-10-10,24.25716781616211
2019-10-11,24.99692726135254
2019-10-14,24.95391845703125
2019-10-15,25.401216506958008
2019-10-16,25.39261245727539
2019-10-17,25.246379852294922
2019-10-18,25.229177474975586
2019-10-21,25.72808074951172
2019-10-22,25.814102172851562
2019-10-23,25.874317169189453
2019-10-24,25.624862670898438
2019-10-25,26.244190216064453
2019-10-28,26.330209732055664
2019-10-29,26.02914810180664
2019-10-30,26.14097023010254
2019-10-31,25.48723030090332
2019-11-01,25.444223403930664
2019-11-04,25.85711097717285
2019-11-05,25.848506927490234
2019-11-06,25.667869567871094
2019-11-07,25.96893310546875
2019-11-08,26.123767852783203
2019-11-11,25.753890991210938
2019-11-12,25.47863006591797
2019-11-13,25.21197509765625
2019-11-14,25.07339859008789
2019-11-15,25.419837951660156
2019-11-18,25.134023666381836
2019-11-19,25.07339859008789
2019-11-20,24.78758430480957
2019-11-21,24.726957321166992
2019-11-22,25.134023666381836
2019-11-25,25.324565887451172
2019-11-26,25.237953186035156
2019-11-27,25.419837951660156
2019-11-29,25.151344299316406
2019-12-02,24.900178909301758
2019-12-03,24.276592254638672
2019-12-04,24.267932891845703
2019-12-05,23.98211669921875
2019-12-06,24.155338287353516
2019-12-09,24.69231605529785
2019-12-10,24.250608444213867
2019-12-11,24.267932891845703
2019-12-12,25.333223342895508
2019-12-13,24.89151954650879
2019-12-16,24.78758430480957
2019-12-17,24.69231605529785
2019-12-18,24.51909637451172
2019-12-19,25.047412872314453
2019-12-20,25.125364303588867
2019-12-23,25.22063446044922
2019-12-24,24.960800170898438
2019-12-26,25.14268684387207
2019-12-27,24.93482208251953
2019-12-30,25.125364303588867
2019-12-31,25.211973190307617
2020-01-02,25.974136352539062
2020-01-03,25.6363582611084
2020-01-06,25.70564842224121
2020-01-07,25.89618492126465
2020-01-08,26.01744270324707
2020-01-09,26.173336029052734
2020-01-10,26.078065872192383
2020-01-13,26.32923698425293
2020-01-14,26.078065872192383
2020-01-15,25.696985244750977
2020-01-16,25.991458892822266
2020-01-17,26.034759521484375
2020-01-21,25.73162841796875
2020-01-22,25.67966079711914
2020-01-23,25.593055725097656
2020-01-24,25.428497314453125
2020-01-27,24.735624313354492
2020-01-28,24.250608444213867
2020-01-29,24.553743362426758
2020-01-30,23.98211669921875
2020-01-31,23.116029739379883
2020-02-03,23.306568145751953
2020-02-04,23.88684844970703
2020-02-05,24.501773834228516
2020-02-06,24.397846221923828
2020-02-07,23.97345542907715
2020-02-10,23.878189086914062
2020-02-11,24.28525161743164
2020-02-12,24.97812843322754
2020-02-13,24.86553955078125
2020-02-14,24.761600494384766
2020-02-18,24.224620819091797
2020-02-19,24.215967178344727
2020-02-20,24.501773834228516
2020-02-21,24.215967178344727
2020-02-24,23.384519577026367
2020-02-25,22.27591323852539
2020-02-26,21.86885643005371
2020-02-27,20.995145797729492
2020-02-28,20.84661865234375
2020-03-02,21.554317474365234
2020-03-03,20.872825622558594
2020-03-04,21.921276092529297
2020-03-05,21.493160247802734
2020-03-06,21.73779296875
2020-03-09,19.955440521240234
2020-03-10,21.126205444335938
2020-03-11,20.226285934448242
2020-03-12,17.884754180908203
2020-03-13,19.920486450195312
2020-03-16,16.65283203125
2020-03-17,18.837093353271484
2020-03-18,18.78467559814453
2020-03-19,18.583721160888672
2020-03-20,16.47808837890625
2020-03-23,15.508275985717773
2020-03-24,17.491586685180664
2020-03-25,17.692535400390625
2020-03-26,19.055522918701172
2020-03-27,18.120656967163086
2020-03-30,18.592458724975586
2020-03-31,17.94591522216797
2020-04-01,16.696517944335938
2020-04-02,16.338298797607422
2020-04-03,15.648069381713867
2020-04-06,17.22073745727539
2020-04-07,17.19452667236328
2020-04-08,17.972126007080078
2020-04-09,18.505084991455078
2020-04-13,17.832332611083984
2020-04-14,18.085712432861328
2020-04-15,17.465375900268555
2020-04-16,17.334321975708008
2020-04-17,18.103178024291992
2020-04-20,17.858543395996094
2020-04-21,16.984834671020508
2020-04-22,17.456636428833008
2020-04-23,17.500322341918945
2020-04-24,18.155607223510742
2020-04-27,18.898256301879883
2020-04-28,19.343841552734375
2020-04-29,19.64090347290039
2020-04-30,19.230262756347656
2020-05-01,18.050758361816406
2020-05-04,17.81485939025879
2020-05-05,18.059499740600586
2020-05-06,18.094446182250977
2020-05-07,18.304134368896484
2020-05-08,18.88951873779297
2020-05-11,18.60993194580078
2020-05-12,17.832332611083984
2020-05-13,17.150846481323242
2020-05-14,17.42169189453125
2020-05-15,17.168315887451172
2020-05-18,18.32160758972168
2020-05-19,18.208026885986328
2020-05-20,18.85456657409668
2020-05-21,18.62740135192871
2020-05-22,18.679826736450195
2020-05-26,19.64090347290039
2020-05-27,20.38355827331543
2020-05-28,20.33063316345215
2020-05-29,20.101306915283203
2020-06-01,20.057205200195312
2020-06-02,21.062713623046875
2020-06-03,22.182880401611328
2020-06-04,21.830074310302734
2020-06-05,23.532377243041992
2020-06-08,24.052770614624023
2020-06-09,24.370298385620117
2020-06-10,24.56434440612793
2020-06-11,23.064903259277344
2020-06-12,23.752885818481445
2020-06-15,23.92046356201172
2020-06-16,24.39675521850586
2020-06-17,24.035127639770508
2020-06-18,24.123334884643555
2020-06-19,23.550016403198242
2020-06-22,23.408893585205078
2020-06-23,23.708776473999023
2020-06-24,22.765016555786133
2020-06-25,22.765016555786133
2020-06-26,22.412206649780273
2020-06-29,22.65035629272461
2020-06-30,22.844396591186523
2020-07-01,22.63271141052246
2020-07-02,22.93260383605957
2020-07-06,23.655858993530273
2020-07-07,23.36479377746582
2020-07-08,23.355972290039062
2020-07-09,23.382431030273438
2020-07-10,23.5235595703125
2020-07-13,23.56766128540039
2020-07-14,24.132152557373047
2020-07-15,24.74956703186035
2020-07-16,25.366985321044922
2020-07-17,25.613950729370117
2020-07-20,25.613950729370117
2020-07-21,25.852094650268555
2020-07-22,26.10788345336914
2020-07-23,26.28428840637207
2020-07-24,25.834457397460938
2020-07-27,27.016368865966797
2020-07-28,26.672382354736328
2020-07-29,27.880746841430664
2020-07-30,27.448562622070312
2020-07-31,27.34271812438965
2020-08-03,27.254512786865234
2020-08-04,27.510299682617188
2020-08-05,28.118896484375
2020-08-06,28.083620071411133
2020-08-07,28.092437744140625
2020-08-10,28.357044219970703
2020-08-11,28.489343643188477
2020-08-12,28.868621826171875
2020-08-13,28.683391571044922
2020-08-14,28.506988525390625
2020-08-17,28.515806198120117
2020-08-18,28.321762084960938
2020-08-19,28.42760467529297
2020-08-20,28.11008071899414
2020-08-21,28.639291763305664
2020-08-24,29.433115005493164
2020-08-25,29.009735107421875
2020-08-26,28.912717819213867
2020-08-27,28.530887603759766
2020-08-28,29.00152015686035
2020-08-31,28.82392692565918
2020-09-01,29.17023277282715
2020-09-02,29.925020217895508
2020-09-03,28.326650619506836
2020-09-04,28.459848403930664
2020-09-08,28.202333450317383
2020-09-09,29.365589141845703
2020-09-10,28.30889320373535
2020-09-11,28.362171173095703
2020-09-14,29.07255744934082
2020-09-15,29.143596649169922
2020-09-16,28.98375701904297
2020-09-17,29.143596649169922
2020-09-18,28.80615997314453
2020-09-21,27.900415420532227
2020-09-22,28.069135665893555
2020-09-23,27.16339111328125
2020-09-24,27.2521915435791
2020-09-25,27.705062866210938
2020-09-28,28.442087173461914
2020-09-29,28.388805389404297
2020-09-30,28.779518127441406
2020-10-01,28.886077880859375
2020-10-02,29.134719848632812
2020-10-05,29.77406120300293
2020-10-06,29.85397720336914
2020-10-07,31.132673263549805
2020-10-08,31.283634185791016
2020-10-09,30.884035110473633
2020-10-12,30.750837326049805
2020-10-13,30.963958740234375
2020-10-14,30.63541030883789
2020-10-15,31.04387664794922
2020-10-16,31.23923683166504
2020-10-19,30.724199295043945
2020-10-20,30.93731689453125
2020-10-21,31.079395294189453
2020-10-22,31.49675178527832
2020-10-23,31.576671600341797
2020-10-26,30.413406372070312
2020-10-27,29.17023277282715
2020-10-28,28.175697326660156
2020-10-29,28.504247665405273
2020-10-30,28.388805389404297
2020-11-02,28.83279800415039
2020-11-03,29.89837646484375
2020-11-04,29.800703048706055
2020-11-05,30.626527786254883
2020-11-06,30.82187271118164
2020-11-09,31.6832275390625
2020-11-10,31.985139846801758
2020-11-11,31.949623107910156
2020-11-12,31.190185546875
2020-11-13,32.01216506958008
2020-11-16,33.03961944580078
2020-11-17,32.592899322509766
2020-11-18,32.24445724487305
2020-11-19,32.45887756347656
2020-11-20,32.43208694458008
2020-11-23,32.72691345214844
2020-11-24,33.504215240478516
2020-11-25,33.325523376464844
2020-11-27,33.137908935546875
2020-11-30,33.432743072509766
2020-12-01,33.39699935913086
2020-12-02,33.77225112915039
2020-12-03,33.164703369140625
2020-12-04,33.90626525878906
2020-12-07,33.5756950378418
2020-12-08,33.88839340209961
2020-12-09,33.64716720581055
2020-12-10,33.209373474121094
2020-12-11,31.8424015045166
2020-12-14,32.887733459472656
2020-12-15,33.07535171508789
2020-12-16,32.37847137451172
2020-12-17,32.6911735534668
2020-12-18,32.37847137451172
2020-12-21,32.11936569213867
2020-12-22,32.226585388183594
2020-12-23,32.476749420166016
2020-12-24,32.405277252197266
2020-12-28,32.333797454833984
2020-12-29,31.8424015045166
2020-12-30,32.137245178222656
2020-12-31,32.1640510559082
2021-01-04,31.199127197265625
2021-01-05,31.86920738220215
2021-01-06,32.96814727783203
2021-01-07,33.03961944580078
2021-01-08,33.0128288269043
2021-01-11,33.53995132446289
2021-01-12,33.46847152709961
2021-01-13,33.209373474121094
2021-01-14,33.97773742675781
2021-01-15,33.77225112915039
2021-01-19,34.424461364746094
2021-01-20,34.352989196777344
2021-01-21,33.8973274230957
2021-01-22,33.593563079833984
2021-01-25,34.3619270324707
2021-01-26,33.209373474121094
2021-01-27,31.476091384887695
2021-01-28,32.55715560913086
2021-01-29,32.04790496826172
2021-02-01,32.07469177246094
2021-02-02,32.45887756347656
2021-02-03,32.46782302856445
2021-02-04,33.30765151977539
2021-02-05,33.432743072509766
2021-02-08,33.665035247802734
2021-02-09,32.45887756347656
2021-02-10,33.003883361816406
2021-02-11,32.84305953979492
2021-02-12,32.95028305053711
2021-02-16,34.486995697021484
2021-02-17,33.852657318115234
2021-02-18,33.557823181152344
2021-02-19,34.00454330444336
2021-02-22,33.90626525878906
2021-02-23,33.63823699951172
2021-02-24,34.51380920410156
2021-02-25,33.88447952270508
2021-02-26,34.37895202636719
2021-03-01,35.484764099121094
2021-03-02,34.82846450805664
2021-03-03,34.6936149597168
2021-03-04,33.22819137573242
2021-03-05,33.67770767211914
2021-03-08,33.81255340576172
2021-03-09,34.54077911376953
2021-03-10,35.03524398803711
2021-03-11,35.96125793457031
2021-03-12,36.635520935058594
2021-03-15,37.39070510864258
2021-03-16,36.851287841796875
2021-03-17,37.13897705078125
2021-03-18,37.21989440917969
2021-03-19,37.112003326416016
2021-03-22,36.833309173583984
2021-03-23,35.84437561035156
2021-03-24,36.186004638671875
2021-03-25,37.05806350708008
2021-03-26,39.02694320678711
2021-03-29,39.0179557800293
2021-03-30,39.197750091552734
2021-03-31,39.116844177246094
2021-04-01,39.54838562011719
2021-04-05,40.887935638427734
2021-04-06,40.16872024536133
2021-04-07,39.81808853149414
2021-04-08,40.069820404052734
2021-04-09,40.23164367675781
2021-04-12,40.5013542175293
2021-04-13,40.447410583496094
2021-04-14,40.67217254638672
2021-04-15,41.26552963256836
2021-04-16,41.17563247680664
2021-04-19,41.40937423706055
2021-04-20,40.95986557006836
2021-04-21,41.58019256591797
2021-04-22,40.98683547973633
2021-04-23,41.58019256591797
2021-04-26,41.418365478515625
2021-04-27,40.01587677001953
2021-04-28,39.88102340698242
2021-04-29,40.59126281738281
2021-04-30,39.74616622924805
2021-05-03,40.276588439941406
2021-05-04,40.438419342041016
2021-05-05,40.82501220703125
2021-05-06,41.058753967285156
2021-05-07,41.35543441772461
2021-05-10,40.67217254638672
2021-05-11,40.582271575927734
2021-05-12,38.52347946166992
2021-05-13,39.13482666015625
2021-05-14,39.8090934753418
2021-05-17,39.728187561035156
2021-05-18,38.999969482421875
2021-05-19,38.82915496826172
2021-05-20,39.287662506103516
2021-05-21,39.13482666015625
2021-05-24,39.566368103027344
2021-05-25,39.386558532714844
2021-05-26,39.36857986450195
2021-05-27,39.16066360473633
2021-05-28,39.440895080566406
