,CCI
2017-09-15,78.51679229736328
2017-09-18,77.77983856201172
2017-09-19,76.04544830322266
2017-09-20,75.80724334716797
2017-09-21,75.62857818603516
2017-09-22,74.88422393798828
2017-09-25,74.53436279296875
2017-09-26,74.11752319335938
2017-09-27,74.43013000488281
2017-09-28,74.8395767211914
2017-09-29,74.42271423339844
2017-10-02,74.20684051513672
2017-10-03,74.17707061767578
2017-10-04,75.8444595336914
2017-10-05,75.60625457763672
2017-10-06,75.56906127929688
2017-10-09,76.01568603515625
2017-10-10,75.62113952636719
2017-10-11,76.08267974853516
2017-10-12,76.74516296386719
2017-10-13,76.29853820800781
2017-10-16,75.81471252441406
2017-10-17,75.4648208618164
2017-10-18,75.15221405029297
2017-10-19,76.83448028564453
2017-10-20,78.15203094482422
2017-10-23,77.37786865234375
2017-10-24,77.45975494384766
2017-10-25,77.50443267822266
2017-10-26,76.8047103881836
2017-10-27,76.81217193603516
2017-10-30,78.98572540283203
2017-10-31,79.70777130126953
2017-11-01,78.263671875
2017-11-02,79.1792984008789
2017-11-03,79.28350067138672
2017-11-06,83.22869873046875
2017-11-07,83.19145202636719
2017-11-08,84.8812026977539
2017-11-09,84.48664855957031
2017-11-10,84.32291412353516
2017-11-13,84.04003143310547
2017-11-14,84.23358917236328
2017-11-15,83.77951049804688
2017-11-16,82.71505737304688
2017-11-17,81.896240234375
2017-11-20,82.23866271972656
2017-11-21,83.4520034790039
2017-11-22,83.25101470947266
2017-11-24,83.90607452392578
2017-11-27,84.33035278320312
2017-11-28,84.50155639648438
2017-11-29,84.01028442382812
2017-11-30,84.11448669433594
2017-12-01,83.77951049804688
2017-12-04,81.6059341430664
2017-12-05,80.99555206298828
2017-12-06,81.27098083496094
2017-12-07,81.66548156738281
2017-12-08,81.5091781616211
2017-12-11,82.55872344970703
2017-12-12,82.54385375976562
2017-12-13,82.90115356445312
2017-12-14,83.11905670166016
2017-12-15,83.14912414550781
2017-12-18,82.38264465332031
2017-12-19,81.57107543945312
2017-12-20,81.0750961303711
2017-12-21,81.29303741455078
2017-12-22,81.57107543945312
2017-12-26,81.88667297363281
2017-12-27,82.23236083984375
2017-12-28,82.5254135131836
2017-12-29,83.41964721679688
2018-01-02,81.85662078857422
2018-01-03,81.51094055175781
2018-01-04,80.56410217285156
2018-01-05,81.1802978515625
2018-01-08,81.42078399658203
2018-01-09,80.91728210449219
2018-01-10,78.84324645996094
2018-01-11,77.9189453125
2018-01-12,77.82877349853516
2018-01-16,79.14384460449219
2018-01-17,79.6773681640625
2018-01-18,79.73748779296875
2018-01-19,80.6693115234375
2018-01-22,81.3832015991211
2018-01-23,82.90867614746094
2018-01-24,82.35257720947266
2018-01-25,81.61615753173828
2018-01-26,83.13408660888672
2018-01-29,82.53295135498047
2018-01-30,82.68321228027344
2018-01-31,84.74223327636719
2018-02-01,84.9676742553711
2018-02-02,84.23875427246094
2018-02-05,83.04393005371094
2018-02-06,81.57107543945312
2018-02-07,81.72136688232422
2018-02-08,78.0091323852539
2018-02-09,78.04670715332031
2018-02-12,78.98602294921875
2018-02-13,79.92536926269531
2018-02-14,79.17390441894531
2018-02-15,80.8872299194336
2018-02-16,81.9994125366211
2018-02-20,81.58607482910156
2018-02-21,80.24849700927734
2018-02-22,81.50341796875
2018-02-23,82.99131774902344
2018-02-26,83.81791687011719
2018-02-27,82.93119812011719
2018-02-28,82.70575714111328
2018-03-01,79.70743560791016
2018-03-02,78.5727310180664
2018-03-05,80.94734954833984
2018-03-06,80.95486450195312
2018-03-07,80.85716247558594
2018-03-08,82.84103393554688
2018-03-09,83.40461730957031
2018-03-12,83.7052230834961
2018-03-13,83.9081039428711
2018-03-14,84.2237319946289
2018-03-15,83.14655303955078
2018-03-16,82.74451446533203
2018-03-19,82.06939697265625
2018-03-20,82.58522033691406
2018-03-21,81.61425018310547
2018-03-22,82.64588165283203
2018-03-23,83.18448638916016
2018-03-26,84.45128631591797
2018-03-27,83.95062255859375
2018-03-28,84.10993957519531
2018-03-29,83.14655303955078
2018-04-02,82.5321273803711
2018-04-03,81.4625473022461
2018-04-04,82.61556243896484
2018-04-05,83.29069519042969
2018-04-06,81.93285369873047
2018-04-09,82.5776596069336
2018-04-10,78.6178970336914
2018-04-11,79.5433578491211
2018-04-12,78.7847900390625
2018-04-13,78.70892333984375
2018-04-16,79.14131927490234
2018-04-17,80.51432037353516
2018-04-18,80.85568237304688
2018-04-19,77.85933685302734
2018-04-20,77.84416961669922
2018-04-23,79.61163330078125
2018-04-24,79.91505432128906
2018-04-25,79.80126953125
2018-04-26,79.72540283203125
2018-04-27,76.85043334960938
2018-04-30,76.51667785644531
2018-05-01,76.50909423828125
2018-05-02,76.47875213623047
2018-05-03,77.04767608642578
2018-05-04,78.36758422851562
2018-05-07,77.79867553710938
2018-05-08,77.93518829345703
2018-05-09,78.731689453125
2018-05-10,79.58885955810547
2018-05-11,78.59516143798828
2018-05-14,78.35240936279297
2018-05-15,78.34481048583984
2018-05-16,78.12483215332031
2018-05-17,77.30558776855469
2018-05-18,77.54833221435547
2018-05-21,77.44970703125
2018-05-22,77.16145324707031
2018-05-23,77.49523162841797
2018-05-24,77.26007080078125
2018-05-25,77.93518829345703
2018-05-29,78.48136901855469
2018-05-30,78.90616607666016
2018-05-31,79.00477600097656
2018-06-01,78.73927307128906
2018-06-04,79.14891052246094
2018-06-05,78.24620819091797
2018-06-06,78.0489730834961
2018-06-07,77.73796844482422
2018-06-08,78.16276550292969
2018-06-11,78.38274383544922
2018-06-12,79.40681457519531
2018-06-13,76.66836547851562
2018-06-14,77.54991149902344
2018-06-15,77.48858642578125
2018-06-18,77.38893127441406
2018-06-19,78.13246154785156
2018-06-20,78.63837432861328
2018-06-21,78.88367462158203
2018-06-22,79.4125747680664
2018-06-25,79.93382263183594
2018-06-26,81.5281982421875
2018-06-27,81.50519561767578
2018-06-28,82.47868347167969
2018-06-29,82.64732360839844
2018-07-02,82.92329406738281
2018-07-03,83.55951690673828
2018-07-05,85.08488464355469
2018-07-06,85.2918472290039
2018-07-09,84.01941680908203
2018-07-10,84.77827453613281
2018-07-11,84.97760009765625
2018-07-12,84.89328002929688
2018-07-13,85.1308822631836
2018-07-16,84.75527954101562
2018-07-17,84.98523712158203
2018-07-18,84.65563201904297
2018-07-19,85.10791015625
2018-07-20,84.57132720947266
2018-07-23,83.3602066040039
2018-07-24,82.77763366699219
2018-07-25,83.49050903320312
2018-07-26,83.9734115600586
2018-07-27,83.59780883789062
2018-07-30,84.01941680908203
2018-07-31,84.95457458496094
2018-08-01,85.49881744384766
2018-08-02,85.27651977539062
2018-08-03,86.22701263427734
2018-08-06,85.08488464355469
2018-08-07,85.27651977539062
2018-08-08,84.28770446777344
2018-08-09,85.40684509277344
2018-08-10,84.57899475097656
2018-08-13,84.7936019897461
2018-08-14,85.27651977539062
2018-08-15,86.04305267333984
2018-08-16,86.3803482055664
2018-08-17,87.27716827392578
2018-08-20,87.58378601074219
2018-08-21,86.50298309326172
2018-08-22,85.59080505371094
2018-08-23,85.52948760986328
2018-08-24,86.1810302734375
2018-08-27,85.56779479980469
2018-08-28,87.05489349365234
2018-08-29,87.36151123046875
2018-08-30,87.20051574707031
2018-08-31,87.40747833251953
2018-09-04,87.1085433959961
2018-09-05,87.3078384399414
2018-09-06,87.63744354248047
2018-09-07,86.63330078125
2018-09-10,86.33434295654297
2018-09-11,85.93574523925781
2018-09-12,86.02006530761719
2018-09-13,87.04918670654297
2018-09-14,86.3141098022461
2018-09-17,87.20393371582031
2018-09-18,86.7938232421875
2018-09-19,86.52300262451172
2018-09-20,86.97181701660156
2018-09-21,86.43789672851562
2018-09-24,85.292724609375
2018-09-25,84.8749008178711
2018-09-26,83.97730255126953
2018-09-27,84.27908325195312
2018-09-28,86.14385223388672
2018-10-01,85.43199920654297
2018-10-02,84.40289306640625
2018-10-03,84.2171630859375
2018-10-04,83.81482696533203
2018-10-05,84.13980865478516
2018-10-08,85.32366180419922
2018-10-09,85.94268035888672
2018-10-10,84.11658477783203
2018-10-11,81.46255493164062
2018-10-12,81.20719909667969
2018-10-15,81.6405258178711
2018-10-16,82.716064453125
2018-10-17,82.6309585571289
2018-10-18,82.49940490722656
2018-10-19,82.73928833007812
2018-10-22,81.84944915771484
2018-10-23,82.14347839355469
2018-10-24,82.62321472167969
2018-10-25,83.06426239013672
2018-10-26,80.1161880493164
2018-10-29,82.05838775634766
2018-10-30,84.74335479736328
2018-10-31,84.13980865478516
2018-11-01,84.58858489990234
2018-11-02,84.60404968261719
2018-11-05,85.91173553466797
2018-11-06,86.05101013183594
2018-11-07,86.45337677001953
2018-11-08,86.252197265625
2018-11-09,85.78791809082031
2018-11-12,84.90583038330078
2018-11-13,85.64092254638672
2018-11-14,85.34687805175781
2018-11-15,85.57128143310547
2018-11-16,86.75514221191406
2018-11-19,86.87120819091797
2018-11-20,84.82845306396484
2018-11-21,84.70466613769531
2018-11-23,83.53626251220703
2018-11-26,83.86898803710938
2018-11-27,85.48616790771484
2018-11-28,86.75514221191406
2018-11-29,87.4360580444336
2018-11-30,88.90623474121094
2018-12-03,87.97769165039062
2018-12-04,88.9836196899414
2018-12-06,90.8947982788086
2018-12-07,89.5716781616211
2018-12-10,89.8347396850586
2018-12-11,89.8656997680664
2018-12-12,89.35501861572266
2018-12-13,89.89808654785156
2018-12-14,89.50737762451172
2018-12-17,86.66314697265625
2018-12-18,86.43656158447266
2018-12-19,86.1552505493164
2018-12-20,85.95211791992188
2018-12-21,82.98284149169922
2018-12-24,81.16221618652344
2018-12-26,84.10023498535156
2018-12-27,84.29556274414062
2018-12-28,84.48309326171875
2018-12-31,84.88159942626953
2019-01-02,82.7874984741211
2019-01-03,83.2016372680664
2019-01-04,84.44403839111328
2019-01-07,84.85816192626953
2019-01-08,84.02987670898438
2019-01-09,82.5687026977539
2019-01-10,83.49073791503906
2019-01-11,83.90485382080078
2019-01-14,83.15474700927734
2019-01-15,83.92050170898438
2019-01-16,83.86579895019531
2019-01-17,84.09242248535156
2019-01-18,84.0845947265625
2019-01-22,85.31916809082031
2019-01-23,86.16307067871094
2019-01-24,87.44454193115234
2019-01-25,88.84319305419922
2019-01-28,89.37454223632812
2019-01-29,89.89808654785156
2019-01-30,90.22623443603516
2019-01-31,91.4686508178711
2019-02-01,91.4061508178711
2019-02-04,91.92185974121094
2019-02-05,93.15644836425781
2019-02-06,91.70306396484375
2019-02-07,92.42193603515625
2019-02-08,92.49225616455078
2019-02-11,92.54696655273438
2019-02-12,91.71871185302734
2019-02-13,92.54696655273438
2019-02-14,92.7892074584961
2019-02-15,93.86750030517578
2019-02-19,93.88312530517578
2019-02-20,93.43773651123047
2019-02-21,93.26583862304688
2019-02-22,93.66433715820312
2019-02-25,92.33599090576172
2019-02-26,92.33599090576172
2019-02-27,92.45319366455078
2019-02-28,92.7892074584961
2019-03-01,93.16423034667969
2019-03-04,93.38304901123047
2019-03-05,93.43773651123047
2019-03-06,94.29724884033203
2019-03-07,94.34414672851562
2019-03-08,94.51604461669922
2019-03-11,96.53201293945312
2019-03-12,96.77424621582031
2019-03-13,97.6806411743164
2019-03-14,97.77920532226562
2019-03-15,98.5834732055664
2019-03-18,98.2917251586914
2019-03-19,98.22076416015625
2019-03-20,99.1590347290039
2019-03-21,99.66368103027344
2019-03-22,98.95404815673828
2019-03-25,98.78056335449219
2019-03-26,98.98558807373047
2019-03-27,99.64789581298828
2019-03-28,100.31810760498047
2019-03-29,100.92526245117188
2019-04-01,99.87655639648438
2019-04-02,101.21696472167969
2019-04-03,101.22486114501953
2019-04-04,101.09081268310547
2019-04-05,101.79256439208984
2019-04-08,101.32736206054688
2019-04-09,102.3681640625
2019-04-10,102.69931030273438
2019-04-11,101.5008316040039
2019-04-12,101.61122131347656
2019-04-15,100.45213317871094
2019-04-16,98.2522964477539
2019-04-17,97.90535736083984
2019-04-18,96.68321228027344
2019-04-22,96.65167999267578
2019-04-23,97.3218994140625
2019-04-24,97.07746124267578
2019-04-25,96.71475219726562
2019-04-26,97.77920532226562
2019-04-29,97.45594024658203
2019-04-30,99.17481994628906
2019-05-01,98.12614440917969
2019-05-02,97.79499053955078
2019-05-03,98.39422607421875
2019-05-06,98.37843322753906
2019-05-07,97.16421508789062
2019-05-08,97.54267120361328
2019-05-09,97.79499053955078
2019-05-10,99.0959701538086
2019-05-13,99.58483123779297
2019-05-14,100.05003356933594
2019-05-15,100.32600402832031
2019-05-16,100.55465698242188
2019-05-17,100.3338851928711
2019-05-20,97.36919403076172
2019-05-21,98.59923553466797
2019-05-22,99.84500885009766
2019-05-23,100.6808090209961
2019-05-24,100.79118347167969
2019-05-28,99.44290924072266
2019-05-29,98.9619369506836
2019-05-30,100.6808090209961
2019-05-31,102.51007843017578
2019-06-03,103.94510650634766
2019-06-04,103.96876525878906
2019-06-05,106.10555267333984
2019-06-06,106.48400115966797
2019-06-07,106.61805725097656
2019-06-10,106.21592712402344
2019-06-11,107.15420532226562
2019-06-12,106.51555633544922
2019-06-13,105.39049530029297
2019-06-14,105.99476623535156
2019-06-17,108.1256332397461
2019-06-18,108.16537475585938
2019-06-19,108.62653350830078
2019-06-20,108.86504364013672
2019-06-21,107.9586410522461
2019-06-24,107.45774841308594
2019-06-25,105.94705200195312
2019-06-26,103.72872924804688
2019-06-27,103.7366714477539
2019-06-28,103.64127349853516
2019-07-01,103.4583740234375
2019-07-02,105.94705200195312
2019-07-03,106.95684051513672
2019-07-05,106.72624206542969
2019-07-08,107.41004943847656
2019-07-09,107.59292602539062
2019-07-10,108.19719696044922
2019-07-11,106.71034240722656
2019-07-12,105.36664581298828
2019-07-15,105.89936065673828
2019-07-16,105.52566528320312
2019-07-17,104.6510238647461
2019-07-18,100.87432098388672
2019-07-19,99.76911926269531
2019-07-22,100.51654052734375
2019-07-23,101.53424835205078
2019-07-24,102.73487091064453
2019-07-25,102.94158172607422
2019-07-26,103.82413482666016
2019-07-29,103.49019622802734
2019-07-30,105.49383544921875
2019-07-31,105.95500183105469
2019-08-01,106.41615295410156
2019-08-02,107.52133178710938
2019-08-05,105.85163879394531
2019-08-06,108.37210845947266
2019-08-07,109.92255401611328
2019-08-08,112.06137084960938
2019-08-09,112.29989624023438
2019-08-12,112.50662994384766
2019-08-13,112.86442565917969
2019-08-14,110.47117614746094
2019-08-15,113.23016357421875
2019-08-16,113.63567352294922
2019-08-19,115.17815399169922
2019-08-20,114.8998794555664
2019-08-21,115.42462158203125
2019-08-22,116.17202758789062
2019-08-23,116.35489654541016
2019-08-26,117.34877014160156
2019-08-27,116.14025115966797
2019-08-28,116.44235229492188
2019-08-29,116.04483795166016
2019-08-30,115.42462158203125
2019-09-03,117.34081268310547
2019-09-04,118.5255355834961
2019-09-05,116.93534088134766
2019-09-06,116.43440246582031
2019-09-09,114.0809326171875
2019-09-10,110.77333068847656
2019-09-11,110.24852752685547
2019-09-12,111.27059936523438
2019-09-13,109.37078857421875
2019-09-16,110.58921813964844
2019-09-17,114.21247100830078
2019-09-18,112.6653823852539
2019-09-19,113.2184829711914
2019-09-20,112.68943786621094
2019-09-23,113.37881469726562
2019-09-24,114.10826110839844
2019-09-25,112.29663848876953
2019-09-26,113.82769775390625
2019-09-27,110.51708221435547
2019-09-30,111.43092346191406
2019-10-01,109.65132904052734
2019-10-02,109.41888427734375
2019-10-03,110.09222412109375
2019-10-04,110.55715942382812
2019-10-07,110.17237854003906
2019-10-08,109.8838119506836
2019-10-09,110.02010345458984
2019-10-10,110.79764556884766
2019-10-11,109.56317138671875
2019-10-14,109.1222915649414
2019-10-15,107.9359130859375
2019-10-16,107.9679946899414
2019-10-17,111.88780975341797
2019-10-18,115.47900390625
2019-10-21,114.90990447998047
2019-10-22,113.26657104492188
2019-10-23,112.9459457397461
2019-10-24,113.59524536132812
2019-10-25,113.02611541748047
2019-10-28,111.74351501464844
2019-10-29,111.4389419555664
2019-10-30,111.623291015625
2019-10-31,111.2545394897461
2019-11-01,110.15635681152344
2019-11-04,107.81566619873047
2019-11-05,105.53912353515625
2019-11-06,107.34274291992188
2019-11-07,105.73954010009766
2019-11-08,104.8577651977539
2019-11-11,105.09822845458984
2019-11-12,104.73754119873047
2019-11-13,105.3066635131836
2019-11-14,107.15033721923828
2019-11-15,107.9599609375
2019-11-18,108.969970703125
2019-11-19,107.67137908935547
2019-11-20,109.73149871826172
2019-11-21,108.57721710205078
2019-11-22,106.06819152832031
2019-11-25,105.32268524169922
2019-11-26,107.74352264404297
2019-11-27,107.23853302001953
2019-11-29,107.14234161376953
2019-12-02,104.96996307373047
2019-12-03,107.53511810302734
2019-12-04,107.83972930908203
2019-12-05,108.21648406982422
2019-12-06,108.58521270751953
2019-12-09,108.9218978881836
2019-12-10,107.41485595703125
2019-12-11,107.90384674072266
2019-12-12,106.76342010498047
2019-12-13,107.31340789794922
2019-12-16,108.78545379638672
2019-12-17,107.69357299804688
2019-12-18,110.96923828125
2019-12-19,113.16921997070312
2019-12-20,114.85157012939453
2019-12-23,113.70306396484375
2019-12-24,113.26628875732422
2019-12-26,113.71920776367188
2019-12-27,114.10746765136719
2019-12-30,114.36627960205078
2019-12-31,114.97285461425781
2020-01-02,114.59275817871094
2020-01-03,115.22362518310547
2020-01-06,114.25303649902344
2020-01-07,112.31999206542969
2020-01-08,112.78910064697266
2020-01-09,113.4361572265625
2020-01-10,115.17506408691406
2020-01-13,115.89494323730469
2020-01-14,114.8111343383789
2020-01-15,116.5096435546875
2020-01-16,117.46401977539062
2020-01-17,117.4802474975586
2020-01-21,119.87428283691406
2020-01-22,120.26251983642578
2020-01-23,121.14414978027344
2020-01-24,121.24122619628906
2020-01-27,121.56474304199219
2020-01-28,122.7213363647461
2020-01-29,120.55371856689453
2020-01-30,122.23603057861328
2020-01-31,121.19270324707031
2020-02-03,120.66696166992188
2020-02-04,121.68604278564453
2020-02-05,121.28972625732422
2020-02-06,121.72647094726562
2020-02-07,121.71836853027344
2020-02-10,123.68382263183594
2020-02-11,130.24330139160156
2020-02-12,132.0064697265625
2020-02-13,132.5807647705078
2020-02-14,134.2388153076172
2020-02-18,134.4329376220703
2020-02-19,133.93959045410156
2020-02-20,135.06382751464844
2020-02-21,135.9292449951172
2020-02-24,134.55426025390625
2020-02-25,131.85284423828125
2020-02-26,131.58590698242188
2020-02-27,120.02796173095703
2020-02-28,115.89494323730469
2020-03-02,126.36907958984375
2020-03-03,127.8977279663086
2020-03-04,132.2895965576172
2020-03-05,131.2219696044922
2020-03-06,130.07342529296875
2020-03-09,121.54853057861328
2020-03-10,128.8844757080078
2020-03-11,124.43604278564453
2020-03-12,116.1701431274414
2020-03-13,126.42504119873047
2020-03-16,110.71668243408203
2020-03-17,119.72431182861328
2020-03-18,112.7464370727539
2020-03-19,106.58373260498047
2020-03-20,104.39093017578125
2020-03-23,95.35882568359375
2020-03-24,100.84492492675781
2020-03-25,104.30941009521484
2020-03-26,116.1375503540039
2020-03-27,111.5888900756836
2020-03-30,120.69437408447266
2020-03-31,117.71082305908203
2020-04-01,112.15950775146484
2020-04-02,119.3167495727539
2020-04-03,118.70536804199219
2020-04-06,121.25684356689453
2020-04-07,119.45531463623047
2020-04-08,128.27545166015625
2020-04-09,133.8023223876953
2020-04-13,128.0227508544922
2020-04-14,135.1392364501953
2020-04-15,132.43287658691406
2020-04-16,131.8948516845703
2020-04-17,136.17449951171875
2020-04-20,132.40025329589844
2020-04-21,130.15855407714844
2020-04-22,133.01162719726562
2020-04-23,130.87586975097656
2020-04-24,131.7399444580078
2020-04-27,133.5251922607422
2020-04-28,131.45460510253906
2020-04-29,126.71035766601562
2020-04-30,129.96287536621094
2020-05-01,127.50106048583984
2020-05-04,128.57708740234375
2020-05-05,129.35150146484375
2020-05-06,126.34353637695312
2020-05-07,126.09895324707031
2020-05-08,128.55259704589844
2020-05-11,130.25631713867188
2020-05-12,125.7158432006836
2020-05-13,124.8761978149414
2020-05-14,123.93875885009766
2020-05-15,122.38993072509766
2020-05-18,127.49287414550781
2020-05-19,124.36265563964844
2020-05-20,124.19960021972656
2020-05-21,122.95238494873047
2020-05-22,127.32986450195312
2020-05-26,130.09332275390625
2020-05-27,132.9219512939453
2020-05-28,137.5928955078125
2020-05-29,140.3400115966797
2020-06-01,141.65243530273438
2020-06-02,142.2882843017578
2020-06-03,142.29641723632812
2020-06-04,136.66357421875
2020-06-05,137.43801879882812
2020-06-08,140.8861846923828
2020-06-09,142.1170654296875
2020-06-10,141.9132843017578
2020-06-11,131.92379760742188
2020-06-12,134.9197998046875
2020-06-15,137.54647827148438
2020-06-16,139.2045440673828
2020-06-17,139.0896453857422
2020-06-18,135.6421661376953
2020-06-19,139.91049194335938
2020-06-22,136.53683471679688
2020-06-23,135.8719940185547
2020-06-24,133.0565643310547
2020-06-25,135.2071075439453
2020-06-26,132.42449951171875
2020-06-29,133.22068786621094
2020-06-30,137.3658905029297
2020-07-01,141.09246826171875
2020-07-02,140.13209533691406
2020-07-06,143.07066345214844
2020-07-07,140.7805633544922
2020-07-08,140.69845581054688
2020-07-09,140.8954620361328
2020-07-10,140.7723388671875
2020-07-13,137.0047607421875
2020-07-14,139.0075225830078
2020-07-15,137.89944458007812
2020-07-16,136.0443878173828
2020-07-17,138.68743896484375
2020-07-20,139.6724395751953
2020-07-21,137.5136260986328
2020-07-22,137.9486846923828
2020-07-23,136.88160705566406
2020-07-24,136.8323974609375
2020-07-27,138.2606201171875
2020-07-28,141.00221252441406
2020-07-29,142.7177276611328
2020-07-30,139.71347045898438
2020-07-31,139.71347045898438
2020-08-03,134.69822692871094
2020-08-04,136.15928649902344
2020-08-05,135.04296875
2020-08-06,134.50942993164062
2020-08-07,138.055419921875
2020-08-10,136.405517578125
2020-08-11,132.80209350585938
2020-08-12,135.60110473632812
2020-08-13,134.91162109375
2020-08-14,135.13320922851562
2020-08-17,136.30703735351562
2020-08-18,136.25778198242188
2020-08-19,133.499755859375
2020-08-20,133.69677734375
2020-08-21,133.93482971191406
2020-08-24,132.1618194580078
2020-08-25,131.899169921875
2020-08-26,132.12899780273438
2020-08-27,134.14002990722656
2020-08-28,134.44369506835938
2020-08-31,134.00048828125
2020-09-01,133.0565643310547
2020-09-02,136.48760986328125
2020-09-03,132.73641967773438
2020-09-04,131.81710815429688
2020-09-08,130.1015625
2020-09-09,132.3916778564453
2020-09-10,130.31497192382812
2020-09-11,130.17543029785156
2020-09-14,132.46649169921875
2020-09-15,135.19586181640625
2020-09-16,137.437255859375
2020-09-17,134.52593994140625
2020-09-18,132.0694580078125
2020-09-21,130.3325958251953
2020-09-22,132.3175811767578
2020-09-23,128.71148681640625
2020-09-24,130.18370056152344
2020-09-25,133.74844360351562
2020-09-28,135.30337524414062
2020-09-29,135.7913360595703
2020-09-30,137.71018981933594
2020-10-01,138.9591064453125
2020-10-02,139.463623046875
2020-10-05,139.49668884277344
2020-10-06,136.5439910888672
2020-10-07,136.40341186523438
2020-10-08,137.11471557617188
2020-10-09,138.42149353027344
2020-10-12,139.1410675048828
2020-10-13,137.95834350585938
2020-10-14,136.49440002441406
2020-10-15,139.0666046142578
2020-10-16,138.041015625
2020-10-19,135.90716552734375
2020-10-20,136.02294921875
2020-10-21,135.46876525878906
2020-10-22,129.2325439453125
2020-10-23,131.0686798095703
2020-10-26,132.26795959472656
2020-10-27,132.83865356445312
2020-10-28,129.7288055419922
2020-10-29,130.44012451171875
2020-10-30,129.1912078857422
2020-11-02,131.9040069580078
2020-11-03,132.62362670898438
2020-11-04,134.0958251953125
2020-11-05,134.74920654296875
2020-11-06,135.70037841796875
2020-11-09,133.8063507080078
2020-11-10,132.6814727783203
2020-11-11,136.17184448242188
2020-11-12,138.0823974609375
2020-11-13,138.9591064453125
2020-11-16,136.81690979003906
2020-11-17,137.57786560058594
2020-11-18,141.14259338378906
2020-11-19,139.0252685546875
2020-11-20,138.0989227294922
2020-11-23,137.59439086914062
2020-11-24,135.8492431640625
2020-11-25,136.43650817871094
2020-11-27,138.2643585205078
2020-11-30,138.59515380859375
2020-12-01,141.26669311523438
2020-12-02,137.9914093017578
2020-12-03,138.48768615722656
2020-12-04,135.22897338867188
2020-12-07,134.36048889160156
2020-12-08,133.43414306640625
2020-12-09,131.0025177001953
2020-12-10,130.03480529785156
2020-12-11,130.41531372070312
2020-12-14,129.4476776123047
2020-12-15,129.63121032714844
2020-12-16,128.55519104003906
2020-12-17,129.91482543945312
2020-12-18,128.29660034179688
2020-12-21,127.83782958984375
2020-12-22,128.02967834472656
2020-12-23,127.17056274414062
2020-12-24,128.45510864257812
2020-12-28,130.3318634033203
2020-12-29,129.9648895263672
2020-12-30,130.44866943359375
2020-12-31,132.7842254638672
2021-01-04,129.2892303466797
2021-01-05,129.79803466796875
2021-01-06,126.3113784790039
2021-01-07,127.16220092773438
2021-01-08,128.50514221191406
2021-01-11,127.6710205078125
2021-01-12,125.50228118896484
2021-01-13,127.36238098144531
2021-01-14,129.0890350341797
2021-01-15,131.16600036621094
2021-01-19,132.9510040283203
2021-01-20,132.67575073242188
2021-01-21,132.90933227539062
2021-01-22,132.55902099609375
2021-01-25,134.2021942138672
2021-01-26,136.33755493164062
2021-01-27,133.3597412109375
2021-01-28,131.9000244140625
2021-01-29,132.84259033203125
2021-02-01,137.0215606689453
2021-02-02,138.13926696777344
2021-02-03,136.09567260742188
2021-02-04,136.0706329345703
2021-02-05,135.34495544433594
2021-02-08,134.21055603027344
2021-02-09,136.7880096435547
2021-02-10,136.02894592285156
2021-02-11,135.1281280517578
2021-02-12,137.18002319335938
2021-02-16,135.09471130371094
2021-02-17,136.0706329345703
2021-02-18,137.54705810546875
2021-02-19,138.29776000976562
2021-02-22,137.89739990234375
2021-02-23,134.8278045654297
2021-02-24,134.46080017089844
2021-02-25,133.13453674316406
2021-02-26,129.91482543945312
2021-03-01,128.2299041748047
2021-03-02,127.75443267822266
2021-03-03,123.88410949707031
2021-03-04,124.3929214477539
2021-03-05,125.24372100830078
2021-03-08,122.42439270019531
2021-03-09,125.98607635498047
2021-03-10,126.73678588867188
2021-03-11,129.90646362304688
2021-03-12,133.4988555908203
2021-03-15,135.90499877929688
2021-03-16,138.8579864501953
2021-03-17,138.7822723388672
2021-03-18,138.9757843017578
2021-03-19,139.33755493164062
2021-03-22,141.247314453125
2021-03-23,141.92034912109375
2021-03-24,141.07064819335938
2021-03-25,140.9108123779297
2021-03-26,145.79039001464844
2021-03-29,147.25425720214844
2021-03-30,143.85537719726562
2021-03-31,144.81446838378906
2021-04-01,146.77471923828125
2021-04-05,149.28182983398438
2021-04-06,148.59194946289062
2021-04-07,148.28907775878906
2021-04-08,147.8599853515625
2021-04-09,147.43093872070312
2021-04-12,149.36593627929688
2021-04-13,149.00418090820312
2021-04-14,147.80950927734375
2021-04-15,150.98968505859375
2021-04-16,151.1158905029297
2021-04-19,152.0413055419922
2021-04-20,153.95950317382812
2021-04-21,153.86692810058594
2021-04-22,154.9774932861328
2021-04-23,157.47613525390625
2021-04-26,156.56753540039062
2021-04-27,155.42335510253906
2021-04-28,155.80197143554688
2021-04-29,158.13238525390625
2021-04-30,159.05783081054688
2021-05-03,157.91363525390625
2021-05-04,154.71665954589844
2021-05-05,154.11093139648438
2021-05-06,152.17588806152344
2021-05-07,154.2287139892578
2021-05-10,154.11932373046875
2021-05-11,153.30325317382812
2021-05-12,150.4512481689453
2021-05-13,151.2252655029297
2021-05-14,152.3694305419922
2021-05-17,153.1182098388672
2021-05-18,153.76597595214844
2021-05-19,152.99197387695312
2021-05-20,156.02069091796875
2021-05-21,156.10482788085938
2021-05-24,156.68533325195312
2021-05-25,158.33425903320312
2021-05-26,158.47732543945312
2021-05-27,159.24288940429688
2021-05-28,159.427978515625
2021-06-01,161.12744140625
2021-06-02,164.31600952148438
2021-06-03,163.97946166992188
