,KLAC
2014-07-22,48.260982513427734
2014-07-23,47.444976806640625
2014-07-24,47.28953552246094
2014-07-25,46.36992263793945
2014-07-28,46.518882751464844
2014-07-29,46.24039840698242
2014-07-30,46.55772399902344
2014-07-31,46.29867935180664
2014-08-01,46.389339447021484
2014-08-04,46.73905944824219
2014-08-05,46.36992263793945
2014-08-06,46.55124282836914
2014-08-07,46.389339447021484
2014-08-08,46.84917068481445
2014-08-11,47.01753234863281
2014-08-12,47.16001510620117
2014-08-13,47.231266021728516
2014-08-14,47.62905502319336
2014-08-15,48.30070114135742
2014-08-18,48.49632263183594
2014-08-19,48.88105392456055
2014-08-20,48.711509704589844
2014-08-21,48.99844741821289
2014-08-22,48.894107818603516
2014-08-25,49.239707946777344
2014-08-26,49.5396842956543
2014-08-27,49.83964157104492
2014-08-28,49.774436950683594
2014-08-29,49.83311080932617
2014-09-02,50.30915069580078
2014-09-03,50.68084716796875
2014-09-04,50.60259246826172
2014-09-05,51.06557846069336
2014-09-08,51.287296295166016
2014-09-09,51.23512268066406
2014-09-10,51.30031967163086
2014-09-11,51.28077697753906
2014-09-12,51.04602813720703
2014-09-15,50.42652893066406
2014-09-16,51.04602813720703
2014-09-17,51.88722229003906
2014-09-18,52.728424072265625
2014-09-19,52.669734954833984
2014-09-22,52.22630310058594
2014-09-23,52.16762924194336
2014-09-24,52.506710052490234
2014-09-25,51.861122131347656
2014-09-26,52.206756591796875
2014-09-29,52.0698127746582
2014-09-30,51.372074127197266
2014-10-01,49.911373138427734
2014-10-02,49.98310470581055
2014-10-03,49.722259521484375
2014-10-06,49.55925369262695
2014-10-07,49.239707946777344
2014-10-08,49.454891204833984
2014-10-09,48.026817321777344
2014-10-10,44.38813018798828
2014-10-13,42.783966064453125
2014-10-14,43.312171936035156
2014-10-15,43.99034881591797
2014-10-16,44.49246597290039
2014-10-17,44.62940979003906
2014-10-20,45.3597412109375
2014-10-21,46.54655838012695
2014-10-22,45.84230041503906
2014-10-23,46.29876708984375
2014-10-24,49.494014739990234
2014-10-27,48.94627380371094
2014-10-28,49.624454498291016
2014-10-29,49.75485610961914
2014-10-30,49.794002532958984
2014-10-31,51.61333465576172
2014-11-03,52.13502502441406
2014-11-04,52.18718719482422
2014-11-05,53.002296447753906
2014-11-06,52.708858489990234
2014-11-07,52.16762924194336
2014-11-10,52.50020217895508
2014-11-11,52.291534423828125
2014-11-12,51.99155807495117
2014-11-13,52.129371643066406
2014-11-14,52.71339797973633
2014-11-17,51.853759765625
2014-11-18,52.96274948120117
2014-11-19,53.15961456298828
2014-11-20,52.949615478515625
2014-11-21,53.49427795410156
2014-11-24,54.93137741088867
2014-11-25,55.239803314208984
2014-11-26,54.954132080078125
2014-11-28,56.67629623413086
2014-12-01,56.20291519165039
2014-12-02,56.186588287353516
2014-12-03,57.96587371826172
2014-12-04,57.4027099609375
2014-12-05,57.67204284667969
2014-12-08,56.77423095703125
2014-12-09,57.035404205322266
2014-12-10,56.42327880859375
2014-12-11,56.439605712890625
2014-12-12,56.01517868041992
2014-12-15,54.978614807128906
2014-12-16,54.45625686645508
2014-12-17,55.29692459106445
2014-12-18,56.790557861328125
2014-12-19,56.90483093261719
2014-12-22,58.89634704589844
2014-12-23,59.27994155883789
2014-12-24,58.78206253051758
2014-12-26,58.643310546875
2014-12-29,58.4719123840332
2014-12-30,58.10464096069336
2014-12-31,57.39454650878906
2015-01-02,57.370033264160156
2015-01-05,56.088623046875
2015-01-06,54.431785583496094
2015-01-07,55.33775329589844
2015-01-08,56.260066986083984
2015-01-09,56.45595169067383
2015-01-12,54.758243560791016
2015-01-13,53.860450744628906
2015-01-14,53.501312255859375
2015-01-15,54.57869338989258
2015-01-16,55.36223602294922
2015-01-20,56.243717193603516
2015-01-21,56.65180969238281
2015-01-22,57.90874481201172
2015-01-23,53.248291015625
2015-01-26,53.411537170410156
2015-01-27,51.69752502441406
2015-01-28,51.22412872314453
2015-01-29,51.73834228515625
2015-01-30,50.17124557495117
2015-02-02,50.497737884521484
2015-02-03,51.80363845825195
2015-02-04,51.55061721801758
2015-02-05,51.64039611816406
2015-02-06,51.10171890258789
2015-02-09,50.77524185180664
2015-02-10,52.08114242553711
2015-02-11,52.20357131958008
2015-02-12,52.54084777832031
2015-02-13,52.35163879394531
2015-02-17,52.59020233154297
2015-02-18,52.88634490966797
2015-02-19,53.19071960449219
2015-02-20,53.44573211669922
2015-02-23,53.034420013427734
2015-02-24,54.52334976196289
2015-02-25,54.194305419921875
2015-02-26,53.88994216918945
2015-02-27,53.43750762939453
2015-03-02,54.046241760253906
2015-03-03,52.565521240234375
2015-03-04,51.948551177978516
2015-03-05,51.19174575805664
2015-03-06,50.229270935058594
2015-03-09,50.48429870605469
2015-03-10,49.4807014465332
2015-03-11,49.58762741088867
2015-03-12,49.694576263427734
2015-03-13,49.94134521484375
2015-03-16,50.936729431152344
2015-03-17,50.492515563964844
2015-03-18,50.829795837402344
2015-03-19,51.19174575805664
2015-03-20,52.269378662109375
2015-03-23,52.047271728515625
2015-03-24,51.80049514770508
2015-03-25,48.83904266357422
2015-03-26,48.06578826904297
2015-03-27,48.53467559814453
2015-03-30,48.871971130371094
2015-03-31,47.95062255859375
2015-04-01,47.50639343261719
2015-04-02,47.786094665527344
2015-04-06,47.827232360839844
2015-04-07,47.51462173461914
2015-04-08,47.753196716308594
2015-04-09,48.48532485961914
2015-04-10,48.633392333984375
2015-04-13,48.53467559814453
2015-04-14,48.830833435058594
2015-04-15,49.39020538330078
2015-04-16,48.806156158447266
2015-04-17,47.712059020996094
2015-04-20,48.1727180480957
2015-04-21,48.814369201660156
2015-04-22,49.604087829589844
2015-04-23,49.23390197753906
2015-04-24,48.44419479370117
2015-04-27,48.929534912109375
2015-04-28,49.16809844970703
2015-04-29,48.7485466003418
2015-04-30,48.37015151977539
2015-05-01,49.431339263916016
2015-05-04,49.59585952758789
2015-05-05,48.115135192871094
2015-05-06,47.92593002319336
2015-05-07,48.41950607299805
2015-05-08,49.19276809692383
2015-05-11,49.036476135253906
2015-05-12,48.312564849853516
2015-05-13,48.43596649169922
2015-05-14,49.2407341003418
2015-05-15,49.70535659790039
2015-05-18,49.55602264404297
2015-05-19,49.0167350769043
2015-05-20,49.0167350769043
2015-05-21,49.08310317993164
2015-05-22,49.04991912841797
2015-05-26,48.32810974121094
2015-05-27,49.76343536376953
2015-05-28,50.00403594970703
2015-05-29,49.497928619384766
2015-06-01,49.605804443359375
2015-06-02,49.2407341003418
2015-06-03,48.65167999267578
2015-06-04,47.49843215942383
2015-06-05,47.26613235473633
2015-06-08,46.43646240234375
2015-06-09,46.17096710205078
2015-06-10,46.59409713745117
2015-06-11,46.85961151123047
2015-06-12,46.370094299316406
2015-06-15,46.818119049072266
2015-06-16,47.45695877075195
2015-06-17,47.398887634277344
2015-06-18,48.29491424560547
2015-06-19,48.112403869628906
2015-06-22,48.29491424560547
2015-06-23,47.52333068847656
2015-06-24,47.465248107910156
2015-06-25,47.573116302490234
2015-06-26,47.41547393798828
2015-06-29,46.26224136352539
2015-06-30,46.63557434082031
2015-07-01,47.11680221557617
2015-07-02,47.50672912597656
2015-07-06,46.61069107055664
2015-07-07,46.54431915283203
2015-07-08,45.465755462646484
2015-07-09,45.40767288208008
2015-07-10,45.72294998168945
2015-07-13,46.72684860229492
2015-07-14,46.15438461303711
2015-07-15,45.43256759643555
2015-07-16,43.623905181884766
2015-07-17,43.084617614746094
2015-07-20,43.22565841674805
2015-07-21,42.99335479736328
2015-07-22,42.868900299072266
2015-07-23,43.83961486816406
2015-07-24,42.520442962646484
2015-07-27,42.34621047973633
2015-07-28,43.0763053894043
2015-07-29,42.92697525024414
2015-07-30,43.192466735839844
2015-07-31,44.01383590698242
2015-08-03,43.5907096862793
2015-08-04,43.01824188232422
2015-08-05,43.673675537109375
2015-08-06,43.10120391845703
2015-08-07,43.43307113647461
2015-08-10,44.92647171020508
2015-08-11,43.98064422607422
2015-08-12,44.20466232299805
2015-08-13,43.165733337402344
2015-08-14,42.89762878417969
2015-08-17,43.42546463012695
2015-08-18,42.05139923095703
2015-08-19,41.90059280395508
2015-08-20,40.58517074584961
2015-08-21,39.96517562866211
2015-08-24,39.353553771972656
2015-08-25,38.8089599609375
2015-08-26,40.30868911743164
2015-08-27,41.548702239990234
2015-08-28,41.80005645751953
2015-08-31,41.98438262939453
2015-09-01,40.24165725708008
2015-09-02,40.769508361816406
2015-09-03,40.911930084228516
2015-09-04,39.831119537353516
2015-09-08,41.72464370727539
2015-09-09,41.34760284423828
2015-09-10,43.132225036621094
2015-09-11,42.90601348876953
2015-09-14,43.718711853027344
2015-09-15,44.05385971069336
2015-09-16,44.564937591552734
2015-09-17,42.98978805541992
2015-09-18,42.244102478027344
2015-09-21,41.2219352722168
2015-09-22,41.389503479003906
2015-09-23,40.11598587036133
2015-09-24,40.384090423583984
2015-09-25,40.72761917114258
2015-09-28,40.627071380615234
2015-09-29,40.36733627319336
2015-09-30,41.892215728759766
2015-10-01,41.55707931518555
2015-10-02,42.25248336791992
2015-10-05,43.341670989990234
2015-10-06,43.96168518066406
2015-10-07,44.12925720214844
2015-10-08,44.648712158203125
2015-10-09,44.564937591552734
2015-10-12,44.25493621826172
2015-10-13,43.22438049316406
2015-10-14,44.062225341796875
2015-10-15,44.11251449584961
2015-10-16,44.38060760498047
2015-10-19,44.50628662109375
2015-10-20,45.12629318237305
2015-10-21,53.60528564453125
2015-10-22,54.376094818115234
2015-10-23,54.75312423706055
2015-10-26,54.70285415649414
2015-10-27,54.74474334716797
2015-10-28,55.138526916503906
2015-10-29,55.56583023071289
2015-10-30,56.23610305786133
2015-11-02,55.758548736572266
2015-11-03,55.71663284301758
2015-11-04,55.993141174316406
2015-11-05,56.13556671142578
2015-11-06,56.00989532470703
2015-11-09,56.06854248046875
2015-11-10,55.934486389160156
2015-11-11,56.051780700683594
2015-11-12,55.612701416015625
2015-11-13,55.460693359375
2015-11-16,56.02645492553711
2015-11-17,56.31356430053711
2015-11-18,56.659759521484375
2015-11-19,56.49086380004883
2015-11-20,56.59221267700195
2015-11-23,56.2882194519043
2015-11-24,56.11933898925781
2015-11-25,56.0433464050293
2015-11-27,56.186893463134766
2015-11-30,56.127784729003906
2015-12-01,57.335289001464844
2015-12-02,57.183284759521484
2015-12-03,56.24599838256836
2015-12-04,57.05663299560547
2015-12-07,56.98064041137695
2015-12-08,58.0361442565918
2015-12-09,57.06507110595703
2015-12-10,57.83347702026367
2015-12-11,57.3099365234375
2015-12-14,57.1072883605957
2015-12-15,58.162803649902344
2015-12-16,58.33165740966797
2015-12-17,57.46195602416992
2015-12-18,56.45711135864258
2015-12-21,57.73217010498047
2015-12-22,58.33165740966797
2015-12-23,58.475215911865234
2015-12-24,58.69477462768555
2015-12-28,58.60190200805664
2015-12-29,59.02410888671875
2015-12-30,58.846778869628906
2015-12-31,58.55967712402344
2016-01-04,58.00235366821289
2016-01-05,58.04459762573242
2016-01-06,56.220664978027344
2016-01-07,55.68025588989258
2016-01-08,55.08916091918945
2016-01-11,55.3171501159668
2016-01-12,55.51980972290039
2016-01-13,54.70072937011719
2016-01-14,56.2882194519043
2016-01-15,54.50651931762695
2016-01-19,54.312294006347656
2016-01-20,54.937156677246094
2016-01-21,54.574058532714844
2016-01-22,54.96248245239258
2016-01-25,54.59096145629883
2016-01-26,55.00470733642578
2016-01-27,54.40517807006836
2016-01-28,55.2664680480957
2016-01-29,56.566871643066406
2016-02-01,56.67665481567383
2016-02-02,55.86601638793945
2016-02-03,56.406436920166016
2016-02-04,56.47397994995117
2016-02-05,55.3171501159668
2016-02-08,54.160301208496094
2016-02-09,54.008304595947266
2016-02-10,54.15186309814453
2016-02-11,53.5304069519043
2016-02-12,54.30510711669922
2016-02-16,55.11384963989258
2016-02-17,55.8204460144043
2016-02-18,55.20749282836914
2016-02-19,55.9225959777832
2016-02-22,56.30568313598633
2016-02-23,55.9140739440918
2016-02-24,56.47594451904297
2016-02-25,57.420894622802734
2016-02-26,57.863590240478516
2016-02-29,57.667781829833984
2016-03-01,58.72340774536133
2016-03-02,58.246681213378906
2016-03-03,58.48501968383789
2016-03-04,58.153018951416016
2016-03-07,58.604217529296875
2016-03-08,57.659263610839844
2016-03-09,57.9401969909668
2016-03-10,58.48501968383789
2016-03-11,58.92772674560547
2016-03-14,59.217166900634766
2016-03-15,59.319305419921875
2016-03-16,59.719417572021484
2016-03-17,60.32386016845703
2016-03-18,60.596290588378906
2016-03-21,60.664390563964844
2016-03-22,60.817630767822266
2016-03-23,60.44306182861328
2016-03-24,60.27278518676758
2016-03-28,60.32386016845703
2016-03-29,61.600852966308594
2016-03-30,61.7711067199707
2016-03-31,61.98391342163086
2016-04-01,62.188255310058594
2016-04-04,62.00096130371094
2016-04-05,61.609344482421875
2016-04-06,61.92433547973633
2016-04-07,61.38799285888672
2016-04-08,61.35395812988281
2016-04-11,61.439083099365234
2016-04-12,61.42204284667969
2016-04-13,62.06053924560547
2016-04-14,61.71150207519531
2016-04-15,61.745548248291016
2016-04-18,61.93283462524414
2016-04-19,62.24783706665039
2016-04-20,62.1201171875
2016-04-21,61.28582763671875
2016-04-22,61.20924377441406
2016-04-25,60.945316314697266
2016-04-26,61.15813446044922
2016-04-27,61.49016571044922
2016-04-28,60.28982162475586
2016-04-29,59.540672302246094
2016-05-02,59.651329040527344
2016-05-03,59.27674865722656
2016-05-04,58.8255615234375
2016-05-05,59.072444915771484
2016-05-06,59.04689407348633
2016-05-09,58.85961151123047
2016-05-10,59.46406173706055
2016-05-11,59.336360931396484
2016-05-12,59.027565002441406
2016-05-13,58.8388557434082
2016-05-16,58.23846435546875
2016-05-17,58.126976013183594
2016-05-18,58.50437545776367
2016-05-19,58.221317291259766
2016-05-20,59.68800735473633
2016-05-23,59.82524871826172
2016-05-24,60.8887939453125
2016-05-25,61.523502349853516
2016-05-26,61.68644714355469
2016-05-27,62.604225158691406
2016-05-31,62.55274963378906
2016-06-01,62.72429275512695
2016-06-02,62.84437942504883
2016-06-03,62.698570251464844
2016-06-06,62.38979721069336
2016-06-07,62.57851028442383
2016-06-08,62.7672004699707
2016-06-09,62.9644660949707
2016-06-10,62.32976531982422
2016-06-13,62.1925163269043
2016-06-14,62.295440673828125
2016-06-15,62.53559875488281
2016-06-16,62.432682037353516
2016-06-17,62.638519287109375
2016-06-20,63.1702995300293
2016-06-21,63.35041427612305
2016-06-22,63.72780227661133
2016-06-23,64.19956970214844
2016-06-24,62.226844787597656
2016-06-27,61.12894821166992
2016-06-28,61.746490478515625
2016-06-29,61.82371520996094
2016-06-30,62.82723617553711
2016-07-01,62.18394088745117
2016-07-05,61.849422454833984
2016-07-06,61.97810363769531
2016-07-07,61.9609375
2016-07-08,63.25606918334961
2016-07-11,63.79642105102539
2016-07-12,64.61981964111328
2016-07-13,64.79994201660156
2016-07-14,64.51689147949219
2016-07-15,64.43971252441406
2016-07-18,65.1258773803711
2016-07-19,65.14306640625
2016-07-20,65.76058197021484
2016-07-21,64.96293640136719
2016-07-22,65.23738098144531
2016-07-25,65.60619354248047
2016-07-26,66.0350341796875
2016-07-27,66.04364013671875
2016-07-28,66.42959594726562
2016-07-29,64.93718719482422
2016-08-01,65.68341827392578
2016-08-02,64.94573974609375
2016-08-03,65.26312255859375
2016-08-04,65.87211608886719
2016-08-05,66.5839614868164
2016-08-08,66.06080627441406
2016-08-09,66.39531707763672
2016-08-10,59.585086822509766
2016-08-11,58.340675354003906
2016-08-12,59.006072998046875
2016-08-15,60.008548736572266
2016-08-16,59.79248046875
2016-08-17,60.181365966796875
2016-08-18,60.259132385253906
2016-08-19,61.31343078613281
2016-08-22,60.94184112548828
2016-08-23,58.807315826416016
2016-08-24,58.046844482421875
2016-08-25,58.15918731689453
2016-08-26,58.34928894042969
2016-08-29,59.39495849609375
2016-08-30,59.07520294189453
2016-08-31,59.852970123291016
2016-09-01,61.131961822509766
2016-09-02,60.6652946472168
2016-09-06,60.9591178894043
2016-09-07,61.183815002441406
2016-09-08,60.88999557495117
2016-09-09,59.9998893737793
2016-09-12,61.028263092041016
2016-09-13,59.65422821044922
2016-09-14,59.5418586730957
2016-09-15,60.717166900634766
2016-09-16,60.691219329833984
2016-09-19,60.22458267211914
2016-09-20,59.783843994140625
2016-09-21,60.31098937988281
2016-09-22,60.06904602050781
2016-09-23,59.90483093261719
2016-09-26,59.628292083740234
2016-09-27,60.492469787597656
2016-09-28,60.362857818603516
2016-09-29,59.42953109741211
2016-09-30,60.24186325073242
2016-10-03,60.84677505493164
2016-10-04,60.75172424316406
2016-10-05,61.53813171386719
2016-10-06,62.03935623168945
2016-10-07,62.799835205078125
2016-10-10,63.551658630371094
2016-10-11,62.55786895751953
2016-10-12,62.307254791259766
2016-10-13,61.65047836303711
2016-10-14,62.19491195678711
2016-10-17,62.21216583251953
2016-10-18,62.298587799072266
2016-10-19,62.168983459472656
2016-10-20,62.21216583251953
2016-10-21,63.63806915283203
2016-10-24,64.43312072753906
2016-10-25,64.7269515991211
2016-10-26,65.06395721435547
2016-10-27,64.57138061523438
2016-10-28,64.51953887939453
2016-10-31,64.90843963623047
2016-11-01,63.86275863647461
2016-11-02,64.58003997802734
2016-11-03,64.53682708740234
2016-11-04,64.3985824584961
2016-11-07,65.28002166748047
2016-11-08,65.27136993408203
2016-11-09,65.23680877685547
2016-11-10,64.85382080078125
2016-11-11,65.68070983886719
2016-11-14,65.6981201171875
2016-11-15,67.67393493652344
2016-11-16,67.63041687011719
2016-11-17,68.80547332763672
2016-11-18,69.66714477539062
2016-11-21,70.46793365478516
2016-11-22,72.27837371826172
2016-11-23,71.22520446777344
2016-11-25,71.60816955566406
2016-11-28,71.81707763671875
2016-11-29,71.0946273803711
2016-11-30,69.49308776855469
2016-12-01,66.08979034423828
2016-12-02,66.37706756591797
2016-12-05,67.04725646972656
2016-12-06,67.99597930908203
2016-12-07,68.98825073242188
2016-12-08,68.63137817382812
2016-12-09,67.20393371582031
2016-12-12,67.29967498779297
2016-12-13,67.86544036865234
2016-12-14,67.7261734008789
2016-12-15,69.0752944946289
2016-12-16,68.05691528320312
2016-12-19,69.08401489257812
2016-12-20,68.6574935913086
2016-12-21,68.74455261230469
2016-12-22,68.89251708984375
2016-12-23,68.86639404296875
2016-12-27,69.64974212646484
2016-12-28,69.42345428466797
2016-12-29,69.01438903808594
2016-12-30,68.48342895507812
2017-01-03,69.11881256103516
2017-01-04,68.87508392333984
2017-01-05,68.25711059570312
2017-01-06,68.87508392333984
2017-01-09,69.27547454833984
2017-01-10,69.04916381835938
2017-01-11,69.86735534667969
2017-01-12,69.71939849853516
2017-01-13,70.88574981689453
2017-01-17,69.63236236572266
2017-01-18,71.0511245727539
2017-01-19,70.6333236694336
2017-01-20,70.99017333984375
2017-01-23,71.460205078125
2017-01-24,72.06947326660156
2017-01-25,73.69715118408203
2017-01-26,72.4611587524414
2017-01-27,74.99404907226562
2017-01-30,75.0723648071289
2017-01-31,74.08011627197266
2017-02-01,74.88959503173828
2017-02-02,76.03853607177734
2017-02-03,76.23870086669922
2017-02-06,75.72518920898438
2017-02-07,76.29965209960938
2017-02-08,75.6120376586914
2017-02-09,75.49888610839844
2017-02-10,75.41183471679688
2017-02-13,76.392822265625
2017-02-14,76.19134521484375
2017-02-15,76.79568481445312
2017-02-16,77.54016876220703
2017-02-17,77.47886657714844
2017-02-21,79.22183227539062
2017-02-22,79.06417846679688
2017-02-23,78.74010467529297
2017-02-24,79.08171081542969
2017-02-27,79.02039337158203
2017-02-28,78.93280029296875
2017-03-01,80.08893585205078
2017-03-02,79.46707153320312
2017-03-03,79.19556427001953
2017-03-06,79.54593658447266
2017-03-07,79.73860168457031
2017-03-08,80.18529510498047
2017-03-09,80.39550018310547
2017-03-10,81.6304702758789
2017-03-13,81.33265686035156
2017-03-14,81.34142303466797
2017-03-15,81.98957061767578
2017-03-16,82.50631713867188
2017-03-17,82.93550109863281
2017-03-20,83.31214904785156
2017-03-21,82.49755859375
2017-03-22,83.70624542236328
2017-03-23,83.40846252441406
2017-03-24,83.83763122558594
2017-03-27,83.90770721435547
2017-03-28,83.77632904052734
2017-03-29,83.60115814208984
2017-03-30,83.76758575439453
2017-03-31,83.2683334350586
2017-04-03,84.05660247802734
2017-04-04,84.48576354980469
2017-04-05,83.84639739990234
2017-04-06,84.23180389404297
2017-04-07,84.55583190917969
2017-04-10,84.37191772460938
2017-04-11,83.64492797851562
2017-04-12,83.39094543457031
2017-04-13,83.49605560302734
2017-04-17,83.64492797851562
2017-04-18,82.8566665649414
2017-04-19,85.47550964355469
2017-04-20,86.28129577636719
2017-04-21,86.15867614746094
2017-04-24,88.31328582763672
2017-04-25,89.08405303955078
2017-04-26,88.28705596923828
2017-04-27,90.73067474365234
2017-04-28,86.02728271484375
2017-05-01,86.859375
2017-05-02,87.34110260009766
2017-05-03,87.1046142578125
2017-05-04,88.29579162597656
2017-05-05,88.40966796875
2017-05-08,88.02429962158203
2017-05-09,88.29579162597656
2017-05-10,88.25200653076172
2017-05-11,88.28721618652344
2017-05-12,88.09349060058594
2017-05-15,89.15898132324219
2017-05-16,90.11003112792969
2017-05-17,87.95258331298828
2017-05-18,88.80677032470703
2017-05-19,89.62569427490234
2017-05-22,90.44464111328125
2017-05-23,90.25091552734375
2017-05-24,90.94656372070312
2017-05-25,92.32908630371094
2017-05-26,92.2322006225586
2017-05-30,92.05610656738281
2017-05-31,91.5805892944336
2017-06-01,92.24101257324219
2017-06-02,93.23609161376953
2017-06-05,93.69400024414062
2017-06-06,94.92681121826172
2017-06-07,95.69290161132812
2017-06-08,95.9218521118164
2017-06-09,89.80181121826172
2017-06-12,89.06212615966797
2017-06-13,89.3086929321289
2017-06-14,86.78142547607422
2017-06-15,85.4781494140625
2017-06-16,86.03291320800781
2017-06-19,88.95643615722656
2017-06-20,85.92725372314453
2017-06-21,86.30589294433594
2017-06-22,85.12591552734375
2017-06-23,86.2530746459961
2017-06-26,84.55355072021484
2017-06-27,82.66030883789062
2017-06-28,84.30699157714844
2017-06-29,81.46273040771484
2017-06-30,80.58214569091797
2017-07-03,80.61734008789062
2017-07-05,81.26897430419922
2017-07-06,81.436279296875
2017-07-07,83.27670288085938
2017-07-10,84.21012115478516
2017-07-11,85.3548583984375
2017-07-12,86.03291320800781
2017-07-13,85.94485473632812
2017-07-14,87.74127960205078
2017-07-17,87.29215240478516
2017-07-18,87.90857696533203
2017-07-19,89.28228759765625
2017-07-20,89.55525970458984
2017-07-21,87.96138763427734
2017-07-24,88.24317932128906
2017-07-25,87.2833480834961
2017-07-26,88.8155746459961
2017-07-27,87.99663543701172
2017-07-28,83.12702178955078
2017-07-31,81.56837463378906
2017-08-01,81.56837463378906
2017-08-02,79.26123046875
2017-08-03,78.33663940429688
2017-08-04,78.22216796875
2017-08-07,81.02242279052734
2017-08-08,79.85123443603516
2017-08-09,80.55570220947266
2017-08-10,77.61454772949219
2017-08-11,80.08792114257812
2017-08-14,81.1163101196289
2017-08-15,80.69075012207031
2017-08-16,81.45316314697266
2017-08-17,79.5826187133789
2017-08-18,80.01700592041016
2017-08-21,78.90886688232422
2017-08-22,81.29359436035156
2017-08-23,81.07196044921875
2017-08-24,80.05249786376953
2017-08-25,80.21205139160156
2017-08-28,81.1517562866211
2017-08-29,81.9052963256836
2017-08-30,82.9159164428711
2017-08-31,83.05776977539062
2017-09-01,83.40351104736328
2017-09-05,83.03116607666016
2017-09-06,83.77582550048828
2017-09-07,84.5027847290039
2017-09-08,83.64286041259766
2017-09-11,86.1428451538086
2017-09-12,86.8343276977539
2017-09-13,85.76165771484375
2017-09-14,86.39993286132812
2017-09-15,87.44603729248047
2017-09-18,89.45842742919922
2017-09-19,90.43360137939453
2017-09-20,88.35027313232422
2017-09-21,88.2261734008789
2017-09-22,89.17473602294922
2017-09-25,87.77404022216797
2017-09-26,87.91588592529297
2017-09-27,92.34846496582031
2017-09-28,93.01334381103516
2017-09-29,93.97079467773438
2017-10-02,93.0399398803711
2017-10-03,91.16939544677734
2017-10-04,91.3112564086914
2017-10-05,90.13214874267578
2017-10-06,90.84139251708984
2017-10-09,92.1534194946289
2017-10-10,92.59668731689453
2017-10-11,92.7208023071289
2017-10-12,92.92471313476562
2017-10-13,93.35023498535156
2017-10-16,95.14988708496094
2017-10-17,95.75269317626953
2017-10-18,95.82362365722656
2017-10-19,95.78813934326172
2017-10-20,96.04524230957031
2017-10-23,95.56652069091797
2017-10-24,95.46900939941406
2017-10-25,94.6002197265625
2017-10-26,96.49736785888672
2017-10-27,95.80590057373047
2017-10-30,95.16757202148438
2017-10-31,96.53282928466797
2017-11-01,93.21723937988281
2017-11-02,94.30764770507812
2017-11-03,94.23675537109375
2017-11-06,93.53641510009766
2017-11-07,95.30057525634766
2017-11-08,94.92823791503906
2017-11-09,90.77933502197266
2017-11-10,90.81481170654297
2017-11-13,90.3626480102539
2017-11-14,91.08493041992188
2017-11-15,91.79825592041016
2017-11-16,93.42111206054688
2017-11-17,90.63908386230469
2017-11-20,91.40592956542969
2017-11-21,93.38548278808594
2017-11-22,93.15363311767578
2017-11-24,93.66187286376953
2017-11-27,93.08229064941406
2017-11-28,95.55223083496094
2017-11-29,89.4798812866211
2017-11-30,91.16516876220703
2017-12-01,92.61860656738281
2017-12-04,89.95248413085938
2017-12-05,91.52183532714844
2017-12-06,91.61100769042969
2017-12-07,93.251708984375
2017-12-08,92.7166976928711
2017-12-11,92.60077667236328
2017-12-12,91.89635467529297
2017-12-13,92.61860656738281
2017-12-14,93.1090316772461
2017-12-15,94.1879653930664
2017-12-18,99.17243957519531
2017-12-19,99.52912902832031
2017-12-20,100.26921081542969
2017-12-21,96.85408020019531
2017-12-22,97.47825622558594
2017-12-26,95.98915100097656
2017-12-27,95.65924072265625
2017-12-28,96.16748046875
2017-12-29,93.68862915039062
2018-01-02,94.6337890625
2018-01-03,95.73949432373047
2018-01-04,95.90889739990234
2018-01-05,97.95976257324219
2018-01-08,98.2272720336914
2018-01-09,97.3712387084961
2018-01-10,94.7675552368164
2018-01-11,94.73187255859375
2018-01-12,95.66815185546875
2018-01-16,95.99807739257812
2018-01-17,101.19657135009766
2018-01-18,102.23091125488281
2018-01-19,102.5608139038086
2018-01-22,102.17739868164062
2018-01-23,103.44359588623047
2018-01-24,102.48057556152344
2018-01-25,100.83988189697266
2018-01-26,101.15199279785156
2018-01-29,99.98385620117188
2018-01-30,97.5584945678711
2018-01-31,97.90626525878906
2018-02-01,99.11004638671875
2018-02-02,94.9815673828125
2018-02-05,90.23783874511719
2018-02-06,93.83129119873047
2018-02-07,91.53968811035156
2018-02-08,87.86598205566406
2018-02-09,89.97034454345703
2018-02-12,92.65428161621094
2018-02-13,92.92179870605469
2018-02-14,96.3742904663086
2018-02-15,97.6297607421875
2018-02-16,96.41911315917969
2018-02-20,99.13630676269531
2018-02-21,98.34716033935547
2018-02-22,97.6656265258789
2018-02-23,99.06456756591797
2018-02-26,102.83092498779297
2018-02-27,101.74583435058594
2018-02-28,101.61134338378906
2018-03-01,99.7281494140625
2018-03-02,101.34233856201172
2018-03-05,102.0776596069336
2018-03-06,104.0864028930664
2018-03-07,105.32389068603516
2018-03-08,104.92039489746094
2018-03-09,108.64190673828125
2018-03-12,109.75386047363281
2018-03-13,108.04108428955078
2018-03-14,108.00521850585938
2018-03-15,108.33700561523438
2018-03-16,108.16663360595703
2018-03-19,104.00569152832031
2018-03-20,105.09075164794922
2018-03-21,105.87091827392578
2018-03-22,101.2615966796875
2018-03-23,97.010986328125
2018-03-26,101.65619659423828
2018-03-27,96.67919158935547
2018-03-28,95.56721496582031
2018-03-29,97.75530242919922
2018-04-02,94.45526123046875
2018-04-03,96.4639663696289
2018-04-04,97.97052001953125
2018-04-05,97.48628997802734
