,GRMN
2014-04-24,39.81693649291992
2014-04-25,38.920021057128906
2014-04-28,39.25726318359375
2014-04-29,39.52993392944336
2014-04-30,40.97220993041992
2014-05-01,40.77129364013672
2014-05-02,41.280757904052734
2014-05-05,41.24488067626953
2014-05-06,41.876338958740234
2014-05-07,40.54167938232422
2014-05-08,40.09679412841797
2014-05-09,40.06092071533203
2014-05-12,40.44839096069336
2014-05-13,40.06092071533203
2014-05-14,40.14703369140625
2014-05-15,39.47252655029297
2014-05-16,39.515586853027344
2014-05-19,39.80259323120117
2014-05-20,39.52275466918945
2014-05-21,39.7380256652832
2014-05-22,40.06092071533203
2014-05-23,41.180294036865234
2014-05-27,41.603660583496094
2014-05-28,41.75434112548828
2014-05-29,42.22074890136719
2014-05-30,42.27096939086914
2014-06-02,42.148990631103516
2014-06-03,41.646705627441406
2014-06-04,41.84044647216797
2014-06-05,42.24226760864258
2014-06-06,42.988529205322266
2014-06-09,43.612796783447266
2014-06-10,43.64867401123047
2014-06-11,43.619972229003906
2014-06-12,43.1248664855957
2014-06-13,42.871700286865234
2014-06-16,43.240596771240234
2014-06-17,43.76140213012695
2014-06-18,44.296669006347656
2014-06-19,44.20984649658203
2014-06-20,43.43589401245117
2014-06-23,43.45759582519531
2014-06-24,43.33462905883789
2014-06-25,43.363563537597656
2014-06-26,42.8427619934082
2014-06-27,43.826499938964844
2014-06-30,44.050724029541016
2014-07-01,44.15199661254883
2014-07-02,44.267723083496094
2014-07-03,44.622154235839844
2014-07-07,44.303897857666016
2014-07-08,43.85542678833008
2014-07-09,41.85179901123047
2014-07-10,41.48289489746094
2014-07-11,41.598628997802734
2014-07-14,42.06156539916992
2014-07-15,41.52630615234375
2014-07-16,41.00550842285156
2014-07-17,40.60768127441406
2014-07-18,40.9476432800293
2014-07-21,40.75958251953125
2014-07-22,41.20803451538086
2014-07-23,41.41057205200195
2014-07-24,41.8807373046875
2014-07-25,41.30207824707031
2014-07-28,41.605873107910156
2014-07-29,41.64928436279297
2014-07-30,39.3563232421875
2014-07-31,39.79755401611328
2014-08-01,39.43588638305664
2014-08-04,39.84096145629883
2014-08-05,39.43588638305664
2014-08-06,39.78307342529297
2014-08-07,39.8120231628418
2014-08-08,40.20984649658203
2014-08-11,40.34005355834961
2014-08-12,40.02901840209961
2014-08-13,40.260494232177734
2014-08-14,40.3255729675293
2014-08-15,40.55705642700195
2014-08-18,40.50640869140625
2014-08-19,40.585968017578125
2014-08-20,41.28036880493164
2014-08-21,41.519081115722656
2014-08-22,41.69267272949219
2014-08-25,41.72883605957031
2014-08-26,41.562461853027344
2014-08-27,39.48651885986328
2014-08-28,39.14655303955078
2014-08-29,39.29845428466797
2014-09-02,39.001888275146484
2014-09-03,38.741493225097656
2014-09-04,37.931358337402344
2014-09-05,38.53173065185547
2014-09-08,38.741493225097656
2014-09-09,37.40332794189453
2014-09-10,38.893402099609375
2014-09-11,38.7401237487793
2014-09-12,39.068546295166016
2014-09-15,39.13423156738281
2014-09-16,39.221832275390625
2014-09-17,38.732818603515625
2014-09-18,38.72552490234375
2014-09-19,38.02487564086914
2014-09-22,37.608856201171875
2014-09-23,37.03959274291992
2014-09-24,37.39720153808594
2014-09-25,37.03959274291992
2014-09-26,37.849708557128906
2014-09-29,37.85700607299805
2014-09-30,37.9445915222168
2014-10-01,37.214752197265625
2014-10-02,36.41191101074219
2014-10-03,36.82063674926758
2014-10-06,37.38991165161133
2014-10-07,36.535980224609375
2014-10-08,37.3607177734375
2014-10-09,36.28783416748047
2014-10-10,36.3243408203125
2014-10-13,36.01780319213867
2014-10-14,37.061485290527344
2014-10-15,37.849708557128906
2014-10-16,38.397090911865234
2014-10-17,38.127052307128906
2014-10-20,38.55036544799805
2014-10-21,39.30211639404297
2014-10-22,39.11964416503906
2014-10-23,39.579437255859375
2014-10-24,40.331180572509766
2014-10-27,41.31646728515625
2014-10-28,41.74708557128906
2014-10-29,39.38238525390625
2014-10-30,39.513763427734375
2014-10-31,40.49174499511719
2014-11-03,40.652305603027344
2014-11-04,40.754493713378906
2014-11-05,40.57931900024414
