,IEX
2015-08-24,61.82989501953125
2015-08-25,61.812103271484375
2015-08-26,62.13228225708008
2015-08-27,63.421913146972656
2015-08-28,63.706504821777344
2015-08-31,63.88438034057617
2015-09-01,61.242923736572266
2015-09-02,62.105613708496094
2015-09-03,62.55030822753906
2015-09-04,61.634239196777344
2015-09-08,63.13729476928711
2015-09-09,62.84379959106445
2015-09-10,62.54140090942383
2015-09-11,62.79045867919922
2015-09-14,62.39021682739258
2015-09-15,63.51081848144531
2015-09-16,64.78263854980469
2015-09-17,63.9911003112793
2015-09-18,63.377418518066406
2015-09-21,63.64424133300781
2015-09-22,62.54140090942383
2015-09-23,61.349639892578125
2015-09-24,61.5452880859375
2015-09-25,61.84768295288086
2015-09-28,61.47415542602539
2015-09-29,62.51470947265625
2015-09-30,63.41302490234375
2015-10-01,62.50582504272461
2015-10-02,64.19566345214844
2015-10-05,66.49029541015625
2015-10-06,66.49915313720703
2015-10-07,67.95775604248047
2015-10-08,70.44799041748047
2015-10-09,69.16732025146484
2015-10-12,67.90440368652344
2015-10-13,67.61978912353516
2015-10-14,66.80703735351562
2015-10-15,66.86956024169922
2015-10-16,66.9677963256836
2015-10-19,66.90528869628906
2015-10-20,66.88740539550781
2015-10-21,66.79810333251953
2015-10-22,68.06637573242188
2015-10-23,68.45936584472656
2015-10-26,68.58441162109375
2015-10-27,68.19141387939453
2015-10-28,68.60224151611328
2015-10-29,68.40574645996094
2015-10-30,68.5575942993164
2015-11-02,68.99524688720703
2015-11-03,69.12919616699219
2015-11-04,68.9327163696289
2015-11-05,69.28104400634766
2015-11-06,69.01307678222656
2015-11-09,68.65583801269531
2015-11-10,69.07559204101562
2015-11-11,68.68263244628906
2015-11-12,67.25360870361328
2015-11-13,67.28038024902344
2015-11-16,67.93238067626953
2015-11-17,67.869873046875
2015-11-18,69.20064544677734
2015-11-19,69.66507720947266
2015-11-20,69.96875
2015-11-23,69.69187927246094
2015-11-24,70.35282135009766
2015-11-25,70.38851165771484
2015-11-27,70.54930877685547
2015-11-30,70.3796157836914
2015-12-01,70.4957046508789
2015-12-02,69.9776611328125
2015-12-03,69.62934875488281
2015-12-04,70.32598876953125
2015-12-07,69.27208709716797
2015-12-08,68.21818542480469
2015-12-09,68.31644439697266
2015-12-10,68.32537078857422
2015-12-11,67.63764953613281
2015-12-14,67.94132995605469
2015-12-15,68.0752944946289
2015-12-16,68.69153594970703
2015-12-17,68.04850006103516
2015-12-18,67.05709838867188
2015-12-21,67.30717468261719
2015-12-22,68.0752944946289
2015-12-23,69.17384338378906
2015-12-24,69.29888153076172
2015-12-28,68.96842956542969
2015-12-29,69.40607452392578
2015-12-30,68.87913513183594
2015-12-31,68.42362213134766
2016-01-04,67.64659881591797
2016-01-05,66.98565673828125
2016-01-06,66.24433135986328
2016-01-07,64.8510513305664
2016-01-08,63.984683990478516
2016-01-11,63.76143264770508
2016-01-12,64.08296966552734
2016-01-13,62.79105758666992
2016-01-14,63.975284576416016
2016-01-15,62.76414108276367
2016-01-19,62.45012664794922
2016-01-20,62.127166748046875
2016-01-21,61.33769607543945
2016-01-22,62.81795883178711
2016-01-25,61.30179977416992
2016-01-26,63.0242919921875
2016-01-27,63.65232849121094
2016-01-28,62.351436614990234
2016-01-29,65.0518569946289
2016-02-01,64.10090637207031
2016-02-02,63.2396125793457
2016-02-03,64.45075988769531
2016-02-04,65.57221221923828
2016-02-05,65.27615356445312
2016-02-08,64.63020324707031
2016-02-09,64.11883544921875
2016-02-10,63.921470642089844
2016-02-11,63.580528259277344
2016-02-12,64.37899780273438
2016-02-16,65.6708984375
2016-02-17,66.2899169921875
2016-02-18,66.97171783447266
2016-02-19,67.05248260498047
2016-02-22,67.99445343017578
2016-02-23,67.1242446899414
2016-02-24,67.2498779296875
2016-02-25,67.27677154541016
2016-02-26,67.93170928955078
2016-02-29,67.42929077148438
2016-03-01,68.90061950683594
2016-03-02,69.0890121459961
2016-03-03,69.77982330322266
2016-03-04,70.1207046508789
2016-03-07,70.35397338867188
2016-03-08,69.322265625
2016-03-09,69.4209213256836
2016-03-10,69.25948333740234
2016-03-11,70.09381103515625
2016-03-14,69.9412841796875
2016-03-15,70.09381103515625
2016-03-16,71.1613998413086
2016-03-17,72.55195617675781
2016-03-18,73.12616729736328
2016-03-21,73.97842407226562
2016-03-22,74.39111328125
2016-03-23,73.44913482666016
2016-03-24,73.71825408935547
2016-03-28,73.88872528076172
2016-03-29,75.02809143066406
2016-03-30,74.83072662353516
2016-03-31,74.3552474975586
