,PPG
2017-09-18,94.40889739990234
2017-09-19,95.77022552490234
2017-09-20,96.18570709228516
2017-09-21,96.3448257446289
2017-09-22,96.14152526855469
2017-09-25,96.4950942993164
2017-09-26,95.92053985595703
2017-09-27,95.4608383178711
2017-09-28,96.22105407714844
2017-09-29,96.05310821533203
2017-10-02,98.12162017822266
2017-10-03,98.99676513671875
2017-10-04,99.23542022705078
2017-10-05,99.91609954833984
2017-10-06,100.13707733154297
2017-10-09,99.57135772705078
2017-10-10,99.34150695800781
2017-10-11,99.36803436279297
2017-10-12,100.2431640625
2017-10-13,100.3315658569336
2017-10-16,100.03983306884766
2017-10-17,99.85420227050781
2017-10-18,99.78349304199219
2017-10-19,101.0475845336914
2017-10-20,104.09732055664062
2017-10-23,103.32825469970703
2017-10-24,103.81446075439453
2017-10-25,104.06196594238281
2017-10-26,104.90172576904297
2017-10-27,104.24758911132812
2017-10-30,102.6829605102539
2017-10-31,102.75367736816406
2017-11-01,102.47077941894531
2017-11-02,102.6829605102539
2017-11-03,103.01001739501953
2017-11-06,102.84207153320312
2017-11-07,102.84207153320312
2017-11-08,102.64759063720703
2017-11-09,102.16839599609375
2017-11-10,101.76016998291016
2017-11-13,101.6536865234375
2017-11-14,101.47618103027344
2017-11-15,100.62428283691406
2017-11-16,101.17449951171875
2017-11-17,101.01476287841797
2017-11-20,101.94654083251953
2017-11-21,102.354736328125
2017-11-22,102.29261016845703
2017-11-24,103.0291748046875
2017-11-27,102.80730438232422
2017-11-28,104.12957763671875
2017-11-29,103.83674621582031
2017-11-30,103.69474029541016
2017-12-01,102.8783187866211
2017-12-04,104.32481384277344
2017-12-05,103.60601043701172
2017-12-06,103.10903930664062
2017-12-07,103.0380630493164
2017-12-08,102.86945343017578
2017-12-11,102.65647888183594
2017-12-12,102.84284210205078
2017-12-13,103.16230773925781
2017-12-14,101.00586700439453
2017-12-15,102.13289642333984
2017-12-18,103.0558090209961
2017-12-19,103.2155532836914
2017-12-20,103.08243560791016
2017-12-21,103.10017395019531
2017-12-22,103.10903930664062
2017-12-26,103.18892669677734
2017-12-27,103.3752670288086
2017-12-28,103.97871398925781
2017-12-29,103.66814422607422
2018-01-02,104.71528625488281
2018-01-03,104.88389587402344
2018-01-04,104.24494934082031
2018-01-05,105.53167724609375
2018-01-08,105.3542251586914
2018-01-09,104.91049194335938
2018-01-10,103.48175048828125
2018-01-11,104.33367919921875
2018-01-12,104.86613464355469
2018-01-16,103.50839233398438
2018-01-17,101.60929870605469
2018-01-18,105.07911682128906
2018-01-19,105.10572814941406
2018-01-22,103.63262939453125
2018-01-23,104.0497055053711
2018-01-24,105.5494384765625
2018-01-25,106.67646789550781
2018-01-26,107.79460906982422
2018-01-29,106.1085205078125
2018-01-30,105.0258560180664
2018-01-31,105.36311340332031
2018-02-01,104.37804412841797
2018-02-02,102.5943603515625
2018-02-05,99.37301635742188
2018-02-06,101.1301040649414
2018-02-07,101.28096008300781
2018-02-08,97.88215637207031
2018-02-09,99.7191162109375
2018-02-12,101.14786529541016
2018-02-13,101.66255950927734
2018-02-14,103.22442626953125
2018-02-15,103.5094985961914
2018-02-16,103.48277282714844
2018-02-20,102.80570983886719
2018-02-21,103.00170135498047
2018-02-22,103.21550750732422
2018-02-23,104.64087677001953
2018-02-26,104.7032470703125
2018-02-27,102.72553253173828
2018-02-28,100.16875457763672
2018-03-01,98.98389434814453
2018-03-02,98.2177734375
2018-03-05,100.45382690429688
2018-03-06,102.51172637939453
2018-03-07,102.46717834472656
2018-03-08,102.80570983886719
2018-03-09,104.81014251708984
2018-03-12,103.7500228881836
2018-03-13,103.40259552001953
2018-03-14,102.48500061035156
2018-03-15,101.80793762207031
2018-03-16,102.38700866699219
2018-03-19,100.86363220214844
2018-03-20,101.42487335205078
2018-03-21,101.51393127441406
2018-03-22,99.16207122802734
2018-03-23,97.53179931640625
2018-03-26,99.71441650390625
2018-03-27,99.69659423828125
2018-03-28,97.96830749511719
2018-03-29,99.42041015625
2018-04-02,96.44493865966797
2018-04-03,98.15541076660156
2018-04-04,98.6988296508789
2018-04-05,99.48277282714844
2018-04-06,97.45159912109375
2018-04-09,97.64759826660156
2018-04-10,98.31574249267578
2018-04-11,97.35359954833984
2018-04-12,98.0306625366211
2018-04-13,97.99503326416016
2018-04-16,99.57186889648438
2018-04-17,100.73890686035156
2018-04-18,100.8369369506836
2018-04-19,97.67431640625
2018-04-20,96.98836517333984
2018-04-23,96.99726104736328
2018-04-24,94.2266845703125
2018-04-25,96.10641479492188
2018-04-26,95.946044921875
2018-04-27,96.18659210205078
2018-04-30,94.32466888427734
2018-05-01,95.25117492675781
2018-05-02,94.1732177734375
2018-05-03,93.50508117675781
2018-05-04,94.78794860839844
2018-05-07,94.61865997314453
2018-05-08,95.03736114501953
2018-05-09,95.77098846435547
2018-05-10,94.93002319335938
2018-05-11,89.84847259521484
2018-05-14,92.12086486816406
2018-05-15,92.17454528808594
2018-05-16,92.59502410888672
2018-05-17,93.40912628173828
2018-05-18,93.89222717285156
2018-05-21,93.96378326416016
2018-05-22,92.00454711914062
2018-05-23,91.88822937011719
2018-05-24,91.70037078857422
2018-05-25,92.50553131103516
2018-05-29,90.39420318603516
2018-05-30,90.74308776855469
2018-05-31,90.2868423461914
2018-06-01,91.26199340820312
2018-06-04,91.63774871826172
2018-06-05,91.70037078857422
2018-06-06,92.97970581054688
2018-06-07,92.22821807861328
2018-06-08,93.1765365600586
2018-06-11,92.97970581054688
2018-06-12,92.62184143066406
2018-06-13,92.41607666015625
2018-06-14,93.00653076171875
2018-06-15,94.27692413330078
2018-06-18,93.93696594238281
2018-06-19,93.15864562988281
2018-06-20,94.06222534179688
2018-06-21,93.31071472167969
2018-06-22,94.31271362304688
2018-06-25,94.03538513183594
2018-06-26,94.67951202392578
2018-06-27,94.03538513183594
2018-06-28,94.58110809326172
2018-06-29,92.80076599121094
2018-07-02,91.86141204833984
2018-07-03,91.2530517578125
2018-07-05,91.97769927978516
2018-07-06,92.14769744873047
2018-07-09,92.97077178955078
2018-07-10,93.75804138183594
2018-07-11,92.81867218017578
2018-07-12,92.8991928100586
2018-07-13,93.03337097167969
2018-07-16,91.58409118652344
2018-07-17,94.30377960205078
2018-07-18,95.50260162353516
2018-07-19,95.1805191040039
2018-07-20,93.93696594238281
2018-07-23,93.40912628173828
2018-07-24,94.87633514404297
2018-07-25,97.7660140991211
2018-07-26,99.00062561035156
2018-07-27,97.9091567993164
2018-07-30,98.17755889892578
2018-07-31,99.00062561035156
2018-08-01,98.16859436035156
2018-08-02,97.80178833007812
2018-08-03,99.26007843017578
2018-08-06,98.69644165039062
2018-08-07,98.37438201904297
2018-08-08,97.73918914794922
2018-08-09,98.13455200195312
2018-08-10,96.5620346069336
2018-08-13,95.32199096679688
2018-08-14,96.01390075683594
2018-08-15,96.17562866210938
2018-08-16,96.95741271972656
2018-08-17,97.42466735839844
2018-08-20,98.60184478759766
2018-08-21,99.81491088867188
2018-08-22,99.38361358642578
2018-08-23,98.63776397705078
2018-08-24,99.40157318115234
2018-08-27,99.85983276367188
2018-08-28,98.72761535644531
2018-08-29,100.33607482910156
2018-08-30,99.43749237060547
2018-08-31,99.32967376708984
2018-09-04,98.73657989501953
2018-09-05,99.38361358642578
2018-09-06,100.64161682128906
2018-09-07,100.20130920410156
2018-09-10,100.72246551513672
2018-09-11,101.1717758178711
2018-09-12,100.6685562133789
2018-09-13,101.49526977539062
2018-09-14,100.79434967041016
2018-09-17,101.53121948242188
2018-09-18,101.78282165527344
2018-09-19,103.38230895996094
2018-09-20,104.1640625
2018-09-21,104.21798706054688
2018-09-24,101.26164245605469
2018-09-25,100.22827911376953
2018-09-26,99.19488525390625
2018-09-27,97.9368667602539
2018-09-28,98.06266784667969
2018-10-01,98.61979675292969
2018-10-02,99.03315734863281
2018-10-03,97.70323181152344
2018-10-04,97.46060943603516
2018-10-05,97.06522369384766
2018-10-08,98.467041015625
2018-10-09,88.56462097167969
2018-10-10,89.49913787841797
2018-10-11,86.6056900024414
2018-10-12,85.446533203125
2018-10-15,86.39904022216797
2018-10-16,88.22314453125
2018-10-17,88.16923522949219
2018-10-18,88.9510269165039
2018-10-19,91.10759735107422
2018-10-22,91.35022735595703
2018-10-23,90.42469024658203
2018-10-24,87.86370849609375
2018-10-25,93.19232177734375
2018-10-26,92.40157318115234
2018-10-29,92.45548248291016
2018-10-30,93.650634765625
2018-10-31,94.432373046875
2018-11-01,95.91504669189453
2018-11-02,96.06780242919922
2018-11-05,95.65444946289062
2018-11-06,96.47216033935547
2018-11-07,98.42210388183594
2018-11-08,98.07911682128906
2018-11-09,97.21268463134766
2018-11-12,95.1278305053711
2018-11-13,94.1440658569336
2018-11-14,95.08270263671875
2018-11-15,96.64409637451172
2018-11-16,96.725341796875
2018-11-19,97.20366668701172
2018-11-20,95.56102752685547
2018-11-21,96.4004135131836
2018-11-23,96.8336410522461
2018-11-26,96.8787612915039
2018-11-27,95.48886108398438
2018-11-28,97.14952850341797
2018-11-29,97.89865112304688
2018-11-30,98.67483520507812
2018-12-03,99.7849349975586
2018-12-04,96.32821655273438
2018-12-06,95.47981262207031
2018-12-07,93.16929626464844
2018-12-10,93.37689971923828
2018-12-11,92.99783325195312
2018-12-12,93.37689971923828
2018-12-13,91.06639862060547
2018-12-14,90.38045501708984
2018-12-17,87.66382598876953
2018-12-18,87.27572631835938
2018-12-19,87.03203582763672
2018-12-20,87.60964965820312
2018-12-21,86.93275451660156
2018-12-24,86.28290557861328
2018-12-26,89.59524536132812
2018-12-27,91.53570556640625
2018-12-28,91.36422729492188
2018-12-31,92.26677703857422
2019-01-02,91.77938842773438
2019-01-03,88.42195129394531
2019-01-04,90.17288208007812
2019-01-07,90.47071075439453
2019-01-08,91.2198257446289
2019-01-09,91.60790252685547
2019-01-10,92.64585876464844
2019-01-11,91.93284606933594
2019-01-14,92.02308654785156
2019-01-15,91.15664672851562
2019-01-16,92.54655456542969
2019-01-17,96.89679718017578
2019-01-18,95.1549072265625
2019-01-22,94.18017578125
2019-01-23,92.10431671142578
2019-01-24,92.25774383544922
2019-01-25,93.41302490234375
2019-01-28,93.593505859375
2019-01-29,94.29750061035156
2019-01-30,94.81195068359375
2019-01-31,95.1639404296875
2019-02-01,95.46175384521484
2019-02-04,95.90401458740234
2019-02-05,96.58092498779297
2019-02-06,95.75960540771484
2019-02-07,94.63142395019531
2019-02-08,94.64044952392578
2019-02-11,94.51409912109375
2019-02-12,97.12242889404297
2019-02-13,97.37516021728516
2019-02-14,96.80654907226562
2019-02-15,98.47626495361328
2019-02-19,98.13328552246094
2019-02-20,99.04485321044922
2019-02-21,99.8335189819336
2019-02-22,101.02104187011719
2019-02-25,101.81877136230469
2019-02-26,101.0482406616211
2019-02-27,101.68278503417969
2019-02-28,101.5014877319336
2019-03-01,102.2176284790039
2019-03-04,100.94852447509766
2019-03-05,100.39554595947266
2019-03-06,100.21424865722656
2019-03-07,99.57062530517578
2019-03-08,99.3802719116211
2019-03-11,100.89412689208984
2019-03-12,100.75816345214844
2019-03-13,100.92132568359375
2019-03-14,99.42559051513672
2019-03-15,99.74285125732422
2019-03-18,100.57685089111328
2019-03-19,100.53152465820312
2019-03-20,100.45901489257812
2019-03-21,102.10884094238281
2019-03-22,96.71514129638672
2019-03-25,97.05055236816406
2019-03-26,98.2289810180664
2019-03-27,99.78819274902344
2019-03-28,101.27485656738281
2019-03-29,102.3173599243164
2019-04-01,103.54113006591797
2019-04-02,103.55925750732422
2019-04-03,103.8674545288086
2019-04-04,104.24821472167969
2019-04-05,104.21195983886719
2019-04-08,103.70427703857422
2019-04-09,103.59550476074219
2019-04-10,104.15755462646484
2019-04-11,103.8130874633789
2019-04-12,104.79210662841797
2019-04-15,105.58075714111328
2019-04-16,107.33032989501953
2019-04-17,106.41475677490234
2019-04-18,108.6538314819336
2019-04-22,106.27876281738281
2019-04-23,106.62322998046875
2019-04-24,105.73486328125
2019-04-25,104.72864532470703
2019-04-26,106.79548645019531
2019-04-29,106.16093444824219
2019-04-30,106.51445770263672
2019-05-01,104.67425537109375
2019-05-02,105.8436508178711
2019-05-03,106.63232421875
2019-05-06,105.41761016845703
2019-05-07,103.75867462158203
2019-05-08,103.35981750488281
2019-05-09,102.75899505615234
2019-05-10,102.17637634277344
2019-05-13,101.27515411376953
2019-05-14,101.5573501586914
2019-05-15,101.9032974243164
2019-05-16,102.79540252685547
2019-05-17,101.74853515625
2019-05-20,98.0798568725586
2019-05-21,99.22689056396484
2019-05-22,98.75352478027344
2019-05-23,97.2423324584961
2019-05-24,98.08895874023438
2019-05-28,97.8704833984375
2019-05-29,97.57007598876953
2019-05-30,97.62469482421875
2019-05-31,95.26692962646484
2019-06-03,98.11627960205078
2019-06-04,101.69390869140625
2019-06-05,102.27654266357422
2019-06-06,102.859130859375
2019-06-07,103.76947784423828
2019-06-10,104.13362884521484
2019-06-11,106.37306213378906
2019-06-12,106.50049591064453
2019-06-13,106.42767333984375
2019-06-14,106.09992980957031
2019-06-17,104.62519073486328
2019-06-18,104.3976058959961
2019-06-19,105.2897720336914
2019-06-20,104.86188507080078
2019-06-21,105.66297912597656
2019-06-24,106.4185562133789
2019-06-25,105.84503936767578
2019-06-26,105.17140197753906
2019-06-27,105.49913024902344
2019-06-28,106.24559020996094
2019-07-01,107.99342346191406
2019-07-02,107.50186157226562
2019-07-03,108.4030990600586
2019-07-05,107.38350677490234
2019-07-08,105.94517517089844
2019-07-09,105.54463195800781
2019-07-10,105.0621566772461
2019-07-11,105.59925842285156
2019-07-12,106.5459976196289
2019-07-15,107.15593719482422
2019-07-16,107.28339385986328
2019-07-17,106.15457153320312
2019-07-18,106.50959777832031
2019-07-19,106.97386169433594
2019-07-22,106.46407318115234
2019-07-23,108.29385375976562
2019-07-24,107.51097106933594
2019-07-25,107.54737854003906
2019-07-26,107.36530303955078
2019-07-29,107.81137084960938
2019-07-30,108.29385375976562
2019-07-31,106.86463165283203
2019-08-01,105.2988510131836
2019-08-02,103.9333267211914
2019-08-05,101.01116180419922
2019-08-06,101.02934265136719
2019-08-07,102.74079132080078
2019-08-08,106.19100952148438
2019-08-09,105.45036315917969
2019-08-12,102.90850830078125
2019-08-13,103.40225982666016
2019-08-14,100.7780990600586
2019-08-15,100.2295150756836
2019-08-16,101.23526763916016
2019-08-19,102.05818176269531
2019-08-20,100.85127258300781
2019-08-21,101.21697998046875
2019-08-22,100.66839599609375
2019-08-23,97.41333770751953
2019-08-26,97.98938751220703
2019-08-27,98.20880889892578
2019-08-28,99.69005584716797
2019-08-29,100.70496368408203
2019-08-30,101.2992935180664
2019-09-03,100.97012329101562
2019-09-04,101.96672821044922
2019-09-05,103.63086700439453
2019-09-06,105.86181640625
2019-09-09,106.52928924560547
2019-09-10,107.22417449951172
2019-09-11,107.59904479980469
2019-09-12,108.08364868164062
2019-09-13,109.15342712402344
2019-09-16,105.47779846191406
2019-09-17,107.16930389404297
2019-09-18,109.19916534423828
2019-09-19,110.35120391845703
2019-09-20,109.0437240600586
2019-09-23,108.21165466308594
2019-09-24,106.27326202392578
2019-09-25,106.66645050048828
2019-09-26,106.66645050048828
2019-09-27,108.09282684326172
2019-09-30,108.35796356201172
2019-10-01,106.85847473144531
2019-10-02,104.60919952392578
2019-10-03,104.78290557861328
2019-10-04,106.62986755371094
2019-10-07,105.79780578613281
2019-10-08,102.72566223144531
2019-10-09,104.76461791992188
2019-10-10,105.75212860107422
2019-10-11,108.96141815185547
2019-10-14,107.16930389404297
2019-10-15,108.08364868164062
2019-10-16,108.76940155029297
2019-10-17,110.85408782958984
2019-10-18,113.58795166015625
2019-10-21,113.9994125366211
2019-10-22,114.53887939453125
2019-10-23,113.80738830566406
2019-10-24,112.9936294555664
2019-10-25,113.41424560546875
2019-10-28,113.11250305175781
2019-10-29,114.33769989013672
2019-10-30,115.18804931640625
2019-10-31,114.4017105102539
2019-11-01,114.69430541992188
2019-11-04,117.1172866821289
2019-11-05,117.8487548828125
2019-11-06,118.65339660644531
2019-11-07,118.70821380615234
2019-11-08,118.341064453125
2019-11-11,118.59808349609375
2019-11-12,119.56192779541016
2019-11-13,119.62616729736328
2019-11-14,119.10295104980469
2019-11-15,118.87346649169922
2019-11-18,118.341064453125
2019-11-19,118.22171020507812
2019-11-20,116.11965942382812
2019-11-21,115.36690521240234
2019-11-22,115.11910247802734
2019-11-25,117.30376434326172
2019-11-26,119.06623840332031
2019-11-27,118.58891296386719
2019-11-29,118.26763153076172
2019-12-02,117.95553588867188
2019-12-03,117.4598388671875
2019-12-04,118.50629425048828
2019-12-05,120.36973571777344
2019-12-06,121.66400909423828
2019-12-09,122.0678939819336
2019-12-10,121.59974670410156
2019-12-11,121.45287322998047
2019-12-12,122.78389739990234
2019-12-13,122.09544372558594
2019-12-16,122.31576538085938
2019-12-17,122.17805480957031
2019-12-18,120.8470458984375
2019-12-19,121.55384826660156
2019-12-20,121.59974670410156
2019-12-23,122.09544372558594
2019-12-24,122.5819320678711
2019-12-26,122.41673278808594
2019-12-27,122.370849609375
2019-12-30,122.0128173828125
2019-12-31,122.53605651855469
2020-01-02,120.80113983154297
2020-01-03,119.0478744506836
2020-01-06,118.49711608886719
2020-01-07,117.56997680664062
2020-01-08,117.8729019165039
2020-01-09,118.10237884521484
2020-01-10,117.57917022705078
2020-01-13,118.6164321899414
2020-01-14,119.2681884765625
2020-01-15,120.0117416381836
2020-01-16,116.9549560546875
2020-01-17,117.94635009765625
2020-01-21,115.55970001220703
2020-01-22,115.80753326416016
2020-01-23,115.89933776855469
2020-01-24,115.48627471923828
2020-01-27,112.87013244628906
2020-01-28,113.85232543945312
2020-01-29,113.29238891601562
2020-01-30,113.00782012939453
2020-01-31,110.00614929199219
2020-02-03,111.383056640625
2020-02-04,112.47539520263672
2020-02-05,114.61421203613281
2020-02-06,114.15526580810547
2020-02-07,112.54883575439453
2020-02-10,110.969970703125
2020-02-11,111.94300079345703
2020-02-12,112.3193588256836
2020-02-13,110.57527160644531
2020-02-14,110.29070281982422
2020-02-18,109.53799438476562
2020-02-19,109.71240234375
2020-02-20,110.03507232666016
2020-02-21,109.62022399902344
2020-02-24,106.26457977294922
2020-02-25,101.06522369384766
2020-02-26,100.56739044189453
2020-02-27,95.4970932006836
2020-02-28,96.28987884521484
2020-03-02,97.08271789550781
2020-03-03,96.23457336425781
2020-03-04,99.52569580078125
2020-03-05,94.63053131103516
2020-03-06,93.5242919921875
2020-03-09,89.79991149902344
2020-03-10,94.01287841796875
2020-03-11,89.39427185058594
2020-03-12,82.87661743164062
2020-03-13,86.83146667480469
2020-03-16,75.98097229003906
2020-03-17,76.16535186767578
2020-03-18,67.2231674194336
2020-03-19,70.57880401611328
2020-03-20,73.49191284179688
2020-03-23,66.83597564697266
2020-03-24,75.63988494873047
2020-03-25,79.01395416259766
2020-03-26,82.74754333496094
2020-03-27,78.35942077636719
2020-03-30,79.20755004882812
2020-03-31,77.06879425048828
2020-04-01,73.64863586425781
2020-04-02,74.42301177978516
2020-04-03,74.14645385742188
2020-04-06,79.86206817626953
2020-04-07,83.97364807128906
2020-04-08,86.05707550048828
2020-04-09,89.57865905761719
2020-04-13,86.3613052368164
2020-04-14,85.54084014892578
2020-04-15,81.56755065917969
2020-04-16,81.95475006103516
2020-04-17,86.02021026611328
2020-04-20,83.98287200927734
2020-04-21,81.13426971435547
2020-04-22,83.0333480834961
2020-04-23,83.44816589355469
2020-04-24,85.49474334716797
2020-04-27,88.50006866455078
2020-04-28,84.34237670898438
2020-04-29,88.3894271850586
2020-04-30,83.73395538330078
2020-05-01,81.12505340576172
2020-05-04,80.04645538330078
2020-05-05,81.37393951416016
2020-05-06,81.86257934570312
2020-05-07,83.30067443847656
2020-05-08,85.27542114257812
2020-05-11,83.82913208007812
2020-05-12,81.24249267578125
2020-05-13,78.09959411621094
2020-05-14,79.70350646972656
2020-05-15,80.58425903320312
2020-05-18,85.1548843383789
2020-05-19,86.4250259399414
2020-05-20,88.99311828613281
2020-05-21,88.15869903564453
2020-05-22,89.16928100585938
2020-05-26,92.71082305908203
2020-05-27,94.88951873779297
2020-05-28,95.15840148925781
2020-05-29,94.25910186767578
2020-06-01,95.8351821899414
2020-06-02,99.68268585205078
2020-06-03,103.53943634033203
2020-06-04,103.02027893066406
2020-06-05,105.64396667480469
2020-06-08,105.13406372070312
2020-06-09,103.29841613769531
2020-06-10,101.09188842773438
2020-06-11,92.30289459228516
2020-06-12,94.22200775146484
2020-06-15,95.67755889892578
2020-06-16,97.12386322021484
2020-06-17,97.22586059570312
2020-06-18,96.80863952636719
2020-06-19,96.15967559814453
2020-06-22,96.11331176757812
2020-06-23,96.13185119628906
2020-06-24,94.45378875732422
2020-06-25,95.27890014648438
2020-06-26,94.6948471069336
2020-06-29,96.3636245727539
2020-06-30,98.32910919189453
2020-07-01,98.59796142578125
2020-07-02,101.11970520019531
2020-07-06,101.87064361572266
2020-07-07,100.51707458496094
2020-07-08,98.70921325683594
2020-07-09,97.42053985595703
2020-07-10,99.2376708984375
2020-07-13,101.40709686279297
2020-07-14,103.57653045654297
2020-07-15,107.19224548339844
2020-07-16,106.85851287841797
2020-07-17,103.7248764038086
2020-07-20,101.41636657714844
2020-07-21,102.13024139404297
2020-07-22,103.53943634033203
2020-07-23,102.75140380859375
2020-07-24,102.50109100341797
2020-07-27,102.19515228271484
2020-07-28,100.66541290283203
2020-07-29,102.36201477050781
2020-07-30,100.31311798095703
2020-07-31,99.80320739746094
2020-08-03,99.55286407470703
2020-08-04,99.9330062866211
2020-08-05,103.52091217041016
2020-08-06,103.31694030761719
2020-08-07,105.93480682373047
2020-08-10,107.82600402832031
2020-08-11,112.62385559082031
2020-08-12,112.71701049804688
2020-08-13,110.68606567382812
2020-08-14,110.84444427490234
2020-08-17,110.7885513305664
2020-08-18,110.57428741455078
2020-08-19,110.5277099609375
2020-08-20,110.15506744384766
2020-08-21,110.14574432373047
2020-08-24,112.80087280273438
2020-08-25,111.62700653076172
2020-08-26,111.74813079833984
2020-08-27,112.53070068359375
2020-08-28,113.7697525024414
2020-08-31,112.16735076904297
2020-09-01,115.52119445800781
2020-09-02,117.36581420898438
2020-09-03,114.39393615722656
2020-09-04,114.22624206542969
2020-09-08,112.71701049804688
2020-09-09,116.76956939697266
2020-09-10,117.14222717285156
2020-09-11,118.40923309326172
2020-09-14,121.30659484863281
2020-09-15,121.03640747070312
2020-09-16,120.216552734375
2020-09-17,120.4122085571289
2020-09-18,117.17015838623047
2020-09-21,111.8692398071289
2020-09-22,112.55862426757812
2020-09-23,110.22957611083984
2020-09-24,110.81649780273438
2020-09-25,112.02763366699219
2020-09-28,113.41573333740234
2020-09-29,112.1021499633789
2020-09-30,113.73249053955078
2020-10-01,113.45298767089844
2020-10-02,114.84111022949219
2020-10-05,117.30990600585938
2020-10-06,116.03358459472656
2020-10-07,120.12342071533203
2020-10-08,125.75972747802734
2020-10-09,126.5888900756836
2020-10-12,126.74724578857422
2020-10-13,124.43682861328125
2020-10-14,125.38707733154297
2020-10-15,127.39012908935547
2020-10-16,127.78134155273438
2020-10-19,125.13555145263672
2020-10-20,125.42436981201172
2020-10-21,124.86536407470703
2020-10-22,124.55792236328125
2020-10-23,125.08897399902344
2020-10-26,122.34999084472656
2020-10-27,118.67941284179688
2020-10-28,116.64848327636719
2020-10-29,119.34085845947266
2020-10-30,120.85009002685547
2020-11-02,125.93673706054688
2020-11-03,127.50186920166016
2020-11-04,123.72880554199219
2020-11-05,128.80612182617188
2020-11-06,129.27194213867188
2020-11-09,132.68563842773438
2020-11-10,133.5741729736328
2020-11-11,133.4151611328125
2020-11-12,130.81512451171875
2020-11-13,133.5741729736328
2020-11-16,134.93026733398438
2020-11-17,133.9950408935547
2020-11-18,133.5554656982422
2020-11-19,133.94827270507812
2020-11-20,133.77987670898438
2020-11-23,135.40728759765625
2020-11-24,138.3533477783203
2020-11-25,137.19361877441406
2020-11-27,138.2130126953125
2020-11-30,137.2684326171875
2020-12-01,139.45697021484375
2020-12-02,137.58642578125
2020-12-03,136.0152130126953
2020-12-04,137.41807556152344
2020-12-07,135.51947021484375
2020-12-08,135.5007781982422
2020-12-09,135.977783203125
2020-12-10,134.0511474609375
2020-12-11,133.6770477294922
2020-12-14,132.58274841308594
2020-12-15,134.7899932861328
2020-12-16,133.6396484375
2020-12-17,134.94895935058594
2020-12-18,136.0152130126953
2020-12-21,136.6417999267578
2020-12-22,135.33241271972656
2020-12-23,134.55616760253906
2020-12-24,135.61302185058594
2020-12-28,133.9014892578125
2020-12-29,133.6489715576172
2020-12-30,133.94827270507812
2020-12-31,134.8834991455078
2021-01-04,132.16189575195312
2021-01-05,134.99575805664062
2021-01-06,139.28860473632812
2021-01-07,141.06561279296875
2021-01-08,138.6993865966797
2021-01-11,139.77490234375
2021-01-12,141.48648071289062
2021-01-13,142.169189453125
2021-01-14,141.92604064941406
2021-01-15,138.45619201660156
2021-01-19,135.6504364013672
2021-01-20,135.19215393066406
2021-01-21,134.23817443847656
2021-01-22,128.8978729248047
2021-01-25,131.49789428710938
2021-01-26,131.88131713867188
2021-01-27,130.88992309570312
2021-01-28,130.1324462890625
2021-01-29,125.98918151855469
2021-02-01,129.60862731933594
2021-02-02,131.4324188232422
2021-02-03,130.8525390625
2021-02-04,130.24461364746094
2021-02-05,131.0395965576172
2021-02-08,131.1424560546875
2021-02-09,128.4021453857422
2021-02-10,129.02879333496094
2021-02-11,129.12229919433594
2021-02-12,129.58056640625
2021-02-16,128.458251953125
2021-02-17,127.7568588256836
2021-02-18,127.9728012084961
2021-02-19,128.32958984375
2021-02-22,126.24507904052734
2021-02-23,126.73331451416016
2021-02-24,128.5361785888672
2021-02-25,126.73331451416016
2021-02-26,126.59248352050781
2021-03-01,129.43760681152344
2021-03-02,132.17938232421875
2021-03-03,131.0995635986328
2021-03-04,129.4188232421875
2021-03-05,133.90713500976562
2021-03-08,137.18411254882812
2021-03-09,137.1559600830078
2021-03-10,139.4188690185547
2021-03-11,137.1559600830078
2021-03-12,136.43296813964844
2021-03-15,136.19821166992188
2021-03-16,135.96343994140625
2021-03-17,137.61605834960938
2021-03-18,140.65834045410156
2021-03-19,138.42356872558594
2021-03-22,138.91183471679688
2021-03-23,138.4705352783203
2021-03-24,139.118408203125
2021-03-25,143.04331970214844
2021-03-26,145.37197875976562
2021-03-29,146.02926635742188
2021-03-30,143.4658660888672
2021-03-31,141.09024047851562
2021-04-01,142.68653869628906
2021-04-05,144.18887329101562
2021-04-06,144.19827270507812
2021-04-07,138.9399871826172
2021-04-08,139.01512145996094
2021-04-09,141.28744506835938
2021-04-12,142.15126037597656
2021-04-13,141.85084533691406
2021-04-14,141.6630096435547
2021-04-15,144.5738525390625
2021-04-16,157.1936492919922
2021-04-19,158.48004150390625
2021-04-20,158.68661499023438
2021-04-21,162.9777374267578
2021-04-22,161.09042358398438
2021-04-23,163.99183654785156
2021-04-26,162.56460571289062
2021-04-27,161.71954345703125
2021-04-28,162.02001953125
2021-04-29,162.6209259033203
2021-04-30,160.7899169921875
2021-05-03,162.451904296875
2021-05-04,167.84161376953125
2021-05-05,168.1138916015625
2021-05-06,169.09982299804688
2021-05-07,169.04336547851562
2021-05-10,168.83616638183594
2021-05-11,168.5724639892578
2021-05-12,163.7316131591797
2021-05-13,167.67771911621094
2021-05-14,168.67605590820312
2021-05-17,169.48599243164062
2021-05-18,166.8489532470703
2021-05-19,166.08612060546875
2021-05-20,167.15032958984375
2021-05-21,168.0638885498047
2021-05-24,169.1186981201172
2021-05-25,168.67605590820312
2021-05-26,168.34640502929688
2021-05-27,170.2676544189453
2021-05-28,169.2599334716797
2021-06-01,170.22999572753906
2021-06-02,169.84388732910156
2021-06-03,170.4560546875
2021-06-04,171.71804809570312
