,FCX
2015-03-12,17.11492156982422
2015-03-13,16.43540382385254
2015-03-16,16.2813777923584
2015-03-17,15.783064842224121
2015-03-18,16.516944885253906
2015-03-19,15.63809871673584
2015-03-20,16.680030822753906
2015-03-23,17.513578414916992
2015-03-24,17.377674102783203
2015-03-25,17.29613494873047
2015-03-26,17.6676082611084
2015-03-27,17.033384323120117
2015-03-30,17.558881759643555
2015-03-31,17.16929054260254
2015-04-01,17.187406539916992
2015-04-02,17.21459197998047
2015-04-06,17.350494384765625
2015-04-07,17.196470260620117
2015-04-08,17.051502227783203
2015-04-09,17.0152645111084
2015-04-10,16.580368041992188
2015-04-13,16.58945655822754
2015-04-14,17.216331481933594
2015-04-15,18.778968811035156
2015-04-16,18.924331665039062
2015-04-17,18.778968811035156
2015-04-20,18.769886016845703
2015-04-21,18.379228591918945
2015-04-22,18.6881160736084
2015-04-23,18.233863830566406
2015-04-24,18.915246963500977
2015-04-27,19.823760986328125
2015-04-28,20.60508155822754
2015-04-29,20.795867919921875
2015-04-30,21.14110565185547
2015-05-01,21.495426177978516
2015-05-04,21.250125885009766
2015-05-05,21.21378517150879
2015-05-06,21.132017135620117
2015-05-07,20.81403923034668
2015-05-08,21.15927505493164
2015-05-11,20.86855125427246
2015-05-12,20.650508880615234
2015-05-13,20.541486740112305
2015-05-14,20.71410369873047
2015-05-15,20.74135398864746
2015-05-18,20.10540008544922
2015-05-19,19.342248916625977
2015-05-20,19.151460647583008
2015-05-21,19.396760940551758
2015-05-22,19.0696964263916
2015-05-26,18.24294662475586
2015-05-27,18.306543350219727
2015-05-28,18.315628051757812
2015-05-29,17.85228729248047
2015-06-01,17.579734802246094
2015-06-02,18.588176727294922
2015-06-03,18.052160263061523
2015-06-04,17.734180450439453
2015-06-05,17.85228729248047
2015-06-08,17.625158309936523
2015-06-09,18.188438415527344
2015-06-10,18.67903709411621
2015-06-11,18.106666564941406
2015-06-12,17.997650146484375
2015-06-15,17.797775268554688
2015-06-16,17.988563537597656
2015-06-17,18.188438415527344
2015-06-18,18.28837013244629
2015-06-19,17.961307525634766
2015-06-22,17.625158309936523
2015-06-23,18.270204544067383
2015-06-24,18.67903709411621
2015-06-25,17.93405532836914
2015-06-26,18.115755081176758
2015-06-29,17.606990814208984
2015-06-30,16.916519165039062
2015-07-01,16.716650009155273
2015-07-02,16.716650009155273
2015-07-06,16.207883834838867
2015-07-07,15.671857833862305
2015-07-08,14.990472793579102
2015-07-09,15.244854927062988
2015-07-10,15.208513259887695
2015-07-13,15.521324157714844
2015-07-14,15.695622444152832
2015-07-15,15.053483963012695
2015-07-16,14.952574729919434
2015-07-17,14.56729507446289
2015-07-20,13.805906295776367
2015-07-21,14.42051887512207
2015-07-22,13.815082550048828
2015-07-23,12.512463569641113
2015-07-24,11.27405834197998
2015-07-27,10.4301118850708
2015-07-28,11.31075382232666
2015-07-29,11.46669864654541
2015-07-30,10.86125659942627
2015-07-31,10.778697967529297
2015-08-03,10.274162292480469
2015-08-04,10.127391815185547
2015-08-05,10.026483535766602
2015-08-06,10.28333568572998
2015-08-07,9.659547805786133
2015-08-10,10.686964988708496
2015-08-11,9.375173568725586
2015-08-12,9.402693748474121
2015-08-13,9.23757266998291
2015-08-14,9.20088005065918
2015-08-17,9.39352035522461
2015-08-18,9.099974632263184
2015-08-19,8.925679206848145
2015-08-20,8.907330513000488
2015-08-21,8.788079261779785
2015-08-24,7.96247673034668
2015-08-25,7.558847904205322
2015-08-26,7.265300750732422
2015-08-27,9.34765338897705
2015-08-28,9.632028579711914
2015-08-31,9.760454177856445
2015-09-01,8.962370872497559
2015-09-02,9.08162784576416
2015-09-03,9.29261589050293
2015-09-04,8.907330513000488
2015-09-08,9.54029369354248
2015-09-09,9.843013763427734
2015-09-10,10.33837604522705
2015-09-11,10.457630157470703
2015-09-14,10.237467765808105
2015-09-15,10.356722831726074
2015-09-16,10.86125659942627
2015-09-17,11.053897857666016
2015-09-18,9.980615615844727
2015-09-21,9.659547805786133
2015-09-22,9.71458911895752
2015-09-23,9.173357963562012
2015-09-24,9.164186477661133
2015-09-25,8.989891052246094
2015-09-28,8.1734619140625
2015-09-29,8.356929779052734
2015-09-30,8.888986587524414
2015-10-01,9.008238792419434
2015-10-02,9.742107391357422
2015-10-05,10.255816459655762
2015-10-06,10.852084159851074
2015-10-07,11.934541702270508
2015-10-08,12.347343444824219
2015-10-09,12.374863624572754
2015-10-12,11.870326042175293
2015-10-13,11.72298526763916
2015-10-14,12.026880264282227
2015-10-15,11.971626281738281
2015-10-16,11.455924987792969
2015-10-19,11.078357696533203
2015-10-20,11.271747589111328
2015-10-21,11.004687309265137
2015-10-22,11.069148063659668
2015-10-23,11.170448303222656
2015-10-26,11.069148063659668
2015-10-27,10.691581726074219
2015-10-28,10.848134994506836
2015-10-29,10.710002899169922
2015-10-30,10.8389253616333
2015-11-02,10.88497257232666
2015-11-03,11.428300857543945
2015-11-04,11.069148063659668
2015-11-05,10.571867942810059
2015-11-06,9.899612426757812
2015-11-09,9.66018009185791
2015-11-10,9.052390098571777
2015-11-11,8.573528289794922
2015-11-12,8.07624340057373
2015-11-13,7.993362903594971
2015-11-16,8.159124374389648
2015-11-17,7.726302146911621
2015-11-18,8.07624340057373
2015-11-19,7.744720935821533
2015-11-20,7.597381114959717
2015-11-23,7.367155075073242
2015-11-24,7.643423557281494
2015-11-25,7.459245204925537
2015-11-27,7.459245204925537
2015-11-30,7.53291654586792
2015-12-01,7.671050548553467
2015-12-02,7.210601806640625
2015-12-03,7.072467803955078
2015-12-04,7.229020118713379
2015-12-07,6.6580657958984375
2015-12-08,6.206827640533447
2015-12-09,6.437051773071289
2015-12-10,6.777782440185547
2015-12-11,6.354170322418213
2015-12-14,5.948977947235107
2015-12-15,6.0042314529418945
2015-12-16,6.160782337188721
2015-12-17,5.635873794555664
2015-12-18,5.718754291534424
2015-12-21,5.74638032913208
2015-12-22,5.912141799926758
2015-12-23,6.860662460327148
2015-12-24,6.971170425415039
2015-12-28,6.308126449584961
2015-12-29,6.418634414672852
2015-12-30,6.23445463180542
2015-12-31,6.23445463180542
2016-01-04,6.031858921051025
2016-01-05,6.179201126098633
2016-01-06,5.681918144226074
2016-01-07,5.166217803955078
2016-01-08,4.98203706741333
2016-01-11,3.969055414199829
2016-01-12,3.7848761081695557
2016-01-13,3.4441447257995605
2016-01-14,3.8677568435668945
2016-01-15,4.005888938903809
2016-01-19,3.6467413902282715
2016-01-20,3.748039722442627
2016-01-21,3.98747181892395
2016-01-22,3.628323554992676
2016-01-25,3.628323554992676
2016-01-26,3.8677568435668945
2016-01-27,4.282158374786377
2016-01-28,4.070352077484131
2016-01-29,4.236114501953125
2016-02-01,4.365038871765137
2016-02-02,4.005888938903809
2016-02-03,4.466338157653809
2016-02-04,5.267515182495117
2016-02-05,5.230679035186768
2016-02-08,4.853113174438477
2016-02-09,4.604470729827881
2016-02-10,4.586055278778076
2016-02-11,4.503172874450684
2016-02-12,5.092545986175537
2016-02-16,5.866096496582031
2016-02-17,6.59360408782959
2016-02-18,6.584393501281738
2016-02-19,6.372588634490967
2016-02-22,7.302691459655762
2016-02-23,6.667273998260498
2016-02-24,6.630438804626465
2016-02-25,6.55676794052124
2016-02-26,6.842244625091553
2016-02-29,7.026424407958984
2016-03-01,7.146139621734619
2016-03-02,8.260421752929688
2016-03-03,8.389347076416016
2016-03-04,8.969510078430176
2016-03-07,9.080018997192383
2016-03-08,7.9749436378479
2016-03-09,8.426182746887207
2016-03-10,8.840583801269531
2016-03-11,8.794538497924805
2016-03-14,9.181314468383789
2016-03-15,8.536691665649414
2016-03-16,9.411539077758789
2016-03-17,10.037745475769043
2016-03-18,9.908824920654297
2016-03-21,9.945658683776855
2016-03-22,10.120627403259277
2016-03-23,8.978720664978027
2016-03-24,9.31024169921875
2016-03-28,9.337869644165039
2016-03-29,9.337869644165039
2016-03-30,9.47599983215332
2016-03-31,9.522047996520996
2016-04-01,9.107643127441406
2016-04-04,8.674824714660645
2016-04-05,8.601153373718262
2016-04-06,8.849793434143066
2016-04-07,8.14991569519043
2016-04-08,8.591941833496094
2016-04-11,8.98792839050293
2016-04-12,9.604928970336914
2016-04-13,9.96407413482666
2016-04-14,9.881194114685059
2016-04-15,10.000911712646484
2016-04-18,10.148255348205566
2016-04-19,11.059940338134766
2016-04-20,11.38225269317627
2016-04-21,10.608704566955566
2016-04-22,10.74683666229248
2016-04-25,10.45215129852295
2016-04-26,10.571867942810059
2016-04-27,11.649312973022461
2016-04-28,11.658522605895996
2016-04-29,12.892521858215332
2016-05-02,12.478118896484375
2016-05-03,11.059940338134766
2016-05-04,10.866554260253906
2016-05-05,10.396896362304688
2016-05-06,10.857345581054688
2016-05-09,9.687809944152832
2016-05-10,10.000911712646484
2016-05-11,10.691581726074219
2016-05-12,10.157464027404785
2016-05-13,9.586508750915527
2016-05-16,10.166675567626953
2016-05-17,10.599493980407715
2016-05-18,9.706226348876953
2016-05-19,10.111419677734375
2016-05-20,10.203507423400879
2016-05-23,10.479777336120605
2016-05-24,10.231135368347168
2016-05-25,10.72842025756836
2016-05-26,10.442941665649414
2016-05-27,10.258763313293457
2016-05-31,10.203507423400879
2016-06-01,9.761479377746582
2016-06-02,9.816732406616211
2016-06-03,10.231135368347168
2016-06-06,10.72842025756836
2016-06-07,10.350851058959961
2016-06-08,10.663956642150879
2016-06-09,10.037745475769043
2016-06-10,9.540464401245117
2016-06-13,9.577300071716309
2016-06-14,9.402331352233887
2016-06-15,10.129834175109863
2016-06-16,9.927239418029785
2016-06-17,10.258763313293457
2016-06-20,10.636330604553223
2016-06-21,10.691581726074219
2016-06-22,10.59028434753418
2016-06-23,10.8389253616333
2016-06-24,9.743061065673828
2016-06-27,9.328661918640137
2016-06-28,9.844358444213867
2016-06-29,9.918031692504883
2016-06-30,10.258763313293457
2016-07-01,10.45215129852295
2016-07-05,9.669390678405762
2016-07-06,10.028538703918457
2016-07-07,9.82594108581543
2016-07-08,10.314016342163086
2016-07-11,10.72842025756836
2016-07-12,11.879534721374512
2016-07-13,11.934788703918457
2016-07-14,11.925580024719238
2016-07-15,12.07292366027832
2016-07-18,12.10055160522461
2016-07-19,11.465132713317871
2016-07-20,11.327000617980957
2016-07-21,11.851910591125488
2016-07-22,11.667731285095215
2016-07-25,11.400671005249023
2016-07-26,11.676939010620117
2016-07-27,12.026880264282227
2016-07-28,11.91637134552002
2016-07-29,11.934788703918457
2016-08-01,11.49276065826416
2016-08-02,11.419092178344727
2016-08-03,11.409880638122559
2016-08-04,11.345418930053711
2016-08-05,11.262537002563477
2016-08-08,11.317789077758789
2016-08-09,11.133611679077148
2016-08-10,11.069148063659668
2016-08-11,11.152030944824219
2016-08-12,10.88497257232666
2016-08-15,11.207282066345215
2016-08-16,11.124404907226562
2016-08-17,11.050732612609863
2016-08-18,11.262537002563477
2016-08-19,11.023109436035156
2016-08-22,10.894179344177246
2016-08-23,11.03231430053711
2016-08-24,10.203507423400879
2016-08-25,10.21271800994873
2016-08-26,10.028538703918457
2016-08-29,10.111419677734375
2016-08-30,9.724641799926758
2016-08-31,9.47599983215332
2016-09-01,9.531256675720215
2016-09-02,9.650970458984375
2016-09-06,9.871989250183105
2016-09-07,9.761479377746582
2016-09-08,9.779897689819336
2016-09-09,9.4575834274292
2016-09-12,10.203507423400879
2016-09-13,9.347075462341309
2016-09-14,9.024763107299805
2016-09-15,9.006345748901367
2016-09-16,9.153688430786133
2016-09-19,9.21815299987793
2016-09-20,9.1628999710083
2016-09-21,9.706226348876953
2016-09-22,10.111419677734375
2016-09-23,9.789108276367188
2016-09-26,9.678597450256348
2016-09-27,9.402331352233887
2016-09-28,10.046957015991211
2016-09-29,9.844358444213867
2016-09-30,10.000911712646484
2016-10-03,9.844358444213867
2016-10-04,9.568092346191406
2016-10-05,9.82594108581543
2016-10-06,9.485212326049805
2016-10-07,9.328661918640137
2016-10-10,9.383912086486816
2016-10-11,9.089224815368652
2016-10-12,9.254988670349121
2016-10-13,8.877420425415039
2016-10-14,8.895837783813477
2016-10-17,8.766914367675781
2016-10-18,8.951094627380371
2016-10-19,9.227361679077148
2016-10-20,9.402331352233887
2016-10-21,9.24577808380127
2016-10-24,9.374702453613281
2016-10-25,9.715435981750488
2016-10-26,9.743061065673828
2016-10-27,9.844358444213867
2016-10-28,10.065375328063965
2016-10-31,10.295598983764648
2016-11-01,10.267971992492676
2016-11-02,9.779897689819336
2016-11-03,9.881194114685059
2016-11-04,10.175883293151855
2016-11-07,10.396896362304688
2016-11-08,11.133611679077148
2016-11-09,12.036089897155762
2016-11-10,12.708340644836426
2016-11-11,12.837268829345703
2016-11-14,12.818849563598633
2016-11-15,12.883313179016113
2016-11-16,12.708340644836426
2016-11-17,12.708340644836426
2016-11-18,12.643879890441895
2016-11-21,13.362176895141602
2016-11-22,13.92392349243164
2016-11-23,14.927695274353027
2016-11-25,14.734310150146484
2016-11-28,14.53171157836914
2016-11-29,13.785786628723145
2016-11-30,14.135727882385254
2016-12-01,13.841041564941406
2016-12-02,14.200189590454102
2016-12-05,14.614594459533691
2016-12-06,14.633010864257812
2016-12-07,14.209399223327637
2016-12-08,14.365951538085938
