,EA
2014-05-22,33.773136138916016
2014-05-23,34.075992584228516
2014-05-27,34.271385192871094
2014-05-28,33.90013885498047
2014-05-29,33.95875930786133
2014-05-30,34.320228576660156
2014-06-02,33.763370513916016
2014-06-03,33.9294548034668
2014-06-04,34.144371032714844
2014-06-05,33.97829818725586
2014-06-06,34.04667282104492
2014-06-09,34.10529708862305
2014-06-10,34.87709426879883
2014-06-11,34.69147491455078
2014-06-12,34.41792297363281
2014-06-13,34.857547760009766
2014-06-16,34.87709426879883
2014-06-17,35.94196701049805
2014-06-18,36.293663024902344
2014-06-19,36.215511322021484
2014-06-20,36.283897399902344
2014-06-23,36.04943084716797
2014-06-24,35.52187728881836
2014-06-25,35.66842269897461
2014-06-26,35.4339485168457
2014-06-27,35.062705993652344
2014-06-30,35.04316711425781
2014-07-01,35.57072067260742
2014-07-02,35.91265106201172
2014-07-03,36.06896209716797
2014-07-07,35.326480865478516
2014-07-08,34.47653579711914
2014-07-09,34.70124053955078
2014-07-10,35.02363204956055
2014-07-11,35.140869140625
2014-07-14,35.707496643066406
2014-07-15,35.346031188964844
2014-07-16,36.26436233520508
2014-07-17,36.20573806762695
2014-07-18,37.49531173706055
2014-07-21,37.53438949584961
2014-07-22,37.53438949584961
2014-07-23,35.209259033203125
2014-07-24,35.99081039428711
2014-07-25,35.209259033203125
2014-07-28,34.281150817871094
2014-07-29,33.54843521118164
2014-07-30,33.704742431640625
2014-07-31,32.825496673583984
2014-08-01,32.932960510253906
2014-08-04,33.392127990722656
2014-08-05,33.34328079223633
2014-08-06,33.48005676269531
2014-08-07,32.54218292236328
2014-08-08,33.49958801269531
2014-08-11,34.26161575317383
2014-08-12,34.73054122924805
2014-08-13,35.57072067260742
2014-08-14,35.74657440185547
2014-08-15,35.306949615478516
2014-08-18,35.82472610473633
2014-08-19,36.156883239746094
2014-08-20,36.69422149658203
2014-08-21,36.88960266113281
2014-08-22,37.2803955078125
2014-08-25,36.752838134765625
2014-08-26,36.69422149658203
2014-08-27,36.36205291748047
2014-08-28,36.244815826416016
2014-08-29,36.9677619934082
2014-09-02,37.13385009765625
2014-09-03,37.01660919189453
2014-09-04,36.49882507324219
2014-09-05,36.82121658325195
2014-09-08,37.12406539916992
2014-09-09,36.58674621582031
2014-09-10,36.93845748901367
2014-09-11,37.163150787353516
2014-09-12,36.303428649902344
2014-09-15,35.687965393066406
2014-09-16,36.166664123535156
2014-09-17,35.57072067260742
2014-09-18,36.391357421875
2014-09-19,35.86380386352539
2014-09-22,35.76611328125
2014-09-23,35.82472610473633
2014-09-24,36.020118713378906
2014-09-25,34.99431610107422
2014-09-26,35.13109588623047
2014-09-29,34.95524597167969
2014-09-30,34.78916549682617
2014-10-01,34.32999038696289
2014-10-02,34.76961898803711
2014-10-03,35.12132263183594
2014-10-06,35.17018127441406
2014-10-07,34.11507034301758
2014-10-08,34.466766357421875
2014-10-09,34.20299530029297
2014-10-10,33.73405838012695
2014-10-13,32.464027404785156
2014-10-14,31.985319137573242
2014-10-15,32.610572814941406
2014-10-16,31.868080139160156
2014-10-17,33.48982238769531
2014-10-20,34.12483596801758
2014-10-21,34.86731719970703
2014-10-22,34.242069244384766
2014-10-23,35.40464401245117
2014-10-24,35.5120964050293
2014-10-27,36.020118713378906
2014-10-28,36.61606216430664
2014-10-29,38.013099670410156
2014-10-30,38.93142318725586
2014-10-31,40.025611877441406
2014-11-03,40.01584243774414
2014-11-04,39.70322036743164
2014-11-05,39.791141510009766
2014-11-06,39.85953140258789
2014-11-07,39.99630355834961
