,NRG
2015-12-29,9.428864479064941
2015-12-30,9.0533447265625
2015-12-31,9.608463287353516
2016-01-04,9.412538528442383
2016-01-05,9.771734237670898
2016-01-06,9.00436019897461
2016-01-07,9.192124366760254
2016-01-08,9.257431983947754
2016-01-11,8.35128116607666
2016-01-12,8.081884384155273
2016-01-13,8.016575813293457
2016-01-14,8.555366516113281
2016-01-15,8.253318786621094
2016-01-19,8.188010215759277
2016-01-20,7.820652008056641
2016-01-21,8.073722839355469
2016-01-22,8.10637092590332
2016-01-25,7.330837249755859
2016-01-26,7.894122123718262
2016-01-27,8.073722839355469
2016-01-28,8.367838859558105
2016-01-29,8.815227508544922
2016-02-01,8.840081214904785
2016-02-02,8.873224258422852
2016-02-03,9.428316116333008
2016-02-04,9.676865577697754
2016-02-05,9.585728645324707
2016-02-08,9.229476928710938
2016-02-09,8.980928421020508
2016-02-10,8.864938735961914
2016-02-11,7.945303916931152
2016-02-12,7.937017917633057
2016-02-16,8.036437034606934
2016-02-17,8.450687408447266
2016-02-18,8.641242027282715
2016-02-19,8.293272972106934
2016-02-22,8.757231712341309
2016-02-23,8.550107955932617
2016-02-24,8.972643852233887
2016-02-25,9.03063678741455
2016-02-26,9.179768562316895
2016-02-29,8.931218147277832
2016-03-01,9.328897476196289
2016-03-02,10.074544906616211
2016-03-03,10.372806549072266
2016-03-04,10.828479766845703
2016-03-07,11.300724029541016
2016-03-08,10.364519119262695
2016-03-09,10.240242958068848
2016-03-10,10.679348945617676
2016-03-11,11.383573532104492
2016-03-14,11.325579643249512
2016-03-15,11.019033432006836
2016-03-16,11.47470760345459
2016-03-17,11.56584358215332
2016-03-18,11.350432395935059
2016-03-21,11.234443664550781
2016-03-22,11.408430099487305
2016-03-23,10.762202262878418
2016-03-24,10.886475563049316
2016-03-28,10.679348945617676
2016-03-29,10.952754020690918
2016-03-30,10.720775604248047
2016-03-31,10.778768539428711
2016-04-01,10.57993221282959
2016-04-04,10.613072395324707
2016-04-05,10.115970611572266
2016-04-06,9.966841697692871
2016-04-07,10.140823364257812
2016-04-08,10.497081756591797
2016-04-11,10.861618995666504
2016-04-12,11.002464294433594
2016-04-13,11.126738548278809
2016-04-14,11.02731990814209
2016-04-15,11.309008598327637
2016-04-18,11.416711807250977
2016-04-19,11.855820655822754
2016-04-20,11.665262222290039
2016-04-21,11.590700149536133
2016-04-22,11.764681816101074
2016-04-25,11.748112678527832
2016-04-26,12.054656028747559
2016-04-27,12.410911560058594
2016-04-28,12.452420234680176
2016-04-29,12.53543758392334
2016-05-02,12.369402885437012
2016-05-03,11.647164344787598
2016-05-04,12.136958122253418
2016-05-05,12.336200714111328
2016-05-06,12.884102821350098
2016-05-09,12.992023468017578
2016-05-10,13.241071701049805
2016-05-11,13.091644287109375
2016-05-12,12.975420951843262
2016-05-13,12.825994491577148
2016-05-16,13.083345413208008
2016-05-17,13.108245849609375
2016-05-18,12.709769248962402
2016-05-19,12.859198570251465
2016-05-20,13.058436393737793
2016-05-23,13.199563026428223
2016-05-24,13.299184799194336
2016-05-25,13.158056259155273
2016-05-26,12.992023468017578
2016-05-27,13.44031047821045
2016-05-31,13.598040580749512
2016-06-01,13.988219261169434
2016-06-02,14.23726749420166
2016-06-03,14.436507225036621
2016-06-06,14.834981918334961
2016-06-07,14.859888076782227
2016-06-08,14.760268211364746
2016-06-09,13.772379875183105
2016-06-10,12.369402885437012
2016-06-13,12.352803230285645
2016-06-14,11.813197135925293
2016-06-15,11.58074951171875
2016-06-16,11.5973539352417
2016-06-17,11.94602108001709
2016-06-20,11.829798698425293
2016-06-21,11.896211624145508
2016-06-22,11.738481521606445
2016-06-23,12.062244415283203
2016-06-24,11.613959312438965
2016-06-27,11.057747840881348
2016-06-28,11.77999210357666
2016-06-29,12.211675643920898
2016-06-30,12.444119453430176
2016-07-01,12.469022750854492
2016-07-05,12.037339210510254
2016-07-06,12.14526081085205
2016-07-07,12.087148666381836
2016-07-08,12.510529518127441
2016-07-11,12.751279830932617
2016-07-12,13.099945068359375
2016-07-13,13.174656867980957
2016-07-14,12.709769248962402
2016-07-15,12.842596054077148
2016-07-18,12.892407417297363
2016-07-19,12.153563499450684
2016-07-20,12.17846965789795
2016-07-21,12.095452308654785
2016-07-22,12.278085708618164
2016-07-25,12.278085708618164
2016-07-26,12.261483192443848
2016-07-27,11.605657577514648
2016-07-28,11.722127914428711
2016-07-29,11.514141082763672
2016-08-01,11.364388465881348
2016-08-02,11.455907821655273
2016-08-03,11.763724327087402
2016-08-04,11.480865478515625
2016-08-05,11.331113815307617
2016-08-08,11.247918128967285
2016-08-09,10.67387866973877
2016-08-10,10.607320785522461
2016-08-11,10.7903470993042
2016-08-12,10.582361221313477
2016-08-15,10.49084758758545
2016-08-16,10.232942581176758
2016-08-17,10.299498558044434
2016-08-18,10.45757007598877
2016-08-19,10.291182518005371
2016-08-22,10.391014099121094
2016-08-23,10.449249267578125
2016-08-24,10.149747848510742
2016-08-25,10.274544715881348
2016-08-26,10.199665069580078
2016-08-29,10.415972709655762
2016-08-30,10.141430854797363
2016-08-31,10.074872970581055
2016-09-01,9.650578498840332
2016-09-02,9.966720581054688
2016-09-06,10.108152389526367
2016-09-07,10.232942581176758
2016-09-08,10.33277702331543
2016-09-09,9.650578498840332
2016-09-12,9.966720581054688
2016-09-13,9.134773254394531
2016-09-14,9.059901237487793
2016-09-15,9.276206016540527
2016-09-16,9.367721557617188
2016-09-19,9.334443092346191
2016-09-20,9.509149551391602
2016-09-21,9.883528709411621
2016-09-22,9.783690452575684
2016-09-23,9.592345237731934
2016-09-26,9.400996208190918
2016-09-27,9.309483528137207
2016-09-28,9.500831604003906
2016-09-29,9.23460865020752
2016-09-30,9.326122283935547
2016-10-03,9.384358406066895
2016-10-04,9.193010330200195
2016-10-05,9.12645435333252
2016-10-06,9.12645435333252
2016-10-07,9.134773254394531
2016-10-10,9.500831604003906
2016-10-11,9.259566307067871
2016-10-12,9.2678861618042
2016-10-13,9.376039505004883
2016-10-14,9.242928504943848
2016-10-17,9.12645435333252
2016-10-18,9.733776092529297
2016-10-19,10.06655502319336
2016-10-20,9.683860778808594
2016-10-21,9.584025382995605
2016-10-24,9.242928504943848
2016-10-25,9.109816551208496
2016-10-26,8.76039981842041
2016-10-27,8.710482597351074
2016-10-28,8.593673706054688
2016-10-31,8.86900520324707
2016-11-01,8.86900520324707
2016-11-02,8.251598358154297
2016-11-03,8.451837539672852
2016-11-04,9.202739715576172
2016-11-07,9.494756698608398
2016-11-08,9.56985092163086
2016-11-09,10.037075996398926
2016-11-10,9.236111640930176
2016-11-11,9.236111640930176
2016-11-14,9.745058059692383
2016-11-15,9.578191757202148
2016-11-16,9.336235046386719
2016-11-17,9.3862943649292
2016-11-18,9.352920532226562
2016-11-21,9.611566543579102
2016-11-22,9.102621078491211
2016-11-23,9.202739715576172
2016-11-25,9.135993957519531
2016-11-28,9.636595726013184
2016-11-29,9.436355590820312
2016-11-30,9.461384773254395
2016-12-01,9.269488334655762
2016-12-02,9.377949714660645
2016-12-05,9.770090103149414
2016-12-06,9.861865043640137
2016-12-07,9.970332145690918
2016-12-08,10.395843505859375
2016-12-09,10.72957706451416
2016-12-12,10.512650489807129
2016-12-13,10.671174049377441
2016-12-14,10.412531852722168
2016-12-15,10.495965957641602
2016-12-16,10.262348175048828
2016-12-19,10.721234321594238
2016-12-20,10.429216384887695
2016-12-21,10.320754051208496
2016-12-22,10.120512008666992
2016-12-23,10.295721054077148
2016-12-27,10.512650489807129
2016-12-28,10.37081241607666
2016-12-29,10.337440490722656
2016-12-30,10.228976249694824
2017-01-03,10.262348175048828
2017-01-04,10.871410369873047
2017-01-05,11.079998970031738
2017-01-06,11.146744728088379
2017-01-09,11.238523483276367
2017-01-10,11.36367416381836
2017-01-11,11.764158248901367
2017-01-12,11.99776840209961
2017-01-13,12.181323051452637
2017-01-17,12.798736572265625
2017-01-18,12.731988906860352
2017-01-19,12.98228931427002
2017-01-20,13.441173553466797
2017-01-23,13.52460765838623
2017-01-24,13.658102989196777
2017-01-25,13.71650505065918
2017-01-26,13.733192443847656
2017-01-27,13.724849700927734
2017-01-30,13.591114044189453
2017-01-31,13.825153350830078
2017-02-01,13.657979965209961
2017-02-02,13.967248916625977
2017-02-03,14.27651309967041
2017-02-06,13.958885192871094
2017-02-07,13.599468231201172
2017-02-08,13.674698829650879
2017-02-09,13.724848747253418
2017-02-10,13.925457000732422
2017-02-13,14.000686645507812
2017-02-14,14.03411865234375
2017-02-15,14.619216918945312
2017-02-16,14.301595687866211
2017-02-17,14.29323673248291
2017-02-21,14.30994987487793
2017-02-22,14.067551612854004
2017-02-23,14.243083000183105
2017-02-24,14.594143867492676
2017-02-27,14.017401695251465
2017-02-28,13.841869354248047
2017-03-01,14.084273338317871
2017-03-02,14.23472785949707
2017-03-03,14.460406303405762
2017-03-06,14.5105562210083
2017-03-07,14.29323673248291
2017-03-08,14.351744651794434
2017-03-09,14.928492546081543
2017-03-10,14.928492546081543
2017-03-13,14.485479354858398
2017-03-14,14.218008041381836
2017-03-15,14.594143867492676
2017-03-16,14.953567504882812
2017-03-17,15.095658302307129
2017-03-20,15.321346282958984
2017-03-21,15.246115684509277
2017-03-22,15.053871154785156
2017-03-23,15.1625337600708
2017-03-24,15.179245948791504
2017-03-27,15.195964813232422
2017-03-28,15.137457847595215
2017-03-29,15.655689239501953
2017-03-30,15.354779243469238
2017-03-31,15.630615234375
2017-04-03,15.655689239501953
2017-04-04,15.78106689453125
2017-04-05,15.622252464294434
2017-04-06,15.79779052734375
2017-04-07,15.471796989440918
2017-04-10,15.680764198303223
2017-04-11,15.638970375061035
2017-04-12,15.655689239501953
2017-04-13,15.371498107910156
2017-04-17,15.42164134979248
2017-04-18,15.413289070129395
2017-04-19,14.945204734802246
2017-04-20,14.410255432128906
2017-04-21,14.268159866333008
2017-04-24,14.460406303405762
2017-04-25,14.218008041381836
2017-04-26,14.443689346313477
2017-04-27,14.100386619567871
2017-04-28,14.150629997253418
2017-05-01,13.958046913146973
2017-05-02,13.204463958740234
2017-05-03,12.542984008789062
2017-05-04,12.224802017211914
2017-05-05,12.58484935760498
2017-05-08,12.383895874023438
2017-05-09,12.325282096862793
2017-05-10,12.66858196258545
2017-05-11,12.785804748535156
2017-05-12,12.618342399597168
2017-05-15,12.62671184539795
2017-05-16,12.492745399475098
2017-05-17,12.601593971252441
2017-05-18,12.760684967041016
2017-05-19,13.154223442077637
2017-05-22,13.363553047180176
2017-05-23,13.2965669631958
2017-05-24,14.033402442932129
2017-05-25,13.77383804321289
2017-05-26,13.790583610534668
2017-05-30,13.572881698608398
2017-05-31,13.447284698486328
2017-06-01,14.033402442932129
2017-06-02,14.167370796203613
2017-06-05,13.983162879943848
2017-06-06,14.050151824951172
2017-06-07,13.731972694396973
2017-06-08,13.731972694396973
2017-06-09,13.97479248046875
2017-06-12,13.991539001464844
2017-06-13,14.184123039245605
2017-06-14,13.790583610534668
2017-06-15,13.907806396484375
2017-06-16,14.159001350402832
2017-06-19,14.192497253417969
2017-06-20,14.033402442932129
2017-06-21,14.050151824951172
2017-06-22,14.4269437789917
2017-06-23,14.560912132263184
2017-06-26,14.770240783691406
2017-06-27,14.410196304321289
2017-06-28,14.502301216125488
2017-06-29,14.251107215881348
2017-06-30,14.41856861114502
2017-07-03,14.376708030700684
2017-07-05,14.06689453125
2017-07-06,13.698480606079102
2017-07-07,13.598000526428223
2017-07-10,13.497527122497559
2017-07-11,13.648241996765137
2017-07-12,17.658979415893555
2017-07-13,18.588401794433594
2017-07-14,19.459205627441406
2017-07-17,19.19126319885254
2017-07-18,19.60992431640625
2017-07-19,20.095565795898438
2017-07-20,20.18766975402832
2017-07-21,20.50585174560547
2017-07-24,21.167339324951172
2017-07-25,20.941251754760742
2017-07-26,20.656566619873047
2017-07-27,20.6063289642334
2017-07-28,21.1009521484375
2017-07-31,20.639863967895508
2017-08-01,20.564414978027344
2017-08-02,20.514110565185547
2017-08-03,20.103330612182617
2017-08-04,20.49734878540039
2017-08-07,20.539264678955078
2017-08-08,20.32967758178711
2017-08-09,20.396751403808594
2017-08-10,20.44704818725586
2017-08-11,20.681777954101562
2017-08-14,21.352447509765625
2017-08-15,21.352447509765625
2017-08-16,21.52012062072754
2017-08-17,21.168018341064453
2017-08-18,21.60395050048828
2017-08-21,21.56203269958496
2017-08-22,21.679405212402344
2017-08-23,21.469820022583008
2017-08-24,21.318918228149414
2017-08-25,20.606334686279297
2017-08-28,20.597944259643555
2017-08-29,20.91651153564453
2017-08-30,20.83268165588379
2017-08-31,20.882980346679688
2017-09-01,20.799152374267578
2017-09-05,20.45543098449707
2017-09-06,20.069795608520508
2017-09-07,20.229074478149414
2017-09-08,20.05302619934082
2017-09-11,20.019493103027344
2017-09-12,20.019493103027344
2017-09-13,19.7512264251709
2017-09-14,19.365591049194336
2017-09-15,19.223081588745117
2017-09-18,19.985965728759766
2017-09-19,20.639863967895508
2017-09-20,20.237464904785156
2017-09-21,20.279376983642578
2017-09-22,20.069795608520508
2017-09-25,19.60871124267578
2017-09-26,20.20393180847168
2017-09-27,20.874595642089844
2017-09-28,20.874595642089844
2017-09-29,21.45305061340332
2017-10-02,21.44466781616211
2017-10-03,21.704551696777344
2017-10-04,21.60395050048828
2017-10-05,21.4362850189209
2017-10-06,21.369216918945312
2017-10-09,21.57880210876465
2017-10-10,21.536890029907227
2017-10-11,21.352447509765625
2017-10-12,21.52850341796875
2017-10-13,21.84706687927246
2017-10-16,22.316543579101562
2017-10-17,21.796770095825195
2017-10-18,21.754854202270508
2017-10-19,21.4111385345459
2017-10-20,21.293766021728516
2017-10-23,20.866214752197266
2017-10-24,21.05064582824707
2017-10-25,20.891368865966797
2017-10-26,20.76561737060547
2017-10-27,21.243465423583984
2017-10-30,20.966812133789062
2017-10-31,20.983606338500977
2017-11-01,20.84930419921875
2017-11-02,21.797767639160156
2017-11-03,23.182682037353516
2017-11-06,23.711467742919922
2017-11-07,23.854156494140625
2017-11-08,23.51842498779297
2017-11-09,23.350553512573242
2017-11-10,23.795408248901367
2017-11-13,24.15632438659668
2017-11-14,24.27383041381836
2017-11-15,24.651538848876953
2017-11-16,24.71029281616211
2017-11-17,24.752256393432617
2017-11-20,24.609573364257812
2017-11-21,24.7354736328125
2017-11-22,24.525636672973633
2017-11-24,24.366161346435547
2017-11-27,24.14792823791504
2017-11-28,24.223468780517578
2017-11-29,23.66950798034668
2017-11-30,23.207868576049805
2017-12-01,23.459665298461914
2017-12-04,23.006420135498047
2017-12-05,22.930879592895508
2017-12-06,22.905704498291016
2017-12-07,23.275012969970703
2017-12-08,23.711467742919922
2017-12-11,24.45009422302246
2017-12-12,24.08917808532715
2017-12-13,23.627534866333008
2017-12-14,23.233047485351562
2017-12-15,23.08196449279785
2017-12-18,23.15750503540039
2017-12-19,22.87213134765625
2017-12-20,22.662290573120117
2017-12-21,23.04839324951172
2017-12-22,23.63593101501465
2017-12-26,23.86255645751953
2017-12-27,23.249828338623047
2017-12-28,23.510026931762695
2017-12-29,23.90452003479004
2018-01-02,24.25704574584961
2018-01-03,24.240253448486328
2018-01-04,23.963279724121094
2018-01-05,24.114360809326172
2018-01-08,24.483671188354492
2018-01-09,24.105960845947266
2018-01-10,23.703079223632812
2018-01-11,24.013639450073242
2018-01-12,24.08917808532715
2018-01-16,23.417705535888672
2018-01-17,23.023208618164062
2018-01-18,22.50281524658203
2018-01-19,22.578353881835938
2018-01-22,22.595144271850586
2018-01-23,22.77979850769043
2018-01-24,22.87213134765625
2018-01-25,23.207868576049805
2018-01-26,22.998029708862305
2018-01-29,22.544780731201172
2018-01-30,21.89849281311035
2018-01-31,21.856473922729492
2018-02-01,22.209407806396484
2018-02-02,22.007734298706055
2018-02-05,21.142213821411133
2018-02-06,21.436317443847656
2018-02-07,21.310266494750977
2018-02-08,20.167455673217773
2018-02-09,20.663230895996094
2018-02-12,20.77247428894043
2018-02-13,20.680036544799805
2018-02-14,20.839696884155273
2018-02-15,21.226238250732422
2018-02-16,21.1926326751709
2018-02-20,21.587574005126953
2018-02-21,21.007762908935547
2018-02-22,21.226238250732422
2018-02-23,22.200998306274414
2018-02-26,22.091764450073242
2018-02-27,21.83966827392578
2018-02-28,21.73042869567871
2018-03-01,22.621156692504883
2018-03-02,23.43625259399414
2018-03-05,24.326990127563477
2018-03-06,24.545461654663086
2018-03-07,24.688323974609375
2018-03-08,24.873188018798828
2018-03-09,24.999235153198242
2018-03-12,25.116878509521484
2018-03-13,25.209308624267578
2018-03-14,25.377382278442383
2018-03-15,25.856353759765625
2018-03-16,25.461402893066406
2018-03-19,25.3521671295166
2018-03-20,25.461402893066406
2018-03-21,25.368974685668945
2018-03-22,25.461402893066406
2018-03-23,25.032852172851562
2018-03-26,25.520231246948242
2018-03-27,25.209308624267578
2018-03-28,25.436193466186523
2018-03-29,25.65467643737793
2018-04-02,25.49501609802246
2018-04-03,25.604259490966797
2018-04-04,25.54543685913086
2018-04-05,25.469812393188477
2018-04-06,25.175701141357422
2018-04-09,25.65467643737793
2018-04-10,25.679885864257812
2018-04-11,25.747108459472656
2018-04-12,25.226119995117188
2018-04-13,25.31855010986328
2018-04-16,25.8143367767334
2018-04-17,26.259700775146484
2018-04-18,26.368938446044922
2018-04-19,26.461374282836914
2018-04-20,26.192472457885742
2018-04-23,26.226083755493164
2018-04-24,26.041217803955078
2018-04-25,26.1252498626709
2018-04-26,26.335330963134766
2018-04-27,26.478181838989258
2018-04-30,26.07444953918457
2018-05-01,25.780057907104492
2018-05-02,25.637067794799805
2018-05-03,27.209945678710938
2018-05-04,28.00900650024414
2018-05-07,28.732358932495117
2018-05-08,28.513668060302734
2018-05-09,28.791234970092773
2018-05-10,29.152910232543945
2018-05-11,29.363189697265625
2018-05-14,29.25384521484375
2018-05-15,28.387508392333984
2018-05-16,28.387508392333984
2018-05-17,28.21927833557129
2018-05-18,28.353864669799805
2018-05-21,28.177221298217773
2018-05-22,28.135173797607422
2018-05-23,27.882843017578125
2018-05-24,28.95945930480957
2018-05-25,28.58095359802246
2018-05-29,28.36227035522461
2018-05-30,28.94264030456543
2018-05-31,28.791234970092773
2018-06-01,28.522085189819336
2018-06-04,28.47161102294922
2018-06-05,28.303390502929688
2018-06-06,28.547313690185547
2018-06-07,28.177221298217773
2018-06-08,27.882843017578125
2018-06-11,27.470691680908203
2018-06-12,28.185638427734375
2018-06-13,28.58095359802246
2018-06-14,28.185638427734375
2018-06-15,28.076292037963867
2018-06-18,27.739845275878906
2018-06-19,26.881916046142578
2018-06-20,26.78938865661621
2018-06-21,26.81462287902832
2018-06-22,26.091266632080078
2018-06-25,26.124914169311523
2018-06-26,26.352014541625977
2018-06-27,26.01557159423828
2018-06-28,25.83052635192871
2018-06-29,25.822113037109375
2018-07-02,26.049211502075195
2018-07-03,25.721181869506836
2018-07-05,25.84735107421875
2018-07-06,26.183786392211914
2018-07-09,25.7127685546875
2018-07-10,26.049211502075195
2018-07-11,25.796878814697266
2018-07-12,26.478179931640625
2018-07-13,26.553874969482422
2018-07-16,27.04172706604004
2018-07-17,27.14266014099121
2018-07-18,27.31087875366211
2018-07-19,27.16789436340332
2018-07-20,27.033309936523438
2018-07-23,26.57911491394043
2018-07-24,26.242671966552734
2018-07-25,26.37725257873535
2018-07-26,26.646398544311523
2018-07-27,26.562292098999023
2018-07-30,26.133325576782227
2018-07-31,26.663738250732422
2018-08-01,26.857379913330078
2018-08-02,26.579540252685547
2018-08-03,27.45514488220215
2018-08-06,28.044492721557617
2018-08-07,28.79380989074707
2018-08-08,28.79380989074707
2018-08-09,28.7348690032959
2018-08-10,28.4486083984375
2018-08-13,27.362529754638672
2018-08-14,27.640363693237305
2018-08-15,27.45514488220215
2018-08-16,28.4486083984375
2018-08-17,28.583324432373047
2018-08-20,28.776973724365234
2018-08-21,28.406518936157227
2018-08-22,28.381267547607422
2018-08-23,28.145524978637695
2018-08-24,28.701196670532227
2018-08-27,28.751712799072266
2018-08-28,28.76854133605957
2018-08-29,28.928518295288086
2018-08-30,29.17267417907715
2018-08-31,29.79569435119629
2018-09-04,29.989336013793945
2018-09-05,29.694664001464844
2018-09-06,29.450502395629883
2018-09-07,29.298948287963867
2018-09-10,29.686241149902344
2018-09-11,29.812524795532227
2018-09-12,30.115636825561523
2018-09-13,30.452394485473633
2018-09-14,30.511337280273438
2018-09-17,29.888301849365234
2018-09-18,30.20823860168457
2018-09-19,29.955669403076172
2018-09-20,30.1661376953125
2018-09-21,30.4439697265625
2018-09-24,30.385040283203125
2018-09-25,30.132463455200195
2018-09-26,29.938825607299805
2018-09-27,30.688125610351562
2018-09-28,31.487974166870117
2018-10-01,31.673181533813477
2018-10-02,31.723709106445312
2018-10-03,31.15118980407715
2018-10-04,30.83125877380371
2018-10-05,31.319583892822266
2018-10-08,31.395355224609375
2018-10-09,31.504785537719727
2018-10-10,30.67970848083496
2018-10-11,30.292428970336914
2018-10-12,30.62078285217285
2018-10-15,30.81441307067871
2018-10-16,31.71526336669922
2018-10-17,31.58898162841797
2018-10-18,31.033321380615234
2018-10-19,30.99964141845703
2018-10-22,31.142784118652344
2018-10-23,30.460819244384766
2018-10-24,30.1661376953125
2018-10-25,30.20823860168457
2018-10-26,29.938825607299805
2018-10-29,29.812524795532227
2018-10-30,30.08194923400879
2018-10-31,30.494834899902344
2018-11-01,31.236356735229492
2018-11-02,31.531265258789062
2018-11-05,32.272789001464844
2018-11-06,31.977872848510742
2018-11-07,32.3570556640625
2018-11-08,31.1689510345459
2018-11-09,32.25593566894531
2018-11-12,33.536739349365234
2018-11-13,33.199684143066406
2018-11-14,32.896331787109375
2018-11-15,33.031158447265625
2018-11-16,33.09014892578125
2018-11-19,32.93003463745117
2018-11-20,31.927303314208984
2018-11-21,32.154823303222656
2018-11-23,32.3907585144043
2018-11-26,32.91320037841797
2018-11-27,32.40760803222656
2018-11-28,33.17440414428711
2018-11-29,32.68567657470703
2018-11-30,32.38233184814453
2018-12-03,33.553592681884766
2018-12-04,33.562015533447266
2018-12-06,34.1771354675293
2018-12-07,34.15186309814453
2018-12-10,34.20241928100586
2018-12-11,35.11246109008789
2018-12-12,35.567481994628906
2018-12-13,35.96351623535156
2018-12-14,35.66017150878906
2018-12-17,34.56474304199219
2018-12-18,34.45520782470703
2018-12-19,33.77268981933594
2018-12-20,32.20538330078125
2018-12-21,31.354324340820312
2018-12-24,30.536975860595703
2018-12-26,32.104270935058594
2018-12-27,32.54243850708008
2018-12-28,32.54243850708008
2018-12-31,33.36821746826172
2019-01-02,32.11268997192383
2019-01-03,31.80934715270996
2019-01-04,32.896331787109375
2019-01-07,33.199684143066406
2019-01-08,33.70526885986328
2019-01-09,33.32607650756836
2019-01-10,34.05073928833008
2019-01-11,33.95805358886719
2019-01-14,33.42720031738281
2019-01-15,34.07602310180664
2019-01-16,34.28668212890625
2019-01-17,34.59845733642578
2019-01-18,33.991756439208984
2019-01-22,34.12657928466797
2019-01-23,34.83439254760742
2019-01-24,35.16301727294922
2019-01-25,34.48891830444336
2019-01-28,33.82323455810547
2019-01-29,33.64628219604492
2019-01-30,33.85693359375
2019-01-31,34.49781036376953
2019-02-01,34.40506362915039
2019-02-04,34.60744094848633
2019-02-05,34.31230545043945
2019-02-06,34.455665588378906
2019-02-07,35.05437088012695
2019-02-08,35.273624420166016
2019-02-11,35.627784729003906
2019-02-12,35.76271057128906
2019-02-13,35.88076400756836
2019-02-14,35.931365966796875
2019-02-15,35.80487060546875
2019-02-19,35.79644012451172
2019-02-20,35.467567443847656
2019-02-21,35.80487060546875
2019-02-22,35.60248565673828
2019-02-25,35.282047271728516
2019-02-26,34.88571548461914
2019-02-27,34.590576171875
2019-02-28,35.14712905883789
2019-03-01,35.58563232421875
2019-03-04,35.17243194580078
2019-03-05,35.197723388671875
2019-03-06,34.89414596557617
2019-03-07,34.77608871459961
2019-03-08,34.961612701416016
2019-03-11,35.239891052246094
2019-03-12,36.209632873535156
2019-03-13,36.31082534790039
2019-03-14,35.29890823364258
2019-03-15,35.39167022705078
2019-03-18,35.31578063964844
2019-03-19,35.357940673828125
2019-03-20,35.84703063964844
2019-03-21,36.572235107421875
2019-03-22,35.830177307128906
2019-03-25,36.36985397338867
2019-03-26,36.56380844116211
2019-03-27,36.10844039916992
2019-03-28,36.05785369873047
2019-03-29,35.82173538208008
2019-04-01,35.2314567565918
2019-04-02,35.720558166503906
2019-04-03,35.703678131103516
2019-04-04,35.619354248046875
2019-04-05,35.476009368896484
2019-04-08,35.374813079833984
2019-04-09,35.5518913269043
2019-04-10,35.63622283935547
2019-04-11,35.76271057128906
2019-04-12,35.644657135009766
2019-04-15,35.66151809692383
2019-04-16,35.4422721862793
2019-04-17,34.725502014160156
2019-04-18,34.573707580566406
2019-04-22,34.480953216552734
2019-04-23,34.86042404174805
2019-04-24,34.868858337402344
2019-04-25,34.480953216552734
2019-04-26,34.506248474121094
2019-04-29,34.4725227355957
2019-04-30,34.7425651550293
2019-05-01,34.219356536865234
2019-05-02,33.39234924316406
2019-05-03,33.28264617919922
2019-05-06,32.36281204223633
2019-05-07,32.615989685058594
2019-05-08,31.189823150634766
2019-05-09,30.95353889465332
2019-05-10,31.485183715820312
2019-05-13,31.063236236572266
2019-05-14,30.582233428955078
2019-05-15,30.371259689331055
2019-05-16,30.21092414855957
2019-05-17,30.02527618408203
2019-05-20,30.303747177124023
2019-05-21,30.970417022705078
2019-05-22,30.8016414642334
2019-05-23,29.98306655883789
2019-05-24,29.98306655883789
2019-05-28,29.552701950073242
2019-05-29,28.928220748901367
2019-05-30,28.4725341796875
2019-05-31,28.725696563720703
2019-06-03,28.928220748901367
2019-06-04,29.434558868408203
2019-06-05,29.662399291992188
2019-06-06,29.77210807800293
2019-06-07,29.307971954345703
2019-06-10,28.860715866088867
2019-06-11,29.15606689453125
2019-06-12,29.113872528076172
2019-06-13,29.046361923217773
2019-06-14,29.35016441345215
2019-06-17,29.063247680664062
2019-06-18,29.24047088623047
2019-06-19,29.367042541503906
2019-06-20,29.569576263427734
2019-06-21,29.67927360534668
2019-06-24,29.687715530395508
2019-06-25,29.653966903686523
2019-06-26,28.438777923583984
2019-06-27,28.71724510192871
2019-06-28,29.63709259033203
2019-07-01,29.8986873626709
2019-07-02,29.73834991455078
2019-07-03,30.219362258911133
2019-07-05,30.45565414428711
2019-07-08,30.134971618652344
2019-07-09,30.033710479736328
2019-07-10,30.345947265625
2019-07-11,30.371259689331055
2019-07-12,30.371259689331055
2019-07-15,30.075899124145508
2019-07-16,28.767885208129883
2019-07-17,29.367042541503906
2019-07-18,29.620210647583008
2019-07-19,29.653966903686523
2019-07-22,29.485185623168945
2019-07-23,29.10544204711914
2019-07-24,29.333284378051758
2019-07-25,29.42610740661621
2019-07-26,29.080123901367188
2019-07-29,29.10544204711914
2019-07-30,29.35860252380371
2019-07-31,28.834949493408203
2019-08-01,28.986976623535156
2019-08-02,29.341712951660156
2019-08-05,28.480205535888672
2019-08-06,28.65757942199707
2019-08-07,28.125476837158203
2019-08-08,29.66266441345215
2019-08-09,28.84339141845703
2019-08-12,28.66602325439453
2019-08-13,29.21502113342285
2019-08-14,28.69980812072754
2019-08-15,28.986976623535156
2019-08-16,29.958274841308594
2019-08-19,29.949825286865234
2019-08-20,29.8146915435791
2019-08-21,30.220104217529297
2019-08-22,30.27923011779785
2019-08-23,29.578203201293945
2019-08-26,30.11874771118164
2019-08-27,29.873815536499023
2019-08-28,29.856924057006836
2019-08-29,30.11874771118164
2019-08-30,30.743762969970703
2019-09-03,31.08160972595215
2019-09-04,31.427894592285156
2019-09-05,31.75728416442871
2019-09-06,31.875539779663086
2019-09-09,31.960002899169922
2019-09-10,32.086692810058594
2019-09-11,32.610347747802734
2019-09-12,32.34006881713867
