,CE
2017-09-15,85.61730194091797
2017-09-18,86.88330078125
2017-09-19,87.64459228515625
2017-09-20,88.91061401367188
2017-09-21,88.87638854980469
2017-09-22,89.12447357177734
2017-09-25,88.20062255859375
2017-09-26,88.25196075439453
2017-09-27,89.23567199707031
2017-09-28,89.2527847290039
2017-09-29,89.19288635253906
2017-10-02,90.1851577758789
2017-10-03,91.62222290039062
2017-10-04,91.59656524658203
2017-10-05,92.57172393798828
2017-10-06,92.31510925292969
2017-10-09,91.99005126953125
2017-10-10,91.44258880615234
2017-10-11,91.15177154541016
2017-10-12,91.5538101196289
2017-10-13,91.82752227783203
2017-10-16,91.6136703491211
2017-10-17,89.19288635253906
2017-10-18,88.98756408691406
2017-10-19,90.0654067993164
2017-10-20,90.33056640625
2017-10-23,89.9627456665039
2017-10-24,90.45890045166016
2017-10-25,89.35539245605469
2017-10-26,90.71548461914062
2017-10-27,90.23440551757812
2017-10-30,90.0711441040039
2017-10-31,89.61579895019531
2017-11-01,90.51790618896484
2017-11-02,91.72926330566406
2017-11-03,91.17943572998047
2017-11-06,91.32550048828125
2017-11-07,91.80660247802734
2017-11-08,91.30830383300781
2017-11-09,90.14847564697266
2017-11-10,90.82717895507812
2017-11-13,90.89592742919922
2017-11-14,90.11408996582031
2017-11-15,88.60203552246094
2017-11-16,89.54708862304688
2017-11-17,89.94229125976562
2017-11-20,90.861572265625
2017-11-21,91.99561309814453
2017-11-22,91.0075912475586
2017-11-24,91.68631744384766
2017-11-27,91.78083801269531
2017-11-28,92.52825164794922
2017-11-29,91.82376098632812
2017-11-30,92.133056640625
2017-12-01,91.48869323730469
2017-12-04,91.75505828857422
2017-12-05,90.94747161865234
2017-12-06,90.73269653320312
2017-12-07,90.93887329101562
2017-12-08,91.53166961669922
2017-12-11,90.7756576538086
2017-12-12,91.90110778808594
2017-12-13,93.05232238769531
2017-12-14,90.8357925415039
2017-12-15,91.53166961669922
2017-12-18,93.215576171875
2017-12-19,92.7688217163086
2017-12-20,92.54545593261719
2017-12-21,91.44576263427734
2017-12-22,91.53166961669922
2017-12-26,91.44576263427734
2017-12-27,91.84092712402344
2017-12-28,92.99219512939453
2017-12-29,91.99561309814453
2018-01-02,91.7206802368164
2018-01-03,92.08152770996094
2018-01-04,92.133056640625
2018-01-05,93.00077819824219
2018-01-08,93.41320037841797
2018-01-09,93.19837188720703
2018-01-10,92.93204498291016
2018-01-11,95.59535217285156
2018-01-12,95.65550994873047
2018-01-16,94.22077941894531
2018-01-17,95.15718841552734
2018-01-18,95.38915252685547
2018-01-19,97.04727935791016
2018-01-22,95.46648406982422
2018-01-23,94.8650894165039
2018-01-24,94.5901870727539
2018-01-25,96.51461029052734
2018-01-26,95.67268371582031
2018-01-29,95.4493179321289
2018-01-30,94.3410415649414
2018-01-31,92.9234619140625
2018-02-01,91.76362609863281
2018-02-02,90.28591918945312
2018-02-05,86.48857116699219
2018-02-06,88.71371459960938
2018-02-07,87.52812957763672
2018-02-08,83.97132110595703
2018-02-09,86.09337615966797
2018-02-12,86.80644226074219
2018-02-13,86.90095520019531
2018-02-14,88.30133819580078
2018-02-15,88.58483123779297
2018-02-16,88.44677734375
2018-02-20,88.35185241699219
2018-02-21,88.39498901367188
2018-02-22,88.48994445800781
2018-02-23,89.70672607421875
2018-02-26,89.68949127197266
2018-02-27,88.74018859863281
2018-02-28,87.04010772705078
2018-03-01,89.12854766845703
2018-03-02,90.29354095458984
2018-03-05,91.66568756103516
2018-03-06,92.73577880859375
2018-03-07,92.640869140625
2018-03-08,92.13169860839844
2018-03-09,93.67643737792969
2018-03-12,92.86524200439453
2018-03-13,93.05509185791016
2018-03-14,91.53622436523438
2018-03-15,91.24285125732422
2018-03-16,92.10582733154297
2018-03-19,91.22557830810547
2018-03-20,87.5406723022461
2018-03-21,89.81893920898438
2018-03-22,86.62589263916016
2018-03-23,83.46736907958984
2018-03-26,84.97760009765625
2018-03-27,85.21920776367188
2018-03-28,86.07357025146484
2018-03-29,86.47917938232422
2018-04-02,85.05526733398438
2018-04-03,84.77050018310547
2018-04-04,85.30552673339844
2018-04-05,88.29145050048828
2018-04-06,86.22891998291016
2018-04-09,87.13506317138672
2018-04-10,90.1123275756836
2018-04-11,88.93867492675781
2018-04-12,90.06918334960938
2018-04-13,89.88794708251953
2018-04-16,91.83828735351562
2018-04-17,95.25570678710938
2018-04-18,96.16182708740234
2018-04-19,95.9546890258789
2018-04-20,96.39482116699219
2018-04-23,96.34304809570312
2018-04-24,94.37544250488281
2018-04-25,94.54805755615234
2018-04-26,95.79937744140625
2018-04-27,94.77607727050781
2018-04-30,94.23841094970703
2018-05-01,91.42001342773438
2018-05-02,92.85957336425781
2018-05-03,92.19181060791016
2018-05-04,94.012939453125
2018-05-07,94.12568664550781
2018-05-08,94.27310943603516
2018-05-09,94.68937683105469
2018-05-10,95.04490661621094
2018-05-11,93.70075225830078
2018-05-14,93.83082580566406
2018-05-15,93.87418365478516
2018-05-16,96.35437774658203
2018-05-17,98.77386474609375
2018-05-18,98.92127227783203
2018-05-21,99.5369873046875
2018-05-22,98.75652313232422
2018-05-23,98.72183990478516
2018-05-24,98.74783325195312
2018-05-25,99.23345947265625
2018-05-29,98.94731140136719
2018-05-30,99.68441772460938
2018-05-31,97.92401123046875
2018-06-01,99.8925552368164
2018-06-04,100.03128814697266
2018-06-05,99.7017593383789
2018-06-06,102.30335235595703
2018-06-07,101.48816680908203
2018-06-08,101.55755615234375
2018-06-11,101.51419830322266
2018-06-12,100.62098693847656
2018-06-13,100.30879974365234
2018-06-14,99.81450653076172
2018-06-15,101.42747497558594
2018-06-18,99.35491180419922
2018-06-19,97.2389144897461
2018-06-20,97.05680847167969
2018-06-21,96.51915740966797
2018-06-22,98.8605728149414
2018-06-25,96.35437774658203
2018-06-26,96.3370361328125
2018-06-27,95.62593841552734
2018-06-28,95.99015808105469
2018-06-29,96.3110122680664
2018-07-02,96.61453247070312
2018-07-03,96.27632904052734
2018-07-05,97.23025512695312
2018-07-06,97.49906158447266
2018-07-09,98.60042572021484
2018-07-10,98.94731140136719
2018-07-11,97.42969512939453
2018-07-12,96.83132934570312
2018-07-13,96.05952453613281
2018-07-16,94.15168762207031
2018-07-17,95.51318359375
2018-07-18,96.22428131103516
2018-07-19,95.37443542480469
2018-07-20,98.27955627441406
2018-07-23,98.04540252685547
2018-07-24,98.97330474853516
2018-07-25,98.84323120117188
2018-07-26,101.09996795654297
2018-07-27,100.75146484375
2018-07-30,100.41160583496094
2018-07-31,102.91233825683594
2018-08-01,102.09326171875
2018-08-02,100.3680648803711
2018-08-03,100.9867172241211
2018-08-06,101.59662628173828
2018-08-07,101.82318115234375
2018-08-08,102.0148696899414
2018-08-09,102.51151275634766
2018-08-10,101.51820373535156
2018-08-13,101.03026580810547
2018-08-14,101.6924819946289
2018-08-15,99.77555847167969
2018-08-16,100.40291595458984
2018-08-17,100.80372619628906
2018-08-20,100.84728240966797
2018-08-21,101.80574798583984
2018-08-22,101.72734069824219
2018-08-23,100.54231262207031
2018-08-24,101.21324157714844
2018-08-27,102.61607360839844
2018-08-28,102.3198471069336
2018-08-29,102.10198211669922
2018-08-30,101.7883071899414
2018-08-31,101.7970199584961
2018-09-04,99.84524536132812
2018-09-05,100.1850814819336
2018-09-06,100.47261047363281
2018-09-07,100.21991729736328
2018-09-10,99.60999298095703
2018-09-11,100.08051300048828
2018-09-12,98.01545715332031
2018-09-13,98.61669158935547
2018-09-14,98.60795593261719
2018-09-17,98.7996597290039
2018-09-18,98.86064147949219
2018-09-19,99.88009643554688
2018-09-20,101.82318115234375
2018-09-21,101.2655258178711
2018-09-24,101.63148498535156
2018-09-25,101.07382202148438
2018-09-26,99.4705810546875
2018-09-27,99.27019500732422
2018-09-28,99.3311767578125
2018-10-01,99.40958404541016
2018-10-02,98.9216537475586
2018-10-03,99.45314025878906
2018-10-04,99.01749420166016
2018-10-05,95.93299865722656
2018-10-08,95.15753936767578
2018-10-09,88.87525939941406
2018-10-10,87.55956268310547
2018-10-11,85.66006469726562
2018-10-12,85.98246002197266
2018-10-15,85.34639739990234
2018-10-16,87.15873718261719
2018-10-17,86.9147720336914
2018-10-18,84.66675567626953
2018-10-19,86.80149841308594
2018-10-22,86.47911834716797
2018-10-23,87.21102905273438
2018-10-24,81.3470230102539
2018-10-25,84.00454711914062
2018-10-26,84.1097183227539
2018-10-29,82.20826721191406
2018-10-30,83.83807373046875
2018-10-31,84.942138671875
2018-11-01,87.2203369140625
2018-11-02,89.00784301757812
2018-11-05,88.80631256103516
2018-11-06,90.47116088867188
2018-11-07,93.15242767333984
2018-11-08,91.93446350097656
2018-11-09,90.04180908203125
2018-11-12,87.59712219238281
2018-11-13,87.75484466552734
2018-11-14,88.61353302001953
2018-11-15,89.77017974853516
2018-11-16,89.78770446777344
2018-11-19,89.10424041748047
2018-11-20,87.85122680664062
2018-11-21,89.32330322265625
2018-11-23,90.07685852050781
2018-11-26,91.12834930419922
2018-11-27,87.81617736816406
2018-11-28,88.05274963378906
2018-11-29,88.10533905029297
2018-11-30,88.43827819824219
2018-12-03,89.06918334960938
2018-12-04,84.15349578857422
2018-12-06,82.94429779052734
2018-12-07,79.96514129638672
2018-12-10,78.62450408935547
2018-12-11,77.56424713134766
2018-12-12,77.78329467773438
2018-12-13,76.94210815429688
2018-12-14,75.96073913574219
2018-12-17,73.96290588378906
2018-12-18,74.90924072265625
2018-12-19,74.27836608886719
2018-12-20,77.73072052001953
2018-12-21,76.13597869873047
2018-12-24,74.00670623779297
2018-12-26,76.85449981689453
2018-12-27,78.52808380126953
2018-12-28,78.4141845703125
2018-12-31,78.83477783203125
2019-01-02,79.92131042480469
2019-01-03,77.00345611572266
2019-01-04,80.14036560058594
2019-01-07,80.89392852783203
2019-01-08,82.0242919921875
2019-01-09,82.40104675292969
2019-01-10,82.7427749633789
2019-01-11,83.03193664550781
2019-01-14,83.01441192626953
2019-01-15,82.33971405029297
2019-01-16,82.93556213378906
2019-01-17,84.2586669921875
2019-01-18,85.7044677734375
2019-01-22,83.88189697265625
2019-01-23,81.8139877319336
2019-01-24,83.83807373046875
2019-01-25,85.23127746582031
2019-01-28,85.56426239013672
2019-01-29,84.3462905883789
2019-01-30,85.7044677734375
2019-01-31,83.90816497802734
2019-02-01,86.49305725097656
2019-02-04,87.04509735107422
2019-02-05,86.5018081665039
2019-02-06,86.30027770996094
2019-02-07,84.1359634399414
2019-02-08,84.14473724365234
2019-02-11,84.10093688964844
2019-02-12,86.99251556396484
2019-02-13,86.5894546508789
2019-02-14,87.2203369140625
2019-02-15,88.33041381835938
2019-02-19,88.93829345703125
2019-02-20,90.49769592285156
2019-02-21,90.30386352539062
2019-02-22,91.39633178710938
2019-02-25,91.73112487792969
2019-02-26,90.46245574951172
2019-02-27,91.0879898071289
2019-02-28,90.1188735961914
2019-03-01,90.56818389892578
2019-03-04,90.52412414550781
2019-03-05,90.49769592285156
2019-03-06,90.79724884033203
2019-03-07,89.49335479736328
2019-03-08,87.90751647949219
2019-03-11,89.41407012939453
2019-03-12,89.14093780517578
2019-03-13,89.70479583740234
2019-03-14,88.42732238769531
2019-03-15,89.18498229980469
2019-03-18,89.29071044921875
2019-03-19,88.93829345703125
2019-03-20,88.98234558105469
2019-03-21,90.46245574951172
2019-03-22,86.46266174316406
2019-03-25,85.22042083740234
2019-03-26,85.53758239746094
2019-03-27,85.4494857788086
2019-03-28,86.58599853515625
2019-03-29,86.87672424316406
2019-04-01,89.18498229980469
2019-04-02,89.69596862792969
2019-04-03,90.92057800292969
2019-04-04,92.4183120727539
2019-04-05,93.17599487304688
2019-04-08,90.40079498291016
2019-04-09,89.5285873413086
2019-04-10,89.69596862792969
2019-04-11,89.95146179199219
2019-04-12,92.77072143554688
2019-04-15,91.61658477783203
2019-04-16,92.83238983154297
2019-04-17,92.8940658569336
2019-04-18,92.67382049560547
2019-04-22,92.03947448730469
2019-04-23,98.8232650756836
2019-04-24,97.69559478759766
2019-04-25,95.76615142822266
2019-04-26,96.19147491455078
2019-04-29,95.54463195800781
2019-04-30,95.59781646728516
2019-05-01,93.77250671386719
2019-05-02,94.10919952392578
2019-05-03,96.3775405883789
2019-05-06,95.53578186035156
2019-05-07,93.83454132080078
2019-05-08,93.70162200927734
2019-05-09,91.79658508300781
2019-05-10,91.58392333984375
2019-05-13,87.85357666015625
2019-05-14,88.99662017822266
2019-05-15,89.67002868652344
2019-05-16,90.21051025390625
2019-05-17,90.05989074707031
2019-05-20,88.19915008544922
2019-05-21,88.88141632080078
2019-05-22,88.7042007446289
2019-05-23,87.38397979736328
2019-05-24,88.057373046875
2019-05-28,88.27888488769531
2019-05-29,88.2522964477539
2019-05-30,87.35738372802734
2019-05-31,84.1143569946289
2019-06-03,85.85991668701172
2019-06-04,89.28016662597656
2019-06-05,89.45735168457031
2019-06-06,88.95230865478516
2019-06-07,89.59913635253906
2019-06-10,90.91051483154297
2019-06-11,91.80543518066406
2019-06-12,92.31936645507812
2019-06-13,93.26744079589844
2019-06-14,92.31936645507812
2019-06-17,91.16748809814453
2019-06-18,92.78897094726562
2019-06-19,92.67378234863281
2019-06-20,93.13451385498047
2019-06-21,93.64845275878906
2019-06-24,93.25859069824219
2019-06-25,92.531982421875
2019-06-26,93.76364135742188
2019-06-27,94.04718017578125
2019-06-28,95.51808166503906
2019-07-01,97.14842224121094
2019-07-02,95.216796875
2019-07-03,94.65858459472656
2019-07-05,93.59530639648438
2019-07-08,92.7978286743164
2019-07-09,92.7978286743164
2019-07-10,92.50542449951172
2019-07-11,93.3294677734375
2019-07-12,94.81806182861328
2019-07-15,94.8712387084961
2019-07-16,95.73958587646484
2019-07-17,94.44593048095703
2019-07-18,94.00289154052734
2019-07-19,94.86237335205078
2019-07-22,93.63957977294922
2019-07-23,97.74208068847656
2019-07-24,99.46992492675781
2019-07-25,99.35409545898438
2019-07-26,99.04226684570312
2019-07-29,99.8976058959961
2019-07-30,100.25398254394531
2019-07-31,99.942138671875
2019-08-01,96.43164825439453
2019-08-02,95.4426498413086
2019-08-05,91.94109344482422
2019-08-06,93.22408294677734
2019-08-07,94.83679962158203
2019-08-08,97.2424545288086
2019-08-09,97.2513656616211
2019-08-12,96.82368469238281
2019-08-13,98.8996810913086
2019-08-14,96.7880630493164
2019-08-15,95.72777557373047
2019-08-16,98.27601623535156
2019-08-19,100.22726440429688
2019-08-20,99.55902099609375
2019-08-21,100.83312225341797
2019-08-22,101.34101104736328
2019-08-23,95.55848693847656
2019-08-26,95.692138671875
2019-08-27,95.5317611694336
2019-08-28,97.5988540649414
2019-08-29,99.57684326171875
2019-08-30,101.01133728027344
2019-09-03,99.52338409423828
2019-09-04,101.41226959228516
2019-09-05,104.80695343017578
2019-09-06,105.19898223876953
2019-09-09,107.72940063476562
2019-09-10,109.87666320800781
2019-09-11,110.75874328613281
2019-09-12,110.6607437133789
2019-09-13,111.81012725830078
2019-09-16,110.88348388671875
2019-09-17,110.4647216796875
2019-09-18,110.2508773803711
2019-09-19,110.3043441772461
2019-09-20,109.3064193725586
2019-09-23,109.11930847167969
2019-09-24,108.12140655517578
2019-09-25,108.88768005371094
2019-09-26,108.33525848388672
2019-09-27,108.8252944946289
2019-09-30,108.95895385742188
2019-10-01,107.23043060302734
2019-10-02,105.22570037841797
2019-10-03,105.73356628417969
2019-10-04,106.49980163574219
2019-10-07,106.41962432861328
2019-10-08,105.00296783447266
2019-10-09,105.77812194824219
2019-10-10,105.4573745727539
2019-10-11,108.584716796875
2019-10-14,107.31062316894531
2019-10-15,108.7362060546875
2019-10-16,108.27286529541016
2019-10-17,108.66493225097656
2019-10-18,108.38872528076172
2019-10-21,108.08577728271484
2019-10-22,106.29488372802734
2019-10-23,108.48672485351562
2019-10-24,110.05486297607422
2019-10-25,110.72649383544922
2019-10-28,108.85491180419922
2019-10-29,110.39515686035156
2019-10-30,109.49966430664062
2019-10-31,108.48775482177734
2019-11-01,109.69667053222656
2019-11-04,110.73544311523438
2019-11-05,111.4697265625
2019-11-06,112.00701904296875
2019-11-07,112.5980224609375
2019-11-08,114.00394439697266
2019-11-11,113.48455810546875
2019-11-12,113.67263793945312
2019-11-13,112.30252838134766
2019-11-14,113.10845184326172
2019-11-15,112.79505157470703
2019-11-18,112.36521911621094
2019-11-19,112.73236083984375
2019-11-20,111.25482177734375
2019-11-21,110.9234848022461
2019-11-22,111.7473373413086
2019-11-25,113.19801330566406
2019-11-26,114.07559204101562
2019-11-27,113.30548095703125
2019-11-29,112.44580841064453
2019-12-02,111.75628662109375
2019-12-03,109.75041961669922
2019-12-04,109.34744262695312
2019-12-05,110.4399185180664
2019-12-06,112.12342071533203
2019-12-09,110.91452026367188
2019-12-10,108.30867004394531
2019-12-11,109.95636749267578
2019-12-12,112.25775909423828
2019-12-13,111.46077728271484
2019-12-16,110.75334930419922
2019-12-17,110.35037994384766
2019-12-18,108.44300842285156
2019-12-19,109.67876434326172
2019-12-20,110.4578628540039
2019-12-23,110.33248138427734
2019-12-24,110.49365234375
2019-12-26,110.24293518066406
2019-12-27,110.43096160888672
2019-12-30,109.8757553100586
2019-12-31,110.25189208984375
2020-01-02,108.73851013183594
2020-01-03,107.26094055175781
2020-01-06,106.07890319824219
2020-01-07,105.66700744628906
2020-01-08,104.8431625366211
2020-01-09,105.5416488647461
2020-01-10,104.78046417236328
2020-01-13,105.78340148925781
2020-01-14,106.06995391845703
2020-01-15,105.8460922241211
2020-01-16,105.79236602783203
2020-01-17,105.29985809326172
2020-01-21,105.26403045654297
2020-01-22,104.57451629638672
2020-01-23,103.49993896484375
2020-01-24,102.5417709350586
2020-01-27,99.70307922363281
2020-01-28,100.52693176269531
2020-01-29,100.23139953613281
2020-01-30,98.67328643798828
2020-01-31,92.68247985839844
2020-02-03,93.8108139038086
2020-02-04,96.11221313476562
2020-02-05,98.37777709960938
2020-02-06,98.0195541381836
2020-02-07,97.24049377441406
2020-02-10,96.32711791992188
2020-02-11,97.26737213134766
2020-02-12,99.77471923828125
2020-02-13,98.95085906982422
2020-02-14,99.07695770263672
2020-02-18,97.03271484375
2020-02-19,97.4830093383789
2020-02-20,98.068359375
2020-02-21,97.2398681640625
2020-02-24,93.6106948852539
2020-02-25,88.0814208984375
2020-02-26,87.23489379882812
2020-02-27,82.60617065429688
2020-02-28,84.4162368774414
2020-03-02,86.78462982177734
2020-03-03,85.23571014404297
2020-03-04,88.14444732666016
2020-03-05,85.32577514648438
2020-03-06,83.07443237304688
2020-03-09,71.52055358886719
2020-03-10,77.68022155761719
2020-03-11,72.64623260498047
2020-03-12,65.98226165771484
2020-03-13,70.61100769042969
2020-03-16,59.552433013916016
2020-03-17,63.42473220825195
2020-03-18,53.23967742919922
2020-03-19,57.481204986572266
2020-03-20,58.291690826416016
2020-03-23,56.013328552246094
2020-03-24,60.254859924316406
2020-03-25,65.62203216552734
2020-03-26,68.0174789428711
2020-03-27,64.18119049072266
2020-03-30,66.72970581054688
2020-03-31,66.09032440185547
2020-04-01,61.28147506713867
2020-04-02,61.77675247192383
2020-04-03,60.42594528198242
2020-04-06,65.26182556152344
2020-04-07,68.29663848876953
2020-04-08,73.82593536376953
2020-04-09,75.56396484375
2020-04-13,73.9339828491211
2020-04-14,73.2225570678711
2020-04-15,67.7022933959961
2020-04-16,65.07274627685547
2020-04-17,70.3858871459961
2020-04-20,68.458740234375
2020-04-21,66.15335845947266
2020-04-22,67.9904556274414
2020-04-23,70.25981140136719
2020-04-24,71.5215835571289
2020-04-27,74.98917388916016
2020-04-28,74.38099670410156
2020-04-29,78.37508392333984
2020-04-30,75.40673828125
2020-05-01,71.99360656738281
2020-05-04,70.65922546386719
2020-05-05,70.81353759765625
2020-05-06,70.4231948852539
2020-05-07,72.93766021728516
2020-05-08,75.08903503417969
2020-05-11,72.62902069091797
2020-05-12,70.66828155517578
2020-05-13,67.05545806884766
2020-05-14,69.10697174072266
2020-05-15,69.5971450805664
2020-05-18,76.5323486328125
2020-05-19,76.14201354980469
2020-05-20,78.15721893310547
2020-05-21,78.1753921508789
2020-05-22,77.59442138671875
2020-05-26,82.94107055664062
2020-05-27,85.4192123413086
2020-05-28,83.82157897949219
2020-05-29,81.61575317382812
2020-06-01,81.09834289550781
2020-06-02,84.0848388671875
2020-06-03,86.98963165283203
2020-06-04,87.49795532226562
2020-06-05,88.70528411865234
2020-06-08,89.62210083007812
2020-06-09,88.05169677734375
2020-06-10,85.84586334228516
2020-06-11,77.66703796386719
2020-06-12,80.3539810180664
2020-06-15,80.78062438964844
2020-06-16,81.60667419433594
2020-06-17,80.84416198730469
2020-06-18,80.00904083251953
2020-06-19,78.72003173828125
2020-06-22,78.40232849121094
2020-06-23,77.94844818115234
2020-06-24,75.306884765625
2020-06-25,77.2494888305664
2020-06-26,75.14349365234375
2020-06-29,77.5127182006836
2020-06-30,78.37508392333984
2020-07-01,77.82135009765625
2020-07-02,80.30859375
2020-07-06,81.57035827636719
2020-07-07,79.87286376953125
2020-07-08,77.83949279785156
2020-07-09,76.31449890136719
2020-07-10,78.47494506835938
2020-07-13,79.05590057373047
2020-07-14,80.64445495605469
2020-07-15,83.42218780517578
2020-07-16,82.2330093383789
2020-07-17,81.27080535888672
2020-07-20,83.32231903076172
2020-07-21,84.99256896972656
2020-07-22,85.02890014648438
2020-07-23,85.46461486816406
2020-07-24,84.4594497680664
2020-07-27,86.9906005859375
2020-07-28,85.19047546386719
2020-07-29,88.7815933227539
2020-07-30,89.17449188232422
2020-07-31,88.81812286376953
2020-08-03,88.16023254394531
2020-08-04,89.08312225341797
2020-08-05,90.68220520019531
2020-08-06,90.43549346923828
2020-08-07,92.27217864990234
2020-08-10,94.2550277709961
2020-08-11,94.11797332763672
2020-08-12,93.20420837402344
2020-08-13,92.32698822021484
2020-08-14,92.72905731201172
2020-08-17,92.0711441040039
2020-08-18,91.6690902709961
2020-08-19,91.6142578125
2020-08-20,91.34012603759766
2020-08-21,91.20305633544922
2020-08-24,94.17279815673828
2020-08-25,93.35955047607422
2020-08-26,93.92609405517578
2020-08-27,94.09056091308594
2020-08-28,94.97692108154297
2020-08-31,92.42750549316406
2020-09-01,96.10086059570312
2020-09-02,97.01461791992188
2020-09-03,94.79415893554688
2020-09-04,97.02375030517578
2020-09-08,95.17796325683594
2020-09-09,97.2613296508789
2020-09-10,96.03688049316406
2020-09-11,97.38926696777344
2020-09-14,99.97523498535156
2020-09-15,100.81591033935547
2020-09-16,103.6576919555664
2020-09-17,104.37045288085938
2020-09-18,104.00491333007812
2020-09-21,100.0940170288086
2020-09-22,99.7468032836914
2020-09-23,96.90496826171875
2020-09-24,96.36583709716797
2020-09-25,96.9872055053711
2020-09-28,99.23506164550781
2020-09-29,97.66339874267578
2020-09-30,98.18423461914062
2020-10-01,96.89583587646484
2020-10-02,98.9152603149414
2020-10-05,101.15397644042969
2020-10-06,101.58344268798828
2020-10-07,106.41727447509766
2020-10-08,107.7787857055664
2020-10-09,107.67826843261719
2020-10-12,107.17572021484375
2020-10-13,106.33505249023438
2020-10-14,108.28136444091797
2020-10-15,109.19515991210938
2020-10-16,109.7433853149414
2020-10-19,107.55034637451172
2020-10-20,107.23966979980469
2020-10-21,106.17969512939453
2020-10-22,107.8884506225586
2020-10-23,109.81649780273438
2020-10-26,106.08735656738281
2020-10-27,102.9736328125
2020-10-28,102.42253112792969
2020-10-29,104.51673126220703
2020-10-30,104.25952911376953
2020-11-02,107.92436981201172
2020-11-03,108.9531021118164
2020-11-04,105.78424072265625
2020-11-05,109.91751861572266
2020-11-06,109.93589782714844
2020-11-09,115.96128845214844
2020-11-10,117.45846557617188
2020-11-11,117.75237274169922
2020-11-12,114.2804183959961
2020-11-13,117.94527435302734
2020-11-16,121.98668670654297
2020-11-17,121.6192855834961
2020-11-18,122.35409545898438
2020-11-19,122.66639709472656
2020-11-20,121.16004180908203
2020-11-23,123.43791198730469
2020-11-24,126.23938751220703
2020-11-25,122.17037200927734
2020-11-27,122.78575134277344
2020-11-30,118.79029083251953
2020-12-01,119.6996078491211
2020-12-02,120.00271606445312
2020-12-03,119.13014221191406
2020-12-04,121.83055114746094
2020-12-07,119.20361328125
2020-12-08,119.91087341308594
2020-12-09,119.91087341308594
2020-12-10,120.29663848876953
2020-12-11,120.32420349121094
2020-12-14,118.47799682617188
2020-12-15,120.33336639404297
2020-12-16,119.42406463623047
2020-12-17,120.28743743896484
2020-12-18,121.02225494384766
2020-12-21,120.10374450683594
2020-12-22,119.59858703613281
2020-12-23,118.84540557861328
2020-12-24,119.26791381835938
2020-12-28,117.35740661621094
2020-12-29,117.11861419677734
2020-12-30,119.0383071899414
2020-12-31,119.3505859375
2021-01-04,115.66736602783203
2021-01-05,120.87530517578125
2021-01-06,125.42192077636719
2021-01-07,128.05801391601562
2021-01-08,125.66990661621094
2021-01-11,125.82604217529297
2021-01-12,127.44258117675781
2021-01-13,125.65153503417969
2021-01-14,126.35877990722656
2021-01-15,123.15318298339844
2021-01-19,121.7386703491211
2021-01-20,121.58252716064453
2021-01-21,121.54580688476562
2021-01-22,120.69156646728516
2021-01-25,117.9177017211914
2021-01-26,115.41020202636719
2021-01-27,109.6419906616211
2021-01-28,111.76371765136719
2021-01-29,112.19541931152344
2021-02-01,112.67301940917969
2021-02-02,114.8315200805664
2021-02-03,115.96128845214844
2021-02-04,115.78675842285156
2021-02-05,116.944091796875
2021-02-08,120.08375549316406
2021-02-09,119.47431182861328
2021-02-10,119.26191711425781
2021-02-11,120.48084259033203
2021-02-12,122.56781005859375
2021-02-16,121.08108520507812
2021-02-17,122.28154754638672
2021-02-18,121.3396224975586
2021-02-19,124.86717987060547
2021-02-22,126.99107360839844
2021-02-23,126.47395324707031
2021-02-24,130.39857482910156
2021-02-25,128.18231201171875
2021-02-26,128.27468872070312
2021-03-01,131.5989990234375
2021-03-02,131.79296875
2021-03-03,132.587158203125
2021-03-04,130.9341583251953
2021-03-05,136.53941345214844
2021-03-08,138.60794067382812
2021-03-09,134.23081970214844
2021-03-10,136.2624053955078
2021-03-11,135.74526977539062
2021-03-12,136.6687469482422
2021-03-15,134.73873901367188
2021-03-16,132.69793701171875
2021-03-17,135.32974243164062
2021-03-18,137.2873992919922
2021-03-19,136.33628845214844
2021-03-22,135.6898651123047
2021-03-23,130.638671875
2021-03-24,131.97763061523438
2021-03-25,138.15545654296875
2021-03-26,140.9996337890625
2021-03-29,140.5656280517578
2021-03-30,139.8914794921875
2021-03-31,138.3401336669922
2021-04-01,140.2608642578125
2021-04-05,141.95079040527344
2021-04-06,141.7660675048828
2021-04-07,139.4390106201172
2021-04-08,138.60794067382812
2021-04-09,140.6671905517578
2021-04-12,142.70802307128906
2021-04-13,140.29783630371094
2021-04-14,141.72915649414062
2021-04-15,143.56680297851562
2021-04-16,145.82920837402344
2021-04-19,146.15240478515625
2021-04-20,143.6313934326172
2021-04-21,146.51255798339844
2021-04-22,142.2740020751953
2021-04-23,145.900634765625
2021-04-26,146.32725524902344
2021-04-27,145.18643188476562
2021-04-28,144.8710479736328
2021-04-29,146.35508728027344
2021-04-30,145.29771423339844
2021-05-03,148.2194366455078
2021-05-04,153.18174743652344
2021-05-05,155.3521728515625
2021-05-06,156.18695068359375
2021-05-07,156.40953063964844
2021-05-10,155.08314514160156
2021-05-11,156.01071166992188
2021-05-12,151.18756103515625
2021-05-13,154.57305908203125
2021-05-14,155.07391357421875
2021-05-17,156.78053283691406
2021-05-18,154.92550659179688
2021-05-19,152.47682189941406
2021-05-20,152.3748016357422
2021-05-21,152.25421142578125
2021-05-24,153.92376708984375
2021-05-25,151.9388427734375
2021-05-26,152.06871032714844
2021-05-27,153.4043426513672
2021-05-28,153.45997619628906
2021-06-01,156.2240447998047
2021-06-02,153.77536010742188
2021-06-03,155.00897216796875
