,HII
2014-12-11,87.40895080566406
2014-12-12,86.49932098388672
2014-12-15,86.56609344482422
2014-12-16,87.30047607421875
2014-12-17,89.16146850585938
2014-12-18,91.99055480957031
2014-12-19,92.91688537597656
2014-12-22,95.72089385986328
2014-12-23,95.63744354248047
2014-12-24,95.83777618408203
2014-12-26,96.37186431884766
2014-12-29,95.95457458496094
2014-12-30,95.41212463378906
2014-12-31,93.8515396118164
2015-01-02,93.39254760742188
2015-01-05,91.99055480957031
2015-01-06,95.37041473388672
2015-01-07,95.20352172851562
2015-01-08,98.25789642333984
2015-01-09,96.7056655883789
2015-01-12,96.38854217529297
2015-01-13,95.90450286865234
2015-01-14,94.74449920654297
2015-01-15,94.16869354248047
2015-01-16,96.51371002197266
2015-01-20,95.79601287841797
2015-01-21,96.730712890625
2015-01-22,99.6432113647461
2015-01-23,99.81847381591797
2015-01-26,99.74333953857422
2015-01-27,99.35112762451172
2015-01-28,98.8420639038086
2015-01-29,98.8837661743164
2015-01-30,97.3065185546875
2015-02-02,98.48321533203125
2015-02-03,101.12032318115234
2015-02-04,100.86164093017578
2015-02-05,100.844970703125
2015-02-06,101.57099151611328
2015-02-09,99.49299621582031
2015-02-10,100.5528793334961
2015-02-11,101.7879638671875
2015-02-12,103.56549835205078
2015-02-13,104.41673278808594
2015-02-17,104.74219512939453
2015-02-18,107.16236877441406
2015-02-19,110.99284362792969
2015-02-20,114.90682983398438
2015-02-23,118.8458251953125
2015-02-24,116.5592041015625
2015-02-25,118.56204223632812
2015-02-26,119.03776550292969
2015-02-27,117.94451904296875
2015-03-02,119.7971420288086
2015-03-03,118.66222381591797
2015-03-04,119.60790252685547
2015-03-05,117.90067291259766
2015-03-06,114.71212005615234
2015-03-09,116.56999969482422
2015-03-10,114.92972564697266
2015-03-11,116.25198364257812
2015-03-12,117.70813751220703
2015-03-13,116.60343170166016
2015-03-16,116.68717956542969
2015-03-17,117.46549224853516
2015-03-18,118.40281677246094
2015-03-19,118.27722930908203
2015-03-20,119.73342895507812
2015-03-23,119.03046417236328
2015-03-24,119.03882598876953
2015-03-25,115.49039459228516
2015-03-26,115.74152374267578
2015-03-27,115.1807632446289
2015-03-30,118.76265716552734
2015-03-31,117.28970336914062
2015-04-01,117.69146728515625
2015-04-02,116.69551086425781
2015-04-06,118.31913757324219
2015-04-07,118.3525390625
2015-04-08,117.85041809082031
2015-04-09,117.44877624511719
2015-04-10,118.83794403076172
2015-04-13,117.37340545654297
2015-04-14,116.32731628417969
2015-04-15,116.93826293945312
2015-04-16,117.63282775878906
2015-04-17,115.07196807861328
2015-04-20,115.62435150146484
2015-04-21,116.5030746459961
2015-04-22,116.96334838867188
2015-04-23,116.335693359375
2015-04-24,116.79596710205078
2015-04-27,115.59082794189453
2015-04-28,114.837646484375
2015-04-29,114.39410400390625
2015-04-30,110.12596130371094
2015-05-01,112.10940551757812
2015-05-04,113.5320816040039
2015-05-05,112.03404998779297
2015-05-06,111.91690063476562
2015-05-07,103.38067626953125
2015-05-08,99.38035583496094
2015-05-11,101.22147369384766
2015-05-12,100.98716735839844
2015-05-13,102.5939712524414
2015-05-14,103.8995361328125
2015-05-15,102.85340881347656
2015-05-18,103.35554504394531
2015-05-19,100.83654022216797
2015-05-20,102.20901489257812
2015-05-21,103.0458984375
2015-05-22,102.8199462890625
2015-05-26,102.37638854980469
2015-05-27,104.03888702392578
2015-05-28,103.6190414428711
2015-05-29,104.1060562133789
2015-06-01,102.2084732055664
2015-06-02,102.37638854980469
2015-06-03,102.2504653930664
2015-06-04,100.23533630371094
2015-06-05,100.47883605957031
2015-06-08,99.84073638916016
2015-06-09,98.6064453125
2015-06-10,99.70634460449219
2015-06-11,99.52167510986328
2015-06-12,99.18578338623047
2015-06-15,97.985107421875
2015-06-16,98.11944580078125
2015-06-17,98.72399139404297
2015-06-18,99.05986785888672
2015-06-19,98.6064453125
2015-06-22,99.09342193603516
2015-06-23,100.16814422607422
2015-06-24,97.62409210205078
2015-06-25,97.55692291259766
2015-06-26,96.42340850830078
2015-06-29,94.41667175292969
2015-06-30,94.53423309326172
2015-07-01,95.5417709350586
2015-07-02,94.937255859375
2015-07-06,95.09677124023438
2015-07-07,95.98681640625
2015-07-08,93.9800796508789
2015-07-09,94.53423309326172
2015-07-10,95.86083221435547
2015-07-13,97.57369232177734
2015-07-14,98.32938385009766
2015-07-15,97.1790771484375
2015-07-16,98.7323989868164
2015-07-17,97.91796112060547
2015-07-20,97.54010009765625
2015-07-21,96.9439697265625
2015-07-22,96.30586242675781
2015-07-23,96.42340850830078
2015-07-24,94.07244110107422
2015-07-27,94.24877166748047
2015-07-28,96.44019317626953
2015-07-29,98.64004516601562
2015-07-30,97.90956115722656
2015-07-31,98.5812759399414
2015-08-03,97.17066955566406
2015-08-04,97.35540008544922
2015-08-05,98.33778381347656
2015-08-06,102.65350341796875
2015-08-07,97.23785400390625
2015-08-10,101.21768951416016
2015-08-11,99.89949798583984
2015-08-12,98.81635284423828
2015-08-13,98.38812255859375
2015-08-14,100.08419036865234
2015-08-17,100.86502838134766
2015-08-18,101.200927734375
2015-08-19,99.33692169189453
2015-08-20,94.69377136230469
2015-08-21,92.41837310791016
2015-08-24,90.14295196533203
2015-08-25,88.05226135253906
2015-08-26,92.1990737915039
2015-08-27,95.351318359375
2015-08-28,95.72217559814453
2015-08-31,94.88774108886719
2015-09-01,90.6482162475586
2015-09-02,96.30371856689453
2015-09-03,96.07615661621094
2015-09-04,94.91303253173828
2015-09-08,97.77029418945312
2015-09-09,96.75041961669922
2015-09-10,97.12129974365234
2015-09-11,97.382568359375
2015-09-14,96.96115112304688
2015-09-15,98.02316284179688
2015-09-16,98.107421875
2015-09-17,97.1634292602539
2015-09-18,94.06177520751953
2015-09-21,93.41277313232422
2015-09-22,91.87879180908203
2015-09-23,90.38697052001953
2015-09-24,90.25209045410156
2015-09-25,89.10582733154297
2015-09-28,87.63927459716797
2015-09-29,88.79393768310547
2015-09-30,90.31111907958984
2015-10-01,89.131103515625
2015-10-02,90.13409423828125
2015-10-05,91.28038787841797
2015-10-06,91.28038787841797
2015-10-07,92.89864349365234
2015-10-08,93.95217895507812
2015-10-09,95.67162322998047
2015-10-12,94.30619812011719
2015-10-13,92.30864715576172
2015-10-14,91.5416488647461
2015-10-15,91.28038787841797
2015-10-16,89.54412078857422
2015-10-19,88.1871109008789
2015-10-20,88.68440246582031
2015-10-21,88.70122528076172
2015-10-22,89.90650939941406
2015-10-23,91.64280700683594
2015-10-26,90.72405242919922
2015-10-27,92.8227767944336
2015-10-28,94.99732208251953
2015-10-29,95.93289184570312
2015-10-30,101.09111022949219
2015-11-02,102.05197143554688
2015-11-03,102.51551818847656
2015-11-04,101.45355987548828
2015-11-05,109.67974853515625
2015-11-06,108.727294921875
2015-11-09,107.53048706054688
2015-11-10,108.01931762695312
2015-11-11,110.05899810791016
2015-11-12,107.87602233886719
2015-11-13,107.45459747314453
2015-11-16,110.79228973388672
2015-11-17,111.04513549804688
2015-11-18,110.77540588378906
2015-11-19,113.00900268554688
2015-11-20,113.37982177734375
2015-11-23,112.66339874267578
2015-11-24,113.23868560791016
2015-11-25,111.92738342285156
2015-11-27,112.32498931884766
2015-11-30,110.7598876953125
2015-12-01,113.15409088134766
2015-12-02,111.0052261352539
2015-12-03,110.06614685058594
2015-12-04,112.58727264404297
2015-12-07,112.12194061279297
2015-12-08,110.47225952148438
2015-12-09,108.84789276123047
2015-12-10,108.69559478759766
2015-12-11,107.08818817138672
2015-12-14,106.94437408447266
2015-12-15,107.40966796875
2015-12-16,108.77177429199219
2015-12-17,107.43502807617188
2015-12-18,106.13217163085938
2015-12-21,107.65501403808594
2015-12-22,108.0780029296875
2015-12-23,108.64485931396484
2015-12-24,109.5162353515625
2015-12-28,108.53485870361328
2015-12-29,109.54161834716797
2015-12-30,107.98495483398438
2015-12-31,107.3166275024414
2016-01-04,105.09159088134766
2016-01-05,107.46044158935547
2016-01-06,107.84114074707031
2016-01-07,105.6584243774414
2016-01-08,107.629638671875
2016-01-11,106.99510955810547
2016-01-12,109.1524429321289
2016-01-13,103.98332977294922
2016-01-14,105.7176513671875
2016-01-15,104.60935974121094
2016-01-19,103.04424285888672
2016-01-20,103.19651794433594
2016-01-21,102.71430969238281
2016-01-22,103.94100952148438
2016-01-25,103.09500885009766
2016-01-26,105.56535339355469
2016-01-27,103.34880065917969
2016-01-28,103.59416961669922
2016-01-29,108.18799591064453
2016-02-01,107.20661926269531
2016-02-02,105.39615631103516
2016-02-03,106.28446960449219
2016-02-04,106.55518341064453
2016-02-05,106.07296752929688
2016-02-08,105.89530181884766
2016-02-09,106.14064025878906
2016-02-10,109.50777435302734
2016-02-11,108.65326690673828
2016-02-12,111.08138275146484
2016-02-16,113.65320587158203
2016-02-17,114.09315490722656
2016-02-18,112.5364761352539
2016-02-19,112.52803039550781
2016-02-22,113.8139877319336
2016-02-23,112.41805267333984
2016-02-24,112.4011459350586
2016-02-25,113.35713958740234
2016-02-26,112.98490905761719
2016-02-29,110.87828826904297
2016-03-01,112.35881805419922
2016-03-02,111.64550018310547
2016-03-03,113.40335083007812
2016-03-04,113.63264465332031
2016-03-07,112.33335876464844
2016-03-08,110.4651107788086
2016-03-09,111.82384490966797
2016-03-10,112.04463195800781
2016-03-11,113.84495544433594
2016-03-14,112.61360168457031
2016-03-15,114.0742416381836
2016-03-16,114.99139404296875
2016-03-17,116.83416748046875
2016-03-18,117.6324462890625
2016-03-21,117.05496215820312
2016-03-22,116.84265899658203
2016-03-23,117.52198791503906
2016-03-24,116.62185668945312
2016-03-28,116.38410949707031
2016-03-29,117.34368896484375
2016-03-30,117.58146667480469
2016-03-31,116.29066467285156
2016-04-01,116.73222351074219
2016-04-04,117.10591888427734
2016-04-05,116.63887023925781
2016-04-06,119.47521209716797
2016-04-07,117.98910522460938
2016-04-08,118.39671325683594
2016-04-11,118.11647033691406
2016-04-12,120.0017318725586
2016-04-13,121.55575561523438
2016-04-14,121.96339416503906
2016-04-15,121.41136932373047
2016-04-18,122.24359893798828
2016-04-19,122.68523406982422
2016-04-20,122.3370132446289
2016-04-21,122.07380676269531
2016-04-22,122.45597076416016
2016-04-25,121.4453353881836
2016-04-26,122.60881042480469
2016-04-27,124.34117889404297
2016-04-28,123.2712173461914
2016-04-29,122.93997955322266
2016-05-02,123.95899963378906
2016-05-03,123.94206237792969
2016-05-04,123.2457504272461
2016-05-05,128.34095764160156
2016-05-06,131.79725646972656
2016-05-09,131.08387756347656
2016-05-10,132.62094116210938
2016-05-11,130.49795532226562
2016-05-12,130.45550537109375
2016-05-13,129.28355407714844
2016-05-16,131.00750732421875
2016-05-17,130.71026611328125
2016-05-18,131.05845642089844
2016-05-19,130.8121795654297
2016-05-20,131.21971130371094
2016-05-23,130.8800811767578
2016-05-24,128.70606994628906
2016-05-25,129.35365295410156
2016-05-26,131.39849853515625
2016-05-27,131.78187561035156
2016-05-31,130.70838928222656
2016-06-01,133.44334411621094
2016-06-02,133.5455780029297
2016-06-03,134.26976013183594
2016-06-06,134.9770050048828
2016-06-07,134.7213134765625
2016-06-08,138.69174194335938
2016-06-09,139.5181884765625
2016-06-10,139.0155487060547
2016-06-13,135.89712524414062
2016-06-14,135.71817016601562
2016-06-15,136.11866760253906
2016-06-16,135.68418884277344
2016-06-17,136.1101837158203
2016-06-20,136.85995483398438
2016-06-21,137.4307861328125
2016-06-22,138.02719116210938
2016-06-23,138.87925720214844
2016-06-24,136.9365997314453
2016-06-27,135.55638122558594
2016-06-28,137.04737854003906
2016-06-29,140.1146240234375
2016-06-30,143.16488647460938
2016-07-01,143.42051696777344
2016-07-05,145.0989227294922
2016-07-06,146.88819885253906
2016-07-07,145.97654724121094
2016-07-08,146.99044799804688
2016-07-11,148.13214111328125
2016-07-12,147.51869201660156
2016-07-13,147.5272216796875
2016-07-14,146.5218505859375
2016-07-15,146.21510314941406
2016-07-18,145.12452697753906
2016-07-19,144.3491973876953
2016-07-20,144.56219482421875
2016-07-21,143.83795166015625
2016-07-22,144.10211181640625
2016-07-25,143.57386779785156
2016-07-26,145.5420379638672
2016-07-27,146.1384735107422
2016-07-28,147.02450561523438
2016-07-29,147.04153442382812
2016-08-01,147.17791748046875
2016-08-02,147.05865478515625
2016-08-03,148.32810974121094
2016-08-04,147.220458984375
2016-08-05,144.82632446289062
2016-08-08,142.93482971191406
2016-08-09,144.22988891601562
2016-08-10,142.20211791992188
2016-08-11,143.02853393554688
2016-08-12,142.11691284179688
2016-08-15,144.22988891601562
2016-08-16,140.78773498535156
2016-08-17,141.3330535888672
2016-08-18,142.66221618652344
2016-08-19,142.94334411621094
2016-08-22,143.5312957763672
2016-08-23,142.61959838867188
2016-08-24,142.39736938476562
2016-08-25,142.49996948242188
2016-08-26,141.7393798828125
2016-08-29,142.70509338378906
2016-08-30,141.36337280273438
2016-08-31,141.14971923828125
2016-09-01,141.82484436035156
2016-09-02,142.4657745361328
2016-09-06,142.7477569580078
2016-09-07,142.25209045410156
2016-09-08,142.3632049560547
2016-09-09,139.22695922851562
2016-09-12,140.2182159423828
2016-09-13,137.50070190429688
2016-09-14,136.2786102294922
2016-09-15,136.63758850097656
2016-09-16,133.62095642089844
2016-09-19,132.17669677734375
2016-09-20,127.4253158569336
2016-09-21,128.22862243652344
2016-09-22,131.6298065185547
2016-09-23,131.1427001953125
2016-09-26,132.04847717285156
2016-09-27,131.47598266601562
2016-09-28,132.29632568359375
2016-09-29,130.34793090820312
2016-09-30,131.1085205078125
2016-10-03,131.19395446777344
2016-10-04,131.4332275390625
2016-10-05,132.1339569091797
2016-10-06,133.36459350585938
2016-10-07,132.69796752929688
2016-10-10,133.5611114501953
2016-10-11,131.7238006591797
2016-10-12,133.26202392578125
2016-10-13,132.96292114257812
2016-10-14,133.82608032226562
2016-10-17,136.10772705078125
2016-10-18,137.22723388671875
2016-10-19,135.9368133544922
2016-10-20,134.33018493652344
2016-10-21,133.0398406982422
2016-10-24,133.2962188720703
2016-10-25,133.82608032226562
2016-10-26,136.12478637695312
2016-10-27,135.9880828857422
2016-10-28,136.79141235351562
2016-10-31,137.89381408691406
2016-11-01,138.0732879638672
2016-11-02,136.70596313476562
2016-11-03,127.10911560058594
2016-11-04,125.4084701538086
2016-11-07,127.2800064086914
2016-11-08,128.54476928710938
2016-11-09,143.21778869628906
2016-11-10,147.7555389404297
2016-11-11,149.21688842773438
2016-11-14,151.2165985107422
2016-11-15,146.34552001953125
2016-11-16,149.0203399658203
2016-11-17,151.18240356445312
2016-11-18,150.50729370117188
2016-11-21,150.57565307617188
2016-11-22,153.4225311279297
2016-11-23,152.39353942871094
2016-11-25,155.03457641601562
2016-11-28,154.36581420898438
2016-11-29,154.82025146484375
2016-11-30,153.2853240966797
2016-12-01,153.73977661132812
2016-12-02,155.0775146484375
2016-12-05,157.17831420898438
2016-12-06,157.66709899902344
2016-12-07,157.7271270751953
2016-12-08,155.3776092529297
2016-12-09,155.63487243652344
2016-12-12,152.80511474609375
2016-12-13,151.38168334960938
2016-12-14,151.11590576171875
2016-12-15,154.082763671875
2016-12-16,156.4066619873047
2016-12-19,157.95864868164062
2016-12-20,161.17430114746094
2016-12-21,158.5074920654297
2016-12-22,161.12283325195312
2016-12-23,160.35964965820312
2016-12-27,159.02194213867188
2016-12-28,157.87294006347656
2016-12-29,158.33596801757812
2016-12-30,157.9414825439453
2017-01-03,162.1089324951172
2017-01-04,164.52699279785156
2017-01-05,167.73406982421875
2017-01-06,165.96763610839844
2017-01-09,163.30943298339844
2017-01-10,164.03829956054688
2017-01-11,163.21507263183594
2017-01-12,163.84107971191406
2017-01-13,164.2783660888672
2017-01-17,162.58912658691406
2017-01-18,163.72958374023438
2017-01-19,167.0566864013672
2017-01-20,167.81982421875
2017-01-23,165.9590606689453
2017-01-24,167.0052490234375
2017-01-25,165.25588989257812
2017-01-26,166.61077880859375
2017-01-27,164.2355194091797
2017-01-30,165.16162109375
2017-01-31,166.31918334960938
2017-02-01,165.31594848632812
2017-02-02,166.99661254882812
2017-02-03,170.88104248046875
