,SWK
2015-01-27,72.2619400024414
2015-01-28,71.63666534423828
2015-01-29,75.64152526855469
2015-01-30,74.12190246582031
2015-02-02,75.61778259277344
2015-02-03,76.36177825927734
2015-02-04,75.72859954833984
2015-02-05,76.1085205078125
2015-02-06,76.23514556884766
2015-02-09,75.50700378417969
2015-02-10,76.62296295166016
2015-02-11,76.42511749267578
2015-02-12,76.9949722290039
2015-02-13,77.72311401367188
2015-02-17,77.818115234375
2015-02-18,78.00017547607422
2015-02-19,77.78644561767578
2015-02-20,78.30882263183594
2015-02-23,78.11096954345703
2015-02-24,79.28233337402344
2015-02-25,78.45919799804688
2015-02-26,78.07139587402344
2015-02-27,77.83394622802734
2015-03-02,78.70919036865234
2015-03-03,78.27951049804688
2015-03-04,77.43609619140625
2015-03-05,77.67479705810547
2015-03-06,76.13117218017578
2015-03-09,77.3724365234375
2015-03-10,76.40168762207031
2015-03-11,75.70945739746094
2015-03-12,76.7597427368164
2015-03-13,76.52899932861328
2015-03-16,75.60599517822266
2015-03-17,75.16838836669922
2015-03-18,76.90298461914062
2015-03-19,76.2823257446289
2015-03-20,76.64038848876953
2015-03-23,76.37782287597656
2015-03-24,76.39373016357422
2015-03-25,75.58211517333984
2015-03-26,75.47872161865234
2015-03-27,75.91633605957031
2015-03-30,76.5528793334961
2015-03-31,75.87654876708984
2015-04-01,76.0197525024414
2015-04-02,76.07548522949219
2015-04-06,76.89505004882812
2015-04-07,76.51310729980469
2015-04-08,76.96666717529297
2015-04-09,76.69609069824219
2015-04-10,76.78363037109375
2015-04-13,76.34601593017578
2015-04-14,76.33008575439453
2015-04-15,77.17353820800781
2015-04-16,77.31673431396484
2015-04-17,76.58470916748047
2015-04-20,77.46791076660156
2015-04-21,77.2451400756836
2015-04-22,78.06470489501953
2015-04-23,79.38550567626953
2015-04-24,79.40142059326172
2015-04-27,79.33779907226562
2015-04-28,79.35370635986328
2015-04-29,79.2820816040039
2015-04-30,78.53414154052734
2015-05-01,79.01155090332031
2015-05-04,80.00615692138672
2015-05-05,80.1573486328125
2015-05-06,81.12805938720703
2015-05-07,81.45431518554688
2015-05-08,82.21820068359375
2015-05-11,82.3375244140625
2015-05-12,82.29773712158203
2015-05-13,82.4568862915039
2015-05-14,82.78309631347656
2015-05-15,82.79106903076172
2015-05-18,82.1624526977539
2015-05-19,82.48075866699219
2015-05-20,82.50463104248047
2015-05-21,82.6557846069336
2015-05-22,82.4329833984375
2015-05-26,81.48612976074219
2015-05-27,82.31365203857422
2015-05-28,82.22611999511719
2015-05-29,81.5099868774414
2015-06-01,82.23774719238281
2015-06-02,82.6936264038086
2015-06-03,83.06949615478516
2015-06-04,82.42971801757812
2015-06-05,82.7735824584961
2015-06-08,82.88556671142578
2015-06-09,83.14946746826172
2015-06-10,85.08486938476562
2015-06-11,85.40474700927734
2015-06-12,84.99689483642578
2015-06-15,84.52503204345703
2015-06-16,84.59699249267578
2015-06-17,84.45306396484375
2015-06-18,85.22081756591797
2015-06-19,85.46073913574219
2015-06-22,85.80464172363281
2015-06-23,85.83662414550781
2015-06-24,85.06085968017578
2015-06-25,84.53302764892578
2015-06-26,85.08486938476562
2015-06-29,83.9652099609375
2015-06-30,84.1651611328125
2015-07-01,85.9725570678711
2015-07-02,86.14051818847656
2015-07-06,85.87661743164062
2015-07-07,86.0925521850586
2015-07-08,84.92491912841797
2015-07-09,84.62902069091797
2015-07-10,85.30078887939453
2015-07-13,86.03654479980469
2015-07-14,86.0445327758789
2015-07-15,85.71664428710938
2015-07-16,85.74067687988281
2015-07-17,85.85263061523438
2015-07-20,86.29249572753906
2015-07-21,85.40474700927734
2015-07-22,85.32479858398438
2015-07-23,85.05288696289062
2015-07-24,84.08517456054688
2015-07-27,83.7173080444336
2015-07-28,84.90888977050781
2015-07-29,86.50843048095703
2015-07-30,83.58135223388672
2015-07-31,84.3650894165039
2015-08-03,82.9655532836914
2015-08-04,83.14946746826172
2015-08-05,84.1971435546875
2015-08-06,84.13314056396484
2015-08-07,83.72529602050781
2015-08-10,84.76496124267578
2015-08-11,83.98920440673828
2015-08-12,83.72529602050781
2015-08-13,83.5733413696289
2015-08-14,84.30110931396484
2015-08-17,84.56501770019531
2015-08-18,84.65300750732422
2015-08-19,84.58102416992188
2015-08-20,83.6213150024414
2015-08-21,80.89420318603516
2015-08-24,77.28734588623047
2015-08-25,75.70384979248047
2015-08-26,78.2470474243164
2015-08-27,80.55831146240234
2015-08-28,80.37437438964844
2015-08-31,81.19011688232422
2015-09-01,78.6629409790039
2015-09-02,79.69235229492188
2015-09-03,79.85317993164062
2015-09-04,78.6468276977539
2015-09-08,80.64940643310547
2015-09-09,79.69235229492188
2015-09-10,79.40281677246094
2015-09-11,80.32771301269531
2015-09-14,79.62802124023438
2015-09-15,81.42952728271484
2015-09-16,81.79142761230469
2015-09-17,81.18824005126953
2015-09-18,80.67351531982422
2015-09-21,80.99523162841797
2015-09-22,79.71647644042969
2015-09-23,79.33847045898438
2015-09-24,79.02483367919922
2015-09-25,79.0971908569336
2015-09-28,77.7380142211914
2015-09-29,76.32256317138672
2015-09-30,77.99539947509766
2015-10-01,77.70584106445312
2015-10-02,78.38141632080078
2015-10-05,80.25530242919922
2015-10-06,80.32771301269531
2015-10-07,80.77806854248047
2015-10-08,81.82357025146484
2015-10-09,81.67078399658203
2015-10-12,81.63860321044922
2015-10-13,80.68158721923828
2015-10-14,79.16153717041016
2015-10-15,79.40281677246094
2015-10-16,79.22587585449219
2015-10-19,79.00873565673828
2015-10-20,79.29826354980469
2015-10-21,78.93635559082031
2015-10-22,84.82342529296875
2015-10-23,85.28987121582031
2015-10-26,85.39442443847656
2015-10-27,85.20943450927734
2015-10-28,86.1664810180664
2015-10-29,85.61959075927734
2015-10-30,85.23356628417969
2015-11-02,86.30322265625
2015-11-03,86.41578674316406
2015-11-04,86.27909088134766
2015-11-05,86.14237976074219
2015-11-06,86.45598602294922
2015-11-09,85.70002746582031
2015-11-10,85.95736694335938
2015-11-11,86.1021499633789
2015-11-12,84.49366760253906
2015-11-13,83.99503326416016
2015-11-16,85.00032043457031
2015-11-17,84.54192352294922
2015-11-18,86.05388641357422
2015-11-19,86.32735443115234
2015-11-20,86.6329574584961
2015-11-23,86.85009765625
2015-11-24,86.4399185180664
2015-11-25,87.09134674072266
2015-11-27,87.71060943603516
2015-11-30,87.79106903076172
2015-12-01,88.58724975585938
2015-12-02,88.40135192871094
2015-12-03,87.52838897705078
2015-12-04,88.95905303955078
2015-12-07,89.04798889160156
2015-12-08,88.37711334228516
2015-12-09,87.36675262451172
2015-12-10,87.75473022460938
2015-12-11,86.48573303222656
2015-12-14,87.88407135009766
2015-12-15,86.89797973632812
2015-12-16,88.42561340332031
2015-12-17,86.92220306396484
2015-12-18,84.51353454589844
2015-12-21,84.52970123291016
2015-12-22,85.46728515625
2015-12-23,86.53423309326172
2015-12-24,86.44532012939453
2015-12-28,86.47765350341797
2015-12-29,87.22935485839844
2015-12-30,86.671630859375
2015-12-31,86.26752471923828
2016-01-04,84.76409912109375
2016-01-05,83.01821899414062
2016-01-06,81.87046813964844
2016-01-07,79.5426254272461
2016-01-08,77.9503402709961
2016-01-11,77.82908630371094
2016-01-12,79.13851165771484
2016-01-13,77.78058624267578
2016-01-14,79.06576538085938
2016-01-15,77.35218811035156
2016-01-19,77.32794189453125
2016-01-20,75.7114028930664
2016-01-21,75.04861450195312
2016-01-22,75.97004699707031
2016-01-25,75.66288757324219
2016-01-26,77.77249145507812
2016-01-27,77.69165802001953
2016-01-28,74.21607208251953
2016-01-29,76.2529525756836
2016-02-01,76.16401672363281
2016-02-02,75.13751983642578
2016-02-03,77.19861602783203
2016-02-04,77.68357849121094
2016-02-05,75.37193298339844
2016-02-08,73.08447265625
2016-02-09,73.25421905517578
2016-02-10,73.77153015136719
2016-02-11,72.8581771850586
2016-02-12,74.16759490966797
2016-02-16,75.14557647705078
2016-02-17,75.21834564208984
2016-02-18,74.85460662841797
2016-02-19,74.3615493774414
2016-02-22,76.0670394897461
2016-02-23,75.65480041503906
2016-02-24,75.7518081665039
2016-02-25,76.84297943115234
2016-02-26,77.26329040527344
2016-02-29,76.42593383789062
2016-03-01,78.6778335571289
2016-03-02,78.71033477783203
2016-03-03,79.27127838134766
2016-03-04,80.14927673339844
2016-03-07,80.5882568359375
2016-03-08,80.20618438720703
2016-03-09,80.47447204589844
2016-03-10,79.95417022705078
2016-03-11,81.29556274414062
2016-03-14,81.0760498046875
2016-03-15,81.1491928100586
2016-03-16,81.13294982910156
2016-03-17,82.68570709228516
2016-03-18,82.72635650634766
2016-03-21,84.1246337890625
2016-03-22,83.88072967529297
2016-03-23,83.69376373291016
2016-03-24,84.1490249633789
2016-03-28,84.32786560058594
2016-03-29,85.93750762939453
2016-03-30,85.49851989746094
2016-03-31,85.53102111816406
2016-04-01,86.69356536865234
2016-04-04,85.71802520751953
2016-04-05,85.0107650756836
2016-04-06,85.96189880371094
2016-04-07,85.17333221435547
2016-04-08,86.043212890625
2016-04-11,86.25457000732422
2016-04-12,87.38456726074219
2016-04-13,88.8072509765625
2016-04-14,88.57962799072266
2016-04-15,88.44144439697266
2016-04-18,88.70156860351562
2016-04-19,88.66091918945312
2016-04-20,87.97803497314453
2016-04-21,91.27050018310547
2016-04-22,90.78273010253906
2016-04-25,90.66079711914062
2016-04-26,91.68509674072266
2016-04-27,92.0184326171875
2016-04-28,91.38432312011719
2016-04-29,90.98597717285156
2016-05-02,91.1160659790039
2016-05-03,89.89659881591797
2016-05-04,89.70964050292969
2016-05-05,89.7177734375
2016-05-06,90.48196411132812
2016-05-09,90.12425231933594
2016-05-10,91.85584259033203
2016-05-11,91.83959197998047
2016-05-12,92.39239501953125
2016-05-13,92.03466796875
2016-05-16,92.68505096435547
2016-05-17,92.27043914794922
2016-05-18,92.06720733642578
2016-05-19,91.31927490234375
2016-05-20,91.83959197998047
2016-05-23,91.80704498291016
2016-05-24,93.05899810791016
2016-05-25,92.8476333618164
2016-05-26,92.36800384521484
2016-05-27,92.4578628540039
2016-05-31,92.4578628540039
2016-06-01,92.75194549560547
2016-06-02,93.11139678955078
2016-06-03,92.58854675292969
2016-06-06,92.90716552734375
2016-06-07,93.30744934082031
2016-06-08,93.14405822753906
2016-06-09,93.42999267578125
2016-06-10,92.26177978515625
2016-06-13,91.76348114013672
2016-06-14,90.77500915527344
2016-06-15,91.36319732666016
2016-06-16,91.51024627685547
2016-06-17,91.97588348388672
2016-06-20,93.40547180175781
2016-06-21,93.18492126464844
2016-06-22,92.84180450439453
2016-06-23,93.9854965209961
2016-06-24,87.59723663330078
2016-06-27,85.15469360351562
2016-06-28,86.77216339111328
2016-06-29,88.29163360595703
2016-06-30,90.856689453125
2016-07-01,91.75531005859375
2016-07-05,91.0037612915039
2016-07-06,91.57557678222656
2016-07-07,92.28632354736328
2016-07-08,93.92015075683594
2016-07-11,94.6471939086914
2016-07-12,95.44774627685547
2016-07-13,95.7745132446289
2016-07-14,95.9542236328125
2016-07-15,95.856201171875
2016-07-18,95.84803009033203
2016-07-19,95.2435073852539
2016-07-20,95.57027435302734
2016-07-21,93.92015075683594
2016-07-22,98.42948150634766
2016-07-25,99.24636840820312
2016-07-26,100.0060806274414
2016-07-27,99.95710754394531
2016-07-28,99.80187225341797
2016-07-29,99.41790771484375
2016-08-01,99.72836303710938
2016-08-02,99.37709045410156
2016-08-03,99.49143981933594
2016-08-04,100.07146453857422
2016-08-05,100.84751892089844
2016-08-08,100.88021087646484
2016-08-09,100.88021087646484
2016-08-10,100.5289077758789
2016-08-11,100.8638687133789
