,CPB
2017-09-15,38.61651611328125
2017-09-18,38.093502044677734
2017-09-19,37.4991569519043
2017-09-20,36.85726547241211
2017-09-21,36.18368148803711
2017-09-22,35.763675689697266
2017-09-25,36.91273498535156
2017-09-26,36.98405838012695
2017-09-27,37.285194396972656
2017-09-28,37.285194396972656
2017-09-29,37.102928161621094
2017-10-02,37.13462448120117
2017-10-03,36.603668212890625
2017-10-04,36.89687728881836
2017-10-05,36.920658111572266
2017-10-06,36.833492279052734
2017-10-09,36.06480407714844
2017-10-10,36.64329528808594
2017-10-11,36.247066497802734
2017-10-12,36.726219177246094
2017-10-13,36.8779411315918
2017-10-16,37.253273010253906
2017-10-17,36.84599685668945
2017-10-18,36.446720123291016
2017-10-19,36.23109817504883
2017-10-20,36.71024703979492
2017-10-23,37.09355163574219
2017-10-24,36.838016510009766
2017-10-25,36.901893615722656
2017-10-26,37.94801712036133
2017-10-27,38.43515396118164
2017-10-30,37.021697998046875
2017-10-31,37.82822799682617
2017-11-01,37.95601272583008
2017-11-02,37.4129753112793
2017-11-03,37.11750793457031
2017-11-06,36.27901840209961
2017-11-07,36.91786193847656
2017-11-08,37.6605339050293
2017-11-09,36.446720123291016
2017-11-10,37.868160247802734
2017-11-13,37.748390197753906
2017-11-14,38.17960739135742
2017-11-15,37.06959533691406
2017-11-16,38.58687973022461
2017-11-17,39.70487976074219
2017-11-20,39.872581481933594
2017-11-21,36.60643005371094
2017-11-22,37.349098205566406
2017-11-24,36.76613998413086
2017-11-27,37.35708236694336
2017-11-28,37.48485565185547
2017-11-29,39.12192153930664
2017-11-30,39.369468688964844
2017-12-01,39.30559539794922
2017-12-04,40.18401336669922
2017-12-05,39.792720794677734
2017-12-06,40.080204010009766
2017-12-07,39.35350799560547
2017-12-08,39.08997344970703
2017-12-11,38.77055358886719
2017-12-12,39.73681640625
2017-12-13,39.28163528442383
2017-12-14,38.77854537963867
2017-12-15,39.60105514526367
2017-12-18,39.656959533691406
2017-12-19,38.9542121887207
2017-12-20,38.5948600769043
2017-12-21,38.86637496948242
2017-12-22,38.94622802734375
2017-12-26,38.56291961669922
2017-12-27,38.79450988769531
2017-12-28,38.698673248291016
2017-12-29,38.419189453125
2018-01-02,37.84421157836914
2018-01-03,37.30916976928711
2018-01-04,37.620601654052734
2018-01-05,37.76435089111328
2018-01-08,38.035858154296875
2018-01-09,38.05195617675781
2018-01-10,36.861328125
2018-01-11,36.80500411987305
2018-01-12,36.6119384765625
2018-01-16,37.36009979248047
2018-01-17,37.77843475341797
2018-01-18,37.20725631713867
2018-01-19,38.124366760253906
2018-01-22,38.33353042602539
2018-01-23,38.26915740966797
2018-01-24,37.891056060791016
2018-01-25,38.180667877197266
2018-01-26,38.08412551879883
2018-01-29,37.77039337158203
2018-01-30,37.32792663574219
2018-01-31,37.44860076904297
2018-02-01,37.63363265991211
2018-02-02,35.87985610961914
2018-02-05,35.57415771484375
2018-02-06,36.31427001953125
2018-02-07,36.04074478149414
2018-02-08,36.06488037109375
2018-02-09,36.78892135620117
2018-02-12,37.25551986694336
2018-02-13,37.529048919677734
2018-02-14,37.77843475341797
2018-02-15,38.37374496459961
2018-02-16,37.142887115478516
2018-02-20,37.07048797607422
2018-02-21,34.512237548828125
2018-02-22,35.364986419677734
2018-02-23,35.493709564208984
2018-02-26,35.694820404052734
2018-02-27,35.3488883972168
2018-02-28,34.63290786743164
2018-03-01,34.01346206665039
2018-03-02,33.80430221557617
2018-03-05,35.01100540161133
2018-03-06,35.316707611083984
2018-03-07,34.65705490112305
2018-03-08,34.70530700683594
2018-03-09,35.083431243896484
2018-03-12,35.06732177734375
2018-03-13,35.3488883972168
2018-03-14,35.55805969238281
2018-03-15,34.84207534790039
2018-03-16,35.059288024902344
2018-03-19,35.07537078857422
2018-03-20,34.6892204284668
2018-03-21,33.924957275390625
2018-03-22,33.868648529052734
2018-03-23,34.00541687011719
2018-03-26,34.166316986083984
2018-03-27,34.34328842163086
2018-03-28,34.92251968383789
2018-03-29,34.84207534790039
2018-04-02,33.98933029174805
2018-04-03,34.01346206665039
2018-04-04,34.77771759033203
2018-04-05,34.978843688964844
2018-04-06,35.17995834350586
2018-04-09,34.80185317993164
2018-04-10,34.54231262207031
2018-04-11,34.74508285522461
2018-04-12,34.60719680786133
2018-04-13,34.42877197265625
2018-04-16,34.72075271606445
2018-04-17,34.493648529052734
2018-04-18,33.93403625488281
2018-04-19,33.471736907958984
2018-04-20,32.733699798583984
2018-04-23,33.12299346923828
2018-04-24,33.317630767822266
2018-04-25,33.666385650634766
2018-04-26,33.84482192993164
2018-04-27,34.128684997558594
2018-04-30,33.0743293762207
2018-05-01,33.21221160888672
2018-05-02,32.40117645263672
2018-05-03,32.76612854003906
2018-05-04,33.26897430419922
2018-05-07,33.27709197998047
2018-05-08,33.49607849121094
2018-05-09,33.544734954833984
2018-05-10,33.4068489074707
2018-05-11,32.99323272705078
2018-05-14,32.47415542602539
2018-05-15,31.987524032592773
2018-05-16,32.01996994018555
2018-05-17,31.80910301208496
2018-05-18,27.87554359436035
2018-05-21,27.23482322692871
2018-05-22,27.87554359436035
2018-05-23,27.78632926940918
2018-05-24,27.85121726989746
2018-05-25,28.062091827392578
2018-05-29,27.77821922302246
2018-05-30,28.005313873291016
2018-05-31,27.283483505249023
2018-06-01,26.99150848388672
2018-06-04,27.056394577026367
2018-06-05,27.032060623168945
2018-06-06,26.91851234436035
2018-06-07,27.16182518005371
2018-06-08,27.616008758544922
2018-06-11,28.248615264892578
2018-06-12,28.491939544677734
2018-06-13,28.79201889038086
2018-06-14,29.611181259155273
2018-06-15,30.089696884155273
2018-06-18,29.740949630737305
2018-06-19,30.032915115356445
2018-06-20,30.170799255371094
2018-06-21,30.381664276123047
2018-06-22,31.30625343322754
2018-06-25,34.250343322753906
2018-06-26,33.50418472290039
2018-06-27,32.35250473022461
2018-06-28,33.04999923706055
2018-06-29,32.87968444824219
2018-07-02,32.67692184448242
2018-07-03,33.27709197998047
2018-07-05,33.65017318725586
2018-07-06,33.99080276489258
2018-07-09,33.698829650878906
2018-07-10,33.65017318725586
2018-07-11,34.38822555541992
2018-07-12,33.832115173339844
2018-07-13,33.57042694091797
2018-07-16,33.18606948852539
2018-07-17,33.660377502441406
2018-07-18,32.850772857666016
2018-07-19,33.488651275634766
2018-07-20,33.120643615722656
2018-07-23,32.899837493896484
2018-07-24,32.76900100708008
2018-07-25,32.89164733886719
2018-07-26,33.28419876098633
2018-07-27,33.4804573059082
2018-07-30,33.4804573059082
2018-07-31,33.44775390625
2018-08-01,33.881187438964844
2018-08-02,34.110164642333984
2018-08-03,34.96885681152344
2018-08-06,34.9034309387207
2018-08-07,34.15922546386719
2018-08-08,34.33097839355469
2018-08-09,34.576316833496094
2018-08-10,33.81576156616211
2018-08-13,33.94660568237305
2018-08-14,34.14287567138672
2018-08-15,34.6335563659668
2018-08-16,34.37186050415039
2018-08-17,34.380035400390625
2018-08-20,34.49452590942383
2018-08-21,34.24101257324219
2018-08-22,33.701271057128906
2018-08-23,33.210594177246094
2018-08-24,33.26784896850586
2018-08-27,33.28419876098633
2018-08-28,32.572715759277344
2018-08-29,32.70357131958008
2018-08-30,32.01662826538086
2018-08-31,32.261959075927734
2018-09-04,32.458221435546875
2018-09-05,32.597259521484375
2018-09-06,32.75263595581055
2018-09-07,32.89164733886719
2018-09-10,33.14516830444336
2018-09-11,32.72808837890625
2018-09-12,32.93254470825195
2018-09-13,33.63584518432617
2018-09-14,33.76670455932617
2018-09-17,33.496822357177734
2018-09-18,32.76081085205078
2018-09-19,32.826229095458984
2018-09-20,32.97343826293945
2018-09-21,32.75263595581055
2018-09-24,32.572715759277344
2018-09-25,31.943017959594727
2018-09-26,31.87759017944336
2018-09-27,30.143871307373047
2018-09-28,29.95578384399414
2018-10-01,29.718618392944336
2018-10-02,30.013017654418945
2018-10-03,29.857646942138672
2018-10-04,30.413732528686523
2018-10-05,30.446443557739258
2018-10-08,31.280597686767578
2018-10-09,30.683610916137695
2018-10-10,30.84716796875
2018-10-11,30.657320022583008
2018-10-12,30.62430191040039
2018-10-15,31.202106475830078
2018-10-16,31.69739532470703
2018-10-17,29.980443954467773
2018-10-18,30.26936149597168
2018-10-19,31.309429168701172
2018-10-22,31.325931549072266
2018-10-23,31.38372230529785
2018-10-24,31.69739532470703
2018-10-25,31.325931549072266
2018-10-26,30.31888771057129
2018-10-29,31.02877426147461
2018-10-30,31.565324783325195
2018-10-31,30.88019371032715
2018-11-01,31.317676544189453
2018-11-02,30.44270133972168
2018-11-05,31.14434051513672
2018-11-06,31.672618865966797
2018-11-07,31.656116485595703
2018-11-08,31.532302856445312
2018-11-09,32.16789627075195
2018-11-12,32.33298110961914
2018-11-13,32.39902877807617
2018-11-14,32.32472610473633
2018-11-15,32.29170608520508
2018-11-16,31.903757095336914
2018-11-19,31.738656997680664
2018-11-20,33.472110748291016
2018-11-21,32.62189483642578
2018-11-23,33.45560073852539
2018-11-26,32.20916748046875
2018-11-27,32.6136360168457
2018-11-28,32.60538101196289
2018-11-29,32.71269226074219
2018-11-30,32.35774612426758
2018-12-03,31.99454689025879
2018-12-04,31.854225158691406
2018-12-06,31.548818588256836
2018-12-07,31.177352905273438
2018-12-10,31.13608169555664
2018-12-11,32.04408264160156
2018-12-12,32.07709884643555
2018-12-13,32.52284622192383
2018-12-14,32.32472610473633
2018-12-17,32.052330017089844
2018-12-18,31.77168083190918
2018-12-19,31.903757095336914
2018-12-20,31.094816207885742
2018-12-21,29.50994110107422
2018-12-24,27.586637496948242
2018-12-26,28.271759033203125
2018-12-27,27.652667999267578
2018-12-28,27.603137969970703
2018-12-31,27.231689453125
2019-01-02,26.629104614257812
2019-01-03,26.959291458129883
2019-01-04,27.107872009277344
2019-01-07,27.80950927734375
2019-01-08,28.018037796020508
2019-01-09,28.51016616821289
2019-01-10,28.760400772094727
2019-01-11,29.227508544921875
2019-01-14,29.227508544921875
2019-01-15,29.6362247467041
2019-01-16,29.427696228027344
2019-01-17,29.844755172729492
2019-01-18,29.60285758972168
2019-01-22,29.51944923400879
2019-01-23,29.511104583740234
2019-01-24,28.960588455200195
2019-01-25,28.56022071838379
2019-01-28,28.86883544921875
2019-01-29,28.76874542236328
2019-01-30,29.10239028930664
2019-01-31,29.552810668945312
2019-02-01,29.202484130859375
2019-02-04,29.202484130859375
2019-02-05,29.160776138305664
2019-02-06,28.518510818481445
2019-02-07,28.526851654052734
2019-02-08,28.60192108154297
2019-02-11,28.49348258972168
2019-02-12,28.827131271362305
2019-02-13,28.910539627075195
2019-02-14,28.73537826538086
2019-02-15,29.018978118896484
2019-02-19,29.202484130859375
2019-02-20,29.344282150268555
2019-02-21,29.5611572265625
2019-02-22,27.384105682373047
2019-02-25,26.908660888671875
2019-02-26,27.450834274291992
2019-02-27,30.203428268432617
2019-02-28,30.04494285583496
2019-03-01,30.320199966430664
2019-03-04,30.02826690673828
2019-03-05,30.111669540405273
2019-03-06,30.14503288269043
2019-03-07,29.961530685424805
2019-03-08,30.04494285583496
2019-03-11,29.944854736328125
2019-03-12,29.235855102539062
2019-03-13,29.419355392456055
2019-03-14,29.72797393798828
2019-03-15,30.03660011291504
2019-03-18,30.495372772216797
2019-03-19,30.278493881225586
2019-03-20,30.295181274414062
2019-03-21,31.579721450805664
2019-03-22,31.896677017211914
2019-03-25,31.930044174194336
2019-03-26,32.13024139404297
2019-03-27,31.654787063598633
2019-03-28,31.94673728942871
2019-03-29,31.804941177368164
2019-04-01,31.57137680053711
2019-04-02,31.379526138305664
2019-04-03,31.070907592773438
2019-04-04,31.237733840942383
2019-04-05,31.91336441040039
2019-04-08,32.138580322265625
2019-04-09,32.939334869384766
2019-04-10,32.930912017822266
2019-04-11,33.376953125
2019-04-12,33.50319290161133
2019-04-15,33.528438568115234
2019-04-16,33.18338394165039
2019-04-17,32.930912017822266
2019-04-18,33.14972686767578
2019-04-22,33.09081268310547
2019-04-23,32.73735809326172
2019-04-24,32.821510314941406
2019-04-25,32.13142395019531
2019-04-26,32.5185432434082
2019-04-29,32.266075134277344
2019-04-30,32.56062316894531
2019-05-01,32.249244689941406
2019-05-02,31.90419578552246
2019-05-03,32.20716094970703
2019-05-06,32.15666961669922
2019-05-07,32.173500061035156
2019-05-08,32.47646713256836
2019-05-09,32.78784942626953
2019-05-10,32.60270690917969
2019-05-13,32.585872650146484
2019-05-14,32.54378890991211
2019-05-15,32.804691314697266
2019-05-16,32.76260757446289
2019-05-17,32.930912017822266
2019-05-20,32.61112976074219
2019-05-21,32.33340072631836
2019-05-22,31.86211585998535
2019-05-23,32.072513580322266
2019-05-24,31.58439064025879
2019-05-28,30.953208923339844
2019-05-29,30.4819278717041
2019-05-30,30.128459930419922
2019-05-31,30.557676315307617
2019-06-03,31.44974708557129
2019-06-04,32.072513580322266
2019-06-05,35.28733825683594
2019-06-06,36.19623565673828
2019-06-07,36.25515365600586
2019-06-10,35.35466384887695
2019-06-11,35.79227828979492
2019-06-12,35.708126068115234
2019-06-13,35.884857177734375
2019-06-14,35.56505584716797
2019-06-17,34.81605529785156
2019-06-18,34.3868522644043
2019-06-19,34.72348403930664
2019-06-20,34.52991485595703
2019-06-21,34.243778228759766
2019-06-24,34.1091194152832
2019-06-25,34.538330078125
2019-06-26,34.05022048950195
2019-06-27,33.45269775390625
2019-06-28,33.722007751464844
2019-07-01,33.76408386230469
2019-07-02,34.201698303222656
2019-07-03,35.06852340698242
2019-07-05,34.98436737060547
2019-07-08,34.92546081542969
2019-07-09,34.89179992675781
2019-07-10,34.841304779052734
2019-07-11,34.68851852416992
2019-07-12,34.73095703125
2019-07-15,34.90072250366211
2019-07-16,35.045005798339844
2019-07-17,35.09592819213867
2019-07-18,35.37601852416992
2019-07-19,35.02802658081055
2019-07-22,34.91768264770508
2019-07-23,35.19776916503906
2019-07-24,34.39145278930664
2019-07-25,34.28961181640625
2019-07-26,34.764915466308594
2019-07-29,35.087440490722656
2019-07-30,35.359031677246094
2019-07-31,35.087440490722656
2019-08-01,35.7409782409668
2019-08-02,35.936195373535156
2019-08-05,34.97710037231445
2019-08-06,35.0195426940918
2019-08-07,35.282649993896484
2019-08-08,35.67307662963867
2019-08-09,35.46937561035156
2019-08-12,35.7409782409668
2019-08-13,35.868289947509766
2019-08-14,35.189292907714844
2019-08-15,35.78342056274414
2019-08-16,36.190818786621094
2019-08-19,36.657630920410156
2019-08-20,36.56427001953125
2019-08-21,36.72553253173828
2019-08-22,37.073524475097656
2019-08-23,36.224761962890625
2019-08-26,36.20779800415039
2019-08-27,35.69004821777344
2019-08-28,35.62214279174805
2019-08-29,36.75947952270508
2019-08-30,38.193870544433594
2019-09-03,38.558837890625
2019-09-04,38.253273010253906
2019-09-05,37.8713493347168
2019-09-06,38.17690658569336
2019-09-09,37.84588623046875
2019-09-10,38.94926834106445
2019-09-11,39.60279846191406
2019-09-12,40.01869201660156
2019-09-13,39.280269622802734
2019-09-16,39.67070770263672
2019-09-17,39.62826156616211
2019-09-18,39.53489685058594
2019-09-19,39.56036376953125
2019-09-20,39.68768310546875
2019-09-23,39.60279846191406
2019-09-24,39.16993713378906
2019-09-25,39.51792907714844
2019-09-26,39.636756896972656
2019-09-27,39.78104019165039
2019-09-30,39.82347106933594
2019-10-01,39.73860168457031
2019-10-02,39.17842483520508
2019-10-03,39.6961669921875
2019-10-04,40.17995834350586
2019-10-07,39.89138412475586
2019-10-08,39.6961669921875
2019-10-09,40.046775817871094
2019-10-10,40.46580505371094
2019-10-11,40.08098220825195
2019-10-14,40.046775817871094
2019-10-15,39.85865020751953
2019-10-16,40.337528228759766
2019-10-17,41.01309585571289
2019-10-18,40.671043395996094
2019-10-21,40.9532356262207
2019-10-22,40.76510238647461
2019-10-23,40.876277923583984
2019-10-24,40.26057052612305
2019-10-25,39.73037338256836
2019-10-28,39.81589126586914
2019-10-29,39.756019592285156
2019-10-30,39.56789779663086
2019-10-31,39.60210418701172
2019-11-01,39.79878234863281
2019-11-04,39.627750396728516
2019-11-05,39.756019592285156
2019-11-06,39.850093841552734
2019-11-07,39.69615936279297
2019-11-08,39.550785064697266
2019-11-11,39.39685821533203
2019-11-12,39.66195297241211
2019-11-13,40.50856399536133
2019-11-14,40.252017974853516
2019-11-15,40.43159484863281
2019-11-18,41.08150863647461
2019-11-19,41.18413162231445
2019-11-20,41.286739349365234
2019-11-21,40.055328369140625
2019-11-22,40.046775817871094
2019-11-25,40.02112579345703
2019-11-26,40.27766418457031
2019-11-27,40.24346923828125
2019-11-29,39.824432373046875
2019-12-02,40.31188201904297
2019-12-03,40.68814468383789
2019-12-04,41.449222564697266
2019-12-05,40.730899810791016
2019-12-06,40.8335075378418
2019-12-09,41.25253677368164
2019-12-10,41.380821228027344
2019-12-11,41.03020477294922
2019-12-12,40.799312591552734
2019-12-13,40.927581787109375
2019-12-16,41.01309585571289
2019-12-17,40.84206771850586
2019-12-18,41.235443115234375
2019-12-19,41.235443115234375
2019-12-20,42.047828674316406
2019-12-23,41.99652099609375
2019-12-24,42.0991325378418
2019-12-26,41.9195671081543
2019-12-27,42.29582214355469
2019-12-30,42.11625289916992
2019-12-31,42.261619567871094
2020-01-02,41.46633529663086
2020-01-03,41.41501998901367
2020-01-06,41.48342514038086
2020-01-07,41.50926971435547
2020-01-08,40.78572082519531
2020-01-09,41.01829147338867
2020-01-10,41.113040924072266
2020-01-13,41.10443115234375
2020-01-14,40.94938659667969
2020-01-15,41.15611267089844
2020-01-16,41.42313766479492
2020-01-17,41.36283874511719
2020-01-21,41.8279914855957
2020-01-22,41.836585998535156
2020-01-23,42.172523498535156
2020-01-24,42.026100158691406
2020-01-27,42.00886154174805
2020-01-28,42.103614807128906
2020-01-29,41.63848114013672
2020-01-30,42.23281478881836
2020-01-31,41.68155288696289
2020-02-03,42.09501266479492
2020-02-04,41.91411209106445
2020-02-05,42.20697784423828
2020-02-06,41.483436584472656
2020-02-07,42.103614807128906
2020-02-10,41.948570251464844
2020-02-11,41.97440719604492
2020-02-12,41.50066375732422
2020-02-13,41.655704498291016
2020-02-14,41.89689254760742
2020-02-18,41.517887115478516
2020-02-19,41.164737701416016
2020-02-20,41.12165451049805
2020-02-21,41.311153411865234
2020-02-24,41.36283874511719
2020-02-25,41.242252349853516
2020-02-26,40.17415237426758
2020-02-27,39.36447525024414
2020-02-28,38.864871978759766
2020-03-02,41.32838821411133
2020-03-03,41.242252349853516
2020-03-04,45.41127014160156
2020-03-05,45.738590240478516
2020-03-06,44.5843505859375
2020-03-09,43.240623474121094
2020-03-10,44.15367126464844
2020-03-11,43.47319793701172
2020-03-12,41.069976806640625
2020-03-13,42.448158264160156
2020-03-16,42.46539306640625
2020-03-17,46.37600326538086
2020-03-18,43.4818000793457
2020-03-19,40.9149284362793
2020-03-20,39.019920349121094
2020-03-23,36.97848129272461
2020-03-24,37.46946334838867
2020-03-25,35.669212341308594
2020-03-26,37.54698944091797
2020-03-27,38.063812255859375
2020-03-30,40.07939910888672
2020-03-31,39.76069641113281
2020-04-01,39.60565185546875
2020-04-02,40.87186813354492
2020-04-03,42.66350173950195
2020-04-06,41.00968551635742
2020-04-07,40.26029968261719
2020-04-08,40.06068420410156
2020-04-09,41.440589904785156
2020-04-13,42.091495513916016
2020-04-14,43.45403289794922
2020-04-15,43.82722473144531
2020-04-16,44.35662078857422
2020-04-17,43.68836212158203
2020-04-20,44.52151870727539
2020-04-21,43.775146484375
2020-04-22,44.087581634521484
2020-04-23,43.8619384765625
2020-04-24,44.044185638427734
2020-04-27,44.469444274902344
2020-04-28,44.24379348754883
2020-04-29,43.549503326416016
2020-04-30,43.37593460083008
2020-05-01,43.74911880493164
2020-05-04,44.07022476196289
2020-05-05,44.157012939453125
2020-05-06,43.8792839050293
2020-05-07,43.60157012939453
2020-05-08,44.48680114746094
2020-05-11,45.09430694580078
2020-05-12,45.476165771484375
2020-05-13,45.56295394897461
2020-05-14,45.97085189819336
2020-05-15,46.45685577392578
2020-05-18,44.20907974243164
2020-05-19,43.063499450683594
2020-05-20,41.80510330200195
2020-05-21,40.9459114074707
2020-05-22,41.961299896240234
2020-05-26,41.10212326049805
2020-05-27,42.23035430908203
2020-05-28,42.97671127319336
2020-05-29,44.24379348754883
2020-06-01,44.886016845703125
2020-06-02,45.13770294189453
2020-06-03,42.369205474853516
2020-06-04,42.3258056640625
2020-06-05,41.81377029418945
2020-06-08,43.297821044921875
2020-06-09,42.985389709472656
2020-06-10,42.473350524902344
2020-06-11,41.63151550292969
2020-06-12,40.85044479370117
2020-06-15,41.98735046386719
2020-06-16,42.672950744628906
2020-06-17,42.881248474121094
2020-06-18,42.56881332397461
2020-06-19,42.64692306518555
2020-06-22,43.2283935546875
2020-06-23,42.61220932006836
2020-06-24,42.40391540527344
2020-06-25,43.046146392822266
2020-06-26,42.004703521728516
2020-06-29,42.74238967895508
2020-06-30,43.072174072265625
2020-07-01,42.794464111328125
2020-07-02,42.80314254760742
2020-07-06,42.794464111328125
2020-07-07,43.15896224975586
2020-07-08,42.985389709472656
2020-07-09,42.881248474121094
2020-07-10,43.636287689208984
2020-07-13,43.24575424194336
2020-07-14,43.9711799621582
2020-07-15,43.00977325439453
2020-07-16,43.30693435668945
2020-07-17,43.35063552856445
2020-07-20,43.01851272583008
2020-07-21,43.13212203979492
2020-07-22,43.12338638305664
2020-07-23,43.37685012817383
2020-07-24,43.17582702636719
2020-07-27,43.25449752807617
2020-07-28,43.90125274658203
2020-07-29,43.875030517578125
2020-07-30,43.097171783447266
2020-07-31,43.32441329956055
2020-08-03,43.44676971435547
2020-08-04,44.09354019165039
2020-08-05,43.472991943359375
2020-08-06,43.59535217285156
2020-08-07,43.67402267456055
2020-08-10,44.049835205078125
2020-08-11,43.499210357666016
2020-08-12,44.53927993774414
2020-08-13,44.73155975341797
2020-08-14,45.12485885620117
2020-08-17,45.69295883178711
2020-08-18,45.83279800415039
2020-08-19,45.780364990234375
2020-08-20,45.7978401184082
2020-08-21,45.92021179199219
2020-08-24,46.051300048828125
2020-08-25,46.34846878051758
2020-08-26,46.74177169799805
2020-08-27,46.575706481933594
2020-08-28,45.57060241699219
2020-08-31,45.981388092041016
2020-09-01,44.923851013183594
2020-09-02,45.8415412902832
2020-09-03,42.41544723510742
2020-09-04,41.585140228271484
2020-09-08,39.522491455078125
2020-09-09,39.84586715698242
2020-09-10,39.60988235473633
2020-09-11,39.767208099365234
2020-09-14,40.04689407348633
2020-09-15,39.784698486328125
2020-09-16,39.55744934082031
2020-09-17,39.84586715698242
2020-09-18,39.71476745605469
2020-09-21,40.2653923034668
2020-09-22,39.90705871582031
2020-09-23,39.48752975463867
2020-09-24,40.91216278076172
2020-09-25,41.567665100097656
2020-09-28,41.93474197387695
2020-09-29,41.969703674316406
2020-09-30,42.275604248046875
2020-10-01,42.406700134277344
2020-10-02,42.6601676940918
2020-10-05,42.808753967285156
2020-10-06,42.45915222167969
2020-10-07,42.47675323486328
2020-10-08,42.62640380859375
2020-10-09,42.670440673828125
2020-10-12,43.24264907836914
2020-10-13,43.67403030395508
2020-10-14,43.54196548461914
2020-10-15,43.27787399291992
2020-10-16,43.084190368652344
2020-10-19,42.811279296875
2020-10-20,41.96614456176758
2020-10-21,42.03657150268555
2020-10-22,42.17742919921875
2020-10-23,42.74085998535156
2020-10-26,42.5119743347168
2020-10-27,42.46794509887695
2020-10-28,41.43794631958008
2020-10-29,41.17384719848633
2020-10-30,41.08579635620117
2020-11-02,41.97496032714844
2020-11-03,42.159820556640625
2020-11-04,41.9837532043457
2020-11-05,42.309486389160156
2020-11-06,42.24786376953125
2020-11-09,40.60161590576172
2020-11-10,41.63161849975586
2020-11-11,42.5119743347168
2020-11-12,42.72325134277344
2020-11-13,43.304283142089844
2020-11-16,43.92932891845703
2020-11-17,43.47154235839844
2020-11-18,43.17223358154297
2020-11-19,43.418724060058594
2020-11-20,43.119415283203125
2020-11-23,43.233856201171875
2020-11-24,43.46274185180664
2020-11-25,43.06658172607422
2020-11-27,43.119415283203125
2020-11-30,44.03496551513672
2020-12-01,44.23744201660156
2020-12-02,43.198638916015625
2020-12-03,42.90812683105469
2020-12-04,42.69683837890625
2020-12-07,42.52957534790039
2020-12-08,42.48554992675781
2020-12-09,41.62282180786133
2020-12-10,41.649227142333984
2020-12-11,41.561187744140625
2020-12-14,41.12102127075195
2020-12-15,41.21786117553711
2020-12-16,41.47315979003906
2020-12-17,42.062984466552734
2020-12-18,41.87812042236328
2020-12-21,42.53837203979492
2020-12-22,42.045379638671875
2020-12-23,42.3535041809082
2020-12-24,42.74085998535156
2020-12-28,42.63520812988281
2020-12-29,42.62640380859375
2020-12-30,42.27426528930664
2020-12-31,42.56478500366211
2021-01-04,42.72325134277344
2021-01-05,43.048980712890625
2021-01-06,42.17742919921875
2021-01-07,41.893531799316406
2021-01-08,41.574134826660156
2021-01-11,40.837772369384766
2021-01-12,40.35867691040039
2021-01-13,40.30543518066406
2021-01-14,40.6958122253418
2021-01-15,41.183773040771484
2021-01-19,41.148284912109375
2021-01-20,40.84662628173828
2021-01-21,41.36121368408203
2021-01-22,41.32572555541992
2021-01-25,42.585548400878906
2021-01-26,44.315582275390625
2021-01-27,46.76424789428711
2021-01-28,43.250946044921875
2021-01-29,42.683135986328125
2021-02-01,42.61216735839844
2021-02-02,41.92901611328125
2021-02-03,41.80480194091797
2021-02-04,41.6362419128418
2021-02-05,42.14194869995117
2021-02-08,41.80480194091797
2021-02-09,41.69834518432617
2021-02-10,42.186309814453125
2021-02-11,41.671730041503906
2021-02-12,41.476539611816406
2021-02-16,40.90874481201172
2021-02-17,41.148284912109375
2021-02-18,41.82255554199219
2021-02-19,41.09505844116211
2021-02-22,40.926490783691406
2021-02-23,41.10392379760742
2021-02-24,41.024078369140625
2021-02-25,40.50062561035156
2021-02-26,40.34981155395508
2021-03-01,40.38528823852539
2021-03-02,40.4740104675293
2021-03-03,40.64258575439453
2021-03-04,40.633705139160156
2021-03-05,41.3345947265625
2021-03-08,41.92014694213867
2021-03-09,41.6362419128418
2021-03-10,42.47908401489258
2021-03-11,42.08871078491211
2021-03-12,42.55005645751953
2021-03-15,42.23066329956055
2021-03-16,43.3840217590332
2021-03-17,43.437255859375
2021-03-18,43.93408203125
2021-03-19,44.173641204833984
2021-03-22,45.264892578125
2021-03-23,44.918880462646484
2021-03-24,43.2686882019043
2021-03-25,43.80101013183594
2021-03-26,45.13180923461914
2021-03-29,46.098854064941406
2021-03-30,45.58427810668945
2021-03-31,44.599491119384766
2021-04-01,44.33333206176758
2021-04-05,44.43979263305664
2021-04-06,44.43979263305664
2021-04-07,43.992897033691406
2021-04-08,43.57280731201172
2021-04-09,42.96501159667969
2021-04-12,43.644309997558594
2021-04-13,43.67112350463867
2021-04-14,43.295719146728516
2021-04-15,43.68899917602539
2021-04-16,44.153778076171875
2021-04-19,44.38616180419922
2021-04-20,44.815181732177734
2021-04-21,45.18164825439453
2021-04-22,44.26996612548828
2021-04-23,43.5906867980957
2021-04-26,42.83094024658203
2021-04-27,42.92033004760742
2021-04-28,42.51811981201172
2021-04-29,42.92033004760742
2021-04-30,42.67900466918945
2021-05-03,43.259979248046875
2021-05-04,43.12590026855469
2021-05-05,43.66217803955078
2021-05-06,44.529178619384766
2021-05-07,44.28784942626953
2021-05-10,44.824127197265625
2021-05-11,44.71686553955078
2021-05-12,43.97500991821289
2021-05-13,44.29678726196289
2021-05-14,44.0375862121582
2021-05-17,44.11802291870117
2021-05-18,43.62643814086914
2021-05-19,43.197410583496094
2021-05-20,43.67112350463867
2021-05-21,43.6800537109375
2021-05-24,43.474483489990234
2021-05-25,43.2689094543457
2021-05-26,43.22421646118164
2021-05-27,42.74156951904297
2021-05-28,43.50130081176758
2021-06-01,43.6800537109375
2021-06-02,44.38616180419922
