,TAP
2014-08-13,56.99897766113281
2014-08-14,58.84526824951172
2014-08-15,58.8138313293457
2014-08-18,59.06525421142578
2014-08-19,59.088809967041016
2014-08-20,58.680267333984375
2014-08-21,58.52313232421875
2014-08-22,58.15388107299805
2014-08-25,58.60169982910156
2014-08-26,58.240291595458984
2014-08-27,58.15345001220703
2014-08-28,58.1297492980957
2014-08-29,58.39033126831055
2014-09-02,57.72707748413086
2014-09-03,57.640220642089844
2014-09-04,57.040103912353516
2014-09-05,56.96903991699219
2014-09-08,56.70847702026367
2014-09-09,55.42145538330078
2014-09-10,55.824153900146484
2014-09-11,56.518978118896484
2014-09-12,56.69271469116211
2014-09-15,60.00897979736328
2014-09-16,61.161781311035156
2014-09-17,60.798587799072266
2014-09-18,60.71171188354492
2014-09-19,60.46696472167969
2014-09-22,60.31693649291992
2014-09-23,59.70104217529297
2014-09-24,60.41168212890625
2014-09-25,59.12464141845703
2014-09-26,58.48507308959961
2014-09-29,58.60353088378906
2014-09-30,58.777217864990234
2014-10-01,57.30858612060547
2014-10-02,57.14276885986328
2014-10-03,58.437705993652344
2014-10-06,58.14554214477539
2014-10-07,57.79023742675781
2014-10-08,59.42469024658203
2014-10-09,58.11396408081055
2014-10-10,57.853389739990234
2014-10-13,56.74007797241211
2014-10-14,56.4084587097168
2014-10-15,53.97649383544922
2014-10-16,53.708045959472656
2014-10-17,55.23985290527344
2014-10-20,55.45302963256836
2014-10-21,56.724281311035156
2014-10-22,55.8083381652832
2014-10-23,56.329471588134766
2014-10-24,57.82182312011719
2014-10-27,57.06380844116211
2014-10-28,58.11396408081055
2014-10-29,57.56125259399414
2014-10-30,57.577049255371094
2014-10-31,58.729854583740234
2014-11-03,58.86407470703125
2014-11-04,58.65877151489258
2014-11-05,58.556129455566406
2014-11-06,60.83804702758789
2014-11-07,60.94070816040039
2014-11-10,60.522216796875
2014-11-11,60.17481231689453
2014-11-12,59.5036506652832
2014-11-13,60.04846954345703
2014-11-14,59.5984001159668
2014-11-17,61.39073944091797
2014-11-18,60.26956558227539
2014-11-19,59.093055725097656
2014-11-20,59.266761779785156
2014-11-21,59.70104217529297
2014-11-24,60.661155700683594
2014-11-25,60.82778549194336
2014-11-26,60.70082092285156
2014-11-28,61.375274658203125
2014-12-01,60.18506622314453
2014-12-02,60.740509033203125
2014-12-03,58.47117614746094
2014-12-04,58.12997817993164
2014-12-05,59.447139739990234
2014-12-08,58.598114013671875
2014-12-09,58.399749755859375
2014-12-10,58.22517395019531
2014-12-11,59.34397506713867
2014-12-12,57.42377471923828
2014-12-15,57.16192626953125
2014-12-16,56.31290817260742
2014-12-17,58.44734191894531
2014-12-18,60.81985855102539
2014-12-19,60.232669830322266
2014-12-22,60.3040885925293
2014-12-23,60.946781158447266
2014-12-24,60.5024528503418
2014-12-26,60.232669830322266
2014-12-29,60.367549896240234
2014-12-30,59.4312744140625
2014-12-31,59.12974548339844
2015-01-02,58.606048583984375
2015-01-05,58.249000549316406
2015-01-06,57.971256256103516
2015-01-07,59.827999114990234
2015-01-08,61.67680358886719
2015-01-09,61.557777404785156
2015-01-12,61.065818786621094
2015-01-13,60.4389762878418
2015-01-14,59.49474334716797
2015-01-15,59.161476135253906
2015-01-16,59.55029296875
2015-01-20,59.6931037902832
2015-01-21,60.82778549194336
2015-01-22,61.96245193481445
2015-01-23,61.96245193481445
2015-01-26,62.033843994140625
2015-01-27,61.53397750854492
2015-01-28,61.26417922973633
2015-01-29,61.91487121582031
2015-01-30,60.24855041503906
2015-02-02,60.48657989501953
2015-02-03,61.764076232910156
2015-02-04,61.62919235229492
2015-02-05,62.057701110839844
2015-02-06,61.224517822265625
2015-02-09,60.5738639831543
2015-02-10,58.09027862548828
2015-02-11,57.923667907714844
2015-02-12,58.54258728027344
2015-02-13,57.78083801269531
2015-02-17,60.2247314453125
2015-02-18,60.51039505004883
2015-02-19,59.891475677490234
2015-02-20,60.803958892822266
2015-02-23,60.93889617919922
2015-02-24,60.756378173828125
2015-02-25,60.373443603515625
2015-02-26,61.617950439453125
2015-02-27,60.54096603393555
2015-03-02,60.556915283203125
2015-03-03,59.615596771240234
2015-03-04,59.272544860839844
2015-03-05,59.384246826171875
2015-03-06,59.216732025146484
2015-03-09,59.67940902709961
2015-03-10,58.570552825927734
2015-03-11,58.77794647216797
2015-03-12,60.365455627441406
2015-03-13,59.878841400146484
2015-03-16,60.102210998535156
2015-03-17,58.88166809082031
2015-03-18,59.14490509033203
2015-03-19,58.35514831542969
2015-03-20,59.487945556640625
2015-03-23,58.82582092285156
2015-03-24,58.26739501953125
2015-03-25,57.43773651123047
2015-03-26,57.589298248291016
2015-03-27,58.442901611328125
2015-03-30,59.615596771240234
2015-03-31,59.39222717285156
2015-04-01,59.44009017944336
2015-04-02,60.150081634521484
2015-04-06,60.756370544433594
2015-04-07,62.415679931640625
2015-04-08,62.75871276855469
2015-04-09,62.1603889465332
2015-04-10,62.14446258544922
2015-04-13,61.13130569458008
2015-04-14,61.39457321166992
2015-04-15,61.330726623535156
2015-04-16,61.35468292236328
2015-04-17,61.40252685546875
2015-04-20,60.61274719238281
2015-04-21,60.57289505004883
2015-04-22,60.253787994384766
2015-04-23,59.92668533325195
2015-04-24,59.93468475341797
2015-04-27,59.51188659667969
2015-04-28,59.59165954589844
2015-04-29,59.08906936645508
2015-04-30,58.6423454284668
2015-05-01,59.065147399902344
2015-05-04,58.754032135009766
2015-05-05,58.171661376953125
2015-05-06,58.65032196044922
2015-05-07,59.04918670654297
2015-05-08,59.471988677978516
2015-05-11,59.77513122558594
2015-05-12,59.01729202270508
2015-05-13,59.52783203125
2015-05-14,59.8708610534668
2015-05-15,59.83098602294922
2015-05-18,60.31760787963867
2015-05-19,60.38142395019531
2015-05-20,60.26974105834961
2015-05-21,59.88683319091797
2015-05-22,59.22468948364258
2015-05-26,58.754032135009766
2015-05-27,58.537445068359375
2015-05-28,59.79689025878906
2015-05-29,58.86632537841797
2015-06-01,58.62567138671875
2015-06-02,59.379756927490234
2015-06-03,59.973392486572266
2015-06-04,60.053611755371094
2015-06-05,58.24864196777344
2015-06-08,58.43313217163086
2015-06-09,58.12830352783203
2015-06-10,58.28071212768555
2015-06-11,58.336891174316406
2015-06-12,58.376983642578125
2015-06-15,57.277957916259766
2015-06-16,58.168418884277344
2015-06-17,58.537445068359375
2015-06-18,59.13909149169922
2015-06-19,58.70587921142578
2015-06-22,59.243370056152344
2015-06-23,57.94379425048828
2015-06-24,58.21654510498047
2015-06-25,57.89564895629883
2015-06-26,57.99193572998047
2015-06-29,56.6281623840332
2015-06-30,56.00243377685547
2015-07-01,56.35541534423828
2015-07-02,56.202999114990234
2015-07-06,55.6895751953125
2015-07-07,56.283206939697266
2015-07-08,56.2270622253418
2015-07-09,57.1094970703125
2015-07-10,57.029266357421875
2015-07-13,57.89564895629883
2015-07-14,57.47048568725586
2015-07-15,57.50259017944336
2015-07-16,57.9036865234375
2015-07-17,57.47850799560547
2015-07-20,57.5346794128418
2015-07-21,57.21378707885742
2015-07-22,57.2458610534668
2015-07-23,56.81264877319336
2015-07-24,56.15486526489258
2015-07-27,55.78583908081055
2015-07-28,55.601322174072266
2015-07-29,56.52128982543945
2015-07-30,56.545494079589844
2015-07-31,57.408966064453125
2015-08-03,56.6342658996582
2015-08-04,56.158145904541016
2015-08-05,56.81987380981445
2015-08-06,59.52327346801758
2015-08-07,58.901885986328125
2015-08-10,58.70822525024414
2015-08-11,58.522605895996094
2015-08-12,58.28860092163086
2015-08-13,57.79633712768555
2015-08-14,57.804412841796875
2015-08-17,59.09560012817383
2015-08-18,59.127864837646484
2015-08-19,59.23276901245117
2015-08-20,58.09490203857422
2015-08-21,56.47288131713867
2015-08-24,53.648433685302734
2015-08-25,52.60741424560547
2015-08-26,53.809818267822266
2015-08-27,54.14875793457031
2015-08-28,54.1810302734375
2015-08-31,54.94768142700195
2015-09-01,53.50318145751953
2015-09-02,53.90666198730469
2015-09-03,54.035770416259766
2015-09-04,54.285945892333984
2015-09-08,55.91605758666992
2015-09-09,55.230125427246094
2015-09-10,55.891845703125
2015-09-11,55.9644660949707
2015-09-14,55.75465393066406
2015-09-15,58.61945724487305
2015-09-16,66.96369171142578
2015-09-17,66.65705108642578
2015-09-18,68.09347534179688
2015-09-21,67.5204849243164
2015-09-22,66.89105987548828
2015-09-23,66.81038665771484
2015-09-24,65.45463562011719
2015-09-25,66.4149398803711
2015-09-28,66.48757934570312
2015-09-29,66.17283630371094
2015-09-30,66.99597930908203
2015-10-01,67.17351531982422
2015-10-02,67.65768432617188
2015-10-05,67.99662780761719
2015-10-06,65.35778045654297
2015-10-07,66.34231567382812
2015-10-08,66.17283630371094
2015-10-09,65.85810852050781
2015-10-12,63.550148010253906
2015-10-13,69.86883544921875
2015-10-14,69.40078735351562
2015-10-15,70.82108306884766
2015-10-16,71.25684356689453
2015-10-19,71.11966705322266
2015-10-20,71.41827392578125
2015-10-21,70.942138671875
2015-10-22,71.0712661743164
2015-10-23,71.40210723876953
2015-10-26,71.20845794677734
2015-10-27,69.97374725341797
2015-10-28,70.99055480957031
2015-10-29,70.60320281982422
2015-10-30,71.09546661376953
2015-11-02,71.58771514892578
2015-11-03,70.93405151367188
2015-11-04,70.54669952392578
2015-11-05,70.86951446533203
2015-11-06,70.66775512695312
2015-11-09,70.498291015625
2015-11-10,71.26492309570312
2015-11-11,74.39604187011719
2015-11-12,74.33956909179688
2015-11-13,75.7033462524414
2015-11-16,75.75984191894531
2015-11-17,76.76856994628906
2015-11-18,75.92931365966797
2015-11-19,75.75984191894531
2015-11-20,74.64618682861328
2015-11-23,74.44444274902344
2015-11-24,74.33147430419922
2015-11-25,74.97994232177734
2015-11-27,75.68516540527344
2015-11-30,74.5989761352539
2015-12-01,75.52303314208984
2015-12-02,75.18260192871094
2015-12-03,74.54222869873047
2015-12-04,77.11992645263672
2015-12-07,76.80378723144531
2015-12-08,76.6740951538086
2015-12-09,75.96887969970703
2015-12-10,75.70138549804688
2015-12-11,75.12584686279297
2015-12-14,74.5016860961914
2015-12-15,75.96887969970703
2015-12-16,76.3255386352539
2015-12-17,75.96887969970703
2015-12-18,75.02047729492188
2015-12-21,75.16639709472656
2015-12-22,75.49874114990234
2015-12-23,76.16344451904297
2015-12-24,76.17965698242188
2015-12-28,75.74190521240234
2015-12-29,76.91725158691406
2015-12-30,76.63356018066406
2015-12-31,76.13098907470703
2016-01-04,74.80972290039062
2016-01-05,75.09344482421875
2016-01-06,73.60194396972656
2016-01-07,73.23717498779297
2016-01-08,72.32120513916016
2016-01-11,71.71326446533203
2016-01-12,72.61300659179688
2016-01-13,70.99993896484375
2016-01-14,70.31092834472656
2016-01-15,69.73541259765625
2016-01-19,70.68379974365234
2016-01-20,69.92993927001953
2016-01-21,70.17314147949219
2016-01-22,72.06180572509766
2016-01-25,71.0080337524414
2016-01-26,71.13772583007812
2016-01-27,71.12963104248047
2016-01-28,71.6970443725586
2016-01-29,73.34255981445312
2016-02-01,74.5016860961914
2016-02-02,74.20989990234375
2016-02-03,72.92916107177734
2016-02-04,71.03236389160156
2016-02-05,70.48115539550781
2016-02-08,68.00885009765625
2016-02-09,67.98452758789062
2016-02-10,68.2358169555664
2016-02-11,67.78997039794922
2016-02-12,68.20338439941406
2016-02-16,68.6249008178711
2016-02-17,69.9056396484375
2016-02-18,68.68164825439453
2016-02-19,69.34632110595703
2016-02-22,70.38389587402344
2016-02-23,69.38685607910156
2016-02-24,69.8245620727539
2016-02-25,70.22177124023438
2016-02-26,69.05451965332031
2016-02-29,69.11935424804688
2016-03-01,70.14881134033203
2016-03-02,70.22177124023438
2016-03-03,72.11128234863281
2016-03-04,73.47955322265625
2016-03-07,72.75470733642578
2016-03-08,71.99726867675781
2016-03-09,73.60987091064453
2016-03-10,74.77452850341797
2016-03-11,75.30392456054688
2016-03-14,75.33650207519531
2016-03-15,75.58085632324219
2016-03-16,75.89848327636719
2016-03-17,76.90839385986328
2016-03-18,76.11836242675781
2016-03-21,76.16722869873047
2016-03-22,77.23418426513672
2016-03-23,77.796142578125
2016-03-24,77.62510681152344
2016-03-28,77.69841003417969
2016-03-29,78.27667236328125
2016-03-30,78.24408721923828
2016-03-31,78.33367156982422
2016-04-01,78.96080780029297
2016-04-04,78.19522094726562
2016-04-05,76.5418930053711
2016-04-06,76.55003356933594
2016-04-07,75.17362213134766
2016-04-08,75.8414535522461
2016-04-11,75.62155151367188
2016-04-12,75.63784790039062
2016-04-13,75.67855834960938
2016-04-14,77.96719360351562
2016-04-15,78.90379333496094
2016-04-18,78.74089050292969
2016-04-19,79.61235046386719
2016-04-20,78.82234954833984
2016-04-21,77.796142578125
2016-04-22,77.88571166992188
2016-04-25,78.54544067382812
2016-04-26,78.18707275390625
2016-04-27,78.03233337402344
2016-04-28,77.91829681396484
2016-04-29,77.88571166992188
2016-05-02,78.81417846679688
2016-05-03,80.06845092773438
2016-05-04,79.95442199707031
2016-05-05,80.19879150390625
2016-05-06,80.06029510498047
2016-05-09,80.7363052368164
2016-05-10,81.39601135253906
2016-05-11,81.02947998046875
2016-05-12,81.22498321533203
2016-05-13,80.4349594116211
2016-05-16,81.29012298583984
2016-05-17,79.99515533447266
2016-05-18,78.76531982421875
2016-05-19,79.40061950683594
2016-05-20,78.7734603881836
2016-05-23,79.18069458007812
2016-05-24,80.76888275146484
2016-05-25,80.98062896728516
2016-05-26,80.92361450195312
2016-05-27,81.60774993896484
2016-05-31,80.77701568603516
2016-06-01,83.21222686767578
2016-06-02,83.35942077636719
2016-06-03,83.79281616210938
2016-06-06,84.19348907470703
2016-06-07,83.17133331298828
2016-06-08,84.71685028076172
2016-06-09,84.53693389892578
2016-06-10,84.79045104980469
2016-06-13,83.06502532958984
2016-06-14,82.22276306152344
2016-06-15,81.92021179199219
2016-06-16,82.45993041992188
2016-06-17,82.02650451660156
2016-06-20,82.63163757324219
2016-06-21,83.4656982421875
2016-06-22,83.0078125
2016-06-23,83.36759948730469
2016-06-24,80.20299530029297
2016-06-27,78.64928436279297
2016-06-28,79.02545166015625
2016-06-29,80.49736022949219
2016-06-30,82.69705963134766
2016-07-01,82.3781509399414
2016-07-05,82.13282775878906
2016-07-06,82.8115234375
2016-07-07,81.65037536621094
2016-07-08,83.86640930175781
2016-07-11,83.09774017333984
2016-07-12,82.91783905029297
2016-07-13,82.7542953491211
2016-07-14,80.75904083251953
2016-07-15,80.57095336914062
2016-07-18,81.04524993896484
2016-07-19,80.16207885742188
2016-07-20,82.42721557617188
2016-07-21,81.87933349609375
2016-07-22,83.13862609863281
2016-07-25,82.7297592163086
2016-07-26,80.2275161743164
2016-07-27,76.15522003173828
2016-07-28,79.93312072753906
2016-07-29,83.53931427001953
2016-08-01,82.46809387207031
2016-08-02,82.41902923583984
2016-08-03,81.48682403564453
2016-08-04,81.69123077392578
2016-08-05,81.01253509521484
2016-08-08,80.94709014892578
2016-08-09,81.27418518066406
2016-08-10,81.437744140625
2016-08-11,81.42139434814453
2016-08-12,81.60131072998047
2016-08-15,80.91439819335938
2016-08-16,80.8898696899414
2016-08-17,81.05342102050781
2016-08-18,80.9552993774414
2016-08-19,81.23330688476562
2016-08-22,81.56859588623047
2016-08-23,81.87933349609375
2016-08-24,82.30453491210938
2016-08-25,82.59893035888672
2016-08-26,83.31034088134766
2016-08-29,84.83747863769531
2016-08-30,84.65686798095703
2016-08-31,84.0082015991211
2016-09-01,84.13138580322266
2016-09-02,85.55999755859375
2016-09-06,87.53047180175781
2016-09-07,86.97215270996094
2016-09-08,85.65031433105469
2016-09-09,83.20360565185547
2016-09-12,85.16590118408203
2016-09-13,83.36780548095703
2016-09-14,84.04106903076172
2016-09-15,85.10840606689453
2016-09-16,84.40233612060547
2016-09-19,84.22171020507812
2016-09-20,83.9096908569336
2016-09-21,86.33177185058594
2016-09-22,87.6700210571289
2016-09-23,87.00502014160156
2016-09-26,85.60103607177734
2016-09-27,88.28581237792969
2016-09-28,89.9935531616211
2016-09-29,89.03295135498047
2016-09-30,90.14958190917969
2016-10-03,89.2300033569336
2016-10-04,88.52391052246094
2016-10-05,88.4910888671875
2016-10-06,88.45001220703125
2016-10-07,88.38433074951172
2016-10-10,90.17420196533203
2016-10-11,90.1823959350586
2016-10-12,90.51902770996094
2016-10-13,90.84745025634766
2016-10-14,91.34008026123047
2016-10-17,90.63397216796875
2016-10-18,90.4040756225586
2016-10-19,89.5666275024414
2016-10-20,89.10686492919922
2016-10-21,89.18894958496094
2016-10-24,88.91802978515625
2016-10-25,88.7538070678711
2016-10-26,87.1199722290039
2016-10-27,86.09365844726562
2016-10-28,85.78987121582031
2016-10-31,85.23158264160156
2016-11-01,86.4631118774414
2016-11-02,85.10021209716797
2016-11-03,84.58294677734375
2016-11-04,84.41053771972656
2016-11-07,86.2085952758789
2016-11-08,86.9311294555664
2016-11-09,84.64044189453125
2016-11-10,81.82429504394531
2016-11-11,81.32344818115234
2016-11-14,79.49254608154297
2016-11-15,80.23148345947266
2016-11-16,80.05905151367188
2016-11-17,80.412109375
2016-11-18,79.5007553100586
2016-11-21,80.91294860839844
2016-11-22,82.0870132446289
2016-11-23,81.19209289550781
2016-11-25,81.88996124267578
2016-11-28,82.30216217041016
2016-11-29,82.48356628417969
2016-11-30,80.8182144165039
2016-12-01,78.0398941040039
2016-12-02,78.83959197998047
2016-12-05,78.75717163085938
2016-12-06,78.7159194946289
2016-12-07,80.07621765136719
2016-12-08,80.88418579101562
2016-12-09,81.65086364746094
2016-12-12,81.94766998291016
2016-12-13,82.30216217041016
2016-12-14,81.4530258178711
2016-12-15,80.36479187011719
2016-12-16,80.66981506347656
2016-12-19,80.45545196533203
2016-12-20,79.15286254882812
2016-12-21,80.22462463378906
2016-12-22,79.83714294433594
2016-12-23,80.57914733886719
2016-12-27,80.37303924560547
2016-12-28,79.93608856201172
2016-12-29,80.80996704101562
2016-12-30,80.22462463378906
2017-01-03,80.69454956054688
2017-01-04,81.95594024658203
2017-01-05,82.17851257324219
2017-01-06,82.26918029785156
2017-01-09,81.02433013916016
2017-01-10,79.48265838623047
2017-01-11,78.87256622314453
2017-01-12,78.67471313476562
2017-01-13,80.48018646240234
2017-01-17,80.71926879882812
2017-01-18,80.95835876464844
2017-01-19,80.41426086425781
2017-01-20,80.48018646240234
2017-01-23,79.30126190185547
2017-01-24,79.87010192871094
2017-01-25,79.96080017089844
2017-01-26,79.17759704589844
2017-01-27,78.60875701904297
2017-01-30,78.70768737792969
2017-01-31,79.5733413696289
2017-02-01,79.49090576171875
2017-02-02,79.10343170166016
2017-02-03,79.96905517578125
2017-02-06,79.54035949707031
2017-02-07,78.2295150756836
2017-02-08,78.83136749267578
2017-02-09,79.69701385498047
2017-02-10,79.10343170166016
2017-02-13,79.31774139404297
2017-02-14,82.03011322021484
2017-02-15,81.64263153076172
2017-02-16,82.27745056152344
2017-02-17,83.7531509399414
2017-02-21,82.8792724609375
2017-02-22,82.62368774414062
2017-02-23,82.48356628417969
2017-02-24,83.62592315673828
2017-02-27,82.38420104980469
2017-02-28,83.10441589355469
2017-03-01,82.50011444091797
2017-03-02,81.53155517578125
2017-03-03,82.65739440917969
2017-03-06,81.31632232666016
2017-03-07,80.28982543945312
2017-03-08,80.10771942138672
2017-03-09,80.12427520751953
2017-03-10,80.3808822631836
2017-03-13,80.7037582397461
2017-03-14,80.38917541503906
2017-03-15,81.04314422607422
2017-03-16,81.31632232666016
2017-03-17,81.44049072265625
2017-03-20,81.65572357177734
2017-03-21,81.15076446533203
2017-03-22,80.72029113769531
2017-03-23,80.50507354736328
2017-03-24,80.31465911865234
2017-03-27,79.8510971069336
2017-03-28,79.71864318847656
2017-03-29,80.01666259765625
2017-03-30,79.11434173583984
2017-03-31,79.23021697998047
2017-04-03,79.02327728271484
2017-04-04,79.13088989257812
2017-04-05,79.02327728271484
2017-04-06,79.47029113769531
2017-04-07,78.94877624511719
2017-04-10,79.37922668457031
2017-04-11,79.12262725830078
2017-04-12,79.1060562133789
2017-04-13,78.27822875976562
2017-04-17,78.75008392333984
2017-04-18,79.73519134521484
2017-04-19,79.6027603149414
2017-04-20,78.68389129638672
2017-04-21,78.5265884399414
2017-04-24,79.50340270996094
2017-04-25,79.90077209472656
2017-04-26,79.32955932617188
2017-04-27,79.28816986083984
2017-04-28,79.37922668457031
2017-05-01,78.85770416259766
2017-05-02,78.94049835205078
2017-05-03,75.24015808105469
2017-05-04,75.93553161621094
2017-05-05,77.08619689941406
2017-05-08,77.75672149658203
2017-05-09,76.82130432128906
2017-05-10,76.83783721923828
2017-05-11,77.39247131347656
2017-05-12,77.59941864013672
2017-05-15,77.88089752197266
2017-05-16,77.87260437011719
2017-05-17,77.01168823242188
2017-05-18,76.58948516845703
2017-05-19,77.92227172851562
2017-05-22,78.783203125
2017-05-23,78.51829528808594
2017-05-24,78.17891693115234
2017-05-25,78.36101531982422
2017-05-26,79.63309478759766
2017-05-30,79.21736907958984
2017-05-31,78.80999755859375
2017-06-01,80.30655670166016
2017-06-02,80.53101348876953
2017-06-05,80.02385711669922
2017-06-06,79.83263397216797
2017-06-07,74.64459228515625
2017-06-08,72.46629333496094
2017-06-09,72.66584014892578
2017-06-12,73.3808364868164
2017-06-13,73.97945404052734
2017-06-14,73.26443481445312
2017-06-15,72.86534881591797
2017-06-16,72.20852661132812
2017-06-19,71.98406219482422
2017-06-20,72.05056762695312
2017-06-21,71.31060028076172
2017-06-22,71.46026611328125
2017-06-23,71.91753387451172
2017-06-26,71.79286193847656
2017-06-27,71.81778717041016
2017-06-28,72.68244934082031
2017-06-29,71.88427734375
2017-06-30,71.78450775146484
2017-07-03,71.84272003173828
2017-07-05,71.86766052246094
2017-07-06,71.66809844970703
2017-07-07,71.60989379882812
2017-07-10,71.17759704589844
2017-07-11,71.4353256225586
2017-07-12,72.12539672851562
2017-07-13,72.3249282836914
2017-07-14,73.07320404052734
2017-07-17,72.75727844238281
2017-07-18,72.84872436523438
2017-07-19,73.60531616210938
2017-07-20,72.7822265625
2017-07-21,73.14803314208984
2017-07-24,73.13140106201172
2017-07-25,73.64689636230469
2017-07-26,74.02932739257812
2017-07-27,74.47000122070312
2017-07-28,74.08753204345703
2017-07-31,73.97945404052734
2017-08-01,74.154052734375
2017-08-02,76.34898376464844
2017-08-03,75.55084991455078
2017-08-04,75.25151824951172
2017-08-07,74.70279693603516
2017-08-08,75.37623596191406
2017-08-09,75.24322509765625
2017-08-10,74.99376678466797
2017-08-11,75.16007232666016
2017-08-14,75.55084991455078
2017-08-15,75.71710968017578
2017-08-16,75.94159698486328
2017-08-17,74.79424285888672
2017-08-18,74.611328125
2017-08-21,74.6030502319336
2017-08-22,74.0126953125
2017-08-23,74.32032775878906
2017-08-24,74.66952514648438
2017-08-25,75.65890502929688
2017-08-28,74.40348052978516
2017-08-29,74.66239929199219
2017-08-30,74.86286163330078
2017-08-31,74.96309661865234
2017-09-01,75.19695281982422
2017-09-05,74.23643493652344
2017-09-06,74.10279846191406
2017-09-07,73.45130920410156
2017-09-08,73.71023559570312
2017-09-11,74.6791000366211
2017-09-12,74.92131805419922
2017-09-13,73.9858627319336
2017-09-14,73.309326171875
2017-09-15,72.87499237060547
2017-09-18,71.93949127197266
2017-09-19,71.38825988769531
2017-09-20,69.72611236572266
2017-09-21,69.16648864746094
2017-09-22,69.16648864746094
2017-09-25,68.67371368408203
2017-09-26,68.78227996826172
2017-09-27,68.37301635742188
2017-09-28,67.94702911376953
2017-09-29,68.18927001953125
2017-10-02,68.50665283203125
2017-10-03,68.42312622070312
2017-10-04,69.47554779052734
2017-10-05,69.41707611083984
2017-10-06,69.47554779052734
2017-10-09,68.70713806152344
2017-10-10,70.13536834716797
2017-10-11,70.27738952636719
2017-10-12,70.45278930664062
2017-10-13,69.81798553466797
2017-10-16,69.11637878417969
2017-10-17,69.07462310791016
2017-10-18,68.99110412597656
2017-10-19,69.80965423583984
2017-10-20,69.53400421142578
2017-10-23,69.83470153808594
2017-10-24,69.80128479003906
2017-10-25,68.70713806152344
2017-10-26,67.12852478027344
2017-10-27,65.50814056396484
2017-10-30,65.94245910644531
2017-10-31,67.54613494873047
2017-11-01,67.6881103515625
2017-11-02,66.0510482788086
2017-11-03,66.61900329589844
2017-11-06,65.892333984375
2017-11-07,65.88400268554688
2017-11-08,66.51043701171875
2017-11-09,67.26213836669922
2017-11-10,67.10346984863281
2017-11-13,67.52106475830078
2017-11-14,67.25379943847656
2017-11-15,65.80882263183594
2017-11-16,66.39350128173828
2017-11-17,66.55219268798828
2017-11-20,66.15126037597656
2017-11-21,66.25151062011719
2017-11-22,66.43527221679688
2017-11-24,66.54385375976562
2017-11-27,66.30162048339844
2017-11-28,65.63343048095703
2017-11-29,64.2480239868164
2017-11-30,65.57464599609375
2017-12-01,66.50663757324219
2017-12-04,67.59814453125
2017-12-05,67.4386215209961
2017-12-06,68.06834411621094
2017-12-07,67.1279525756836
2017-12-08,67.28748321533203
2017-12-11,67.8332290649414
2017-12-12,67.29589080810547
2017-12-13,66.75011444091797
2017-12-14,66.6409683227539
2017-12-15,67.00199890136719
2017-12-18,67.88360595703125
2017-12-19,67.75767517089844
2017-12-20,67.66529083251953
2017-12-21,68.16069030761719
2017-12-22,68.0935287475586
2017-12-26,68.69803619384766
2017-12-27,68.58049011230469
2017-12-28,68.87438201904297
2017-12-29,68.90797424316406
2018-01-02,69.05068969726562
2018-01-03,68.38738250732422
2018-01-04,68.84918212890625
2018-01-05,69.63005828857422
2018-01-08,70.3772964477539
2018-01-09,70.21778106689453
2018-01-10,71.54438018798828
2018-01-11,70.9398422241211
