,AMT
2017-09-12,121.99910736083984
2017-09-13,121.04721069335938
2017-09-14,120.33126068115234
2017-09-15,122.15071868896484
2017-09-18,121.94855499267578
2017-09-19,118.75603485107422
2017-09-20,118.26744842529297
2017-09-21,117.42506408691406
2017-09-22,116.06043243408203
2017-09-25,115.73194885253906
2017-09-26,114.91483306884766
2017-09-27,113.49969482421875
2017-09-28,115.2096176147461
2017-09-29,115.70059204101562
2017-10-02,115.0064697265625
2017-10-03,115.68367767333984
2017-10-04,117.5290756225586
2017-10-05,117.87612915039062
2017-10-06,117.75761413574219
2017-10-09,116.76722717285156
2017-10-10,116.04769134521484
2017-10-11,116.75873565673828
2017-10-12,118.53641510009766
2017-10-13,118.485595703125
2017-10-16,118.16393280029297
2017-10-17,117.77452850341797
2017-10-18,116.37781524658203
2017-10-19,117.14811706542969
2017-10-20,117.7237777709961
2017-10-23,117.452880859375
2017-10-24,116.84339904785156
2017-10-25,116.25082397460938
2017-10-26,117.19889831542969
2017-10-27,117.68989562988281
2017-10-30,120.94048309326172
2017-10-31,121.61767578125
2017-11-01,119.19667053222656
2017-11-02,120.57649230957031
2017-11-03,120.28868103027344
2017-11-06,127.11148071289062
2017-11-07,127.53475952148438
2017-11-08,129.27853393554688
2017-11-09,128.51675415039062
2017-11-10,127.4332275390625
2017-11-13,127.00994873046875
2017-11-14,126.54436492919922
2017-11-15,126.0702896118164
2017-11-16,125.62168884277344
2017-11-17,123.47998046875
2017-11-20,123.77626037597656
2017-11-21,124.08950805664062
2017-11-22,123.0059814453125
2017-11-24,124.69047546386719
2017-11-27,125.4777603149414
2017-11-28,125.8248291015625
2017-11-29,123.84402465820312
2017-11-30,121.8377685546875
2017-12-01,121.5669174194336
2017-12-04,117.63909912109375
2017-12-05,119.15437316894531
2017-12-06,120.03472137451172
2017-12-07,121.99015045166016
2017-12-08,120.60189819335938
2017-12-11,121.93936920166016
2017-12-12,121.48228454589844
2017-12-13,121.66848754882812
2017-12-14,121.59231567382812
2017-12-15,120.84738159179688
2017-12-18,120.9150619506836
2017-12-19,120.08547973632812
2017-12-20,118.67183685302734
2017-12-21,118.18087768554688
2017-12-22,119.06968688964844
2017-12-26,119.28134155273438
2017-12-27,120.42980194091797
2017-12-28,121.57830047607422
2017-12-29,121.37410736083984
2018-01-02,120.06398010253906
2018-01-03,120.53187561035156
2018-01-04,118.7708969116211
2018-01-05,119.53653717041016
2018-01-08,120.81262969970703
2018-01-09,119.99595642089844
2018-01-10,117.06941223144531
2018-01-11,114.82344818115234
2018-01-12,113.14755249023438
2018-01-16,115.38495635986328
2018-01-17,116.24423217773438
2018-01-18,115.01062774658203
2018-01-19,117.07793426513672
2018-01-22,118.45610809326172
2018-01-23,120.1235580444336
2018-01-24,120.59992218017578
2018-01-25,121.62085723876953
2018-01-26,123.4669418334961
2018-01-29,122.7863540649414
2018-01-30,123.48397064208984
2018-01-31,125.65328216552734
2018-02-01,125.1088638305664
2018-02-02,123.54354095458984
2018-02-05,120.8381576538086
2018-02-06,119.24729919433594
2018-02-07,119.1026611328125
2018-02-08,113.6324691772461
2018-02-09,115.74227142333984
2018-02-12,115.89539337158203
2018-02-13,115.96345520019531
2018-02-14,115.25733947753906
2018-02-15,115.88692474365234
2018-02-16,119.11965942382812
2018-02-20,118.45610809326172
2018-02-21,116.9248046875
2018-02-22,118.23493194580078
2018-02-23,120.69355773925781
2018-02-26,121.43364715576172
2018-02-27,119.69817352294922
2018-02-28,118.53266906738281
2018-03-01,115.16375732421875
2018-03-02,113.9982681274414
2018-03-05,116.38883972167969
2018-03-06,118.14982604980469
2018-03-07,119.1026611328125
2018-03-08,121.43364715576172
2018-03-09,122.14830780029297
2018-03-12,123.42439270019531
2018-03-13,124.41973876953125
2018-03-14,124.59840393066406
2018-03-15,124.7600326538086
2018-03-16,124.67499542236328
2018-03-19,123.45846557617188
2018-03-20,124.47083282470703
2018-03-21,121.08489227294922
2018-03-22,121.66336822509766
2018-03-23,121.0338363647461
2018-03-26,123.53498077392578
2018-03-27,122.8969497680664
2018-03-28,122.76085662841797
2018-03-29,123.64556121826172
2018-04-02,122.36095428466797
2018-04-03,120.31072235107422
2018-04-04,121.6974105834961
2018-04-05,122.57366943359375
2018-04-06,120.94024658203125
2018-04-09,121.81649017333984
2018-04-10,117.50624084472656
2018-04-11,119.66140747070312
2018-04-12,118.34436798095703
2018-04-13,118.78904724121094
2018-04-16,118.464111328125
2018-04-17,120.60211181640625
2018-04-18,119.56729888916016
2018-04-19,117.52336120605469
2018-04-20,116.83917236328125
2018-04-23,118.19039916992188
2018-04-24,117.12995910644531
2018-04-25,116.07804107666016
2018-04-26,117.0273208618164
2018-04-27,115.65900421142578
2018-04-30,116.6168212890625
2018-05-01,115.53929138183594
2018-05-02,116.71089935302734
2018-05-03,117.66018676757812
2018-05-04,118.7463150024414
2018-05-07,118.13908386230469
2018-05-08,117.17269134521484
2018-05-09,117.9765853881836
2018-05-10,119.63575744628906
2018-05-11,118.75486755371094
2018-05-14,118.2673568725586
2018-05-15,116.90760040283203
2018-05-16,116.71089935302734
2018-05-17,117.035888671875
2018-05-18,117.2069320678711
2018-05-21,117.48915100097656
2018-05-22,117.29243469238281
2018-05-23,117.01876068115234
2018-05-24,115.88133239746094
2018-05-25,116.59115600585938
2018-05-29,116.28334045410156
2018-05-30,117.87400817871094
2018-05-31,118.33577728271484
2018-06-01,118.464111328125
2018-06-04,119.78108978271484
2018-06-05,118.79762268066406
2018-06-06,118.90878295898438
2018-06-07,118.1733169555664
2018-06-08,118.51537322998047
2018-06-11,119.42193603515625
2018-06-12,120.70472717285156
2018-06-13,116.70233154296875
2018-06-14,118.31868743896484
2018-06-15,118.49830627441406
2018-06-18,118.87666320800781
2018-06-19,119.60769653320312
2018-06-20,120.8632583618164
2018-06-21,121.84365844726562
2018-06-22,122.82405090332031
2018-06-25,122.24785614013672
2018-06-26,123.12504577636719
2018-06-27,123.27983856201172
2018-06-28,124.06242370605469
2018-06-29,123.98506164550781
2018-07-02,124.41500854492188
2018-07-03,123.00463104248047
2018-07-05,125.2750244140625
2018-07-06,125.39545440673828
2018-07-09,122.2736587524414
2018-07-10,123.44325256347656
2018-07-11,123.33145141601562
2018-07-12,123.63240051269531
2018-07-13,123.1766357421875
2018-07-16,121.9124526977539
2018-07-17,122.2650375366211
2018-07-18,121.58568572998047
2018-07-19,121.83506774902344
2018-07-20,120.72566223144531
2018-07-23,121.1212387084961
2018-07-24,121.74907684326172
2018-07-25,122.92726135253906
2018-07-26,124.27741241455078
2018-07-27,124.16565704345703
2018-07-30,122.73805236816406
2018-07-31,127.48518371582031
2018-08-01,129.1449737548828
2018-08-02,127.4593734741211
2018-08-03,129.85023498535156
2018-08-06,129.78134155273438
2018-08-07,129.0245819091797
2018-08-08,128.41400146484375
2018-08-09,129.48899841308594
2018-08-10,128.2936248779297
2018-08-13,128.14736938476562
2018-08-14,128.23341369628906
2018-08-15,128.60317993164062
2018-08-16,128.7580108642578
2018-08-17,130.00498962402344
2018-08-20,129.67819213867188
2018-08-21,128.37960815429688
2018-08-22,127.37342834472656
2018-08-23,126.74563598632812
2018-08-24,127.3304214477539
2018-08-27,127.59700775146484
2018-08-28,129.0847930908203
2018-08-29,129.3858184814453
2018-08-30,128.0872039794922
2018-08-31,128.24205017089844
2018-09-04,127.40779113769531
2018-09-05,126.934814453125
2018-09-06,127.35621643066406
2018-09-07,126.0318374633789
2018-09-10,126.7026596069336
2018-09-11,126.41883850097656
2018-09-12,126.68539428710938
2018-09-13,127.89801025390625
2018-09-14,126.58223724365234
2018-09-17,127.0638198852539
2018-09-18,126.77140808105469
2018-09-19,126.91761016845703
2018-09-20,127.90658569335938
2018-09-21,127.7002182006836
2018-09-24,125.88565063476562
2018-09-25,125.30081939697266
2018-09-26,123.79583740234375
2018-09-27,123.9947280883789
2018-09-28,125.64640808105469
2018-10-01,124.54816436767578
2018-10-02,124.63465118408203
2018-10-03,124.44440460205078
2018-10-04,124.9027099609375
2018-10-05,125.1707534790039
2018-10-08,126.070068359375
2018-10-09,127.67852020263672
2018-10-10,125.81935119628906
2018-10-11,121.65129089355469
2018-10-12,122.8359603881836
2018-10-15,123.42398834228516
2018-10-16,125.98362731933594
2018-10-17,126.83970642089844
2018-10-18,126.93484497070312
2018-10-19,129.84036254882812
2018-10-22,129.0620880126953
2018-10-23,130.44564819335938
2018-10-24,131.4141845703125
2018-10-25,132.745849609375
2018-10-26,129.37342834472656
2018-10-29,132.14918518066406
2018-10-30,139.17953491210938
2018-10-31,134.73477172851562
2018-11-01,132.32217407226562
2018-11-02,131.49197387695312
2018-11-05,134.63966369628906
2018-11-06,135.03741455078125
2018-11-07,135.7205810546875
2018-11-08,137.80459594726562
2018-11-09,138.47914123535156
2018-11-12,139.24868774414062
2018-11-13,139.49087524414062
2018-11-14,141.30673217773438
2018-11-15,140.19993591308594
2018-11-16,141.79971313476562
2018-11-19,143.74534606933594
2018-11-20,138.9114227294922
2018-11-21,138.62611389160156
2018-11-23,138.69532775878906
2018-11-26,139.7329864501953
2018-11-27,140.15667724609375
2018-11-28,140.08746337890625
2018-11-29,140.71009826660156
2018-11-30,142.24069213867188
2018-12-03,141.0214080810547
2018-12-04,141.36732482910156
2018-12-06,144.9559783935547
2018-12-07,143.9182891845703
2018-12-10,143.7107391357422
2018-12-11,144.09988403320312
2018-12-12,142.37904357910156
2018-12-13,144.23822021484375
2018-12-14,144.06529235839844
2018-12-17,139.1708984375
2018-12-18,140.35557556152344
2018-12-19,140.55445861816406
2018-12-20,139.689697265625
2018-12-21,136.62852478027344
2018-12-24,132.80645751953125
2018-12-26,136.9712677001953
2018-12-27,137.901611328125
2018-12-28,138.1016387939453
2018-12-31,137.54515075683594
2019-01-02,136.28440856933594
2019-01-03,137.10169982910156
2019-01-04,137.64950561523438
2019-01-07,138.5015869140625
2019-01-08,140.06668090820312
2019-01-09,138.84071350097656
2019-01-10,140.73614501953125
2019-01-11,140.33621215820312
2019-01-14,140.33621215820312
2019-01-15,141.77090454101562
2019-01-16,142.40562438964844
2019-01-17,142.9273223876953
2019-01-18,143.17945861816406
2019-01-22,143.18814086914062
2019-01-23,144.15330505371094
2019-01-24,144.03155517578125
2019-01-25,145.56187438964844
2019-01-28,146.11837768554688
2019-01-29,147.32696533203125
2019-01-30,148.22251892089844
2019-01-31,150.28323364257812
2019-02-01,148.1876983642578
2019-02-04,148.63116455078125
2019-02-05,149.92674255371094
2019-02-06,148.04855346679688
2019-02-07,149.56153869628906
2019-02-08,149.92674255371094
2019-02-11,150.4136505126953
2019-02-12,150.0658721923828
2019-02-13,151.03103637695312
2019-02-14,152.84823608398438
2019-02-15,154.6133270263672
2019-02-19,154.4220428466797
2019-02-20,153.6307830810547
2019-02-21,153.4742889404297
2019-02-22,153.57864379882812
2019-02-25,151.49183654785156
2019-02-26,151.30926513671875
2019-02-27,150.59625244140625
2019-02-28,153.16122436523438
2019-03-01,154.7002716064453
2019-03-04,156.23922729492188
2019-03-05,157.43043518066406
2019-03-06,157.94342041015625
2019-03-07,158.0303955078125
2019-03-08,157.90869140625
2019-03-11,160.99537658691406
2019-03-12,161.50836181640625
2019-03-13,162.79522705078125
2019-03-14,163.43870544433594
2019-03-15,164.30812072753906
2019-03-18,164.23858642578125
2019-03-19,165.12547302246094
2019-03-20,166.54273986816406
2019-03-21,169.2990264892578
2019-03-22,168.3773956298828
2019-03-25,170.15118408203125
2019-03-26,169.59466552734375
2019-03-27,168.75994873046875
2019-03-28,169.49032592773438
2019-03-29,171.3423614501953
2019-04-01,167.3861541748047
2019-04-02,169.655517578125
2019-04-03,168.93386840820312
2019-04-04,167.85568237304688
2019-04-05,170.21197509765625
2019-04-08,170.61196899414062
2019-04-09,171.04673767089844
2019-04-10,171.74554443359375
2019-04-11,171.77169799804688
2019-04-12,172.916015625
2019-04-15,171.28256225585938
2019-04-16,167.8847198486328
2019-04-17,166.9849853515625
2019-04-18,168.50486755371094
2019-04-22,167.98953247070312
2019-04-23,168.93287658691406
2019-04-24,168.7843780517578
2019-04-25,167.9633026123047
2019-04-26,168.7668914794922
2019-04-29,168.09429931640625
2019-04-30,170.59246826171875
2019-05-01,168.50486755371094
2019-05-02,168.40879821777344
2019-05-03,168.539794921875
2019-05-06,167.86721801757812
2019-05-07,165.8319854736328
2019-05-08,167.3955535888672
2019-05-09,168.1642303466797
2019-05-10,170.9069366455078
2019-05-13,171.97262573242188
2019-05-14,173.01210021972656
2019-05-15,175.1084442138672
2019-05-16,176.46237182617188
2019-05-17,176.82052612304688
2019-05-20,173.16929626464844
2019-05-21,173.09942626953125
2019-05-22,175.2831573486328
2019-05-23,177.24850463867188
2019-05-24,177.31837463378906
2019-05-28,176.92527770996094
2019-05-29,175.68495178222656
2019-05-30,178.7945556640625
2019-05-31,182.35841369628906
2019-06-03,182.8126220703125
2019-06-04,181.694580078125
2019-06-05,185.8523712158203
2019-06-06,185.79122924804688
2019-06-07,185.58155822753906
2019-06-10,183.30178833007812
2019-06-11,182.53309631347656
2019-06-12,184.74307250976562
2019-06-13,182.5680389404297
2019-06-14,184.5071563720703
2019-06-17,187.00538635253906
2019-06-18,188.0756072998047
2019-06-19,189.63714599609375
2019-06-20,190.82147216796875
2019-06-21,188.76869201660156
2019-06-24,188.2159881591797
2019-06-25,184.93502807617188
2019-06-26,180.5399627685547
2019-06-27,180.58384704589844
2019-06-28,179.35568237304688
2019-07-01,177.4695281982422
2019-07-02,180.3908233642578
2019-07-03,184.3735809326172
2019-07-05,183.38229370117188
2019-07-08,183.30332946777344
2019-07-09,185.3736572265625
2019-07-10,185.566650390625
2019-07-11,183.57528686523438
2019-07-12,183.32965087890625
2019-07-15,184.8385772705078
2019-07-16,183.61915588378906
2019-07-17,183.1190948486328
2019-07-18,183.0489501953125
2019-07-19,180.32940673828125
2019-07-22,181.32949829101562
2019-07-23,181.41725158691406
2019-07-24,179.65394592285156
2019-07-25,180.20663452148438
2019-07-26,179.47848510742188
2019-07-29,180.33819580078125
2019-07-30,183.04013061523438
2019-07-31,185.6456298828125
2019-08-01,185.4613800048828
2019-08-02,189.0230712890625
2019-08-05,187.64576721191406
2019-08-06,190.32139587402344
2019-08-07,190.74249267578125
2019-08-08,193.891845703125
2019-08-09,194.95335388183594
2019-08-12,194.94456481933594
2019-08-13,193.9620361328125
2019-08-14,192.01451110839844
2019-08-15,196.68153381347656
2019-08-16,195.56741333007812
2019-08-19,197.55001831054688
2019-08-20,197.87457275390625
2019-08-21,199.47125244140625
2019-08-22,200.46253967285156
2019-08-23,198.7606658935547
2019-08-26,201.83108520507812
2019-08-27,201.58544921875
2019-08-28,201.89247131347656
2019-08-29,202.12930297851562
2019-08-30,201.9363250732422
2019-09-03,208.64735412597656
2019-09-04,211.48089599609375
2019-09-05,206.81390380859375
2019-09-06,204.041748046875
2019-09-09,196.50608825683594
2019-09-10,189.67225646972656
2019-09-11,186.59307861328125
2019-09-12,191.98822021484375
2019-09-13,188.93533325195312
2019-09-16,190.16355895996094
2019-09-17,194.1375274658203
2019-09-18,194.409423828125
2019-09-19,199.19927978515625
2019-09-20,197.87457275390625
2019-09-23,197.71669006347656
2019-09-24,197.52374267578125
2019-09-25,194.78665161132812
2019-09-26,196.4694366455078
2019-09-27,192.9276885986328
2019-09-30,194.8218994140625
2019-10-01,194.61044311523438
2019-10-02,193.81753540039062
2019-10-03,197.26234436035156
2019-10-04,199.05084228515625
2019-10-07,198.47817993164062
2019-10-08,199.2006072998047
2019-10-09,199.61471557617188
2019-10-10,199.35919189453125
2019-10-11,197.7469482421875
2019-10-14,198.79534912109375
2019-10-15,197.5354766845703
2019-10-16,195.56198120117188
2019-10-17,199.03323364257812
2019-10-18,201.8348846435547
2019-10-21,202.10800170898438
2019-10-22,199.7644805908203
2019-10-23,199.13015747070312
2019-10-24,196.88352966308594
2019-10-25,190.8925323486328
2019-10-28,185.67678833007812
2019-10-29,190.4431610107422
2019-10-30,191.3946990966797
2019-10-31,192.134765625
2019-11-01,189.8793182373047
2019-11-04,185.9587860107422
2019-11-05,181.50074768066406
2019-11-06,183.23635864257812
2019-11-07,181.21881103515625
2019-11-08,181.37738037109375
2019-11-11,182.6813507080078
2019-11-12,182.1527099609375
2019-11-13,185.29798889160156
2019-11-14,186.6019287109375
2019-11-15,187.98509216308594
2019-11-18,188.83091735839844
2019-11-19,189.9234161376953
2019-11-20,191.97618103027344
2019-11-21,188.1348876953125
2019-11-22,185.11293029785156
2019-11-25,184.76058959960938
2019-11-26,189.23617553710938
2019-11-27,189.3419189453125
2019-11-29,188.5666046142578
2019-12-02,184.63723754882812
2019-12-03,186.08209228515625
2019-12-04,187.97630310058594
2019-12-05,188.12606811523438
2019-12-06,186.9542999267578
2019-12-09,187.35079956054688
2019-12-10,185.01605224609375
2019-12-11,186.3904266357422
2019-12-12,184.74293518066406
2019-12-13,187.23622131347656
2019-12-16,189.9497833251953
2019-12-17,186.71644592285156
2019-12-18,192.0202178955078
2019-12-19,197.52664184570312
2019-12-20,200.6455078125
2019-12-23,199.9671173095703
2019-12-24,200.06399536132812
2019-12-26,201.65696716308594
2019-12-27,202.72779846191406
2019-12-30,202.5242462158203
2019-12-31,203.38265991210938
2020-01-02,202.21446228027344
2020-01-03,202.31182861328125
2020-01-06,202.25872802734375
2020-01-07,197.9488983154297
2020-01-08,199.66578674316406
2020-01-09,200.4180145263672
2020-01-10,204.24990844726562
2020-01-13,208.32960510253906
2020-01-14,207.03753662109375
2020-01-15,208.30303955078125
2020-01-16,205.5242462158203
2020-01-17,206.5684814453125
2020-01-21,209.49774169921875
2020-01-22,208.10833740234375
2020-01-23,210.47119140625
2020-01-24,210.19688415527344
2020-01-27,210.1526336669922
2020-01-28,209.89596557617188
2020-01-29,206.58624267578125
2020-01-30,208.14373779296875
2020-01-31,205.0817413330078
2020-02-03,207.14378356933594
2020-02-04,210.13490295410156
2020-02-05,209.1880340576172
2020-02-06,210.45352172851562
2020-02-07,211.2853546142578
2020-02-10,215.65708923339844
2020-02-11,225.02000427246094
2020-02-12,226.71031188964844
2020-02-13,227.34750366210938
2020-02-14,226.7722625732422
2020-02-18,223.83416748046875
2020-02-19,219.55978393554688
2020-02-20,219.064208984375
2020-02-21,218.59523010253906
2020-02-24,216.9137725830078
2020-02-25,217.82522583007812
2020-02-26,214.7544403076172
2020-02-27,206.1348876953125
2020-02-28,200.7100830078125
2020-03-02,213.05528259277344
2020-03-03,214.7367401123047
2020-03-04,222.7102508544922
2020-03-05,218.53321838378906
2020-03-06,217.98455810546875
2020-03-09,205.1879425048828
2020-03-10,215.81637573242188
2020-03-11,206.10833740234375
2020-03-12,192.77191162109375
2020-03-13,211.49778747558594
2020-03-16,179.4266357421875
2020-03-17,201.35606384277344
2020-03-18,192.1613006591797
2020-03-19,184.9576873779297
2020-03-20,172.91329956054688
2020-03-23,158.48831176757812
2020-03-24,168.3822784423828
2020-03-25,176.33810424804688
2020-03-26,196.6392364501953
2020-03-27,193.34715270996094
2020-03-30,204.0552520751953
2020-03-31,192.70111083984375
2020-04-01,183.1611785888672
2020-04-02,195.35598754882812
2020-04-03,197.17018127441406
2020-04-06,208.12608337402344
2020-04-07,201.56845092773438
2020-04-08,220.57748413085938
2020-04-09,229.73690795898438
2020-04-13,221.95220947265625
2020-04-14,226.6976776123047
2020-04-15,219.93495178222656
2020-04-16,223.74732971191406
2020-04-17,225.77345275878906
2020-04-20,220.99249267578125
2020-04-21,215.05616760253906
2020-04-22,224.81369018554688
2020-04-23,220.9213409423828
2020-04-24,217.37559509277344
2020-04-27,222.3609619140625
2020-04-28,216.4158477783203
2020-04-29,210.44406127929688
2020-04-30,211.50155639648438
2020-05-01,208.12464904785156
2020-05-04,210.28407287597656
2020-05-05,213.50990295410156
2020-05-06,210.8439178466797
2020-05-07,209.05770874023438
2020-05-08,211.8214874267578
2020-05-11,211.7059783935547
2020-05-12,205.8940887451172
2020-05-13,205.41419982910156
2020-05-14,204.05453491210938
2020-05-15,204.0189971923828
2020-05-18,209.75088500976562
2020-05-19,204.36558532714844
2020-05-20,204.51666259765625
2020-05-21,202.75711059570312
2020-05-22,215.43829345703125
2020-05-26,216.77133178710938
2020-05-27,223.95167541503906
2020-05-28,229.3814239501953
2020-05-29,229.4258575439453
2020-06-01,234.8822021484375
2020-06-02,234.24240112304688
2020-06-03,237.6193389892578
2020-06-04,230.80328369140625
2020-06-05,235.39767456054688
2020-06-08,237.16607666015625
2020-06-09,236.17080688476562
2020-06-10,235.7975311279297
2020-06-11,223.50735473632812
2020-06-12,229.34588623046875
2020-06-15,233.2648468017578
2020-06-16,235.2999267578125
2020-06-17,234.58010864257812
2020-06-18,229.8772735595703
2020-06-19,237.01632690429688
2020-06-22,236.1239013671875
2020-06-23,236.0346221923828
2020-06-24,226.82533264160156
2020-06-25,226.98593139648438
2020-06-26,219.95401000976562
2020-06-29,226.48619079589844
2020-06-30,230.7161102294922
2020-07-01,236.82891845703125
2020-07-02,235.77587890625
2020-07-06,237.34646606445312
2020-07-07,237.34646606445312
2020-07-08,236.21319580078125
2020-07-09,237.01632690429688
2020-07-10,235.9008331298828
2020-07-13,228.38697814941406
2020-07-14,231.0730438232422
2020-07-15,229.58277893066406
2020-07-16,229.77015686035156
2020-07-17,231.2247314453125
2020-07-20,232.49192810058594
2020-07-21,231.31398010253906
2020-07-22,231.1622772216797
2020-07-23,230.14495849609375
2020-07-24,228.74391174316406
2020-07-27,232.2956085205078
2020-07-28,238.087158203125
2020-07-29,242.09396362304688
2020-07-30,234.240966796875
2020-07-31,233.25933837890625
2020-08-03,228.96702575683594
2020-08-04,232.17068481445312
2020-08-05,227.81585693359375
2020-08-06,228.01219177246094
2020-08-07,229.88616943359375
2020-08-10,226.13818359375
2020-08-11,219.70408630371094
2020-08-12,224.25526428222656
2020-08-13,223.74659729003906
2020-08-14,223.20220947265625
2020-08-17,223.9072265625
2020-08-18,225.3707275390625
2020-08-19,218.83851623535156
2020-08-20,221.0248260498047
2020-08-21,222.50616455078125
2020-08-24,219.02589416503906
2020-08-25,219.8915252685547
2020-08-26,220.39126586914062
2020-08-27,221.2836151123047
2020-08-28,222.7292938232422
2020-08-31,222.33660888671875
2020-09-01,221.33718872070312
2020-09-02,228.8956298828125
2020-09-03,225.16549682617188
2020-09-04,223.0773162841797
2020-09-08,220.2484588623047
2020-09-09,225.2547149658203
2020-09-10,221.64950561523438
2020-09-11,222.90774536132812
2020-09-14,226.575439453125
2020-09-15,235.3654022216797
2020-09-16,234.9549102783203
2020-09-17,223.74659729003906
2020-09-18,219.07945251464844
2020-09-21,215.0369415283203
2020-09-22,215.9025421142578
2020-09-23,210.34307861328125
2020-09-24,210.76246643066406
2020-09-25,215.03973388671875
2020-09-28,215.2101287841797
2020-09-29,215.3177490234375
2020-09-30,216.7614288330078
2020-10-01,217.1380615234375
2020-10-02,218.16928100585938
2020-10-05,218.19619750976562
2020-10-06,216.11582946777344
2020-10-07,216.79733276367188
2020-10-08,218.4024200439453
2020-10-09,219.40670776367188
2020-10-12,220.93115234375
2020-10-13,217.37120056152344
2020-10-14,213.86508178710938
2020-10-15,214.8514404296875
2020-10-16,217.64918518066406
2020-10-19,214.8514404296875
2020-10-20,218.61764526367188
2020-10-21,216.77041625976562
2020-10-22,211.4170684814453
2020-10-23,213.16561889648438
2020-10-26,212.62759399414062
2020-10-27,211.76681518554688
2020-10-28,206.35958862304688
2020-10-29,207.72264099121094
2020-10-30,205.92919921875
2020-11-02,209.37257385253906
2020-11-03,210.03611755371094
2020-11-04,212.58277893066406
2020-11-05,215.13841247558594
2020-11-06,217.1380615234375
2020-11-09,213.39874267578125
2020-11-10,208.37718200683594
2020-11-11,213.82025146484375
2020-11-12,213.42567443847656
2020-11-13,217.98089599609375
2020-11-16,214.39413452148438
2020-11-17,214.474853515625
2020-11-18,213.14768981933594
2020-11-19,213.80226135253906
2020-11-20,208.62828063964844
2020-11-23,205.2656707763672
2020-11-24,204.50343322753906
2020-11-25,208.93316650390625
2020-11-27,209.9105987548828
2020-11-30,207.31907653808594
2020-12-01,211.47084045410156
2020-12-02,205.2566680908203
2020-12-03,202.85345458984375
2020-12-04,205.05043029785156
2020-12-07,201.10491943359375
2020-12-08,200.5131072998047
2020-12-09,196.77381896972656
2020-12-10,196.7469024658203
2020-12-11,197.11456298828125
2020-12-14,194.3347625732422
2020-12-15,194.80999755859375
2020-12-16,196.93521118164062
2020-12-17,199.70603942871094
2020-12-18,198.63897705078125
2020-12-21,197.07867431640625
2020-12-22,197.71536254882812
2020-12-23,194.9445037841797
2020-12-24,197.16273498535156
2020-12-28,199.34495544433594
2020-12-29,198.81292724609375
2020-12-30,198.6866912841797
2020-12-31,202.40179443359375
2021-01-04,198.0194091796875
2021-01-05,199.0203399658203
2021-01-06,193.77227783203125
2021-01-07,196.12579345703125
2021-01-08,200.36392211914062
2021-01-11,193.79930114746094
2021-01-12,193.79031372070312
2021-01-13,195.18800354003906
2021-01-14,193.86245727539062
2021-01-15,198.28089904785156
2021-01-19,195.5667266845703
2021-01-20,200.8868865966797
2021-01-21,200.36392211914062
2021-01-22,201.91490173339844
2021-01-25,205.1520538330078
2021-01-26,209.46234130859375
2021-01-27,206.5497589111328
2021-01-28,205.87342834472656
2021-01-29,205.0167999267578
2021-02-01,212.42001342773438
2021-02-02,212.94296264648438
2021-02-03,209.48033142089844
2021-02-04,209.38116455078125
2021-02-05,210.09353637695312
2021-02-08,209.91317749023438
2021-02-09,208.89422607421875
2021-02-10,208.89422607421875
2021-02-11,205.43162536621094
2021-02-12,204.863525390625
2021-02-16,202.87066650390625
2021-02-17,204.07000732421875
2021-02-18,205.82835388183594
2021-02-19,204.12408447265625
2021-02-22,202.9518585205078
2021-02-23,201.2385711669922
2021-02-24,202.69033813476562
2021-02-25,202.6632843017578
2021-02-26,194.89039611816406
2021-03-01,192.76234436035156
2021-03-02,188.28976440429688
2021-03-03,182.96957397460938
2021-03-04,181.41860961914062
2021-03-05,180.3455352783203
2021-03-08,179.13722229003906
2021-03-09,182.7801971435547
2021-03-10,184.3311767578125
2021-03-11,192.8795623779297
2021-03-12,194.05178833007812
2021-03-15,197.01849365234375
2021-03-16,200.94097900390625
2021-03-17,201.2385711669922
2021-03-18,200.6434326171875
2021-03-19,200.0573272705078
2021-03-22,203.6371612548828
2021-03-23,207.26211547851562
2021-03-24,204.69219970703125
2021-03-25,204.89059448242188
2021-03-26,215.35061645507812
2021-03-29,218.06480407714844
2021-03-30,213.8446807861328
2021-03-31,215.5670166015625
2021-04-01,216.46876525878906
2021-04-05,220.69784545898438
2021-04-06,219.64283752441406
2021-04-07,220.66177368164062
2021-04-08,217.4155731201172
2021-04-09,216.76632690429688
2021-04-12,218.8963623046875
2021-04-13,220.2650604248047
2021-04-14,219.0595245361328
2021-04-15,224.02662658691406
2021-04-16,225.34999084472656
2021-04-19,225.27743530273438
2021-04-20,229.0208740234375
2021-04-21,228.57676696777344
2021-04-22,227.99667358398438
2021-04-23,230.2626495361328
2021-04-26,229.31092834472656
2021-04-27,228.85775756835938
2021-04-28,228.3682861328125
2021-04-29,226.97242736816406
2021-04-30,230.9243621826172
2021-05-03,228.79429626464844
2021-05-04,225.58563232421875
2021-05-05,225.3318328857422
2021-05-06,221.18052673339844
2021-05-07,224.32571411132812
2021-05-10,225.34999084472656
2021-05-11,224.17164611816406
2021-05-12,219.3133087158203
2021-05-13,221.16236877441406
2021-05-14,223.6640625
2021-05-17,222.87547302246094
2021-05-18,223.2924346923828
2021-05-19,223.0114288330078
2021-05-20,227.3440704345703
2021-05-21,226.5554962158203
2021-05-24,229.12060546875
2021-05-25,229.6553955078125
2021-05-26,230.6433868408203
2021-05-27,230.3261260986328
2021-05-28,231.5498046875
