,BALL
2015-01-13,29.721899032592773
2015-01-14,29.735517501831055
2015-01-15,29.490371704101562
2015-01-16,29.449512481689453
2015-01-20,29.408655166625977
2015-01-21,29.67196273803711
2015-01-22,29.998838424682617
2015-01-23,29.000076293945312
2015-01-26,29.127193450927734
2015-01-27,28.986454010009766
2015-01-28,28.777626037597656
2015-01-29,28.99553108215332
2015-01-30,28.750391006469727
2015-02-02,29.2225284576416
2015-02-03,29.66742706298828
2015-02-04,30.03061294555664
2015-02-05,32.69999313354492
2015-02-06,32.05534362792969
2015-02-09,32.05534362792969
2015-02-10,32.6409797668457
2015-02-11,32.867950439453125
2015-02-12,33.61248779296875
2015-02-13,34.01652526855469
2015-02-17,33.77138900756836
2015-02-18,35.028907775878906
2015-02-19,33.52622985839844
2015-02-20,33.22660827636719
2015-02-23,33.480831146240234
2015-02-24,32.940608978271484
2015-02-25,32.75901794433594
2015-02-26,32.93637466430664
2015-02-27,32.61347198486328
2015-03-02,33.04552459716797
2015-03-03,32.881797790527344
2015-03-04,32.42701721191406
2015-03-05,32.28602600097656
2015-03-06,32.208717346191406
2015-03-09,31.990392684936523
2015-03-10,31.84488296508789
2015-03-11,31.367334365844727
2015-03-12,31.80848503112793
2015-03-13,31.458282470703125
2015-03-16,32.02224349975586
2015-03-17,31.71297264099121
2015-03-18,32.2678337097168
2015-03-19,32.09500503540039
2015-03-20,32.381534576416016
2015-03-23,32.631656646728516
2015-03-24,32.52252197265625
2015-03-25,31.899442672729492
2015-03-26,31.722068786621094
2015-03-27,31.531070709228516
2015-03-30,32.245086669921875
2015-03-31,32.1268424987793
2015-04-01,31.97220802307129
2015-04-02,32.00859069824219
2015-04-06,32.80904006958008
2015-04-07,32.431549072265625
2015-04-08,33.00458908081055
2015-04-09,32.79085159301758
2015-04-10,32.93637466430664
2015-04-13,33.00006103515625
2015-04-14,33.15924835205078
2015-04-15,32.98186111450195
2015-04-16,32.631656646728516
2015-04-17,32.65441131591797
2015-04-20,32.79539489746094
2015-04-21,32.77266311645508
2015-04-22,32.73628234863281
2015-04-23,32.95912551879883
2015-04-24,33.90965270996094
2015-04-27,33.932376861572266
2015-04-28,33.855064392089844
2015-04-29,33.582191467285156
2015-04-30,33.386634826660156
2015-05-01,33.855064392089844
2015-05-04,34.068843841552734
2015-05-05,33.20016860961914
2015-05-06,32.84088134765625
2015-05-07,32.58620071411133
2015-05-08,32.881797790527344
2015-05-11,32.718082427978516
2015-05-12,32.36334228515625
2015-05-13,32.52252197265625
2015-05-14,32.73172378540039
2015-05-15,33.204708099365234
2015-05-18,33.50941848754883
2015-05-19,33.29567337036133
2015-05-20,33.17287826538086
2015-05-21,32.9773063659668
2015-05-22,33.14104461669922
2015-05-26,32.59529495239258
2015-05-27,32.88634490966797
2015-05-28,32.74055862426758
2015-05-29,32.34417724609375
2015-06-01,32.544647216796875
2015-06-02,32.34417724609375
2015-06-03,32.54920959472656
2015-06-04,32.09814453125
2015-06-05,32.29404830932617
2015-06-08,32.63119888305664
2015-06-09,32.48541259765625
2015-06-10,32.7041130065918
2015-06-11,33.150611877441406
2015-06-12,32.84990310668945
2015-06-15,32.59476852416992
2015-06-16,32.48086166381836
2015-06-17,32.56287384033203
2015-06-18,32.8453483581543
2015-06-19,32.982032775878906
2015-06-22,33.01848220825195
2015-06-23,33.01848220825195
2015-06-24,32.9136848449707
2015-06-25,33.054931640625
2015-06-26,33.07771682739258
2015-06-29,32.40339660644531
2015-06-30,31.961450576782227
2015-07-01,32.64031219482422
2015-07-02,32.6448860168457
2015-07-06,32.46263885498047
2015-07-07,32.56742477416992
2015-07-08,31.724533081054688
2015-07-09,31.742759704589844
2015-07-10,31.961450576782227
2015-07-13,32.12091827392578
2015-07-14,32.180137634277344
2015-07-15,32.61297607421875
2015-07-16,32.83168029785156
2015-07-17,32.58109664916992
2015-07-20,31.943239212036133
2015-07-21,31.323596954345703
2015-07-22,31.186908721923828
2015-07-23,30.740406036376953
2015-07-24,30.53081512451172
2015-07-27,30.362241744995117
2015-07-28,30.822412490844727
2015-07-29,31.319042205810547
2015-07-30,31.683523178100586
2015-07-31,30.908979415893555
2015-08-03,30.662954330444336
2015-08-04,30.88620376586914
2015-08-05,31.100332260131836
2015-08-06,31.58328628540039
2015-08-07,31.58328628540039
2015-08-10,32.284934997558594
2015-08-11,31.961450576782227
2015-08-12,31.751873016357422
2015-08-13,32.057132720947266
2015-08-14,32.672210693359375
2015-08-17,32.64943313598633
2015-08-18,32.62664794921875
2015-08-19,32.189266204833984
2015-08-20,31.40103530883789
2015-08-21,30.59916877746582
2015-08-24,29.523900985717773
2015-08-25,28.972610473632812
2015-08-26,29.091073989868164
2015-08-27,30.015975952148438
2015-08-28,30.367490768432617
2015-08-31,30.089021682739258
2015-09-01,29.395109176635742
2015-09-02,29.627931594848633
2015-09-03,30.225971221923828
2015-09-04,29.221641540527344
2015-09-08,30.531835556030273
2015-09-09,30.495317459106445
2015-09-10,30.518138885498047
2015-09-11,30.4085750579834
2015-09-14,30.06618881225586
2015-09-15,30.72813606262207
2015-09-16,30.96553611755371
2015-09-17,30.677921295166016
2015-09-18,30.568357467651367
2015-09-21,30.609451293945312
2015-09-22,29.618804931640625
2015-09-23,28.929462432861328
2015-09-24,28.660120010375977
2015-09-25,28.742290496826172
2015-09-28,27.7333927154541
2015-09-29,27.6192626953125
2015-09-30,28.395341873168945
2015-10-01,28.824466705322266
2015-10-02,29.244461059570312
2015-10-05,29.536619186401367
2015-10-06,28.947725296020508
2015-10-07,29.472719192504883
2015-10-08,30.17575454711914
2015-10-09,30.376623153686523
2015-10-12,30.486177444458008
2015-10-13,30.13923454284668
2015-10-14,30.25792121887207
2015-10-15,30.367490768432617
2015-10-16,30.559228897094727
2015-10-19,30.404010772705078
2015-10-20,30.614002227783203
2015-10-21,30.18488883972168
2015-10-22,31.234874725341797
2015-10-23,30.96553611755371
2015-10-26,30.924440383911133
2015-10-27,30.8103084564209
2015-10-28,31.024877548217773
2015-10-29,30.732702255249023
2015-10-30,31.27138900756836
2015-11-02,32.06573486328125
2015-11-03,30.960968017578125
2015-11-04,30.778358459472656
2015-11-05,30.947261810302734
2015-11-06,30.94271469116211
2015-11-09,30.285316467285156
2015-11-10,30.938135147094727
2015-11-11,31.125308990478516
2015-11-12,29.865318298339844
2015-11-13,30.09358024597168
2015-11-16,30.25792121887207
2015-11-17,30.18943977355957
2015-11-18,31.207477569580078
2015-11-19,31.230304718017578
2015-11-20,31.700525283813477
2015-11-23,31.399215698242188
2015-11-24,31.64573860168457
2015-11-25,31.408355712890625
2015-11-27,31.563858032226562
2015-11-30,31.751384735107422
2015-12-01,31.486101150512695
2015-12-02,30.87320899963379
2015-12-03,31.05615997314453
2015-12-04,31.911468505859375
2015-12-07,31.467809677124023
2015-12-08,30.845773696899414
2015-12-09,31.486101150512695
2015-12-10,32.88112258911133
2015-12-11,32.629547119140625
2015-12-14,32.40543746948242
2015-12-15,32.53807067871094
2015-12-16,32.76220703125
2015-12-17,32.25450134277344
2015-12-18,31.929759979248047
2015-12-21,32.16759490966797
2015-12-22,32.44661331176758
2015-12-23,33.196712493896484
2015-12-24,33.178401947021484
2015-12-28,33.27446365356445
2015-12-29,33.76385498046875
2015-12-30,33.53975296020508
2015-12-31,33.265323638916016
2016-01-04,32.981754302978516
2016-01-05,33.37051773071289
2016-01-06,33.05491638183594
2016-01-07,32.18132400512695
2016-01-08,31.916032791137695
2016-01-11,31.63246726989746
2016-01-12,32.28651428222656
2016-01-13,31.394628524780273
2016-01-14,31.47694969177246
2016-01-15,31.545570373535156
2016-01-19,31.71479034423828
2016-01-20,31.376327514648438
2016-01-21,30.67196273803711
2016-01-22,31.44951629638672
2016-01-25,30.47528648376465
2016-01-26,31.02414321899414
2016-01-27,30.232881546020508
2016-01-28,30.598783493041992
2016-01-29,30.566776275634766
2016-02-01,30.735998153686523
2016-02-02,29.995046615600586
2016-02-03,30.24202537536621
2016-02-04,31.028715133666992
2016-02-05,29.830387115478516
2016-02-08,29.222061157226562
2016-02-09,29.798370361328125
2016-02-10,29.84868049621582
2016-02-11,29.30897331237793
2016-02-12,29.807518005371094
2016-02-16,30.30607032775879
2016-02-17,30.699419021606445
2016-02-18,30.42955207824707
2016-02-19,30.214580535888672
2016-02-22,30.40210723876953
2016-02-23,30.200855255126953
2016-02-24,30.598783493041992
2016-02-25,30.566776275634766
2016-02-26,30.708829879760742
2016-02-29,30.35138702392578
2016-03-01,31.11669158935547
2016-03-02,31.194595336914062
2016-03-03,31.478723526000977
2016-03-04,31.24500846862793
2016-03-07,30.823402404785156
2016-03-08,30.8967227935791
2016-03-09,30.933382034301758
2016-03-10,30.7867374420166
2016-03-11,31.62995147705078
2016-03-14,31.515399932861328
2016-03-15,31.428319931030273
2016-03-16,31.927833557128906
2016-03-17,32.807716369628906
2016-03-18,32.248626708984375
2016-03-21,32.02866744995117
2016-03-22,32.31736755371094
2016-03-23,32.299034118652344
2016-03-24,32.189048767089844
2016-03-28,32.244049072265625
2016-03-29,32.54192352294922
2016-03-30,32.491512298583984
2016-03-31,32.67024230957031
2016-04-01,32.8168830871582
2016-04-04,32.35403060913086
2016-04-05,32.312782287597656
2016-04-06,32.67024230957031
2016-04-07,32.37236785888672
2016-04-08,32.44568634033203
2016-04-11,32.294456481933594
2016-04-12,32.6060905456543
2016-04-13,32.93603515625
2016-04-14,32.9268684387207
2016-04-15,33.123931884765625
2016-04-18,34.200862884521484
2016-04-19,34.365840911865234
2016-04-20,34.521671295166016
2016-04-21,34.443756103515625
2016-04-22,34.75537872314453
2016-04-25,34.232948303222656
2016-04-26,34.397918701171875
2016-04-27,34.3062629699707
2016-04-28,33.42180252075195
2016-04-29,32.71149444580078
2016-05-02,33.01852035522461
2016-05-03,32.78939437866211
2016-05-04,33.013946533203125
2016-05-05,32.91770553588867
2016-05-06,32.73899459838867
2016-05-09,33.00477600097656
2016-05-10,33.068931579589844
2016-05-11,33.068931579589844
2016-05-12,33.380558013916016
2016-05-13,33.059776306152344
2016-05-16,33.50428771972656
2016-05-17,32.86272048950195
2016-05-18,32.88105010986328
2016-05-19,32.72981643676758
2016-05-20,32.89020919799805
2016-05-23,32.514427185058594
2016-05-24,32.88563537597656
2016-05-25,33.0368537902832
2016-05-26,32.91313171386719
2016-05-27,33.17940139770508
2016-05-31,33.19318771362305
2016-06-01,33.01872253417969
2016-06-02,33.82672882080078
2016-06-03,34.08382797241211
2016-06-06,34.11138153076172
2016-06-07,34.21238708496094
2016-06-08,34.41439437866211
2016-06-09,34.37766647338867
2016-06-10,33.82672882080078
2016-06-13,33.06462478637695
2016-06-14,33.0233039855957
2016-06-15,33.06004333496094
2016-06-16,32.99117660522461
2016-06-17,32.80753707885742
2016-06-20,33.08299255371094
2016-06-21,33.050865173339844
2016-06-22,33.2804069519043
2016-06-23,33.75787353515625
2016-06-24,31.866365432739258
2016-06-27,31.3751277923584
2016-06-28,32.41270446777344
2016-06-29,32.775390625
2016-06-30,33.188568115234375
2016-07-01,32.78457260131836
2016-07-05,32.16019058227539
2016-07-06,32.28874206542969
2016-07-07,32.513694763183594
2016-07-08,32.8809928894043
2016-07-11,32.91770553588867
2016-07-12,32.72488784790039
2016-07-13,32.74784851074219
2016-07-14,32.73406982421875
2016-07-15,32.151004791259766
2016-07-18,32.1051025390625
2016-07-19,32.031646728515625
2016-07-20,32.38515853881836
2016-07-21,32.5641975402832
2016-07-22,32.48615646362305
2016-07-25,32.623897552490234
2016-07-26,32.8121223449707
2016-07-27,32.665218353271484
2016-07-28,32.55961608886719
2016-07-29,32.444847106933594
2016-08-01,32.45861053466797
2016-08-02,32.16019058227539
2016-08-03,32.18315887451172
2016-08-04,36.04420852661133
2016-08-05,36.33803939819336
2016-08-08,36.8200798034668
2016-08-09,36.760414123535156
2016-08-10,36.815513610839844
2016-08-11,36.9853630065918
2016-08-12,36.86600112915039
2016-08-15,37.06800842285156
2016-08-16,36.86141586303711
2016-08-17,36.847633361816406
2016-08-18,36.85222244262695
2016-08-19,36.994544982910156
2016-08-22,37.04964065551758
2016-08-23,36.971595764160156
2016-08-24,36.64104461669922
2016-08-25,36.64563751220703
2016-08-26,36.12684631347656
2016-08-29,36.24162292480469
2016-08-30,36.30600357055664
2016-08-31,36.41637420654297
2016-09-01,36.71988296508789
2016-09-02,37.09236526489258
2016-09-06,37.2395133972168
2016-09-07,37.087772369384766
2016-09-08,36.8348503112793
2016-09-09,35.77716064453125
2016-09-12,35.873741149902344
2016-09-13,35.48283767700195
2016-09-14,35.45065689086914
2016-09-15,36.0070915222168
2016-09-16,36.08066940307617
2016-09-19,36.03927993774414
2016-09-20,36.145042419433594
2016-09-21,36.37038040161133
2016-09-22,36.64630126953125
2016-09-23,36.485347747802734
2016-09-26,36.347389221191406
2016-09-27,36.586524963378906
2016-09-28,36.98658752441406
2016-09-29,37.20273208618164
2016-09-30,37.68557357788086
2016-10-03,37.17973327636719
2016-10-04,36.52674102783203
2016-10-05,36.512943267822266
2016-10-06,36.5819206237793
2016-10-07,36.01629638671875
2016-10-10,36.430152893066406
2016-10-11,36.043880462646484
2016-10-12,36.186431884765625
2016-10-13,36.145042419433594
2016-10-14,36.44856643676758
2016-10-17,36.56812286376953
2016-10-18,37.2119255065918
2016-10-19,37.7177619934082
2016-10-20,36.83942794799805
2016-10-21,36.6417121887207
2016-10-24,36.931419372558594
2016-10-25,36.67388916015625
2016-10-26,36.57272720336914
2016-10-27,36.03467559814453
2016-10-28,35.455257415771484
2016-10-31,35.441471099853516
2016-11-01,35.3494873046875
2016-11-02,35.372474670410156
2016-11-03,35.979496002197266
2016-11-04,35.17014694213867
2016-11-07,36.15425491333008
2016-11-08,36.604915618896484
2016-11-09,36.14044189453125
2016-11-10,34.898834228515625
2016-11-11,34.935611724853516
2016-11-14,35.02759552001953
2016-11-15,35.12875747680664
2016-11-16,35.17474365234375
2016-11-17,35.17474365234375
2016-11-18,35.12875747680664
2016-11-21,34.99541091918945
2016-11-22,35.26211166381836
2016-11-23,35.712791442871094
2016-11-25,35.4322624206543
2016-11-28,35.56562042236328
2016-11-29,35.49192810058594
2016-11-30,34.575252532958984
2016-12-01,33.67702102661133
2016-12-02,34.1837158203125
2016-12-05,33.89812469482422
2016-12-06,34.17912673950195
2016-12-07,34.814796447753906
2016-12-08,35.040504455566406
2016-12-09,35.395198822021484
2016-12-12,35.15106201171875
2016-12-13,35.59787368774414
2016-12-14,34.53841781616211
2016-12-15,35.146446228027344
2016-12-16,35.312278747558594
2016-12-19,35.25239562988281
2016-12-20,35.15106201171875
2016-12-21,35.15106201171875
2016-12-22,35.21553039550781
2016-12-23,35.10960006713867
2016-12-27,35.224754333496094
2016-12-28,35.01287078857422
2016-12-29,34.8654670715332
2016-12-30,34.57986831665039
2017-01-03,34.89310073852539
2017-01-04,35.42283248901367
2017-01-05,35.4044075012207
2017-01-06,35.56101989746094
2017-01-09,34.99904251098633
2017-01-10,34.833221435546875
2017-01-11,35.33530807495117
2017-01-12,35.49192810058594
2017-01-13,35.086570739746094
2017-01-17,35.23396682739258
2017-01-18,35.459686279296875
2017-01-19,34.82862091064453
2017-01-20,34.53841781616211
2017-01-23,34.722652435302734
2017-01-24,35.220149993896484
2017-01-25,35.353736877441406
2017-01-26,35.1740837097168
2017-01-27,35.441253662109375
2017-01-30,35.229366302490234
2017-01-31,35.128028869628906
2017-02-01,35.25239562988281
2017-02-02,33.77376174926758
2017-02-03,34.013282775878906
2017-02-06,33.59870910644531
2017-02-07,33.45132064819336
2017-02-08,34.29888153076172
2017-02-09,34.123836517333984
2017-02-10,34.2390022277832
2017-02-13,34.017887115478516
2017-02-14,33.967220306396484
2017-02-15,33.681640625
2017-02-16,33.61714553833008
2017-02-17,33.75071716308594
2017-02-21,33.94880294799805
2017-02-22,33.82902908325195
2017-02-23,34.10080337524414
2017-02-24,33.658599853515625
2017-02-27,33.91701889038086
2017-02-28,33.93085861206055
2017-03-01,34.609195709228516
2017-03-02,33.810882568359375
2017-03-03,34.060062408447266
2017-03-06,33.561702728271484
2017-03-07,33.35403823852539
2017-03-08,33.53862762451172
2017-03-09,33.8477897644043
2017-03-10,34.02777099609375
2017-03-13,34.29541015625
2017-03-14,34.17082214355469
2017-03-15,34.58150863647461
2017-03-16,34.49385070800781
2017-03-17,34.66457748413086
2017-03-20,34.752254486083984
2017-03-21,34.13852310180664
2017-03-22,34.31386184692383
2017-03-23,34.29079818725586
2017-03-24,34.023155212402344
2017-03-27,34.023155212402344
2017-03-28,34.147743225097656
2017-03-29,33.949317932128906
2017-03-30,33.97239685058594
2017-03-31,34.26772689819336
2017-04-03,33.8477897644043
2017-04-04,33.86625671386719
2017-04-05,33.5247688293457
2017-04-06,33.4094123840332
2017-04-07,33.330963134765625
2017-04-10,33.32634735107422
2017-04-11,33.34019088745117
2017-04-12,33.10484313964844
2017-04-13,33.00795364379883
2017-04-17,33.36326599121094
2017-04-18,33.35403823852539
2017-04-19,33.59400177001953
2017-04-20,33.810882568359375
2017-04-21,34.00008773803711
2017-04-24,34.32770919799805
2017-04-25,34.67379379272461
2017-04-26,34.68764877319336
2017-04-27,35.69361114501953
2017-04-28,35.481353759765625
2017-05-01,35.49518966674805
2017-05-02,35.439815521240234
2017-05-03,35.172176361083984
2017-05-04,37.1425895690918
2017-05-05,36.93492889404297
2017-05-08,36.73651123046875
2017-05-09,36.750362396240234
2017-05-10,37.004154205322266
2017-05-11,36.916481018066406
2017-05-12,37.08260726928711
2017-05-15,37.27642059326172
2017-05-16,37.29024887084961
2017-05-17,36.89802551269531
2017-05-18,36.68574142456055
2017-05-19,36.95339584350586
2017-05-22,37.08260726928711
2017-05-23,37.03644561767578
2017-05-24,37.21181106567383
2017-05-25,37.58098220825195
2017-05-26,37.55329132080078
2017-05-30,37.77534103393555
2017-05-31,37.840091705322266
2017-06-01,38.32118606567383
2017-06-02,38.26568603515625
2017-06-05,38.11766052246094
2017-06-06,37.923362731933594
2017-06-07,37.68281555175781
2017-06-08,37.479278564453125
2017-06-09,37.2664794921875
2017-06-12,37.4052619934082
2017-06-13,38.126895904541016
2017-06-14,38.1916618347168
2017-06-15,38.0713996887207
2017-06-16,38.08063507080078
2017-06-19,38.75603485107422
2017-06-20,38.66350555419922
2017-06-21,38.65425491333008
2017-06-22,38.552486419677734
2017-06-23,38.922569274902344
2017-06-26,39.126094818115234
2017-06-27,38.94106674194336
2017-06-28,39.33890151977539
2017-06-29,38.88554382324219
2017-06-30,39.05208969116211
2017-07-03,39.29264450073242
2017-07-05,39.394405364990234
2017-07-06,38.87630844116211
2017-07-07,39.13535690307617
2017-07-10,39.00582504272461
2017-07-11,38.543235778808594
2017-07-12,38.82079315185547
2017-07-13,38.5987434387207
2017-07-14,38.950321197509766
2017-07-17,39.25563430786133
2017-07-18,39.24637985229492
2017-07-19,39.34815216064453
2017-07-20,39.24637985229492
2017-07-21,39.70896530151367
2017-07-24,39.486934661865234
2017-07-25,39.329647064208984
2017-07-26,39.237125396728516
2017-07-27,39.126094818115234
2017-07-28,38.75603485107422
2017-07-31,38.765281677246094
2017-08-01,38.84855651855469
2017-08-02,38.746788024902344
2017-08-03,37.57179260253906
2017-08-04,37.52553176879883
2017-08-07,38.08989334106445
2017-08-08,38.01588821411133
2017-08-09,37.2664794921875
2017-08-10,37.05369186401367
2017-08-11,37.155460357666016
2017-08-14,37.599544525146484
2017-08-15,37.30348587036133
2017-08-16,37.76607894897461
2017-08-17,37.257240295410156
2017-08-18,37.11845016479492
2017-08-21,36.62810134887695
2017-08-22,36.78539276123047
2017-08-23,36.44306945800781
2017-08-24,36.27653503417969
2017-08-25,36.359798431396484
2017-08-28,36.15626525878906
2017-08-29,36.13774871826172
2017-08-30,36.64790725708008
2017-08-31,37.0931396484375
2017-09-01,37.241554260253906
2017-09-05,37.0931396484375
2017-09-06,37.102420806884766
2017-09-07,37.34357833862305
2017-09-08,37.36213302612305
2017-09-11,37.97432327270508
2017-09-12,37.770259857177734
2017-09-13,37.43632888793945
2017-09-14,37.48271942138672
2017-09-15,37.5940055847168
2017-09-18,37.825923919677734
2017-09-19,37.66823196411133
2017-09-20,37.825923919677734
2017-09-21,37.84446334838867
2017-09-22,38.02997970581055
2017-09-25,37.8537483215332
2017-09-26,38.002159118652344
2017-09-27,38.02069854736328
2017-09-28,38.4195442199707
2017-09-29,38.30824661254883
2017-10-02,38.36389923095703
2017-10-03,38.567962646484375
2017-10-04,38.73493194580078
2017-10-05,38.9853630065918
2017-10-06,38.97608947753906
2017-10-09,39.01319122314453
2017-10-10,39.42131423950195
2017-10-11,39.235801696777344
2017-10-12,39.18943405151367
2017-10-13,39.282188415527344
2017-10-16,39.1337776184082
2017-10-17,38.938987731933594
2017-10-18,39.05957794189453
2017-10-19,38.901878356933594
2017-10-20,39.235801696777344
2017-10-23,39.8016242980957
2017-10-24,39.81088638305664
2017-10-25,39.37493133544922
2017-10-26,39.6346549987793
2017-10-27,39.67176818847656
2017-10-30,39.551177978515625
2017-10-31,39.82017135620117
2017-11-01,39.60682678222656
2017-11-02,38.77202606201172
2017-11-03,38.72563934326172
2017-11-06,38.44738006591797
2017-11-07,38.07634735107422
2017-11-08,37.78881072998047
2017-11-09,37.39923858642578
2017-11-10,37.0838737487793
2017-11-13,37.389957427978516
2017-11-14,37.0931396484375
2017-11-15,36.52733612060547
2017-11-16,37.58475112915039
2017-11-17,37.0838737487793
2017-11-20,36.86125564575195
2017-11-21,36.73139190673828
2017-11-22,36.65718460083008
2017-11-24,37.0467643737793
2017-11-27,37.139522552490234
2017-11-28,36.71284866333008
2017-11-29,36.69429397583008
2017-11-30,37.11275863647461
2017-12-01,36.95466232299805
2017-12-04,37.800880432128906
2017-12-05,37.93107223510742
2017-12-06,37.94036865234375
2017-12-07,37.949676513671875
2017-12-08,36.82448196411133
2017-12-11,36.82448196411133
2017-12-12,36.16422653198242
2017-12-13,35.9317626953125
2017-12-14,35.60629653930664
2017-12-15,36.63849639892578
2017-12-18,35.82947540283203
2017-12-19,35.578392028808594
2017-12-20,35.32731246948242
2017-12-21,34.992557525634766
2017-12-22,35.3087272644043
2017-12-26,34.96464920043945
2017-12-27,34.92746353149414
2017-12-28,35.262229919433594
2017-12-29,35.19713592529297
2018-01-02,35.92247009277344
2018-01-03,35.82947540283203
2018-01-04,35.66209030151367
2018-01-05,35.88526916503906
2018-01-08,35.91316223144531
2018-01-09,35.801570892333984
2018-01-10,35.19713592529297
2018-01-11,35.68998336791992
2018-01-12,35.2436408996582
2018-01-16,35.699283599853516
2018-01-17,36.3037223815918
2018-01-18,36.071250915527344
2018-01-19,36.006160736083984
2018-01-22,35.113441467285156
2018-01-23,35.708587646484375
2018-01-24,36.11773681640625
2018-01-25,36.461814880371094
2018-01-26,35.44820785522461
2018-01-29,34.992557525634766
2018-01-30,34.936763763427734
2018-01-31,35.59699249267578
2018-02-01,35.66209030151367
2018-02-02,34.83447265625
2018-02-05,33.951053619384766
2018-02-06,34.34161376953125
2018-02-07,36.57339859008789
2018-02-08,35.74577331542969
2018-02-09,35.21572494506836
2018-02-12,34.89955139160156
2018-02-13,35.113441467285156
2018-02-14,35.44820785522461
2018-02-15,36.37812805175781
2018-02-16,36.843074798583984
2018-02-20,36.461814880371094
2018-02-21,36.396724700927734
2018-02-22,36.77798080444336
2018-02-23,36.94535827636719
2018-02-26,37.270843505859375
2018-02-27,37.20573806762695
2018-02-28,37.2430419921875
2018-03-01,36.823516845703125
2018-03-02,36.73030090332031
2018-03-05,37.224388122558594
2018-03-06,37.81169509887695
2018-03-07,37.97949981689453
2018-03-08,38.24052047729492
2018-03-09,38.97700881958008
2018-03-12,38.82784652709961
2018-03-13,38.79988098144531
2018-03-14,38.16595458984375
2018-03-15,38.193931579589844
2018-03-16,37.84899139404297
2018-03-19,37.504051208496094
2018-03-20,37.18708801269531
2018-03-21,37.12184524536133
2018-03-22,36.48792266845703
2018-03-23,36.14299011230469
2018-03-26,36.646392822265625
2018-03-27,36.53452682495117
2018-03-28,36.53452682495117
2018-03-29,37.0192985534668
2018-04-02,36.254844665527344
2018-04-03,36.97269058227539
2018-04-04,37.37354278564453
2018-04-05,37.55066680908203
2018-04-06,36.59978485107422
2018-04-09,36.63707733154297
2018-04-10,37.42015075683594
2018-04-11,37.522708892822266
2018-04-12,37.76508331298828
2018-04-13,37.88628005981445
2018-04-16,37.998138427734375
2018-04-17,38.604103088378906
2018-04-18,38.45494079589844
2018-04-19,38.147308349609375
2018-04-20,37.914249420166016
2018-04-23,37.74645233154297
2018-04-24,37.438804626464844
2018-04-25,37.494747161865234
2018-04-26,37.690513610839844
2018-04-27,37.802371978759766
2018-04-30,37.37354278564453
2018-05-01,36.59978485107422
2018-05-02,35.89128112792969
2018-05-03,35.3505859375
2018-05-04,35.928565979003906
2018-05-07,35.630252838134766
2018-05-08,35.490413665771484
2018-05-09,35.97518539428711
2018-05-10,36.18028259277344
2018-05-11,35.93789291381836
2018-05-14,35.76077651977539
2018-05-15,35.18278121948242
2018-05-16,35.56501388549805
2018-05-17,35.41583251953125
2018-05-18,35.38787078857422
2018-05-21,35.443809509277344
2018-05-22,35.76077651977539
2018-05-23,35.75144577026367
2018-05-24,35.75144577026367
2018-05-25,35.770103454589844
2018-05-29,35.042938232421875
2018-05-30,35.11751937866211
2018-05-31,34.53799819946289
2018-06-01,34.36038589477539
2018-06-04,34.407135009765625
2018-06-05,34.25758743286133
2018-06-06,34.33236312866211
2018-06-07,34.8931884765625
2018-06-08,35.14555740356445
2018-06-11,35.34185791015625
2018-06-12,35.351192474365234
2018-06-13,34.68754959106445
2018-06-14,34.472564697265625
2018-06-15,34.25758743286133
2018-06-18,34.341697692871094
2018-06-19,33.621971130371094
2018-06-20,33.38828659057617
2018-06-21,32.977012634277344
2018-06-22,33.565879821777344
2018-06-25,33.575225830078125
2018-06-26,33.406986236572266
2018-06-27,32.95831298828125
2018-06-28,32.94896697998047
2018-06-29,33.2293815612793
2018-07-02,33.42567443847656
2018-07-03,33.75282669067383
2018-07-05,34.070640563964844
2018-07-06,34.463218688964844
2018-07-09,34.640811920166016
2018-07-10,35.19230270385742
2018-07-11,35.29511642456055
2018-07-12,35.39793395996094
2018-07-13,35.16425704956055
2018-07-16,34.96796417236328
2018-07-17,35.75313949584961
2018-07-18,35.5942268371582
2018-07-19,35.77182388305664
2018-07-20,35.13622283935547
2018-07-23,35.40729522705078
2018-07-24,35.640960693359375
2018-07-25,35.63161087036133
2018-07-26,36.03356170654297
2018-07-27,36.239192962646484
2018-07-30,36.06159210205078
2018-07-31,36.42613983154297
2018-08-01,36.762638092041016
2018-08-02,37.88429641723633
2018-08-03,38.71619415283203
2018-08-06,38.74424362182617
2018-08-07,39.015323638916016
2018-08-08,38.753597259521484
2018-08-09,38.55729675292969
2018-08-10,37.68800735473633
2018-08-13,37.06174087524414
2018-08-14,37.108482360839844
2018-08-15,37.49171447753906
2018-08-16,37.6693115234375
2018-08-17,38.00581359863281
2018-08-20,38.24884033203125
2018-08-21,38.3890495300293
2018-08-22,38.00581359863281
2018-08-23,38.024513244628906
2018-08-24,38.40774917602539
2018-08-27,39.118125915527344
2018-08-28,38.94988250732422
2018-08-29,39.108795166015625
2018-08-30,39.108795166015625
2018-08-31,39.23997497558594
2018-09-04,38.808956146240234
2018-09-05,39.305545806884766
2018-09-06,39.48356246948242
2018-09-07,39.74592971801758
2018-09-10,40.458030700683594
2018-09-11,40.09260177612305
2018-09-12,40.476749420166016
2018-09-13,41.04829788208008
2018-09-14,41.35749435424805
2018-09-17,41.35749435424805
2018-09-18,42.08832550048828
2018-09-19,41.44182205200195
2018-09-20,41.59174346923828
2018-09-21,41.76039123535156
2018-09-24,42.032127380371094
2018-09-25,41.43245315551758
