,COR
2017-01-27,73.3366470336914
2017-01-30,74.39535522460938
2017-01-31,77.65158081054688
2017-02-01,78.83488464355469
2017-02-02,78.33665466308594
2017-02-03,79.43094635009766
2017-02-06,80.05374908447266
2017-02-07,80.36512756347656
2017-02-08,81.02349090576172
2017-02-09,81.53950500488281
2017-02-10,81.1124496459961
2017-02-13,80.49858856201172
2017-02-14,80.80106353759766
2017-02-15,81.12135314941406
2017-02-16,80.67921447753906
2017-02-17,81.07221221923828
2017-02-21,81.29551696777344
2017-02-22,81.59033203125
2017-02-23,81.83149719238281
2017-02-24,82.32280731201172
2017-02-27,81.9386978149414
2017-02-28,81.74215698242188
2017-03-01,82.38533782958984
2017-03-02,82.12628173828125
2017-03-03,82.38533782958984
2017-03-06,80.38439178466797
2017-03-07,79.03559875488281
2017-03-08,79.57156372070312
2017-03-09,79.1517333984375
2017-03-10,78.88375091552734
2017-03-13,79.62516021728516
2017-03-14,79.33038330078125
2017-03-15,79.9288330078125
2017-03-16,78.60681915283203
2017-03-17,78.18699645996094
2017-03-20,77.63317108154297
2017-03-21,76.73992919921875
2017-03-22,76.71311950683594
2017-03-23,76.81138610839844
2017-03-24,77.32051849365234
2017-03-27,78.14234924316406
2017-03-28,78.16020965576172
2017-03-29,79.95565032958984
2017-03-30,79.62516021728516
2017-03-31,79.05345153808594
2017-04-03,78.00835418701172
2017-04-04,77.65104675292969
2017-04-05,77.87435913085938
2017-04-06,78.2852554321289
2017-04-07,78.26737213134766
2017-04-10,78.99987030029297
2017-04-11,78.49073028564453
2017-04-12,77.55279541015625
2017-04-13,77.4188003540039
2017-04-17,77.39199829101562
2017-04-18,73.74749755859375
2017-04-19,73.11328125
2017-04-20,73.57779693603516
2017-04-21,72.58625793457031
2017-04-24,72.30042266845703
2017-04-25,72.7917251586914
2017-04-26,72.57731628417969
2017-04-27,73.35447692871094
2017-04-28,73.29193878173828
2017-05-01,73.68498992919922
2017-05-02,73.83682250976562
2017-05-03,73.84576416015625
2017-05-04,77.29373931884766
2017-05-05,76.72205352783203
2017-05-08,77.34732818603516
2017-05-09,78.19593048095703
2017-05-10,78.73188018798828
2017-05-11,79.37503051757812
2017-05-12,79.2767562866211
2017-05-15,80.3218994140625
2017-05-16,79.6072769165039
2017-05-17,77.07041931152344
2017-05-18,77.76564025878906
2017-05-19,79.98135375976562
2017-05-22,80.26840209960938
2017-05-23,80.00828552246094
2017-05-24,80.7080078125
2017-05-25,81.73062896728516
2017-05-26,81.63194274902344
2017-05-30,81.65884399414062
2017-05-31,82.32267761230469
2017-06-01,83.5516586303711
2017-06-02,83.94635772705078
2017-06-05,83.71311950683594
2017-06-06,82.25092315673828
2017-06-07,82.4662094116211
2017-06-08,82.1432876586914
2017-06-09,82.61870574951172
2017-06-12,82.8519287109375
2017-06-13,83.42606353759766
2017-06-14,84.23340606689453
2017-06-15,84.7088394165039
2017-06-16,83.00444793701172
2017-06-19,84.0988540649414
2017-06-20,83.65030670166016
2017-06-21,85.77635955810547
2017-06-22,86.44912719726562
2017-06-23,85.95574951171875
2017-06-26,86.1082534790039
2017-06-27,85.69561767578125
2017-06-28,86.45809936523438
2017-06-29,85.90192413330078
2017-06-30,84.79855346679688
2017-07-03,84.9510498046875
2017-07-05,85.41751861572266
2017-07-06,82.98650360107422
2017-07-07,84.24239349365234
2017-07-10,82.96854400634766
2017-07-11,82.69046783447266
2017-07-12,83.61443328857422
2017-07-13,83.30046844482422
2017-07-14,83.39017486572266
2017-07-17,83.16592407226562
2017-07-18,81.9638671875
2017-07-19,81.784423828125
2017-07-20,82.484130859375
2017-07-21,82.18811798095703
2017-07-24,83.54267120361328
2017-07-25,84.90618896484375
2017-07-26,84.51148223876953
2017-07-27,83.22872161865234
2017-07-28,84.29620361328125
2017-07-31,84.16165924072266
2017-08-01,83.40811920166016
2017-08-02,81.87416076660156
2017-08-03,73.29830169677734
2017-08-04,72.50892639160156
2017-08-07,72.2846450805664
2017-08-08,72.06038665771484
2017-08-09,71.5849380493164
2017-08-10,70.75965118408203
2017-08-11,71.78230285644531
2017-08-14,71.83611297607422
2017-08-15,71.76434326171875
2017-08-16,71.791259765625
2017-08-17,72.0390853881836
2017-08-18,70.83151245117188
2017-08-21,70.32686614990234
2017-08-22,71.39924621582031
2017-08-23,70.41696166992188
2017-08-24,70.65129089355469
2017-08-25,70.38092803955078
2017-08-28,70.8855972290039
2017-08-29,70.79546356201172
2017-08-30,70.58820343017578
2017-08-31,72.31841278076172
2017-09-01,72.30944061279297
2017-09-05,71.81378936767578
2017-09-06,72.74199676513672
2017-09-07,74.40013885498047
2017-09-08,74.3460693359375
2017-09-11,76.04927062988281
2017-09-12,75.60769653320312
2017-09-13,75.98617553710938
2017-09-14,72.71495056152344
2017-09-15,73.5350341796875
2017-09-18,72.6968994140625
2017-09-19,71.44430541992188
2017-09-20,71.64254760742188
2017-09-21,72.43560028076172
2017-09-22,73.03937530517578
2017-09-25,72.97627258300781
2017-09-26,73.89546966552734
2017-09-27,74.2829818725586
2017-09-28,72.98529052734375
2017-09-29,74.57134246826172
2017-10-02,75.06700134277344
2017-10-03,74.68849182128906
2017-10-04,74.5623550415039
2017-10-05,75.80594635009766
2017-10-06,72.52569580078125
2017-10-09,70.60621643066406
2017-10-10,71.68762969970703
2017-10-11,72.38152313232422
2017-10-12,72.81407928466797
2017-10-13,71.5885009765625
2017-10-16,71.1919937133789
2017-10-17,72.04808044433594
2017-10-18,72.53472137451172
2017-10-19,74.07572937011719
2017-10-20,74.98589324951172
2017-10-23,74.37309265136719
2017-10-24,73.76030731201172
2017-10-25,74.09374237060547
2017-10-26,70.98471069335938
2017-10-27,68.83094024658203
2017-10-30,69.32656860351562
2017-10-31,69.3445816040039
2017-11-01,69.0472183227539
2017-11-02,65.99226379394531
2017-11-03,67.40711212158203
2017-11-06,67.46115112304688
2017-11-07,67.50623321533203
2017-11-08,67.59632873535156
2017-11-09,67.83064270019531
2017-11-10,67.58732604980469
2017-11-13,67.9477767944336
2017-11-14,67.9477767944336
2017-11-15,69.8672866821289
2017-11-16,72.37249755859375
2017-11-17,71.38558959960938
2017-11-20,70.13604736328125
2017-11-21,71.94693756103516
2017-11-22,73.7035140991211
2017-11-24,73.5495834350586
2017-11-27,73.44998168945312
2017-11-28,75.28805541992188
2017-11-29,76.65528869628906
2017-11-30,76.80014038085938
2017-12-01,76.9178466796875
2017-12-04,79.15431213378906
2017-12-05,77.76898956298828
2017-12-06,77.85953521728516
2017-12-07,77.80520629882812
2017-12-08,78.50238800048828
2017-12-11,78.5657730102539
2017-12-12,79.5165023803711
2017-12-13,80.11412048339844
2017-12-14,80.8656005859375
2017-12-15,84.36065673828125
2017-12-18,83.6634521484375
2017-12-19,84.92202758789062
2017-12-20,84.87676239013672
2017-12-21,84.19766235351562
2017-12-22,83.71776580810547
2017-12-26,84.43309783935547
2017-12-27,83.84452056884766
2017-12-28,83.8354721069336
2017-12-29,83.13829040527344
2018-01-02,85.14837646484375
2018-01-03,85.46530151367188
2018-01-04,85.27515411376953
2018-01-05,86.30735778808594
2018-01-08,87.73799133300781
2018-01-09,88.29935455322266
2018-01-10,88.01866149902344
2018-01-11,88.86075592041016
2018-01-12,89.63941955566406
2018-01-16,90.13741302490234
2018-01-17,91.72196960449219
2018-01-18,91.32353973388672
2018-01-19,90.59919738769531
2018-01-22,92.95335388183594
2018-01-23,93.08916473388672
2018-01-24,94.72804260253906
2018-01-25,94.5016860961914
2018-01-26,95.50675201416016
2018-01-29,95.15361022949219
2018-01-30,92.77227783203125
2018-01-31,90.24604797363281
2018-02-01,89.90201568603516
2018-02-02,86.94116973876953
2018-02-05,83.21073150634766
2018-02-06,82.88475799560547
2018-02-07,85.31139373779297
2018-02-08,82.89385223388672
2018-02-09,80.75695037841797
2018-02-12,80.99238586425781
2018-02-13,88.52568817138672
2018-02-14,87.28521728515625
2018-02-15,88.37178039550781
2018-02-16,90.3533706665039
2018-02-20,90.84424591064453
2018-02-21,89.59892272949219
2018-02-22,88.2808837890625
2018-02-23,89.46255493164062
2018-02-26,91.42597198486328
2018-02-27,88.7535629272461
2018-02-28,86.4992904663086
2018-03-01,84.80857849121094
2018-03-02,85.40849304199219
2018-03-05,86.2629165649414
2018-03-06,86.08113098144531
2018-03-07,86.89923858642578
2018-03-08,87.48098754882812
2018-03-09,89.98976135253906
2018-03-12,91.16236114501953
2018-03-13,91.44416046142578
2018-03-14,89.6080093383789
2018-03-15,88.4990463256836
2018-03-16,87.81732177734375
2018-03-19,84.53587341308594
2018-03-20,81.0726089477539
2018-03-21,81.35438537597656
2018-03-22,77.26396179199219
2018-03-23,76.38223266601562
2018-03-26,77.21849060058594
2018-03-27,76.36405944824219
2018-03-28,77.36394500732422
2018-03-29,78.36381530761719
2018-04-02,75.1460189819336
2018-04-03,76.29135131835938
2018-04-04,78.40017700195312
2018-04-05,79.42735290527344
2018-04-06,77.63665008544922
2018-04-09,78.89104461669922
2018-04-10,80.818115234375
2018-04-11,80.98170471191406
2018-04-12,80.16363525390625
2018-04-13,78.91829681396484
2018-04-16,80.69084167480469
2018-04-17,82.75424194335938
2018-04-18,84.30862426757812
2018-04-19,83.34507751464844
2018-04-20,81.69072723388672
2018-04-23,82.4815444946289
2018-04-24,81.93617248535156
2018-04-25,83.10872650146484
2018-04-26,83.69960021972656
2018-04-27,84.5994873046875
2018-04-30,82.33609771728516
2018-05-01,81.08168029785156
2018-05-02,83.7905044555664
2018-05-03,77.60029602050781
2018-05-04,78.50926971435547
2018-05-07,76.982177734375
2018-05-08,76.982177734375
2018-05-09,77.00945281982422
2018-05-10,77.74573516845703
2018-05-11,78.97283935546875
2018-05-14,79.33644104003906
2018-05-15,77.87297821044922
2018-05-16,78.16383361816406
2018-05-17,79.14555358886719
2018-05-18,77.39263153076172
2018-05-21,77.00007629394531
2018-05-22,77.15528869628906
2018-05-23,76.65315246582031
2018-05-24,76.7718276977539
2018-05-25,78.04999542236328
2018-05-29,75.38412475585938
2018-05-30,76.80834197998047
2018-05-31,74.99153900146484
2018-06-01,76.08709716796875
2018-06-04,76.98182678222656
2018-06-05,77.4109115600586
2018-06-06,79.56553649902344
2018-06-07,79.0633773803711
2018-06-08,78.5977783203125
2018-06-11,79.68421173095703
2018-06-12,80.37808227539062
2018-06-13,82.77005767822266
2018-06-14,85.22595977783203
2018-06-15,86.59540557861328
2018-06-18,83.60088348388672
2018-06-19,84.1486587524414
2018-06-20,85.11640167236328
2018-06-21,85.09814453125
2018-06-22,85.36290740966797
2018-06-25,84.19429016113281
2018-06-26,82.5235366821289
2018-06-27,82.00315856933594
2018-06-28,78.6069107055664
2018-06-29,77.84911346435547
2018-07-02,78.2599868774414
2018-07-03,79.13642883300781
2018-07-05,79.6111831665039
2018-07-06,80.31416320800781
2018-07-09,80.56979370117188
2018-07-10,80.46937561035156
2018-07-11,79.55641174316406
2018-07-12,79.24600219726562
2018-07-13,80.25938415527344
2018-07-16,79.3373031616211
2018-07-17,79.26422882080078
2018-07-18,78.81689453125
2018-07-19,78.11389923095703
2018-07-20,77.32875061035156
2018-07-23,77.3744125366211
2018-07-24,76.62577056884766
2018-07-25,77.39263153076172
2018-07-26,75.99581146240234
2018-07-27,75.70366668701172
2018-07-30,75.69452667236328
2018-07-31,74.70850372314453
2018-08-01,72.57217407226562
2018-08-02,72.10655975341797
2018-08-03,73.92337036132812
2018-08-06,74.99153900146484
2018-08-07,76.17839813232422
2018-08-08,75.4662857055664
2018-08-09,75.99581146240234
2018-08-10,74.84548950195312
2018-08-13,75.8314437866211
2018-08-14,77.08224487304688
2018-08-15,77.71220397949219
2018-08-16,79.26422882080078
2018-08-17,80.43799591064453
2018-08-20,80.94231414794922
2018-08-21,80.68557739257812
2018-08-22,80.83229064941406
2018-08-23,80.95148468017578
2018-08-24,80.99737548828125
2018-08-27,81.11656951904297
2018-08-28,81.49252319335938
2018-08-29,81.85015869140625
2018-08-30,82.5837173461914
2018-08-31,82.50121307373047
2018-09-04,81.7676010131836
2018-09-05,82.01521301269531
2018-09-06,81.0431900024414
2018-09-07,81.2816162109375
2018-09-10,80.99737548828125
2018-09-11,77.11849212646484
2018-09-12,78.13636779785156
2018-09-13,78.79659271240234
2018-09-14,78.71405029296875
2018-09-17,79.55769348144531
2018-09-18,80.08036804199219
2018-09-19,81.96937561035156
2018-09-20,83.50071716308594
2018-09-21,82.64791870117188
2018-09-24,82.13441467285156
2018-09-25,82.08856201171875
2018-09-26,82.81299591064453
2018-09-27,83.58323669433594
2018-09-28,84.56441497802734
2018-10-01,85.08710479736328
2018-10-02,83.8125
2018-10-03,83.47320556640625
2018-10-04,83.48237609863281
2018-10-05,83.0605697631836
2018-10-08,83.71163177490234
2018-10-09,83.37236022949219
2018-10-10,83.29898834228516
2018-10-11,80.0620346069336
2018-10-12,81.13491821289062
2018-10-15,82.1069107055664
2018-10-16,84.88538360595703
2018-10-17,85.97659301757812
2018-10-18,85.62812042236328
2018-10-19,85.09627532958984
2018-10-22,82.73046112060547
2018-10-23,82.78546142578125
2018-10-24,77.47611999511719
2018-10-25,78.6040267944336
2018-10-26,77.68705749511719
2018-10-29,78.8515853881836
2018-10-30,80.33711242675781
2018-10-31,80.69473266601562
2018-11-01,83.37236022949219
2018-11-02,81.21743774414062
2018-11-05,81.20823669433594
2018-11-06,77.02680969238281
2018-11-07,79.35595703125
2018-11-08,81.7676010131836
2018-11-09,81.48332977294922
2018-11-12,82.4553451538086
2018-11-13,83.72996520996094
2018-11-14,82.14360046386719
2018-11-15,81.7492904663086
2018-11-16,81.7492904663086
2018-11-19,83.65599060058594
2018-11-20,81.85981750488281
2018-11-21,80.53339385986328
2018-11-23,80.74527740478516
2018-11-26,81.92430877685547
2018-11-27,82.55986022949219
2018-11-28,84.0428695678711
2018-11-29,83.36123657226562
2018-11-30,81.88746643066406
2018-12-03,81.99797821044922
2018-12-04,80.69920349121094
2018-12-06,79.19778442382812
2018-12-07,77.6687240600586
2018-12-10,76.95946502685547
2018-12-11,75.97386932373047
2018-12-12,76.65550231933594
2018-12-13,75.43041229248047
2018-12-14,72.74072265625
2018-12-17,70.92613220214844
2018-12-18,70.22607421875
2018-12-19,70.2905502319336
2018-12-20,67.44432067871094
2018-12-21,66.30213165283203
2018-12-24,65.17835998535156
2018-12-26,67.27849578857422
2018-12-27,67.7298355102539
2018-12-28,68.12594604492188
2018-12-31,68.53124237060547
2019-01-02,68.57728576660156
2019-01-03,67.58248901367188
2019-01-04,68.36540985107422
2019-01-07,68.8536148071289
2019-01-08,69.59052276611328
2019-01-09,70.29978942871094
2019-01-10,70.00501251220703
2019-01-11,70.5208511352539
2019-01-14,70.79718017578125
2019-01-15,71.16561889648438
2019-01-16,71.2024917602539
2019-01-17,70.0787124633789
2019-01-18,73.56053924560547
2019-01-22,73.42237854003906
2019-01-23,73.0999755859375
2019-01-24,72.4920654296875
2019-01-25,73.37630462646484
2019-01-28,73.80003356933594
2019-01-29,73.26577758789062
2019-01-30,72.33546447753906
2019-01-31,76.79364013671875
2019-02-01,77.15288543701172
2019-02-04,77.78846740722656
2019-02-05,79.00433349609375
2019-02-06,79.80572509765625
2019-02-07,79.03199005126953
2019-02-08,77.65950775146484
2019-02-11,77.04234313964844
2019-02-12,79.02278137207031
2019-02-13,79.5938720703125
2019-02-14,79.6307144165039
2019-02-15,80.1951904296875
2019-02-19,80.37100982666016
2019-02-20,79.88981628417969
2019-02-21,78.64053344726562
2019-02-22,79.279052734375
2019-02-25,78.35364532470703
2019-02-26,77.65959930419922
2019-02-27,76.6138687133789
2019-02-28,77.08586883544922
2019-03-01,76.78974914550781
