,FAST
2014-06-17,18.677616119384766
2014-06-18,18.74164581298828
2014-06-19,18.673847198486328
2014-06-20,18.805675506591797
2014-06-23,18.768007278442383
2014-06-24,18.515663146972656
2014-06-25,18.545791625976562
2014-06-26,18.590988159179688
2014-06-27,18.68891716003418
2014-06-30,18.639949798583984
2014-07-01,18.564624786376953
2014-07-02,18.572160720825195
2014-07-03,18.862173080444336
2014-07-07,18.74164581298828
2014-07-08,18.643722534179688
2014-07-09,18.459171295166016
2014-07-10,18.139019012451172
2014-07-11,17.38197135925293
2014-07-14,17.133392333984375
2014-07-15,16.9450626373291
2014-07-16,17.144691467285156
2014-07-17,16.960134506225586
2014-07-18,17.084428787231445
2014-07-21,16.948837280273438
2014-07-22,16.922468185424805
2014-07-23,16.892173767089844
2014-07-24,17.047449111938477
2014-07-25,17.10426902770996
2014-07-28,17.047449111938477
2014-07-29,17.04367446899414
2014-07-30,17.020938873291016
2014-07-31,16.801271438598633
2014-08-01,16.71036720275879
2014-08-04,16.86187171936035
2014-08-05,16.566444396972656
2014-08-06,16.661136627197266
2014-08-07,16.60053062438965
2014-08-08,16.850505828857422
2014-08-11,16.869441986083984
2014-08-12,17.062610626220703
2014-08-13,16.808849334716797
2014-08-14,17.00958824157715
2014-08-15,16.596744537353516
2014-08-18,16.9376220703125
2014-08-19,17.024730682373047
2014-08-20,17.172439575195312
2014-08-21,17.270919799804688
2014-08-22,17.27849769592285
2014-08-25,17.335308074951172
2014-08-26,17.320158004760742
2014-08-27,17.161081314086914
2014-08-28,17.126998901367188
2014-08-29,17.14971923828125
2014-09-02,17.11184310913086
2014-09-03,17.180021286010742
2014-09-04,17.86554527282715
2014-09-05,17.804954528808594
2014-09-08,17.645883560180664
2014-09-09,17.532255172729492
2014-09-10,17.600427627563477
2014-09-11,17.460294723510742
2014-09-12,17.346668243408203
2014-09-15,17.346668243408203
2014-09-16,17.3542423248291
2014-09-17,17.339094161987305
2014-09-18,17.53982925415039
2014-09-19,17.513320922851562
2014-09-22,17.28986167907715
2014-09-23,17.187593460083008
2014-09-24,17.471654891967773
2014-09-25,17.051240921020508
2014-09-26,17.23303985595703
2014-09-29,17.119421005249023
2014-09-30,17.005800247192383
2014-10-01,16.86187171936035
2014-10-02,17.225467681884766
2014-10-03,17.331514358520508
2014-10-06,17.41484260559082
2014-10-07,16.97170639038086
2014-10-08,17.3542423248291
2014-10-09,16.9300479888916
2014-10-10,16.111948013305664
2014-10-13,15.623364448547363
2014-10-14,15.566550254821777
2014-10-15,15.521103858947754
2014-10-16,15.445357322692871
2014-10-17,15.562766075134277
2014-10-20,15.680171966552734
2014-10-21,16.13088607788086
2014-10-22,15.810859680175781
2014-10-23,16.085166931152344
2014-10-24,16.25661277770996
2014-10-27,16.20708465576172
2014-10-28,16.538541793823242
2014-10-29,16.386146545410156
2014-10-30,16.46234130859375
2014-10-31,16.778554916381836
2014-11-03,16.767133712768555
2014-11-04,16.847135543823242
2014-11-05,16.93096160888672
2014-11-06,17.110023498535156
2014-11-07,16.965242385864258
2014-11-10,16.93096160888672
2014-11-11,16.92715072631836
2014-11-12,17.01095962524414
2014-11-13,16.889047622680664
2014-11-14,17.068115234375
2014-11-17,16.915714263916016
2014-11-18,16.89666748046875
2014-11-19,17.022388458251953
2014-11-20,17.16335678100586
2014-11-21,17.224313735961914
2014-11-24,17.23193359375
2014-11-25,17.27003288269043
2014-11-26,17.235742568969727
2014-11-28,17.220500946044922
2014-12-01,16.923337936401367
2014-12-02,17.087154388427734
2014-12-03,17.624345779418945
2014-12-04,17.769113540649414
2014-12-05,18.005332946777344
2014-12-08,17.76149559020996
2014-12-09,17.742448806762695
2014-12-10,17.540529251098633
2014-12-11,17.692920684814453
2014-12-12,17.357656478881836
2014-12-15,17.23955535888672
2014-12-16,17.148109436035156
2014-12-17,17.289077758789062
2014-12-18,17.74625587463379
2014-12-19,18.02437973022461
2014-12-22,18.17296600341797
2014-12-23,18.18058967590332
2014-12-24,18.23773193359375
2014-12-26,18.2110595703125
2014-12-29,18.367265701293945
2014-12-30,18.332975387573242
2014-12-31,18.11962127685547
2015-01-02,18.05866241455078
2015-01-05,17.75007438659668
2015-01-06,17.445280075073242
2015-01-07,17.33098793029785
2015-01-08,17.72340202331543
2015-01-09,17.5214786529541
2015-01-12,17.395753860473633
2015-01-13,17.479572296142578
2015-01-14,17.117637634277344
2015-01-15,16.75951385498047
2015-01-16,17.23955535888672
2015-01-20,17.29669761657715
2015-01-21,17.475759506225586
2015-01-22,17.69673728942871
2015-01-23,17.63577651977539
2015-01-26,17.563390731811523
2015-01-27,17.29669761657715
2015-01-28,17.147199630737305
2015-01-29,17.246868133544922
2015-01-30,17.02068519592285
2015-02-02,17.239198684692383
2015-02-03,17.549713134765625
2015-02-04,16.18498420715332
2015-02-05,16.123653411865234
2015-02-06,16.230993270874023
2015-02-09,16.200321197509766
2015-02-10,16.296157836914062
2015-02-11,16.17732048034668
2015-02-12,16.192659378051758
2015-02-13,16.29232406616211
2015-02-17,16.334495544433594
2015-02-18,16.50699806213379
2015-02-19,16.46866226196289
2015-02-20,16.395828247070312
2015-02-23,16.181156158447266
2015-02-24,16.13898277282715
2015-02-25,16.26548957824707
2015-02-26,16.181156158447266
2015-02-27,15.928144454956055
2015-03-02,15.908975601196289
2015-03-03,15.755637168884277
2015-03-04,15.264952659606934
2015-03-05,15.57162857055664
2015-03-06,15.544800758361816
2015-03-09,15.667468070983887
2015-03-10,15.56396198272705
2015-03-11,15.494961738586426
2015-03-12,15.717301368713379
2015-03-13,15.652132034301758
2015-03-16,15.855311393737793
2015-03-17,16.326826095581055
2015-03-18,16.426496505737305
2015-03-19,16.280826568603516
2015-03-20,16.215654373168945
2015-03-23,16.18498420715332
2015-03-24,16.250158309936523
2015-03-25,16.05848503112793
2015-03-26,15.893643379211426
2015-03-27,15.782471656799316
2015-03-30,16.02397918701172
2015-03-31,15.885972023010254
2015-04-01,15.809307098388672
2015-04-02,15.736468315124512
2015-04-06,15.767141342163086
2015-04-07,15.468125343322754
2015-04-08,15.510294914245605
2015-04-09,15.47962760925293
2015-04-10,15.337786674499512
2015-04-13,15.341623306274414
2015-04-14,16.02397918701172
2015-04-15,15.855311393737793
2015-04-16,15.724969863891602
2015-04-17,15.540961265563965
2015-04-20,15.640630722045898
2015-04-21,15.81696891784668
2015-04-22,15.939643859863281
2015-04-23,16.127483367919922
2015-04-24,16.06573486328125
2015-04-27,16.366756439208984
2015-04-28,16.490251541137695
2015-04-29,16.621458053588867
2015-04-30,16.44779396057129
2015-05-01,16.532695770263672
2015-05-04,16.65233612060547
2015-05-05,16.069595336914062
2015-05-06,16.08889389038086
2015-05-07,16.216249465942383
2015-05-08,16.486387252807617
2015-05-11,16.389911651611328
2015-05-12,16.598304748535156
2015-05-13,16.52884292602539
2015-05-14,16.698646545410156
2015-05-15,16.509538650512695
2015-05-18,16.46709632873535
2015-05-19,16.40920639038086
2015-05-20,16.428504943847656
2015-05-21,16.47481346130371
2015-05-22,16.362892150878906
2015-05-26,16.351320266723633
2015-05-27,16.44779396057129
2015-05-28,16.4207820892334
2015-05-29,16.019432067871094
2015-06-01,16.085031509399414
2015-06-02,16.25483512878418
2015-06-03,16.413068771362305
2015-06-04,16.26255226135254
2015-06-05,16.166080474853516
2015-06-08,16.02328872680664
2015-06-09,16.085031509399414
2015-06-10,16.274131774902344
2015-06-11,16.33974266052246
2015-06-12,16.22010040283203
2015-06-15,16.162220001220703
2015-06-16,16.266414642333984
2015-06-17,16.47867202758789
2015-06-18,16.752674102783203
2015-06-19,16.58673095703125
2015-06-22,16.73337173461914
2015-06-23,16.687070846557617
2015-06-24,16.613740921020508
2015-06-25,16.494108200073242
2015-06-26,16.633037567138672
2015-06-29,16.289573669433594
2015-06-30,16.27799415588379
2015-07-01,16.274131774902344
2015-07-02,16.247116088867188
2015-07-06,16.223962783813477
2015-07-07,16.494108200073242
2015-07-08,16.212387084960938
2015-07-09,16.20852279663086
2015-07-10,16.33588218688965
2015-07-13,16.52497673034668
2015-07-14,15.865059852600098
2015-07-15,16.01170539855957
2015-07-16,16.1815128326416
2015-07-17,16.154502868652344
2015-07-20,16.281845092773438
2015-07-21,15.992413520812988
2015-07-22,15.69139575958252
2015-07-23,15.591057777404785
2015-07-24,15.567745208740234
2015-07-27,15.58328914642334
2015-07-28,15.874751091003418
2015-07-29,16.01853370666504
2015-07-30,15.890296936035156
2015-07-31,16.267244338989258
2015-08-03,16.09237289428711
2015-08-04,16.06515884399414
2015-08-05,15.88640308380127
2015-08-06,15.591052055358887
2015-08-07,15.544425964355469
2015-08-10,15.765933990478516
2015-08-11,15.45504379272461
2015-08-12,15.723186492919922
2015-08-13,15.563858985900879
2015-08-14,15.626038551330566
2015-08-17,15.684324264526367
2015-08-18,15.824223518371582
2015-08-19,15.676554679870605
2015-08-20,15.303488731384277
2015-08-21,15.225763320922852
2015-08-24,14.534040451049805
2015-08-25,14.3785982131958
2015-08-26,14.798293113708496
2015-08-27,15.148040771484375
2015-08-28,15.035346984863281
2015-08-31,14.977052688598633
2015-09-01,14.553468704223633
2015-09-02,14.895445823669434
2015-09-03,14.627304077148438
2015-09-04,14.572896957397461
2015-09-08,15.093637466430664
2015-09-09,14.907105445861816
2015-09-10,15.00814151763916
2015-09-11,15.027572631835938
2015-09-14,14.848811149597168
2015-09-15,15.031458854675293
2015-09-16,15.116954803466797
2015-09-17,14.910989761352539
2015-09-18,14.448542594909668
2015-09-21,14.448542594909668
2015-09-22,14.227035522460938
2015-09-23,14.172635078430176
2015-09-24,14.254240036010742
2015-09-25,14.265898704528809
2015-09-28,14.040505409240723
2015-09-29,14.18040657043457
2015-09-30,14.227035522460938
2015-10-01,13.79567813873291
2015-10-02,13.982209205627441
2015-10-05,14.30476188659668
2015-10-06,14.401910781860352
2015-10-07,14.782750129699707
2015-10-08,15.167478561401367
2015-10-09,15.148040771484375
2015-10-12,15.081982612609863
2015-10-13,14.747773170471191
2015-10-14,14.712803840637207
2015-10-15,14.809950828552246
2015-10-16,14.569016456604004
2015-10-19,14.394140243530273
2015-10-20,14.398022651672363
2015-10-21,14.343618392944336
2015-10-22,14.969284057617188
2015-10-23,15.168928146362305
2015-10-26,15.063237190246582
2015-10-27,15.000595092773438
2015-10-28,15.274617195129395
2015-10-29,15.282448768615723
2015-10-30,15.32942008972168
2015-11-02,15.756112098693848
2015-11-03,15.865715980529785
2015-11-04,15.744368553161621
2015-11-05,16.139739990234375
2015-11-06,16.081022262573242
2015-11-09,15.885296821594238
2015-11-10,15.838312149047852
2015-11-11,15.740450859069824
2015-11-12,15.129776954650879
2015-11-13,15.110201835632324
2015-11-16,15.333333015441895
2015-11-17,15.208070755004883
2015-11-18,15.536894798278809
2015-11-19,15.446858406066895
2015-11-20,15.544719696044922
2015-11-23,15.548640251159668
2015-11-24,15.583870887756348
2015-11-25,15.685648918151855
2015-11-27,15.787432670593262
2015-11-30,15.885296821594238
2015-12-01,16.018383026123047
2015-12-02,15.713048934936523
2015-12-03,15.439033508300781
2015-12-04,15.713048934936523
2015-12-07,15.983158111572266
2015-12-08,15.736536026000977
2015-12-09,15.744368553161621
2015-12-10,15.716962814331055
2015-12-11,15.450775146484375
2015-12-14,15.619101524353027
2015-12-15,15.591697692871094
2015-12-16,15.771770477294922
2015-12-17,15.654329299926758
2015-12-18,15.302018165588379
2015-12-21,15.204156875610352
2015-12-22,15.689558982849121
2015-12-23,16.1514835357666
2015-12-24,16.249351501464844
2015-12-28,16.20628547668457
2015-12-29,16.30023193359375
2015-12-30,16.249351501464844
2015-12-31,15.979240417480469
2016-01-04,15.732625961303711
2016-01-05,15.560385704040527
2016-01-06,15.603446006774902
2016-01-07,15.28636360168457
2016-01-08,15.188499450683594
2016-01-11,15.223731994628906
2016-01-12,15.435115814208984
2016-01-13,15.176756858825684
2016-01-14,15.36465072631836
2016-01-15,14.746153831481934
2016-01-19,14.393842697143555
2016-01-20,14.299894332885742
2016-01-21,14.53868293762207
2016-01-22,14.867507934570312
2016-01-25,14.413414001464844
2016-01-26,14.883160591125488
2016-01-27,15.009427070617676
2016-01-28,15.522364616394043
2016-01-29,16.003740310668945
2016-02-01,15.956396102905273
2016-02-02,15.4395112991333
2016-02-03,15.636797904968262
2016-02-04,17.17561149597168
2016-02-05,17.069076538085938
2016-02-08,17.226905822753906
2016-02-09,17.108539581298828
2016-02-10,16.678455352783203
2016-02-11,16.57586669921875
2016-02-12,16.98227310180664
2016-02-16,17.23479461669922
2016-02-17,17.52678108215332
2016-02-18,17.582021713256836
2016-02-19,17.617530822753906
2016-02-22,17.897676467895508
2016-02-23,17.574127197265625
2016-02-24,17.558349609375
2016-02-25,17.783245086669922
2016-02-26,17.842435836791992
2016-02-29,17.87005615234375
2016-03-01,18.426395416259766
2016-03-02,18.34748077392578
2016-03-03,18.544771194458008
2016-03-04,18.23700523376465
2016-03-07,18.27646255493164
2016-03-08,18.375099182128906
2016-03-09,18.54082489013672
2016-03-10,18.54082489013672
2016-03-11,18.489526748657227
2016-03-14,18.521095275878906
2016-03-15,18.564498901367188
2016-03-16,18.710491180419922
2016-03-17,19.310237884521484
2016-03-18,19.353633880615234
2016-03-21,19.67717742919922
2016-03-22,19.306285858154297
2016-03-23,19.266828536987305
2016-03-24,19.294448852539062
2016-03-28,19.136621475219727
2016-03-29,19.341800689697266
2016-03-30,19.306285858154297
2016-03-31,19.333904266357422
2016-04-01,19.306285858154297
2016-04-04,18.690759658813477
2016-04-05,18.6947021484375
2016-04-06,18.588172912597656
2016-04-07,18.434289932250977
2016-04-08,18.5960636138916
2016-04-11,18.521095275878906
2016-04-12,17.88978385925293
2016-04-13,18.079172134399414
2016-04-14,18.059450149536133
2016-04-15,18.075233459472656
2016-04-18,18.04366111755371
2016-04-19,18.047611236572266
2016-04-20,18.075233459472656
2016-04-21,17.984479904174805
2016-04-22,18.12349510192871
2016-04-25,18.11157989501953
2016-04-26,18.46109962463379
2016-04-27,18.84239959716797
2016-04-28,18.774873733520508
2016-04-29,18.5842227935791
2016-05-02,18.67558479309082
2016-05-03,18.41741180419922
2016-05-04,18.09966468811035
2016-05-05,18.488908767700195
2016-05-06,18.46507453918457
2016-05-09,18.334003448486328
2016-05-10,18.53656768798828
2016-05-11,18.389604568481445
2016-05-12,18.127460479736328
2016-05-13,18.06391716003418
2016-05-16,18.159238815307617
2016-05-17,17.952707290649414
2016-05-18,18.028169631958008
2016-05-19,17.678647994995117
2016-05-20,17.817668914794922
2016-05-23,17.821638107299805
2016-05-24,18.15129852294922
2016-05-25,18.24662208557129
2016-05-26,18.302228927612305
2016-05-27,18.27045249938965
2016-05-31,18.282365798950195
2016-06-01,18.36577796936035
2016-06-02,18.473020553588867
2016-06-03,18.349891662597656
2016-06-06,18.202932357788086
2016-06-07,18.167184829711914
2016-06-08,18.266475677490234
2016-06-09,18.01227569580078
2016-06-10,17.702478408813477
2016-06-13,17.468143463134766
2016-06-14,17.571409225463867
2016-06-15,17.460195541381836
2016-06-16,17.595237731933594
2016-06-17,17.662763595581055
2016-06-20,17.8891544342041
2016-06-21,17.857379913330078
2016-06-22,17.853412628173828
2016-06-23,18.095691680908203
2016-06-24,17.376792907714844
2016-06-27,16.959745407104492
2016-06-28,17.003437042236328
2016-06-29,17.253660202026367
2016-06-30,17.630985260009766
2016-07-01,17.98845100402832
2016-07-05,17.62702178955078
2016-07-06,17.611127853393555
2016-07-07,17.762054443359375
2016-07-08,17.964624404907227
2016-07-11,18.016258239746094
2016-07-12,17.392677307128906
2016-07-13,17.198055267333984
2016-07-14,17.198055267333984
2016-07-15,17.257631301879883
2016-07-18,17.07095718383789
2016-07-19,16.85647201538086
2016-07-20,16.90016746520996
2016-07-21,16.6181640625
2016-07-22,16.850196838378906
2016-07-25,16.770183563232422
2016-07-26,16.794193267822266
2016-07-27,16.76218605041504
2016-07-28,17.002222061157227
2016-07-29,17.102224349975586
2016-08-01,16.998214721679688
2016-08-02,16.72618293762207
2016-08-03,16.826196670532227
2016-08-04,16.96221923828125
2016-08-05,17.150232315063477
2016-08-08,17.14223289489746
2016-08-09,16.994213104248047
2016-08-10,16.990215301513672
2016-08-11,17.378265380859375
2016-08-12,17.378265380859375
2016-08-15,17.5142822265625
2016-08-16,17.39426612854004
2016-08-17,17.44627571105957
2016-08-18,17.558284759521484
2016-08-19,17.602291107177734
2016-08-22,17.66630744934082
2016-08-23,17.61429214477539
2016-08-24,17.482280731201172
2016-08-25,17.494279861450195
2016-08-26,17.502283096313477
2016-08-29,17.602291107177734
2016-08-30,17.502283096313477
2016-08-31,17.246253967285156
2016-09-01,17.130231857299805
2016-09-02,17.33026695251465
2016-09-06,17.16623878479004
2016-09-07,16.906204223632812
2016-09-08,16.870203018188477
2016-09-09,16.230121612548828
2016-09-12,16.286130905151367
2016-09-13,16.178112030029297
2016-09-14,16.114099502563477
2016-09-15,16.326129913330078
2016-09-16,16.03009033203125
2016-09-19,16.230121612548828
2016-09-20,15.970081329345703
2016-09-21,16.098102569580078
2016-09-22,16.222116470336914
2016-09-23,16.178112030029297
2016-09-26,16.08209800720215
2016-09-27,16.158105850219727
2016-09-28,16.350126266479492
2016-09-29,16.338132858276367
2016-09-30,16.71417999267578
2016-10-03,16.8662052154541
2016-10-04,16.5821590423584
2016-10-05,16.76618766784668
2016-10-06,17.094226837158203
2016-10-07,16.922210693359375
2016-10-10,16.850196838378906
2016-10-11,15.98608684539795
2016-10-12,15.626046180725098
2016-10-13,15.338003158569336
2016-10-14,15.338003158569336
2016-10-17,15.309999465942383
2016-10-18,15.265990257263184
2016-10-19,15.57003402709961
2016-10-20,15.526025772094727
2016-10-21,15.469579696655273
2016-10-24,15.699390411376953
2016-10-25,15.578433990478516
2016-10-26,15.731642723083496
2016-10-27,15.50183391571045
2016-10-28,15.626823425292969
2016-10-31,15.7155122756958
2016-11-01,15.48167896270752
2016-11-02,15.421199798583984
2016-11-03,15.562308311462402
2016-11-04,15.900978088378906
2016-11-07,16.372682571411133
2016-11-08,16.3767147064209
2016-11-09,17.574125289916992
2016-11-10,18.11033821105957
2016-11-11,17.85230827331543
2016-11-14,18.182905197143555
2016-11-15,18.178878784179688
2016-11-16,18.178878784179688
2016-11-17,18.126461029052734
2016-11-18,18.06195640563965
2016-11-21,18.247411727905273
2016-11-22,18.513504028320312
2016-11-23,18.64252471923828
2016-11-25,18.694931030273438
2016-11-28,18.69089698791504
2016-11-29,18.952959060668945
2016-11-30,19.110198974609375
2016-12-01,19.146482467651367
2016-12-02,19.283559799194336
2016-12-05,19.585935592651367
2016-12-06,19.47304916381836
2016-12-07,19.823801040649414
2016-12-08,19.80767822265625
2016-12-09,19.759288787841797
2016-12-12,19.71494483947754
2016-12-13,19.593996047973633
2016-12-14,19.481109619140625
2016-12-15,19.525461196899414
2016-12-16,19.37225341796875
2016-12-19,19.360158920288086
2016-12-20,19.565771102905273
2016-12-21,19.408536911010742
2016-12-22,19.364194869995117
2016-12-23,19.408536911010742
2016-12-27,19.48514747619629
2016-12-28,19.10213279724121
2016-12-29,19.033594131469727
2016-12-30,18.94086456298828
2017-01-03,18.928770065307617
2017-01-04,19.017465591430664
2017-01-05,18.79572868347168
2017-01-06,18.751373291015625
2017-01-09,18.61429786682129
2017-01-10,18.751373291015625
2017-01-11,19.12228775024414
2017-01-12,19.352094650268555
2017-01-13,19.37225341796875
2017-01-17,19.45691680908203
2017-01-18,20.585796356201172
2017-01-19,20.380176544189453
2017-01-20,20.65836524963379
2017-01-23,20.55353546142578
2017-01-24,20.48499870300293
2017-01-25,20.476938247680664
2017-01-26,20.307613372802734
2017-01-27,20.226974487304688
2017-01-30,20.368988037109375
2017-01-31,20.15799331665039
2017-02-01,20.13364601135254
2017-02-02,19.882078170776367
2017-02-03,19.898313522338867
2017-02-06,20.44608497619629
2017-02-07,20.210737228393555
2017-02-08,20.214801788330078
2017-02-09,20.38926887512207
2017-02-10,20.425790786743164
2017-02-13,20.34058380126953
2017-02-14,20.44608497619629
2017-02-15,20.474485397338867
2017-02-16,20.535348892211914
2017-02-17,20.575916290283203
2017-02-21,20.640844345092773
2017-02-22,20.640844345092773
2017-02-23,20.20262908935547
2017-02-24,20.32840919494629
2017-02-27,20.42984962463379
2017-02-28,20.30000877380371
2017-03-01,20.68547248840332
2017-03-02,20.54345703125
2017-03-03,21.018190383911133
2017-03-06,21.188613891601562
2017-03-07,20.84372329711914
2017-03-08,20.87213134765625
2017-03-09,20.360870361328125
2017-03-10,20.61244010925293
2017-03-13,20.855897903442383
2017-03-14,20.56780433654785
2017-03-15,20.941104888916016
2017-03-16,20.795034408569336
2017-03-17,21.046602249145508
2017-03-20,21.018190383911133
2017-03-21,20.758516311645508
2017-03-22,20.985734939575195
2017-03-23,20.697649002075195
2017-03-24,20.596208572387695
2017-03-27,20.30406379699707
2017-03-28,20.644899368286133
2017-03-29,20.782854080200195
2017-03-30,20.82343101501465
2017-03-31,20.896469116210938
2017-04-03,20.827497482299805
2017-04-04,21.001964569091797
2017-04-05,20.981679916381836
2017-04-06,20.673303604125977
2017-04-07,20.381162643432617
2017-04-10,20.462308883666992
2017-04-11,20.425790786743164
2017-04-12,18.7824764251709
2017-04-13,18.478158950805664
2017-04-17,18.583656311035156
2017-04-18,17.958791732788086
2017-04-19,18.44164276123047
2017-04-20,18.449756622314453
2017-04-21,18.559310913085938
2017-04-24,18.555221557617188
2017-04-25,18.681900024414062
2017-04-26,18.718671798706055
2017-04-27,18.542966842651367
2017-04-28,18.256933212280273
2017-05-01,18.19563865661621
2017-05-02,18.420381546020508
2017-05-03,18.48984146118164
2017-05-04,18.604257583618164
2017-05-05,18.665546417236328
2017-05-08,18.71458625793457
2017-05-09,18.591999053955078
2017-05-10,18.587919235229492
2017-05-11,18.3795166015625
2017-05-12,18.28145408630371
2017-05-15,18.060802459716797
2017-05-16,17.96273422241211
2017-05-17,17.28443145751953
2017-05-18,17.545944213867188
2017-05-19,17.807458877563477
2017-05-22,18.130260467529297
2017-05-23,18.077146530151367
2017-05-24,17.831972122192383
2017-05-25,17.68895721435547
2017-05-26,17.762516021728516
2017-05-30,17.6807861328125
2017-05-31,17.639925003051758
2017-06-01,17.819717407226562
2017-06-02,18.089405059814453
2017-06-05,18.244674682617188
2017-06-06,17.20270538330078
2017-06-07,17.231307983398438
2017-06-08,17.333465576171875
2017-06-09,17.782939910888672
2017-06-12,17.974990844726562
2017-06-13,17.74207878112793
2017-06-14,17.64809799194336
2017-06-15,17.836063385009766
2017-06-16,18.14252471923828
2017-06-19,18.232410430908203
2017-06-20,17.656272888183594
2017-06-21,17.451967239379883
2017-06-22,17.48465347290039
2017-06-23,17.517343521118164
2017-06-26,17.427444458007812
2017-06-27,17.2067928314209
2017-06-28,17.34572410583496
2017-06-29,17.378416061401367
2017-06-30,17.787025451660156
2017-07-03,17.9995059967041
2017-07-05,18.048540115356445
2017-07-06,18.00768280029297
2017-07-07,17.934127807617188
2017-07-10,17.876922607421875
2017-07-11,17.811548233032227
2017-07-12,17.45604705810547
2017-07-13,17.639925003051758
2017-07-14,17.521425247192383
2017-07-17,17.36615562438965
2017-07-18,17.74207878112793
2017-07-19,17.43970489501953
2017-07-20,17.599063873291016
2017-07-21,17.32938003540039
2017-07-24,17.71639633178711
2017-07-25,18.148700714111328
2017-07-26,18.070480346679688
2017-07-27,18.03342628479004
2017-07-28,17.930482864379883
2017-07-31,17.687578201293945
2017-08-01,17.699926376342773
2017-08-02,17.695816040039062
2017-08-03,17.527008056640625
2017-08-04,18.058122634887695
2017-08-07,17.732866287231445
2017-08-08,17.494060516357422
2017-08-09,17.745220184326172
2017-08-10,17.440540313720703
2017-08-11,17.54347038269043
2017-08-14,17.77815818786621
2017-08-15,17.605228424072266
2017-08-16,17.741098403930664
2017-08-17,17.13175392150879
2017-08-18,16.74884796142578
2017-08-21,16.456525802612305
2017-08-22,17.045286178588867
2017-08-23,16.94647979736328
2017-08-24,16.942359924316406
2017-08-25,17.069992065429688
2017-08-28,17.119400024414062
2017-08-29,17.049409866333008
2017-08-30,17.317028045654297
2017-08-31,17.568174362182617
2017-09-01,17.489953994750977
2017-09-05,17.308794021606445
2017-09-06,17.444664001464844
2017-09-07,17.26350212097168
2017-09-08,17.5764102935791
2017-09-11,17.687578201293945
2017-09-12,17.930482864379883
2017-09-13,17.930482864379883
2017-09-14,17.934606552124023
2017-09-15,18.08694839477539
2017-09-18,18.156936645507812
2017-09-19,18.198118209838867
2017-09-20,18.346332550048828
2017-09-21,18.317508697509766
2017-09-22,18.218698501586914
2017-09-25,18.33397674560547
2017-09-26,18.626306533813477
2017-09-27,18.745702743530273
2017-09-28,18.82805061340332
2017-09-29,18.76628875732422
2017-10-02,18.84039878845215
2017-10-03,18.856868743896484
2017-10-04,18.79511260986328
2017-10-05,18.95568084716797
2017-10-06,18.951562881469727
2017-10-09,18.852754592895508
2017-10-10,18.469846725463867
2017-10-11,18.325742721557617
2017-10-12,18.914508819580078
2017-10-13,19.178014755249023
2017-10-16,19.45798110961914
2017-10-17,19.737953186035156
2017-10-18,19.94792938232422
2017-10-19,19.869699478149414
2017-10-20,19.923227310180664
2017-10-23,20.14144515991211
2017-10-24,19.41204071044922
2017-10-25,19.32915496826172
2017-10-26,19.681421279907227
2017-10-27,19.557090759277344
2017-10-30,19.391315460205078
2017-10-31,19.46591567993164
2017-11-01,19.38717269897461
2017-11-02,19.718717575073242
2017-11-03,19.855480194091797
2017-11-06,19.917648315429688
2017-11-07,19.909360885620117
2017-11-08,20.087570190429688
2017-11-09,19.7021427154541
2017-11-10,19.722862243652344
2017-11-13,19.573667526245117
2017-11-14,19.673131942749023
2017-11-15,19.714570999145508
2017-11-16,20.087570190429688
2017-11-17,20.087570190429688
2017-11-20,19.938371658325195
2017-11-21,20.079273223876953
2017-11-22,20.20360565185547
2017-11-24,20.33622169494629
2017-11-27,20.286495208740234
2017-11-28,20.887420654296875
2017-11-29,21.23554229736328
2017-11-30,21.712141036987305
2017-12-01,21.625112533569336
2017-12-04,22.74407958984375
2017-12-05,22.333789825439453
2017-12-06,22.143152236938477
2017-12-07,22.31307029724121
2017-12-08,22.2882022857666
2017-12-11,22.304779052734375
2017-12-12,21.948366165161133
2017-12-13,22.010534286499023
2017-12-14,21.77430534362793
2017-12-15,22.080984115600586
2017-12-18,22.259193420410156
2017-12-19,22.101707458496094
2017-12-20,22.19288444519043
2017-12-21,22.424968719482422
2017-12-22,22.400102615356445
2017-12-26,22.433256149291992
2017-12-27,22.673622131347656
2017-12-28,22.851835250854492
2017-12-29,22.665332794189453
2018-01-02,22.603172302246094
2018-01-03,22.611461639404297
2018-01-04,22.702632904052734
2018-01-05,22.74822235107422
2018-01-08,22.98859214782715
2018-01-09,22.94300651550293
2018-01-10,22.549297332763672
2018-01-11,22.831106185913086
2018-01-12,23.038330078125
2018-01-16,22.976160049438477
2018-01-17,21.633399963378906
2018-01-18,22.08513069152832
2018-01-19,22.275774002075195
2018-01-22,22.516145706176758
2018-01-23,22.549297332763672
2018-01-24,23.56465721130371
2018-01-25,23.66411590576172
2018-01-26,23.908639907836914
2018-01-29,23.403030395507812
2018-01-30,23.29039192199707
2018-01-31,22.927457809448242
2018-02-01,22.73556137084961
2018-02-02,22.34342384338379
2018-02-05,21.717679977416992
2018-02-06,22.11815643310547
2018-02-07,22.209930419921875
2018-02-08,21.755216598510742
2018-02-09,22.310054779052734
2018-02-12,22.043062210083008
2018-02-13,22.34759521484375
2018-02-14,22.798137664794922
2018-02-15,23.223642349243164
2018-02-16,22.839853286743164
2018-02-20,22.62710189819336
2018-02-21,22.68550682067871
2018-02-22,22.606239318847656
2018-02-23,23.02758026123047
2018-02-26,23.38633918762207
2018-02-27,23.09015464782715
2018-02-28,22.82733726501465
